actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
508,PT07M54.00S,2025-04-09T04:32:13.9Z,4,REGULAR,substitution,out,[],1627826,,,1610612759,101,87,2025-04-09T04:32:30Z,5060000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,
509,PT07M54.00S,2025-04-09T04:32:13.9Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,101,87,2025-04-09T04:32:30Z,5070000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,
510,PT07M54.00S,2025-04-09T04:32:13.9Z,4,REGULAR,substitution,out,[],1631104,,,1610612759,101,87,2025-04-09T04:32:30Z,5080000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,,,,,,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,
511,PT07M54.00S,2025-04-09T04:32:13.9Z,4,REGULAR,substitution,out,[],1630577,,,1610612759,101,87,2025-04-09T04:32:30Z,5090000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,,,,,,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,
512,PT07M54.00S,2025-04-09T04:32:13.9Z,4,REGULAR,substitution,in,[],201935,,,1610612759,101,87,2025-04-09T04:32:30Z,5100000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,,,,,,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,
513,PT07M54.00S,2025-04-09T04:32:13.9Z,4,REGULAR,substitution,in,[],101108,,,1610612759,101,87,2025-04-09T04:32:30Z,5110000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,,,,,,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,
514,PT07M54.00S,2025-04-09T04:32:13.9Z,4,REGULAR,substitution,in,[],1642264,,,1610612759,101,87,2025-04-09T04:32:30Z,5120000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,,,,,,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,
515,PT07M54.00S,2025-04-09T04:32:13.9Z,4,REGULAR,substitution,in,[],1630170,,,1610612759,101,87,2025-04-09T04:32:30Z,5130000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,
516,PT07M44.00S,2025-04-09T04:32:52.0Z,4,REGULAR,foul,personal,[],1626181,,,1610612759,101,87,2025-04-09T04:33:17Z,5140000,False,,,0,,N. Powell personal FOUL (1 PF),"[1626181, 1642264]",1610612746.0,LAC,,,,,,,Mid-Range,16-24 Right,,,,Powell,N. Powell,,,,,,,,,,,202049.0,1.0,0.0,Castle,1642264.0,,
518,PT07M35.00S,2025-04-09T04:33:14.5Z,4,REGULAR,3pt,Jump Shot,[],1630170,6.258212877792378,95.34313725490196,1610612759,101,90,2025-04-09T04:33:37Z,5160000,False,-227.0,6.0,1,left,D. Vassell 3PT  (7 PTS) (S. Castle 7 AST),"[1630170, 1642264]",1610612759.0,SAS,,,,,,,Left Corner 3,24+ Left,22.68,Made,7.0,Vassell,D. Vassell,,,,S. Castle,1642264.0,7.0,,,,,,,,,,,
520,PT07M19.00S,2025-04-09T04:33:33.0Z,4,REGULAR,turnover,out-of-bounds,[],1627732,,,1610612746,101,90,2025-04-09T04:33:40Z,5180000,False,,,0,,B. Simmons bad pass out-of-bounds TURNOVER (1 TO),[1627732],1610612746.0,LAC,bad pass,,,,,,Left Corner 3,24+ Left,,,,Simmons,B. Simmons,1.0,,,,,,,,,,1626300.0,,,,,,
521,PT07M11.00S,2025-04-09T04:33:49.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642264,6.521024967148489,46.81372549019608,1610612759,101,92,2025-04-09T04:33:53Z,5190000,False,16.0,9.0,1,left,S. Castle driving Layup (17 PTS),[1642264],1610612759.0,SAS,driving,,,,,,Restricted Area,0-8 Center,1.82,Made,17.0,Castle,S. Castle,,,,,,,,,,,,,,,,,
522,PT07M11.00S,2025-04-09T04:33:51.8Z,4,REGULAR,foul,personal,['1freethrow'],201587,,,1610612759,101,92,2025-04-09T04:34:24Z,5200000,False,,,0,,N. Batum shooting personal FOUL (2 PF) (Castle 1 FT),"[201587, 1642264]",1610612746.0,LAC,shooting,,,,,,Restricted Area,0-8 Center,,,,Batum,N. Batum,,,,,,,,,,,1626300.0,2.0,0.0,Castle,1642264.0,,
524,PT07M11.00S,2025-04-09T04:34:09.0Z,4,REGULAR,substitution,out,[],1627732,,,1610612759,101,92,2025-04-09T04:34:11Z,5220000,False,,,0,,SUB out: B. Simmons,[1627732],1610612746.0,LAC,,,,,,,,,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,
525,PT07M11.00S,2025-04-09T04:34:09.0Z,4,REGULAR,substitution,in,[],1627826,,,1610612759,101,92,2025-04-09T04:34:11Z,5230000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,,,,,,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,
526,PT07M11.00S,2025-04-09T04:34:35.2Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1642264,,,1610612759,101,92,2025-04-09T04:34:37Z,5240000,False,,,0,,MISS S. Castle Free Throw 1 of 1,[1642264],1610612759.0,SAS,,,,,,,,,,Missed,,Castle,S. Castle,,,,,,,,,,,,,,,,,
527,PT07M09.00S,2025-04-09T04:34:37.2Z,4,REGULAR,rebound,defensive,[],201935,,,1610612746,101,92,2025-04-09T04:34:37Z,5250000,False,,,0,,J. Harden REBOUND (Off:1 Def:5),[201935],1610612746.0,LAC,,,,,,,,,,,,Harden,J. Harden,,,,,,,526.0,6.0,5.0,1.0,,,,,,,
528,PT06M58.00S,2025-04-09T04:34:50.7Z,4,REGULAR,foul,personal,[],1642264,,,1610612746,101,92,2025-04-09T04:35:00Z,5260000,False,,,0,,S. Castle personal FOUL (2 PF),"[1642264, 1627826]",1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Castle,S. Castle,,,,,,,,,,,202049.0,2.0,0.0,Zubac,1627826.0,,
530,PT06M51.00S,2025-04-09T04:35:13.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,92.59198423127464,45.588235294117645,1610612746,103,92,2025-04-09T04:35:19Z,5280000,False,-22.0,17.0,1,right,N. Powell driving Layup (23 PTS) (J. Harden 11 AST),"[1626181, 201935]",1610612746.0,LAC,driving,,,,,,Restricted Area,0-8 Center,2.79,Made,23.0,Powell,N. Powell,,,,J. Harden,201935.0,11.0,,,,,,,,,,,
532,PT06M36.00S,2025-04-09T04:35:27.0Z,4,REGULAR,3pt,Jump Shot,[],1630572,26.757555847568987,19.11764705882353,1610612759,103,95,2025-04-09T04:35:35Z,5300000,False,154.0,199.0,1,left,S. Mamukelashvili 25' 3PT step back (8 PTS) (S. Castle 8 AST),"[1630572, 1642264]",1610612759.0,SAS,step back,,,,,,Above the Break 3,24+ Right Center,25.19,Made,8.0,Mamukelashvili,S. Mamukelashvili,,,,S. Castle,1642264.0,8.0,,,,,,,,,,,
534,PT06M23.00S,2025-04-09T04:35:42.9Z,4,REGULAR,foul,personal,[],1630170,,,1610612746,103,95,2025-04-09T04:35:54Z,5320000,False,,,0,,D. Vassell personal FOUL (1 PF),"[1630170, 201935]",1610612759.0,SAS,,,,,,,Mid-Range,16-24 Left Center,,,,Vassell,D. Vassell,,,,,,,,,,,202049.0,1.0,0.0,Harden,201935.0,,
536,PT06M23.00S,2025-04-09T04:35:51.3Z,4,REGULAR,substitution,out,[],201587,,,1610612746,103,95,2025-04-09T04:35:54Z,5340000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,,,,,,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,
537,PT06M23.00S,2025-04-09T04:35:51.3Z,4,REGULAR,substitution,in,[],1627739,,,1610612746,103,95,2025-04-09T04:35:54Z,5350000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,,,,,,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,
538,PT06M10.00S,2025-04-09T04:36:15.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,90.09526938239159,49.26470588235294,1610612746,105,95,2025-04-09T04:36:20Z,5360000,False,-4.0,41.0,1,right,I. Zubac Layup (22 PTS),[1627826],1610612746.0,LAC,,,,,,,Restricted Area,0-8 Center,4.08,Made,22.0,Zubac,I. Zubac,,,,,,,,,,,,,,,,,
540,PT05M56.00S,2025-04-09T04:36:28.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642264,6.258212877792378,47.549019607843135,1610612759,105,97,2025-04-09T04:36:32Z,5380000,False,12.0,6.0,1,left,S. Castle driving DUNK (19 PTS),[1642264],1610612759.0,SAS,driving,,,,,,Restricted Area,0-8 Center,1.38,Made,19.0,Castle,S. Castle,,,,,,,,,,,,,,,,,
541,PT05M33.00S,2025-04-09T04:36:51.0Z,4,REGULAR,3pt,Jump Shot,[],1627739,91.01511169513797,96.07843137254902,1610612746,105,97,2025-04-09T04:36:59Z,5390000,False,230.0,32.0,1,right,MISS K. Dunn 3PT,[1627739],1610612746.0,LAC,,,,,,,Right Corner 3,24+ Right,23.26,Missed,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,
542,PT05M28.00S,2025-04-09T04:36:56.0Z,4,REGULAR,rebound,offensive,[],1626181,,,1610612746,105,97,2025-04-09T04:36:59Z,5400000,False,,,0,,N. Powell REBOUND (Off:1 Def:3),[1626181],1610612746.0,LAC,,,,,,,Right Corner 3,24+ Right,,,,Powell,N. Powell,,,,,,,541.0,4.0,3.0,1.0,,,,,,,
543,PT05M28.00S,2025-04-09T04:36:56.6Z,4,REGULAR,2pt,Jump Shot,"['2ndchance', 'pointsinthepaint']",1626181,94.40999984741211,50.0,1610612746,107,97,2025-04-09T04:38:35Z,5410000,False,0.0,0.0,1,right,N. Powell floating Jump Shot (25 PTS),[1626181],1610612746.0,LAC,floating,,,,,,Restricted Area,0-8 Center,0.0,Made,25.0,Powell,N. Powell,,,,,,,,,,,,,,,,,
544,PT05M16.00S,2025-04-09T04:37:07.7Z,4,REGULAR,3pt,Jump Shot,[],1630170,14.931011826544022,94.11764705882352,1610612759,107,97,2025-04-09T04:37:31Z,5420000,False,-221.0,88.0,1,left,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,,,,Left Corner 3,24+ Left,23.75,Missed,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,
545,PT05M14.00S,2025-04-09T04:37:11.1Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612746,107,97,2025-04-09T04:37:11Z,5430000,False,,,0,,N. Powell REBOUND (Off:1 Def:4),[1626181],1610612746.0,LAC,,,,,,,Left Corner 3,24+ Left,,,,Powell,N. Powell,,,,,,,544.0,5.0,4.0,1.0,,,,,,,
546,PT04M59.00S,2025-04-09T04:37:25.7Z,4,REGULAR,3pt,Jump Shot,[],1627739,90.3580814717477,2.941176470588235,1610612746,110,97,2025-04-09T04:37:34Z,5440000,False,-235.0,38.0,1,right,K. Dunn 3PT  (6 PTS) (B. Bogdanović 3 AST),"[1627739, 203992]",1610612746.0,LAC,,,,,,,Left Corner 3,24+ Left,23.84,Made,6.0,Dunn,K. Dunn,,,,B. Bogdanović,203992.0,3.0,,,,,,,,,,,
548,PT04M47.00S,2025-04-09T04:37:37.0Z,4,REGULAR,3pt,Jump Shot,[],1630572,31.750985545335087,46.568627450980394,1610612759,110,97,2025-04-09T04:37:46Z,5460000,False,17.0,246.0,1,left,MISS S. Mamukelashvili 24' 3PT,[1630572],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Center,24.66,Missed,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,
549,PT04M45.00S,2025-04-09T04:37:39.0Z,4,REGULAR,rebound,defensive,[],201935,,,1610612746,110,97,2025-04-09T04:37:46Z,5470000,False,,,0,,J. Harden REBOUND (Off:1 Def:6),[201935],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Center,,,,Harden,J. Harden,,,,,,,548.0,7.0,6.0,1.0,,,,,,,
550,PT04M35.00S,2025-04-09T04:37:50.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,86.94152431011827,55.392156862745104,1610612746,112,97,2025-04-09T04:37:54Z,5480000,False,27.0,70.0,1,right,J. Harden 7' driving floating Jump Shot (18 PTS),[201935],1610612746.0,LAC,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,7.52,Made,18.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
551,PT04M23.00S,2025-04-09T04:38:00.9Z,4,REGULAR,3pt,Jump Shot,[],101108,32.53942181340342,55.88235294117647,1610612759,112,97,2025-04-09T04:38:06Z,5490000,False,-29.0,253.0,1,left,MISS C. Paul 25' step back 3PT,[101108],1610612759.0,SAS,step back,,,,,,Above the Break 3,24+ Center,25.51,Missed,,Paul,C. Paul,,,,,,,,,,,,,,,,,
552,PT04M21.00S,2025-04-09T04:38:02.9Z,4,REGULAR,rebound,defensive,[],201935,,,1610612746,112,97,2025-04-09T04:38:06Z,5500000,False,,,0,,J. Harden REBOUND (Off:1 Def:7),[201935],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Center,,,,Harden,J. Harden,,,,,,,551.0,8.0,7.0,1.0,,,,,,,
553,PT04M10.00S,2025-04-09T04:38:15.6Z,4,REGULAR,3pt,Jump Shot,[],201935,67.7562417871222,33.088235294117645,1610612746,115,97,2025-04-09T04:38:53Z,5510000,False,-85.0,251.0,1,right,J. Harden 26' 3PT step back (21 PTS) (B. Bogdanović 4 AST),"[201935, 203992]",1610612746.0,LAC,step back,,,,,,Above the Break 3,24+ Left Center,26.45,Made,21.0,Harden,J. Harden,,,,B. Bogdanović,203992.0,4.0,,,,,,,,,,,
555,PT04M08.00S,2025-04-09T04:38:23.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,115,97,2025-04-09T04:38:23Z,5530000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT04M08.00S,2025-04-09T04:39:30.9Z,4,REGULAR,substitution,out,[],101108,,,1610612759,115,97,2025-04-09T04:40:03Z,5540000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,,,,,,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,
558,PT04M08.00S,2025-04-09T04:39:30.9Z,4,REGULAR,substitution,out,[],1642264,,,1610612759,115,97,2025-04-09T04:40:03Z,5550000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,,,,,,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,
559,PT04M08.00S,2025-04-09T04:39:30.9Z,4,REGULAR,substitution,out,[],1630170,,,1610612759,115,97,2025-04-09T04:40:03Z,5560000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,
560,PT04M08.00S,2025-04-09T04:39:30.9Z,4,REGULAR,substitution,out,[],203084,,,1610612759,115,97,2025-04-09T04:40:03Z,5570000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,,,,,,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,
561,PT04M08.00S,2025-04-09T04:39:30.9Z,4,REGULAR,substitution,out,[],1630572,,,1610612759,115,97,2025-04-09T04:40:03Z,5580000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,,,,,,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,
562,PT04M08.00S,2025-04-09T04:39:30.9Z,4,REGULAR,substitution,in,[],1630561,,,1610612759,115,97,2025-04-09T04:40:03Z,5590000,False,,,0,,SUB in: D. Duke Jr.,[1630561],1610612759.0,SAS,,,,,,,,,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,
563,PT04M08.00S,2025-04-09T04:39:30.9Z,4,REGULAR,substitution,in,[],1629162,,,1610612759,115,97,2025-04-09T04:40:03Z,5600000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612759.0,SAS,,,,,,,,,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,
564,PT04M08.00S,2025-04-09T04:39:30.9Z,4,REGULAR,substitution,in,[],1631104,,,1610612759,115,97,2025-04-09T04:40:03Z,5610000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,,,,,,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,
565,PT04M08.00S,2025-04-09T04:39:30.9Z,4,REGULAR,substitution,in,[],1631103,,,1610612759,115,97,2025-04-09T04:40:03Z,5620000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,,,,,,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,
566,PT04M08.00S,2025-04-09T04:39:30.9Z,4,REGULAR,substitution,in,[],1631127,,,1610612759,115,97,2025-04-09T04:40:03Z,5630000,False,,,0,,SUB in: H. Ingram,[1631127],1610612759.0,SAS,,,,,,,,,,,,Ingram,H. Ingram,,,,,,,,,,,,,,,,,
567,PT03M51.00S,2025-04-09T04:40:16.0Z,4,REGULAR,3pt,Jump Shot,[],1631103,23.603810775295663,86.51960784313727,1610612759,115,100,2025-04-09T04:40:22Z,5640000,False,-183.0,169.0,1,left,M. Branham 24' 3PT step back (3 PTS) (B. Wesley 5 AST),"[1631103, 1631104]",1610612759.0,SAS,step back,,,,,,Above the Break 3,24+ Left Center,24.91,Made,3.0,Branham,M. Branham,,,,B. Wesley,1631104.0,5.0,,,,,,,,,,,
569,PT03M22.00S,2025-04-09T04:40:44.9Z,4,REGULAR,3pt,Jump Shot,[],201935,69.07030223390277,69.6078431372549,1610612746,115,100,2025-04-09T04:41:09Z,5660000,False,98.0,238.0,1,right,MISS J. Harden 25' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
570,PT03M19.00S,2025-04-09T04:40:47.9Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612759,115,100,2025-04-09T04:40:49Z,5670000,False,,,0,,J. McLaughlin REBOUND (Off:0 Def:1),[1629162],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,McLaughlin,J. McLaughlin,,,,,,,569.0,1.0,1.0,0.0,,,,,,,
571,PT03M08.00S,2025-04-09T04:40:58.6Z,4,REGULAR,3pt,Jump Shot,[],1629162,27.151773981603156,19.607843137254903,1610612759,115,103,2025-04-09T04:41:03Z,5680000,False,152.0,203.0,1,left,J. McLaughlin 25' 3PT  (3 PTS) (B. Wesley 6 AST),"[1629162, 1631104]",1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,25.34,Made,3.0,McLaughlin,J. McLaughlin,,,,B. Wesley,1631104.0,6.0,,,,,,,,,,,
573,PT02M43.00S,2025-04-09T04:41:23.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,85.3646517739816,50.0,1610612746,117,103,2025-04-09T04:41:44Z,5700000,False,0.0,85.0,1,right,B. Bogdanović 8' driving floating Jump Shot (16 PTS) (J. Harden 12 AST),"[203992, 201935]",1610612746.0,LAC,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,8.51,Made,16.0,Bogdanović,B. Bogdanović,,,,J. Harden,201935.0,12.0,,,,,,,,,,,
575,PT02M38.00S,2025-04-09T04:41:29.0Z,4,REGULAR,3pt,Jump Shot,[],1629162,12.302890932982917,2.450980392156863,1610612759,117,103,2025-04-09T04:41:40Z,5720000,False,238.0,63.0,1,left,MISS J. McLaughlin 24' 3PT,[1629162],1610612759.0,SAS,,,,,,,Right Corner 3,24+ Right,24.59,Missed,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,
576,PT02M34.00S,2025-04-09T04:41:32.8Z,4,REGULAR,rebound,offensive,[],1630561,,,1610612759,117,103,2025-04-09T04:41:32Z,5730000,False,,,0,,D. Duke Jr. REBOUND (Off:1 Def:0),[1630561],1610612759.0,SAS,,,,,,,Right Corner 3,24+ Right,,,,Duke Jr.,D. Duke Jr.,,,,,,,575.0,1.0,0.0,1.0,,,,,,,
577,PT02M33.00S,2025-04-09T04:41:33.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631104,29.122864651773984,26.96078431372549,1610612759,117,103,2025-04-09T04:41:43Z,5740000,False,115.0,221.0,1,left,MISS B. Wesley 24' 3PT,[1631104],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,24.95,Missed,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,
578,PT02M27.00S,2025-04-09T04:41:39.3Z,4,REGULAR,rebound,defensive,[],201935,,,1610612746,117,103,2025-04-09T04:41:43Z,5750000,False,,,0,,J. Harden REBOUND (Off:1 Def:8),[201935],1610612746.0,LAC,,,,,,,Above the Break 3,24+ Right Center,,,,Harden,J. Harden,,,,,,,577.0,9.0,8.0,1.0,,,,,,,
579,PT02M10.00S,2025-04-09T04:41:57.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,90.88370565045992,59.80392156862745,1610612746,117,103,2025-04-09T04:42:03Z,5760000,False,49.0,33.0,1,right,MISS N. Powell driving Layup - blocked,"[1626181, 1631104]",1610612746.0,LAC,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.92,Missed,,Powell,N. Powell,,,,,,,,,,,,,,,,Wesley,1631104.0
580,PT02M10.00S,2025-04-09T04:41:57.8Z,4,REGULAR,block,,[],1631104,,,1610612746,117,103,2025-04-09T04:41:59Z,5770000,False,,,0,,B. Wesley BLOCK (1 BLK),[1631104],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,
581,PT02M10.00S,2025-04-09T04:41:57.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,117,103,2025-04-09T04:42:03Z,5780000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,579.0,,,,,,,,,,
583,PT02M00.00S,2025-04-09T04:42:12.1Z,4,REGULAR,3pt,Jump Shot,[],1629162,26.49474375821288,80.3921568627451,1610612759,117,106,2025-04-09T04:42:18Z,5800000,False,-152.0,197.0,1,left,J. McLaughlin 24' 3PT step back (6 PTS) (B. Wesley 7 AST),"[1629162, 1631104]",1610612759.0,SAS,step back,,,,,,Above the Break 3,24+ Left Center,24.85,Made,6.0,McLaughlin,J. McLaughlin,,,,B. Wesley,1631104.0,7.0,,,,,,,,,,,
584,PT01M40.00S,2025-04-09T04:42:39.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203992,92.72339027595268,53.67647058823529,1610612746,117,106,2025-04-09T04:42:43Z,5810000,False,18.0,16.0,1,right,MISS B. Bogdanović driving Layup - blocked,"[203992, 1629162]",1610612746.0,LAC,driving,,,,,,Restricted Area,0-8 Center,2.43,Missed,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,McLaughlin,1629162.0
585,PT01M40.00S,2025-04-09T04:42:39.9Z,4,REGULAR,block,,[],1629162,,,1610612746,117,106,2025-04-09T04:42:42Z,5820000,False,,,0,,J. McLaughlin BLOCK (1 BLK),[1629162],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,
586,PT01M37.00S,2025-04-09T04:42:42.9Z,4,REGULAR,rebound,defensive,[],1631127,,,1610612759,117,106,2025-04-09T04:42:43Z,5830000,False,,,0,,H. Ingram REBOUND (Off:0 Def:1),[1631127],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Ingram,H. Ingram,,,,,,,584.0,1.0,1.0,0.0,,,,,,,
587,PT01M35.00S,2025-04-09T04:42:45.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629162,22.552562417871222,10.294117647058822,1610612759,117,106,2025-04-09T04:46:18Z,5840000,False,199.0,159.0,1,left,MISS J. McLaughlin 25' running 3PT,[1629162],1610612759.0,SAS,running,,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,
588,PT01M31.00S,2025-04-09T04:42:49.1Z,4,REGULAR,rebound,offensive,[],1631104,,,1610612759,117,106,2025-04-09T04:42:54Z,5850000,False,,,0,,B. Wesley REBOUND (Off:1 Def:0),[1631104],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,Wesley,B. Wesley,,,,,,,587.0,1.0,0.0,1.0,,,,,,,
589,PT01M28.00S,2025-04-09T04:42:55.0Z,4,REGULAR,turnover,traveling,[],1631127,,,1610612759,117,106,2025-04-09T04:43:01Z,5860000,False,,,0,,H. Ingram traveling TURNOVER (1 TO),[1631127],1610612759.0,SAS,,,,,,,Mid-Range,16-24 Left Center,,,,Ingram,H. Ingram,1.0,,,,,,,,,,1628481.0,,,,,,
590,PT01M18.00S,2025-04-09T04:43:24.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627826,92.59198423127464,47.549019607843135,1610612746,119,106,2025-04-09T04:43:27Z,5870000,False,-12.0,17.0,1,right,I. Zubac alley-oop DUNK (24 PTS) (K. Dunn 3 AST),"[1627826, 1627739]",1610612746.0,LAC,alley-oop,,,,,,Restricted Area,0-8 Center,2.11,Made,24.0,Zubac,I. Zubac,,,,K. Dunn,1627739.0,3.0,,,,,,,,,,,
592,PT01M11.00S,2025-04-09T04:43:33.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,6.258212877792378,40.931372549019606,1610612759,119,108,2025-04-09T04:43:37Z,5890000,False,45.0,6.0,1,left,M. Branham driving Layup (5 PTS) (J. McLaughlin 1 AST),"[1631103, 1629162]",1610612759.0,SAS,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.57,Made,5.0,Branham,M. Branham,,,,J. McLaughlin,1629162.0,1.0,,,,,,,,,,,
594,PT00M51.70S,2025-04-09T04:43:58.6Z,4,REGULAR,foul,personal,['2freethrow'],1631104,,,1610612746,119,108,2025-04-09T04:44:07Z,5910000,False,,,0,,B. Wesley shooting personal FOUL (2 PF) (Bogdanović 2 FT),"[1631104, 203992]",1610612759.0,SAS,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Wesley,B. Wesley,,,,,,,,,,,1628481.0,2.0,0.0,Bogdanović,203992.0,,
596,PT00M51.70S,2025-04-09T04:44:22.7Z,4,REGULAR,freethrow,1 of 2,[],203992,,,1610612746,119,108,2025-04-09T04:44:22Z,5930000,False,,,0,,MISS B. Bogdanović Free Throw 1 of 2,[203992],1610612746.0,LAC,,,,,,,,,,Missed,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,
