actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
425,PT06M01.00S,2023-11-02T00:41:07.3Z,3,REGULAR,substitution,in,[],1626192,,,1610612749,81,60,2023-11-02T00:41:33Z,4200000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M01.00S,2023-11-02T00:41:07.3Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,81,60,2023-11-02T00:41:33Z,4210000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M49.00S,2023-11-02T00:42:05.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.783837056504599,54.65686274509803,1610612749,81,62,2023-11-02T00:42:13Z,4220000,False,-23.0,11.0,1,left,G. Antetokounmpo finger roll Layup (7 PTS),[203507],1610612749.0,MIL,finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,2.59,Made,,,,,7.0,,,,,,,,,,,
428,PT05M26.00S,2023-11-02T00:42:28.0Z,3,REGULAR,3pt,Jump Shot,[],1627783,67.09921156373193,50.98039215686274,1610612761,81,62,2023-11-02T00:42:32Z,4230000,False,5.0,257.0,1,right,MISS P. Siakam 25' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,25.68,Missed,,,,,,,,,,,,,,,,
429,PT05M23.00S,2023-11-02T00:42:31.0Z,3,REGULAR,rebound,defensive,[],1626166,,,1610612749,81,62,2023-11-02T00:42:32Z,4240000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,,,,,428.0,1.0,1.0,0.0,,,,,,,,,,,,
430,PT05M11.00S,2023-11-02T00:42:46.5Z,3,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612749,81,62,2023-11-02T00:43:01Z,4250000,False,,,0,,O. Anunoby shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1628384, 203507]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,1155.0,,,,,,,,,,,,,,,,4.0,0.0,Antetokounmpo,203507.0
432,PT05M11.00S,2023-11-02T00:43:12.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612749,81,62,2023-11-02T00:44:29Z,4270000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M11.00S,2023-11-02T00:45:05.5Z,3,REGULAR,substitution,out,[],1628384,,,1610612749,81,62,2023-11-02T00:45:19Z,4290000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M11.00S,2023-11-02T00:45:05.5Z,3,REGULAR,substitution,in,[],1641711,,,1610612749,81,62,2023-11-02T00:45:19Z,4300000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M11.00S,2023-11-02T00:45:46.6Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,81,62,2023-11-02T00:46:12Z,4310000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
437,PT05M11.00S,2023-11-02T00:45:46.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,81,62,2023-11-02T00:46:12Z,4320000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,436.0,,,,,,,,,,,,,,,
438,PT05M11.00S,2023-11-02T00:45:46.6Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,81,62,2023-11-02T00:46:12Z,4330000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
439,PT05M09.00S,2023-11-02T00:45:48.6Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,81,62,2023-11-02T00:46:12Z,4340000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,438.0,3.0,1.0,2.0,,,,,,,,,,,,
440,PT05M07.00S,2023-11-02T00:46:12.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203507,7.966491458607096,39.46078431372549,1610612749,81,64,2023-11-02T00:46:20Z,4350000,False,53.0,22.0,1,left,G. Antetokounmpo bank Hook (9 PTS),[203507],1610612749.0,MIL,bank,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,5.73,Made,,,,,9.0,,,,,,,,,,,
441,PT04M48.00S,2023-11-02T00:46:31.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,86.67871222076215,60.5392156862745,1610612761,83,64,2023-11-02T00:47:35Z,4360000,False,53.0,73.0,1,right,G. Trent Jr. 8' step back Jump Shot (4 PTS),[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,8.98,Made,,,,,4.0,,,,,,,,,,,
442,PT04M32.00S,2023-11-02T00:46:47.2Z,3,REGULAR,3pt,Jump Shot,[],1626166,22.552562417871222,11.519607843137255,1610612749,83,64,2023-11-02T00:46:51Z,4370000,False,192.0,159.0,1,left,MISS C. Payne 24' 3PT,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,24.99,Missed,,,,,,,,,,,,,,,,
443,PT04M30.00S,2023-11-02T00:46:49.2Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,83,64,2023-11-02T00:46:51Z,4380000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,442.0,4.0,1.0,3.0,,,,,,,,,,,,
444,PT04M24.00S,2023-11-02T00:46:59.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627751,,,1610612749,83,64,2023-11-02T00:47:05Z,4390000,False,,,0,,J. Poeltl shooting personal FOUL (3 PF) (Portis 2 FT),"[1627751, 1626171]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,1628482.0,,,,,,,,,,,,,,,,3.0,0.0,Portis,1626171.0
446,PT04M24.00S,2023-11-02T00:47:25.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626171,,,1610612749,83,64,2023-11-02T00:47:25Z,4410000,False,,,0,,MISS B. Portis Free Throw 1 of 2,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
447,PT04M24.00S,2023-11-02T00:47:25.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,83,64,2023-11-02T00:47:25Z,4420000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,446.0,,,,,,,,,,,,,,,
448,PT04M24.00S,2023-11-02T00:47:26.1Z,3,REGULAR,substitution,out,[],203507,,,1610612749,83,64,2023-11-02T00:47:29Z,4430000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M24.00S,2023-11-02T00:47:26.1Z,3,REGULAR,substitution,in,[],203109,,,1610612749,83,64,2023-11-02T00:47:29Z,4440000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M24.00S,2023-11-02T00:47:25.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626171,,,1610612749,83,64,2023-11-02T00:47:51Z,4450000,False,,,0,,MISS B. Portis Free Throw 2 of 2,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
451,PT04M22.00S,2023-11-02T00:47:27.2Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,83,64,2023-11-02T00:47:51Z,4460000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,450.0,3.0,3.0,0.0,,,,,,,,,,,,
452,PT04M19.00S,2023-11-02T00:47:55.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626166,,,1610612761,83,64,2023-11-02T00:48:07Z,4470000,False,,,0,,C. Payne personal FOUL (1 PF) (Schroder 2 FT),"[1626166, 203471]",1610612749.0,MIL,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,201639.0,,,,,,,,,,,,,,,,1.0,0.0,Schroder,203471.0
454,PT04M19.00S,2023-11-02T00:48:34.8Z,3,REGULAR,freethrow,1 of 2,[],203471,,,1610612761,84,64,2023-11-02T00:48:34Z,4490000,False,,,0,,D. Schroder Free Throw 1 of 2 (16 PTS),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,
455,PT04M19.00S,2023-11-02T00:48:59.9Z,3,REGULAR,freethrow,2 of 2,[],203471,,,1610612761,85,64,2023-11-02T00:48:59Z,4500000,False,,,0,,D. Schroder Free Throw 2 of 2 (17 PTS),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,Made,,,,,17.0,,,,,,,,,,,
456,PT04M01.00S,2023-11-02T00:49:18.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,14.273981603153747,55.63725490196079,1610612749,85,66,2023-11-02T00:49:23Z,4510000,False,-28.0,82.0,1,left,D. Lillard 8' driving floating Jump Shot (12 PTS),[203081],1610612749.0,MIL,driving floating,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,8.64,Made,,,,,12.0,,,,,,,,,,,
457,PT03M49.00S,2023-11-02T00:49:30.2Z,3,REGULAR,turnover,bad pass,[],203471,,,1610612761,85,66,2023-11-02T00:49:34Z,4520000,False,,,0,,D. Schroder bad pass TURNOVER (2 TO),"[203471, 1626171]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,Portis,1626171.0,,,,
458,PT03M49.00S,2023-11-02T00:49:30.2Z,3,REGULAR,steal,,[],1626171,,,1610612749,85,66,2023-11-02T00:49:32Z,4530000,False,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
459,PT03M44.00S,2023-11-02T00:49:35.9Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203081,19.398817345597898,92.40196078431373,1610612749,85,66,2023-11-02T00:51:25Z,4540000,False,-212.0,130.0,1,left,MISS D. Lillard 24' step back 3PT,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,24.86,Missed,,,,,,,,,,,,,,,,
460,PT03M38.00S,2023-11-02T00:49:41.9Z,3,REGULAR,rebound,defensive,[],1641711,,,1610612761,85,66,2023-11-02T00:49:44Z,4550000,False,,,0,,G. Dick REBOUND (Off:0 Def:1),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,,,,,459.0,1.0,1.0,0.0,,,,,,,,,,,,
461,PT03M35.00S,2023-11-02T00:49:45.9Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627783,86.02168199737189,47.549019607843135,1610612761,87,66,2023-11-02T00:53:45Z,4560000,False,-12.0,79.0,1,right,P. Siakam 7' running Jump Shot (14 PTS) (D. Schroder 11 AST),"[1627783, 203471]",1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,7.99,Made,,,,,14.0,D. Schroder,203471.0,11.0,,,,,,,,
463,PT03M35.00S,2023-11-02T00:49:50.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203109,,,1610612761,87,66,2023-11-02T00:50:05Z,4580000,False,,,0,,J. Crowder shooting personal FOUL (2 PF) (Siakam 1 FT),"[203109, 1627783]",1610612749.0,MIL,shooting,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),8-16 Center,1155.0,,,,,,,,,,,,,,,,2.0,0.0,Siakam,1627783.0
465,PT03M35.00S,2023-11-02T00:50:08.1Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612761,87,66,2023-11-02T00:50:47Z,4600000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,201639.0,,,,,,,,,,,,,,,,,,,
466,PT03M35.00S,2023-11-02T00:50:16.5Z,3,REGULAR,substitution,out,[],203471,,,1610612761,87,66,2023-11-02T00:50:39Z,4610000,False,,,0,,SUB out: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M35.00S,2023-11-02T00:50:16.5Z,3,REGULAR,substitution,out,[],1627751,,,1610612761,87,66,2023-11-02T00:50:39Z,4620000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M35.00S,2023-11-02T00:50:16.5Z,3,REGULAR,substitution,out,[],203081,,,1610612761,87,66,2023-11-02T00:50:39Z,4630000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M35.00S,2023-11-02T00:50:16.5Z,3,REGULAR,substitution,in,[],1630201,,,1610612761,87,66,2023-11-02T00:50:39Z,4640000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M35.00S,2023-11-02T00:50:16.5Z,3,REGULAR,substitution,in,[],1628449,,,1610612761,87,66,2023-11-02T00:50:39Z,4650000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M35.00S,2023-11-02T00:50:16.5Z,3,REGULAR,substitution,in,[],1630699,,,1610612761,87,66,2023-11-02T00:50:39Z,4660000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M35.00S,2023-11-02T00:50:50.0Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1627783,,,1610612761,88,66,2023-11-02T00:50:50Z,4670000,False,,,0,,P. Siakam Free Throw 1 of 1 (15 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,
473,PT03M17.00S,2023-11-02T00:51:09.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,7.178055190538765,48.28431372549019,1610612749,88,68,2023-11-02T00:51:15Z,4680000,False,9.0,15.0,1,left,C. Payne driving finger roll Layup (2 PTS),[1626166],1610612749.0,MIL,driving finger roll,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,1.73,Made,,,,,2.0,,,,,,,,,,,
475,PT03M10.00S,2023-11-02T00:51:20.6Z,3,REGULAR,foul,offensive,['inpenalty'],1630201,,,1610612761,88,68,2023-11-02T00:51:34Z,4700000,False,,,0,,M. Flynn offensive FOUL (1 PF),"[1630201, 1626192]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Mid-Range,16-24 Right Center,1155.0,,,,,,,,,,,,,,,,1.0,0.0,Connaughton,1626192.0
477,PT03M10.00S,2023-11-02T00:51:20.6Z,3,REGULAR,turnover,offensive foul,[],1630201,,,1610612761,88,68,2023-11-02T00:51:20Z,4720000,False,,,0,,M. Flynn offensive foul TURNOVER (2 TO),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Mid-Range,16-24 Right Center,1155.0,2.0,,,,,,,,,,,,,,,,,,
478,PT03M10.00S,2023-11-02T00:51:27.3Z,3,REGULAR,substitution,out,[],1627783,,,1610612749,88,68,2023-11-02T00:51:30Z,4730000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M10.00S,2023-11-02T00:51:27.3Z,3,REGULAR,substitution,in,[],1630567,,,1610612749,88,68,2023-11-02T00:51:30Z,4740000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M59.00S,2023-11-02T00:51:44.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203109,15.588042049934298,47.30392156862745,1610612749,88,70,2023-11-02T00:56:28Z,4750000,False,13.0,94.0,1,left,J. Crowder 9' floating Jump Shot (8 PTS) (B. Portis 1 AST),"[203109, 1626171]",1610612749.0,MIL,floating,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),8-16 Center,,,9.5,Made,,,,,8.0,B. Portis,1626171.0,1.0,,,,,,,,
482,PT02M50.00S,2023-11-02T00:51:53.1Z,3,REGULAR,3pt,Jump Shot,[],1641711,71.96123521681997,16.911764705882355,1610612761,88,70,2023-11-02T00:51:59Z,4770000,False,-165.0,211.0,1,right,MISS G. Dick 26' bank 3PT,[1641711],1610612761.0,TOR,bank,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,,,26.82,Missed,,,,,,,,,,,,,,,,
483,PT02M46.00S,2023-11-02T00:51:57.1Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,88,70,2023-11-02T00:51:59Z,4780000,False,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,482.0,4.0,4.0,0.0,,,,,,,,,,,,
486,PT02M26.00S,2023-11-02T00:52:44.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628449,,,1610612749,88,70,2023-11-02T00:52:50Z,4810000,False,,,0,,C. Boucher shooting personal FOUL (1 PF) (Portis 2 FT),"[1628449, 1626171]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,1155.0,,,,,,,,,,,,,,,,1.0,0.0,Portis,1626171.0
488,PT02M26.00S,2023-11-02T00:53:07.2Z,3,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,88,71,2023-11-02T00:53:07Z,4830000,False,,,0,,B. Portis Free Throw 1 of 2 (6 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
489,PT02M26.00S,2023-11-02T00:53:16.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612749,88,71,2023-11-02T00:53:16Z,4840000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M26.00S,2023-11-02T00:54:49.2Z,3,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,88,72,2023-11-02T00:54:49Z,4850000,False,,,0,,B. Portis Free Throw 2 of 2 (7 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
491,PT02M05.00S,2023-11-02T00:55:12.8Z,3,REGULAR,3pt,Jump Shot,[],1641711,95.3515111695138,5.392156862745098,1610612761,88,72,2023-11-02T00:55:20Z,4860000,False,-223.0,-9.0,1,right,MISS G. Dick 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Left Corner 3,24+ Left,,,22.32,Missed,,,,,,,,,,,,,,,,
492,PT01M59.00S,2023-11-02T00:55:18.8Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,88,72,2023-11-02T00:55:20Z,4870000,False,,,0,,S. Barnes REBOUND (Off:4 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,,,491.0,10.0,6.0,4.0,,,,,,,,,,,,
493,PT01M55.00S,2023-11-02T00:55:22.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641711,95.0886990801577,4.166666666666666,1610612761,88,72,2023-11-02T00:55:27Z,4880000,False,-229.0,-6.0,1,right,MISS G. Dick 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Left Corner 3,24+ Left,,,22.93,Missed,,,,,,,,,,,,,,,,
494,PT01M52.00S,2023-11-02T00:55:25.0Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,88,72,2023-11-02T00:55:27Z,4890000,False,,,0,,B. Portis REBOUND (Off:0 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,,,493.0,5.0,5.0,0.0,,,,,,,,,,,,
495,PT01M37.00S,2023-11-02T00:55:43.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,9.937582128777924,51.225490196078425,1610612749,88,72,2023-11-02T00:55:49Z,4900000,False,-6.0,41.0,1,left,MISS B. Portis driving Hook,[1626171],1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,4.14,Missed,,,,,,,,,,,,,,,,
497,PT01M37.00S,2023-11-02T00:55:43.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,88,72,2023-11-02T00:55:49Z,4920000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,495.0,,,,,,,,,,,,,,,
499,PT01M37.00S,2023-11-02T00:55:49.6Z,3,REGULAR,substitution,out,[],203109,,,1610612749,88,72,2023-11-02T00:55:52Z,4940000,False,,,0,,SUB out: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT01M37.00S,2023-11-02T00:55:49.6Z,3,REGULAR,substitution,in,[],203507,,,1610612749,88,72,2023-11-02T00:55:52Z,4950000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M32.00S,2023-11-02T00:56:11.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,26.888961892247043,81.86274509803921,1610612749,88,72,2023-11-02T00:56:18Z,4960000,False,-159.0,200.0,1,left,MISS P. Connaughton 25' pullup 3PT,[1626192],1610612749.0,MIL,pullup,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,,,25.59,Missed,,,,,,,,,,,,,,,,
502,PT01M30.00S,2023-11-02T00:56:13.8Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,88,72,2023-11-02T00:56:18Z,4970000,False,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,501.0,6.0,5.0,1.0,,,,,,,,,,,,
503,PT01M30.00S,2023-11-02T00:56:16.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,5.590000152587891,50.0,1610612749,88,74,2023-11-02T00:56:16Z,4980000,False,0.0,0.0,1,left,B. Portis putback Layup (9 PTS),[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,9.0,,,,,,,,,,,
504,PT01M30.00S,2023-11-02T00:56:19.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628449,,,1610612749,88,74,2023-11-02T00:56:32Z,4990000,False,,,0,,C. Boucher shooting personal FOUL (2 PF) (Portis 1 FT),"[1628449, 1626171]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,201639.0,,,,,,,,,,,,,,,,2.0,0.0,Portis,1626171.0
506,PT01M30.00S,2023-11-02T00:56:41.7Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1626171,,,1610612749,88,75,2023-11-02T00:56:41Z,5010000,False,,,0,,B. Portis Free Throw 1 of 1 (10 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
507,PT01M22.00S,2023-11-02T00:56:52.8Z,3,REGULAR,3pt,Jump Shot,[],1629018,90.75229960578186,97.05882352941177,1610612761,88,75,2023-11-02T00:57:04Z,5020000,False,235.0,34.0,1,right,MISS G. Trent Jr. 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,,,23.78,Missed,,,,,,,,,,,,,,,,
508,PT01M17.00S,2023-11-02T00:56:57.8Z,3,REGULAR,rebound,offensive,[],1628449,,,1610612761,88,75,2023-11-02T00:57:04Z,5030000,False,,,0,,C. Boucher REBOUND (Off:1 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Right Corner 3,24+ Right,,,,,507.0,4.0,3.0,1.0,,,,,,,,,,,,
509,PT01M17.00S,2023-11-02T00:56:57.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,94.40999984741211,50.0,1610612761,90,75,2023-11-02T00:56:57Z,5040000,False,0.0,0.0,1,right,C. Boucher tip Layup (4 PTS),[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,4.0,,,,,,,,,,,
510,PT00M59.90S,2023-11-02T00:57:18.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628449,,,1610612749,90,75,2023-11-02T00:57:24Z,5050000,False,,,0,,C. Boucher personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1628449, 203507]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,8-16 Left,1628482.0,,,,,,,,,,,,,,,,3.0,0.0,Antetokounmpo,203507.0
512,PT00M59.90S,2023-11-02T00:58:00.3Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,90,76,2023-11-02T00:58:00Z,5070000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (10 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
