actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
425,PT05M41.00S,2024-04-07T23:35:55.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203482,5.732588699080158,48.77450980392157,1610612761,84,72,2024-04-07T23:36:05Z,4190000,False,6.0,1.0,1,left,K. Olynyk driving reverse Layup (16 PTS) (I. Quickley 9 AST),"[203482, 1630193]",1610612761.0,TOR,driving reverse,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,0.63,Made,16.0,,,,,,,,,I. Quickley,1630193.0,9.0,,,,,,
427,PT05M25.00S,2024-04-07T23:36:10.4Z,3,REGULAR,3pt,Jump Shot,[],1630551,71.30420499342969,20.34313725490196,1610612764,84,72,2024-04-07T23:36:15Z,4210000,False,-148.0,217.0,1,right,MISS J. Champagnie 26' bank 3PT,[1630551],1610612764.0,WAS,bank,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.3,Missed,,,,,,,,,,,,,,,,,,
428,PT05M22.00S,2024-04-07T23:36:13.4Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612761,84,72,2024-04-07T23:36:15Z,4220000,False,,,0,,R. Barrett REBOUND (Off:1 Def:3),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,427.0,4.0,3.0,1.0,,
429,PT05M18.00S,2024-04-07T23:36:18.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,4.155716162943495,52.20588235294118,1610612761,86,72,2024-04-07T23:36:24Z,4230000,False,-11.0,-13.0,1,left,R. Barrett running finger roll Layup (18 PTS),[1629628],1610612761.0,TOR,running finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.73,Made,18.0,,,,,,,,,,,,,,,,,
430,PT04M58.00S,2024-04-07T23:36:37.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,91.27792378449409,41.66666666666667,1610612764,86,72,2024-04-07T23:36:42Z,4240000,False,-42.0,29.0,1,right,MISS J. Poole driving finger roll Layup,[1629673],1610612764.0,WAS,driving finger roll,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,5.11,Missed,,,,,,,,,,,,,,,,,,
431,PT04M56.00S,2024-04-07T23:36:39.2Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612761,86,72,2024-04-07T23:36:42Z,4250000,False,,,0,,R. Barrett REBOUND (Off:1 Def:4),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,430.0,5.0,4.0,1.0,,
432,PT04M52.00S,2024-04-07T23:36:45.6Z,3,REGULAR,turnover,out-of-bounds,[],1630193,,,1610612761,86,72,2024-04-07T23:36:51Z,4260000,False,,,0,,I. Quickley bad pass out-of-bounds TURNOVER (4 TO),[1630193],1610612761.0,TOR,bad pass,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,1148.0,,,,,4.0,,,,,,,,,,,
433,PT04M52.00S,2024-04-07T23:36:49.4Z,3,REGULAR,substitution,out,[],1630193,,,1610612764,86,72,2024-04-07T23:36:56Z,4270000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M52.00S,2024-04-07T23:36:49.4Z,3,REGULAR,substitution,in,[],1641711,,,1610612764,86,72,2024-04-07T23:36:56Z,4280000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M36.00S,2024-04-07T23:37:19.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630166,95.74572930354796,4.6568627450980395,1610612764,86,72,2024-04-07T23:37:24Z,4290000,False,-227.0,-13.0,1,right,MISS D. Avdija 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,22.7,Missed,,,,,,,,,,,,,,,,,,
436,PT04M33.00S,2024-04-07T23:37:22.2Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,86,72,2024-04-07T23:37:24Z,4300000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:4),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,435.0,4.0,4.0,0.0,,
437,PT04M28.00S,2024-04-07T23:37:27.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629018,12.302890932982917,55.63725490196079,1610612761,86,72,2024-04-07T23:37:34Z,4310000,False,-28.0,63.0,1,left,MISS G. Trent Jr. 6' running pullup Shot,[1629018],1610612761.0,TOR,running pullup,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.91,Missed,,,,,,,,,,,,,,,,,,
438,PT04M25.00S,2024-04-07T23:37:30.0Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,86,72,2024-04-07T23:37:30Z,4320000,False,,,0,,D. Avdija REBOUND (Off:1 Def:5),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,437.0,6.0,5.0,1.0,,
439,PT04M20.00S,2024-04-07T23:37:36.8Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630647,87.99277266754271,40.19607843137255,1610612764,86,74,2024-04-07T23:41:17Z,4330000,False,-49.0,60.0,1,right,E. Omoruyi 7' running pullup Jump Shot (3 PTS) (D. Avdija 3 AST),"[1630647, 1630166]",1610612764.0,WAS,running pullup,,,Omoruyi,E. Omoruyi,,,,,In The Paint (Non-RA),0-8 Center,7.78,Made,3.0,,,,,,,,,D. Avdija,1630166.0,3.0,,,,,,
442,PT04M20.00S,2024-04-07T23:37:42.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203482,,,1610612764,86,74,2024-04-07T23:38:03Z,4350000,False,,,0,,K. Olynyk shooting personal FOUL (2 PF) (Omoruyi 1 FT),"[203482, 1630647]",1610612761.0,TOR,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,1627519.0,2.0,1.0,Omoruyi,1630647.0,,,,,,,,,,,,
444,PT04M20.00S,2024-04-07T23:37:50.0Z,3,REGULAR,substitution,out,[],1629018,,,1610612764,86,74,2024-04-07T23:38:02Z,4370000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M20.00S,2024-04-07T23:37:50.0Z,3,REGULAR,substitution,out,[],1630166,,,1610612764,86,74,2024-04-07T23:38:02Z,4380000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M20.00S,2024-04-07T23:37:50.0Z,3,REGULAR,substitution,in,[],1628971,,,1610612764,86,74,2024-04-07T23:38:02Z,4390000,False,,,0,,SUB in: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M20.00S,2024-04-07T23:37:50.0Z,3,REGULAR,substitution,in,[],1631262,,,1610612764,86,74,2024-04-07T23:38:02Z,4400000,False,,,0,,SUB in: J. Bernard,[1631262],1610612764.0,WAS,,,,Bernard,J. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M20.00S,2024-04-07T23:38:13.3Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630647,,,1610612764,86,75,2024-04-07T23:38:13Z,4410000,False,,,0,,E. Omoruyi Free Throw 1 of 1 (4 PTS),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
450,PT04M08.00S,2024-04-07T23:38:53.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630557,,,1610612761,86,75,2024-04-07T23:39:13Z,4430000,False,,,0,,C. Kispert shooting personal FOUL (2 PF) (Barrett 2 FT),"[1630557, 1629628]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,Mid-Range,8-16 Right,,,,1148.0,2.0,0.0,Barrett,1629628.0,,,,,,,,,,,,
452,PT04M08.00S,2024-04-07T23:39:16.8Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,87,75,2024-04-07T23:39:16Z,4450000,False,,,0,,R. Barrett Free Throw 1 of 2 (19 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
453,PT04M08.00S,2024-04-07T23:39:17.7Z,3,REGULAR,substitution,out,[],1630557,,,1610612761,87,75,2024-04-07T23:39:23Z,4460000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M08.00S,2024-04-07T23:39:17.7Z,3,REGULAR,substitution,in,[],1630215,,,1610612761,87,75,2024-04-07T23:39:23Z,4470000,False,,,0,,SUB in: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M08.00S,2024-04-07T23:39:34.8Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,88,75,2024-04-07T23:39:34Z,4480000,False,,,0,,R. Barrett Free Throw 2 of 2 (20 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
456,PT03M54.00S,2024-04-07T23:39:49.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,94.69448094612353,50.49019607843137,1610612764,88,75,2024-04-07T23:39:54Z,4490000,False,2.0,-3.0,1,right,MISS J. Poole driving reverse Layup - blocked,"[1629673, 1630534]",1610612764.0,WAS,driving reverse,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,0.36,Missed,,,,,,,,,,,,,,,,,Agbaji,1630534.0
457,PT03M54.00S,2024-04-07T23:39:49.7Z,3,REGULAR,block,,[],1630534,,,1610612764,88,75,2024-04-07T23:39:52Z,4500000,False,,,0,,O. Agbaji BLOCK (1 BLK),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
458,PT03M51.00S,2024-04-07T23:39:52.7Z,3,REGULAR,rebound,defensive,[],1630534,,,1610612761,88,75,2024-04-07T23:39:54Z,4510000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:2),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,456.0,2.0,2.0,0.0,,
459,PT03M38.00S,2024-04-07T23:40:05.8Z,3,REGULAR,3pt,Jump Shot,[],203482,30.831143232588698,22.058823529411764,1610612761,88,75,2024-04-07T23:40:45Z,4520000,False,140.0,237.0,1,left,MISS K. Olynyk 27' 3PT,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,27.54,Missed,,,,,,,,,,,,,,,,,,
460,PT03M37.00S,2024-04-07T23:40:06.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,88,75,2024-04-07T23:40:45Z,4530000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,459.0,,,,,
461,PT03M37.00S,2024-04-07T23:40:11.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612764,88,75,2024-04-07T23:40:27Z,4540000,False,,,0,,B. Brown loose ball personal FOUL (3 PF) (Poole 2 FT),"[1628971, 1629673]",1610612761.0,TOR,loose ball,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,1148.0,3.0,0.0,Poole,1629673.0,,,,,,,,,,,,
463,PT03M37.00S,2024-04-07T23:40:42.2Z,3,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,88,76,2024-04-07T23:40:42Z,4560000,False,,,0,,J. Poole Free Throw 1 of 2 (20 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
464,PT03M37.00S,2024-04-07T23:41:01.1Z,3,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,88,77,2024-04-07T23:41:01Z,4570000,False,,,0,,J. Poole Free Throw 2 of 2 (21 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
465,PT03M19.00S,2024-04-07T23:41:23.0Z,3,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612761,88,77,2024-04-07T23:41:28Z,4580000,False,,,0,,R. Barrett bad pass out-of-bounds TURNOVER (6 TO),[1629628],1610612761.0,TOR,bad pass,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Right,,,,1148.0,,,,,6.0,,,,,,,,,,,
466,PT03M06.00S,2024-04-07T23:41:44.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,66.44218134034165,30.14705882352941,1610612764,88,77,2024-04-07T23:41:48Z,4590000,False,-99.0,263.0,1,right,MISS J. Poole 28' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,28.1,Missed,,,,,,,,,,,,,,,,,,
467,PT03M03.00S,2024-04-07T23:41:47.6Z,3,REGULAR,rebound,defensive,[],203482,,,1610612761,88,77,2024-04-07T23:41:48Z,4600000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:7),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,466.0,7.0,7.0,0.0,,
468,PT02M55.00S,2024-04-07T23:41:54.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,10.33180026281209,37.254901960784316,1610612761,90,77,2024-04-07T23:45:33Z,4610000,False,64.0,45.0,1,left,R. Barrett 7' driving Layup (22 PTS),[1629628],1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,7.78,Made,22.0,,,,,,,,,,,,,,,,,
469,PT02M43.00S,2024-04-07T23:42:06.6Z,3,REGULAR,3pt,Jump Shot,[],1630647,66.04796320630749,43.38235294117647,1610612764,90,77,2024-04-07T23:42:11Z,4620000,False,-33.0,267.0,1,right,MISS E. Omoruyi 26' 3PT,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Above the Break 3,24+ Center,26.86,Missed,,,,,,,,,,,,,,,,,,
470,PT02M40.00S,2024-04-07T23:42:09.6Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612761,90,77,2024-04-07T23:42:11Z,4630000,False,,,0,,R. Barrett REBOUND (Off:1 Def:5),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,469.0,6.0,5.0,1.0,,
471,PT02M33.00S,2024-04-07T23:42:19.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631262,,,1610612761,90,77,2024-04-07T23:42:35Z,4640000,False,,,0,,J. Bernard personal FOUL (1 PF) (Olynyk 2 FT),"[1631262, 203482]",1610612764.0,WAS,,,,Bernard,J. Bernard,,,,,Mid-Range,8-16 Left,,,,1148.0,1.0,0.0,Olynyk,203482.0,,,,,,,,,,,,
473,PT02M33.00S,2024-04-07T23:42:32.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,90,77,2024-04-07T23:42:32Z,4660000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M33.00S,2024-04-07T23:42:36.3Z,3,REGULAR,substitution,out,[],1629628,,,1610612761,90,77,2024-04-07T23:44:54Z,4670000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M33.00S,2024-04-07T23:42:36.3Z,3,REGULAR,substitution,out,[],1630534,,,1610612761,90,77,2024-04-07T23:44:54Z,4680000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M33.00S,2024-04-07T23:42:36.3Z,3,REGULAR,substitution,in,[],1631241,,,1610612761,90,77,2024-04-07T23:44:54Z,4690000,False,,,0,,SUB in: J. Freeman-Liberty,[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M33.00S,2024-04-07T23:42:36.3Z,3,REGULAR,substitution,in,[],202066,,,1610612761,90,77,2024-04-07T23:44:54Z,4700000,False,,,0,,SUB in: G. Temple,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M33.00S,2024-04-07T23:45:23.0Z,3,REGULAR,freethrow,1 of 2,[],203482,,,1610612761,91,77,2024-04-07T23:45:23Z,4710000,False,,,0,,K. Olynyk Free Throw 1 of 2 (17 PTS),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
479,PT02M33.00S,2024-04-07T23:45:40.6Z,3,REGULAR,freethrow,2 of 2,[],203482,,,1610612761,92,77,2024-04-07T23:45:40Z,4720000,False,,,0,,K. Olynyk Free Throw 2 of 2 (18 PTS),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
480,PT02M18.00S,2024-04-07T23:45:56.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630647,88.64980289093299,54.166666666666664,1610612764,92,77,2024-04-07T23:46:04Z,4730000,False,21.0,54.0,1,right,MISS E. Omoruyi Layup - blocked,"[1630647, 202066]",1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,In The Paint (Non-RA),0-8 Center,5.81,Missed,,,,,,,,,,,,,,,,,Temple,202066.0
481,PT02M18.00S,2024-04-07T23:45:56.8Z,3,REGULAR,block,,[],202066,,,1610612764,92,77,2024-04-07T23:47:26Z,4740000,False,,,0,,G. Temple BLOCK (1 BLK),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
482,PT02M15.00S,2024-04-07T23:45:59.8Z,3,REGULAR,rebound,defensive,[],1631241,,,1610612761,92,77,2024-04-07T23:46:04Z,4750000,False,,,0,,J. Freeman-Liberty REBOUND (Off:0 Def:3),[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,480.0,3.0,3.0,0.0,,
483,PT02M04.00S,2024-04-07T23:46:10.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631241,4.944152431011826,56.127450980392155,1610612761,92,77,2024-04-07T23:46:16Z,4760000,False,-31.0,-6.0,1,left,MISS J. Freeman-Liberty Layup - blocked,"[1631241, 1630215]",1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,Butler,1630215.0
484,PT02M04.00S,2024-04-07T23:46:10.9Z,3,REGULAR,block,,[],1630215,,,1610612761,92,77,2024-04-07T23:46:13Z,4770000,False,,,0,,J. Butler BLOCK (1 BLK),[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
485,PT02M01.00S,2024-04-07T23:46:13.9Z,3,REGULAR,rebound,offensive,[],1631241,,,1610612761,92,77,2024-04-07T23:46:16Z,4780000,False,,,0,,J. Freeman-Liberty REBOUND (Off:1 Def:3),[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,483.0,4.0,3.0,1.0,,
486,PT02M00.00S,2024-04-07T23:46:15.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631241,5.995400788436268,54.65686274509803,1610612761,92,77,2024-04-07T23:46:22Z,4790000,False,-23.0,4.0,1,left,MISS J. Freeman-Liberty Layup - blocked,"[1631241, 1630551]",1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,Champagnie,1630551.0
487,PT02M00.00S,2024-04-07T23:46:15.1Z,3,REGULAR,block,,[],1630551,,,1610612761,92,77,2024-04-07T23:46:18Z,4800000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
488,PT01M56.00S,2024-04-07T23:46:19.1Z,3,REGULAR,rebound,offensive,[],203482,,,1610612761,92,77,2024-04-07T23:46:58Z,4810000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:7),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,486.0,8.0,7.0,1.0,,
489,PT01M54.00S,2024-04-07T23:46:20.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203482,5.590000152587891,50.0,1610612761,94,77,2024-04-07T23:46:20Z,4820000,False,0.0,0.0,1,left,K. Olynyk putback Layup (20 PTS),[203482],1610612761.0,TOR,putback,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,0.0,Made,20.0,,,,,,,,,,,,,,,,,
490,PT01M43.00S,2024-04-07T23:46:34.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,94.1688567674113,50.49019607843137,1610612764,94,79,2024-04-07T23:46:40Z,4830000,False,2.0,2.0,1,right,J. Poole driving finger roll Layup (23 PTS),[1629673],1610612764.0,WAS,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,0.34,Made,23.0,,,,,,,,,,,,,,,,,
491,PT01M43.00S,2024-04-07T23:46:37.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631241,,,1610612764,94,79,2024-04-07T23:46:59Z,4840000,False,,,0,,J. Freeman-Liberty shooting personal FOUL (1 PF) (Poole 1 FT),"[1631241, 1629673]",1610612761.0,TOR,shooting,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Restricted Area,0-8 Center,,,,1148.0,1.0,0.0,Poole,1629673.0,,,,,,,,,,,,
493,PT01M43.00S,2024-04-07T23:46:44.1Z,3,REGULAR,substitution,out,[],203482,,,1610612764,94,79,2024-04-07T23:46:48Z,4860000,False,,,0,,SUB out: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT01M43.00S,2024-04-07T23:46:44.1Z,3,REGULAR,substitution,in,[],1629628,,,1610612764,94,79,2024-04-07T23:46:48Z,4870000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT01M43.00S,2024-04-07T23:47:10.9Z,3,REGULAR,freethrow,1 of 1,[],1629673,,,1610612764,94,80,2024-04-07T23:47:10Z,4880000,False,,,0,,J. Poole Free Throw 1 of 1 (24 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
496,PT01M32.00S,2024-04-07T23:47:24.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641711,6.258212877792378,49.754901960784316,1610612761,96,80,2024-04-07T23:47:34Z,4890000,False,1.0,6.0,1,left,G. Dick cutting Layup (10 PTS) (R. Barrett 5 AST),"[1641711, 1629628]",1610612761.0,TOR,cutting,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,0.64,Made,10.0,,,,,,,,,R. Barrett,1629628.0,5.0,,,,,,
498,PT01M20.00S,2024-04-07T23:47:35.4Z,3,REGULAR,3pt,Jump Shot,[],1629673,66.83639947437582,73.2843137254902,1610612764,96,83,2024-04-07T23:47:41Z,4910000,False,116.0,259.0,1,right,J. Poole 28' 3PT  (27 PTS) (J. Butler 1 AST),"[1629673, 1630215]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,28.41,Made,27.0,,,,,,,,,J. Butler,1630215.0,1.0,,,,,,
500,PT01M05.00S,2024-04-07T23:47:51.2Z,3,REGULAR,turnover,bad pass,[],202066,,,1610612761,96,83,2024-04-07T23:48:04Z,4930000,False,,,0,,G. Temple bad pass TURNOVER (1 TO),"[202066, 1630647]",1610612761.0,TOR,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,Omoruyi,1630647.0,,,,,,,,,
501,PT01M05.00S,2024-04-07T23:47:51.2Z,3,REGULAR,steal,,[],1630647,,,1610612764,96,83,2024-04-07T23:47:53Z,4940000,False,,,0,,E. Omoruyi STEAL (2 STL),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
502,PT01M01.00S,2024-04-07T23:47:55.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630215,95.0886990801577,50.0,1610612764,96,85,2024-04-07T23:48:02Z,4950000,False,0.0,-6.0,1,right,J. Butler running Layup (4 PTS) (E. Omoruyi 2 AST),"[1630215, 1630647]",1610612764.0,WAS,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.63,Made,4.0,,,,,,,,,E. Omoruyi,1630647.0,2.0,,,,,,
504,PT00M50.70S,2024-04-07T23:48:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631241,6.652431011826544,52.69607843137255,1610612761,96,85,2024-04-07T23:48:12Z,4970000,False,-13.0,10.0,1,left,MISS J. Freeman-Liberty driving finger roll Layup,[1631241],1610612761.0,TOR,driving finger roll,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Restricted Area,0-8 Center,1.68,Missed,,,,,,,,,,,,,,,,,,
505,PT00M48.40S,2024-04-07T23:48:10.3Z,3,REGULAR,rebound,defensive,[],1631262,,,1610612764,96,85,2024-04-07T23:48:12Z,4980000,False,,,0,,J. Bernard REBOUND (Off:0 Def:1),[1631262],1610612764.0,WAS,,,,Bernard,J. Bernard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,504.0,1.0,1.0,0.0,,
