actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
520,PT07M24.00S,2024-03-28T01:29:57.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,91,128,2024-03-28T01:29:57Z,5130000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M24.00S,2024-03-28T01:31:20.1Z,4,REGULAR,substitution,out,[],1641711,,,1610612761,91,128,2024-03-28T01:32:35Z,5140000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M24.00S,2024-03-28T01:31:20.1Z,4,REGULAR,substitution,out,[],1629018,,,1610612761,91,128,2024-03-28T01:32:35Z,5150000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M24.00S,2024-03-28T01:31:20.1Z,4,REGULAR,substitution,out,[],203482,,,1610612761,91,128,2024-03-28T01:32:35Z,5160000,False,,,0,,SUB out: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M24.00S,2024-03-28T01:31:20.1Z,4,REGULAR,substitution,out,[],1628404,,,1610612761,91,128,2024-03-28T01:32:35Z,5170000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M24.00S,2024-03-28T01:31:20.1Z,4,REGULAR,substitution,in,[],1629670,,,1610612761,91,128,2024-03-28T01:32:35Z,5180000,False,,,0,,SUB in: J. Nwora,[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M24.00S,2024-03-28T01:31:20.1Z,4,REGULAR,substitution,in,[],1631338,,,1610612761,91,128,2024-03-28T01:32:35Z,5190000,False,,,0,,SUB in: M. Gueye,[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M24.00S,2024-03-28T01:31:20.1Z,4,REGULAR,substitution,in,[],202066,,,1610612761,91,128,2024-03-28T01:32:35Z,5200000,False,,,0,,SUB in: G. Temple,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M24.00S,2024-03-28T01:31:20.1Z,4,REGULAR,substitution,in,[],1629610,,,1610612761,91,128,2024-03-28T01:32:35Z,5210000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612752.0,NYK,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT07M06.00S,2024-03-28T01:33:06.5Z,4,REGULAR,turnover,bad pass,[],1629667,,,1610612761,91,128,2024-03-28T01:33:10Z,5220000,False,,,0,,J. McDaniels bad pass TURNOVER (3 TO),"[1629667, 1630173]",1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,,3.0,,,,,Achiuwa,1630173.0,,,,,
530,PT07M06.00S,2024-03-28T01:33:06.5Z,4,REGULAR,steal,,[],1630173,,,1610612752,91,128,2024-03-28T01:33:08Z,5230000,False,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
531,PT07M02.00S,2024-03-28T01:33:10.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630173,94.69448094612353,47.794117647058826,1610612752,91,130,2024-03-28T01:33:27Z,5240000,False,-11.0,-3.0,1,right,P. Achiuwa running finger roll Layup (14 PTS) (D. Jeffries 1 AST),"[1630173, 1629610]",1610612752.0,NYK,running finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.13,Made,14.0,,,,,,,D. Jeffries,1629610.0,1.0,,,,,,,,
532,PT06M50.00S,2024-03-28T01:33:25.4Z,4,REGULAR,turnover,backcourt,[],202066,,,1610612761,91,130,2024-03-28T01:33:34Z,5250000,False,,,0,,G. Temple backcourt TURNOVER (1 TO),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Left Center,,,,1627964.0,,,,,1.0,,,,,,,,,,,
534,PT06M36.00S,2024-03-28T01:33:56.1Z,4,REGULAR,foul,personal,[],1628424,,,1610612752,91,130,2024-03-28T01:34:39Z,5260000,False,,,0,,K. Simmons personal FOUL (3 PF),"[1628424, 1630173]",1610612761.0,TOR,,,,Simmons,K. Simmons,,,,,Mid-Range,16-24 Center,,,,201245.0,3.0,0.0,Achiuwa,1630173.0,,,,,,,,,,,,
536,PT06M36.00S,2024-03-28T01:34:13.9Z,4,REGULAR,substitution,out,[],202711,,,1610612752,91,130,2024-03-28T01:34:21Z,5280000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT06M36.00S,2024-03-28T01:34:13.9Z,4,REGULAR,substitution,in,[],1630579,,,1610612752,91,130,2024-03-28T01:34:21Z,5290000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT06M28.00S,2024-03-28T01:34:36.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630540,94.03745072273325,50.49019607843137,1610612752,91,130,2024-03-28T01:34:44Z,5300000,False,2.0,4.0,1,right,MISS M. McBride driving DUNK - blocked,"[1630540, 1631338]",1610612752.0,NYK,driving,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,0.43,Missed,,,,,,,,,,,,,,Gueye,1631338.0,,,
545,PT06M28.00S,2024-03-28T01:34:36.8Z,4,REGULAR,block,,[],1631338,,,1610612752,91,130,2024-03-28T01:35:39Z,5305000,False,,,0,,M. Gueye BLOCK (1 BLK),[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
539,PT06M28.00S,2024-03-28T01:34:36.8Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612752,91,130,2024-03-28T01:35:39Z,5310000,False,,,0,,P. Achiuwa REBOUND (Off:5 Def:4),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,538.0,,,,,9.0,4.0,5.0
540,PT06M23.00S,2024-03-28T01:34:41.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629003,65.78515111695138,45.09803921568628,1610612752,91,133,2024-03-28T01:34:47Z,5320000,False,-25.0,269.0,1,right,S. Milton 27' 3PT  (3 PTS) (P. Achiuwa 1 AST),"[1629003, 1630173]",1610612752.0,NYK,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Center,27.02,Made,3.0,,,,,,,P. Achiuwa,1630173.0,1.0,,,,,,,,
542,PT05M59.00S,2024-03-28T01:35:09.0Z,4,REGULAR,turnover,out-of-bounds,[],1631338,,,1610612761,91,133,2024-03-28T01:35:14Z,5340000,False,,,0,,M. Gueye step out-of-bounds TURNOVER (2 TO),[1631338],1610612761.0,TOR,step,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,,,,201245.0,,,,,2.0,,,,,,,,,,,
543,PT05M46.00S,2024-03-28T01:35:31.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629003,94.30026281208936,50.0,1610612752,91,135,2024-03-28T01:35:44Z,5350000,False,0.0,1.0,1,right,S. Milton driving reverse Layup (5 PTS) (P. Achiuwa 2 AST),"[1629003, 1630173]",1610612752.0,NYK,driving reverse,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,0.11,Made,5.0,,,,,,,P. Achiuwa,1630173.0,2.0,,,,,,,,
546,PT05M29.00S,2024-03-28T01:35:48.6Z,4,REGULAR,3pt,Jump Shot,[],1629670,31.882391590013142,49.01960784313725,1610612761,94,135,2024-03-28T01:35:53Z,5370000,False,5.0,247.0,1,left,J. Nwora 24' 3PT  (5 PTS) (K. Simmons 6 AST),"[1629670, 1628424]",1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Center,24.72,Made,5.0,,,,,,,K. Simmons,1628424.0,6.0,,,,,,,,
548,PT05M14.00S,2024-03-28T01:36:03.4Z,4,REGULAR,2pt,Jump Shot,[],1629003,95.22010512483574,27.696078431372552,1610612752,94,135,2024-03-28T01:36:08Z,5390000,False,-112.0,-8.0,1,right,MISS S. Milton 11' pullup Shot - blocked,"[1629003, 1629670]",1610612752.0,NYK,pullup,,,Milton,S. Milton,,,,,Mid-Range,8-16 Left,11.18,Missed,,,,,,,,,,,,,,Nwora,1629670.0,,,
549,PT05M14.00S,2024-03-28T01:36:03.4Z,4,REGULAR,block,,[],1629670,,,1610612752,94,135,2024-03-28T01:36:06Z,5400000,False,,,0,,J. Nwora BLOCK (1 BLK),[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
550,PT05M11.00S,2024-03-28T01:36:06.4Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612761,94,135,2024-03-28T01:36:08Z,5410000,False,,,0,,J. Nwora REBOUND (Off:0 Def:3),[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,548.0,,,,,3.0,3.0,0.0
551,PT05M06.00S,2024-03-28T01:36:11.9Z,4,REGULAR,2pt,Jump Shot,[],1629667,7.5722733245729295,33.088235294117645,1610612761,94,135,2024-03-28T01:41:25Z,5420000,False,85.0,19.0,1,left,MISS J. McDaniels 8' driving floating Shot - blocked,"[1629667, 1630579]",1610612761.0,TOR,driving floating,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,8.66,Missed,,,,,,,,,,,,,,Sims,1630579.0,,,
552,PT05M06.00S,2024-03-28T01:36:11.9Z,4,REGULAR,block,,[],1630579,,,1610612761,94,135,2024-03-28T01:36:14Z,5430000,False,,,0,,J. Sims BLOCK (1 BLK),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
553,PT05M02.00S,2024-03-28T01:36:15.9Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612752,94,135,2024-03-28T01:36:27Z,5440000,False,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612752.0,NYK,,,,Milton,S. Milton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,551.0,,,,,1.0,1.0,0.0
554,PT04M55.00S,2024-03-28T01:36:22.4Z,4,REGULAR,3pt,Jump Shot,[],1630540,93.64323258869908,4.411764705882353,1610612752,94,138,2024-03-28T01:36:30Z,5450000,False,-228.0,7.0,1,right,M. McBride 3PT  (29 PTS) (P. Achiuwa 3 AST),"[1630540, 1630173]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,22.8,Made,29.0,,,,,,,P. Achiuwa,1630173.0,3.0,,,,,,,,
556,PT04M49.00S,2024-03-28T01:36:33.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,94,138,2024-03-28T01:36:33Z,5470000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT04M49.00S,2024-03-28T01:37:35.5Z,4,REGULAR,substitution,out,[],1629667,,,1610612761,94,138,2024-03-28T01:38:00Z,5480000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT04M49.00S,2024-03-28T01:37:35.5Z,4,REGULAR,substitution,out,[],1630540,,,1610612761,94,138,2024-03-28T01:38:00Z,5490000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT04M49.00S,2024-03-28T01:37:35.5Z,4,REGULAR,substitution,in,[],1631241,,,1610612761,94,138,2024-03-28T01:38:00Z,5500000,False,,,0,,SUB in: J. Freeman-Liberty,[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT04M49.00S,2024-03-28T01:37:35.5Z,4,REGULAR,substitution,in,[],1629603,,,1610612761,94,138,2024-03-28T01:38:00Z,5510000,False,,,0,,SUB in: M. Diakite,[1629603],1610612752.0,NYK,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT04M36.00S,2024-03-28T01:38:23.2Z,4,REGULAR,foul,personal,[],1630579,,,1610612761,94,138,2024-03-28T01:38:47Z,5520000,False,,,0,,J. Sims personal FOUL (1 PF),"[1630579, 202066]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,201245.0,1.0,0.0,Temple,202066.0,,,,,,,,,,,,
563,PT04M23.00S,2024-03-28T01:38:52.3Z,4,REGULAR,3pt,Jump Shot,[],1631241,37.00722733245729,36.76470588235294,1610612761,94,138,2024-03-28T01:38:58Z,5540000,False,66.0,295.0,1,left,MISS J. Freeman-Liberty 30' pullup 3PT,[1631241],1610612761.0,TOR,pullup,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Above the Break 3,24+ Center,30.27,Missed,,,,,,,,,,,,,,,,,,
564,PT04M19.00S,2024-03-28T01:38:56.3Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612752,94,138,2024-03-28T01:38:58Z,5550000,False,,,0,,P. Achiuwa REBOUND (Off:5 Def:5),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,563.0,,,,,10.0,5.0,5.0
565,PT04M06.00S,2024-03-28T01:39:08.3Z,4,REGULAR,2pt,Jump Shot,[],1630173,89.70105124835742,77.20588235294117,1610612752,94,138,2024-03-28T01:39:14Z,5560000,False,136.0,44.0,1,right,MISS P. Achiuwa 14' pullup Shot,[1630173],1610612752.0,NYK,pullup,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Right,14.3,Missed,,,,,,,,,,,,,,,,,,
566,PT04M04.00S,2024-03-28T01:39:10.3Z,4,REGULAR,rebound,defensive,[],1631241,,,1610612761,94,138,2024-03-28T01:39:14Z,5570000,False,,,0,,J. Freeman-Liberty REBOUND (Off:2 Def:2),[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,565.0,,,,,4.0,2.0,2.0
567,PT03M59.00S,2024-03-28T01:39:18.2Z,4,REGULAR,foul,personal,[],1629603,,,1610612761,94,138,2024-03-28T01:39:23Z,5580000,False,,,0,,M. Diakite personal FOUL (1 PF),"[1629603, 202066]",1610612752.0,NYK,,,,Diakite,M. Diakite,,,,,Restricted Area,0-8 Center,,,,2534.0,1.0,0.0,Temple,202066.0,,,,,,,,,,,,
569,PT03M59.00S,2024-03-28T01:39:35.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629003,,,1610612761,94,138,2024-03-28T01:40:13Z,5600000,False,,,0,,S. Milton away-from-play personal FOUL (2 PF) (Freeman-Liberty 1 FT),"[1629003, 1631241]",1610612752.0,NYK,away-from-play,,,Milton,S. Milton,,,,,Mid-Range,16-24 Left Center,,,,2534.0,2.0,0.0,Freeman-Liberty,1631241.0,,,,,,,,,,,,
571,PT03M59.00S,2024-03-28T01:40:06.7Z,4,REGULAR,freethrow,1 of 1,[],1631241,,,1610612761,95,138,2024-03-28T01:40:06Z,5620000,False,,,0,,J. Freeman-Liberty away-from-play Free Throw 1 of 1 (12 PTS),[1631241],1610612761.0,TOR,away-from-play,,,Freeman-Liberty,J. Freeman-Liberty,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
572,PT03M47.00S,2024-03-28T01:40:28.8Z,4,REGULAR,3pt,Jump Shot,[],1628424,33.459264126149804,41.42156862745098,1610612761,95,138,2024-03-28T01:40:34Z,5630000,False,43.0,262.0,1,left,MISS K. Simmons 26' 3PT,[1628424],1610612761.0,TOR,,,,Simmons,K. Simmons,,,,,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,,
573,PT03M44.00S,2024-03-28T01:40:31.8Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612752,95,138,2024-03-28T01:40:34Z,5640000,False,,,0,,S. Milton REBOUND (Off:0 Def:2),[1629003],1610612752.0,NYK,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,572.0,,,,,2.0,2.0,0.0
574,PT03M37.00S,2024-03-28T01:40:38.6Z,4,REGULAR,turnover,bad pass,[],1629610,,,1610612752,95,138,2024-03-28T01:40:42Z,5650000,False,,,0,,D. Jeffries bad pass TURNOVER (1 TO),"[1629610, 1629670]",1610612752.0,NYK,,,,Jeffries,D. Jeffries,,,,,Left Corner 3,24+ Left,,,,,,,,,1.0,,,,,Nwora,1629670.0,,,,,
575,PT03M37.00S,2024-03-28T01:40:38.6Z,4,REGULAR,steal,,[],1629670,,,1610612761,95,138,2024-03-28T01:40:40Z,5660000,False,,,0,,J. Nwora STEAL (2 STL),[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
576,PT03M19.00S,2024-03-28T01:40:56.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202066,6.783837056504599,95.58823529411765,1610612761,95,138,2024-03-28T01:41:01Z,5670000,False,-228.0,11.0,1,left,MISS G. Temple 3PT,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
577,PT03M15.00S,2024-03-28T01:41:00.9Z,4,REGULAR,rebound,offensive,[],1631338,,,1610612761,95,138,2024-03-28T01:51:29Z,5680000,False,,,0,,M. Gueye REBOUND (Off:2 Def:0),[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,576.0,,,,,2.0,0.0,2.0
578,PT03M13.00S,2024-03-28T01:41:03.4Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629670,20.05584756898817,24.509803921568626,1610612761,97,138,2024-03-28T01:41:09Z,5690000,False,127.0,136.0,1,left,J. Nwora 18' step back Jump Shot (7 PTS),[1629670],1610612761.0,TOR,step back,,,Nwora,J. Nwora,,,,,Mid-Range,16-24 Right Center,18.64,Made,7.0,,,,,,,,,,,,,,,,,
579,PT02M51.00S,2024-03-28T01:41:25.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,91.40932982917214,37.745098039215684,1610612752,97,138,2024-03-28T01:41:31Z,5700000,False,-61.0,28.0,1,right,MISS S. Milton 6' driving finger roll Layup,[1629003],1610612752.0,NYK,driving finger roll,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,6.75,Missed,,,,,,,,,,,,,,,,,,
580,PT02M48.00S,2024-03-28T01:41:27.1Z,4,REGULAR,rebound,offensive,[],1630579,,,1610612752,97,138,2024-03-28T01:41:27Z,5710000,False,,,0,,J. Sims REBOUND (Off:1 Def:0),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,579.0,,,,,1.0,0.0,1.0
581,PT02M44.00S,2024-03-28T01:41:31.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629610,66.96780551905388,64.2156862745098,1610612752,97,138,2024-03-28T01:48:14Z,5720000,False,71.0,258.0,1,right,MISS D. Jeffries 26' pullup 3PT,[1629610],1610612752.0,NYK,pullup,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Center,26.76,Missed,,,,,,,,,,,,,,,,,,
582,PT02M40.00S,2024-03-28T01:41:35.6Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612752,97,138,2024-03-28T01:41:36Z,5730000,False,,,0,,P. Achiuwa REBOUND (Off:6 Def:5),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,581.0,,,,,11.0,5.0,6.0
583,PT02M40.00S,2024-03-28T01:41:35.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630173,94.40999984741211,50.0,1610612752,97,138,2024-03-28T01:41:39Z,5740000,False,0.0,0.0,1,right,MISS P. Achiuwa tip Layup,[1630173],1610612752.0,NYK,tip,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
584,PT02M40.00S,2024-03-28T01:41:35.6Z,4,REGULAR,rebound,defensive,[],202066,,,1610612761,97,138,2024-03-28T01:52:10Z,5750000,False,,,0,,G. Temple REBOUND (Off:3 Def:2),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,583.0,,,,,5.0,2.0,3.0
588,PT02M33.00S,2024-03-28T01:41:43.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628424,6.258212877792378,48.77450980392157,1610612761,99,138,2024-03-28T03:26:58Z,5790000,False,6.0,6.0,1,left,K. Simmons driving Layup (2 PTS) (G. Temple 2 AST),"[1628424, 202066]",1610612761.0,TOR,driving,,,Simmons,K. Simmons,,,,,Restricted Area,0-8 Center,0.88,Made,2.0,,,,,,,G. Temple,202066.0,2.0,,,,,,,,
590,PT02M13.00S,2024-03-28T01:42:02.0Z,4,REGULAR,3pt,Jump Shot,[],1629610,72.09264126149803,20.34313725490196,1610612752,99,138,2024-03-28T01:42:06Z,5810000,False,-148.0,210.0,1,right,MISS D. Jeffries 25' 3PT,[1629610],1610612752.0,NYK,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
591,PT02M10.00S,2024-03-28T01:42:05.0Z,4,REGULAR,rebound,defensive,[],202066,,,1610612761,99,138,2024-03-28T01:42:06Z,5820000,False,,,0,,G. Temple REBOUND (Off:3 Def:3),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,590.0,,,,,6.0,3.0,3.0
592,PT02M03.00S,2024-03-28T01:42:14.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629003,,,1610612761,99,138,2024-03-28T01:42:23Z,5830000,False,,,0,,S. Milton shooting personal FOUL (3 PF) (Freeman-Liberty 2 FT),"[1629003, 1631241]",1610612752.0,NYK,shooting,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,2534.0,3.0,0.0,Freeman-Liberty,1631241.0,,,,,,,,,,,,
594,PT02M03.00S,2024-03-28T01:42:45.1Z,4,REGULAR,freethrow,1 of 2,[],1631241,,,1610612761,100,138,2024-03-28T01:42:45Z,5850000,False,,,0,,J. Freeman-Liberty Free Throw 1 of 2 (13 PTS),[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
595,PT02M03.00S,2024-03-28T01:43:02.9Z,4,REGULAR,freethrow,2 of 2,[],1631241,,,1610612761,101,138,2024-03-28T01:43:02Z,5860000,False,,,0,,J. Freeman-Liberty Free Throw 2 of 2 (14 PTS),[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
596,PT01M47.00S,2024-03-28T01:43:22.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,93.64323258869908,50.98039215686274,1610612752,101,140,2024-03-28T01:43:28Z,5870000,False,5.0,7.0,1,right,S. Milton driving finger roll Layup (7 PTS) (D. Jeffries 2 AST),"[1629003, 1629610]",1610612752.0,NYK,driving finger roll,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,0.88,Made,7.0,,,,,,,D. Jeffries,1629610.0,2.0,,,,,,,,
598,PT01M38.00S,2024-03-28T01:43:35.5Z,4,REGULAR,turnover,traveling,[],1631241,,,1610612761,101,140,2024-03-28T01:43:43Z,5890000,False,,,0,,J. Freeman-Liberty traveling TURNOVER (2 TO),[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Above the Break 3,24+ Right Center,,,,1627964.0,,,,,2.0,,,,,,,,,,,
599,PT01M27.00S,2024-03-28T01:44:02.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630173,94.56307490144546,50.245098039215684,1610612752,101,142,2024-03-28T01:44:10Z,5900000,False,1.0,-1.0,1,right,P. Achiuwa driving DUNK (16 PTS) (D. Jeffries 3 AST),"[1630173, 1629610]",1610612752.0,NYK,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.18,Made,16.0,,,,,,,D. Jeffries,1629610.0,3.0,,,,,,,,
601,PT01M27.00S,2024-03-28T01:44:06.4Z,4,REGULAR,foul,personal,['1freethrow'],1631338,,,1610612752,101,142,2024-03-28T01:44:24Z,5920000,False,,,0,,M. Gueye shooting personal FOUL (1 PF) (Achiuwa 1 FT),"[1631338, 1630173]",1610612761.0,TOR,shooting,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,1627964.0,1.0,0.0,Achiuwa,1630173.0,,,,,,,,,,,,
603,PT01M27.00S,2024-03-28T01:44:30.9Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630173,,,1610612752,101,143,2024-03-28T01:44:30Z,5940000,False,,,0,,P. Achiuwa Free Throw 1 of 1 (17 PTS),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
604,PT01M14.00S,2024-03-28T01:44:48.7Z,4,REGULAR,3pt,Jump Shot,[],1631241,24.655059132720105,11.029411764705882,1610612761,101,143,2024-03-28T01:44:54Z,5950000,False,195.0,179.0,1,left,MISS J. Freeman-Liberty 26' step back 3PT,[1631241],1610612761.0,TOR,step back,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Above the Break 3,24+ Right Center,26.48,Missed,,,,,,,,,,,,,,,,,,
605,PT01M10.00S,2024-03-28T01:44:52.7Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612752,101,143,2024-03-28T01:44:54Z,5960000,False,,,0,,P. Achiuwa REBOUND (Off:6 Def:6),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,604.0,,,,,12.0,6.0,6.0
