actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
171,PT12M00.00S,2023-11-16T01:11:08.8Z,2,REGULAR,substitution,in,['startperiod'],1629667,,,1610612761,21,36,2023-11-16T01:11:22Z,1670000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-11-16T01:11:08.8Z,2,REGULAR,substitution,in,['startperiod'],203114,,,1610612761,21,36,2023-11-16T01:11:22Z,1680000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-11-16T01:11:08.8Z,2,REGULAR,substitution,in,['startperiod'],1641748,,,1610612761,21,36,2023-11-16T01:11:22Z,1690000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-11-16T01:11:19.7Z,2,REGULAR,period,start,[],0,,,1610612761,21,36,2023-11-16T01:11:22Z,1700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M40.00S,2023-11-16T01:11:38.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630173,8.754927726675426,52.69607843137255,1610612761,23,36,2023-11-16T01:11:48Z,1710000,False,-13.0,30.0,1,left,P. Achiuwa driving Hook (2 PTS) (S. Barnes 2 AST),"[1630173, 1630567]",1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,3.27,Made,,,,,,,,,,,,,2.0,S. Barnes,1630567.0,2.0,,
177,PT11M23.00S,2023-11-16T01:11:55.7Z,2,REGULAR,2pt,Jump Shot,[],203114,78.53153745072274,82.84313725490196,1610612749,23,38,2023-11-16T01:12:23Z,1730000,False,164.0,149.0,1,right,K. Middleton 22' Jump Shot (5 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,22.19,Made,,,,,,,,,,,,,5.0,,,,,
178,PT11M04.00S,2023-11-16T01:12:16.8Z,2,REGULAR,foul,personal,[],203114,,,1610612761,23,38,2023-11-16T01:12:25Z,1740000,False,,,0,,K. Middleton personal FOUL (1 PF),"[203114, 1630567]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left Center,,,,,,,1151.0,,,,1.0,0.0,Barnes,1630567.0,,,,,,
180,PT10M53.00S,2023-11-16T01:12:43.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,9.806176084099869,38.72549019607843,1610612761,23,38,2023-11-16T01:12:48Z,1760000,False,56.0,40.0,1,left,MISS J. McDaniels 6' driving finger roll Layup,[1629667],1610612761.0,TOR,driving finger roll,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,6.9,Missed,,,,,,,,,,,,,,,,,,
181,PT10M51.00S,2023-11-16T01:12:45.5Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,23,38,2023-11-16T01:12:48Z,1770000,False,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,180.0,3.0,2.0,1.0,,,,,,,,,,,,,,
182,PT10M41.00S,2023-11-16T01:12:55.6Z,2,REGULAR,2pt,Jump Shot,[],1626166,80.1084099868594,75.24509803921569,1610612749,23,38,2023-11-16T01:12:59Z,1780000,False,126.0,134.0,1,right,MISS C. Payne 18' step back Shot,[1626166],1610612749.0,MIL,step back,,,Payne,C. Payne,,,,,Mid-Range,16-24 Right Center,18.44,Missed,,,,,,,,,,,,,,,,,,
183,PT10M37.00S,2023-11-16T01:12:59.6Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,23,38,2023-11-16T01:12:59Z,1790000,False,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,,,182.0,2.0,1.0,1.0,,,,,,,,,,,,,,
184,PT10M32.00S,2023-11-16T01:13:03.5Z,2,REGULAR,turnover,lost ball,[],1630567,,,1610612761,23,38,2023-11-16T01:13:07Z,1800000,False,,,0,,S. Barnes lost ball TURNOVER (1 TO),"[1630567, 203114]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,Middleton,203114.0,,,,,,,,,,
185,PT10M32.00S,2023-11-16T01:13:03.5Z,2,REGULAR,steal,,[],203114,,,1610612749,23,38,2023-11-16T01:13:05Z,1810000,False,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
186,PT10M29.00S,2023-11-16T01:13:07.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203114,92.19776609724047,46.81372549019608,1610612749,23,38,2023-11-16T01:52:23Z,1820000,False,-16.0,21.0,1,right,MISS K. Middleton Layup - blocked,"[203114, 1629667]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,McDaniels,1629667.0
187,PT10M29.00S,2023-11-16T01:13:07.9Z,2,REGULAR,block,,[],1629667,,,1610612749,23,38,2023-11-16T01:13:10Z,1830000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
188,PT10M28.00S,2023-11-16T01:13:08.9Z,2,REGULAR,rebound,offensive,[],203114,,,1610612749,23,38,2023-11-16T01:52:23Z,1840000,False,,,0,,K. Middleton REBOUND (Off:1 Def:0),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,186.0,1.0,0.0,1.0,,,,,,,,,,,,,,
340,PT10M27.00S,2023-11-16T01:13:12.3Z,2,REGULAR,turnover,lost ball,[],203114,,,1610612749,23,38,2023-11-16T01:50:17Z,1860000,False,,,0,,K. Middleton lost ball TURNOVER (2 TO),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,,,,,,,,
192,PT10M25.00S,2023-11-16T01:13:16.7Z,2,REGULAR,foul,personal,[],1630699,,,1610612761,23,38,2023-11-16T01:53:49Z,1880000,False,,,0,,M. Beauchamp loose ball personal FOUL (1 PF),"[1630699, 1630201]",1610612749.0,MIL,loose ball,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,,,1.0,0.0,Flynn,1630201.0,,,,,,
194,PT10M06.00S,2023-11-16T01:13:50.4Z,2,REGULAR,turnover,lost ball,[],1629667,,,1610612761,23,38,2023-11-16T01:14:13Z,1900000,False,,,0,,J. McDaniels lost ball TURNOVER (1 TO),"[1629667, 203114]",1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Middleton,203114.0,,,,,,,,,,
195,PT10M06.00S,2023-11-16T01:13:50.4Z,2,REGULAR,steal,,[],203114,,,1610612749,23,38,2023-11-16T01:21:49Z,1910000,False,,,0,,K. Middleton STEAL (2 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT09M59.00S,2023-11-16T01:13:56.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630699,93.9060446780552,49.754901960784316,1610612749,23,40,2023-11-16T01:14:08Z,1920000,False,-1.0,5.0,1,right,M. Beauchamp cutting DUNK (4 PTS) (C. Payne 1 AST),"[1630699, 1626166]",1610612749.0,MIL,cutting,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,,,,,,,,,4.0,C. Payne,1626166.0,1.0,,
198,PT09M43.00S,2023-11-16T01:14:12.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,16.376478318002626,58.82352941176471,1610612761,25,40,2023-11-16T01:14:20Z,1940000,False,-44.0,101.0,1,left,S. Barnes 11' driving floating Jump Shot (10 PTS),[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,11.06,Made,,,,,,,,,,,,,10.0,,,,,
199,PT09M26.00S,2023-11-16T01:14:29.1Z,2,REGULAR,2pt,Jump Shot,[],1626171,88.64980289093299,78.67647058823529,1610612749,25,42,2023-11-16T01:14:34Z,1950000,False,143.0,54.0,1,right,B. Portis 15' Jump Shot (7 PTS) (M. Beauchamp 1 AST),"[1626171, 1630699]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,15.33,Made,,,,,,,,,,,,,7.0,M. Beauchamp,1630699.0,1.0,,
201,PT09M17.00S,2023-11-16T01:14:40.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630201,9.411957950065702,39.21568627450981,1610612761,27,42,2023-11-16T01:14:59Z,1970000,False,54.0,36.0,1,left,M. Flynn 6' driving finger roll Layup (4 PTS),[1630201],1610612761.0,TOR,driving finger roll,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),0-8 Center,6.48,Made,,,,,,,,,,,,,4.0,,,,,
202,PT09M17.00S,2023-11-16T01:14:47.8Z,2,REGULAR,foul,personal,['1freethrow'],1630699,,,1610612761,27,42,2023-11-16T01:14:53Z,1980000,False,,,0,,M. Beauchamp shooting personal FOUL (2 PF) (Flynn 1 FT),"[1630699, 1630201]",1610612749.0,MIL,shooting,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628480.0,,,,2.0,0.0,Flynn,1630201.0,,,,,,
204,PT09M17.00S,2023-11-16T01:15:10.6Z,2,REGULAR,freethrow,1 of 1,[],1630201,,,1610612761,28,42,2023-11-16T01:15:10Z,2000000,False,,,0,,M. Flynn Free Throw 1 of 1 (5 PTS),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
205,PT08M54.00S,2023-11-16T01:15:34.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630699,92.06636005256242,48.529411764705884,1610612749,28,42,2023-11-16T01:15:38Z,2010000,False,-7.0,22.0,1,right,MISS M. Beauchamp Layup - blocked,"[1630699, 1630173]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,Achiuwa,1630173.0
206,PT08M54.00S,2023-11-16T01:15:34.6Z,2,REGULAR,block,,[],1630173,,,1610612749,28,42,2023-11-16T01:15:37Z,2020000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
207,PT08M51.00S,2023-11-16T01:15:37.6Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,28,42,2023-11-16T01:15:38Z,2030000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,205.0,1.0,1.0,0.0,,,,,,,,,,,,,,
208,PT08M38.00S,2023-11-16T01:15:51.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,7.046649145860711,56.127450980392155,1610612761,28,42,2023-11-16T01:15:58Z,2040000,False,-31.0,14.0,1,left,MISS S. Barnes driving finger roll Layup,[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
209,PT08M38.00S,2023-11-16T01:15:51.9Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,28,42,2023-11-16T01:15:58Z,2050000,False,,,0,,S. Barnes REBOUND (Off:2 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,208.0,3.0,1.0,2.0,,,,,,,,,,,,,,
210,PT08M38.00S,2023-11-16T01:15:57.3Z,2,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612761,28,42,2023-11-16T01:16:05Z,2060000,False,,,0,,B. Portis shooting personal FOUL (2 PF) (Barnes 2 FT),"[1626171, 1630567]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,,,,2.0,0.0,Barnes,1630567.0,,,,,,
212,PT08M38.00S,2023-11-16T01:16:22.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630567,,,1610612761,29,42,2023-11-16T01:16:22Z,2080000,False,,,0,,S. Barnes Free Throw 1 of 2 (11 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,,,,,,,11.0,,,,,
213,PT08M38.00S,2023-11-16T01:16:22.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630567,,,1610612761,29,42,2023-11-16T01:16:56Z,2090000,False,,,0,,MISS S. Barnes Free Throw 2 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
214,PT08M35.00S,2023-11-16T01:16:25.3Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612761,29,42,2023-11-16T01:16:56Z,2100000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,213.0,2.0,1.0,1.0,,,,,,,,,,,,,,
215,PT08M25.00S,2023-11-16T01:16:50.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629667,8.886333771353483,57.59803921568627,1610612761,29,42,2023-11-16T01:17:01Z,2110000,False,-38.0,31.0,1,left,MISS J. McDaniels driving finger roll Layup,[1629667],1610612761.0,TOR,driving finger roll,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
216,PT08M23.00S,2023-11-16T01:16:52.2Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612749,29,42,2023-11-16T01:16:52Z,2120000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,215.0,1.0,1.0,0.0,,,,,,,,,,,,,,
217,PT08M21.00S,2023-11-16T01:16:56.5Z,2,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612749,29,42,2023-11-16T01:17:05Z,2130000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Payne 2 FT),"[1630173, 1626166]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628480.0,,,,1.0,0.0,Payne,1626166.0,,,,,,
219,PT08M21.00S,2023-11-16T01:17:30.6Z,2,REGULAR,freethrow,1 of 2,[],1626166,,,1610612749,29,43,2023-11-16T01:17:30Z,2150000,False,,,0,,C. Payne Free Throw 1 of 2 (3 PTS),[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,Made,,,,,,,,,,,,,3.0,,,,,
220,PT08M21.00S,2023-11-16T01:17:31.7Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,29,43,2023-11-16T01:17:36Z,2160000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M21.00S,2023-11-16T01:17:31.7Z,2,REGULAR,substitution,in,[],201572,,,1610612749,29,43,2023-11-16T01:17:36Z,2170000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M21.00S,2023-11-16T01:17:31.7Z,2,REGULAR,substitution,out,[],203114,,,1610612749,29,43,2023-11-16T01:17:56Z,2180000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M21.00S,2023-11-16T01:17:31.7Z,2,REGULAR,substitution,in,[],203648,,,1610612749,29,43,2023-11-16T01:17:56Z,2190000,False,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M21.00S,2023-11-16T01:18:05.8Z,2,REGULAR,freethrow,2 of 2,[],1626166,,,1610612749,29,44,2023-11-16T01:18:05Z,2200000,False,,,0,,C. Payne Free Throw 2 of 2 (4 PTS),[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
225,PT08M05.00S,2023-11-16T01:18:25.0Z,2,REGULAR,turnover,traveling,[],1630173,,,1610612761,29,44,2023-11-16T01:18:30Z,2210000,False,,,0,,P. Achiuwa traveling TURNOVER (1 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,1.0,,,,,,,,,,,,
226,PT07M50.00S,2023-11-16T01:18:54.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626166,89.83245729303549,43.872549019607845,1610612749,29,44,2023-11-16T01:19:00Z,2220000,False,-31.0,43.0,1,right,MISS C. Payne Layup - blocked,"[1626166, 1630201]",1610612749.0,MIL,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,5.29,Missed,,,,,,,,,,,,,,,,,Flynn,1630201.0
227,PT07M50.00S,2023-11-16T01:18:54.0Z,2,REGULAR,block,,[],1630201,,,1610612749,29,44,2023-11-16T01:59:14Z,2230000,False,,,0,,M. Flynn BLOCK (1 BLK),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
228,PT07M47.00S,2023-11-16T01:18:57.0Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,29,44,2023-11-16T01:19:00Z,2240000,False,,,0,,S. Barnes REBOUND (Off:2 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,226.0,4.0,2.0,2.0,,,,,,,,,,,,,,
229,PT07M45.00S,2023-11-16T01:18:58.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629667,4.944152431011826,50.245098039215684,1610612761,31,44,2023-11-16T01:19:06Z,2250000,False,-1.0,-6.0,1,left,J. McDaniels running DUNK (2 PTS) (S. Barnes 3 AST),"[1629667, 1630567]",1610612761.0,TOR,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,,,,,,,2.0,S. Barnes,1630567.0,3.0,,
231,PT07M26.00S,2023-11-16T01:19:17.6Z,2,REGULAR,3pt,Jump Shot,[],1626166,71.43561103810775,73.77450980392157,1610612749,31,47,2023-11-16T01:19:24Z,2270000,False,119.0,216.0,1,right,C. Payne 24' 3PT step back (7 PTS) (B. Lopez 2 AST),"[1626166, 201572]",1610612749.0,MIL,step back,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,24.66,Made,,,,,,,,,,,,,7.0,B. Lopez,201572.0,2.0,,
232,PT07M17.00S,2023-11-16T01:19:27.3Z,2,REGULAR,3pt,Jump Shot,[],1630173,5.995400788436268,95.09803921568627,1610612761,34,47,2023-11-16T01:19:37Z,2280000,False,-225.0,4.0,1,left,P. Achiuwa 3PT  (5 PTS) (S. Barnes 4 AST),"[1630173, 1630567]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,22.55,Made,,,,,,,,,,,,,5.0,S. Barnes,1630567.0,4.0,,
234,PT06M51.00S,2023-11-16T01:19:53.5Z,2,REGULAR,2pt,Jump Shot,[],201572,87.33574244415243,75.24509803921569,1610612749,34,47,2023-11-16T01:20:02Z,2300000,False,126.0,67.0,1,right,MISS B. Lopez 14' Jump Shot,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Right,14.26,Missed,,,,,,,,,,,,,,,,,,
235,PT06M46.00S,2023-11-16T01:19:58.5Z,2,REGULAR,rebound,offensive,[],203648,,,1610612749,34,47,2023-11-16T01:20:02Z,2310000,False,,,0,,T. Antetokounmpo REBOUND (Off:1 Def:0),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,234.0,1.0,0.0,1.0,,,,,,,,,,,,,,
236,PT06M39.00S,2023-11-16T01:20:05.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203648,93.24901445466492,47.05882352941176,1610612749,34,47,2023-11-16T01:20:11Z,2320000,False,-15.0,11.0,1,right,MISS T. Antetokounmpo driving Layup,[203648],1610612749.0,MIL,driving,,,Antetokounmpo,T. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
237,PT06M39.00S,2023-11-16T01:20:05.8Z,2,REGULAR,rebound,offensive,[],203648,,,1610612749,34,47,2023-11-16T01:20:11Z,2330000,False,,,0,,T. Antetokounmpo REBOUND (Off:2 Def:0),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,236.0,2.0,0.0,2.0,,,,,,,,,,,,,,
238,PT06M39.00S,2023-11-16T01:20:14.0Z,2,REGULAR,foul,personal,[],1630173,,,1610612749,34,47,2023-11-16T01:20:28Z,2340000,False,,,0,,P. Achiuwa personal FOUL (2 PF),"[1630173, 203648]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,,,2.0,0.0,Antetokounmpo,203648.0,,,,,,
240,PT06M39.00S,2023-11-16T01:20:27.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,34,47,2023-11-16T01:20:27Z,2360000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M39.00S,2023-11-16T01:21:30.5Z,2,REGULAR,substitution,out,[],1630567,,,1610612749,34,47,2023-11-16T01:22:57Z,2370000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M39.00S,2023-11-16T01:21:30.5Z,2,REGULAR,substitution,out,[],1630201,,,1610612749,34,47,2023-11-16T01:22:57Z,2380000,False,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M39.00S,2023-11-16T01:21:30.5Z,2,REGULAR,substitution,out,[],1629667,,,1610612749,34,47,2023-11-16T01:22:57Z,2390000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M39.00S,2023-11-16T01:21:30.5Z,2,REGULAR,substitution,out,[],1630699,,,1610612749,34,47,2023-11-16T01:22:57Z,2400000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M39.00S,2023-11-16T01:21:30.5Z,2,REGULAR,substitution,out,[],1641748,,,1610612749,34,47,2023-11-16T01:22:57Z,2410000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M39.00S,2023-11-16T01:21:30.5Z,2,REGULAR,substitution,in,[],1641711,,,1610612749,34,47,2023-11-16T01:22:57Z,2420000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M39.00S,2023-11-16T01:21:30.5Z,2,REGULAR,substitution,in,[],203471,,,1610612749,34,47,2023-11-16T01:22:57Z,2430000,False,,,0,,SUB in: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M39.00S,2023-11-16T01:21:30.5Z,2,REGULAR,substitution,in,[],1627783,,,1610612749,34,47,2023-11-16T01:22:57Z,2440000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M39.00S,2023-11-16T01:21:30.5Z,2,REGULAR,substitution,in,[],1626192,,,1610612749,34,47,2023-11-16T01:22:57Z,2450000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M39.00S,2023-11-16T01:21:30.5Z,2,REGULAR,substitution,in,[],1627736,,,1610612749,34,47,2023-11-16T01:22:57Z,2460000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M29.00S,2023-11-16T01:23:21.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,89.96386333771353,96.56862745098039,1610612749,34,47,2023-11-16T01:23:33Z,2470000,False,233.0,42.0,1,right,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
252,PT06M24.00S,2023-11-16T01:23:26.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,34,47,2023-11-16T01:23:33Z,2480000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Right Corner 3,24+ Right,,,251.0,,,,,,,,,,,,,,,,,
254,PT06M24.00S,2023-11-16T01:23:31.8Z,2,REGULAR,substitution,out,[],1626166,,,1610612761,34,47,2023-11-16T01:23:40Z,2500000,False,,,0,,SUB out: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M24.00S,2023-11-16T01:23:31.8Z,2,REGULAR,substitution,in,[],203081,,,1610612761,34,47,2023-11-16T01:23:40Z,2510000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
