actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
342,PT09M19.00S,2023-10-29T00:55:51.8Z,3,REGULAR,3pt,Jump Shot,[],202699,83.52496714848883,3.1862745098039214,1610612755,61,66,2023-10-29T00:55:56Z,3370000,False,-234.0,102.0,1,right,T. Harris 25' 3PT  (8 PTS) (T. Maxey 4 AST),"[202699, 1630178]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,25.55,Made,8.0,T. Maxey,1630178.0,4.0,,,,,,,,,,,,,,
344,PT09M05.00S,2023-10-29T00:56:05.2Z,3,REGULAR,3pt,Jump Shot,[],1627783,29.911300919842315,70.58823529411765,1610612761,61,66,2023-10-29T00:59:36Z,3390000,False,-103.0,229.0,1,left,MISS P. Siakam 25' step back 3PT,[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,25.08,Missed,,,,,,,,,,,,,,,,,,
345,PT09M02.00S,2023-10-29T00:56:08.2Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,61,66,2023-10-29T00:56:11Z,3400000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,344.0,,,,,,1.0,1.0,0.0,,,
346,PT08M54.00S,2023-10-29T00:56:16.6Z,3,REGULAR,3pt,Jump Shot,[],200782,93.24901445466492,97.30392156862744,1610612755,61,69,2023-10-29T00:56:21Z,3410000,False,237.0,11.0,1,right,P. Tucker 3PT  (3 PTS) (T. Harris 1 AST),"[200782, 202699]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,23.68,Made,3.0,T. Harris,202699.0,1.0,,,,,,,,,,,,,,
348,PT08M53.00S,2023-10-29T00:56:20.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,61,69,2023-10-29T00:56:20Z,3430000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT08M43.00S,2023-10-29T00:59:25.0Z,3,REGULAR,3pt,Jump Shot,[],1627783,7.046649145860711,96.32352941176471,1610612761,61,69,2023-10-29T00:59:29Z,3440000,False,-232.0,14.0,1,left,MISS P. Siakam 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,23.2,Missed,,,,,,,,,,,,,,,,,,
351,PT08M40.00S,2023-10-29T00:59:28.0Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612755,61,69,2023-10-29T00:59:29Z,3450000,False,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,,,,,,,,,350.0,,,,,,2.0,2.0,0.0,,,
352,PT08M25.00S,2023-10-29T00:59:42.6Z,3,REGULAR,3pt,Jump Shot,[],202699,96.13994743758212,4.166666666666666,1610612755,61,69,2023-10-29T00:59:47Z,3460000,False,-229.0,-16.0,1,right,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,22.98,Missed,,,,,,,,,,,,,,,,,,
353,PT08M22.00S,2023-10-29T00:59:45.6Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,61,69,2023-10-29T00:59:47Z,3470000,False,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,,,,,,,352.0,,,,,,4.0,4.0,0.0,,,
354,PT08M05.00S,2023-10-29T01:00:02.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,10.85742444152431,39.950980392156865,1610612761,61,69,2023-10-29T01:00:10Z,3480000,False,50.0,50.0,1,left,MISS J. Poeltl 7' turnaround Hook,[1627751],1610612761.0,TOR,turnaround,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,7.06,Missed,,,,,,,,,,,,,,,,,,
355,PT08M02.00S,2023-10-29T01:00:05.8Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,61,69,2023-10-29T01:00:10Z,3490000,False,,,0,,J. Embiid REBOUND (Off:0 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,354.0,,,,,,7.0,7.0,0.0,,,
356,PT07M53.00S,2023-10-29T01:00:15.0Z,3,REGULAR,2pt,Jump Shot,[],203954,87.99277266754271,21.568627450980394,1610612755,61,71,2023-10-29T01:00:19Z,3500000,False,-142.0,60.0,1,right,J. Embiid 15' Jump Shot (22 PTS) (T. Maxey 5 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,15.45,Made,22.0,T. Maxey,1630178.0,5.0,,,,,,,,,,,,,,
358,PT07M42.00S,2023-10-29T01:00:28.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,6.652431011826544,51.225490196078425,1610612761,63,71,2023-10-29T01:00:39Z,3520000,False,-6.0,10.0,1,left,J. Poeltl reverse Layup (5 PTS) (D. Schroder 6 AST),"[1627751, 203471]",1610612761.0,TOR,reverse,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,1.17,Made,5.0,D. Schroder,203471.0,6.0,,,,,,,,,,,,,,
360,PT07M42.00S,2023-10-29T01:00:32.1Z,3,REGULAR,foul,personal,['1freethrow'],200782,,,1610612761,63,71,2023-10-29T01:00:41Z,3540000,False,,,0,,P. Tucker shooting personal FOUL (3 PF) (Poeltl 1 FT),"[200782, 1627751]",1610612755.0,PHI,shooting,,,Tucker,P. Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,2005.0,3.0,0.0,Poeltl,1627751.0,,,,,,
362,PT07M42.00S,2023-10-29T01:00:54.0Z,3,REGULAR,freethrow,1 of 1,[],1627751,,,1610612761,64,71,2023-10-29T01:00:54Z,3560000,False,,,0,,J. Poeltl Free Throw 1 of 1 (6 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
363,PT07M22.00S,2023-10-29T01:01:17.6Z,3,REGULAR,3pt,Jump Shot,[],1630178,71.69842312746385,11.27450980392157,1610612755,64,74,2023-10-29T01:01:22Z,3570000,False,-194.0,214.0,1,right,T. Maxey 28' 3PT  (21 PTS) (J. Embiid 5 AST),"[1630178, 203954]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,28.82,Made,21.0,J. Embiid,203954.0,5.0,,,,,,,,,,,,,,
365,PT07M03.00S,2023-10-29T01:01:36.1Z,3,REGULAR,3pt,Jump Shot,[],1629018,28.07161629434954,16.176470588235293,1610612761,64,74,2023-10-29T01:01:41Z,3590000,False,169.0,211.0,1,left,MISS G. Trent Jr. 27' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,27.07,Missed,,,,,,,,,,,,,,,,,,
366,PT07M00.00S,2023-10-29T01:01:39.1Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,64,74,2023-10-29T01:01:41Z,3600000,False,,,0,,T. Maxey REBOUND (Off:1 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,365.0,,,,,,4.0,3.0,1.0,,,
367,PT06M51.00S,2023-10-29T01:01:48.0Z,3,REGULAR,turnover,bad pass,[],1630178,,,1610612755,64,74,2023-10-29T01:01:53Z,3610000,False,,,0,,T. Maxey bad pass TURNOVER (1 TO),"[1630178, 203471]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Schroder,203471.0
368,PT06M51.00S,2023-10-29T01:01:48.0Z,3,REGULAR,steal,,[],203471,,,1610612761,64,74,2023-10-29T01:01:49Z,3620000,False,,,0,,D. Schroder STEAL (2 STL),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
369,PT06M47.00S,2023-10-29T01:01:53.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630567,5.995400788436268,50.49019607843137,1610612761,64,74,2023-10-29T01:02:00Z,3630000,False,-2.0,4.0,1,left,MISS S. Barnes running finger roll Layup,[1630567],1610612761.0,TOR,running finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.46,Missed,,,,,,,,,,,,,,,,,,
370,PT06M45.00S,2023-10-29T01:01:55.3Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612755,64,74,2023-10-29T01:01:55Z,3640000,False,,,0,,D. Melton REBOUND (Off:0 Def:3),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,,,,369.0,,,,,,3.0,3.0,0.0,,,
371,PT06M42.00S,2023-10-29T01:01:57.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,71.43561103810775,80.63725490196079,1610612755,64,77,2023-10-29T01:02:04Z,3650000,False,153.0,216.0,1,right,T. Maxey 26' 3PT running (24 PTS) (D. Melton 4 AST),"[1630178, 1629001]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,26.48,Made,24.0,D. Melton,1629001.0,4.0,,,,,,,,,,,,,,
373,PT06M40.00S,2023-10-29T01:02:05.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,64,77,2023-10-29T01:02:05Z,3670000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M40.00S,2023-10-29T01:02:09.5Z,3,REGULAR,foul,technical,['1freethrow'],204011,,,1610612761,64,77,2023-10-29T01:04:56Z,3680000,False,,,0,,TEAM foul technical,[204011],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,,
375,PT06M40.00S,2023-10-29T01:04:02.8Z,3,REGULAR,substitution,out,[],1627751,,,1610612761,64,77,2023-10-29T01:04:52Z,3690000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M40.00S,2023-10-29T01:04:02.8Z,3,REGULAR,substitution,in,[],1630173,,,1610612761,64,77,2023-10-29T01:04:52Z,3700000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT06M40.00S,2023-10-29T01:05:19.5Z,3,REGULAR,freethrow,1 of 1,[],203954,,,1610612761,64,77,2023-10-29T01:05:19Z,3710000,False,,,0,,MISS J. Embiid technical Free Throw 1 of 1,[203954],1610612755.0,PHI,technical,,,Embiid,J. Embiid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
378,PT06M40.00S,2023-10-29T01:05:19.5Z,3,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612761,64,77,2023-10-29T01:05:19Z,3720000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,377.0,,,,,,,,,,,
379,PT06M28.00S,2023-10-29T01:05:43.5Z,3,REGULAR,violation,kicked ball,[],203954,,,1610612761,64,77,2023-10-29T01:05:52Z,3730000,False,,,0,,J. Embiid kicked ball VIOLATION,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,201245.0,,,,,,,,,,
380,PT06M18.00S,2023-10-29T01:06:06.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,9.411957950065702,57.59803921568627,1610612761,66,77,2023-10-29T01:06:11Z,3740000,False,-38.0,36.0,1,left,P. Achiuwa floating Jump Shot (6 PTS) (D. Schroder 7 AST),"[1630173, 203471]",1610612761.0,TOR,floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,5.23,Made,6.0,D. Schroder,203471.0,7.0,,,,,,,,,,,,,,
382,PT06M00.00S,2023-10-29T01:06:24.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,88.38699080157687,41.66666666666667,1610612755,66,77,2023-10-29T01:06:34Z,3760000,False,-42.0,57.0,1,right,MISS D. Melton 7' driving finger roll Layup - blocked,"[1629001, 1630567]",1610612755.0,PHI,driving finger roll,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,7.04,Missed,,,,,Barnes,1630567.0,,,,,,,,,,,,
383,PT06M00.00S,2023-10-29T01:06:24.9Z,3,REGULAR,block,,[],1630567,,,1610612755,66,77,2023-10-29T01:06:27Z,3770000,False,,,0,,S. Barnes BLOCK (2 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
384,PT05M57.00S,2023-10-29T01:06:27.9Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,66,77,2023-10-29T01:06:34Z,3780000,False,,,0,,G. Trent Jr. REBOUND (Off:1 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,382.0,,,,,,2.0,1.0,1.0,,,
385,PT05M48.00S,2023-10-29T01:06:37.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,6.783837056504599,38.23529411764706,1610612761,66,77,2023-10-29T01:06:44Z,3790000,False,59.0,11.0,1,left,MISS P. Achiuwa Layup,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,5.99,Missed,,,,,,,,,,,,,,,,,,
387,PT05M44.00S,2023-10-29T01:06:41.6Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612761,66,77,2023-10-29T01:06:44Z,3810000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,385.0,,,,,,6.0,3.0,3.0,,,
388,PT05M41.00S,2023-10-29T01:06:44.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630567,19.136005256241788,21.568627450980394,1610612761,68,77,2023-10-29T01:06:49Z,3820000,False,142.0,127.0,1,left,S. Barnes 19' step back Jump Shot (9 PTS) (P. Achiuwa 2 AST),"[1630567, 1630173]",1610612761.0,TOR,step back,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,19.09,Made,9.0,P. Achiuwa,1630173.0,2.0,,,,,,,,,,,,,,
390,PT05M19.00S,2023-10-29T01:07:07.4Z,3,REGULAR,turnover,out-of-bounds,[],200782,,,1610612755,68,77,2023-10-29T01:07:19Z,3840000,False,,,0,,P. Tucker bad pass out-of-bounds TURNOVER (1 TO),[200782],1610612755.0,PHI,bad pass,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2005.0,,,,,,,,1.0,,
391,PT05M03.00S,2023-10-29T01:07:31.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203471,12.040078843626807,37.745098039215684,1610612761,68,77,2023-10-29T01:07:40Z,3850000,False,61.0,61.0,1,left,MISS D. Schroder 8' driving Layup - blocked,"[203471, 1630178]",1610612761.0,TOR,driving,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Right,8.63,Missed,,,,,Maxey,1630178.0,,,,,,,,,,,,
397,PT05M03.00S,2023-10-29T01:07:31.7Z,3,REGULAR,block,,[],1630178,,,1610612761,68,77,2023-10-29T01:08:41Z,3855000,False,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
392,PT05M01.00S,2023-10-29T01:07:33.7Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,68,77,2023-10-29T01:07:40Z,3860000,False,,,0,,T. Maxey REBOUND (Off:1 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,391.0,,,,,,5.0,4.0,1.0,,,
393,PT04M44.00S,2023-10-29T01:07:50.3Z,3,REGULAR,3pt,Jump Shot,[],1630178,70.25295663600527,21.568627450980394,1610612755,68,77,2023-10-29T01:07:55Z,3870000,False,-142.0,227.0,1,right,MISS T. Maxey 26' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,26.79,Missed,,,,,,,,,,,,,,,,,,
394,PT04M42.00S,2023-10-29T01:07:52.3Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,68,77,2023-10-29T01:07:55Z,3880000,False,,,0,,S. Barnes REBOUND (Off:0 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,393.0,,,,,,3.0,3.0,0.0,,,
395,PT04M37.00S,2023-10-29T01:07:58.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630567,11.251642575558476,40.931372549019606,1610612761,70,77,2023-10-29T01:14:51Z,3890000,False,45.0,53.0,1,left,S. Barnes 6' running Layup (11 PTS),[1630567],1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,6.99,Made,11.0,,,,,,,,,,,,,,,,,
396,PT04M27.00S,2023-10-29T01:08:12.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612755,70,77,2023-10-29T01:08:12Z,3900000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M27.00S,2023-10-29T01:08:23.6Z,3,REGULAR,substitution,out,[],1629018,,,1610612755,70,77,2023-10-29T01:09:38Z,3910000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M27.00S,2023-10-29T01:08:23.6Z,3,REGULAR,substitution,out,[],1629001,,,1610612755,70,77,2023-10-29T01:09:38Z,3920000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M27.00S,2023-10-29T01:08:23.6Z,3,REGULAR,substitution,out,[],200782,,,1610612755,70,77,2023-10-29T01:09:38Z,3930000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M27.00S,2023-10-29T01:08:23.6Z,3,REGULAR,substitution,in,[],1641711,,,1610612755,70,77,2023-10-29T01:09:38Z,3940000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M27.00S,2023-10-29T01:08:23.6Z,3,REGULAR,substitution,in,[],1626162,,,1610612755,70,77,2023-10-29T01:09:38Z,3950000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M27.00S,2023-10-29T01:08:23.6Z,3,REGULAR,substitution,in,[],201976,,,1610612755,70,77,2023-10-29T01:09:38Z,3960000,False,,,0,,SUB in: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT04M17.00S,2023-10-29T01:10:01.7Z,3,REGULAR,3pt,Jump Shot,[],203954,72.09264126149803,21.323529411764707,1610612755,70,80,2023-10-29T01:10:07Z,3970000,False,-143.0,210.0,1,right,J. Embiid 25' 3PT step back (25 PTS),[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,25.41,Made,25.0,,,,,,,,,,,,,,,,,
405,PT04M02.00S,2023-10-29T01:10:16.3Z,3,REGULAR,2pt,Jump Shot,[],1630567,24.917871222076215,30.14705882352941,1610612761,72,80,2023-10-29T01:10:20Z,3980000,False,99.0,182.0,1,left,S. Barnes 20' pullup Jump Shot (13 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,20.71,Made,13.0,,,,,,,,,,,,,,,,,
406,PT03M42.00S,2023-10-29T01:10:36.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202699,92.32917214191852,43.38235294117647,1610612755,72,80,2023-10-29T01:10:42Z,3990000,False,-33.0,20.0,1,right,MISS T. Harris cutting DUNK - blocked,"[202699, 1627783]",1610612755.0,PHI,cutting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,Siakam,1627783.0,,,,,,,,,,,,
407,PT03M42.00S,2023-10-29T01:10:36.8Z,3,REGULAR,block,,[],1627783,,,1610612755,72,80,2023-10-29T01:10:40Z,4000000,False,,,0,,P. Siakam BLOCK (1 BLK),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
408,PT03M38.00S,2023-10-29T01:10:40.8Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,72,80,2023-10-29T01:10:42Z,4010000,False,,,0,,P. Siakam REBOUND (Off:0 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,406.0,,,,,,5.0,5.0,0.0,,,
409,PT03M36.00S,2023-10-29T01:10:42.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641711,8.229303547963205,3.431372549019608,1610612761,72,80,2023-10-29T01:10:49Z,4020000,False,233.0,25.0,1,left,MISS G. Dick running 3PT,[1641711],1610612761.0,TOR,running,,,Dick,G. Dick,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
410,PT03M33.00S,2023-10-29T01:10:45.5Z,3,REGULAR,rebound,defensive,[],201976,,,1610612755,72,80,2023-10-29T01:10:49Z,4030000,False,,,0,,P. Beverley REBOUND (Off:3 Def:1),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,,,,,,,,,409.0,,,,,,4.0,1.0,3.0,,,
411,PT03M21.00S,2023-10-29T01:10:58.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,92.32917214191852,45.09803921568628,1610612755,72,82,2023-10-29T01:11:05Z,4040000,False,-25.0,20.0,1,right,J. Embiid driving finger roll Layup (27 PTS) (T. Maxey 6 AST),"[203954, 1630178]",1610612755.0,PHI,driving finger roll,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.14,Made,27.0,T. Maxey,1630178.0,6.0,,,,,,,,,,,,,,
413,PT03M10.00S,2023-10-29T01:11:08.0Z,3,REGULAR,3pt,Jump Shot,[],1630567,34.510512483574246,63.970588235294116,1610612761,72,82,2023-10-29T01:11:13Z,4060000,False,-70.0,272.0,1,left,MISS S. Barnes 28' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,28.07,Missed,,,,,,,,,,,,,,,,,,
414,PT03M09.00S,2023-10-29T01:11:10.8Z,3,REGULAR,rebound,offensive,[],1641711,,,1610612761,72,82,2023-10-29T01:11:10Z,4070000,False,,,0,,G. Dick REBOUND (Off:2 Def:0),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Center,,,,,,,,,413.0,,,,,,2.0,0.0,2.0,,,
415,PT02M59.00S,2023-10-29T01:11:22.3Z,3,REGULAR,foul,personal,[],201976,,,1610612761,72,82,2023-10-29T01:11:32Z,4080000,False,,,0,,P. Beverley personal FOUL (2 PF),"[201976, 1627783]",1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Left,,,,,,,,,,2005.0,2.0,0.0,Siakam,1627783.0,,,,,,
417,PT02M59.00S,2023-10-29T01:11:30.5Z,3,REGULAR,substitution,out,[],203471,,,1610612761,72,82,2023-10-29T01:11:34Z,4100000,False,,,0,,SUB out: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT02M59.00S,2023-10-29T01:11:30.5Z,3,REGULAR,substitution,in,[],1630201,,,1610612761,72,82,2023-10-29T01:11:34Z,4110000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT02M51.00S,2023-10-29T01:11:50.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630567,4.944152431011826,49.01960784313725,1610612761,74,82,2023-10-29T01:11:55Z,4120000,False,5.0,-6.0,1,left,S. Barnes cutting DUNK (15 PTS) (P. Achiuwa 3 AST),"[1630567, 1630173]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.77,Made,15.0,P. Achiuwa,1630173.0,3.0,,,,,,,,,,,,,,
421,PT02M33.00S,2023-10-29T01:12:08.8Z,3,REGULAR,2pt,Jump Shot,[],203954,75.3777923784494,45.588235294117645,1610612755,74,84,2023-10-29T01:12:14Z,4140000,False,-22.0,179.0,1,right,J. Embiid 18' Jump Shot (29 PTS) (P. Beverley 2 AST),"[203954, 201976]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,18.03,Made,29.0,P. Beverley,201976.0,2.0,,,,,,,,,,,,,,
423,PT02M20.00S,2023-10-29T01:12:22.3Z,3,REGULAR,turnover,bad pass,[],1630173,,,1610612761,74,84,2023-10-29T01:12:26Z,4160000,False,,,0,,P. Achiuwa bad pass TURNOVER (1 TO),"[1630173, 1626162]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Oubre Jr.,1626162.0
424,PT02M20.00S,2023-10-29T01:12:22.3Z,3,REGULAR,steal,,[],1626162,,,1610612755,74,84,2023-10-29T01:12:24Z,4170000,False,,,0,,K. Oubre Jr. STEAL (3 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
