actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
430,PT03M14.00S,2024-11-28T03:11:54.5Z,3,REGULAR,substitution,out,[],1642264,,,1610612747,68,77,2024-11-28T03:12:01Z,4300000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M14.00S,2024-11-28T03:11:54.5Z,3,REGULAR,substitution,out,[],203084,,,1610612747,68,77,2024-11-28T03:12:01Z,4310000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M14.00S,2024-11-28T03:11:54.5Z,3,REGULAR,substitution,in,[],1630577,,,1610612747,68,77,2024-11-28T03:12:01Z,4320000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M14.00S,2024-11-28T03:11:54.5Z,3,REGULAR,substitution,in,[],1630200,,,1610612747,68,77,2024-11-28T03:12:01Z,4330000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M06.00S,2024-11-28T03:12:12.7Z,3,REGULAR,3pt,Jump Shot,[],1642261,70.12155059132719,21.813725490196077,1610612747,68,80,2024-11-28T03:12:18Z,4340000,False,-141.0,228.0,1,right,D. Knecht 26' 3PT  (15 PTS) (D. Russell 2 AST),"[1642261, 1626156]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,26.84,Made,,,,,,,,,,,,15.0,,,,D. Russell,1626156.0,2.0
436,PT02M49.00S,2024-11-28T03:12:29.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,12.089356110381077,40.49479166666667,1610612759,70,80,2024-11-28T03:13:04Z,4360000,False,48.0,61.0,1,left,D. Vassell 7' fadeaway Jump Shot (14 PTS) (Z. Collins 1 AST),"[1630170, 1628380]",1610612759.0,SAS,fadeaway,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,7.74,Made,,,,,,,,,,,,14.0,,,,Z. Collins,1628380.0,1.0
438,PT02M34.00S,2024-11-28T03:12:44.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203076,93.51182654402102,51.71568627450981,1610612747,70,82,2024-11-28T03:12:52Z,4380000,False,9.0,8.0,1,right,A. Davis cutting finger roll Layup (19 PTS) (D. Russell 3 AST),"[203076, 1626156]",1610612747.0,LAL,cutting finger roll,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,,,,,,,,19.0,,,,D. Russell,1626156.0,3.0
440,PT02M25.00S,2024-11-28T03:12:54.0Z,3,REGULAR,3pt,Jump Shot,[],1630577,5.469776609724048,94.11764705882352,1610612759,73,82,2024-11-28T03:12:58Z,4400000,False,-221.0,-1.0,1,left,J. Champagnie 3PT  (10 PTS) (K. Johnson 1 AST),"[1630577, 1629640]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,22.06,Made,,,,,,,,,,,,10.0,,,,K. Johnson,1629640.0,1.0
442,PT02M16.00S,2024-11-28T03:13:02.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631108,93.77463863337714,47.794117647058826,1610612747,73,84,2024-11-28T03:13:26Z,4420000,False,-11.0,6.0,1,right,M. Christie cutting DUNK (6 PTS) (D. Russell 4 AST),"[1631108, 1626156]",1610612747.0,LAL,cutting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,,,,,,,,6.0,,,,D. Russell,1626156.0,4.0
444,PT02M09.00S,2024-11-28T03:13:14.1Z,3,REGULAR,turnover,traveling,[],1629640,,,1610612759,73,84,2024-11-28T03:13:29Z,4440000,False,,,0,,K. Johnson traveling TURNOVER (1 TO),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,203054.0,,,,,,1.0,,,,,
445,PT02M09.00S,2024-11-28T03:13:17.3Z,3,REGULAR,substitution,out,[],1628380,,,1610612747,73,84,2024-11-28T03:13:23Z,4450000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M09.00S,2024-11-28T03:13:17.3Z,3,REGULAR,substitution,in,[],1641705,,,1610612747,73,84,2024-11-28T03:13:23Z,4460000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT01M55.00S,2024-11-28T03:13:44.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642261,67.09921156373193,42.8921568627451,1610612747,73,84,2024-11-28T03:13:50Z,4470000,False,-36.0,257.0,1,right,MISS D. Knecht 25' 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
448,PT01M51.00S,2024-11-28T03:13:48.8Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,73,84,2024-11-28T03:13:50Z,4480000,False,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,447.0,3.0,3.0,0.0,,,,,,,,,,,,
449,PT01M44.00S,2024-11-28T03:13:55.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,5.601182654402102,45.09803921568628,1610612759,73,84,2024-11-28T03:14:03Z,4490000,False,25.0,0.0,1,left,MISS K. Johnson driving finger roll Layup,[1629640],1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
450,PT01M43.00S,2024-11-28T03:13:56.4Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612747,73,84,2024-11-28T03:14:03Z,4500000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,449.0,1.0,1.0,0.0,,,,,,,,,,,,
451,PT01M40.00S,2024-11-28T03:13:59.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,71.43561103810775,75.73529411764706,1610612747,73,87,2024-11-28T03:14:10Z,4510000,False,129.0,216.0,1,right,M. Christie 25' 3PT running (9 PTS) (D. Russell 5 AST),"[1631108, 1626156]",1610612747.0,LAL,running,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,25.14,Made,,,,,,,,,,,,9.0,,,,D. Russell,1626156.0,5.0
454,PT01M14.00S,2024-11-28T03:14:29.2Z,3,REGULAR,substitution,out,[],1642261,,,1610612759,73,87,2024-11-28T03:14:38Z,4540000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT01M14.00S,2024-11-28T03:14:29.2Z,3,REGULAR,substitution,in,[],2544,,,1610612759,73,87,2024-11-28T03:14:38Z,4550000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M11.00S,2024-11-28T03:15:07.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,5.732588699080158,46.568627450980394,1610612759,73,87,2024-11-28T03:15:18Z,4560000,False,17.0,1.0,1,left,MISS J. Champagnie Layup - blocked,"[1630577, 1631108]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.73,Missed,Christie,1631108.0,,,,,,,,,,,,,,,,
457,PT01M11.00S,2024-11-28T03:15:07.4Z,3,REGULAR,block,,[],1631108,,,1610612759,73,87,2024-11-28T03:15:10Z,4570000,False,,,0,,M. Christie BLOCK (1 BLK),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
458,PT01M08.00S,2024-11-28T03:15:10.4Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,73,87,2024-11-28T03:15:18Z,4580000,False,,,0,,L. James REBOUND (Off:0 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,456.0,5.0,5.0,0.0,,,,,,,,,,,,
459,PT01M05.00S,2024-11-28T03:15:15.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,93.11760840998686,44.6078431372549,1610612747,73,89,2024-11-28T03:15:35Z,4590000,False,-27.0,12.0,1,right,M. Christie driving finger roll Layup (11 PTS) (L. James 8 AST),"[1631108, 2544]",1610612747.0,LAL,driving finger roll,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,2.96,Made,,,,,,,,,,,,11.0,,,,L. James,2544.0,8.0
461,PT01M05.00S,2024-11-28T03:15:22.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630170,,,1610612747,73,89,2024-11-28T03:15:33Z,4610000,False,,,0,,D. Vassell shooting personal FOUL (3 PF) (Christie 1 FT),"[1630170, 1631108]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,2530.0,3.0,0.0,Christie,1631108.0,,,,,,,
463,PT01M05.00S,2024-11-28T03:15:45.5Z,3,REGULAR,freethrow,1 of 1,[],1631108,,,1610612747,73,90,2024-11-28T03:15:45Z,4630000,False,,,0,,M. Christie Free Throw 1 of 1 (12 PTS),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,Made,,,,,,,,,,,,12.0,,,,,,
464,PT00M55.50S,2024-11-28T03:15:57.9Z,3,REGULAR,3pt,Jump Shot,[],1641705,30.962549277266753,75.73529411764706,1610612759,73,90,2024-11-28T03:16:04Z,4640000,False,-129.0,239.0,1,left,MISS V. Wembanyama 27' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,27.1,Missed,,,,,,,,,,,,,,,,,,
465,PT00M53.10S,2024-11-28T03:16:00.0Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,73,90,2024-11-28T03:16:00Z,4650000,False,,,0,,L. James REBOUND (Off:0 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,464.0,6.0,6.0,0.0,,,,,,,,,,,,
466,PT00M46.80S,2024-11-28T03:16:07.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,93.9060446780552,52.450980392156865,1610612747,73,92,2024-11-28T03:16:13Z,4660000,False,12.0,5.0,1,right,L. James driving finger roll Layup (8 PTS),[2544],1610612747.0,LAL,driving finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,,,,,,,,8.0,,,,,,
467,PT00M35.20S,2024-11-28T03:16:23.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,7.178055190538765,50.49019607843137,1610612759,75,92,2024-11-28T03:16:29Z,4670000,False,-2.0,15.0,1,left,V. Wembanyama reverse DUNK (16 PTS) (T. Jones 5 AST),"[1641705, 1630200]",1610612759.0,SAS,reverse,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,,,,,,,,16.0,,,,T. Jones,1630200.0,5.0
469,PT00M20.20S,2024-11-28T03:16:39.0Z,3,REGULAR,3pt,Jump Shot,[],1626156,65.25952693823915,38.970588235294116,1610612747,75,92,2024-11-28T03:16:44Z,4690000,False,-55.0,274.0,1,right,MISS D. Russell 27' pullup 3PT,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,27.96,Missed,,,,,,,,,,,,,,,,,,
470,PT00M17.00S,2024-11-28T03:16:42.2Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,75,92,2024-11-28T03:16:42Z,4700000,False,,,0,,K. Johnson REBOUND (Off:0 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,469.0,4.0,4.0,0.0,,,,,,,,,,,,
471,PT00M05.40S,2024-11-28T03:16:57.1Z,3,REGULAR,foul,personal,[],1626156,,,1610612759,75,92,2024-11-28T03:17:13Z,4710000,False,,,0,,D. Russell personal FOUL (2 PF),"[1626156, 1641705]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,203054.0,2.0,0.0,Wembanyama,1641705.0,,,,,,,
473,PT00M00.40S,2024-11-28T03:17:34.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,6.521024967148489,51.9607843137255,1610612759,75,92,2024-11-28T03:17:42Z,4730000,False,-10.0,9.0,1,left,MISS T. Jones Layup,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,,,,,
474,PT00M00.40S,2024-11-28T03:17:34.9Z,3,REGULAR,rebound,offensive,[],1641705,,,1610612759,75,92,2024-11-28T03:17:42Z,4740000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,473.0,8.0,6.0,2.0,,,,,,,,,,,,
475,PT00M00.00S,2024-11-28T03:17:40.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,5.590000152587891,50.0,1610612759,77,92,2024-11-28T03:17:40Z,4750000,False,0.0,0.0,1,left,V. Wembanyama tip Layup (18 PTS),[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,18.0,,,,,,
476,PT00M00.00S,2024-11-28T03:18:02.8Z,3,REGULAR,period,end,[],0,,,1610612747,77,92,2024-11-28T03:18:02Z,4760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2024-11-28T03:19:49.4Z,4,REGULAR,substitution,out,['startperiod'],1629640,,,1610612747,77,92,2024-11-28T03:20:23Z,4770000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2024-11-28T03:19:49.4Z,4,REGULAR,substitution,out,['startperiod'],1630170,,,1610612747,77,92,2024-11-28T03:20:23Z,4780000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2024-11-28T03:19:49.4Z,4,REGULAR,substitution,out,['startperiod'],1630200,,,1610612747,77,92,2024-11-28T03:20:23Z,4790000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2024-11-28T03:19:49.4Z,4,REGULAR,substitution,out,['startperiod'],203076,,,1610612747,77,92,2024-11-28T03:20:23Z,4800000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2024-11-28T03:19:49.4Z,4,REGULAR,substitution,in,['startperiod'],203084,,,1610612747,77,92,2024-11-28T03:20:23Z,4810000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2024-11-28T03:19:49.4Z,4,REGULAR,substitution,in,['startperiod'],1642264,,,1610612747,77,92,2024-11-28T03:20:23Z,4820000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2024-11-28T03:19:49.4Z,4,REGULAR,substitution,in,['startperiod'],101108,,,1610612747,77,92,2024-11-28T03:20:23Z,4830000,False,,,0,,SUB in: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2024-11-28T03:19:49.4Z,4,REGULAR,substitution,in,['startperiod'],1630559,,,1610612747,77,92,2024-11-28T03:20:23Z,4840000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2024-11-28T03:20:21.2Z,4,REGULAR,period,start,[],0,,,1610612747,77,92,2024-11-28T03:20:23Z,4850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT11M36.00S,2024-11-28T03:20:47.8Z,4,REGULAR,turnover,out-of-bounds,[],1629629,,,1610612747,77,92,2024-11-28T03:20:56Z,4860000,False,,,0,,C. Reddish lost ball out-of-bounds TURNOVER (2 TO),[1629629],1610612747.0,LAL,lost ball,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,203054.0,,,,,,2.0,,,,,
487,PT11M14.00S,2024-11-28T03:21:14.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203084,7.966491458607096,49.754901960784316,1610612759,77,92,2024-11-28T03:21:24Z,4870000,False,1.0,22.0,1,left,MISS H. Barnes driving Layup,[203084],1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,,,,,
488,PT11M12.00S,2024-11-28T03:21:16.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,77,92,2024-11-28T03:21:24Z,4880000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,487.0,,,,,,,,,,,,,,,
490,PT11M07.00S,2024-11-28T03:21:36.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203084,4.812746386333772,46.32352941176471,1610612759,79,92,2024-11-28T03:21:46Z,4900000,False,18.0,-7.0,1,left,H. Barnes bank Jump Shot (16 PTS),[203084],1610612759.0,SAS,bank,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,,,,,,,,16.0,,,,,,
491,PT10M44.00S,2024-11-28T03:21:58.5Z,4,REGULAR,3pt,Jump Shot,[],1626156,78.53153745072274,8.823529411764707,1610612747,79,95,2024-11-28T03:22:02Z,4910000,False,-206.0,149.0,1,right,D. Russell 25' 3PT  (17 PTS) (C. Reddish 1 AST),"[1626156, 1629629]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.43,Made,,,,,,,,,,,,17.0,,,,C. Reddish,1629629.0,1.0
493,PT10M28.00S,2024-11-28T03:22:15.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,6.258212877792378,46.568627450980394,1610612759,81,95,2024-11-28T03:22:19Z,4930000,False,17.0,6.0,1,left,J. Champagnie Layup (12 PTS) (V. Wembanyama 2 AST),"[1630577, 1641705]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.83,Made,,,,,,,,,,,,12.0,,,,V. Wembanyama,1641705.0,2.0
495,PT10M14.00S,2024-11-28T03:22:28.1Z,4,REGULAR,3pt,Jump Shot,[],1626156,67.62483574244416,25.245098039215684,1610612747,81,95,2024-11-28T03:22:33Z,4950000,False,-124.0,252.0,1,right,MISS D. Russell 28' pullup 3PT,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,28.06,Missed,,,,,,,,,,,,,,,,,,
496,PT10M13.00S,2024-11-28T03:22:29.1Z,4,REGULAR,rebound,defensive,[],101108,,,1610612759,81,95,2024-11-28T03:22:33Z,4960000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,495.0,2.0,2.0,0.0,,,,,,,,,,,,
497,PT10M08.00S,2024-11-28T03:22:36.5Z,4,REGULAR,2pt,Layup,[],203084,2.2339027595269414,77.12162990196079,1610612759,81,95,2024-11-28T03:23:17Z,4970000,False,-136.0,-32.0,1,left,MISS H. Barnes 13' cutting Layup,[203084],1610612759.0,SAS,cutting,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,13.92,Missed,,,,,,,,,,,,,,,,,,
498,PT10M07.00S,2024-11-28T03:22:37.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,81,95,2024-11-28T03:23:17Z,4980000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,8-16 Left,,,,,497.0,,,,,,,,,,,,,,,
500,PT10M07.00S,2024-11-28T03:22:40.5Z,4,REGULAR,substitution,out,[],1629629,,,1610612747,81,95,2024-11-28T03:22:46Z,5000000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT10M07.00S,2024-11-28T03:22:40.5Z,4,REGULAR,substitution,in,[],1629060,,,1610612747,81,95,2024-11-28T03:22:46Z,5010000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT09M53.00S,2024-11-28T03:23:08.0Z,4,REGULAR,turnover,bad pass,[],2544,,,1610612747,81,95,2024-11-28T03:23:14Z,5020000,False,,,0,,L. James bad pass TURNOVER (5 TO),"[2544, 1641705]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,5.0,Wembanyama,1641705.0,,,
503,PT09M53.00S,2024-11-28T03:23:08.0Z,4,REGULAR,steal,,[],1641705,,,1610612759,81,95,2024-11-28T03:23:09Z,5030000,False,,,0,,V. Wembanyama STEAL (2 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
504,PT09M46.00S,2024-11-28T03:23:14.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630577,5.732588699080158,5.147058823529411,1610612759,84,95,2024-11-28T03:23:37Z,5040000,False,224.0,1.0,1,left,J. Champagnie 3PT  (15 PTS) (S. Castle 7 AST),"[1630577, 1642264]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,22.43,Made,,,,,,,,,,,,15.0,,,,S. Castle,1642264.0,7.0
506,PT09M45.00S,2024-11-28T03:23:21.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,84,95,2024-11-28T03:23:21Z,5060000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT09M21.00S,2024-11-28T03:26:42.4Z,4,REGULAR,3pt,Jump Shot,[],1629060,93.64323258869908,3.431372549019608,1610612747,84,95,2024-11-28T03:27:05Z,5070000,False,-233.0,7.0,1,right,MISS R. Hachimura step back 3PT,[1629060],1610612747.0,LAL,step back,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
508,PT09M20.00S,2024-11-28T03:26:44.1Z,4,REGULAR,rebound,offensive,[],2544,,,1610612747,84,95,2024-11-28T03:26:44Z,5080000,False,,,0,,L. James REBOUND (Off:1 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,,,,,507.0,7.0,6.0,1.0,,,,,,,,,,,,
509,PT09M17.00S,2024-11-28T03:26:46.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629060,93.11760840998686,49.754901960784316,1610612747,84,97,2024-11-28T03:26:56Z,5090000,False,-1.0,12.0,1,right,R. Hachimura DUNK (16 PTS) (L. James 9 AST),"[1629060, 2544]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,,,,,16.0,,,,L. James,2544.0,9.0
511,PT09M07.00S,2024-11-28T03:27:01.4Z,4,REGULAR,foul,personal,[],1629060,,,1610612759,84,97,2024-11-28T03:27:15Z,5110000,False,,,0,,R. Hachimura personal FOUL (3 PF),"[1629060, 203084]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,,,,,,,,,201246.0,3.0,0.0,Barnes,203084.0,,,,,,,
513,PT09M05.00S,2024-11-28T03:27:12.3Z,4,REGULAR,3pt,Jump Shot,[],1630577,32.14520367936925,56.127450980392155,1610612759,87,97,2024-11-28T03:27:17Z,5130000,False,-31.0,250.0,1,left,J. Champagnie 25' 3PT  (18 PTS) (C. Paul 6 AST),"[1630577, 101108]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,25.16,Made,,,,,,,,,,,,18.0,,,,C. Paul,101108.0,6.0
518,PT08M42.00S,2024-11-28T03:29:19.9Z,4,REGULAR,2pt,Jump Shot,[],1630559,79.45137976346912,70.58823529411765,1610612747,87,97,2024-11-28T03:30:16Z,5180000,False,103.0,141.0,1,right,MISS A. Reaves 17' pullup Shot,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Right Center,17.43,Missed,,,,,,,,,,,,,,,,,,
519,PT08M40.00S,2024-11-28T03:29:21.9Z,4,REGULAR,rebound,offensive,[],2544,,,1610612747,87,97,2024-11-28T03:30:16Z,5190000,False,,,0,,L. James REBOUND (Off:2 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Right Center,,,,,518.0,8.0,6.0,2.0,,,,,,,,,,,,
520,PT08M38.00S,2024-11-28T03:29:25.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",2544,94.40999984741211,50.0,1610612747,87,97,2024-11-28T03:30:27Z,5200000,False,0.0,0.0,1,right,MISS L. James tip Layup,[2544],1610612747.0,LAL,tip,,,James,L. James,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
521,PT08M37.00S,2024-11-28T03:29:26.1Z,4,REGULAR,rebound,offensive,[],2544,,,1610612747,87,97,2024-11-28T03:30:27Z,5210000,False,,,0,,L. James REBOUND (Off:3 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,520.0,9.0,6.0,3.0,,,,,,,,,,,,
