actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
341,PT09M10.00S,2024-11-08T02:20:56.8Z,3,REGULAR,3pt,Jump Shot,[],1629014,70.90998685939553,21.813725490196077,1610612757,62,59,2024-11-08T02:25:43Z,3350000,False,-141.0,221.0,1,right,MISS A. Simons 26' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.2,Missed,,,,,,,,,,,,,,,,,,
342,PT09M07.00S,2024-11-08T02:20:59.8Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,62,59,2024-11-08T02:21:02Z,3360000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:5),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,341.0,,,,5.0,5.0,0.0,,,,,
343,PT08M54.00S,2024-11-08T02:21:14.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,9.937582128777924,45.83333333333333,1610612759,62,59,2024-11-08T02:26:23Z,3370000,False,21.0,41.0,1,left,MISS H. Barnes driving floating Shot,[203084],1610612759.0,SAS,driving floating,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,4.59,Missed,,,,,,,,,,,,,,,,,,
344,PT08M52.00S,2024-11-08T02:21:16.1Z,3,REGULAR,rebound,offensive,[],203084,,,1610612759,62,59,2024-11-08T02:26:31Z,3380000,False,,,0,,H. Barnes REBOUND (Off:2 Def:2),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,343.0,,,,4.0,2.0,2.0,,,,,
345,PT08M47.00S,2024-11-08T02:21:19.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630577,26.231931668856767,80.3921568627451,1610612759,62,59,2024-11-08T02:21:27Z,3390000,False,-152.0,194.0,1,left,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,
346,PT08M45.00S,2024-11-08T02:21:21.8Z,3,REGULAR,rebound,offensive,[],203084,,,1610612759,62,59,2024-11-08T02:21:27Z,3400000,False,,,0,,H. Barnes REBOUND (Off:3 Def:2),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,345.0,,,,5.0,2.0,3.0,,,,,
347,PT08M41.00S,2024-11-08T02:21:26.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641705,33.459264126149804,57.35294117647059,1610612759,62,59,2024-11-08T02:21:32Z,3410000,False,-37.0,262.0,1,left,MISS V. Wembanyama 26' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,26.46,Missed,,,,,,,,,,,,,,,,,,
348,PT08M39.00S,2024-11-08T02:21:28.8Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,62,59,2024-11-08T02:21:32Z,3420000,False,,,0,,D. Avdija REBOUND (Off:1 Def:5),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,,347.0,,,,6.0,5.0,1.0,,,,,
349,PT08M31.00S,2024-11-08T02:21:36.2Z,3,REGULAR,2pt,Jump Shot,[],1629028,78.26872536136662,47.794117647058826,1610612757,62,59,2024-11-08T02:22:05Z,3430000,False,-11.0,152.0,1,right,MISS D. Ayton 15' Jump Shot,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Center,15.22,Missed,,,,,,,,,,,,,,,,,,
350,PT08M30.00S,2024-11-08T02:21:37.2Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612757,62,59,2024-11-08T02:27:13Z,3440000,False,,,0,,D. Avdija REBOUND (Off:2 Def:5),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Center,,,,,,,,,349.0,,,,7.0,5.0,2.0,,,,,
351,PT08M26.00S,2024-11-08T02:21:42.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629028,82.34231274638634,50.49019607843137,1610612757,62,61,2024-11-08T02:27:38Z,3450000,False,2.0,113.0,1,right,D. Ayton 11' pullup Jump Shot (19 PTS) (D. Avdija 4 AST),"[1629028, 1630166]",1610612757.0,POR,pullup,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,11.35,Made,19.0,D. Avdija,1630166.0,4.0,,,,,,,,,,,,,,
354,PT08M04.00S,2024-11-08T02:25:00.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,9.280551905387648,45.34313725490196,1610612759,64,61,2024-11-08T02:25:05Z,3470000,False,23.0,35.0,1,left,V. Wembanyama Layup (8 PTS) (J. Champagnie 2 AST),"[1641705, 1630577]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,4.18,Made,8.0,J. Champagnie,1630577.0,2.0,,,,,,,,,,,,,,
356,PT07M51.00S,2024-11-08T02:25:12.9Z,3,REGULAR,turnover,bad pass,[],1630166,,,1610612757,64,61,2024-11-08T02:25:21Z,3490000,False,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 1641705]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,Wembanyama,1641705.0,,,,,,,,
357,PT07M51.00S,2024-11-08T02:25:12.9Z,3,REGULAR,steal,,[],1641705,,,1610612759,64,61,2024-11-08T02:25:15Z,3500000,False,,,0,,V. Wembanyama STEAL (3 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
358,PT07M45.00S,2024-11-08T02:25:19.1Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630577,4.944152431011826,94.36274509803921,1610612759,64,61,2024-11-08T02:28:43Z,3510000,False,-222.0,-6.0,1,left,MISS J. Champagnie running 3PT,[1630577],1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,22.19,Missed,,,,,,,,,,,,,,,,,,
359,PT07M42.00S,2024-11-08T02:25:22.1Z,3,REGULAR,rebound,offensive,[],1642264,,,1610612759,64,61,2024-11-08T02:25:58Z,3520000,False,,,0,,S. Castle REBOUND (Off:1 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Left Corner 3,24+ Left,,,,,,,,,358.0,,,,2.0,1.0,1.0,,,,,
360,PT07M40.00S,2024-11-08T02:25:24.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203084,32.276609724047304,60.5392156862745,1610612759,64,61,2024-11-08T02:26:01Z,3530000,False,-53.0,251.0,1,left,MISS H. Barnes 25' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,25.64,Missed,,,,,,,,,,,,,,,,,,
361,PT07M37.00S,2024-11-08T02:25:27.4Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,64,61,2024-11-08T02:25:34Z,3540000,False,,,0,,T. Camara REBOUND (Off:2 Def:5),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,360.0,,,,7.0,5.0,2.0,,,,,
362,PT07M29.00S,2024-11-08T02:25:36.1Z,3,REGULAR,foul,personal,['2freethrow'],203084,,,1610612757,64,61,2024-11-08T02:25:44Z,3550000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Grant 2 FT),"[203084, 203924]",1610612759.0,SAS,shooting,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Grant,203924.0
364,PT07M29.00S,2024-11-08T02:26:04.9Z,3,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,64,62,2024-11-08T02:26:32Z,3570000,False,,,0,,J. Grant Free Throw 1 of 2 (15 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
365,PT07M29.00S,2024-11-08T02:26:04.9Z,3,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,64,62,2024-11-08T02:26:32Z,3580000,False,,,0,,MISS J. Grant Free Throw 2 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
366,PT07M26.00S,2024-11-08T02:26:07.9Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,64,62,2024-11-08T02:26:32Z,3590000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,365.0,,,,3.0,3.0,0.0,,,,,
368,PT07M14.00S,2024-11-08T02:26:39.4Z,3,REGULAR,substitution,out,[],1642264,,,1610612759,64,62,2024-11-08T02:26:45Z,3610000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT07M14.00S,2024-11-08T02:26:39.4Z,3,REGULAR,substitution,out,[],203084,,,1610612759,64,62,2024-11-08T02:26:45Z,3620000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT07M14.00S,2024-11-08T02:26:39.4Z,3,REGULAR,substitution,in,[],1629640,,,1610612759,64,62,2024-11-08T02:26:45Z,3630000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT07M14.00S,2024-11-08T02:26:39.4Z,3,REGULAR,substitution,in,[],1631103,,,1610612759,64,62,2024-11-08T02:26:45Z,3640000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT07M14.00S,2024-11-08T02:27:47.7Z,3,REGULAR,foul,personal,['1freethrow'],203924,,,1610612759,64,62,2024-11-08T02:28:09Z,3650000,False,,,0,,J. Grant away-from-play personal FOUL (3 PF) (Wembanyama 1 FT),"[203924, 1641705]",1610612757.0,POR,away-from-play,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202007.0,3.0,0.0,Wembanyama,1641705.0
374,PT07M14.00S,2024-11-08T02:28:15.3Z,3,REGULAR,freethrow,1 of 1,[],1641705,,,1610612759,65,62,2024-11-08T02:28:15Z,3670000,False,,,0,,V. Wembanyama away-from-play Free Throw 1 of 1 (9 PTS),[1641705],1610612759.0,SAS,away-from-play,,,Wembanyama,V. Wembanyama,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
375,PT07M06.00S,2024-11-08T02:28:44.6Z,3,REGULAR,3pt,Jump Shot,[],1631103,32.276609724047304,51.225490196078425,1610612759,68,62,2024-11-08T02:28:50Z,3680000,False,-6.0,251.0,1,left,M. Branham 25' 3PT  (12 PTS) (C. Paul 4 AST),"[1631103, 101108]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,25.1,Made,12.0,C. Paul,101108.0,4.0,,,,,,,,,,,,,,
377,PT06M41.00S,2024-11-08T02:29:07.9Z,3,REGULAR,3pt,Jump Shot,[],1629014,70.12155059132719,75.73529411764706,1610612757,68,65,2024-11-08T02:29:12Z,3700000,False,129.0,228.0,1,right,A. Simons 26' 3PT  (10 PTS) (J. Grant 1 AST),"[1629014, 203924]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,26.22,Made,10.0,J. Grant,203924.0,1.0,,,,,,,,,,,,,,
379,PT06M32.00S,2024-11-08T02:29:22.7Z,3,REGULAR,turnover,traveling,[],1641705,,,1610612759,68,65,2024-11-08T02:29:28Z,3720000,False,,,0,,V. Wembanyama traveling TURNOVER (2 TO),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,,,,,,,2.0,,,,,,202007.0,,,,
380,PT06M21.00S,2024-11-08T02:29:44.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629014,82.34231274638634,64.95098039215686,1610612757,68,65,2024-11-08T02:29:52Z,3730000,False,75.0,113.0,1,right,MISS A. Simons 13' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Right,13.59,Missed,,,,,,,,,,,,,,,,,,
381,PT06M19.00S,2024-11-08T02:29:46.4Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,68,65,2024-11-08T02:29:52Z,3740000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,380.0,,,,4.0,4.0,0.0,,,,,
382,PT06M05.00S,2024-11-08T02:30:00.0Z,3,REGULAR,3pt,Jump Shot,[],1629640,24.392247043363994,14.215686274509803,1610612759,71,65,2024-11-08T02:30:04Z,3750000,False,179.0,177.0,1,left,K. Johnson 25' 3PT  (9 PTS) (C. Paul 5 AST),"[1629640, 101108]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.15,Made,9.0,C. Paul,101108.0,5.0,,,,,,,,,,,,,,
384,PT05M52.00S,2024-11-08T02:30:13.4Z,3,REGULAR,turnover,bad pass,[],1629014,,,1610612757,71,65,2024-11-08T02:30:20Z,3770000,False,,,0,,A. Simons bad pass TURNOVER (2 TO),"[1629014, 101108]",1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2.0,Paul,101108.0,,,,,,,,
385,PT05M52.00S,2024-11-08T02:30:13.4Z,3,REGULAR,steal,,[],101108,,,1610612759,71,65,2024-11-08T02:30:17Z,3780000,False,,,0,,C. Paul STEAL (1 STL),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
386,PT05M40.00S,2024-11-08T02:30:26.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],101108,22.421156373193167,40.44117647058824,1610612759,71,65,2024-11-08T02:32:09Z,3790000,False,48.0,158.0,1,left,MISS C. Paul 16' step back Shot,[101108],1610612759.0,SAS,step back,,,Paul,C. Paul,,,,,Mid-Range,16-24 Center,16.54,Missed,,,,,,,,,,,,,,,,,,
387,PT05M37.00S,2024-11-08T02:30:29.0Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612757,71,65,2024-11-08T02:30:30Z,3800000,False,,,0,,D. Ayton REBOUND (Off:1 Def:5),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,,,,,,,,,386.0,,,,6.0,5.0,1.0,,,,,
388,PT05M26.00S,2024-11-08T02:30:39.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641739,93.38042049934296,50.0,1610612757,71,67,2024-11-08T02:30:45Z,3810000,False,0.0,10.0,1,right,T. Camara cutting DUNK (2 PTS) (D. Avdija 5 AST),"[1641739, 1630166]",1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.97,Made,2.0,D. Avdija,1630166.0,5.0,,,,,,,,,,,,,,
390,PT05M07.00S,2024-11-08T02:30:58.8Z,3,REGULAR,3pt,Jump Shot,[],101108,25.443495400788436,18.627450980392158,1610612759,74,67,2024-11-08T02:31:02Z,3830000,False,157.0,187.0,1,left,C. Paul 24' 3PT  (3 PTS) (M. Branham 2 AST),"[101108, 1631103]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,24.39,Made,3.0,M. Branham,1631103.0,2.0,,,,,,,,,,,,,,
392,PT04M49.00S,2024-11-08T02:31:19.4Z,3,REGULAR,turnover,3-second-violation,[],1629028,,,1610612757,74,67,2024-11-08T02:31:25Z,3850000,False,,,0,,D. Ayton 3-second-violation TURNOVER (1 TO),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,,,,,,202007.0,,,,
393,PT04M49.00S,2024-11-08T02:31:22.5Z,3,REGULAR,substitution,out,[],1641705,,,1610612759,74,67,2024-11-08T02:31:50Z,3860000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT04M49.00S,2024-11-08T02:31:22.5Z,3,REGULAR,substitution,out,[],1630166,,,1610612759,74,67,2024-11-08T02:31:50Z,3870000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT04M49.00S,2024-11-08T02:31:22.5Z,3,REGULAR,substitution,out,[],203924,,,1610612759,74,67,2024-11-08T02:31:50Z,3880000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT04M49.00S,2024-11-08T02:31:22.5Z,3,REGULAR,substitution,in,[],1628380,,,1610612759,74,67,2024-11-08T02:31:50Z,3890000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M49.00S,2024-11-08T02:31:22.5Z,3,REGULAR,substitution,in,[],1630703,,,1610612759,74,67,2024-11-08T02:31:50Z,3900000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M49.00S,2024-11-08T02:31:22.5Z,3,REGULAR,substitution,in,[],1631101,,,1610612759,74,67,2024-11-08T02:31:50Z,3910000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M30.00S,2024-11-08T02:31:59.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630577,7.178055190538765,50.245098039215684,1610612759,76,67,2024-11-08T02:32:11Z,3920000,False,-1.0,15.0,1,left,J. Champagnie driving finger roll Layup (14 PTS) (C. Paul 6 AST),"[1630577, 101108]",1610612759.0,SAS,driving finger roll,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.5,Made,14.0,C. Paul,101108.0,6.0,,,,,,,,,,,,,,
401,PT04M15.00S,2024-11-08T02:32:14.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,92.59198423127464,50.73529411764706,1610612757,76,69,2024-11-08T02:32:19Z,3940000,False,4.0,17.0,1,right,A. Simons driving Layup (12 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.75,Made,12.0,,,,,,,,,,,,,,,,,
402,PT03M58.00S,2024-11-08T02:32:35.3Z,3,REGULAR,foul,offensive,[],1628380,,,1610612759,76,69,2024-11-08T02:32:43Z,3950000,False,,,0,,Z. Collins offensive FOUL (1 PF),"[1628380, 1630703]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Henderson,1630703.0
404,PT03M58.00S,2024-11-08T02:32:35.3Z,3,REGULAR,turnover,offensive foul,[],1628380,,,1610612759,76,69,2024-11-08T02:32:35Z,3970000,False,,,0,,Z. Collins offensive foul TURNOVER (1 TO),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Center,,,,,,,,,,1.0,,,,,,1151.0,,,,
405,PT03M58.00S,2024-11-08T02:32:40.7Z,3,REGULAR,substitution,out,[],101108,,,1610612757,76,69,2024-11-08T02:32:43Z,3980000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT03M58.00S,2024-11-08T02:32:40.7Z,3,REGULAR,substitution,in,[],1631104,,,1610612757,76,69,2024-11-08T02:32:43Z,3990000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT03M43.00S,2024-11-08T02:33:03.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630703,89.83245729303549,10.049019607843137,1610612757,76,71,2024-11-08T02:33:20Z,4000000,False,-200.0,43.0,1,right,S. Henderson 20' Jump Shot (9 PTS) (A. Simons 6 AST),"[1630703, 1629014]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Left,20.44,Made,9.0,A. Simons,1629014.0,6.0,,,,,,,,,,,,,,
409,PT03M31.00S,2024-11-08T02:33:15.6Z,3,REGULAR,turnover,bad pass,[],1631104,,,1610612759,76,71,2024-11-08T02:33:23Z,4020000,False,,,0,,B. Wesley bad pass TURNOVER (1 TO),"[1631104, 1629028]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1.0,Ayton,1629028.0,,,,,,,,
410,PT03M31.00S,2024-11-08T02:33:15.6Z,3,REGULAR,steal,,[],1629028,,,1610612757,76,71,2024-11-08T02:33:17Z,4030000,False,,,0,,D. Ayton STEAL (2 STL),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
411,PT03M28.00S,2024-11-08T02:33:41.8Z,3,REGULAR,turnover,out-of-bounds,[],1630703,,,1610612757,76,71,2024-11-08T02:33:51Z,4040000,False,,,0,,S. Henderson lost ball out-of-bounds TURNOVER (2 TO),[1630703],1610612757.0,POR,lost ball,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,2.0,,,,,,1151.0,,,,
412,PT03M14.00S,2024-11-08T02:34:13.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628380,32.14520367936925,56.127450980392155,1610612759,79,71,2024-11-08T02:34:17Z,4050000,False,-31.0,250.0,1,left,Z. Collins 25' 3PT  (10 PTS) (M. Branham 3 AST),"[1628380, 1631103]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,25.16,Made,10.0,M. Branham,1631103.0,3.0,,,,,,,,,,,,,,
414,PT03M02.00S,2024-11-08T02:34:27.3Z,3,REGULAR,foul,personal,[],1629640,,,1610612757,79,71,2024-11-08T02:34:33Z,4070000,False,,,0,,K. Johnson personal FOUL (3 PF),"[1629640, 1629014]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1151.0,3.0,0.0,Simons,1629014.0
416,PT03M02.00S,2024-11-08T02:34:31.9Z,3,REGULAR,substitution,out,[],1629028,,,1610612757,79,71,2024-11-08T02:34:35Z,4090000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M02.00S,2024-11-08T02:34:31.9Z,3,REGULAR,substitution,in,[],1642270,,,1610612757,79,71,2024-11-08T02:34:35Z,4100000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT02M51.00S,2024-11-08T02:35:04.5Z,3,REGULAR,foul,offensive,[],1641739,,,1610612757,79,71,2024-11-08T02:35:12Z,4110000,False,,,0,,T. Camara charge offensive FOUL (2 PF),"[1641739, 1628380]",1610612757.0,POR,charge,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Collins,1628380.0
420,PT02M51.00S,2024-11-08T02:35:04.5Z,3,REGULAR,turnover,offensive foul,[],1641739,,,1610612757,79,71,2024-11-08T02:35:04Z,4130000,False,,,0,,T. Camara offensive foul TURNOVER (1 TO),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,1.0,,,,,,202035.0,,,,
421,PT02M51.00S,2024-11-08T02:35:14.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,79,71,2024-11-08T02:35:14Z,4140000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT02M51.00S,2024-11-08T02:37:46.5Z,3,REGULAR,substitution,out,[],1629014,,,1610612759,79,71,2024-11-08T02:38:19Z,4150000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT02M51.00S,2024-11-08T02:37:46.5Z,3,REGULAR,substitution,out,[],1641739,,,1610612759,79,71,2024-11-08T02:38:19Z,4160000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT02M51.00S,2024-11-08T02:37:46.5Z,3,REGULAR,substitution,in,[],203924,,,1610612759,79,71,2024-11-08T02:38:19Z,4170000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M51.00S,2024-11-08T02:37:46.5Z,3,REGULAR,substitution,in,[],1630625,,,1610612759,79,71,2024-11-08T02:38:19Z,4180000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M35.00S,2024-11-08T02:38:23.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628380,9.937582128777924,65.44117647058823,1610612759,81,71,2024-11-08T02:38:48Z,4190000,False,-77.0,41.0,1,left,Z. Collins 8' driving Hook (12 PTS) (B. Wesley 6 AST),"[1628380, 1631104]",1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Left,8.74,Made,12.0,B. Wesley,1631104.0,6.0,,,,,,,,,,,,,,
427,PT02M19.00S,2024-11-08T02:38:40.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631101,92.72339027595268,49.754901960784316,1610612757,81,73,2024-11-08T02:38:45Z,4200000,False,-1.0,16.0,1,right,S. Sharpe cutting DUNK (7 PTS) (D. Clingan 2 AST),"[1631101, 1642270]",1610612757.0,POR,cutting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.59,Made,7.0,D. Clingan,1642270.0,2.0,,,,,,,,,,,,,,
