actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
424,PT09M15.00S,2025-01-16T02:30:53.0Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,68,63,2025-01-16T02:30:54Z,4170000,False,,,0,,D. Vassell REBOUND (Off:1 Def:3),[1630170],1610612759.0,SAS,,,,,,,Left Corner 3,24+ Left,,,,Vassell,D. Vassell,,,,,,,423.0,4.0,3.0,1.0,,,,,,,,
425,PT09M11.00S,2025-01-16T02:30:59.7Z,3,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612759,68,63,2025-01-16T02:31:09Z,4180000,False,,,0,,J. Jackson Jr. shooting personal FOUL (4 PF) (Barnes 2 FT),"[1628991, 203084]",1610612763.0,MEM,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1204.0,4.0,0.0,Jackson Jr.,J. Jackson Jr.,Barnes,203084.0,,,,,,,,,,,,,,,,
427,PT09M11.00S,2025-01-16T02:31:25.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203084,,,1610612759,68,63,2025-01-16T02:31:50Z,4200000,False,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612759.0,SAS,,,,,,,,,,,,Barnes,H. Barnes,,,,Missed,,,,,,,,,,,,,,
428,PT09M11.00S,2025-01-16T02:31:25.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,68,63,2025-01-16T02:31:50Z,4210000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,427.0,,,,,,,,,,,
429,PT09M11.00S,2025-01-16T02:31:26.8Z,3,REGULAR,substitution,out,[],1628991,,,1610612759,68,63,2025-01-16T02:31:31Z,4220000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
430,PT09M11.00S,2025-01-16T02:31:26.8Z,3,REGULAR,substitution,in,[],1630583,,,1610612759,68,63,2025-01-16T02:31:31Z,4230000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,
431,PT09M11.00S,2025-01-16T02:31:25.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203084,,,1610612759,68,63,2025-01-16T02:31:50Z,4240000,False,,,0,,MISS H. Barnes Free Throw 2 of 2,[203084],1610612759.0,SAS,,,,,,,,,,,,Barnes,H. Barnes,,,,Missed,,,,,,,,,,,,,,
432,PT09M09.00S,2025-01-16T02:31:27.9Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,68,63,2025-01-16T02:31:50Z,4250000,False,,,0,,S. Aldama REBOUND (Off:1 Def:2),[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,431.0,3.0,2.0,1.0,,,,,,,,
433,PT08M46.00S,2025-01-16T02:32:08.1Z,3,REGULAR,2pt,Jump Shot,[],1629630,6.521024967148489,77.20588235294117,1610612763,68,65,2025-01-16T02:32:12Z,4260000,False,-136.0,9.0,1,left,J. Morant 13' turnaround fadeaway Jump Shot (14 PTS),[1629630],1610612763.0,MEM,turnaround fadeaway,,,,,,Mid-Range,8-16 Left,,,,Morant,J. Morant,,,13.63,Made,14.0,,,,,,,,,,,,,
434,PT08M37.00S,2025-01-16T02:32:21.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,86.67871222076215,50.0,1610612759,70,65,2025-01-16T02:33:19Z,4270000,False,0.0,73.0,1,right,S. Castle 7' driving floating Jump Shot (8 PTS),[1642264],1610612759.0,SAS,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Castle,S. Castle,,,7.27,Made,8.0,,,,,,,,,,,,,
435,PT08M37.00S,2025-01-16T02:32:23.4Z,3,REGULAR,foul,personal,['1freethrow'],1641744,,,1610612759,70,65,2025-01-16T02:32:29Z,4280000,False,,,0,,Z. Edey shooting personal FOUL (1 PF) (Castle 1 FT),"[1641744, 1642264]",1610612763.0,MEM,shooting,,,,,,In The Paint (Non-RA),0-8 Center,2530.0,1.0,0.0,Edey,Z. Edey,Castle,1642264.0,,,,,,,,,,,,,,,,
437,PT08M37.00S,2025-01-16T02:32:50.9Z,3,REGULAR,freethrow,1 of 1,[],1642264,,,1610612759,71,65,2025-01-16T02:32:50Z,4300000,False,,,0,,S. Castle Free Throw 1 of 1 (9 PTS),[1642264],1610612759.0,SAS,,,,,,,,,,,,Castle,S. Castle,,,,Made,9.0,,,,,,,,,,,,,
438,PT08M15.00S,2025-01-16T02:33:13.7Z,3,REGULAR,2pt,Jump Shot,[],1642377,7.178055190538765,66.42156862745098,1610612763,71,65,2025-01-16T02:34:03Z,4310000,False,-82.0,15.0,1,left,MISS J. Wells 8' driving floating Shot,[1642377],1610612763.0,MEM,driving floating,,,,,,Mid-Range,8-16 Left,,,,Wells,J. Wells,,,8.35,Missed,,,,,,,,,,,,,,
439,PT08M13.00S,2025-01-16T02:33:15.7Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,71,65,2025-01-16T02:33:27Z,4320000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:8),[1641705],1610612759.0,SAS,,,,,,,Mid-Range,8-16 Left,,,,Wembanyama,V. Wembanyama,,,,,,,438.0,8.0,8.0,0.0,,,,,,,,
440,PT08M09.00S,2025-01-16T02:33:19.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,93.9060446780552,94.36274509803921,1610612759,71,65,2025-01-16T02:33:34Z,4330000,False,222.0,5.0,1,right,MISS D. Vassell running 3PT,[1630170],1610612759.0,SAS,running,,,,,,Right Corner 3,24+ Right,,,,Vassell,D. Vassell,,,22.19,Missed,,,,,,,,,,,,,,
441,PT08M04.00S,2025-01-16T02:33:24.7Z,3,REGULAR,rebound,defensive,[],1641744,,,1610612763,71,65,2025-01-16T02:33:34Z,4340000,False,,,0,,Z. Edey REBOUND (Off:2 Def:3),[1641744],1610612763.0,MEM,,,,,,,Right Corner 3,24+ Right,,,,Edey,Z. Edey,,,,,,,440.0,5.0,3.0,2.0,,,,,,,,
442,PT08M00.00S,2025-01-16T02:33:28.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630583,6.521024967148489,51.225490196078425,1610612763,71,67,2025-01-16T02:33:59Z,4350000,False,-6.0,9.0,1,left,S. Aldama running alley-oop DUNK (11 PTS) (J. Morant 9 AST),"[1630583, 1629630]",1610612763.0,MEM,running alley-oop,,,,,,Restricted Area,0-8 Center,,,,Aldama,S. Aldama,,,1.07,Made,11.0,,,,,,J. Morant,1629630.0,9.0,,,,,
444,PT07M42.00S,2025-01-16T02:33:46.4Z,3,REGULAR,3pt,Jump Shot,[],1642264,66.17936925098554,48.28431372549019,1610612759,71,67,2025-01-16T02:35:12Z,4370000,False,-9.0,265.0,1,right,MISS S. Castle 26' 3PT,[1642264],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Center,,,,Castle,S. Castle,,,26.55,Missed,,,,,,,,,,,,,,
445,PT07M39.00S,2025-01-16T02:33:49.4Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,71,67,2025-01-16T02:33:51Z,4380000,False,,,0,,S. Aldama REBOUND (Off:1 Def:3),[1630583],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,Aldama,S. Aldama,,,,,,,444.0,4.0,3.0,1.0,,,,,,,,
446,PT07M28.00S,2025-01-16T02:34:00.3Z,3,REGULAR,3pt,Jump Shot,[],1630583,11.12023653088042,5.392156862745098,1610612763,71,67,2025-01-16T02:34:04Z,4390000,False,223.0,52.0,1,left,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,,,,Right Corner 3,24+ Right,,,,Aldama,S. Aldama,,,22.9,Missed,,,,,,,,,,,,,,
447,PT07M27.00S,2025-01-16T02:34:01.3Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,71,67,2025-01-16T02:34:04Z,4400000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:9),[1641705],1610612759.0,SAS,,,,,,,Right Corner 3,24+ Right,,,,Wembanyama,V. Wembanyama,,,,,,,446.0,9.0,9.0,0.0,,,,,,,,
448,PT07M16.00S,2025-01-16T02:34:13.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,92.9862023653088,49.50980392156863,1610612759,73,67,2025-01-16T02:34:17Z,4410000,False,-2.0,13.0,1,right,V. Wembanyama alley-oop DUNK (7 PTS) (D. Vassell 3 AST),"[1641705, 1630170]",1610612759.0,SAS,alley-oop,,,,,,Restricted Area,0-8 Center,,,,Wembanyama,V. Wembanyama,,,1.36,Made,7.0,,,,,,D. Vassell,1630170.0,3.0,,,,,
450,PT06M58.00S,2025-01-16T02:34:30.0Z,3,REGULAR,3pt,Jump Shot,[],1642377,22.683968462549277,87.99019607843137,1610612763,73,67,2025-01-16T02:34:35Z,4430000,False,-190.0,161.0,1,left,MISS J. Wells 24' 3PT,[1642377],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,,Wells,J. Wells,,,24.88,Missed,,,,,,,,,,,,,,
451,PT06M58.00S,2025-01-16T02:34:30.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,73,67,2025-01-16T02:34:35Z,4440000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,450.0,,,,,,,,,,,
453,PT06M58.00S,2025-01-16T02:34:38.2Z,3,REGULAR,substitution,out,[],1642264,,,1610612759,73,67,2025-01-16T02:34:48Z,4460000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,,,,,,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,
454,PT06M58.00S,2025-01-16T02:34:38.2Z,3,REGULAR,substitution,out,[],1629630,,,1610612759,73,67,2025-01-16T02:34:48Z,4470000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,
455,PT06M58.00S,2025-01-16T02:34:38.2Z,3,REGULAR,substitution,in,[],1629640,,,1610612759,73,67,2025-01-16T02:34:48Z,4480000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,
456,PT06M58.00S,2025-01-16T02:34:38.2Z,3,REGULAR,substitution,in,[],1628379,,,1610612759,73,67,2025-01-16T02:34:48Z,4490000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,,,,,,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,
457,PT06M43.00S,2025-01-16T02:35:26.3Z,3,REGULAR,2pt,Jump Shot,[],1630170,85.89027595269383,69.11764705882352,1610612759,73,67,2025-01-16T02:35:29Z,4500000,False,96.0,80.0,1,right,MISS D. Vassell 12' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,,,,Mid-Range,8-16 Right,,,,Vassell,D. Vassell,,,12.47,Missed,,,,,,,,,,,,,,
458,PT06M41.00S,2025-01-16T02:35:28.3Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612763,73,67,2025-01-16T02:35:29Z,4510000,False,,,0,,L. Kennard REBOUND (Off:1 Def:4),[1628379],1610612763.0,MEM,,,,,,,Mid-Range,8-16 Right,,,,Kennard,L. Kennard,,,,,,,457.0,5.0,4.0,1.0,,,,,,,,
459,PT06M39.00S,2025-01-16T02:35:34.8Z,3,REGULAR,foul,personal,[],1641705,,,1610612763,73,67,2025-01-16T02:35:42Z,4520000,False,,,0,,V. Wembanyama personal FOUL (3 PF),"[1641705, 1630583]",1610612759.0,SAS,,,,,,,Mid-Range,16-24 Right,1204.0,3.0,0.0,Wembanyama,V. Wembanyama,Aldama,1630583.0,,,,,,,,,,,,,,,,
461,PT06M39.00S,2025-01-16T02:35:41.2Z,3,REGULAR,substitution,out,[],1641705,,,1610612763,73,67,2025-01-16T02:35:55Z,4540000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,,,,,,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
462,PT06M39.00S,2025-01-16T02:35:41.2Z,3,REGULAR,substitution,out,[],1642377,,,1610612763,73,67,2025-01-16T02:35:55Z,4550000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,,,,,,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,
463,PT06M39.00S,2025-01-16T02:35:41.2Z,3,REGULAR,substitution,out,[],1641744,,,1610612763,73,67,2025-01-16T02:35:55Z,4560000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,,,,,,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,
464,PT06M39.00S,2025-01-16T02:35:41.2Z,3,REGULAR,substitution,in,[],1629646,,,1610612763,73,67,2025-01-16T02:35:55Z,4570000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,,,,,,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,
465,PT06M39.00S,2025-01-16T02:35:41.2Z,3,REGULAR,substitution,in,[],1630643,,,1610612763,73,67,2025-01-16T02:35:55Z,4580000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,,,,,,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,
466,PT06M39.00S,2025-01-16T02:35:41.2Z,3,REGULAR,substitution,in,[],1630590,,,1610612763,73,67,2025-01-16T02:35:55Z,4590000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,,,,,,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,
467,PT06M28.00S,2025-01-16T02:36:24.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,8.360709592641262,50.245098039215684,1610612763,73,69,2025-01-16T02:37:16Z,4600000,False,-1.0,26.0,1,left,S. Aldama driving finger roll Layup (13 PTS) (S. Pippen Jr. 3 AST),"[1630583, 1630590]",1610612763.0,MEM,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,Aldama,S. Aldama,,,2.61,Made,13.0,,,,,,S. Pippen Jr.,1630590.0,3.0,,,,,
469,PT06M28.00S,2025-01-16T02:36:26.9Z,3,REGULAR,foul,personal,['1freethrow'],203084,,,1610612763,73,69,2025-01-16T02:36:32Z,4620000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Aldama 1 FT),"[203084, 1630583]",1610612759.0,SAS,shooting,,,,,,Restricted Area,0-8 Center,2530.0,1.0,0.0,Barnes,H. Barnes,Aldama,1630583.0,,,,,,,,,,,,,,,,
471,PT06M28.00S,2025-01-16T02:36:51.8Z,3,REGULAR,freethrow,1 of 1,[],1630583,,,1610612763,73,70,2025-01-16T02:36:51Z,4640000,False,,,0,,S. Aldama Free Throw 1 of 1 (14 PTS),[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,Made,14.0,,,,,,,,,,,,,
472,PT06M12.00S,2025-01-16T02:37:08.1Z,3,REGULAR,3pt,Jump Shot,[],203084,69.59592641261499,72.05882352941177,1610612759,76,70,2025-01-16T02:37:12Z,4650000,False,110.0,233.0,1,right,H. Barnes 25' 3PT  (8 PTS) (C. Paul 3 AST),"[203084, 101108]",1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,Barnes,H. Barnes,,,25.81,Made,8.0,,,,,,C. Paul,101108.0,3.0,,,,,
474,PT05M59.00S,2025-01-16T02:37:20.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,6.389618922470433,48.28431372549019,1610612763,76,72,2025-01-16T02:37:41Z,4670000,False,9.0,8.0,1,left,D. Bane driving finger roll Layup (12 PTS),[1630217],1610612763.0,MEM,driving finger roll,,,,,,Restricted Area,0-8 Center,,,,Bane,D. Bane,,,1.15,Made,12.0,,,,,,,,,,,,,
475,PT05M42.00S,2025-01-16T02:37:38.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629646,92.59198423127464,50.98039215686274,1610612759,76,72,2025-01-16T02:37:43Z,4680000,False,5.0,17.0,1,right,MISS C. Bassey Layup - blocked,"[1629646, 1630643]",1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Bassey,C. Bassey,,,1.78,Missed,,,,,,,,,,Huff,1630643.0,,,
476,PT05M42.00S,2025-01-16T02:37:38.1Z,3,REGULAR,block,,[],1630643,,,1610612759,76,72,2025-01-16T02:37:40Z,4690000,False,,,0,,J. Huff BLOCK (1 BLK),[1630643],1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,
477,PT05M42.00S,2025-01-16T02:37:38.1Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612763,76,72,2025-01-16T02:37:43Z,4700000,False,,,0,,L. Kennard REBOUND (Off:1 Def:5),[1628379],1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,,,,Kennard,L. Kennard,,,,,,,475.0,6.0,5.0,1.0,,,,,,,,
478,PT05M34.00S,2025-01-16T02:37:46.7Z,3,REGULAR,3pt,Jump Shot,[],1630217,32.013797634691194,57.84313725490197,1610612763,76,72,2025-01-16T02:38:41Z,4710000,False,-39.0,248.0,1,left,MISS D. Bane 25' step back 3PT,[1630217],1610612763.0,MEM,step back,,,,,,Above the Break 3,24+ Center,,,,Bane,D. Bane,,,25.15,Missed,,,,,,,,,,,,,,
479,PT05M30.00S,2025-01-16T02:37:50.7Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,76,72,2025-01-16T02:37:54Z,4720000,False,,,0,,D. Vassell REBOUND (Off:1 Def:4),[1630170],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Center,,,,Vassell,D. Vassell,,,,,,,478.0,5.0,4.0,1.0,,,,,,,,
480,PT05M19.00S,2025-01-16T02:38:01.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,94.1688567674113,50.245098039215684,1610612759,78,72,2025-01-16T02:39:09Z,4730000,False,1.0,2.0,1,right,D. Vassell driving reverse Layup (17 PTS),[1630170],1610612759.0,SAS,driving reverse,,,,,,Restricted Area,0-8 Center,,,,Vassell,D. Vassell,,,0.26,Made,17.0,,,,,,,,,,,,,
481,PT05M09.00S,2025-01-16T02:38:11.3Z,3,REGULAR,3pt,Jump Shot,[],1630583,11.777266754270697,4.901960784313726,1610612763,78,72,2025-01-16T02:38:16Z,4740000,False,225.0,58.0,1,left,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,,,,Right Corner 3,24+ Right,,,,Aldama,S. Aldama,,,23.29,Missed,,,,,,,,,,,,,,
482,PT05M09.00S,2025-01-16T02:38:11.3Z,3,REGULAR,rebound,defensive,[],101108,,,1610612759,78,72,2025-01-16T02:38:16Z,4750000,False,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612759.0,SAS,,,,,,,Right Corner 3,24+ Right,,,,Paul,C. Paul,,,,,,,481.0,3.0,3.0,0.0,,,,,,,,
483,PT05M02.00S,2025-01-16T02:38:17.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],101108,69.07030223390277,66.91176470588235,1610612759,78,72,2025-01-16T02:39:42Z,4760000,False,85.0,238.0,1,right,MISS C. Paul 25' running pullup 3PT,[101108],1610612759.0,SAS,running pullup,,,,,,Above the Break 3,24+ Right Center,,,,Paul,C. Paul,,,25.28,Missed,,,,,,,,,,,,,,
484,PT04M59.00S,2025-01-16T02:38:20.9Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612763,78,72,2025-01-16T02:38:27Z,4770000,False,,,0,,L. Kennard REBOUND (Off:1 Def:6),[1628379],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Kennard,L. Kennard,,,,,,,483.0,7.0,6.0,1.0,,,,,,,,
485,PT04M54.00S,2025-01-16T02:38:26.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630643,28.597240473061763,21.323529411764707,1610612763,78,75,2025-01-16T02:39:34Z,4780000,False,143.0,216.0,1,left,J. Huff 25' 3PT running (5 PTS) (S. Pippen Jr. 4 AST),"[1630643, 1630590]",1610612763.0,MEM,running,,,,,,Above the Break 3,24+ Right Center,,,,Huff,J. Huff,,,25.95,Made,5.0,,,,,,S. Pippen Jr.,1630590.0,4.0,,,,,
487,PT04M35.00S,2025-01-16T02:38:45.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,87.07293035479631,45.09803921568628,1610612759,80,75,2025-01-16T02:41:23Z,4800000,False,-25.0,69.0,1,right,D. Vassell 7' fadeaway Jump Shot (19 PTS),[1630170],1610612759.0,SAS,fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,,,,Vassell,D. Vassell,,,7.32,Made,19.0,,,,,,,,,,,,,
488,PT04M18.00S,2025-01-16T02:39:02.7Z,3,REGULAR,3pt,Jump Shot,[],1630643,31.09395532194481,35.78431372549019,1610612763,80,78,2025-01-16T02:39:12Z,4810000,False,71.0,240.0,1,left,J. Huff 25' 3PT  (8 PTS) (S. Aldama 1 AST),"[1630643, 1630583]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,Huff,J. Huff,,,25.01,Made,8.0,,,,,,S. Aldama,1630583.0,1.0,,,,,
490,PT04M01.00S,2025-01-16T02:39:19.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,92.9862023653088,50.73529411764706,1610612759,82,78,2025-01-16T02:41:59Z,4830000,False,4.0,13.0,1,right,K. Johnson driving floating Jump Shot (13 PTS),[1629640],1610612759.0,SAS,driving floating,,,,,,Restricted Area,0-8 Center,,,,Johnson,K. Johnson,,,1.39,Made,13.0,,,,,,,,,,,,,
491,PT03M48.00S,2025-01-16T02:39:36.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",101108,,,1610612763,82,78,2025-01-16T02:39:42Z,4840000,False,,,0,,C. Paul shooting personal FOUL (3 PF) (Pippen Jr. 2 FT),"[101108, 1630590]",1610612759.0,SAS,shooting,,,,,,In The Paint (Non-RA),0-8 Center,201246.0,3.0,0.0,Paul,C. Paul,Pippen Jr.,1630590.0,,,,,,,,,,,,,,,,
493,PT03M48.00S,2025-01-16T02:39:59.4Z,3,REGULAR,freethrow,1 of 2,[],1630590,,,1610612763,82,79,2025-01-16T02:40:41Z,4860000,False,,,0,,S. Pippen Jr. Free Throw 1 of 2 (3 PTS),[1630590],1610612763.0,MEM,,,,,,,,,,,,Pippen Jr.,S. Pippen Jr.,,,,Made,3.0,,,,,,,,,,,,,
494,PT03M48.00S,2025-01-16T02:40:00.4Z,3,REGULAR,substitution,out,[],101108,,,1610612763,82,79,2025-01-16T02:40:15Z,4870000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,,,,,,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,
495,PT03M48.00S,2025-01-16T02:40:00.4Z,3,REGULAR,substitution,out,[],203084,,,1610612763,82,79,2025-01-16T02:40:15Z,4880000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,,,,,,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,
496,PT03M48.00S,2025-01-16T02:40:00.4Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,82,79,2025-01-16T02:40:15Z,4890000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
497,PT03M48.00S,2025-01-16T02:40:00.4Z,3,REGULAR,substitution,out,[],1630643,,,1610612763,82,79,2025-01-16T02:40:15Z,4900000,False,,,0,,SUB out: J. Huff,[1630643],1610612763.0,MEM,,,,,,,,,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,
498,PT03M48.00S,2025-01-16T02:40:00.4Z,3,REGULAR,substitution,in,[],1630200,,,1610612763,82,79,2025-01-16T02:40:15Z,4910000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
499,PT03M48.00S,2025-01-16T02:40:00.4Z,3,REGULAR,substitution,in,[],1630577,,,1610612763,82,79,2025-01-16T02:40:15Z,4920000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,,,,,,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,
500,PT03M48.00S,2025-01-16T02:40:00.4Z,3,REGULAR,substitution,in,[],1629634,,,1610612763,82,79,2025-01-16T02:40:15Z,4930000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,,,,,,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,
501,PT03M48.00S,2025-01-16T02:40:00.4Z,3,REGULAR,substitution,in,[],1629630,,,1610612763,82,79,2025-01-16T02:40:15Z,4940000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,
502,PT03M48.00S,2025-01-16T02:39:59.4Z,3,REGULAR,freethrow,2 of 2,[],1630590,,,1610612763,82,79,2025-01-16T02:40:41Z,4950000,False,,,0,,MISS S. Pippen Jr. Free Throw 2 of 2,[1630590],1610612763.0,MEM,,,,,,,,,,,,Pippen Jr.,S. Pippen Jr.,,,,Missed,,,,,,,,,,,,,,
503,PT03M43.00S,2025-01-16T02:40:04.4Z,3,REGULAR,rebound,offensive,[],1630590,,,1610612763,82,79,2025-01-16T02:44:43Z,4960000,False,,,0,,S. Pippen Jr. REBOUND (Off:1 Def:2),[1630590],1610612763.0,MEM,,,,,,,,,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,502.0,3.0,2.0,1.0,,,,,,,,
504,PT03M42.00S,2025-01-16T02:40:35.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630583,6.915243101182654,48.28431372549019,1610612763,82,79,2025-01-16T02:44:06Z,4970000,False,9.0,13.0,1,left,MISS S. Aldama cutting DUNK - blocked,"[1630583, 1629646]",1610612763.0,MEM,cutting,,,,,,Restricted Area,0-8 Center,,,,Aldama,S. Aldama,,,1.52,Missed,,,,,,,,,,Bassey,1629646.0,,,
505,PT03M42.00S,2025-01-16T02:40:35.6Z,3,REGULAR,block,,[],1629646,,,1610612763,82,79,2025-01-16T02:40:38Z,4980000,False,,,0,,C. Bassey BLOCK (2 BLK),[1629646],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,
506,PT03M39.00S,2025-01-16T02:40:38.6Z,3,REGULAR,rebound,offensive,[],1630583,,,1610612763,82,79,2025-01-16T02:40:44Z,4990000,False,,,0,,S. Aldama REBOUND (Off:2 Def:3),[1630583],1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,,,,Aldama,S. Aldama,,,,,,,504.0,5.0,3.0,2.0,,,,,,,,
