actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
274,PT04M08.00S,2025-04-02T02:57:59.8Z,2,REGULAR,turnover,out-of-bounds,[],203944,,,1610612750,47,42,2025-04-02T02:58:22Z,2720000,False,,,0,,J. Randle bad pass out-of-bounds TURNOVER (1 TO),[203944],1610612750.0,MIN,bad pass,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,202056.0,,,,,,
276,PT03M45.00S,2025-04-02T02:58:27.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203999,12.040078843626807,28.431372549019606,1610612743,49,42,2025-04-02T02:58:32Z,2740000,False,108.0,61.0,1,left,N. Jokić 12' turnaround fadeaway Jump Shot (21 PTS),[203999],1610612743.0,DEN,turnaround fadeaway,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Right,,,,12.37,Made,21.0,,,,,,,,,,,,,,
277,PT03M15.00S,2025-04-02T02:58:56.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,81.553876478318,43.872549019607845,1610612750,49,42,2025-04-02T03:00:38Z,2750000,False,-31.0,121.0,1,right,MISS N. Alexander-Walker 12' driving floating bank Shot,[1629638],1610612750.0,MIN,driving floating bank,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,12.47,Missed,,,,,,,,,,,,,,,
278,PT03M15.00S,2025-04-02T02:58:56.1Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,49,42,2025-04-02T02:59:05Z,2760000,False,,,0,,N. Jokić REBOUND (Off:0 Def:6),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,277.0,6.0,6.0,0.0,,,,,,,,,,
279,PT03M09.00S,2025-04-02T02:59:06.0Z,2,REGULAR,foul,personal,[],1629638,,,1610612743,49,42,2025-04-02T02:59:19Z,2770000,False,,,0,,N. Alexander-Walker personal FOUL (1 PF),"[1629638, 1631128]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,203593.0,,,1.0,0.0,Braun,1631128.0
281,PT03M00.00S,2025-04-02T02:59:34.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,13.485545335085414,45.34313725490196,1610612743,49,42,2025-04-02T02:59:42Z,2790000,False,23.0,74.0,1,left,MISS C. Braun 7' Layup - blocked,"[1631128, 1629638]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,7.79,Missed,,,,,,,,,,Alexander-Walker,1629638.0,,,,
282,PT03M00.00S,2025-04-02T02:59:34.7Z,2,REGULAR,block,,[],1629638,,,1610612743,49,42,2025-04-02T02:59:37Z,2800000,False,,,0,,N. Alexander-Walker BLOCK (1 BLK),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
283,PT02M57.00S,2025-04-02T02:59:37.7Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612750,49,42,2025-04-02T02:59:42Z,2810000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:4),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,281.0,5.0,4.0,1.0,,,,,,,,,,
284,PT02M56.00S,2025-04-02T02:59:39.7Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1642265,82.21090670170827,87.25490196078431,1610612750,49,42,2025-04-02T03:01:28Z,2820000,False,186.0,115.0,1,right,MISS R. Dillingham 21' running Shot,[1642265],1610612750.0,MIN,running,,,Dillingham,R. Dillingham,,,,,Mid-Range,16-24 Right,,,,21.88,Missed,,,,,,,,,,,,,,,
285,PT02M56.00S,2025-04-02T02:59:39.7Z,2,REGULAR,rebound,defensive,[],1629618,,,1610612743,49,42,2025-04-02T02:59:47Z,2830000,False,,,0,,J. Pickett REBOUND (Off:0 Def:2),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Right Center,,,,,,,284.0,2.0,2.0,0.0,,,,,,,,,,
286,PT02M48.00S,2025-04-02T02:59:46.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629618,8.623521681997373,51.470588235294116,1610612743,51,42,2025-04-02T02:59:55Z,2840000,False,-7.0,29.0,1,left,J. Pickett driving floating Jump Shot (2 PTS),[1629618],1610612743.0,DEN,driving floating,,,Pickett,J. Pickett,,,,,Restricted Area,0-8 Center,,,,2.95,Made,2.0,,,,,,,,,,,,,,
287,PT02M27.00S,2025-04-02T03:00:07.6Z,2,REGULAR,3pt,Jump Shot,[],1629638,71.82982917214193,79.16666666666666,1610612750,51,45,2025-04-02T03:00:13Z,2850000,False,146.0,212.0,1,right,N. Alexander-Walker 25' 3PT pullup (10 PTS) (R. Gobert 1 AST),"[1629638, 203497]",1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,25.75,Made,10.0,,,,,R. Gobert,203497.0,1.0,,,,,,,
289,PT02M00.00S,2025-04-02T03:00:36.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612743,51,45,2025-04-02T03:00:41Z,2870000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,203593.0,,,,,,
290,PT01M37.00S,2025-04-02T03:01:13.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,67.88764783180025,41.911764705882355,1610612750,51,45,2025-04-02T03:02:12Z,2880000,False,-40.0,249.0,1,right,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,25.27,Missed,,,,,,,,,,,,,,,
291,PT01M35.00S,2025-04-02T03:01:15.5Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,51,45,2025-04-02T03:01:19Z,2890000,False,,,0,,C. Braun REBOUND (Off:1 Def:6),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,,,,,290.0,7.0,6.0,1.0,,,,,,,,,,
292,PT01M29.00S,2025-04-02T03:01:22.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203999,7.440867279894875,43.13725490196079,1610612743,51,45,2025-04-02T03:03:00Z,2900000,False,34.0,17.0,1,left,MISS N. Jokić running Layup - blocked,"[203999, 1629638]",1610612743.0,DEN,running,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,3.85,Missed,,,,,,,,,,Alexander-Walker,1629638.0,,,,
293,PT01M29.00S,2025-04-02T03:01:22.1Z,2,REGULAR,block,,[],1629638,,,1610612743,51,45,2025-04-02T03:01:24Z,2910000,False,,,0,,N. Alexander-Walker BLOCK (2 BLK),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
294,PT01M27.00S,2025-04-02T03:01:24.1Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,51,45,2025-04-02T03:01:27Z,2920000,False,,,0,,J. Randle REBOUND (Off:1 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,292.0,3.0,2.0,1.0,,,,,,,,,,
295,PT01M21.00S,2025-04-02T03:01:29.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203944,93.24901445466492,46.81372549019608,1610612750,51,45,2025-04-02T03:03:52Z,2930000,False,-16.0,11.0,1,right,MISS J. Randle running Layup,[203944],1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,1.93,Missed,,,,,,,,,,,,,,,
296,PT01M18.00S,2025-04-02T03:01:32.3Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,51,45,2025-04-02T03:01:36Z,2940000,False,,,0,,R. Gobert REBOUND (Off:5 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,295.0,6.0,1.0,5.0,,,,,,,,,,
297,PT01M18.00S,2025-04-02T03:01:32.3Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203497,94.40999984741211,50.0,1610612750,51,47,2025-04-02T03:04:15Z,2950000,False,0.0,0.0,1,right,R. Gobert tip DUNK (7 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,0.0,Made,7.0,,,,,,,,,,,,,,
298,PT01M07.00S,2025-04-02T03:01:44.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,9.674770039421814,37.99019607843137,1610612743,51,47,2025-04-02T03:04:33Z,2960000,False,60.0,38.0,1,left,MISS N. Jokić 7' floating Shot,[203999],1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,7.12,Missed,,,,,,,,,,,,,,,
299,PT01M05.00S,2025-04-02T03:01:46.0Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,51,47,2025-04-02T03:01:49Z,2970000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,298.0,4.0,4.0,0.0,,,,,,,,,,
300,PT00M54.30S,2025-04-02T03:01:56.8Z,2,REGULAR,3pt,Jump Shot,[],1629638,92.9862023653088,96.07843137254902,1610612750,51,50,2025-04-02T03:02:01Z,2980000,False,230.0,13.0,1,right,N. Alexander-Walker 3PT  (13 PTS) (A. Edwards 2 AST),"[1629638, 1630162]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,,23.08,Made,13.0,,,,,A. Edwards,1630162.0,2.0,,,,,,,
302,PT00M44.80S,2025-04-02T03:02:11.6Z,2,REGULAR,turnover,lost ball,[],203999,,,1610612743,51,50,2025-04-02T03:02:17Z,3000000,False,,,0,,N. Jokić lost ball TURNOVER (3 TO),"[203999, 1642265]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,3.0,Dillingham,1642265.0,,,,,,,,,,,,,,,,,
303,PT00M44.80S,2025-04-02T03:02:11.6Z,2,REGULAR,steal,,[],1642265,,,1610612750,51,50,2025-04-02T03:02:15Z,3010000,False,,,0,,R. Dillingham STEAL (1 STL),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
304,PT00M41.90S,2025-04-02T03:02:16.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642265,92.46057818659659,52.20588235294118,1610612750,51,52,2025-04-02T03:05:11Z,3020000,False,11.0,18.0,1,right,R. Dillingham running DUNK (2 PTS),[1642265],1610612750.0,MIN,running,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,,2.14,Made,2.0,,,,,,,,,,,,,,
305,PT00M41.90S,2025-04-02T03:02:22.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612743,51,52,2025-04-02T03:02:22Z,3030000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M41.90S,2025-04-02T03:03:39.0Z,2,REGULAR,substitution,out,[],1629618,,,1610612743,51,52,2025-04-02T03:03:53Z,3040000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT00M41.90S,2025-04-02T03:03:39.0Z,2,REGULAR,substitution,out,[],1630192,,,1610612743,51,52,2025-04-02T03:03:53Z,3050000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M41.90S,2025-04-02T03:03:39.0Z,2,REGULAR,substitution,out,[],1642265,,,1610612743,51,52,2025-04-02T03:03:53Z,3060000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M41.90S,2025-04-02T03:03:39.0Z,2,REGULAR,substitution,in,[],203932,,,1610612743,51,52,2025-04-02T03:03:53Z,3070000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M41.90S,2025-04-02T03:03:39.0Z,2,REGULAR,substitution,in,[],201566,,,1610612743,51,52,2025-04-02T03:03:53Z,3080000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M41.90S,2025-04-02T03:03:39.0Z,2,REGULAR,substitution,in,[],1630183,,,1610612743,51,52,2025-04-02T03:03:53Z,3090000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M33.10S,2025-04-02T03:04:09.7Z,2,REGULAR,2pt,Jump Shot,[],203999,6.783837056504599,17.15686274509804,1610612743,51,52,2025-04-02T03:04:15Z,3100000,False,164.0,11.0,1,left,MISS N. Jokić 16' fadeaway Shot,[203999],1610612743.0,DEN,fadeaway,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Right,,,,16.46,Missed,,,,,,,,,,,,,,,
313,PT00M29.90S,2025-04-02T03:04:12.9Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,51,52,2025-04-02T03:04:15Z,3110000,False,,,0,,J. Randle REBOUND (Off:1 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right,,,,,,,312.0,4.0,3.0,1.0,,,,,,,,,,
314,PT00M19.60S,2025-04-02T03:04:23.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,92.72339027595268,45.83333333333333,1610612750,51,52,2025-04-02T03:06:01Z,3120000,False,-21.0,16.0,1,right,MISS J. McDaniels driving floating bank Shot,[1630183],1610612750.0,MIN,driving floating bank,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,2.62,Missed,,,,,,,,,,,,,,,
315,PT00M18.90S,2025-04-02T03:04:24.0Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,51,52,2025-04-02T03:04:30Z,3130000,False,,,0,,R. Gobert REBOUND (Off:6 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,314.0,7.0,1.0,6.0,,,,,,,,,,
316,PT00M18.90S,2025-04-02T03:04:26.3Z,2,REGULAR,foul,personal,['2freethrow'],203932,,,1610612750,51,52,2025-04-02T03:04:39Z,3140000,False,,,0,,A. Gordon shooting personal FOUL (3 PF) (Gobert 2 FT),"[203932, 203497]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203593.0,,,3.0,0.0,Gobert,203497.0
318,PT00M18.90S,2025-04-02T03:05:03.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,51,52,2025-04-02T03:05:03Z,3160000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
319,PT00M18.90S,2025-04-02T03:05:03.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,51,52,2025-04-02T03:05:03Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,318.0,,,,,,,,,,,,,
320,PT00M18.90S,2025-04-02T03:05:03.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,51,52,2025-04-02T03:05:35Z,3180000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
321,PT00M17.20S,2025-04-02T03:05:05.6Z,2,REGULAR,rebound,defensive,[],201566,,,1610612743,51,52,2025-04-02T03:05:35Z,3190000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,320.0,3.0,3.0,0.0,,,,,,,,,,
322,PT00M03.70S,2025-04-02T03:05:46.9Z,2,REGULAR,foul,personal,['2freethrow'],203944,,,1610612743,51,52,2025-04-02T03:06:03Z,3200000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Jokić 2 FT),"[203944, 203999]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2882.0,,,1.0,0.0,Jokić,203999.0
324,PT00M03.70S,2025-04-02T03:06:18.1Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,52,52,2025-04-02T03:06:18Z,3220000,False,,,0,,N. Jokić Free Throw 1 of 2 (22 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
325,PT00M03.70S,2025-04-02T03:06:19.7Z,2,REGULAR,substitution,out,[],203932,,,1610612743,52,52,2025-04-02T03:06:24Z,3230000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M03.70S,2025-04-02T03:06:19.7Z,2,REGULAR,substitution,in,[],1630192,,,1610612743,52,52,2025-04-02T03:06:24Z,3240000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M03.70S,2025-04-02T03:06:38.1Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,53,52,2025-04-02T03:06:38Z,3250000,False,,,0,,N. Jokić Free Throw 2 of 2 (23 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
328,PT00M02.60S,2025-04-02T03:06:47.2Z,2,REGULAR,turnover,out-of-bounds,[],203944,,,1610612750,53,52,2025-04-02T03:06:55Z,3260000,False,,,0,,J. Randle bad pass out-of-bounds TURNOVER (2 TO),[203944],1610612750.0,MIN,bad pass,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,2.0,,,,,,,,,,,,,2882.0,,,,,,
329,PT00M01.10S,2025-04-02T03:07:33.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203999,56.718134034165566,12.009803921568627,1610612743,53,52,2025-04-02T03:42:54Z,3270000,False,190.0,481.0,1,left,MISS N. Jokić 51' floating 3PT,[203999],1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,51.69,Missed,,,,,,,,,,,,,,,
330,PT00M01.10S,2025-04-02T03:07:33.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,53,52,2025-04-02T03:42:54Z,3280000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,329.0,,,,,,,,,,,,,
331,PT00M00.00S,2025-04-02T03:07:47.0Z,2,REGULAR,period,end,[],0,,,1610612743,53,52,2025-04-02T03:07:47Z,3290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2025-04-02T03:24:34.9Z,3,REGULAR,substitution,out,['startperiod'],201566,,,1610612743,53,52,2025-04-02T03:24:51Z,3300000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2025-04-02T03:24:34.9Z,3,REGULAR,substitution,out,['startperiod'],1630192,,,1610612743,53,52,2025-04-02T03:24:51Z,3310000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2025-04-02T03:24:34.9Z,3,REGULAR,substitution,out,['startperiod'],1629638,,,1610612743,53,52,2025-04-02T03:24:51Z,3320000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2025-04-02T03:24:34.9Z,3,REGULAR,substitution,in,['startperiod'],203932,,,1610612743,53,52,2025-04-02T03:24:51Z,3330000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2025-04-02T03:24:34.9Z,3,REGULAR,substitution,in,['startperiod'],1629618,,,1610612743,53,52,2025-04-02T03:24:51Z,3340000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2025-04-02T03:24:34.9Z,3,REGULAR,substitution,in,['startperiod'],201144,,,1610612743,53,52,2025-04-02T03:24:51Z,3350000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2025-04-02T03:24:48.5Z,3,REGULAR,period,start,[],0,,,1610612743,53,52,2025-04-02T03:24:51Z,3360000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT11M38.00S,2025-04-02T03:25:09.6Z,3,REGULAR,3pt,Jump Shot,[],1631212,92.32917214191852,5.392156862745098,1610612743,53,52,2025-04-02T03:25:16Z,3370000,False,-223.0,20.0,1,right,MISS P. Watson 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,,,,22.39,Missed,,,,,,,,,,,,,,,
340,PT11M34.00S,2025-04-02T03:25:13.6Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,53,52,2025-04-02T03:25:16Z,3380000,False,,,0,,R. Gobert REBOUND (Off:6 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,,,,339.0,8.0,2.0,6.0,,,,,,,,,,
341,PT11M20.00S,2025-04-02T03:25:29.2Z,3,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612750,53,52,2025-04-02T03:25:35Z,3390000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Edwards 2 FT),"[1631128, 1630162]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202056.0,,,1.0,0.0,Edwards,1630162.0
343,PT11M20.00S,2025-04-02T03:25:59.6Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,53,53,2025-04-02T03:25:59Z,3410000,False,,,0,,A. Edwards Free Throw 1 of 2 (6 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
344,PT11M20.00S,2025-04-02T03:26:15.5Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,53,54,2025-04-02T03:26:15Z,3420000,False,,,0,,A. Edwards Free Throw 2 of 2 (7 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
346,PT11M02.00S,2025-04-02T03:26:48.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,84.97043363994744,51.225490196078425,1610612743,55,54,2025-04-02T03:26:53Z,3440000,False,6.0,89.0,1,right,N. Jokić 8' driving floating Jump Shot (25 PTS) (A. Gordon 3 AST),"[203999, 203932]",1610612743.0,DEN,driving floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,8.9,Made,25.0,,,,,A. Gordon,203932.0,3.0,,,,,,,
348,PT10M46.00S,2025-04-02T03:27:04.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,5.601182654402102,53.92156862745098,1610612750,55,56,2025-04-02T03:27:07Z,3460000,False,-20.0,0.0,1,left,R. Gobert Layup (9 PTS) (M. Conley 2 AST),"[203497, 201144]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,1.96,Made,9.0,,,,,M. Conley,201144.0,2.0,,,,,,,
350,PT10M34.00S,2025-04-02T03:27:17.2Z,3,REGULAR,foul,personal,['2freethrow'],203497,,,1610612743,55,56,2025-04-02T03:27:21Z,3480000,False,,,0,,R. Gobert shooting personal FOUL (3 PF) (Jokić 2 FT),"[203497, 203999]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2882.0,,,3.0,0.0,Jokić,203999.0
352,PT10M34.00S,2025-04-02T03:27:47.1Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,55,56,2025-04-02T03:27:47Z,3500000,False,,,0,,MISS N. Jokić Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
353,PT10M34.00S,2025-04-02T03:27:47.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,55,56,2025-04-02T03:27:47Z,3510000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,352.0,,,,,,,,,,,,,
354,PT10M34.00S,2025-04-02T03:27:59.6Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,56,56,2025-04-02T03:27:59Z,3520000,False,,,0,,N. Jokić Free Throw 2 of 2 (26 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,,
355,PT10M22.00S,2025-04-02T03:28:14.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.652431011826544,50.73529411764706,1610612750,56,58,2025-04-02T03:28:18Z,3530000,False,-4.0,10.0,1,left,R. Gobert alley-oop DUNK (11 PTS) (J. Randle 1 AST),"[203497, 203944]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,1.07,Made,11.0,,,,,J. Randle,203944.0,1.0,,,,,,,
