actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
414,PT05M33.00S,2025-04-03T02:33:10.8Z,3,REGULAR,substitution,in,[],202687,,,1610612743,71,79,2025-04-03T02:33:30Z,4020000,False,,,0,,SUB in: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M22.00S,2025-04-03T02:33:59.4Z,3,REGULAR,3pt,Jump Shot,[],1641816,66.93495400788436,45.810355392156865,1610612743,71,79,2025-04-03T02:34:30Z,4030000,False,-21.0,258.0,1,right,MISS H. Tyson 25' pullup 3PT,[1641816],1610612743.0,DEN,pullup,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Center,25.91,Missed,,,,,,,,,,,,,,,,,,
416,PT05M19.00S,2025-04-03T02:34:02.4Z,3,REGULAR,rebound,offensive,[],201599,,,1610612743,71,79,2025-04-03T02:34:20Z,4040000,False,,,0,,D. Jordan REBOUND (Off:3 Def:8),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Center,,,,,,,,,415.0,11.0,8.0,3.0,,,,,,,,
417,PT05M18.00S,2025-04-03T02:34:08.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630572,,,1610612743,71,79,2025-04-03T02:35:23Z,4050000,False,,,0,,S. Mamukelashvili shooting personal FOUL (1 PF) (Jordan 2 FT),"[1630572, 201599]",1610612759.0,SAS,shooting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,202027.0,,,,,,,,,,1.0,0.0,Jordan,201599.0
419,PT05M18.00S,2025-04-03T02:34:42.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],201599,,,1610612743,72,79,2025-04-03T02:34:42Z,4070000,False,,,0,,D. Jordan Free Throw 1 of 2 (6 PTS),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
420,PT05M18.00S,2025-04-03T02:35:08.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],201599,,,1610612743,73,79,2025-04-03T02:35:08Z,4080000,False,,,0,,D. Jordan Free Throw 2 of 2 (7 PTS),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
421,PT05M11.00S,2025-04-03T02:35:21.7Z,3,REGULAR,foul,personal,[],1630192,,,1610612759,73,79,2025-04-03T02:35:52Z,4090000,False,,,0,,Z. Nnaji personal FOUL (1 PF),"[1630192, 1631104]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,16-24 Center,,,,,,,202027.0,,,,,,,,,,1.0,0.0,Wesley,1631104.0
423,PT05M02.00S,2025-04-03T02:35:46.6Z,3,REGULAR,2pt,Jump Shot,[],1630572,14.0604467805519,30.859375,1610612759,73,79,2025-04-03T02:36:15Z,4110000,False,96.0,80.0,1,left,MISS S. Mamukelashvili 12' driving floating Shot,[1630572],1610612759.0,SAS,driving floating,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Right,12.45,Missed,,,,,,,,,,,,,,,,,,
424,PT05M01.00S,2025-04-03T02:35:47.6Z,3,REGULAR,rebound,defensive,[],1641816,,,1610612743,73,79,2025-04-03T02:36:15Z,4120000,False,,,0,,H. Tyson REBOUND (Off:1 Def:3),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Mid-Range,8-16 Right,,,,,,,,,423.0,4.0,3.0,1.0,,,,,,,,
425,PT04M52.00S,2025-04-03T02:35:55.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,90.67017082785809,40.17310049019608,1610612743,75,79,2025-04-03T02:36:37Z,4130000,False,-49.0,35.0,1,right,R. Westbrook 6' turnaround fadeaway bank Jump Shot (23 PTS),[201566],1610612743.0,DEN,turnaround fadeaway bank,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,6.04,Made,23.0,,,,,,,,,,,,,,,,,
426,PT04M41.00S,2025-04-03T02:36:07.7Z,3,REGULAR,3pt,Jump Shot,[],1630572,6.5703022339027655,4.388786764705884,1610612759,75,79,2025-04-03T02:36:54Z,4140000,False,228.0,9.0,1,left,MISS S. Mamukelashvili 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,22.83,Missed,,,,,,,,,,,,,,,,,,
427,PT04M39.00S,2025-04-03T02:36:09.7Z,3,REGULAR,rebound,defensive,[],201599,,,1610612743,75,79,2025-04-03T02:36:54Z,4150000,False,,,0,,D. Jordan REBOUND (Off:3 Def:9),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Right Corner 3,24+ Right,,,,,,,,,426.0,12.0,9.0,3.0,,,,,,,,
428,PT04M33.00S,2025-04-03T02:36:16.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641816,89.88173455978975,50.23743872549019,1610612743,75,79,2025-04-03T02:37:37Z,4160000,False,1.0,43.0,1,right,MISS H. Tyson running Layup,[1641816],1610612743.0,DEN,running,,,Tyson,H. Tyson,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,,,,,,,,,,,,,,
429,PT04M32.00S,2025-04-03T02:36:17.5Z,3,REGULAR,rebound,offensive,[],1641816,,,1610612743,75,79,2025-04-03T02:37:37Z,4170000,False,,,0,,H. Tyson REBOUND (Off:2 Def:3),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Restricted Area,0-8 Center,,,,,,,,,428.0,5.0,3.0,2.0,,,,,,,,
430,PT04M32.00S,2025-04-03T02:36:18.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1641816,93.95532194480946,55.49172794117647,1610612743,75,79,2025-04-03T02:37:56Z,4180000,False,27.0,4.0,1,right,MISS H. Tyson tip Layup,[1641816],1610612743.0,DEN,tip,,,Tyson,H. Tyson,,,,,Restricted Area,0-8 Center,2.78,Missed,,,,,,,,,,,,,,,,,,
431,PT04M29.00S,2025-04-03T02:36:21.9Z,3,REGULAR,rebound,offensive,[],1642461,,,1610612743,75,79,2025-04-03T02:37:51Z,4190000,False,,,0,,S. Jones REBOUND (Off:1 Def:2),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,430.0,3.0,2.0,1.0,,,,,,,,
433,PT04M26.00S,2025-04-03T02:36:29.9Z,3,REGULAR,substitution,out,[],1630192,,,1610612743,75,79,2025-04-03T02:36:57Z,4210000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M26.00S,2025-04-03T02:36:29.9Z,3,REGULAR,substitution,out,[],1630577,,,1610612743,75,79,2025-04-03T02:36:57Z,4220000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M26.00S,2025-04-03T02:36:29.9Z,3,REGULAR,substitution,out,[],202687,,,1610612743,75,79,2025-04-03T02:36:57Z,4230000,False,,,0,,SUB out: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M26.00S,2025-04-03T02:36:29.9Z,3,REGULAR,substitution,in,[],1628427,,,1610612743,75,79,2025-04-03T02:36:57Z,4240000,False,,,0,,SUB in: V. Čančar,[1628427],1610612743.0,DEN,,,,Čančar,V. Čančar,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M26.00S,2025-04-03T02:36:29.9Z,3,REGULAR,substitution,in,[],1629162,,,1610612743,75,79,2025-04-03T02:36:57Z,4250000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M26.00S,2025-04-03T02:36:29.9Z,3,REGULAR,substitution,in,[],203084,,,1610612743,75,79,2025-04-03T02:36:57Z,4260000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M17.00S,2025-04-03T02:37:04.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201566,86.59658344283837,21.055453431372555,1610612743,75,79,2025-04-03T02:38:36Z,4270000,False,-145.0,73.0,1,right,MISS R. Westbrook 16' Jump Shot,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left,16.23,Missed,,,,,,,,,,,,,,,,,,
440,PT04M15.00S,2025-04-03T02:37:06.0Z,3,REGULAR,rebound,defensive,[],1642264,,,1610612759,75,79,2025-04-03T02:38:36Z,4280000,False,,,0,,S. Castle REBOUND (Off:2 Def:9),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Left,,,,,,,,,439.0,11.0,9.0,2.0,,,,,,,,
441,PT04M09.00S,2025-04-03T02:37:18.8Z,3,REGULAR,foul,personal,[],201599,,,1610612759,75,79,2025-04-03T02:38:53Z,4290000,False,,,0,,D. Jordan personal FOUL (2 PF),"[201599, 203084]",1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,8-16 Center,,,,,,,202027.0,,,,,,,,,,2.0,0.0,Barnes,203084.0
443,PT04M02.00S,2025-04-03T02:37:39.3Z,3,REGULAR,foul,personal,[],1642461,,,1610612759,75,79,2025-04-03T02:39:21Z,4310000,False,,,0,,S. Jones personal FOUL (3 PF),"[1642461, 1630572]",1610612743.0,DEN,,,,Jones,S. Jones,,,,,Mid-Range,16-24 Center,,,,,,,202058.0,,,,,,,,,,3.0,0.0,Mamukelashvili,1630572.0
445,PT03M54.00S,2025-04-03T02:37:59.1Z,3,REGULAR,turnover,double dribble,[],203084,,,1610612759,75,79,2025-04-03T02:38:07Z,4330000,False,,,0,,H. Barnes double dribble TURNOVER (1 TO),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,202058.0,1.0,,,,,,,,,,,,
446,PT03M45.00S,2025-04-03T02:38:22.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641816,72.19735545335085,16.398590686274503,1610612743,75,79,2025-04-03T02:40:04Z,4340000,False,-168.0,209.0,1,right,MISS H. Tyson 26' 3PT,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Left Center,26.8,Missed,,,,,,,,,,,,,,,,,,
447,PT03M43.00S,2025-04-03T02:38:24.7Z,3,REGULAR,rebound,defensive,[],203084,,,1610612759,75,79,2025-04-03T02:39:55Z,4350000,False,,,0,,H. Barnes REBOUND (Off:0 Def:6),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,446.0,6.0,6.0,0.0,,,,,,,,
449,PT03M35.00S,2025-04-03T02:38:36.2Z,3,REGULAR,substitution,out,[],203084,,,1610612759,75,79,2025-04-03T02:38:49Z,4370000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M35.00S,2025-04-03T02:38:36.2Z,3,REGULAR,substitution,in,[],1631103,,,1610612759,75,79,2025-04-03T02:38:49Z,4380000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M25.00S,2025-04-03T02:39:08.1Z,3,REGULAR,foul,personal,['2freethrow'],201599,,,1610612759,75,79,2025-04-03T02:40:21Z,4390000,False,,,0,,D. Jordan shooting personal FOUL (3 PF) (Mamukelashvili 2 FT),"[201599, 1630572]",1610612743.0,DEN,shooting,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202053.0,,,,,,,,,,3.0,0.0,Mamukelashvili,1630572.0
453,PT03M25.00S,2025-04-03T02:39:34.6Z,3,REGULAR,freethrow,1 of 2,[],1630572,,,1610612759,75,80,2025-04-03T02:39:34Z,4410000,False,,,0,,S. Mamukelashvili Free Throw 1 of 2 (11 PTS),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
454,PT03M25.00S,2025-04-03T02:39:35.6Z,3,REGULAR,substitution,out,[],1641816,,,1610612759,75,80,2025-04-03T02:39:41Z,4420000,False,,,0,,SUB out: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M25.00S,2025-04-03T02:39:35.6Z,3,REGULAR,substitution,in,[],1641725,,,1610612759,75,80,2025-04-03T02:39:41Z,4430000,False,,,0,,SUB in: T. Alexander,[1641725],1610612743.0,DEN,,,,Alexander,T. Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M25.00S,2025-04-03T02:39:54.3Z,3,REGULAR,freethrow,2 of 2,[],1630572,,,1610612759,75,81,2025-04-03T02:39:54Z,4440000,False,,,0,,S. Mamukelashvili Free Throw 2 of 2 (12 PTS),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
457,PT03M18.00S,2025-04-03T02:40:03.4Z,3,REGULAR,2pt,Layup,[],201566,94.61235216819973,66.90410539215686,1610612743,77,81,2025-04-03T02:40:58Z,4450000,False,85.0,-2.0,1,right,R. Westbrook 8' driving Layup (25 PTS),[201566],1610612743.0,DEN,driving,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,8.45,Made,25.0,,,,,,,,,,,,,,,,,
458,PT02M59.00S,2025-04-03T02:40:24.4Z,3,REGULAR,2pt,Jump Shot,[],1631104,4.204993429697765,82.32996323529412,1610612759,77,81,2025-04-03T02:41:20Z,4460000,False,-162.0,-13.0,1,left,MISS B. Wesley 16' driving floating Shot,[1631104],1610612759.0,SAS,driving floating,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Left,16.21,Missed,,,,,,,,,,,,,,,,,,
459,PT02M57.00S,2025-04-03T02:40:26.4Z,3,REGULAR,rebound,defensive,[],201566,,,1610612743,77,81,2025-04-03T02:41:20Z,4470000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:9),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left,,,,,,,,,458.0,9.0,9.0,0.0,,,,,,,,
460,PT02M48.00S,2025-04-03T02:40:33.4Z,3,REGULAR,3pt,Jump Shot,[],1642461,94.21813403416557,4.143688725490193,1610612743,77,81,2025-04-03T02:41:41Z,4480000,False,-229.0,2.0,1,right,MISS S. Jones 3PT,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
461,PT02M46.00S,2025-04-03T02:40:35.4Z,3,REGULAR,rebound,defensive,[],1642264,,,1610612759,77,81,2025-04-03T02:41:36Z,4490000,False,,,0,,S. Castle REBOUND (Off:2 Def:10),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Left Corner 3,24+ Left,,,,,,,,,460.0,12.0,10.0,2.0,,,,,,,,
462,PT02M41.00S,2025-04-03T02:40:41.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631103,5.863994743758213,98.0392156862745,1610612759,77,81,2025-04-03T02:42:19Z,4500000,False,-240.0,3.0,1,left,MISS M. Branham 24' running 3PT,[1631103],1610612759.0,SAS,running,,,Branham,M. Branham,,,,,Left Corner 3,24+ Left,24.02,Missed,,,,,,,,,,,,,,,,,,
463,PT02M39.00S,2025-04-03T02:40:43.0Z,3,REGULAR,rebound,offensive,[],1630572,,,1610612759,77,81,2025-04-03T02:42:19Z,4510000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:5),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Left Corner 3,24+ Left,,,,,,,,,462.0,6.0,5.0,1.0,,,,,,,,
464,PT02M39.00S,2025-04-03T02:40:49.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630572,7.621550591327193,55.0015318627451,1610612759,77,81,2025-04-03T02:52:09Z,4520000,False,-25.0,19.0,1,left,MISS S. Mamukelashvili tip Layup,[1630572],1610612759.0,SAS,tip,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,,
465,PT02M38.00S,2025-04-03T02:40:50.2Z,3,REGULAR,rebound,offensive,[],1642264,,,1610612759,77,81,2025-04-03T02:42:33Z,4530000,False,,,0,,S. Castle REBOUND (Off:3 Def:10),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,,464.0,13.0,10.0,3.0,,,,,,,,
466,PT02M38.00S,2025-04-03T02:40:51.7Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1642264,6.307490144546648,45.052083333333336,1610612759,77,83,2025-04-03T02:52:12Z,4540000,False,25.0,7.0,1,left,S. Castle tip DUNK (13 PTS),[1642264],1610612759.0,SAS,tip,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,2.56,Made,13.0,,,,,,,,,,,,,,,,,
467,PT02M20.00S,2025-04-03T02:41:02.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642461,94.61235216819973,45.599724264705884,1610612743,77,83,2025-04-03T02:43:59Z,4550000,False,-22.0,-2.0,1,right,MISS S. Jones cutting Layup,[1642461],1610612743.0,DEN,cutting,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
468,PT02M18.00S,2025-04-03T02:41:04.8Z,3,REGULAR,rebound,offensive,[],201566,,,1610612743,77,83,2025-04-03T02:43:59Z,4560000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:9),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,467.0,10.0,9.0,1.0,,,,,,,,
469,PT02M18.00S,2025-04-03T02:41:08.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201566,94.21813403416557,44.46231617647059,1610612743,79,83,2025-04-03T02:44:21Z,4570000,False,-28.0,2.0,1,right,R. Westbrook putback Layup (27 PTS),[201566],1610612743.0,DEN,putback,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.78,Made,27.0,,,,,,,,,,,,,,,,,
470,PT02M16.00S,2025-04-03T02:41:11.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,79,83,2025-04-03T02:41:11Z,4580000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M16.00S,2025-04-03T02:42:23.8Z,3,REGULAR,substitution,out,[],201599,,,1610612759,79,83,2025-04-03T02:42:42Z,4590000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M16.00S,2025-04-03T02:42:23.8Z,3,REGULAR,substitution,out,[],1630572,,,1610612759,79,83,2025-04-03T02:42:42Z,4600000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M16.00S,2025-04-03T02:42:23.8Z,3,REGULAR,substitution,in,[],1629618,,,1610612759,79,83,2025-04-03T02:42:42Z,4610000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M16.00S,2025-04-03T02:42:23.8Z,3,REGULAR,substitution,in,[],202687,,,1610612759,79,83,2025-04-03T02:42:42Z,4620000,False,,,0,,SUB in: B. Biyombo,[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M02.00S,2025-04-03T02:42:55.0Z,3,REGULAR,3pt,Jump Shot,[],1631104,11.95795006570303,3.1632965686274446,1610612759,79,86,2025-04-03T02:44:36Z,4630000,False,234.0,60.0,1,left,B. Wesley 24' 3PT  (13 PTS) (S. Castle 6 AST),"[1631104, 1642264]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Right Corner 3,24+ Right,24.17,Made,13.0,S. Castle,1642264.0,6.0,,,,,,,,,,,,,,
477,PT01M39.00S,2025-04-03T02:43:20.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,84.88830486202366,52.428002450980394,1610612743,79,86,2025-04-03T02:44:59Z,4650000,False,12.0,90.0,1,right,MISS R. Westbrook 9' driving Layup,[201566],1610612743.0,DEN,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,9.03,Missed,,,,,,,,,,,,,,,,,,
478,PT01M37.00S,2025-04-03T02:43:22.3Z,3,REGULAR,rebound,defensive,[],202687,,,1610612759,79,86,2025-04-03T02:44:59Z,4660000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:5),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,477.0,5.0,5.0,0.0,,,,,,,,
479,PT01M29.00S,2025-04-03T02:43:30.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,14.848883048620237,63.28890931372549,1610612759,79,86,2025-04-03T02:45:18Z,4670000,False,-66.0,87.0,1,left,MISS S. Castle 10' driving floating Shot,[1642264],1610612759.0,SAS,driving floating,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Left,10.95,Missed,,,,,,,,,,,,,,,,,,
480,PT01M27.00S,2025-04-03T02:43:32.9Z,3,REGULAR,rebound,offensive,[],1642264,,,1610612759,79,86,2025-04-03T02:45:18Z,4680000,False,,,0,,S. Castle REBOUND (Off:4 Def:10),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,479.0,14.0,10.0,4.0,,,,,,,,
481,PT01M16.00S,2025-04-03T02:43:43.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1642264,11.826544021024972,29.388786764705884,1610612759,79,86,2025-04-03T02:45:43Z,4690000,False,103.0,59.0,1,left,MISS S. Castle 11' driving floating Shot,[1642264],1610612759.0,SAS,driving floating,,,Castle,S. Castle,,,,,Mid-Range,8-16 Right,11.86,Missed,,,,,,,,,,,,,,,,,,
482,PT01M14.00S,2025-04-03T02:43:45.1Z,3,REGULAR,rebound,defensive,[],1642461,,,1610612743,79,86,2025-04-03T02:45:43Z,4700000,False,,,0,,S. Jones REBOUND (Off:1 Def:3),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,,481.0,4.0,3.0,1.0,,,,,,,,
483,PT01M03.00S,2025-04-03T02:43:53.9Z,3,REGULAR,3pt,Jump Shot,[],201566,86.85939553219448,96.30055147058823,1610612743,82,86,2025-04-03T02:45:53Z,4710000,False,232.0,71.0,1,right,R. Westbrook 24' 3PT  (30 PTS) (J. Pickett 6 AST),"[201566, 1629618]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,24.21,Made,30.0,J. Pickett,1629618.0,6.0,,,,,,,,,,,,,,
485,PT00M46.80S,2025-04-03T02:44:12.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,9.461235216819972,41.3985906862745,1610612759,82,88,2025-04-03T02:46:10Z,4730000,False,43.0,36.0,1,left,M. Branham driving Layup (13 PTS) (S. Castle 7 AST),"[1631103, 1642264]",1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,5.63,Made,13.0,S. Castle,1642264.0,7.0,,,,,,,,,,,,,,
486,PT00M39.40S,2025-04-03T02:44:24.0Z,3,REGULAR,2pt,Jump Shot,[],1642461,91.19579500657031,30.369178921568633,1610612743,82,88,2025-04-03T02:46:40Z,4740000,False,-98.0,30.0,1,right,MISS S. Jones 10' floating Shot,[1642461],1610612743.0,DEN,floating,,,Jones,S. Jones,,,,,Mid-Range,8-16 Left,10.28,Missed,,,,,,,,,,,,,,,,,,
487,PT00M37.90S,2025-04-03T02:44:25.5Z,3,REGULAR,rebound,offensive,[],1629618,,,1610612743,82,88,2025-04-03T02:46:40Z,4750000,False,,,0,,J. Pickett REBOUND (Off:3 Def:7),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Mid-Range,8-16 Left,,,,,,,,,486.0,10.0,7.0,3.0,,,,,,,,
488,PT00M32.70S,2025-04-03T02:44:29.4Z,3,REGULAR,turnover,out-of-bounds,[],1629618,,,1610612743,82,88,2025-04-03T02:46:59Z,4760000,False,,,0,,J. Pickett bad pass out-of-bounds TURNOVER (2 TO),[1629618],1610612743.0,DEN,bad pass,,,Pickett,J. Pickett,,,,,Mid-Range,8-16 Right,,,,,,,202053.0,2.0,,,,,,,,,,,,
490,PT00M14.90S,2025-04-03T02:45:01.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631103,15.089109724047319,50.09957107843137,1610612759,82,88,2025-04-03T02:47:58Z,4770000,False,0.0,89.0,1,left,MISS M. Branham 8' driving floating Shot,[1631103],1610612759.0,SAS,driving floating,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,8.93,Missed,,,,,,,,,,,,,,,,,,
491,PT00M11.70S,2025-04-03T02:45:04.4Z,3,REGULAR,rebound,defensive,[],1629618,,,1610612743,82,88,2025-04-03T02:47:29Z,4780000,False,,,0,,J. Pickett REBOUND (Off:3 Def:8),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,490.0,11.0,8.0,3.0,,,,,,,,
492,PT00M00.00S,2025-04-03T02:45:13.6Z,3,REGULAR,3pt,Jump Shot,[],1628427,76.21550591327201,90.90839460784314,1610612743,85,88,2025-04-03T02:47:53Z,4790000,False,205.0,171.0,1,right,V. Čančar 26' 3PT  (3 PTS) (J. Pickett 7 AST),"[1628427, 1629618]",1610612743.0,DEN,,,,Čančar,V. Čančar,,,,,Above the Break 3,24+ Right Center,26.66,Made,3.0,J. Pickett,1629618.0,7.0,,,,,,,,,,,,,,
494,PT00M00.00S,2025-04-03T02:45:30.0Z,3,REGULAR,period,end,[],0,,,1610612759,85,88,2025-04-03T02:45:30Z,4810000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
