actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
265,PT05M51.00S,2025-04-07T00:59:17.4Z,2,REGULAR,3pt,Jump Shot,[],1629614,75.3777923784494,10.294117647058822,1610612754,50,37,2025-04-07T00:59:24Z,2620000,False,-199.0,179.0,1,right,MISS A. Nembhard 26' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,26.72,Missed,,,,,,,,,,,,
266,PT05M47.00S,2025-04-07T00:59:21.8Z,2,REGULAR,rebound,offensive,[],1642277,,,1610612754,50,37,2025-04-07T00:59:21Z,2630000,False,,,0,,J. Furphy REBOUND (Off:2 Def:2),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Above the Break 3,24+ Left Center,,,,,,,,,265.0,4.0,2.0,2.0,,,,,,,,
267,PT05M45.00S,2025-04-07T00:59:23.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629614,94.43166885676742,7.8431372549019605,1610612754,50,39,2025-04-07T01:00:45Z,2640000,False,-211.0,0.0,1,right,A. Nembhard 21' Jump Shot (6 PTS) (J. Furphy 1 AST),"[1629614, 1642277]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left,,,,,,,21.08,Made,,,,,6.0,J. Furphy,1642277.0,1.0,,,,
269,PT05M39.00S,2025-04-07T00:59:29.2Z,2,REGULAR,turnover,bad pass,[],203999,,,1610612743,50,39,2025-04-07T01:03:47Z,2660000,False,,,0,,N. Jokić bad pass TURNOVER (2 TO),"[203999, 1629614]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,,2.0,,,,,,,,,,,,,Nembhard,1629614.0
270,PT05M39.00S,2025-04-07T00:59:29.2Z,2,REGULAR,steal,,[],1629614,,,1610612754,50,39,2025-04-07T01:03:47Z,2670000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
271,PT05M16.00S,2025-04-07T00:59:52.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629614,84.83902759526939,32.59803921568628,1610612754,50,41,2025-04-07T01:05:06Z,2680000,False,-87.0,90.0,1,right,A. Nembhard 12' driving floating Jump Shot (8 PTS) (T. Haliburton 3 AST),"[1629614, 1630169]",1610612754.0,IND,driving floating,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,,,,,,,12.52,Made,,,,,8.0,T. Haliburton,1630169.0,3.0,,,,
272,PT05M07.00S,2025-04-07T01:00:01.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,7.178055190538765,45.83333333333333,1610612743,52,41,2025-04-07T01:00:06Z,2690000,False,21.0,15.0,1,left,C. Braun cutting Layup (6 PTS) (N. Jokić 6 AST),"[1631128, 203999]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,2.56,Made,,,,,6.0,N. Jokić,203999.0,6.0,,,,
274,PT04M58.00S,2025-04-07T01:00:11.8Z,2,REGULAR,foul,personal,['2freethrow'],201566,,,1610612754,52,41,2025-04-07T01:00:29Z,2710000,False,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Turner 2 FT),"[201566, 1626167]",1610612743.0,DEN,shooting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1179.0,1.0,0.0,Turner,1626167.0,,,,,,,,,,,,,,,
276,PT04M58.00S,2025-04-07T01:00:40.4Z,2,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,52,42,2025-04-07T01:00:40Z,2730000,False,,,0,,M. Turner Free Throw 1 of 2 (7 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,Made,,,,,7.0,,,,,,,
277,PT04M58.00S,2025-04-07T01:00:42.3Z,2,REGULAR,substitution,out,[],1642277,,,1610612754,52,42,2025-04-07T01:00:48Z,2740000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M58.00S,2025-04-07T01:00:42.3Z,2,REGULAR,substitution,in,[],1630167,,,1610612754,52,42,2025-04-07T01:00:48Z,2750000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M58.00S,2025-04-07T01:01:04.3Z,2,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,52,43,2025-04-07T01:01:04Z,2760000,False,,,0,,M. Turner Free Throw 2 of 2 (8 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,Made,,,,,8.0,,,,,,,
280,PT04M38.00S,2025-04-07T01:01:26.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631128,9.149145860709593,50.49019607843137,1610612743,54,43,2025-04-07T01:01:32Z,2770000,False,-2.0,34.0,1,left,C. Braun driving DUNK (8 PTS) (N. Jokić 7 AST),"[1631128, 203999]",1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,3.36,Made,,,,,8.0,N. Jokić,203999.0,7.0,,,,
282,PT04M16.00S,2025-04-07T01:01:47.7Z,2,REGULAR,3pt,Jump Shot,[],1630167,74.85216819973719,12.009803921568627,1610612754,54,46,2025-04-07T01:01:52Z,2790000,False,-190.0,184.0,1,right,O. Toppin 26' 3PT  (16 PTS) (A. Nembhard 3 AST),"[1630167, 1629614]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,,,,,26.44,Made,,,,,16.0,A. Nembhard,1629614.0,3.0,,,,
284,PT04M01.00S,2025-04-07T01:02:03.8Z,2,REGULAR,3pt,Jump Shot,[],201566,8.492115637319317,98.0392156862745,1610612743,54,46,2025-04-07T01:02:08Z,2810000,False,-240.0,27.0,1,left,MISS R. Westbrook 24' 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,,,,24.17,Missed,,,,,,,,,,,,
285,PT03M58.00S,2025-04-07T01:02:06.8Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,54,46,2025-04-07T01:02:08Z,2820000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,,,,,,,284.0,1.0,1.0,0.0,,,,,,,,
286,PT03M50.00S,2025-04-07T01:02:14.6Z,2,REGULAR,3pt,Jump Shot,[],1630167,93.64323258869908,4.6568627450980395,1610612754,54,46,2025-04-07T01:02:48Z,2830000,False,-227.0,7.0,1,right,MISS O. Toppin 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,,,,,22.68,Missed,,,,,,,,,,,,
293,PT03M50.00S,2025-04-07T01:02:14.6Z,2,REGULAR,rebound,defensive,[],1631212,,,1610612743,54,46,2025-04-07T01:02:48Z,2835000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,,,,,,,,,286.0,1.0,1.0,0.0,,,,,,,,
289,PT03M40.00S,2025-04-07T01:02:24.4Z,2,REGULAR,turnover,lost ball,[],1631212,,,1610612743,54,46,2025-04-07T01:07:25Z,2860000,False,,,0,,P. Watson lost ball TURNOVER (1 TO),"[1631212, 1630174]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,1.0,,,,,,,,,,,,,Nesmith,1630174.0
290,PT03M40.00S,2025-04-07T01:02:24.4Z,2,REGULAR,steal,,[],1630174,,,1610612754,54,46,2025-04-07T01:02:26Z,2870000,False,,,0,,A. Nesmith STEAL (2 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
291,PT03M36.00S,2025-04-07T01:02:30.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629614,89.43823915900131,44.11764705882353,1610612754,54,48,2025-04-07T01:08:16Z,2880000,False,-29.0,47.0,1,right,A. Nembhard running reverse Layup (10 PTS) (T. Haliburton 4 AST),"[1629614, 1630169]",1610612754.0,IND,running reverse,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.53,Made,,,,,10.0,T. Haliburton,1630169.0,4.0,,,,
294,PT03M36.00S,2025-04-07T01:03:35.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612743,54,48,2025-04-07T01:03:35Z,2900000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M36.00S,2025-04-07T01:03:43.4Z,2,REGULAR,substitution,out,[],201566,,,1610612743,54,48,2025-04-07T01:04:03Z,2910000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M36.00S,2025-04-07T01:03:43.4Z,2,REGULAR,substitution,out,[],1631212,,,1610612743,54,48,2025-04-07T01:04:03Z,2920000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M36.00S,2025-04-07T01:03:43.4Z,2,REGULAR,substitution,in,[],1629008,,,1610612743,54,48,2025-04-07T01:04:03Z,2930000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M36.00S,2025-04-07T01:03:43.4Z,2,REGULAR,substitution,in,[],1629618,,,1610612743,54,48,2025-04-07T01:04:03Z,2940000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M19.00S,2025-04-07T01:04:20.4Z,2,REGULAR,turnover,lost ball,[],203999,,,1610612743,54,48,2025-04-07T01:04:25Z,2950000,False,,,0,,N. Jokić lost ball TURNOVER (3 TO),"[203999, 1629614]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Left,,,,,,3.0,,,,,,,,,,,,,Nembhard,1629614.0
300,PT03M19.00S,2025-04-07T01:04:20.4Z,2,REGULAR,steal,,[],1629614,,,1610612754,54,48,2025-04-07T01:05:00Z,2960000,False,,,0,,A. Nembhard STEAL (2 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
301,PT03M13.00S,2025-04-07T01:04:27.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626167,64.07687253613666,46.32352941176471,1610612754,54,48,2025-04-07T01:10:04Z,2970000,False,-18.0,285.0,1,right,MISS M. Turner 28' running 3PT,[1626167],1610612754.0,IND,running,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,,28.58,Missed,,,,,,,,,,,,
302,PT03M09.00S,2025-04-07T01:04:30.4Z,2,REGULAR,rebound,offensive,[],1629614,,,1610612754,54,48,2025-04-07T01:04:30Z,2980000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,301.0,3.0,2.0,1.0,,,,,,,,
303,PT03M00.00S,2025-04-07T01:04:39.9Z,2,REGULAR,foul,offensive,[],1630169,,,1610612754,54,48,2025-04-07T01:08:07Z,2990000,False,,,0,,T. Haliburton offensive FOUL (1 PF),"[1630169, 1631128]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,1179.0,1.0,0.0,Braun,1631128.0,,,,,,,,,,,,,,,
308,PT03M00.00S,2025-04-07T01:04:39.9Z,2,REGULAR,turnover,offensive foul,[],1630169,,,1610612754,54,48,2025-04-07T01:08:07Z,3005000,False,,,0,,T. Haliburton offensive foul TURNOVER (3 TO),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,1179.0,,,,,3.0,,,,,,,,,,,,,,
305,PT03M00.00S,2025-04-07T01:05:24.4Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612743,54,48,2025-04-07T01:08:49Z,3010000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M42.00S,2025-04-07T01:08:36.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203999,6.1268068331143235,45.34313725490196,1610612743,54,48,2025-04-07T01:08:42Z,3030000,False,23.0,5.0,1,left,MISS N. Jokić driving Layup - blocked,"[203999, 1626167]",1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,2.39,Missed,,,,,,,,,Turner,1626167.0,,
310,PT02M42.00S,2025-04-07T01:08:36.0Z,2,REGULAR,block,,[],1626167,,,1610612743,54,48,2025-04-07T01:08:39Z,3040000,False,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
311,PT02M42.00S,2025-04-07T01:08:36.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,54,48,2025-04-07T01:08:42Z,3050000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,309.0,,,,,,,,,,,
313,PT02M36.00S,2025-04-07T01:08:54.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629008,17.427726675427067,5.88235294117647,1610612743,54,48,2025-04-07T01:08:59Z,3070000,False,221.0,111.0,1,left,MISS M. Porter Jr. 24' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,24.71,Missed,,,,,,,,,,,,
314,PT02M36.00S,2025-04-07T01:08:56.9Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,54,48,2025-04-07T01:08:56Z,3080000,False,,,0,,N. Jokić REBOUND (Off:2 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,313.0,6.0,4.0,2.0,,,,,,,,
315,PT02M36.00S,2025-04-07T01:09:00.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203999,13.87976346911958,44.11764705882353,1610612743,56,48,2025-04-07T01:12:51Z,3090000,False,29.0,78.0,1,left,N. Jokić 8' Jump Shot (23 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.34,Made,,,,,23.0,,,,,,,
316,PT02M36.00S,2025-04-07T01:09:06.3Z,2,REGULAR,foul,personal,['1freethrow'],1629614,,,1610612743,56,48,2025-04-07T01:09:26Z,3100000,False,,,0,,A. Nembhard shooting personal FOUL (1 PF) (Jokić 1 FT),"[1629614, 203999]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,1179.0,1.0,0.0,Jokić,203999.0,,,,,,,,,,,,,,,
318,PT02M36.00S,2025-04-07T01:09:32.7Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",203999,,,1610612743,57,48,2025-04-07T01:09:32Z,3120000,False,,,0,,N. Jokić Free Throw 1 of 1 (24 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,Made,,,,,24.0,,,,,,,
319,PT02M21.00S,2025-04-07T01:09:45.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,92.06636005256242,48.28431372549019,1610612754,57,50,2025-04-07T01:13:30Z,3130000,False,-9.0,22.0,1,right,M. Turner DUNK (10 PTS) (A. Nembhard 4 AST),"[1626167, 1629614]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,2.37,Made,,,,,10.0,A. Nembhard,1629614.0,4.0,,,,
321,PT01M54.00S,2025-04-07T01:10:13.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.258212877792378,49.50980392156863,1610612743,59,50,2025-04-07T01:10:18Z,3150000,False,2.0,6.0,1,left,N. Jokić driving finger roll Layup (26 PTS),[203999],1610612743.0,DEN,driving finger roll,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,0.68,Made,,,,,26.0,,,,,,,
322,PT01M43.00S,2025-04-07T01:10:23.7Z,2,REGULAR,3pt,Jump Shot,[],1630167,92.06636005256242,4.411764705882353,1610612754,59,53,2025-04-07T01:10:28Z,3160000,False,-228.0,22.0,1,right,O. Toppin 3PT  (19 PTS) (T. Haliburton 5 AST),"[1630167, 1630169]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,,,,,22.9,Made,,,,,19.0,T. Haliburton,1630169.0,5.0,,,,
324,PT01M28.00S,2025-04-07T01:10:38.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629618,6.1268068331143235,54.41176470588235,1610612743,61,53,2025-04-07T01:10:43Z,3180000,False,-22.0,5.0,1,left,J. Pickett cutting Layup (2 PTS) (N. Jokić 8 AST),"[1629618, 203999]",1610612743.0,DEN,cutting,,,Pickett,J. Pickett,,,,,Restricted Area,0-8 Center,,,,,,,2.27,Made,,,,,2.0,N. Jokić,203999.0,8.0,,,,
327,PT01M18.00S,2025-04-07T01:10:52.2Z,2,REGULAR,3pt,Jump Shot,[],1626167,63.02562417871223,46.07843137254902,1610612754,61,53,2025-04-07T01:10:56Z,3210000,False,-20.0,295.0,1,right,MISS M. Turner 29' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,,29.58,Missed,,,,,,,,,,,,
328,PT01M18.00S,2025-04-07T01:10:55.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,61,53,2025-04-07T01:10:55Z,3220000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,327.0,,,,,,,,,,,
330,PT01M03.00S,2025-04-07T01:11:15.0Z,2,REGULAR,3pt,Jump Shot,[],203932,6.652431011826544,98.2843137254902,1610612743,61,53,2025-04-07T01:11:23Z,3240000,False,-241.0,10.0,1,left,MISS A. Gordon 24' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,,,,,,,24.16,Missed,,,,,,,,,,,,
331,PT01M00.00S,2025-04-07T01:11:18.0Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,61,53,2025-04-07T01:11:23Z,3250000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Left Corner 3,24+ Left,,,,,,,,,330.0,1.0,1.0,0.0,,,,,,,,
332,PT00M56.80S,2025-04-07T01:11:22.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630174,92.06636005256242,51.71568627450981,1610612754,61,55,2025-04-07T01:15:31Z,3260000,False,9.0,22.0,1,right,A. Nesmith running Layup (5 PTS) (T. Haliburton 6 AST),"[1630174, 1630169]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,2.37,Made,,,,,5.0,T. Haliburton,1630169.0,6.0,,,,
334,PT00M41.00S,2025-04-07T01:11:40.8Z,2,REGULAR,3pt,Jump Shot,[],203999,26.363337713534822,17.15686274509804,1610612743,64,55,2025-04-07T01:11:45Z,3280000,False,164.0,195.0,1,left,N. Jokić 25' 3PT  (29 PTS) (C. Braun 4 AST),"[203999, 1631128]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,25.52,Made,,,,,29.0,C. Braun,1631128.0,4.0,,,,
336,PT00M32.10S,2025-04-07T01:11:51.5Z,2,REGULAR,3pt,Jump Shot,[],1626167,66.70499342969777,43.627450980392155,1610612754,64,58,2025-04-07T01:11:56Z,3300000,False,-32.0,260.0,1,right,M. Turner 26' 3PT  (13 PTS) (T. Haliburton 7 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,,26.24,Made,,,,,13.0,T. Haliburton,1630169.0,7.0,,,,
338,PT00M27.30S,2025-04-07T01:12:08.1Z,2,REGULAR,3pt,Jump Shot,[],203999,25.969119579500656,12.990196078431374,1610612743,64,58,2025-04-07T01:16:13Z,3320000,False,185.0,192.0,1,left,MISS N. Jokić 26' pullup 3PT,[203999],1610612743.0,DEN,pullup,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,26.63,Missed,,,,,,,,,,,,
339,PT00M24.10S,2025-04-07T01:12:11.3Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,64,58,2025-04-07T01:12:18Z,3330000,False,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,338.0,3.0,3.0,0.0,,,,,,,,
340,PT00M10.30S,2025-04-07T01:12:26.9Z,2,REGULAR,foul,personal,[],1629008,,,1610612754,64,58,2025-04-07T01:12:35Z,3340000,False,,,0,,M. Porter Jr. take personal FOUL (2 PF),"[1629008, 1630169]",1610612743.0,DEN,take,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,1628487.0,2.0,0.0,Haliburton,1630169.0,,,,,,,,,,,,,,,
342,PT00M10.30S,2025-04-07T01:12:35.1Z,2,REGULAR,substitution,out,[],1629008,,,1610612754,64,58,2025-04-07T01:12:39Z,3360000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M10.30S,2025-04-07T01:12:35.1Z,2,REGULAR,substitution,in,[],1631212,,,1610612754,64,58,2025-04-07T01:12:39Z,3370000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M06.30S,2025-04-07T01:12:55.1Z,2,REGULAR,3pt,Jump Shot,[],1630174,88.91261498028909,99.75490196078431,1610612754,64,61,2025-04-07T01:13:03Z,3400000,False,249.0,52.0,1,right,A. Nesmith 25' 3PT  (8 PTS) (T. Haliburton 8 AST),"[1630174, 1630169]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,,,,,,,25.41,Made,,,,,8.0,T. Haliburton,1630169.0,8.0,,,,
348,PT00M01.60S,2025-04-07T01:13:05.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631128,8.360709592641262,51.225490196078425,1610612743,66,61,2025-04-07T01:17:20Z,3420000,False,-6.0,26.0,1,left,C. Braun driving floating Jump Shot (10 PTS) (N. Jokić 9 AST),"[1631128, 203999]",1610612743.0,DEN,driving floating,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,2.68,Made,,,,,10.0,N. Jokić,203999.0,9.0,,,,
349,PT00M00.10S,2025-04-07T01:13:12.3Z,2,REGULAR,3pt,Jump Shot,[],1630169,39.24113009198423,14.705882352941178,1610612754,66,61,2025-04-07T01:13:46Z,3430000,False,-176.0,519.0,1,right,MISS T. Haliburton 54' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,54.78,Missed,,,,,,,,,,,,
350,PT00M00.10S,2025-04-07T01:13:12.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,66,61,2025-04-07T01:13:46Z,3440000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,349.0,,,,,,,,,,,
351,PT00M00.00S,2025-04-07T01:13:17.3Z,2,REGULAR,period,end,[],0,,,1610612754,66,61,2025-04-07T01:13:17Z,3450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2025-04-07T01:28:25.4Z,3,REGULAR,substitution,out,['startperiod'],1631212,,,1610612754,66,61,2025-04-07T01:28:42Z,3460000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2025-04-07T01:28:25.4Z,3,REGULAR,substitution,in,['startperiod'],1629008,,,1610612754,66,61,2025-04-07T01:28:42Z,3470000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2025-04-07T01:28:39.2Z,3,REGULAR,period,start,[],0,,,1610612754,66,61,2025-04-07T01:28:42Z,3480000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT11M37.00S,2025-04-07T01:28:44.6Z,3,REGULAR,3pt,Jump Shot,[],1630167,10.33180026281209,98.52941176470588,1610612754,66,61,2025-04-07T01:28:49Z,3490000,False,-243.0,45.0,1,left,MISS O. Toppin 24' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,,,,,24.67,Missed,,,,,,,,,,,,
357,PT11M33.00S,2025-04-07T01:28:48.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,66,61,2025-04-07T01:28:50Z,3500000,False,,,0,,N. Jokić REBOUND (Off:2 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Left Corner 3,24+ Left,,,,,,,,,356.0,7.0,5.0,2.0,,,,,,,,
358,PT11M26.00S,2025-04-07T01:28:55.9Z,3,REGULAR,3pt,Jump Shot,[],1629618,90.88370565045992,4.411764705882353,1610612743,66,61,2025-04-07T01:29:01Z,3510000,False,-228.0,33.0,1,right,MISS J. Pickett 3PT,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Left Corner 3,24+ Left,,,,,,,23.03,Missed,,,,,,,,,,,,
