actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
493,PT02M20.00S,2025-01-24T03:46:21.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628368,76.03482260183968,27.450980392156865,1610612758,96,80,2025-01-24T03:49:02Z,4890000,False,-113.0,173.0,1,right,MISS D. Fox 20' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,,,,,20.63,,,,,,,
494,PT02M17.00S,2025-01-24T03:46:24.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,96,80,2025-01-24T03:46:27Z,4900000,False,,,0,,N. Jokić REBOUND (Off:2 Def:15),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Left Center,,,,,,,,493.0,17.0,15.0,2.0,,,,,,,,,
495,PT02M13.00S,2025-01-24T03:46:29.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,26.757555847568987,83.08823529411765,1610612743,96,80,2025-01-24T05:18:00Z,4910000,False,-165.0,199.0,1,left,MISS J. Murray 25' running 3PT,[1627750],1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,25.88,,,,,,,
496,PT02M07.00S,2025-01-24T03:46:35.2Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,96,80,2025-01-24T03:46:39Z,4920000,False,,,0,,N. Jokić REBOUND (Off:3 Def:15),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,,,,495.0,18.0,15.0,3.0,,,,,,,,,
497,PT02M07.00S,2025-01-24T03:46:34.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,5.590000152587891,50.0,1610612743,98,80,2025-01-24T03:46:43Z,4930000,False,0.0,0.0,1,left,N. Jokić putback Layup (19 PTS),[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,Made,19.0,,,,,,0.0,,,,,,,
498,PT01M47.00S,2025-01-24T03:46:54.7Z,3,REGULAR,2pt,Jump Shot,[],201942,83.919185282523,16.42156862745098,1610612758,98,80,2025-01-24T03:46:59Z,4940000,False,-168.0,99.0,1,right,MISS D. DeRozan 19' step back Shot,[201942],1610612758.0,SAC,step back,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,,,,,,Missed,,,,,,,19.48,,,,,,,
499,PT01M46.00S,2025-01-24T03:46:55.7Z,3,REGULAR,rebound,defensive,[],1631212,,,1610612743,98,80,2025-01-24T03:46:59Z,4950000,False,,,0,,P. Watson REBOUND (Off:2 Def:2),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,16-24 Left,,,,,,,,498.0,4.0,2.0,2.0,,,,,,,,,
500,PT01M32.00S,2025-01-24T03:47:10.4Z,3,REGULAR,2pt,Jump Shot,[],203932,4.02431011826544,21.07843137254902,1610612743,98,80,2025-01-24T03:47:15Z,4960000,False,145.0,-15.0,1,left,MISS A. Gordon 14' turnaround fadeaway Shot,[203932],1610612743.0,DEN,turnaround fadeaway,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,,,14.53,,,,,,,
501,PT01M29.00S,2025-01-24T03:47:13.4Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612758,98,80,2025-01-24T03:47:15Z,4970000,False,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,8-16 Right,,,,,,,,500.0,2.0,2.0,0.0,,,,,,,,,
502,PT01M23.00S,2025-01-24T03:47:18.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,80.23981603153744,61.274509803921575,1610612758,98,80,2025-01-24T03:47:24Z,4980000,False,56.0,133.0,1,right,MISS D. Sabonis 14' pullup Shot,[1627734],1610612758.0,SAC,pullup,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,,14.46,,,,,,,
503,PT01M20.00S,2025-01-24T03:47:21.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,98,80,2025-01-24T03:47:24Z,4990000,False,,,0,,N. Jokić REBOUND (Off:3 Def:16),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,502.0,19.0,16.0,3.0,,,,,,,,,
504,PT01M11.00S,2025-01-24T03:47:30.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,10.463206307490145,55.88235294117647,1610612743,98,80,2025-01-24T03:47:36Z,5000000,False,-29.0,46.0,1,left,MISS J. Murray driving finger roll Layup,[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,,5.45,,,,,,,
505,PT01M09.00S,2025-01-24T03:47:32.8Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612758,98,80,2025-01-24T03:47:36Z,5010000,False,,,0,,T. Lyles REBOUND (Off:0 Def:3),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,504.0,3.0,3.0,0.0,,,,,,,,,
506,PT01M03.00S,2025-01-24T03:47:39.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628368,92.59198423127464,44.11764705882353,1610612758,98,80,2025-01-24T03:59:40Z,5020000,False,-29.0,17.0,1,right,MISS D. Fox running Layup,[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,,3.4,,,,,,,
507,PT01M01.00S,2025-01-24T03:47:41.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,98,80,2025-01-24T03:47:47Z,5030000,False,,,0,,N. Jokić REBOUND (Off:3 Def:17),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,506.0,20.0,17.0,3.0,,,,,,,,,
508,PT00M57.80S,2025-01-24T03:47:45.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203932,24.129434954007884,87.00980392156863,1610612743,101,80,2025-01-24T04:00:07Z,5040000,False,-185.0,174.0,1,left,A. Gordon 25' 3PT running (3 PTS) (N. Jokić 14 AST),"[203932, 203999]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,,,,,,25.42,N. Jokić,203999.0,14.0,,,,
510,PT00M42.10S,2025-01-24T03:48:03.8Z,3,REGULAR,2pt,Jump Shot,[],1628368,79.45137976346912,33.088235294117645,1610612758,101,82,2025-01-24T03:48:08Z,5060000,False,-85.0,141.0,1,right,D. Fox 16' pullup Jump Shot (11 PTS) (D. Sabonis 6 AST),"[1628368, 1627734]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,Made,11.0,,,,,,16.42,D. Sabonis,1627734.0,6.0,,,,
512,PT00M35.10S,2025-01-24T03:48:16.8Z,3,REGULAR,3pt,Jump Shot,[],1631124,10.33180026281209,96.32352941176471,1610612743,104,82,2025-01-24T03:48:22Z,5080000,False,-232.0,45.0,1,left,J. Strawther 3PT  (9 PTS) (N. Jokić 15 AST),"[1631124, 203999]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Left Corner 3,24+ Left,,,,,,Made,9.0,,,,,,23.59,N. Jokić,203999.0,15.0,,,,
514,PT00M22.50S,2025-01-24T03:48:31.7Z,3,REGULAR,2pt,Jump Shot,[],1628368,82.86793692509855,31.127450980392158,1610612758,104,82,2025-01-24T03:48:37Z,5100000,False,-94.0,109.0,1,right,MISS D. Fox 14' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,,14.38,,,,,,,
515,PT00M19.40S,2025-01-24T03:48:34.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,104,82,2025-01-24T03:48:34Z,5110000,False,,,0,,N. Jokić REBOUND (Off:3 Def:18),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,,,,,,,,514.0,21.0,18.0,3.0,,,,,,,,,
516,PT00M12.60S,2025-01-24T03:48:41.6Z,3,REGULAR,3pt,Jump Shot,[],1631212,8.754927726675426,95.58823529411765,1610612743,107,82,2025-01-24T04:01:59Z,5120000,False,-228.0,30.0,1,left,P. Watson 3PT  (6 PTS) (J. Murray 5 AST),"[1631212, 1627750]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,,,,,,Made,6.0,,,,,,22.98,J. Murray,1627750.0,5.0,,,,
518,PT00M01.70S,2025-01-24T03:49:01.6Z,3,REGULAR,3pt,Jump Shot,[],1628368,89.83245729303549,1.9607843137254901,1610612758,107,85,2025-01-24T03:49:07Z,5140000,False,-240.0,43.0,1,right,D. Fox 24' 3PT  (14 PTS) (D. DeRozan 1 AST),"[1628368, 201942]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,,Made,14.0,,,,,,24.4,D. DeRozan,201942.0,1.0,,,,
521,PT00M00.10S,2025-01-24T03:49:06.9Z,3,REGULAR,3pt,Jump Shot,[],203999,72.7496714848883,10.53921568627451,1610612743,110,85,2025-01-24T05:17:40Z,5160000,False,197.0,631.0,1,left,N. Jokić 66' 3PT  (22 PTS) (A. Gordon 1 AST),"[203999, 203932]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,,Made,22.0,,,,,,66.14,A. Gordon,203932.0,1.0,,,,
524,PT00M00.00S,2025-01-24T03:50:19.7Z,3,REGULAR,period,end,[],0,,,1610612758,110,85,2025-01-24T03:50:19Z,5190000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2025-01-24T03:51:30.3Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612758,110,85,2025-01-24T03:52:07Z,5200000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2025-01-24T03:51:30.3Z,4,REGULAR,substitution,out,['startperiod'],201942,,,1610612758,110,85,2025-01-24T03:52:07Z,5210000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2025-01-24T03:51:30.3Z,4,REGULAR,substitution,out,['startperiod'],1627734,,,1610612758,110,85,2025-01-24T03:52:07Z,5220000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2025-01-24T03:51:30.3Z,4,REGULAR,substitution,in,['startperiod'],201599,,,1610612758,110,85,2025-01-24T03:52:07Z,5230000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2025-01-24T03:51:30.3Z,4,REGULAR,substitution,in,['startperiod'],203926,,,1610612758,110,85,2025-01-24T03:52:07Z,5240000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2025-01-24T03:51:30.3Z,4,REGULAR,substitution,in,['startperiod'],1631099,,,1610612758,110,85,2025-01-24T03:52:07Z,5250000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2025-01-24T03:51:59.4Z,4,REGULAR,period,start,[],0,,,1610612743,110,85,2025-01-24T03:52:08Z,5260000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT11M47.00S,2025-01-24T03:52:12.2Z,4,REGULAR,3pt,Jump Shot,[],1631124,27.283180026281208,78.43137254901961,1610612743,110,85,2025-01-24T03:52:19Z,5270000,False,-142.0,204.0,1,left,MISS J. Strawther 24' 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,24.87,,,,,,,
533,PT11M43.00S,2025-01-24T03:52:16.2Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,110,85,2025-01-24T03:52:19Z,5280000,False,,,0,,T. Lyles REBOUND (Off:0 Def:4),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,,,532.0,4.0,4.0,0.0,,,,,,,,,
534,PT11M31.00S,2025-01-24T03:52:27.1Z,4,REGULAR,3pt,Jump Shot,[],1626168,71.82982917214193,16.666666666666664,1610612758,110,85,2025-01-24T03:52:33Z,5290000,False,-167.0,212.0,1,right,MISS T. Lyles 26' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,26.99,,,,,,,
535,PT11M28.00S,2025-01-24T03:52:30.1Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,110,85,2025-01-24T03:52:33Z,5300000,False,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,,,,534.0,2.0,1.0,1.0,,,,,,,,,
536,PT11M17.00S,2025-01-24T03:52:41.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,18.2161629434954,62.99019607843137,1610612743,110,85,2025-01-24T03:52:48Z,5310000,False,-65.0,119.0,1,left,MISS A. Gordon 13' turnaround fadeaway Shot - blocked,"[203932, 1628368]",1610612743.0,DEN,turnaround fadeaway,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,,13.53,,,,,,Fox,1628368.0
537,PT11M17.00S,2025-01-24T03:52:41.6Z,4,REGULAR,block,,[],1628368,,,1610612743,110,85,2025-01-24T03:52:43Z,5320000,False,,,0,,D. Fox BLOCK (1 BLK),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
538,PT11M15.00S,2025-01-24T03:52:43.6Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,110,85,2025-01-24T03:52:48Z,5330000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,536.0,2.0,2.0,0.0,,,,,,,,,
539,PT11M12.00S,2025-01-24T03:52:46.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631165,93.64323258869908,44.85294117647059,1610612758,110,87,2025-01-24T03:53:17Z,5340000,False,-26.0,7.0,1,right,K. Ellis running Layup (6 PTS) (D. Fox 4 AST),"[1631165, 1628368]",1610612758.0,SAC,running,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,,,2.67,D. Fox,1628368.0,4.0,,,,
541,PT11M00.00S,2025-01-24T03:52:57.4Z,4,REGULAR,3pt,Jump Shot,[],203932,22.683968462549277,9.558823529411764,1610612743,110,87,2025-01-24T03:53:05Z,5360000,False,202.0,161.0,1,left,MISS A. Gordon 25' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,,25.83,,,,,,,
542,PT11M00.00S,2025-01-24T03:52:57.4Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,110,87,2025-01-24T03:53:05Z,5370000,False,,,0,,T. Lyles REBOUND (Off:0 Def:5),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,,,,,,541.0,5.0,5.0,0.0,,,,,,,,,
543,PT10M44.00S,2025-01-24T03:53:14.6Z,4,REGULAR,turnover,bad pass,[],203926,,,1610612758,110,87,2025-01-24T03:53:21Z,5380000,False,,,0,,D. McDermott bad pass TURNOVER (1 TO),"[203926, 1631212]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,Watson,1631212.0,,
544,PT10M44.00S,2025-01-24T03:53:14.6Z,4,REGULAR,steal,,[],1631212,,,1610612743,110,87,2025-01-24T03:53:16Z,5390000,False,,,0,,P. Watson STEAL (1 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
545,PT10M38.00S,2025-01-24T03:53:20.9Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631124,7.835085413929041,43.13725490196079,1610612743,110,87,2025-01-24T04:05:10Z,5400000,False,34.0,21.0,1,left,MISS J. Strawther driving floating bank Shot,[1631124],1610612743.0,DEN,driving floating bank,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,,4.03,,,,,,,
546,PT10M35.00S,2025-01-24T03:53:23.9Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,110,87,2025-01-24T03:53:41Z,5410000,False,,,0,,T. Lyles REBOUND (Off:0 Def:6),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,,545.0,6.0,6.0,0.0,,,,,,,,,
547,PT10M24.00S,2025-01-24T03:53:34.2Z,4,REGULAR,3pt,Jump Shot,[],203926,88.78120893561103,2.450980392156863,1610612758,110,90,2025-01-24T03:53:46Z,5420000,False,-238.0,53.0,1,right,D. McDermott 24' 3PT  (3 PTS) (K. Ellis 4 AST),"[203926, 1631165]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,,,,,,24.35,K. Ellis,1631165.0,4.0,,,,
552,PT10M07.00S,2025-01-24T03:53:51.5Z,4,REGULAR,3pt,Jump Shot,[],1631212,9.543363994743759,3.1862745098039214,1610612743,110,90,2025-01-24T03:54:01Z,5440000,False,234.0,37.0,1,left,MISS P. Watson step back 3PT,[1631212],1610612743.0,DEN,step back,,,Watson,P. Watson,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,,23.7,,,,,,,
553,PT10M06.00S,2025-01-24T03:53:52.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,110,90,2025-01-24T03:54:01Z,5450000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,552.0,,,,,,,,,,,,
554,PT10M06.00S,2025-01-24T03:53:56.6Z,4,REGULAR,foul,personal,[],203926,,,1610612743,110,90,2025-01-24T03:54:06Z,5460000,False,,,0,,D. McDermott loose ball personal FOUL (1 PF),"[203926, 201599]",1610612758.0,SAC,loose ball,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,1626300.0,1.0,0.0,Jordan,201599.0,,,,,,,,,,,,,,,
556,PT10M00.00S,2025-01-24T03:54:20.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631124,29.911300919842315,80.14705882352942,1610612743,110,90,2025-01-24T03:54:26Z,5480000,False,-151.0,229.0,1,left,MISS J. Strawther 27' 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,27.39,,,,,,,
557,PT09M57.00S,2025-01-24T03:54:23.7Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,110,90,2025-01-24T03:54:26Z,5490000,False,,,0,,T. Lyles REBOUND (Off:0 Def:7),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,,,556.0,7.0,7.0,0.0,,,,,,,,,
558,PT09M51.00S,2025-01-24T03:54:29.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203926,66.70499342969777,54.90196078431373,1610612758,110,90,2025-01-24T04:07:18Z,5500000,False,25.0,260.0,1,right,MISS D. McDermott 26' running 3PT - blocked,"[203926, 1631212]",1610612758.0,SAC,running,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,,26.16,,,,,,Watson,1631212.0
559,PT09M51.00S,2025-01-24T03:54:29.1Z,4,REGULAR,block,,[],1631212,,,1610612758,110,90,2025-01-24T03:54:31Z,5510000,False,,,0,,P. Watson BLOCK (4 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
560,PT09M49.00S,2025-01-24T03:54:31.1Z,4,REGULAR,rebound,offensive,[],1631099,,,1610612758,110,90,2025-01-24T03:54:34Z,5520000,False,,,0,,K. Murray REBOUND (Off:5 Def:4),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,558.0,9.0,4.0,5.0,,,,,,,,,
561,PT09M47.00S,2025-01-24T03:54:33.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203926,68.54467805519053,26.47058823529412,1610612758,110,93,2025-01-24T03:54:38Z,5530000,False,-118.0,243.0,1,right,D. McDermott 27' 3PT  (6 PTS) (K. Murray 2 AST),"[203926, 1631099]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,,,,,,27.01,K. Murray,1631099.0,2.0,,,,
563,PT09M16.00S,2025-01-24T03:55:04.8Z,4,REGULAR,2pt,Jump Shot,[],1627750,5.995400788436268,67.40196078431373,1610612743,110,93,2025-01-24T03:55:13Z,5550000,False,-87.0,4.0,1,left,MISS J. Murray 8' driving floating Shot,[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,,8.71,,,,,,,
564,PT09M13.00S,2025-01-24T03:55:07.8Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,110,93,2025-01-24T03:55:13Z,5560000,False,,,0,,T. Lyles REBOUND (Off:0 Def:8),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,8-16 Left,,,,,,,,563.0,8.0,8.0,0.0,,,,,,,,,
565,PT09M06.00S,2025-01-24T03:55:13.7Z,4,REGULAR,3pt,Jump Shot,[],1628368,68.28186596583443,26.96078431372549,1610612758,110,93,2025-01-24T03:55:21Z,5570000,False,-115.0,246.0,1,right,MISS D. Fox 27' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,27.14,,,,,,,
566,PT09M04.00S,2025-01-24T03:55:15.7Z,4,REGULAR,rebound,defensive,[],201599,,,1610612743,110,93,2025-01-24T03:55:21Z,5580000,False,,,0,,D. Jordan REBOUND (Off:1 Def:4),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Left Center,,,,,,,,565.0,5.0,4.0,1.0,,,,,,,,,
567,PT08M46.00S,2025-01-24T03:55:34.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203932,8.09789750328515,47.794117647058826,1610612743,110,93,2025-01-24T03:55:40Z,5590000,False,11.0,24.0,1,left,MISS A. Gordon driving Layup,[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,,2.6,,,,,,,
568,PT08M44.00S,2025-01-24T03:55:36.6Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,110,93,2025-01-24T03:55:40Z,5600000,False,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,567.0,3.0,3.0,0.0,,,,,,,,,
569,PT08M39.00S,2025-01-24T03:55:41.1Z,4,REGULAR,3pt,Jump Shot,[],1626168,67.36202365308804,31.61764705882353,1610612758,110,96,2025-01-24T04:10:25Z,5610000,False,-92.0,254.0,1,right,T. Lyles 27' 3PT  (8 PTS) (D. Fox 5 AST),"[1626168, 1628368]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,Made,8.0,,,,,,27.04,D. Fox,1628368.0,5.0,,,,
571,PT08M37.00S,2025-01-24T03:55:47.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,110,96,2025-01-24T03:55:47Z,5630000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M37.00S,2025-01-24T03:58:18.6Z,4,REGULAR,substitution,out,[],1631124,,,1610612743,110,96,2025-01-24T03:58:39Z,5640000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M37.00S,2025-01-24T03:58:18.6Z,4,REGULAR,substitution,out,[],201599,,,1610612743,110,96,2025-01-24T03:58:39Z,5650000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M37.00S,2025-01-24T03:58:18.6Z,4,REGULAR,substitution,in,[],203999,,,1610612743,110,96,2025-01-24T03:58:39Z,5660000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M37.00S,2025-01-24T03:58:18.6Z,4,REGULAR,substitution,in,[],1631128,,,1610612743,110,96,2025-01-24T03:58:39Z,5670000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M31.00S,2025-01-24T03:58:45.5Z,4,REGULAR,foul,personal,[],1628368,,,1610612743,110,96,2025-01-24T03:59:29Z,5680000,False,,,0,,D. Fox personal FOUL (2 PF),"[1628368, 203932]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,2882.0,2.0,0.0,Gordon,203932.0,,,,,,,,,,,,,,,
578,PT08M19.00S,2025-01-24T03:59:19.4Z,4,REGULAR,3pt,Jump Shot,[],1631128,13.485545335085414,3.431372549019608,1610612743,110,96,2025-01-24T04:11:32Z,5700000,False,233.0,74.0,1,left,MISS C. Braun 24' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,,24.44,,,,,,,
