actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
439,PT03M14.00S,2025-01-22T04:42:23.8Z,3,REGULAR,foul,personal,[],1627824,,,1610612743,109,88,2025-01-22T04:42:29Z,4310000,False,,,0,,G. Yabusele personal FOUL (3 PF),"[1627824, 203999]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,16-24 Left Center,1627534.0,,,,,,,,3.0,0.0,Jokić,203999.0,,,,,,,,
441,PT03M14.00S,2025-01-22T04:42:30.2Z,3,REGULAR,substitution,out,[],1631128,,,1610612743,109,88,2025-01-22T04:42:35Z,4330000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M14.00S,2025-01-22T04:42:30.2Z,3,REGULAR,substitution,out,[],201566,,,1610612743,109,88,2025-01-22T04:42:35Z,4340000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M14.00S,2025-01-22T04:42:30.2Z,3,REGULAR,substitution,in,[],1627750,,,1610612743,109,88,2025-01-22T04:42:35Z,4350000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M14.00S,2025-01-22T04:42:30.2Z,3,REGULAR,substitution,in,[],1631124,,,1610612743,109,88,2025-01-22T04:42:35Z,4360000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M07.00S,2025-01-22T04:42:55.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,7.440867279894875,47.30392156862745,1610612743,111,88,2025-01-22T04:43:00Z,4370000,False,13.0,17.0,1,left,A. Gordon alley-oop DUNK (14 PTS) (N. Jokić 10 AST),"[203932, 203999]",1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,2.2,Made,14.0,N. Jokić,203999.0,10.0,,,,,,,,,,,,
447,PT03M06.00S,2025-01-22T04:43:03.1Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612755,111,88,2025-01-22T04:43:09Z,4390000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,,,101283.0,,,,,,,,,,,,,,,,,,,
448,PT02M46.00S,2025-01-22T04:43:28.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,91.40932982917214,45.09803921568628,1610612755,111,90,2025-01-22T04:43:34Z,4400000,False,-25.0,28.0,1,right,T. Maxey driving finger roll Layup (28 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,3.74,Made,28.0,,,,,,,,,,,,,,,
450,PT02M29.00S,2025-01-22T04:43:56.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612743,111,90,2025-01-22T04:43:56Z,4420000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M23.00S,2025-01-22T04:45:36.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,17.296320630749015,57.107843137254896,1610612743,111,90,2025-01-22T04:45:42Z,4430000,False,-36.0,110.0,1,left,MISS P. Watson 11' driving floating bank Shot,[1631212],1610612743.0,DEN,driving floating bank,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,,,11.57,Missed,,,,,,,,,,,,,,,,
452,PT02M20.00S,2025-01-22T04:45:39.8Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,111,90,2025-01-22T04:46:00Z,4440000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,451.0,2.0,2.0,0.0,,
453,PT02M13.00S,2025-01-22T04:45:46.4Z,3,REGULAR,3pt,Jump Shot,[],1630178,65.25952693823915,31.862745098039213,1610612755,111,90,2025-01-22T04:45:54Z,4450000,False,-91.0,274.0,1,right,MISS T. Maxey 28' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,28.87,Missed,,,,,,,,,,,,,,,,
454,PT02M08.00S,2025-01-22T04:45:50.5Z,3,REGULAR,rebound,offensive,[],1627824,,,1610612755,111,90,2025-01-22T04:45:50Z,4460000,False,,,0,,G. Yabusele REBOUND (Off:2 Def:1),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,453.0,3.0,1.0,2.0,,
455,PT02M04.00S,2025-01-22T04:45:55.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627824,93.51182654402102,80.14705882352942,1610612755,111,90,2025-01-22T04:46:25Z,4470000,False,151.0,8.0,1,right,MISS G. Yabusele 15' Jump Shot,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,8-16 Right,,,15.09,Missed,,,,,,,,,,,,,,,,
456,PT02M00.00S,2025-01-22T04:45:59.5Z,3,REGULAR,rebound,defensive,[],1631212,,,1610612743,111,90,2025-01-22T04:46:02Z,4480000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,455.0,1.0,1.0,0.0,,
457,PT01M54.00S,2025-01-22T04:46:04.8Z,3,REGULAR,3pt,Jump Shot,[],1631124,8.09789750328515,1.715686274509804,1610612743,111,90,2025-01-22T04:46:12Z,4490000,False,241.0,24.0,1,left,MISS J. Strawther 24' 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Right Corner 3,24+ Right,,,24.26,Missed,,,,,,,,,,,,,,,,
458,PT01M51.00S,2025-01-22T04:46:07.6Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,111,90,2025-01-22T04:46:07Z,4500000,False,,,0,,N. Jokić REBOUND (Off:4 Def:8),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,457.0,12.0,8.0,4.0,,
459,PT01M46.00S,2025-01-22T04:46:12.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627750,5.863994743758213,52.20588235294118,1610612743,113,90,2025-01-22T04:46:19Z,4510000,False,-11.0,3.0,1,left,J. Murray driving floating bank Jump Shot (7 PTS) (P. Watson 1 AST),"[1627750, 1631212]",1610612743.0,DEN,driving floating bank,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,1.13,Made,7.0,P. Watson,1631212.0,1.0,,,,,,,,,,,,
461,PT01M22.00S,2025-01-22T04:46:36.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,84.97043363994744,45.09803921568628,1610612755,113,92,2025-01-22T04:46:42Z,4530000,False,-25.0,89.0,1,right,K. Oubre Jr. 9' pullup Jump Shot (8 PTS) (A. Bona 1 AST),"[1626162, 1641737]",1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,9.21,Made,8.0,A. Bona,1641737.0,1.0,,,,,,,,,,,,
463,PT00M54.20S,2025-01-22T04:47:05.6Z,3,REGULAR,3pt,Jump Shot,[],1631124,17.559132720105126,93.62745098039215,1610612743,113,92,2025-01-22T04:47:10Z,4550000,False,-218.0,113.0,1,left,MISS J. Strawther 24' 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,,,24.55,Missed,,,,,,,,,,,,,,,,
464,PT00M50.60S,2025-01-22T04:47:09.2Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,113,92,2025-01-22T04:47:10Z,4560000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,463.0,3.0,3.0,0.0,,
465,PT00M42.70S,2025-01-22T04:47:17.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641741,93.77463863337714,46.07843137254902,1610612755,113,94,2025-01-22T04:47:25Z,4570000,False,-20.0,6.0,1,right,R. Council IV driving reverse Layup (2 PTS) (T. Maxey 10 AST),"[1641741, 1630178]",1610612755.0,PHI,driving reverse,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,2.05,Made,2.0,T. Maxey,1630178.0,10.0,,,,,,,,,,,,
467,PT00M34.40S,2025-01-22T04:47:27.8Z,3,REGULAR,3pt,Jump Shot,[],1631212,27.020367936925098,17.892156862745097,1610612743,113,94,2025-01-22T04:47:33Z,4590000,False,161.0,201.0,1,left,MISS P. Watson 25' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,25.76,Missed,,,,,,,,,,,,,,,,
468,PT00M31.20S,2025-01-22T04:47:31.1Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,113,94,2025-01-22T04:47:31Z,4600000,False,,,0,,N. Jokić REBOUND (Off:5 Def:8),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,467.0,13.0,8.0,5.0,,
469,PT00M30.60S,2025-01-22T04:47:32.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,7.703679369250986,49.50980392156863,1610612743,115,94,2025-01-22T04:47:37Z,4610000,False,2.0,20.0,1,left,N. Jokić putback Layup (27 PTS),[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,2.01,Made,27.0,,,,,,,,,,,,,,,
470,PT00M08.80S,2025-01-22T04:47:57.6Z,3,REGULAR,3pt,Jump Shot,[],1626162,69.33311432325887,21.07843137254902,1610612755,115,94,2025-01-22T05:14:04Z,4620000,False,-145.0,236.0,1,right,MISS K. Oubre Jr. 27' step back 3PT,[1626162],1610612755.0,PHI,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,27.66,Missed,,,,,,,,,,,,,,,,
471,PT00M06.50S,2025-01-22T04:47:59.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,115,94,2025-01-22T04:48:05Z,4630000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,470.0,,,,,
472,PT00M06.50S,2025-01-22T04:48:03.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641741,,,1610612743,115,94,2025-01-22T04:48:12Z,4640000,False,,,0,,R. Council IV loose ball personal FOUL (1 PF) (Murray 2 FT),"[1641741, 1627750]",1610612755.0,PHI,loose ball,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,1627534.0,,,,,,,,1.0,0.0,Murray,1627750.0,,,,,,,,
474,PT00M06.50S,2025-01-22T04:48:44.4Z,3,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,116,94,2025-01-22T04:48:44Z,4660000,False,,,0,,J. Murray Free Throw 1 of 2 (8 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
475,PT00M06.50S,2025-01-22T04:48:45.0Z,3,REGULAR,substitution,out,[],1631124,,,1610612743,116,94,2025-01-22T04:49:04Z,4670000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M06.50S,2025-01-22T04:48:45.0Z,3,REGULAR,substitution,out,[],1641737,,,1610612743,116,94,2025-01-22T04:49:04Z,4680000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M06.50S,2025-01-22T04:48:45.0Z,3,REGULAR,substitution,in,[],1631128,,,1610612743,116,94,2025-01-22T04:49:04Z,4690000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M06.50S,2025-01-22T04:48:45.0Z,3,REGULAR,substitution,in,[],1642348,,,1610612743,116,94,2025-01-22T04:49:04Z,4700000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M06.50S,2025-01-22T04:49:07.7Z,3,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,117,94,2025-01-22T04:49:07Z,4710000,False,,,0,,J. Murray Free Throw 2 of 2 (9 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
480,PT00M01.10S,2025-01-22T04:49:13.3Z,3,REGULAR,3pt,Jump Shot,[],1641741,78.66294349540078,90.68627450980392,1610612755,117,94,2025-01-22T04:49:21Z,4720000,False,203.0,148.0,1,right,MISS R. Council IV 25' step back 3PT,[1641741],1610612755.0,PHI,step back,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Right Center,,,25.16,Missed,,,,,,,,,,,,,,,,
481,PT00M01.10S,2025-01-22T04:49:13.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,117,94,2025-01-22T04:49:21Z,4730000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,480.0,,,,,
482,PT00M00.00S,2025-01-22T04:49:23.0Z,3,REGULAR,period,end,[],0,,,1610612755,117,94,2025-01-22T04:49:23Z,4740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2025-01-22T04:52:25.2Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612755,117,94,2025-01-22T04:52:39Z,4750000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2025-01-22T04:52:25.2Z,4,REGULAR,substitution,out,['startperiod'],1631128,,,1610612755,117,94,2025-01-22T04:52:39Z,4760000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2025-01-22T04:52:25.2Z,4,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,117,94,2025-01-22T04:52:39Z,4770000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2025-01-22T04:52:25.2Z,4,REGULAR,substitution,out,['startperiod'],1626162,,,1610612755,117,94,2025-01-22T04:52:39Z,4780000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2025-01-22T04:52:25.2Z,4,REGULAR,substitution,out,['startperiod'],1627824,,,1610612755,117,94,2025-01-22T04:52:39Z,4790000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2025-01-22T04:52:25.2Z,4,REGULAR,substitution,in,['startperiod'],201599,,,1610612755,117,94,2025-01-22T04:52:39Z,4800000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2025-01-22T04:52:25.2Z,4,REGULAR,substitution,in,['startperiod'],1631124,,,1610612755,117,94,2025-01-22T04:52:39Z,4810000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2025-01-22T04:52:25.2Z,4,REGULAR,substitution,in,['startperiod'],203083,,,1610612755,117,94,2025-01-22T04:52:39Z,4820000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2025-01-22T04:52:25.2Z,4,REGULAR,substitution,in,['startperiod'],202331,,,1610612755,117,94,2025-01-22T04:52:39Z,4830000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2025-01-22T04:52:25.2Z,4,REGULAR,substitution,in,['startperiod'],202704,,,1610612755,117,94,2025-01-22T04:52:39Z,4840000,False,,,0,,SUB in: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2025-01-22T04:52:56.1Z,4,REGULAR,period,start,[],0,,,1610612743,117,94,2025-01-22T04:52:56Z,4850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT11M49.00S,2025-01-22T04:53:08.2Z,4,REGULAR,foul,personal,[],202704,,,1610612743,117,94,2025-01-22T04:53:37Z,4860000,False,,,0,,R. Jackson personal FOUL (1 PF),"[202704, 1631124]",1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Left Center,1627534.0,,,,,,,,1.0,0.0,Strawther,1631124.0,,,,,,,,
496,PT11M39.00S,2025-01-22T04:53:34.6Z,4,REGULAR,2pt,Jump Shot,[],203932,14.273981603153747,67.15686274509804,1610612743,117,94,2025-01-22T04:53:42Z,4880000,False,-86.0,82.0,1,left,MISS A. Gordon 11' turnaround fadeaway Shot,[203932],1610612743.0,DEN,turnaround fadeaway,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,,,11.85,Missed,,,,,,,,,,,,,,,,
497,PT11M35.00S,2025-01-22T04:53:38.6Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,117,94,2025-01-22T04:54:01Z,4890000,False,,,0,,A. Drummond REBOUND (Off:0 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,496.0,4.0,4.0,0.0,,
498,PT11M22.00S,2025-01-22T04:53:50.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203083,83.26215505913272,40.44117647058824,1610612755,117,96,2025-01-22T04:53:56Z,4900000,False,-48.0,105.0,1,right,A. Drummond 11' floating Jump Shot (8 PTS) (R. Council IV 1 AST),"[203083, 1641741]",1610612755.0,PHI,floating,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,11.52,Made,8.0,R. Council IV,1641741.0,1.0,,,,,,,,,,,,
500,PT11M08.00S,2025-01-22T04:54:05.7Z,4,REGULAR,turnover,out-of-bounds,[],201599,,,1610612743,117,96,2025-01-22T04:54:11Z,4920000,False,,,0,,D. Jordan bad pass out-of-bounds TURNOVER (1 TO),[201599],1610612743.0,DEN,bad pass,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Center,101283.0,1.0,,,,,,,,,,,,,,,,,,
502,PT10M53.00S,2025-01-22T04:54:30.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203083,93.9060446780552,54.90196078431373,1610612755,117,96,2025-01-22T04:54:54Z,4940000,False,25.0,5.0,1,right,MISS A. Drummond bank Shot,[203083],1610612755.0,PHI,bank,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,2.5,Missed,,,,,,,,,,,,,,,,
503,PT10M52.00S,2025-01-22T04:54:31.9Z,4,REGULAR,rebound,defensive,[],201599,,,1610612743,117,96,2025-01-22T04:54:54Z,4950000,False,,,0,,D. Jordan REBOUND (Off:0 Def:3),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,502.0,3.0,3.0,0.0,,
504,PT10M47.00S,2025-01-22T04:54:37.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631124,10.33180026281209,63.970588235294116,1610612743,119,96,2025-01-22T05:45:38Z,4960000,False,-70.0,45.0,1,left,J. Strawther 8' driving floating Jump Shot (16 PTS) (J. Murray 6 AST),"[1631124, 1627750]",1610612743.0,DEN,driving floating,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Left,,,8.29,Made,16.0,J. Murray,1627750.0,6.0,,,,,,,,,,,,
506,PT10M24.00S,2025-01-22T04:55:00.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642348,93.11760840998686,44.6078431372549,1610612755,119,98,2025-01-22T04:55:05Z,4980000,False,-27.0,12.0,1,right,J. Edwards driving finger roll Layup (8 PTS) (R. Council IV 2 AST),"[1642348, 1641741]",1610612755.0,PHI,driving finger roll,,,Edwards,J. Edwards,,,,,Restricted Area,0-8 Center,,,2.96,Made,8.0,R. Council IV,1641741.0,2.0,,,,,,,,,,,,
508,PT09M58.00S,2025-01-22T04:55:26.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631124,9.411957950065702,59.55882352941176,1610612743,121,98,2025-01-22T04:55:31Z,5000000,False,-48.0,36.0,1,left,J. Strawther turnaround Hook (18 PTS) (D. Jordan 1 AST),"[1631124, 201599]",1610612743.0,DEN,turnaround,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),0-8 Center,,,5.98,Made,18.0,D. Jordan,201599.0,1.0,,,,,,,,,,,,
510,PT09M44.00S,2025-01-22T04:55:40.0Z,4,REGULAR,3pt,Jump Shot,[],1642348,74.58935611038108,17.401960784313726,1610612755,121,101,2025-01-22T04:55:46Z,5020000,False,-163.0,186.0,1,right,J. Edwards 24' 3PT pullup (11 PTS) (P. George 8 AST),"[1642348, 202331]",1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,,,24.76,Made,11.0,P. George,202331.0,8.0,,,,,,,,,,,,
512,PT09M23.00S,2025-01-22T04:56:01.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,10.988830486202366,54.65686274509803,1610612743,121,101,2025-01-22T04:56:06Z,5040000,False,-23.0,51.0,1,left,MISS J. Murray driving finger roll Layup,[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,5.59,Missed,,,,,,,,,,,,,,,,
513,PT09M21.00S,2025-01-22T04:56:03.8Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,121,101,2025-01-22T04:56:06Z,5050000,False,,,0,,A. Drummond REBOUND (Off:0 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,512.0,5.0,5.0,0.0,,
514,PT09M14.00S,2025-01-22T04:56:10.6Z,4,REGULAR,3pt,Jump Shot,[],1641741,95.48291721419186,1.715686274509804,1610612755,121,104,2025-01-22T04:56:18Z,5060000,False,-241.0,-10.0,1,right,R. Council IV 24' 3PT  (5 PTS) (P. George 9 AST),"[1641741, 202331]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Left Corner 3,24+ Left,,,24.16,Made,5.0,P. George,202331.0,9.0,,,,,,,,,,,,
516,PT08M58.00S,2025-01-22T04:56:25.8Z,4,REGULAR,3pt,Jump Shot,[],1631124,32.14520367936925,46.32352941176471,1610612743,124,104,2025-01-22T04:56:30Z,5080000,False,18.0,250.0,1,left,J. Strawther 25' 3PT  (21 PTS) (A. Gordon 2 AST),"[1631124, 203932]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,,,25.04,Made,21.0,A. Gordon,203932.0,2.0,,,,,,,,,,,,
518,PT08M41.00S,2025-01-22T04:56:43.8Z,4,REGULAR,3pt,Jump Shot,[],202331,90.75229960578186,95.34313725490196,1610612755,124,104,2025-01-22T04:56:48Z,5100000,False,227.0,34.0,1,right,MISS P. George 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,22.93,Missed,,,,,,,,,,,,,,,,
519,PT08M38.00S,2025-01-22T04:56:46.8Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,124,104,2025-01-22T04:56:48Z,5110000,False,,,0,,J. Murray REBOUND (Off:1 Def:4),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,518.0,5.0,4.0,1.0,,
520,PT08M27.00S,2025-01-22T04:56:57.3Z,4,REGULAR,2pt,Jump Shot,[],203932,11.514454664914586,73.2843137254902,1610612743,126,104,2025-01-22T04:57:03Z,5120000,False,-116.0,56.0,1,left,A. Gordon 12' turnaround fadeaway bank Jump Shot (16 PTS),[203932],1610612743.0,DEN,turnaround fadeaway bank,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,,,12.9,Made,16.0,,,,,,,,,,,,,,,
552,PT08M09.00S,2025-01-22T04:57:19.9Z,4,REGULAR,turnover,out-of-bounds,[],203083,,,1610612755,126,104,2025-01-22T05:02:24Z,5165000,False,,,0,,A. Drummond lost ball out-of-bounds TURNOVER (1 TO),[203083],1610612755.0,PHI,lost ball,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1193.0,1.0,,,,,,,,,,,,,,,,,,
526,PT08M09.00S,2025-01-22T04:57:26.5Z,4,REGULAR,substitution,out,[],203083,,,1610612743,126,104,2025-01-22T04:57:42Z,5180000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M09.00S,2025-01-22T04:57:26.5Z,4,REGULAR,substitution,out,[],202331,,,1610612743,126,104,2025-01-22T04:57:42Z,5190000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M09.00S,2025-01-22T04:57:26.5Z,4,REGULAR,substitution,in,[],1631250,,,1610612743,126,104,2025-01-22T04:57:42Z,5200000,False,,,0,,SUB in: P. Nance,[1631250],1610612755.0,PHI,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M09.00S,2025-01-22T04:57:26.5Z,4,REGULAR,substitution,in,[],1641737,,,1610612743,126,104,2025-01-22T04:57:42Z,5210000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
