actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
267,PT04M04.00S,2025-02-21T00:54:12.7Z,2,REGULAR,3pt,Jump Shot,[],1629656,32.670827858081466,38.72549019607843,1610612755,46,57,2025-02-21T00:54:17Z,2660000,False,56.0,255.0,1,left,MISS Q. Grimes 26' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,26.08,Missed,,,,,,,,,,,,,
268,PT04M01.00S,2025-02-21T00:54:15.7Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,46,57,2025-02-21T00:54:17Z,2670000,False,,,0,,D. White REBOUND (Off:0 Def:5),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,267.0,5.0,5.0,0.0,,,,
269,PT03M43.00S,2025-02-21T00:54:37.1Z,2,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612738,46,57,2025-02-21T00:54:45Z,2680000,False,,,0,,K. Oubre Jr. shooting personal FOUL (3 PF) (Brown 2 FT),"[1626162, 1627759]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2004.0,3.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
271,PT03M43.00S,2025-02-21T00:55:07.3Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,46,58,2025-02-21T00:55:07Z,2700000,False,,,0,,J. Brown Free Throw 1 of 2 (10 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
272,PT03M43.00S,2025-02-21T00:55:09.9Z,2,REGULAR,substitution,out,[],1629656,,,1610612738,46,58,2025-02-21T00:55:16Z,2710000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M43.00S,2025-02-21T00:55:09.9Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,46,58,2025-02-21T00:55:16Z,2720000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M43.00S,2025-02-21T00:55:09.9Z,2,REGULAR,substitution,in,[],202331,,,1610612738,46,58,2025-02-21T00:55:16Z,2730000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M43.00S,2025-02-21T00:55:09.9Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,46,58,2025-02-21T00:55:16Z,2740000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M43.00S,2025-02-21T00:55:36.6Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,46,59,2025-02-21T00:55:36Z,2750000,False,,,0,,J. Brown Free Throw 2 of 2 (11 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
277,PT03M32.00S,2025-02-21T00:55:48.5Z,2,REGULAR,2pt,Jump Shot,[],1626162,12.171484888304862,32.59803921568628,1610612755,46,59,2025-02-21T00:59:01Z,2760000,False,87.0,62.0,1,left,MISS K. Oubre Jr. 10' driving floating Shot,[1626162],1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,,,,,,10.68,Missed,,,,,,,,,,,,,
278,PT03M31.00S,2025-02-21T00:55:49.5Z,2,REGULAR,rebound,defensive,[],204001,,,1610612738,46,59,2025-02-21T00:55:52Z,2770000,False,,,0,,K. Porziņģis REBOUND (Off:1 Def:2),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,277.0,3.0,2.0,1.0,,,,
279,PT03M31.00S,2025-02-21T00:55:53.1Z,2,REGULAR,turnover,traveling,[],204001,,,1610612738,46,59,2025-02-21T00:55:57Z,2780000,False,,,0,,K. Porziņģis traveling TURNOVER (2 TO),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,2004.0,,,,,,,,,,,2.0,,,,,,,,
280,PT03M28.00S,2025-02-21T00:56:16.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203954,7.046649145860711,24.754901960784316,1610612755,48,59,2025-02-21T00:56:21Z,2790000,False,126.0,14.0,1,left,J. Embiid 12' turnaround bank Jump Shot (12 PTS) (T. Maxey 5 AST),"[203954, 1630178]",1610612755.0,PHI,turnaround bank,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,,,,,,12.69,Made,12.0,T. Maxey,1630178.0,5.0,,,,,,,,,
282,PT03M28.00S,2025-02-21T00:56:19.3Z,2,REGULAR,foul,personal,['1freethrow'],201950,,,1610612755,48,59,2025-02-21T00:56:29Z,2810000,False,,,0,,J. Holiday shooting personal FOUL (2 PF) (Embiid 1 FT),"[201950, 203954]",1610612738.0,BOS,shooting,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,2004.0,2.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,
284,PT03M28.00S,2025-02-21T00:56:56.8Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203954,,,1610612755,49,59,2025-02-21T00:56:56Z,2830000,False,,,0,,J. Embiid Free Throw 1 of 1 (13 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,
285,PT03M13.00S,2025-02-21T00:57:12.6Z,2,REGULAR,3pt,Jump Shot,[],1627759,94.56307490144546,95.83333333333334,1610612738,49,59,2025-02-21T00:57:16Z,2840000,False,229.0,-1.0,1,right,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,,,,22.92,Missed,,,,,,,,,,,,,
286,PT03M11.00S,2025-02-21T00:57:14.6Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,49,59,2025-02-21T00:57:16Z,2850000,False,,,0,,J. Embiid REBOUND (Off:1 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,285.0,3.0,2.0,1.0,,,,
287,PT03M03.00S,2025-02-21T00:57:23.9Z,2,REGULAR,3pt,Jump Shot,[],202331,34.510512483574246,66.17647058823529,1610612755,49,59,2025-02-21T00:57:28Z,2860000,False,-81.0,272.0,1,left,MISS P. George 28' 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,28.37,Missed,,,,,,,,,,,,,
288,PT02M59.00S,2025-02-21T00:57:27.9Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,49,59,2025-02-21T00:57:28Z,2870000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,287.0,2.0,2.0,0.0,,,,
289,PT02M39.00S,2025-02-21T00:57:47.3Z,2,REGULAR,3pt,Jump Shot,[],1628369,93.51182654402102,96.32352941176471,1610612738,49,62,2025-02-21T00:57:52Z,2880000,False,232.0,8.0,1,right,J. Tatum 3PT step back (9 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,,,,23.18,Made,9.0,,,,,,,,,,,,
290,PT02M33.00S,2025-02-21T00:57:55.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.1268068331143235,47.30392156862745,1610612755,51,62,2025-02-21T00:58:03Z,2890000,False,13.0,5.0,1,left,T. Maxey driving finger roll Layup (9 PTS) (P. George 1 AST),"[1630178, 202331]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,1.44,Made,9.0,P. George,202331.0,1.0,,,,,,,,,
292,PT02M33.00S,2025-02-21T00:57:58.4Z,2,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612755,51,62,2025-02-21T00:58:08Z,2910000,False,,,0,,D. White shooting personal FOUL (1 PF) (Maxey 1 FT),"[1628401, 1630178]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,201638.0,1.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
294,PT02M33.00S,2025-02-21T00:58:14.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,51,62,2025-02-21T00:59:01Z,2930000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M33.00S,2025-02-21T01:01:03.1Z,2,REGULAR,substitution,out,[],201950,,,1610612755,51,62,2025-02-21T01:01:06Z,2940000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M33.00S,2025-02-21T01:01:03.1Z,2,REGULAR,substitution,in,[],201143,,,1610612755,51,62,2025-02-21T01:01:06Z,2950000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M33.00S,2025-02-21T01:01:44.1Z,2,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,52,62,2025-02-21T01:01:44Z,2960000,False,,,0,,T. Maxey Free Throw 1 of 1 (10 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
298,PT02M09.00S,2025-02-21T01:02:10.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,81.42247043363994,37.254901960784316,1610612738,52,62,2025-02-21T01:02:16Z,2970000,False,-64.0,122.0,1,right,MISS K. Porziņģis 13' fadeaway Shot,[204001],1610612738.0,BOS,fadeaway,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.77,Missed,,,,,,,,,,,,,
299,PT02M05.00S,2025-02-21T01:02:14.4Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,52,62,2025-02-21T01:02:16Z,2980000,False,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,298.0,3.0,3.0,0.0,,,,
300,PT01M50.00S,2025-02-21T01:02:28.6Z,2,REGULAR,3pt,Jump Shot,[],1626162,6.1268068331143235,95.83333333333334,1610612755,52,62,2025-02-21T01:02:32Z,2990000,False,-229.0,5.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,22.93,Missed,,,,,,,,,,,,,
301,PT01M47.00S,2025-02-21T01:02:31.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,52,62,2025-02-21T01:02:32Z,3000000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,300.0,3.0,3.0,0.0,,,,
302,PT01M45.00S,2025-02-21T01:02:34.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628369,92.9862023653088,50.0,1610612738,52,64,2025-02-21T01:02:40Z,3010000,False,0.0,13.0,1,right,J. Tatum running DUNK (11 PTS) (J. Brown 4 AST),"[1628369, 1627759]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,1.34,Made,11.0,J. Brown,1627759.0,4.0,,,,,,,,,
304,PT01M29.00S,2025-02-21T01:02:49.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,5.075558475689881,50.245098039215684,1610612755,54,64,2025-02-21T01:02:53Z,3030000,False,-1.0,-5.0,1,left,T. Maxey driving finger roll Layup (12 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,0.49,Made,12.0,,,,,,,,,,,,
305,PT01M15.00S,2025-02-21T01:03:06.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.46057818659659,50.98039215686274,1610612738,54,64,2025-02-21T01:03:37Z,3040000,False,5.0,18.0,1,right,MISS J. Tatum driving finger roll Layup,[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,1.9,Missed,,,,,,,,,,,,,
306,PT01M14.00S,2025-02-21T01:03:07.9Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,54,64,2025-02-21T01:03:37Z,3050000,False,,,0,,J. Brown REBOUND (Off:3 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,305.0,4.0,1.0,3.0,,,,
307,PT01M12.00S,2025-02-21T01:03:10.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627759,94.40999984741211,50.0,1610612738,54,66,2025-02-21T01:03:47Z,3060000,False,0.0,0.0,1,right,J. Brown tip Layup (13 PTS),[1627759],1610612738.0,BOS,tip,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,13.0,,,,,,,,,,,,
308,PT01M10.00S,2025-02-21T01:03:16.2Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612755,54,66,2025-02-21T01:03:20Z,3070000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612738.0,BOS,,,,,,,,,,,,201638.0,,,,,,,,,,,,,,,,,,,
309,PT01M00.00S,2025-02-21T01:03:38.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,5.338370565045992,51.470588235294116,1610612755,56,66,2025-02-21T01:03:41Z,3080000,False,-7.0,-2.0,1,left,T. Maxey driving finger roll Layup (14 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,0.77,Made,14.0,,,,,,,,,,,,
310,PT00M47.70S,2025-02-21T01:03:55.4Z,2,REGULAR,3pt,Jump Shot,[],201143,66.44218134034165,68.13725490196079,1610612738,56,69,2025-02-21T01:03:59Z,3090000,False,91.0,263.0,1,right,A. Horford 27' 3PT  (6 PTS) (J. Brown 5 AST),"[201143, 1627759]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,27.81,Made,6.0,J. Brown,1627759.0,5.0,,,,,,,,,
312,PT00M36.60S,2025-02-21T01:04:09.8Z,2,REGULAR,3pt,Jump Shot,[],1630178,27.020367936925098,80.88235294117648,1610612755,56,69,2025-02-21T01:04:52Z,3110000,False,-154.0,201.0,1,left,MISS T. Maxey 25' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,25.39,Missed,,,,,,,,,,,,,
313,PT00M33.80S,2025-02-21T01:04:12.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,56,69,2025-02-21T01:04:13Z,3120000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,312.0,4.0,4.0,0.0,,,,
314,PT00M18.70S,2025-02-21T01:04:27.7Z,2,REGULAR,3pt,Jump Shot,[],204001,64.20827858081472,45.588235294117645,1610612738,56,72,2025-02-21T01:04:31Z,3130000,False,-22.0,284.0,1,right,K. Porziņģis 28' 3PT  (10 PTS) (J. Tatum 7 AST),"[204001, 1628369]",1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Center,,,,,,28.48,Made,10.0,J. Tatum,1628369.0,7.0,,,,,,,,,
316,PT00M00.40S,2025-02-21T01:04:50.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,19.66162943495401,46.32352941176471,1610612755,56,72,2025-02-21T01:04:54Z,3150000,False,18.0,132.0,1,left,MISS J. Embiid 13' fadeaway Shot - blocked,"[203954, 204001]",1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.36,Missed,,,,,,,,,,,,Porziņģis,204001.0
317,PT00M00.40S,2025-02-21T01:04:50.0Z,2,REGULAR,block,,[],204001,,,1610612755,56,72,2025-02-21T01:04:52Z,3160000,False,,,0,,K. Porziņģis BLOCK (1 BLK),[204001],1610612738.0,BOS,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
318,PT00M00.40S,2025-02-21T01:04:50.0Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,56,72,2025-02-21T01:04:54Z,3170000,False,,,0,,D. White REBOUND (Off:0 Def:6),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,316.0,6.0,6.0,0.0,,,,
319,PT00M00.00S,2025-02-21T01:05:01.4Z,2,REGULAR,period,end,[],0,,,1610612738,56,72,2025-02-21T01:05:01Z,3180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2025-02-21T01:05:10.0Z,3,REGULAR,substitution,out,['startperiod'],1641741,,,1610612738,56,72,2025-02-21T01:21:07Z,3190000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2025-02-21T01:05:10.0Z,3,REGULAR,substitution,out,['startperiod'],201143,,,1610612738,56,72,2025-02-21T01:21:07Z,3200000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2025-02-21T01:05:10.0Z,3,REGULAR,substitution,in,['startperiod'],1629656,,,1610612738,56,72,2025-02-21T01:21:07Z,3210000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2025-02-21T01:05:10.0Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612738,56,72,2025-02-21T01:21:07Z,3220000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2025-02-21T01:21:47.0Z,3,REGULAR,period,start,[],0,,,1610612755,56,72,2025-02-21T01:21:47Z,3230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT11M41.00S,2025-02-21T01:22:06.3Z,3,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,56,72,2025-02-21T01:22:12Z,3240000,False,,,0,,J. Embiid lost ball out-of-bounds TURNOVER (2 TO),[203954],1610612755.0,PHI,lost ball,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,1193.0,,,,,,,,,,,2.0,,,,,,,,
326,PT11M23.00S,2025-02-21T01:22:29.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627759,23.73521681997372,41.66666666666667,1610612738,56,74,2025-02-21T01:22:32Z,3250000,False,42.0,171.0,1,left,J. Brown 17' turnaround Jump Shot (15 PTS),[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,,,,,,17.56,Made,15.0,,,,,,,,,,,,
328,PT11M10.00S,2025-02-21T01:22:40.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,91.80354796320631,47.549019607843135,1610612755,58,74,2025-02-21T01:22:44Z,3270000,False,-12.0,25.0,1,right,T. Maxey driving floating Jump Shot (16 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,2.74,Made,16.0,,,,,,,,,,,,
329,PT10M57.00S,2025-02-21T01:22:53.7Z,3,REGULAR,3pt,Jump Shot,[],201950,19.530223390275953,5.147058823529411,1610612738,58,77,2025-02-21T01:22:58Z,3280000,False,224.0,131.0,1,left,J. Holiday 25' 3PT  (8 PTS) (D. White 1 AST),"[201950, 1628401]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,25.98,Made,8.0,D. White,1628401.0,1.0,,,,,,,,,
333,PT10M34.00S,2025-02-21T01:23:26.7Z,3,REGULAR,foul,personal,['2freethrow'],201950,,,1610612755,58,77,2025-02-21T01:23:32Z,3320000,False,,,0,,J. Holiday shooting personal FOUL (3 PF) (Embiid 2 FT),"[201950, 203954]",1610612738.0,BOS,shooting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1193.0,3.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,
335,PT10M34.00S,2025-02-21T01:23:50.4Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,59,77,2025-02-21T01:23:50Z,3340000,False,,,0,,J. Embiid Free Throw 1 of 2 (14 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,
336,PT10M34.00S,2025-02-21T01:24:08.6Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,60,77,2025-02-21T01:24:08Z,3350000,False,,,0,,J. Embiid Free Throw 2 of 2 (15 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
337,PT10M23.00S,2025-02-21T01:24:20.5Z,3,REGULAR,3pt,Jump Shot,[],1628401,29.77989487516426,19.362745098039216,1610612738,60,77,2025-02-21T01:24:25Z,3360000,False,153.0,227.0,1,left,MISS D. White 27' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,27.42,Missed,,,,,,,,,,,,,
338,PT10M21.00S,2025-02-21T01:24:22.5Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612755,60,77,2025-02-21T01:24:25Z,3370000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:6),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,337.0,6.0,6.0,0.0,,,,
339,PT10M06.00S,2025-02-21T01:24:37.9Z,3,REGULAR,3pt,Jump Shot,[],202331,68.67608409986859,76.47058823529412,1610612755,60,77,2025-02-21T01:24:46Z,3380000,False,132.0,242.0,1,right,MISS P. George 27' 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,27.58,Missed,,,,,,,,,,,,,
340,PT10M01.00S,2025-02-21T01:24:42.9Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,60,77,2025-02-21T01:24:46Z,3390000,False,,,0,,D. White REBOUND (Off:0 Def:7),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,339.0,7.0,7.0,0.0,,,,
341,PT09M59.00S,2025-02-21T01:24:45.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627759,6.258212877792378,50.98039215686274,1610612738,60,79,2025-02-21T01:24:55Z,3400000,False,-5.0,6.0,1,left,J. Brown running alley-oop DUNK (17 PTS) (J. Tatum 8 AST),"[1627759, 1628369]",1610612738.0,BOS,running alley-oop,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,0.8,Made,17.0,J. Tatum,1628369.0,8.0,,,,,,,,,
343,PT09M34.00S,2025-02-21T01:25:09.9Z,3,REGULAR,3pt,Jump Shot,[],1626162,70.12155059132719,14.950980392156863,1610612755,60,79,2025-02-21T01:25:15Z,3420000,False,-175.0,228.0,1,right,MISS K. Oubre Jr. 28' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,28.79,Missed,,,,,,,,,,,,,
344,PT09M30.00S,2025-02-21T01:25:13.9Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,60,79,2025-02-21T01:25:15Z,3430000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,343.0,5.0,5.0,0.0,,,,
345,PT09M24.00S,2025-02-21T01:25:21.2Z,3,REGULAR,foul,personal,['3freethrow'],1629656,,,1610612738,60,79,2025-02-21T01:25:31Z,3440000,False,,,0,,Q. Grimes shooting personal FOUL (2 PF) (White 3 FT),"[1629656, 1628401]",1610612755.0,PHI,shooting,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,1193.0,2.0,0.0,White,1628401.0,,,,,,,,,,,,,,,
347,PT09M24.00S,2025-02-21T01:25:51.2Z,3,REGULAR,freethrow,1 of 3,[],1628401,,,1610612738,60,80,2025-02-21T01:25:51Z,3460000,False,,,0,,D. White Free Throw 1 of 3 (7 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
348,PT09M24.00S,2025-02-21T01:26:08.8Z,3,REGULAR,freethrow,2 of 3,[],1628401,,,1610612738,60,81,2025-02-21T01:26:08Z,3470000,False,,,0,,D. White Free Throw 2 of 3 (8 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
349,PT09M24.00S,2025-02-21T01:26:29.1Z,3,REGULAR,freethrow,3 of 3,[],1628401,,,1610612738,60,82,2025-02-21T01:26:29Z,3480000,False,,,0,,D. White Free Throw 3 of 3 (9 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
350,PT09M12.00S,2025-02-21T01:26:42.8Z,3,REGULAR,3pt,Jump Shot,[],202331,71.56701708278581,16.42156862745098,1610612755,60,82,2025-02-21T01:26:49Z,3490000,False,-168.0,215.0,1,right,MISS P. George 27' 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,27.26,Missed,,,,,,,,,,,,,
351,PT09M07.00S,2025-02-21T01:26:47.8Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,60,82,2025-02-21T01:26:49Z,3500000,False,,,0,,D. White REBOUND (Off:0 Def:8),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,350.0,8.0,8.0,0.0,,,,
