actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
257,PT05M14.00S,2025-04-11T23:51:42.3Z,2,REGULAR,3pt,Jump Shot,[],1642258,86.5473061760841,95.83333333333334,1610612737,51,43,2025-04-11T23:51:48Z,2530000,False,229.0,74.0,1,right,MISS Z. Risacher 24' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,,,24.08,Missed,,,,,,,,,,,,,,,,
258,PT05M12.00S,2025-04-11T23:51:45.1Z,2,REGULAR,rebound,offensive,[],1630249,,,1610612737,51,43,2025-04-11T23:51:45Z,2540000,False,,,0,,V. Krejčí REBOUND (Off:1 Def:0),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Right Corner 3,24+ Right,,,,,257.0,1.0,0.0,1.0,,,,,,,,,,,,
259,PT05M01.00S,2025-04-11T23:51:56.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627747,92.85479632063075,48.03921568627451,1610612737,51,45,2025-04-11T23:52:03Z,2550000,False,-10.0,15.0,1,right,C. LeVert driving Layup (11 PTS),[1627747],1610612737.0,ATL,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,1.77,Made,,,,,,,,,11.0,,,,,,,
260,PT04M50.00S,2025-04-11T23:52:07.2Z,2,REGULAR,turnover,bad pass,[],1630215,,,1610612755,51,45,2025-04-11T23:52:10Z,2560000,False,,,0,,J. Butler bad pass TURNOVER (2 TO),"[1630215, 1630700]",1610612755.0,PHI,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,Daniels,1630700.0,,,,,,,,,,
261,PT04M50.00S,2025-04-11T23:52:07.2Z,2,REGULAR,steal,,[],1630700,,,1610612737,51,45,2025-04-11T23:52:09Z,2570000,False,,,0,,D. Daniels STEAL (2 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
262,PT04M46.00S,2025-04-11T23:52:11.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642258,93.9060446780552,50.73529411764706,1610612737,51,47,2025-04-11T23:52:17Z,2580000,False,4.0,5.0,1,right,Z. Risacher running reverse DUNK (10 PTS) (D. Daniels 3 AST),"[1642258, 1630700]",1610612737.0,ATL,running reverse,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,0.61,Made,,,,,,,,,10.0,D. Daniels,1630700.0,3.0,,,,
264,PT04M16.00S,2025-04-11T23:52:40.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,14.536793692509855,50.98039215686274,1610612755,53,47,2025-04-11T23:52:45Z,2600000,False,-5.0,84.0,1,left,J. Butler 8' driving floating Jump Shot (13 PTS) (M. Bagley 1 AST),"[1630215, 1630542]",1610612755.0,PHI,driving floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,8.42,Made,,,,,,,,,13.0,M. Bagley,1630542.0,1.0,,,,
266,PT04M08.00S,2025-04-11T23:53:00.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,53,47,2025-04-11T23:53:00Z,2620000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M08.00S,2025-04-11T23:55:24.2Z,2,REGULAR,substitution,out,[],1642258,,,1610612737,53,47,2025-04-11T23:55:29Z,2630000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M08.00S,2025-04-11T23:55:24.2Z,2,REGULAR,substitution,out,[],1630249,,,1610612737,53,47,2025-04-11T23:55:29Z,2640000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M08.00S,2025-04-11T23:55:24.2Z,2,REGULAR,substitution,in,[],1627777,,,1610612737,53,47,2025-04-11T23:55:29Z,2650000,False,,,0,,SUB in: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M08.00S,2025-04-11T23:55:24.2Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,53,47,2025-04-11T23:55:29Z,2660000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M08.00S,2025-04-11T23:55:32.5Z,2,REGULAR,substitution,out,[],1629022,,,1610612737,53,47,2025-04-11T23:55:39Z,2670000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M08.00S,2025-04-11T23:55:32.5Z,2,REGULAR,substitution,out,[],1641737,,,1610612737,53,47,2025-04-11T23:55:39Z,2680000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M08.00S,2025-04-11T23:55:32.5Z,2,REGULAR,substitution,in,[],1630288,,,1610612737,53,47,2025-04-11T23:55:39Z,2690000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M08.00S,2025-04-11T23:55:32.5Z,2,REGULAR,substitution,in,[],1630658,,,1610612737,53,47,2025-04-11T23:55:39Z,2700000,False,,,0,,SUB in: C. Castleton,[1630658],1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M57.00S,2025-04-11T23:56:02.7Z,2,REGULAR,3pt,Jump Shot,[],1630700,88.12417871222075,96.32352941176471,1610612737,53,47,2025-04-11T23:56:07Z,2710000,False,232.0,59.0,1,right,MISS D. Daniels 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,,,23.9,Missed,,,,,,,,,,,,,,,,
276,PT03M55.00S,2025-04-11T23:56:04.7Z,2,REGULAR,rebound,defensive,[],1630658,,,1610612755,53,47,2025-04-11T23:56:07Z,2720000,False,,,0,,C. Castleton REBOUND (Off:1 Def:2),[1630658],1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,Right Corner 3,24+ Right,,,,,275.0,3.0,2.0,1.0,,,,,,,,,,,,
277,PT03M32.00S,2025-04-11T23:56:28.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630288,8.754927726675426,42.64705882352941,1610612755,53,47,2025-04-11T23:56:35Z,2730000,False,37.0,30.0,1,left,MISS J. Dowtin Jr. driving Layup - blocked,"[1630288, 1630700]",1610612755.0,PHI,driving,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,4.74,Missed,,,,,,,Daniels,1630700.0,,,,,,,,
278,PT03M32.00S,2025-04-11T23:56:28.2Z,2,REGULAR,block,,[],1630700,,,1610612755,53,47,2025-04-11T23:56:30Z,2740000,False,,,0,,D. Daniels BLOCK (2 BLK),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
279,PT03M29.00S,2025-04-11T23:56:31.2Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,53,47,2025-04-11T23:56:35Z,2750000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,277.0,1.0,1.0,0.0,,,,,,,,,,,,
280,PT03M27.00S,2025-04-11T23:56:37.9Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627747,89.30683311432325,53.92156862745098,1610612737,53,49,2025-04-11T23:57:13Z,2760000,False,20.0,48.0,1,right,C. LeVert driving floating Jump Shot (13 PTS),[1627747],1610612737.0,ATL,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,5.18,Made,,,,,,,,,13.0,,,,,,,
281,PT03M27.00S,2025-04-11T23:56:42.4Z,2,REGULAR,foul,personal,['1freethrow'],1630215,,,1610612737,53,49,2025-04-11T23:56:53Z,2770000,False,,,0,,J. Butler shooting personal FOUL (2 PF) (LeVert 1 FT),"[1630215, 1627747]",1610612755.0,PHI,shooting,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,200834.0,,,,,,,,,,,,,,,,2.0,0.0,LeVert,1627747.0
283,PT03M27.00S,2025-04-11T23:57:01.6Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1627747,,,1610612737,53,49,2025-04-11T23:57:04Z,2790000,False,,,0,,MISS C. LeVert Free Throw 1 of 1,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
284,PT03M24.00S,2025-04-11T23:57:04.6Z,2,REGULAR,rebound,defensive,[],1630658,,,1610612755,53,49,2025-04-11T23:57:04Z,2800000,False,,,0,,C. Castleton REBOUND (Off:1 Def:3),[1630658],1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,,,,,,,283.0,4.0,3.0,1.0,,,,,,,,,,,,
285,PT03M13.00S,2025-04-11T23:57:14.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,6.783837056504599,41.911764705882355,1610612755,53,49,2025-04-11T23:57:21Z,2810000,False,40.0,11.0,1,left,MISS J. Butler driving floating bank Shot,[1630215],1610612755.0,PHI,driving floating bank,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,4.2,Missed,,,,,,,,,,,,,,,,
286,PT03M11.00S,2025-04-11T23:57:16.6Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,53,49,2025-04-11T23:57:21Z,2820000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,285.0,2.0,2.0,0.0,,,,,,,,,,,,
287,PT03M06.00S,2025-04-11T23:57:21.4Z,2,REGULAR,3pt,Jump Shot,[],1630700,92.19776609724047,95.34313725490196,1610612737,53,49,2025-04-11T23:58:18Z,2830000,False,227.0,21.0,1,right,MISS D. Daniels 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,,,22.77,Missed,,,,,,,,,,,,,,,,
288,PT03M05.00S,2025-04-11T23:57:22.4Z,2,REGULAR,rebound,offensive,[],1629027,,,1610612737,53,49,2025-04-11T23:57:56Z,2840000,False,,,0,,T. Young REBOUND (Off:1 Def:0),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Right Corner 3,24+ Right,,,,,287.0,1.0,0.0,1.0,,,,,,,,,,,,
289,PT03M04.00S,2025-04-11T23:57:29.2Z,2,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,53,49,2025-04-11T23:57:39Z,2850000,False,,,0,,T. Young step out-of-bounds TURNOVER (2 TO),[1629027],1610612737.0,ATL,step,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,,,,
290,PT03M04.00S,2025-04-11T23:57:40.7Z,2,REGULAR,substitution,out,[],1630215,,,1610612755,53,49,2025-04-11T23:57:45Z,2860000,False,,,0,,SUB out: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M04.00S,2025-04-11T23:57:40.7Z,2,REGULAR,substitution,in,[],1641720,,,1610612755,53,49,2025-04-11T23:57:45Z,2870000,False,,,0,,SUB in: J. Hood-Schifino,[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M46.00S,2025-04-11T23:58:03.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641720,17.0335085413929,62.745098039215684,1610612755,55,49,2025-04-11T23:58:08Z,2880000,False,-64.0,108.0,1,left,J. Hood-Schifino 12' pullup Jump Shot (2 PTS) (M. Bagley 2 AST),"[1641720, 1630542]",1610612755.0,PHI,pullup,,,Hood-Schifino,J. Hood-Schifino,,,,,In The Paint (Non-RA),8-16 Left,,,12.5,Made,,,,,,,,,2.0,M. Bagley,1630542.0,2.0,,,,
294,PT02M31.00S,2025-04-11T23:58:17.7Z,2,REGULAR,2pt,Jump Shot,[],1630700,95.6143232588699,65.93137254901961,1610612737,55,49,2025-04-11T23:58:23Z,2900000,False,80.0,-11.0,1,right,MISS D. Daniels 8' driving floating Shot,[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,Mid-Range,0-8 Center,,,8.05,Missed,,,,,,,,,,,,,,,,
295,PT02M26.00S,2025-04-11T23:58:23.1Z,2,REGULAR,rebound,offensive,[],1630700,,,1610612737,55,49,2025-04-11T23:58:23Z,2910000,False,,,0,,D. Daniels REBOUND (Off:2 Def:4),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,0-8 Center,,,,,294.0,6.0,4.0,2.0,,,,,,,,,,,,
296,PT02M26.00S,2025-04-11T23:58:23.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630700,94.40999984741211,50.0,1610612737,55,49,2025-04-11T23:58:23Z,2920000,False,0.0,0.0,1,right,MISS D. Daniels tip Layup,[1630700],1610612737.0,ATL,tip,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
297,PT02M26.00S,2025-04-11T23:58:23.8Z,2,REGULAR,rebound,offensive,[],1627747,,,1610612737,55,49,2025-04-11T23:58:23Z,2930000,False,,,0,,C. LeVert REBOUND (Off:1 Def:2),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,296.0,3.0,2.0,1.0,,,,,,,,,,,,
298,PT02M24.00S,2025-04-11T23:58:25.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,73.66951379763469,14.215686274509803,1610612737,55,52,2025-04-11T23:58:29Z,2940000,False,-179.0,195.0,1,right,C. LeVert 26' 3PT  (16 PTS),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,26.46,Made,,,,,,,,,16.0,,,,,,,
299,PT02M08.00S,2025-04-11T23:58:40.9Z,2,REGULAR,3pt,Jump Shot,[],1630542,6.915243101182654,3.431372549019608,1610612755,58,52,2025-04-11T23:58:46Z,2950000,False,233.0,13.0,1,left,M. Bagley 3PT  (8 PTS),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Right Corner 3,24+ Right,,,23.31,Made,,,,,,,,,8.0,,,,,,,
300,PT02M00.00S,2025-04-11T23:58:52.4Z,2,REGULAR,foul,offensive,[],1627777,,,1610612737,58,52,2025-04-11T23:59:01Z,2960000,False,,,0,,G. Niang charge offensive FOUL (1 PF),"[1627777, 1630542]",1610612737.0,ATL,charge,,,Niang,G. Niang,,,,,Mid-Range,8-16 Left,203593.0,,,,,,,,,,,,,,,,1.0,0.0,Bagley,1630542.0
302,PT02M00.00S,2025-04-11T23:58:52.4Z,2,REGULAR,turnover,offensive foul,[],1627777,,,1610612737,58,52,2025-04-11T23:58:52Z,2980000,False,,,0,,G. Niang offensive foul TURNOVER (1 TO),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Left,203593.0,1.0,,,,,,,,,,,,,,,,,,
303,PT01M51.00S,2025-04-11T23:59:15.1Z,2,REGULAR,foul,personal,[],1627747,,,1610612755,58,52,2025-04-11T23:59:21Z,2990000,False,,,0,,C. LeVert personal FOUL (1 PF),"[1627747, 1630288]",1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,203593.0,,,,,,,,,,,,,,,,1.0,0.0,Dowtin Jr.,1630288.0
305,PT01M42.00S,2025-04-11T23:59:37.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641741,18.74178712220762,94.6078431372549,1610612755,58,52,2025-04-11T23:59:43Z,3010000,False,-223.0,124.0,1,left,MISS R. Council IV 25' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Left Center,,,25.5,Missed,,,,,,,,,,,,,,,,
306,PT01M37.00S,2025-04-11T23:59:42.5Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,58,52,2025-04-11T23:59:43Z,3020000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,,305.0,3.0,3.0,0.0,,,,,,,,,,,,
307,PT01M32.00S,2025-04-11T23:59:49.5Z,2,REGULAR,foul,personal,['2freethrow'],1641720,,,1610612737,58,52,2025-04-11T23:59:58Z,3030000,False,,,0,,J. Hood-Schifino shooting personal FOUL (1 PF) (Young 2 FT),"[1641720, 1629027]",1610612755.0,PHI,shooting,,,Hood-Schifino,J. Hood-Schifino,,,,,In The Paint (Non-RA),8-16 Center,203593.0,,,,,,,,,,,,,,,,1.0,0.0,Young,1629027.0
309,PT01M32.00S,2025-04-12T00:00:19.6Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,58,53,2025-04-12T00:00:43Z,3050000,False,,,0,,T. Young Free Throw 1 of 2 (11 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,,,,,,,,11.0,,,,,,,
310,PT01M32.00S,2025-04-12T00:00:19.6Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,58,53,2025-04-12T00:00:43Z,3060000,False,,,0,,MISS T. Young Free Throw 2 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
311,PT01M31.00S,2025-04-12T00:00:20.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,58,53,2025-04-12T00:00:43Z,3070000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,310.0,,,,,,,,,,,,,,,
312,PT01M31.00S,2025-04-12T00:00:42.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630168,,,1610612755,58,53,2025-04-12T00:00:56Z,3080000,False,,,0,,O. Okongwu loose ball personal FOUL (3 PF) (Castleton 2 FT),"[1630168, 1630658]",1610612737.0,ATL,loose ball,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Right,203593.0,,,,,,,,,,,,,,,,3.0,0.0,Castleton,1630658.0
314,PT01M31.00S,2025-04-12T00:01:19.4Z,2,REGULAR,freethrow,1 of 2,[],1630658,,,1610612755,59,53,2025-04-12T00:01:19Z,3100000,False,,,0,,C. Castleton Free Throw 1 of 2 (5 PTS),[1630658],1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,,,,,,Made,,,,,,,,,5.0,,,,,,,
315,PT01M31.00S,2025-04-12T00:01:32.7Z,2,REGULAR,substitution,out,[],1630168,,,1610612755,59,53,2025-04-12T00:01:38Z,3110000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M31.00S,2025-04-12T00:01:32.7Z,2,REGULAR,substitution,in,[],1631230,,,1610612755,59,53,2025-04-12T00:01:38Z,3120000,False,,,0,,SUB in: D. Barlow,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M31.00S,2025-04-12T00:01:56.5Z,2,REGULAR,freethrow,2 of 2,[],1630658,,,1610612755,60,53,2025-04-12T00:01:56Z,3130000,False,,,0,,C. Castleton Free Throw 2 of 2 (6 PTS),[1630658],1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,,,,,,Made,,,,,,,,,6.0,,,,,,,
318,PT01M22.00S,2025-04-12T00:02:06.5Z,2,REGULAR,3pt,Jump Shot,[],1627777,74.19513797634691,84.80392156862744,1610612737,60,56,2025-04-12T00:02:11Z,3140000,False,174.0,190.0,1,right,G. Niang 25' 3PT  (8 PTS) (T. Young 5 AST),"[1627777, 1629027]",1610612737.0,ATL,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,25.77,Made,,,,,,,,,8.0,T. Young,1629027.0,5.0,,,,
320,PT01M08.00S,2025-04-12T00:02:22.0Z,2,REGULAR,3pt,Jump Shot,[],1630542,4.28712220762155,95.09803921568627,1610612755,63,56,2025-04-12T00:02:26Z,3160000,False,-225.0,-12.0,1,left,M. Bagley 3PT  (11 PTS) (J. Hood-Schifino 3 AST),"[1630542, 1641720]",1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Left Corner 3,24+ Left,,,22.58,Made,,,,,,,,,11.0,J. Hood-Schifino,1641720.0,3.0,,,,
322,PT00M57.30S,2025-04-12T00:02:32.7Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,63,56,2025-04-12T00:02:36Z,3180000,False,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1630658]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,3.0,,,,,,,Castleton,1630658.0,,,,,,,,,,
323,PT00M57.30S,2025-04-12T00:02:32.7Z,2,REGULAR,steal,,[],1630658,,,1610612755,63,56,2025-04-12T00:02:35Z,3190000,False,,,0,,C. Castleton STEAL (1 STL),[1630658],1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
324,PT00M52.00S,2025-04-12T00:02:37.9Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1641720,17.95335085413929,84.06862745098039,1610612755,63,56,2025-04-12T00:02:44Z,3200000,False,-170.0,116.0,1,left,MISS J. Hood-Schifino 20' running Shot,[1641720],1610612755.0,PHI,running,,,Hood-Schifino,J. Hood-Schifino,,,,,Mid-Range,16-24 Left,,,20.62,Missed,,,,,,,,,,,,,,,,
325,PT00M48.90S,2025-04-12T00:02:41.0Z,2,REGULAR,rebound,defensive,[],1631230,,,1610612737,63,56,2025-04-12T00:02:41Z,3210000,False,,,0,,D. Barlow REBOUND (Off:0 Def:1),[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Left,,,,,324.0,1.0,1.0,0.0,,,,,,,,,,,,
326,PT00M46.80S,2025-04-12T00:02:48.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630658,,,1610612737,63,56,2025-04-12T00:02:55Z,3220000,False,,,0,,C. Castleton personal FOUL (2 PF) (Young 2 FT),"[1630658, 1629027]",1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,Above the Break 3,24+ Left Center,200834.0,,,,,,,,,,,,,,,,2.0,0.0,Young,1629027.0
328,PT00M46.80S,2025-04-12T00:03:15.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629027,,,1610612737,63,57,2025-04-12T00:03:15Z,3240000,False,,,0,,T. Young Free Throw 1 of 2 (12 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,,,,,,,,12.0,,,,,,,
329,PT00M46.80S,2025-04-12T00:03:29.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629027,,,1610612737,63,58,2025-04-12T00:03:29Z,3250000,False,,,0,,T. Young Free Throw 2 of 2 (13 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,,,,,,,,13.0,,,,,,,
330,PT00M33.90S,2025-04-12T00:03:45.1Z,2,REGULAR,3pt,Jump Shot,[],1630542,33.459264126149804,65.93137254901961,1610612755,66,58,2025-04-12T00:03:50Z,3260000,False,-80.0,262.0,1,left,M. Bagley 27' 3PT  (14 PTS) (R. Council IV 2 AST),"[1630542, 1641741]",1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Above the Break 3,24+ Center,,,27.39,Made,,,,,,,,,14.0,R. Council IV,1641741.0,2.0,,,,
332,PT00M20.70S,2025-04-12T00:04:01.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,85.75886990801577,53.431372549019606,1610612737,66,60,2025-04-12T00:04:08Z,3280000,False,17.0,81.0,1,right,C. LeVert 8' driving floating Jump Shot (18 PTS) (D. Daniels 4 AST),"[1627747, 1630700]",1610612737.0,ATL,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,8.32,Made,,,,,,,,,18.0,D. Daniels,1630700.0,4.0,,,,
334,PT00M00.40S,2025-04-12T00:04:25.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630288,18.084756898817346,50.0,1610612755,66,60,2025-04-12T00:04:32Z,3300000,False,0.0,117.0,1,left,MISS J. Dowtin Jr. 11' turnaround fadeaway Shot,[1630288],1610612755.0,PHI,turnaround fadeaway,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,11.75,Missed,,,,,,,,,,,,,,,,
335,PT00M00.40S,2025-04-12T00:04:25.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,66,60,2025-04-12T00:04:32Z,3310000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,334.0,,,,,,,,,,,,,,,
336,PT00M00.00S,2025-04-12T00:04:33.5Z,2,REGULAR,period,end,[],0,,,1610612755,66,60,2025-04-12T00:04:33Z,3320000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2025-04-12T00:06:41.7Z,3,REGULAR,substitution,out,['startperiod'],1630288,,,1610612755,66,60,2025-04-12T00:19:30Z,3330000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2025-04-12T00:06:41.7Z,3,REGULAR,substitution,out,['startperiod'],1641720,,,1610612755,66,60,2025-04-12T00:19:30Z,3340000,False,,,0,,SUB out: J. Hood-Schifino,[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2025-04-12T00:06:41.7Z,3,REGULAR,substitution,out,['startperiod'],1630658,,,1610612755,66,60,2025-04-12T00:19:30Z,3350000,False,,,0,,SUB out: C. Castleton,[1630658],1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,,,,,,,,,,,,,,,,,,,,,,
