actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
269,PT03M40.00S,2025-03-30T00:27:33.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,88.51839684625493,57.107843137254896,1610612748,49,54,2025-03-30T00:27:42Z,2670000,False,36.0,55.0,1,right,MISS B. Adebayo 6' driving Layup - blocked,"[1628389, 1627824]",1610612748.0,MIA,driving,,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,Yabusele,1627824.0
270,PT03M40.00S,2025-03-30T00:27:33.9Z,2,REGULAR,block,,[],1627824,,,1610612748,49,54,2025-03-30T00:32:46Z,2680000,False,,,0,,G. Yabusele BLOCK (1 BLK),[1627824],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,
271,PT03M35.00S,2025-03-30T00:27:38.9Z,2,REGULAR,rebound,defensive,[],1630542,,,1610612755,49,54,2025-03-30T00:32:46Z,2690000,False,,,0,,M. Bagley REBOUND (Off:0 Def:2),[1630542],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Bagley,M. Bagley,,,,269.0,2.0,2.0,0.0,,,,,,,,,,
272,PT03M35.00S,2025-03-30T00:27:44.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629656,8.754927726675426,47.549019607843135,1610612755,49,54,2025-03-30T00:27:52Z,2700000,False,12.0,30.0,1,left,MISS Q. Grimes running Layup - blocked,"[1629656, 1641796]",1610612755.0,PHI,running,,,,,,Restricted Area,0-8 Center,3.22,Missed,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,Larsson,1641796.0
273,PT03M35.00S,2025-03-30T00:27:44.8Z,2,REGULAR,block,,[],1641796,,,1610612755,49,54,2025-03-30T00:27:48Z,2710000,False,,,0,,P. Larsson BLOCK (1 BLK),[1641796],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,
274,PT03M35.00S,2025-03-30T00:27:44.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,49,54,2025-03-30T00:27:52Z,2720000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,,,,,,272.0,,,,,,,,,,,,,
277,PT03M26.00S,2025-03-30T00:28:27.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629656,8.492115637319317,45.34313725490196,1610612755,49,54,2025-03-30T00:28:31Z,2750000,False,23.0,27.0,1,left,MISS Q. Grimes driving Layup - blocked,"[1629656, 1641796]",1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,3.59,Missed,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,Larsson,1641796.0
285,PT03M26.00S,2025-03-30T00:28:27.9Z,2,REGULAR,block,,[],1641796,,,1610612755,49,54,2025-03-30T00:29:22Z,2755000,False,,,0,,P. Larsson BLOCK (2 BLK),[1641796],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,
278,PT03M24.00S,2025-03-30T00:28:29.9Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,49,54,2025-03-30T00:28:31Z,2760000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:3),[1629312],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Highsmith,H. Highsmith,,,,277.0,4.0,3.0,1.0,,,,,,,,,,
279,PT03M13.00S,2025-03-30T00:28:41.1Z,2,REGULAR,2pt,Jump Shot,[],1628389,89.30683311432325,16.911764705882355,1610612748,49,54,2025-03-30T00:28:47Z,2770000,False,-165.0,48.0,1,right,MISS B. Adebayo 17' fadeaway Shot,[1628389],1610612748.0,MIA,fadeaway,,,,,,Mid-Range,16-24 Left,17.22,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,
280,PT03M09.00S,2025-03-30T00:28:45.1Z,2,REGULAR,rebound,defensive,[],1630542,,,1610612755,49,54,2025-03-30T00:28:47Z,2780000,False,,,0,,M. Bagley REBOUND (Off:0 Def:3),[1630542],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Left,,,,Bagley,M. Bagley,,,,279.0,3.0,3.0,0.0,,,,,,,,,,
281,PT03M05.00S,2025-03-30T00:28:53.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630215,12.959921156373195,48.77450980392157,1610612755,51,54,2025-03-30T00:29:03Z,2790000,False,6.0,69.0,1,left,J. Butler 6' driving floating Jump Shot (8 PTS),[1630215],1610612755.0,PHI,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.96,Made,8.0,Butler,J. Butler,,,,,,,,,,,,,,,,,
282,PT03M05.00S,2025-03-30T00:28:57.0Z,2,REGULAR,foul,personal,['1freethrow'],1641796,,,1610612755,51,54,2025-03-30T00:29:11Z,2800000,False,,,0,,P. Larsson shooting personal FOUL (2 PF) (Butler 1 FT),"[1641796, 1630215]",1610612748.0,MIA,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Larsson,P. Larsson,,,,,,,,,,,202901.0,2.0,0.0,Butler,1630215.0,,
284,PT03M05.00S,2025-03-30T00:29:19.5Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630215,,,1610612755,52,54,2025-03-30T00:29:19Z,2820000,False,,,0,,J. Butler Free Throw 1 of 1 (9 PTS),[1630215],1610612755.0,PHI,,,,,,,,,,Made,9.0,Butler,J. Butler,,,,,,,,,,,,,,,,,
286,PT02M52.00S,2025-03-30T00:29:33.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,94.03745072273325,41.911764705882355,1610612748,52,54,2025-03-30T00:43:45Z,2830000,False,-40.0,4.0,1,right,MISS B. Adebayo driving Hook,[1628389],1610612748.0,MIA,driving,,,,,,Restricted Area,0-8 Center,4.06,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,
287,PT02M50.00S,2025-03-30T00:29:35.1Z,2,REGULAR,rebound,defensive,[],1630215,,,1610612755,52,54,2025-03-30T00:29:42Z,2840000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Butler,J. Butler,,,,286.0,1.0,1.0,0.0,,,,,,,,,,
288,PT02M45.00S,2025-03-30T00:29:44.5Z,2,REGULAR,turnover,out-of-bounds,[],1630542,,,1610612755,52,54,2025-03-30T00:29:49Z,2850000,False,,,0,,M. Bagley bad pass out-of-bounds TURNOVER (1 TO),[1630542],1610612755.0,PHI,bad pass,,,,,,In The Paint (Non-RA),8-16 Right,,,,Bagley,M. Bagley,,,,,,,,1.0,,,202049.0,,,,,,
289,PT02M45.00S,2025-03-30T00:29:48.1Z,2,REGULAR,substitution,out,[],1629022,,,1610612748,52,54,2025-03-30T00:29:50Z,2860000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612755.0,PHI,,,,,,,,,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,
290,PT02M45.00S,2025-03-30T00:29:48.1Z,2,REGULAR,substitution,in,[],1642348,,,1610612748,52,54,2025-03-30T00:29:50Z,2870000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,,,,,,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,
291,PT02M28.00S,2025-03-30T00:30:16.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629312,77.87450722733246,6.372549019607843,1610612748,52,54,2025-03-30T00:30:21Z,2880000,False,-218.0,155.0,1,right,MISS H. Highsmith 26' 3PT,[1629312],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,26.79,Missed,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,
292,PT02M24.00S,2025-03-30T00:30:20.2Z,2,REGULAR,rebound,defensive,[],1630542,,,1610612755,52,54,2025-03-30T00:30:21Z,2890000,False,,,0,,M. Bagley REBOUND (Off:0 Def:4),[1630542],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Bagley,M. Bagley,,,,291.0,4.0,4.0,0.0,,,,,,,,,,
293,PT02M15.00S,2025-03-30T00:30:29.2Z,2,REGULAR,3pt,Jump Shot,[],1627824,27.283180026281208,18.38235294117647,1610612755,52,54,2025-03-30T00:30:34Z,2900000,False,158.0,204.0,1,left,MISS G. Yabusele 25' 3PT,[1627824],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,
294,PT02M12.00S,2025-03-30T00:30:33.0Z,2,REGULAR,rebound,offensive,[],1642348,,,1610612755,52,54,2025-03-30T00:30:33Z,2910000,False,,,0,,J. Edwards REBOUND (Off:1 Def:0),[1642348],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Edwards,J. Edwards,,,,293.0,1.0,0.0,1.0,,,,,,,,,,
295,PT02M06.00S,2025-03-30T00:30:38.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630542,3.235873850197109,94.6078431372549,1610612755,52,54,2025-03-30T00:30:42Z,2920000,False,-223.0,-22.0,1,left,MISS M. Bagley 3PT,[1630542],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,22.41,Missed,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,
296,PT02M04.00S,2025-03-30T00:30:40.1Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,52,54,2025-03-30T00:30:42Z,2930000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:4),[1629312],1610612748.0,MIA,,,,,,,Left Corner 3,24+ Left,,,,Highsmith,H. Highsmith,,,,295.0,5.0,4.0,1.0,,,,,,,,,,
297,PT01M43.00S,2025-03-30T00:31:02.7Z,2,REGULAR,3pt,Jump Shot,[],1630558,66.17936925098554,55.14705882352941,1610612748,52,57,2025-03-30T00:31:08Z,2940000,False,26.0,265.0,1,right,D. Mitchell 26' 3PT step back (6 PTS) (T. Rozier 1 AST),"[1630558, 1626179]",1610612748.0,MIA,step back,,,,,,Above the Break 3,24+ Center,26.66,Made,6.0,Mitchell,D. Mitchell,T. Rozier,1626179.0,1.0,,,,,,,,,,,,,,
299,PT01M29.00S,2025-03-30T00:31:15.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,11.777266754270697,45.588235294117645,1610612755,52,57,2025-03-30T00:31:20Z,2960000,False,22.0,58.0,1,left,MISS J. Butler 6' driving floating Shot,[1630215],1610612755.0,PHI,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.23,Missed,,Butler,J. Butler,,,,,,,,,,,,,,,,,
300,PT01M26.00S,2025-03-30T00:31:18.4Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,52,57,2025-03-30T00:31:20Z,2970000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Adebayo,B. Adebayo,,,,299.0,3.0,3.0,0.0,,,,,,,,,,
301,PT01M20.00S,2025-03-30T00:31:24.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,81.8166885676741,4.6568627450980395,1610612748,52,57,2025-03-30T00:31:31Z,2980000,False,-227.0,118.0,1,right,MISS T. Rozier 25' running 3PT,[1626179],1610612748.0,MIA,running,,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,
302,PT01M17.00S,2025-03-30T00:31:27.7Z,2,REGULAR,rebound,offensive,[],1626179,,,1610612748,52,57,2025-03-30T00:31:27Z,2990000,False,,,0,,T. Rozier REBOUND (Off:1 Def:0),[1626179],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Left Center,,,,Rozier,T. Rozier,,,,301.0,1.0,0.0,1.0,,,,,,,,,,
303,PT01M07.00S,2025-03-30T00:31:37.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,93.24901445466492,37.99019607843137,1610612748,52,57,2025-03-30T00:31:42Z,3000000,False,-60.0,11.0,1,right,MISS B. Adebayo 6' alley-oop Layup,[1628389],1610612748.0,MIA,alley-oop,,,,,,In The Paint (Non-RA),0-8 Center,6.1,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,
304,PT01M06.00S,2025-03-30T00:31:38.8Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612755,52,57,2025-03-30T00:38:53Z,3010000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:2),[1627824],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Yabusele,G. Yabusele,,,,303.0,2.0,2.0,0.0,,,,,,,,,,
305,PT01M02.00S,2025-03-30T00:31:45.2Z,2,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612755,52,57,2025-03-30T00:31:53Z,3020000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (Yabusele 2 FT),"[1629312, 1627824]",1610612748.0,MIA,shooting,,,,,,Restricted Area,0-8 Center,,,,Highsmith,H. Highsmith,,,,,,,,,,,202049.0,1.0,0.0,Yabusele,1627824.0,,
307,PT01M02.00S,2025-03-30T00:32:22.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1627824,,,1610612755,52,57,2025-03-30T00:32:53Z,3040000,False,,,0,,MISS G. Yabusele Free Throw 1 of 2,[1627824],1610612755.0,PHI,,,,,,,,,,Missed,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,
308,PT01M02.00S,2025-03-30T00:32:22.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,52,57,2025-03-30T00:32:53Z,3050000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,307.0,,,,,,,,,,,,,
309,PT01M02.00S,2025-03-30T00:32:23.3Z,2,REGULAR,substitution,out,[],1629312,,,1610612755,52,57,2025-03-30T00:32:32Z,3060000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,,,,,,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,
310,PT01M02.00S,2025-03-30T00:32:23.3Z,2,REGULAR,substitution,out,[],1630558,,,1610612755,52,57,2025-03-30T00:32:32Z,3070000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,
311,PT01M02.00S,2025-03-30T00:32:23.3Z,2,REGULAR,substitution,in,[],1642276,,,1610612755,52,57,2025-03-30T00:32:32Z,3080000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,,,,,,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,
312,PT01M02.00S,2025-03-30T00:32:23.3Z,2,REGULAR,substitution,in,[],1629639,,,1610612755,52,57,2025-03-30T00:32:32Z,3090000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,,,,,,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,
313,PT01M02.00S,2025-03-30T00:32:22.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1627824,,,1610612755,52,57,2025-03-30T00:32:53Z,3100000,False,,,0,,MISS G. Yabusele Free Throw 2 of 2,[1627824],1610612755.0,PHI,,,,,,,,,,Missed,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,
314,PT00M59.20S,2025-03-30T00:32:25.0Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,52,57,2025-03-30T00:32:53Z,3110000,False,,,0,,K. Ware REBOUND (Off:4 Def:4),[1642276],1610612748.0,MIA,,,,,,,,,,,,Ware,K. Ware,,,,313.0,8.0,4.0,4.0,,,,,,,,,,
315,PT00M51.00S,2025-03-30T00:33:02.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642276,94.43166885676742,37.254901960784316,1610612748,52,59,2025-03-30T00:33:06Z,3120000,False,-64.0,0.0,1,right,K. Ware 6' turnaround Hook (11 PTS) (B. Adebayo 3 AST),"[1642276, 1628389]",1610612748.0,MIA,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,6.37,Made,11.0,Ware,K. Ware,B. Adebayo,1628389.0,3.0,,,,,,,,,,,,,,
317,PT00M40.60S,2025-03-30T00:33:15.4Z,2,REGULAR,turnover,bad pass,[],1629656,,,1610612755,52,59,2025-03-30T00:33:19Z,3140000,False,,,0,,Q. Grimes bad pass TURNOVER (3 TO),"[1629656, 1641796]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Grimes,Q. Grimes,,,,,,,,3.0,Larsson,1641796.0,,,,,,,
318,PT00M40.60S,2025-03-30T00:33:15.4Z,2,REGULAR,steal,,[],1641796,,,1610612748,52,59,2025-03-30T00:33:17Z,3150000,False,,,0,,P. Larsson STEAL (2 STL),[1641796],1610612748.0,MIA,,,,,,,Above the Break 3,24+ Center,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,
319,PT00M38.40S,2025-03-30T00:33:18.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641796,93.64323258869908,52.450980392156865,1610612748,52,61,2025-03-30T00:33:24Z,3160000,False,12.0,7.0,1,right,P. Larsson running finger roll Layup (8 PTS),[1641796],1610612748.0,MIA,running finger roll,,,,,,Restricted Area,0-8 Center,1.43,Made,8.0,Larsson,P. Larsson,,,,,,,,,,,,,,,,,
320,PT00M33.70S,2025-03-30T00:33:24.4Z,2,REGULAR,turnover,lost ball,[],1627824,,,1610612755,52,61,2025-03-30T00:33:28Z,3170000,False,,,0,,G. Yabusele lost ball TURNOVER (1 TO),"[1627824, 1641796]",1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Yabusele,G. Yabusele,,,,,,,,1.0,Larsson,1641796.0,,,,,,,
321,PT00M33.70S,2025-03-30T00:33:24.4Z,2,REGULAR,steal,,[],1641796,,,1610612748,52,61,2025-03-30T00:33:26Z,3180000,False,,,0,,P. Larsson STEAL (3 STL),[1641796],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,
322,PT00M23.70S,2025-03-30T00:33:34.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626179,91.40932982917214,55.14705882352941,1610612748,52,61,2025-03-30T00:33:39Z,3190000,False,26.0,28.0,1,right,MISS T. Rozier driving reverse Layup,[1626179],1610612748.0,MIA,driving reverse,,,,,,Restricted Area,0-8 Center,3.82,Missed,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,
323,PT00M21.00S,2025-03-30T00:33:37.2Z,2,REGULAR,rebound,defensive,[],1630215,,,1610612755,52,61,2025-03-30T00:33:39Z,3200000,False,,,0,,J. Butler REBOUND (Off:0 Def:2),[1630215],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Butler,J. Butler,,,,322.0,2.0,2.0,0.0,,,,,,,,,,
324,PT00M02.00S,2025-03-30T00:33:59.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642276,,,1610612755,52,61,2025-03-30T00:34:04Z,3210000,False,,,0,,K. Ware shooting personal FOUL (1 PF) (Yabusele 2 FT),"[1642276, 1627824]",1610612748.0,MIA,shooting,,,,,,Restricted Area,0-8 Center,,,,Ware,K. Ware,,,,,,,,,,,202037.0,1.0,0.0,Yabusele,1627824.0,,
326,PT00M02.00S,2025-03-30T00:34:35.5Z,2,REGULAR,freethrow,1 of 2,[],1627824,,,1610612755,52,61,2025-03-30T00:34:35Z,3230000,False,,,0,,MISS G. Yabusele Free Throw 1 of 2,[1627824],1610612755.0,PHI,,,,,,,,,,Missed,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,
327,PT00M02.00S,2025-03-30T00:34:35.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,52,61,2025-03-30T00:34:35Z,3240000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,326.0,,,,,,,,,,,,,
328,PT00M02.00S,2025-03-30T00:34:57.0Z,2,REGULAR,freethrow,2 of 2,[],1627824,,,1610612755,53,61,2025-03-30T00:34:57Z,3250000,False,,,0,,G. Yabusele Free Throw 2 of 2 (1 PTS),[1627824],1610612755.0,PHI,,,,,,,,,,Made,1.0,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,
329,PT00M00.70S,2025-03-30T00:35:05.5Z,2,REGULAR,foul,personal,['2freethrow'],1630215,,,1610612748,53,61,2025-03-30T00:35:11Z,3260000,False,,,0,,J. Butler shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1630215, 1628389]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,,Butler,J. Butler,,,,,,,,,,,202049.0,2.0,0.0,Adebayo,1628389.0,,
331,PT00M00.70S,2025-03-30T00:35:34.2Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,53,62,2025-03-30T00:35:34Z,3280000,False,,,0,,B. Adebayo Free Throw 1 of 2 (7 PTS),[1628389],1610612748.0,MIA,,,,,,,,,,Made,7.0,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,
332,PT00M00.70S,2025-03-30T00:35:34.2Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,53,62,2025-03-30T00:35:56Z,3290000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,,,,,,,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,
333,PT00M00.70S,2025-03-30T00:35:34.2Z,2,REGULAR,rebound,offensive,[],1641796,,,1610612748,53,62,2025-03-30T00:35:56Z,3300000,False,,,0,,P. Larsson REBOUND (Off:1 Def:1),[1641796],1610612748.0,MIA,,,,,,,,,,,,Larsson,P. Larsson,,,,332.0,2.0,1.0,1.0,,,,,,,,,,
334,PT00M00.20S,2025-03-30T00:35:55.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641796,94.40999984741211,50.0,1610612748,53,62,2025-03-30T00:36:02Z,3310000,False,0.0,0.0,1,right,MISS P. Larsson tip Layup,[1641796],1610612748.0,MIA,tip,,,,,,Restricted Area,0-8 Center,0.0,Missed,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,
335,PT00M00.10S,2025-03-30T00:35:55.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,53,62,2025-03-30T00:36:02Z,3320000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,Restricted Area,0-8 Center,,,,,,,,,334.0,,,,,,,,,,,,,
336,PT00M00.00S,2025-03-30T00:36:04.6Z,2,REGULAR,period,end,[],0,,,1610612748,53,62,2025-03-30T00:36:04Z,3330000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2025-03-30T00:48:39.8Z,3,REGULAR,substitution,out,['startperiod'],1630542,,,1610612748,53,62,2025-03-30T00:51:13Z,3340000,False,,,0,,SUB out: M. Bagley,[1630542],1610612755.0,PHI,,,,,,,,,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2025-03-30T00:48:39.8Z,3,REGULAR,substitution,out,['startperiod'],1626179,,,1610612748,53,62,2025-03-30T00:51:13Z,3350000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,,,,,,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2025-03-30T00:48:39.8Z,3,REGULAR,substitution,in,['startperiod'],1641737,,,1610612748,53,62,2025-03-30T00:51:13Z,3360000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,,,,,,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2025-03-30T00:48:39.8Z,3,REGULAR,substitution,in,['startperiod'],202692,,,1610612748,53,62,2025-03-30T00:51:13Z,3370000,False,,,0,,SUB in: A. Burks,[202692],1610612748.0,MIA,,,,,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2025-03-30T00:51:13.8Z,3,REGULAR,period,start,[],0,,,1610612748,53,62,2025-03-30T00:51:13Z,3380000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT11M44.00S,2025-03-30T00:51:43.5Z,3,REGULAR,foul,personal,[],1642348,,,1610612748,53,62,2025-03-30T00:51:48Z,3410000,False,,,0,,J. Edwards personal FOUL (3 PF),"[1642348, 1629639]",1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Edwards,J. Edwards,,,,,,,,,,,202037.0,3.0,0.0,Herro,1629639.0,,
346,PT11M33.00S,2025-03-30T00:52:00.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,17.0335085413929,48.529411764705884,1610612748,53,64,2025-03-30T00:52:06Z,3430000,False,7.0,108.0,1,left,B. Adebayo 10' pullup Jump Shot (9 PTS),[1628389],1610612748.0,MIA,pullup,,,,,,In The Paint (Non-RA),8-16 Center,10.79,Made,9.0,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,
347,PT11M14.00S,2025-03-30T00:52:18.9Z,3,REGULAR,2pt,Jump Shot,[],1642348,73.9323258869908,60.29411764705882,1610612755,55,64,2025-03-30T00:52:23Z,3440000,False,51.0,193.0,1,right,J. Edwards 19' pullup Jump Shot (7 PTS) (Q. Grimes 2 AST),"[1642348, 1629656]",1610612755.0,PHI,pullup,,,,,,Mid-Range,16-24 Center,19.93,Made,7.0,Edwards,J. Edwards,Q. Grimes,1629656.0,2.0,,,,,,,,,,,,,,
349,PT10M57.00S,2025-03-30T00:52:36.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,20.318659658344284,49.26470588235294,1610612748,55,64,2025-03-30T00:52:40Z,3460000,False,4.0,138.0,1,left,MISS B. Adebayo 13' fadeaway Shot,[1628389],1610612748.0,MIA,fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,13.85,Missed,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,
350,PT10M54.00S,2025-03-30T00:52:39.1Z,3,REGULAR,rebound,defensive,[],1641737,,,1610612755,55,64,2025-03-30T00:52:40Z,3470000,False,,,0,,A. Bona REBOUND (Off:0 Def:3),[1641737],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Bona,A. Bona,,,,349.0,3.0,3.0,0.0,,,,,,,,,,
351,PT10M35.00S,2025-03-30T00:52:58.2Z,3,REGULAR,2pt,Jump Shot,[],1630215,81.68528252299606,32.1078431372549,1610612755,57,64,2025-03-30T00:53:03Z,3480000,False,-89.0,120.0,1,right,J. Butler 14' fadeaway Jump Shot (11 PTS),[1630215],1610612755.0,PHI,fadeaway,,,,,,Mid-Range,8-16 Left,14.95,Made,11.0,Butler,J. Butler,,,,,,,,,,,,,,,,,
