actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
280,PT05M13.00S,2024-11-28T00:57:11.5Z,2,REGULAR,3pt,Jump Shot,[],1628415,66.40932982917215,48.28431372549019,1610612745,40,46,2024-11-28T00:57:15Z,2780000,False,-9.0,263.0,1,right,MISS D. Brooks 26' pullup 3PT,[1628415],1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
281,PT05M09.00S,2024-11-28T00:57:15.5Z,2,REGULAR,rebound,defensive,[],1641741,,,1610612755,40,46,2024-11-28T00:57:15Z,2790000,False,,,0,,R. Council IV REBOUND (Off:1 Def:3),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Center,,,280.0,4.0,3.0,1.0,,,,,,,,,,,,,,
282,PT04M48.00S,2024-11-28T00:57:36.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630231,6.619579500657039,48.28431372549019,1610612755,42,46,2024-11-28T00:58:53Z,2800000,False,9.0,10.0,1,left,K. Martin Hook (2 PTS) (T. Maxey 3 AST),"[1630231, 1630178]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,2.0,,,,,,T. Maxey,1630178.0,3.0,,,,,
284,PT04M35.00S,2024-11-28T00:57:49.2Z,2,REGULAR,3pt,Jump Shot,[],1630224,66.67214191852825,44.607843137254896,1610612745,42,46,2024-11-28T00:57:53Z,2820000,False,-27.0,261.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.22,Missed,,,,,,,,,,,,,,,,,,
285,PT04M32.00S,2024-11-28T00:57:52.2Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612755,42,46,2024-11-28T00:57:53Z,2830000,False,,,0,,K. Martin REBOUND (Off:0 Def:1),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Above the Break 3,24+ Center,,,284.0,1.0,1.0,0.0,,,,,,,,,,,,,,
286,PT04M22.00S,2024-11-28T00:58:02.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,6.225361366622863,52.69607843137255,1610612755,44,46,2024-11-28T00:58:06Z,2840000,False,-13.0,6.0,1,left,K. Martin cutting finger roll Layup (4 PTS) (T. Maxey 4 AST),"[1630231, 1630178]",1610612755.0,PHI,cutting finger roll,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,1.48,Made,,,,,4.0,,,,,,T. Maxey,1630178.0,4.0,,,,,
288,PT04M07.00S,2024-11-28T00:58:17.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,94.13600525624179,50.0,1610612745,44,48,2024-11-28T00:58:21Z,2860000,False,0.0,3.0,1,right,A. Thompson cutting DUNK (5 PTS) (A. Sengun 3 AST),"[1641708, 1630578]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,5.0,,,,,,A. Sengun,1630578.0,3.0,,,,,
290,PT03M52.00S,2024-11-28T00:58:32.1Z,2,REGULAR,3pt,Jump Shot,[],1630178,33.295006570302235,62.00980392156863,1610612755,47,48,2024-11-28T00:58:36Z,2880000,False,-60.0,260.0,1,left,T. Maxey 26' 3PT pullup (11 PTS) (K. Martin 1 AST),"[1630178, 1630231]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,26.73,Made,,,,,11.0,,,,,,K. Martin,1630231.0,1.0,,,,,
292,PT03M46.00S,2024-11-28T00:58:39.1Z,2,REGULAR,3pt,Jump Shot,[],1628415,76.52759526938239,90.68627450980392,1610612745,47,48,2024-11-28T00:58:43Z,2900000,False,203.0,168.0,1,right,MISS D. Brooks 26' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,26.39,Missed,,,,,,,,,,,,,,,,,,
293,PT03M42.00S,2024-11-28T00:58:43.1Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,47,48,2024-11-28T00:58:43Z,2910000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,292.0,3.0,2.0,1.0,,,,,,,,,,,,,,
294,PT03M23.00S,2024-11-28T00:59:04.6Z,2,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612755,47,48,2024-11-28T00:59:14Z,2920000,False,,,0,,J. Smith Jr. shooting personal FOUL (2 PF) (Yabusele 2 FT),"[1631095, 1627824]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Yabusele,1627824.0
296,PT03M23.00S,2024-11-28T00:59:37.8Z,2,REGULAR,freethrow,1 of 2,[],1627824,,,1610612755,48,48,2024-11-28T00:59:37Z,2940000,False,,,0,,G. Yabusele Free Throw 1 of 2 (10 PTS),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
297,PT03M23.00S,2024-11-28T00:59:40.9Z,2,REGULAR,substitution,out,[],1641708,,,1610612755,48,48,2024-11-28T00:59:45Z,2950000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M23.00S,2024-11-28T00:59:40.9Z,2,REGULAR,substitution,in,[],1627832,,,1610612755,48,48,2024-11-28T00:59:45Z,2960000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M23.00S,2024-11-28T00:59:56.7Z,2,REGULAR,freethrow,2 of 2,[],1627824,,,1610612755,49,48,2024-11-28T00:59:56Z,2970000,False,,,0,,G. Yabusele Free Throw 2 of 2 (11 PTS),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
300,PT03M06.00S,2024-11-28T01:00:17.4Z,2,REGULAR,turnover,out-of-bounds,[],1631095,,,1610612745,49,48,2024-11-28T01:00:22Z,2980000,False,,,0,,J. Smith Jr. lost ball out-of-bounds TURNOVER (1 TO),[1631095],1610612745.0,HOU,lost ball,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1.0,,,,,,204059.0,,,,
301,PT03M06.00S,2024-11-28T01:00:28.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612755,49,48,2024-11-28T01:00:28Z,2990000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M06.00S,2024-11-28T01:01:34.6Z,2,REGULAR,substitution,out,[],1627824,,,1610612755,49,48,2024-11-28T01:01:48Z,3000000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M06.00S,2024-11-28T01:01:34.6Z,2,REGULAR,substitution,out,[],1631095,,,1610612755,49,48,2024-11-28T01:01:48Z,3010000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M06.00S,2024-11-28T01:01:34.6Z,2,REGULAR,substitution,out,[],1630578,,,1610612755,49,48,2024-11-28T01:01:48Z,3020000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M06.00S,2024-11-28T01:01:34.6Z,2,REGULAR,substitution,in,[],203083,,,1610612755,49,48,2024-11-28T01:01:48Z,3030000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M06.00S,2024-11-28T01:01:34.6Z,2,REGULAR,substitution,in,[],1641708,,,1610612755,49,48,2024-11-28T01:01:48Z,3040000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M06.00S,2024-11-28T01:01:34.6Z,2,REGULAR,substitution,in,[],1631106,,,1610612755,49,48,2024-11-28T01:01:48Z,3050000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M51.00S,2024-11-28T01:02:04.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,6.093955321944804,46.568627450980394,1610612755,49,48,2024-11-28T01:02:08Z,3060000,False,17.0,5.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
309,PT02M49.00S,2024-11-28T01:02:06.7Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,49,48,2024-11-28T01:02:06Z,3070000,False,,,0,,A. Thompson REBOUND (Off:0 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,308.0,5.0,5.0,0.0,,,,,,,,,,,,,,
310,PT02M44.00S,2024-11-28T01:02:11.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641708,93.2161629434954,52.94117647058824,1610612745,49,50,2024-11-28T01:02:15Z,3080000,False,15.0,11.0,1,right,A. Thompson running Layup (7 PTS) (D. Brooks 3 AST),"[1641708, 1628415]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.85,Made,,,,,7.0,,,,,,D. Brooks,1628415.0,3.0,,,,,
312,PT02M33.00S,2024-11-28T01:02:22.3Z,2,REGULAR,turnover,lost ball,[],1626162,,,1610612755,49,50,2024-11-28T01:02:27Z,3100000,False,,,0,,K. Oubre Jr. lost ball TURNOVER (1 TO),"[1626162, 1641708]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1.0,Thompson,1641708.0,,,,,,,,
313,PT02M33.00S,2024-11-28T01:02:22.3Z,2,REGULAR,steal,,[],1641708,,,1610612745,49,50,2024-11-28T01:04:14Z,3110000,False,,,0,,A. Thompson STEAL (2 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
314,PT02M29.00S,2024-11-28T01:02:26.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631106,94.00459921156373,51.96078431372549,1610612745,49,50,2024-11-28T01:02:30Z,3120000,False,10.0,4.0,1,right,MISS T. Eason running Layup,[1631106],1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,1.05,Missed,,,,,,,,,,,,,,,,,,
315,PT02M27.00S,2024-11-28T01:02:28.5Z,2,REGULAR,rebound,defensive,[],1641741,,,1610612755,49,50,2024-11-28T01:02:30Z,3130000,False,,,0,,R. Council IV REBOUND (Off:1 Def:4),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,314.0,5.0,4.0,1.0,,,,,,,,,,,,,,
456,PT02M22.00S,2024-11-28T01:02:55.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,11.087385019710908,54.16666666666667,1610612755,49,50,2024-11-28T01:41:45Z,3145000,False,-21.0,52.0,1,left,MISS K. Martin driving Layup - blocked,"[1630231, 1627832]",1610612755.0,PHI,driving,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,,VanVleet,1627832.0,,,,,,,,,,,
457,PT02M22.00S,2024-11-28T01:02:55.4Z,2,REGULAR,block,,[],1627832,,,1610612755,49,50,2024-11-28T01:41:17Z,3152500,False,,,0,,F. VanVleet BLOCK (1 BLK),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
458,PT02M19.00S,2024-11-28T01:02:58.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,49,50,2024-11-28T01:41:45Z,3156250,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,456.0,,,,,,,,,,,,,,,,,
318,PT02M06.00S,2024-11-28T01:03:24.3Z,2,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612745,49,50,2024-11-28T01:03:32Z,3160000,False,,,0,,T. Maxey shooting personal FOUL (2 PF) (Green 2 FT),"[1630178, 1630224]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1629178.0,2.0,0.0,Green,1630224.0
320,PT02M06.00S,2024-11-28T01:03:51.6Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,49,51,2024-11-28T01:35:43Z,3180000,False,,,0,,J. Green Free Throw 1 of 2 (21 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
321,PT02M06.00S,2024-11-28T01:03:52.5Z,2,REGULAR,substitution,out,[],203083,,,1610612745,49,51,2024-11-28T01:03:56Z,3190000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M06.00S,2024-11-28T01:03:52.5Z,2,REGULAR,substitution,in,[],1642272,,,1610612745,49,51,2024-11-28T01:03:56Z,3200000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M06.00S,2024-11-28T01:03:51.6Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,49,51,2024-11-28T01:35:43Z,3210000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
324,PT02M04.00S,2024-11-28T01:03:53.6Z,2,REGULAR,rebound,defensive,[],1641741,,,1610612755,49,51,2024-11-28T01:04:15Z,3220000,False,,,0,,R. Council IV REBOUND (Off:1 Def:5),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,323.0,6.0,5.0,1.0,,,,,,,,,,,,,,
325,PT01M41.00S,2024-11-28T01:04:33.6Z,2,REGULAR,3pt,Jump Shot,[],1630178,33.55781865965835,59.80392156862745,1610612755,49,51,2024-11-28T01:04:38Z,3230000,False,-49.0,263.0,1,left,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,26.74,Missed,,,,,,,,,,,,,,,,,,
326,PT01M36.00S,2024-11-28T01:04:37.6Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,49,51,2024-11-28T01:04:37Z,3240000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,325.0,4.0,4.0,0.0,,,,,,,,,,,,,,
327,PT01M33.00S,2024-11-28T01:04:40.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,74.81931668856767,17.64705882352942,1610612745,49,51,2024-11-28T01:04:49Z,3250000,False,-162.0,184.0,1,right,MISS F. VanVleet 24' running 3PT,[1627832],1610612745.0,HOU,running,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,24.52,Missed,,,,,,,,,,,,,,,,,,
328,PT01M28.00S,2024-11-28T01:04:45.3Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,49,51,2024-11-28T01:07:44Z,3260000,False,,,0,,T. Eason REBOUND (Off:3 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,327.0,4.0,1.0,3.0,,,,,,,,,,,,,,
329,PT01M26.00S,2024-11-28T01:04:47.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628415,85.46320630749014,53.18627450980392,1610612745,49,51,2024-11-28T01:04:51Z,3270000,False,16.0,84.0,1,right,MISS D. Brooks 8' fadeaway Shot,[1628415],1610612745.0,HOU,fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,8.56,Missed,,,,,,,,,,,,,,,,,,
330,PT01M26.00S,2024-11-28T01:04:47.4Z,2,REGULAR,rebound,defensive,[],1641741,,,1610612755,49,51,2024-11-28T01:29:40Z,3280000,False,,,0,,R. Council IV REBOUND (Off:1 Def:6),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),8-16 Center,,,329.0,7.0,6.0,1.0,,,,,,,,,,,,,,
331,PT01M21.00S,2024-11-28T01:04:53.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1641741,11.218791064388967,52.94117647058824,1610612755,51,51,2024-11-28T03:58:23Z,3290000,False,-15.0,53.0,1,left,R. Council IV running Layup (4 PTS),[1641741],1610612755.0,PHI,running,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,5.5,Made,,,,,4.0,,,,,,,,,,,,,
771,PT01M21.00S,2024-11-28T01:05:12.7Z,2,REGULAR,violation,defensive goaltending,[],1641708,,,1610612755,51,51,2024-11-28T03:58:23Z,3300000,False,,,0,,A. Thompson defensive goaltending VIOLATION,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M01.00S,2024-11-28T01:05:31.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631106,85.46320630749014,58.57843137254902,1610612745,51,53,2024-11-28T01:05:48Z,3310000,False,43.0,84.0,1,right,T. Eason 9' pullup Jump Shot (10 PTS),[1631106],1610612745.0,HOU,pullup,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,9.44,Made,,,,,10.0,,,,,,,,,,,,,
334,PT00M40.50S,2024-11-28T01:05:52.1Z,2,REGULAR,3pt,Jump Shot,[],1626162,33.820630749014455,38.48039215686274,1610612755,51,53,2024-11-28T01:05:55Z,3320000,False,58.0,265.0,1,left,MISS K. Oubre Jr. 27' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,27.16,Missed,,,,,,,,,,,,,,,,,,
335,PT00M38.40S,2024-11-28T01:05:54.2Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,51,53,2024-11-28T01:05:55Z,3330000,False,,,0,,A. Thompson REBOUND (Off:0 Def:6),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,334.0,6.0,6.0,0.0,,,,,,,,,,,,,,
336,PT00M34.60S,2024-11-28T01:05:58.6Z,2,REGULAR,turnover,lost ball,[],1641708,,,1610612745,51,53,2024-11-28T01:06:02Z,3340000,False,,,0,,A. Thompson lost ball TURNOVER (2 TO),"[1641708, 1626162]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2.0,Oubre Jr.,1626162.0,,,,,,,,
337,PT00M34.60S,2024-11-28T01:05:58.6Z,2,REGULAR,steal,,[],1626162,,,1610612755,51,53,2024-11-28T01:06:00Z,3350000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
338,PT00M30.80S,2024-11-28T01:06:02.5Z,2,REGULAR,turnover,lost ball,[],1626162,,,1610612755,51,53,2024-11-28T01:06:07Z,3360000,False,,,0,,K. Oubre Jr. lost ball TURNOVER (2 TO),"[1626162, 1641708]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,2.0,Thompson,1641708.0,,,,,,,,
339,PT00M30.80S,2024-11-28T01:06:02.5Z,2,REGULAR,steal,,[],1641708,,,1610612745,51,53,2024-11-28T01:06:07Z,3370000,False,,,0,,A. Thompson STEAL (3 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
340,PT00M29.40S,2024-11-28T01:06:05.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631106,93.47897503285151,52.94117647058824,1610612745,51,55,2024-11-28T01:06:13Z,3380000,False,15.0,9.0,1,right,T. Eason driving DUNK (12 PTS),[1631106],1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,12.0,,,,,,,,,,,,,
341,PT00M05.40S,2024-11-28T01:06:37.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,8.065045992115643,45.833333333333336,1610612755,51,55,2024-11-28T01:07:06Z,3390000,False,21.0,23.0,1,left,MISS T. Maxey driving finger roll Layup - blocked,"[1630178, 1641708]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,Thompson,1641708.0,,,,,,,,,,,
342,PT00M05.40S,2024-11-28T01:06:37.6Z,2,REGULAR,block,,[],1641708,,,1610612755,51,55,2024-11-28T01:06:40Z,3400000,False,,,0,,A. Thompson BLOCK (2 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
343,PT00M05.40S,2024-11-28T01:06:37.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,51,55,2024-11-28T01:26:42Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,341.0,,,,,,,,,,,,,,,,,
344,PT00M05.40S,2024-11-28T01:06:42.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612755,51,55,2024-11-28T01:06:52Z,3420000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,204059.0,,,,
345,PT00M00.20S,2024-11-28T01:07:02.7Z,2,REGULAR,turnover,lost ball,[],1627832,,,1610612745,51,55,2024-11-28T01:07:13Z,3430000,False,,,0,,F. VanVleet lost ball TURNOVER (2 TO),"[1627832, 1630231]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2.0,Martin,1630231.0,,,,,,,,
346,PT00M00.20S,2024-11-28T01:07:02.7Z,2,REGULAR,steal,,[],1630231,,,1610612755,51,55,2024-11-28T01:07:04Z,3440000,False,,,0,,K. Martin STEAL (1 STL),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
347,PT00M00.00S,2024-11-28T01:07:11.8Z,2,REGULAR,period,end,[],0,,,1610612755,51,55,2024-11-28T01:07:11Z,3450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2024-11-28T01:08:07.4Z,3,REGULAR,substitution,out,['startperiod'],1630231,,,1610612755,51,55,2024-11-28T01:22:03Z,3460000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2024-11-28T01:08:07.4Z,3,REGULAR,substitution,out,['startperiod'],1641741,,,1610612755,51,55,2024-11-28T01:22:03Z,3470000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2024-11-28T01:08:07.4Z,3,REGULAR,substitution,out,['startperiod'],1641708,,,1610612755,51,55,2024-11-28T01:22:03Z,3480000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2024-11-28T01:08:07.4Z,3,REGULAR,substitution,out,['startperiod'],1631106,,,1610612755,51,55,2024-11-28T01:22:03Z,3490000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2024-11-28T01:08:07.4Z,3,REGULAR,substitution,in,['startperiod'],1627824,,,1610612755,51,55,2024-11-28T01:22:03Z,3500000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2024-11-28T01:08:07.4Z,3,REGULAR,substitution,in,['startperiod'],203083,,,1610612755,51,55,2024-11-28T01:22:03Z,3510000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2024-11-28T01:08:07.4Z,3,REGULAR,substitution,in,['startperiod'],1631095,,,1610612755,51,55,2024-11-28T01:22:03Z,3520000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2024-11-28T01:08:07.4Z,3,REGULAR,substitution,in,['startperiod'],1630578,,,1610612755,51,55,2024-11-28T01:22:03Z,3530000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2024-11-28T01:22:24.0Z,3,REGULAR,period,start,[],0,,,1610612745,51,55,2024-11-28T01:22:24Z,3540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT11M41.00S,2024-11-28T01:22:41.8Z,3,REGULAR,turnover,lost ball,[],1630578,,,1610612745,51,55,2024-11-28T01:22:46Z,3550000,False,,,0,,A. Sengun lost ball TURNOVER (2 TO),"[1630578, 203083]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,,,,,,,,2.0,Drummond,203083.0,,,,,,,,
