actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
243,PT05M18.00S,2025-03-14T23:54:13.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626167,66.14651773981603,53.67647058823529,1610612754,43,30,2025-03-15T00:04:17Z,2420000,False,18.0,266.0,1,right,M. Turner 26' 3PT  (10 PTS) (T. Haliburton 2 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,26.63,Made,,,,,10.0,T. Haliburton,1630169.0,2.0,,,,,
245,PT04M53.00S,2025-03-14T23:54:39.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641720,15.949408672798953,44.11764705882353,1610612755,43,30,2025-03-14T23:54:44Z,2440000,False,29.0,97.0,1,left,MISS J. Hood-Schifino 10' fadeaway Shot,[1641720],1610612755.0,PHI,fadeaway,,,Hood-Schifino,J. Hood-Schifino,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.17,Missed,,,,,,,,,,,,,
246,PT04M50.00S,2025-03-14T23:54:42.5Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,43,30,2025-03-14T23:54:44Z,2450000,False,,,0,,O. Toppin REBOUND (Off:2 Def:3),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,245.0,5.0,3.0,2.0,,,,,,,,,
247,PT04M38.00S,2025-03-14T23:54:53.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,94.13600525624179,50.73529411764706,1610612754,43,32,2025-03-14T23:54:57Z,2460000,False,4.0,3.0,1,right,T. Haliburton driving reverse Layup (2 PTS) (A. Nembhard 1 AST),"[1630169, 1629614]",1610612754.0,IND,driving reverse,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,0.45,Made,,,,,2.0,A. Nembhard,1629614.0,1.0,,,,,
248,PT04M23.00S,2025-03-14T23:55:09.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630288,14.50394218134035,53.92156862745098,1610612755,45,32,2025-03-14T23:55:13Z,2470000,False,-20.0,84.0,1,left,J. Dowtin Jr. 8' driving floating Jump Shot (15 PTS),[1630288],1610612755.0,PHI,driving floating,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.61,Made,,,,,15.0,,,,,,,,
249,PT04M10.00S,2025-03-14T23:55:24.6Z,2,REGULAR,foul,personal,['2freethrow'],1630288,,,1610612754,45,32,2025-03-14T23:55:31Z,2480000,False,,,0,,J. Dowtin Jr. shooting personal FOUL (1 PF) (Haliburton 2 FT),"[1630288, 1630169]",1610612755.0,PHI,shooting,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),0-8 Center,201638.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,,,,,,,,
251,PT04M10.00S,2025-03-14T23:55:49.3Z,2,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,45,33,2025-03-14T23:55:49Z,2500000,False,,,0,,T. Haliburton Free Throw 1 of 2 (3 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
252,PT04M10.00S,2025-03-14T23:55:53.0Z,2,REGULAR,substitution,out,[],1641720,,,1610612754,45,33,2025-03-14T23:56:04Z,2510000,False,,,0,,SUB out: J. Hood-Schifino,[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M10.00S,2025-03-14T23:55:53.0Z,2,REGULAR,substitution,out,[],1641737,,,1610612754,45,33,2025-03-14T23:56:04Z,2520000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M10.00S,2025-03-14T23:55:53.0Z,2,REGULAR,substitution,out,[],1630167,,,1610612754,45,33,2025-03-14T23:56:04Z,2530000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M10.00S,2025-03-14T23:55:53.0Z,2,REGULAR,substitution,out,[],1630174,,,1610612754,45,33,2025-03-14T23:56:04Z,2540000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M10.00S,2025-03-14T23:55:53.0Z,2,REGULAR,substitution,in,[],1630215,,,1610612754,45,33,2025-03-14T23:56:04Z,2550000,False,,,0,,SUB in: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M10.00S,2025-03-14T23:55:53.0Z,2,REGULAR,substitution,in,[],1629052,,,1610612754,45,33,2025-03-14T23:56:04Z,2560000,False,,,0,,SUB in: O. Brissett,[1629052],1610612755.0,PHI,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M10.00S,2025-03-14T23:55:53.0Z,2,REGULAR,substitution,in,[],1631097,,,1610612754,45,33,2025-03-14T23:56:04Z,2570000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M10.00S,2025-03-14T23:55:53.0Z,2,REGULAR,substitution,in,[],1627783,,,1610612754,45,33,2025-03-14T23:56:04Z,2580000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M10.00S,2025-03-14T23:56:09.5Z,2,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,45,34,2025-03-14T23:56:09Z,2590000,False,,,0,,T. Haliburton Free Throw 2 of 2 (4 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,Made,,,,,4.0,,,,,,,,
261,PT03M54.00S,2025-03-14T23:56:29.2Z,2,REGULAR,turnover,out-of-bounds,[],1630215,,,1610612755,45,34,2025-03-14T23:56:35Z,2600000,False,,,0,,J. Butler lost ball out-of-bounds TURNOVER (2 TO),[1630215],1610612755.0,PHI,lost ball,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,201638.0,,,,,,,,,,,,,,,2.0,,,,
262,PT03M40.00S,2025-03-14T23:56:58.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627783,90.5880420499343,52.69607843137255,1610612754,45,34,2025-03-14T23:57:08Z,2610000,False,13.0,36.0,1,right,MISS P. Siakam driving Layup - blocked,"[1627783, 1629052]",1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,3.84,Missed,,,,,,,,,,Brissett,1629052.0,,
263,PT03M40.00S,2025-03-14T23:56:58.6Z,2,REGULAR,block,,[],1629052,,,1610612754,45,34,2025-03-14T23:57:01Z,2620000,False,,,0,,O. Brissett BLOCK (1 BLK),[1629052],1610612755.0,PHI,,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
264,PT03M39.00S,2025-03-14T23:56:59.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,45,34,2025-03-14T23:57:08Z,2630000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,262.0,,,,,,,,,,,,
266,PT03M34.00S,2025-03-14T23:57:19.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626167,91.50788436268068,53.92156862745098,1610612754,45,34,2025-03-14T23:57:28Z,2650000,False,20.0,27.0,1,right,MISS M. Turner Layup,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,3.36,Missed,,,,,,,,,,,,,
267,PT03M33.00S,2025-03-14T23:57:20.5Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,45,34,2025-03-15T00:07:54Z,2660000,False,,,0,,M. Turner REBOUND (Off:3 Def:0),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,266.0,3.0,0.0,3.0,,,,,,,,,
268,PT03M32.00S,2025-03-14T23:57:22.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626167,94.40999984741211,50.0,1610612754,45,36,2025-03-15T00:07:59Z,2670000,False,0.0,0.0,1,right,M. Turner tip Layup (12 PTS),[1626167],1610612754.0,IND,tip,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,12.0,,,,,,,,
269,PT03M14.00S,2025-03-14T23:57:40.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630288,6.619579500657039,48.774509803921575,1610612755,45,36,2025-03-14T23:57:45Z,2680000,False,6.0,10.0,1,left,MISS J. Dowtin Jr. driving Layup,[1630288],1610612755.0,PHI,driving,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,,,,,,1.15,Missed,,,,,,,,,,,,,
270,PT03M11.00S,2025-03-14T23:57:43.7Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,45,36,2025-03-14T23:57:45Z,2690000,False,,,0,,M. Turner REBOUND (Off:3 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,269.0,4.0,1.0,3.0,,,,,,,,,
271,PT03M04.00S,2025-03-14T23:57:49.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,92.42772667542707,54.65686274509804,1610612754,45,38,2025-03-14T23:57:53Z,2700000,False,23.0,19.0,1,right,M. Turner alley-oop Layup (14 PTS) (A. Nembhard 2 AST),"[1626167, 1629614]",1610612754.0,IND,alley-oop,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,2.99,Made,,,,,14.0,A. Nembhard,1629614.0,2.0,,,,,
273,PT02M58.00S,2025-03-14T23:58:03.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,45,38,2025-03-14T23:58:05Z,2720000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M47.00S,2025-03-15T00:01:17.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,5.962549277266746,52.94117647058824,1610612755,45,38,2025-03-15T00:01:22Z,2730000,False,-15.0,4.0,1,left,MISS O. Brissett alley-oop Layup,[1629052],1610612755.0,PHI,alley-oop,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,,,1.51,Missed,,,,,,,,,,,,,
275,PT02M45.00S,2025-03-15T00:01:19.0Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,45,38,2025-03-15T00:01:22Z,2740000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,274.0,1.0,1.0,0.0,,,,,,,,,
276,PT02M31.00S,2025-03-15T00:01:33.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,95.18725361366623,49.754901960784316,1610612754,45,40,2025-03-15T00:10:46Z,2750000,False,-1.0,-7.0,1,right,P. Siakam driving Layup (8 PTS) (M. Turner 1 AST),"[1627783, 1626167]",1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,0.74,Made,,,,,8.0,M. Turner,1626167.0,1.0,,,,,
278,PT02M11.00S,2025-03-15T00:01:52.3Z,2,REGULAR,3pt,Jump Shot,[],1641741,29.61563731931669,85.5392156862745,1610612755,45,40,2025-03-15T00:02:02Z,2770000,False,-178.0,226.0,1,left,MISS R. Council IV 28' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Left Center,,,,,,28.74,Missed,,,,,,,,,,,,,
279,PT02M09.00S,2025-03-15T00:01:54.3Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,45,40,2025-03-15T00:02:02Z,2780000,False,,,0,,M. Turner REBOUND (Off:3 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,,,,,278.0,5.0,2.0,3.0,,,,,,,,,
280,PT02M01.00S,2025-03-15T00:02:02.6Z,2,REGULAR,3pt,Jump Shot,[],1630169,82.17805519053877,95.34313725490196,1610612754,45,40,2025-03-15T00:02:07Z,2790000,False,227.0,115.0,1,right,MISS T. Haliburton 25' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,25.42,Missed,,,,,,,,,,,,,
281,PT01M58.00S,2025-03-15T00:02:05.6Z,2,REGULAR,rebound,defensive,[],1630288,,,1610612755,45,40,2025-03-15T00:02:07Z,2800000,False,,,0,,J. Dowtin Jr. REBOUND (Off:1 Def:3),[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,280.0,4.0,3.0,1.0,,,,,,,,,
282,PT01M44.00S,2025-03-15T00:02:19.7Z,2,REGULAR,3pt,Jump Shot,[],1630215,19.23455978975032,6.127450980392155,1610612755,48,40,2025-03-15T00:02:24Z,2810000,False,219.0,128.0,1,left,J. Butler 25' 3PT step back (10 PTS),[1630215],1610612755.0,PHI,step back,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,25.42,Made,,,,,10.0,,,,,,,,
283,PT01M29.00S,2025-03-15T00:02:37.6Z,2,REGULAR,foul,personal,[],1630215,,,1610612754,48,40,2025-03-15T00:02:47Z,2820000,False,,,0,,J. Butler personal FOUL (2 PF),"[1630215, 1629614]",1610612755.0,PHI,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,202041.0,2.0,0.0,Nembhard,1629614.0,,,,,,,,,,,,,,,
285,PT01M29.00S,2025-03-15T00:02:52.4Z,2,REGULAR,substitution,out,[],1629052,,,1610612754,48,40,2025-03-15T00:02:55Z,2840000,False,,,0,,SUB out: O. Brissett,[1629052],1610612755.0,PHI,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT01M29.00S,2025-03-15T00:02:52.4Z,2,REGULAR,substitution,in,[],1641737,,,1610612754,48,40,2025-03-15T00:02:55Z,2850000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT01M18.00S,2025-03-15T00:03:11.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,90.19382391590013,56.86274509803921,1610612754,48,40,2025-03-15T00:03:16Z,2860000,False,34.0,40.0,1,right,MISS B. Mathurin driving Layup - blocked,"[1631097, 1630288]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.25,Missed,,,,,,,,,,Dowtin Jr.,1630288.0,,
288,PT01M18.00S,2025-03-15T00:03:11.1Z,2,REGULAR,block,,[],1630288,,,1610612754,48,40,2025-03-15T00:03:13Z,2870000,False,,,0,,J. Dowtin Jr. BLOCK (1 BLK),[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
289,PT01M17.00S,2025-03-15T00:03:12.1Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612755,48,40,2025-03-15T00:12:44Z,2880000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:11),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,287.0,12.0,11.0,1.0,,,,,,,,,
290,PT01M05.00S,2025-03-15T00:03:24.8Z,2,REGULAR,3pt,Jump Shot,[],1630288,31.980946123521676,70.83333333333333,1610612755,48,40,2025-03-15T00:13:03Z,2890000,False,-104.0,248.0,1,left,MISS J. Dowtin Jr. 26' step back 3PT,[1630288],1610612755.0,PHI,step back,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,26.91,Missed,,,,,,,,,,,,,
291,PT01M03.00S,2025-03-15T00:03:26.8Z,2,REGULAR,rebound,offensive,[],1641737,,,1610612755,48,40,2025-03-15T00:03:33Z,2900000,False,,,0,,A. Bona REBOUND (Off:3 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,,,,,,290.0,5.0,2.0,3.0,,,,,,,,,
292,PT01M02.00S,2025-03-15T00:03:32.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631097,,,1610612755,48,40,2025-03-15T00:03:42Z,2910000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (Bona 2 FT),"[1631097, 1641737]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1627964.0,1.0,0.0,Bona,1641737.0,,,,,,,,,,,,,,,
294,PT01M02.00S,2025-03-15T00:04:01.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641737,,,1610612755,49,40,2025-03-15T00:04:34Z,2930000,False,,,0,,A. Bona Free Throw 1 of 2 (10 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,Made,,,,,10.0,,,,,,,,
295,PT01M02.00S,2025-03-15T00:04:03.7Z,2,REGULAR,substitution,out,[],1631097,,,1610612755,49,40,2025-03-15T00:04:13Z,2940000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M02.00S,2025-03-15T00:04:03.7Z,2,REGULAR,substitution,in,[],1630174,,,1610612755,49,40,2025-03-15T00:04:13Z,2950000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M02.00S,2025-03-15T00:04:01.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641737,,,1610612755,49,40,2025-03-15T00:04:34Z,2960000,False,,,0,,MISS A. Bona Free Throw 2 of 2,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
298,PT01M02.00S,2025-03-15T00:04:01.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,49,40,2025-03-15T00:04:34Z,2970000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,297.0,,,,,,,,,,,,
299,PT01M02.00S,2025-03-15T00:04:49.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641741,,,1610612754,49,40,2025-03-15T00:14:11Z,2980000,False,,,0,,R. Council IV loose ball personal FOUL (1 PF) (Siakam 2 FT),"[1641741, 1627783]",1610612755.0,PHI,loose ball,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Left Center,1627964.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,,,,,,,
301,PT01M02.00S,2025-03-15T00:05:21.1Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,49,41,2025-03-15T00:05:21Z,3000000,False,,,0,,P. Siakam Free Throw 1 of 2 (9 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,Made,,,,,9.0,,,,,,,,
302,PT01M02.00S,2025-03-15T00:05:41.2Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,49,42,2025-03-15T00:05:41Z,3010000,False,,,0,,P. Siakam Free Throw 2 of 2 (10 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,Made,,,,,10.0,,,,,,,,
303,PT00M51.10S,2025-03-15T00:05:54.1Z,2,REGULAR,turnover,lost ball,[],1630215,,,1610612755,49,42,2025-03-15T00:06:03Z,3020000,False,,,0,,J. Butler lost ball TURNOVER (3 TO),"[1630215, 1630174]",1610612755.0,PHI,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,3.0,,,Nesmith,1630174.0
304,PT00M51.10S,2025-03-15T00:05:54.1Z,2,REGULAR,steal,,[],1630174,,,1610612754,49,42,2025-03-15T00:26:13Z,3030000,False,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
305,PT00M42.20S,2025-03-15T00:06:03.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641741,,,1610612754,49,42,2025-03-15T00:06:15Z,3040000,False,,,0,,R. Council IV shooting personal FOUL (2 PF) (Nembhard 2 FT),"[1641741, 1629614]",1610612755.0,PHI,shooting,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,201638.0,2.0,0.0,Nembhard,1629614.0,,,,,,,,,,,,,,,
307,PT00M42.20S,2025-03-15T00:06:35.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629614,,,1610612754,49,43,2025-03-15T00:06:35Z,3060000,False,,,0,,A. Nembhard Free Throw 1 of 2 (4 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,Made,,,,,4.0,,,,,,,,
309,PT00M42.20S,2025-03-15T00:06:48.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629614,,,1610612754,49,44,2025-03-15T00:06:48Z,3070000,False,,,0,,A. Nembhard Free Throw 2 of 2 (5 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
310,PT00M30.60S,2025-03-15T00:07:04.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630288,13.84691195795007,49.754901960784316,1610612755,51,44,2025-03-15T00:07:08Z,3080000,False,1.0,78.0,1,left,J. Dowtin Jr. 7' driving floating Jump Shot (17 PTS),[1630288],1610612755.0,PHI,driving floating,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.77,Made,,,,,17.0,,,,,,,,
311,PT00M19.40S,2025-03-15T00:07:17.3Z,2,REGULAR,3pt,Jump Shot,[],1630174,71.13994743758212,21.568627450980387,1610612754,51,47,2025-03-15T00:07:24Z,3090000,False,-142.0,219.0,1,right,A. Nesmith 26' 3PT  (3 PTS) (A. Nembhard 3 AST),"[1630174, 1629614]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,,,26.09,Made,,,,,3.0,A. Nembhard,1629614.0,3.0,,,,,
313,PT00M01.00S,2025-03-15T00:07:40.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,8.984888304862025,41.17647058823529,1610612755,51,47,2025-03-15T00:07:47Z,3110000,False,44.0,32.0,1,left,MISS J. Butler driving floating bank Shot,[1630215],1610612755.0,PHI,driving floating bank,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.45,Missed,,,,,,,,,,,,,
314,PT00M01.00S,2025-03-15T00:07:40.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,51,47,2025-03-15T00:07:47Z,3120000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,313.0,,,,,,,,,,,,
315,PT00M00.00S,2025-03-15T00:07:52.9Z,2,REGULAR,period,end,[],0,,,1610612755,51,47,2025-03-15T00:07:53Z,3130000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2025-03-15T00:23:00.5Z,3,REGULAR,period,start,[],0,,,1610612755,51,47,2025-03-15T00:23:00Z,3140000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M36.00S,2025-03-15T00:23:31.7Z,3,REGULAR,3pt,Jump Shot,[],1630215,90.5880420499343,3.4313725490196134,1610612755,51,47,2025-03-15T00:24:15Z,3150000,False,-233.0,36.0,1,right,MISS J. Butler step back 3PT,[1630215],1610612755.0,PHI,step back,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,,,,,,23.56,Missed,,,,,,,,,,,,,
318,PT11M36.00S,2025-03-15T00:23:34.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,51,47,2025-03-15T00:23:34Z,3160000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,317.0,,,,,,,,,,,,
319,PT11M35.00S,2025-03-15T00:23:35.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612755,51,47,2025-03-15T00:23:42Z,3170000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,1627964.0,,,,,,,,,,,,,,,,,,,
320,PT11M22.00S,2025-03-15T00:23:48.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630169,7.276609724047319,50.73529411764706,1610612754,51,47,2025-03-15T00:23:56Z,3180000,False,-4.0,16.0,1,left,MISS T. Haliburton driving finger roll Layup,[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,1.63,Missed,,,,,,,,,,,,,
321,PT11M20.00S,2025-03-15T00:23:50.7Z,3,REGULAR,rebound,defensive,[],1641741,,,1610612755,51,47,2025-03-15T00:23:56Z,3190000,False,,,0,,R. Council IV REBOUND (Off:0 Def:2),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,,,320.0,2.0,2.0,0.0,,,,,,,,,
322,PT11M05.00S,2025-03-15T00:24:05.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630288,81.91524310118265,46.568627450980394,1610612755,53,47,2025-03-15T00:25:44Z,3200000,False,-17.0,117.0,1,right,J. Dowtin Jr. 11' pullup Jump Shot (19 PTS),[1630288],1610612755.0,PHI,pullup,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.88,Made,,,,,19.0,,,,,,,,
323,PT10M47.00S,2025-03-15T00:24:23.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627783,7.408015768725363,50.245098039215684,1610612754,53,49,2025-03-15T00:26:55Z,3210000,False,-1.0,17.0,1,left,P. Siakam driving DUNK (12 PTS) (T. Haliburton 3 AST),"[1627783, 1630169]",1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,1.71,Made,,,,,12.0,T. Haliburton,1630169.0,3.0,,,,,
