actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
514,PT10M36.00S,2025-01-07T01:54:19.7Z,4,REGULAR,foul,personal,['2freethrow'],1642346,,,1610612755,76,81,2025-01-07T01:54:28Z,5040000,False,,,0,,R. Dunn shooting personal FOUL (2 PF) (Martin 2 FT),"[1642346, 1628997]",1610612756.0,PHX,shooting,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627962.0,,,2.0,0.0,Martin,1628997.0
516,PT10M36.00S,2025-01-07T01:54:53.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628997,,,1610612755,76,81,2025-01-07T01:54:53Z,5060000,False,,,0,,MISS C. Martin Free Throw 1 of 2,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
517,PT10M36.00S,2025-01-07T01:54:53.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,76,81,2025-01-07T01:54:53Z,5070000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,516.0,,,,,,,,,,
518,PT10M36.00S,2025-01-07T01:55:12.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628997,,,1610612755,77,81,2025-01-07T01:55:12Z,5080000,False,,,0,,C. Martin Free Throw 2 of 2 (7 PTS),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
519,PT10M18.00S,2025-01-07T01:55:32.7Z,4,REGULAR,3pt,Jump Shot,[],1642346,33.55781865965835,66.66666666666667,1610612756,77,84,2025-01-07T01:55:48Z,5090000,False,-83.0,263.0,1,left,R. Dunn 27' 3PT  (10 PTS) (D. Booker 7 AST),"[1642346, 1626164]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Center,,,,27.58,Made,10.0,D. Booker,1626164.0,7.0,,,,,,,,,,,
521,PT09M57.00S,2025-01-07T01:55:53.0Z,4,REGULAR,turnover,out-of-bounds,[],202331,,,1610612755,77,84,2025-01-07T01:56:02Z,5110000,False,,,0,,P. George lost ball out-of-bounds TURNOVER (2 TO),[202331],1610612755.0,PHI,lost ball,,,George,P. George,,,,,Above the Break 3,24+ Right Center,2.0,,,,,,,,,,,,,1627962.0,,,,,,
522,PT09M45.00S,2025-01-07T01:56:19.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628420,15.818002628120894,5.637254901960787,1610612756,77,87,2025-01-07T01:56:25Z,5120000,False,222.0,96.0,1,left,M. Morris 24' 3PT  (7 PTS) (B. Beal 4 AST),"[1628420, 203078]",1610612756.0,PHX,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,,,,24.18,Made,7.0,B. Beal,203078.0,4.0,,,,,,,,,,,
524,PT09M25.00S,2025-01-07T01:56:38.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.61038107752957,54.411764705882355,1610612755,77,87,2025-01-07T01:56:45Z,5140000,False,22.0,8.0,1,right,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,2.34,Missed,,,,,,,,,,,,,,,
525,PT09M25.00S,2025-01-07T01:56:38.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,77,87,2025-01-07T01:56:45Z,5150000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,524.0,,,,,,,,,,
527,PT09M09.00S,2025-01-07T01:56:59.5Z,4,REGULAR,3pt,Jump Shot,[],1626164,22.125492772667542,92.40196078431373,1610612756,77,87,2025-01-07T01:57:03Z,5170000,False,-212.0,155.0,1,left,MISS D. Booker 26' step back 3PT,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,26.29,Missed,,,,,,,,,,,,,,,
528,PT09M07.00S,2025-01-07T01:57:01.5Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612755,77,87,2025-01-07T01:57:03Z,5180000,False,,,0,,C. Martin REBOUND (Off:1 Def:6),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,527.0,7.0,6.0,1.0,,,,,,,
529,PT09M01.00S,2025-01-07T01:57:07.4Z,4,REGULAR,turnover,lost ball,[],1628997,,,1610612755,77,87,2025-01-07T01:57:11Z,5190000,False,,,0,,C. Martin lost ball TURNOVER (1 TO),"[1628997, 1626164]",1610612755.0,PHI,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,1.0,Booker,1626164.0,,,,,,,,,,,,,,,,,
530,PT09M01.00S,2025-01-07T01:57:07.4Z,4,REGULAR,steal,,[],1626164,,,1610612756,77,87,2025-01-07T01:57:09Z,5200000,False,,,0,,D. Booker STEAL (2 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
531,PT08M40.00S,2025-01-07T01:57:28.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642345,20.154402102496718,50.245098039215684,1610612756,77,87,2025-01-07T01:57:32Z,5210000,False,-1.0,137.0,1,left,MISS O. Ighodaro 13' floating Shot,[1642345],1610612756.0,PHX,floating,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,,,,13.7,Missed,,,,,,,,,,,,,,,
532,PT08M38.00S,2025-01-07T01:57:30.0Z,4,REGULAR,rebound,offensive,[],1642345,,,1610612756,77,87,2025-01-07T01:57:32Z,5220000,False,,,0,,O. Ighodaro REBOUND (Off:2 Def:4),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,531.0,6.0,4.0,2.0,,,,,,,
533,PT08M34.00S,2025-01-07T01:57:34.9Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203078,17.65768725361366,79.16666666666666,1610612756,77,89,2025-01-07T01:57:43Z,5230000,False,-146.0,113.0,1,left,B. Beal 18' fadeaway bank Jump Shot (23 PTS) (R. Dunn 1 AST),"[203078, 1642346]",1610612756.0,PHX,fadeaway bank,,,Beal,B. Beal,,,,,Mid-Range,16-24 Left Center,,,,18.48,Made,23.0,R. Dunn,1642346.0,1.0,,,,,,,,,,,
535,PT08M25.00S,2025-01-07T01:57:48.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,77,89,2025-01-07T01:57:48Z,5250000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M25.00S,2025-01-07T02:00:33.9Z,4,REGULAR,substitution,out,[],201569,,,1610612755,77,89,2025-01-07T02:00:36Z,5260000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M25.00S,2025-01-07T02:00:33.9Z,4,REGULAR,substitution,in,[],1626162,,,1610612755,77,89,2025-01-07T02:00:36Z,5270000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M08.00S,2025-01-07T02:00:57.5Z,4,REGULAR,2pt,Jump Shot,[],202331,75.73915900131406,73.2843137254902,1610612755,77,89,2025-01-07T02:01:03Z,5280000,False,116.0,176.0,1,right,MISS P. George 21' pullup Shot,[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,,21.07,Missed,,,,,,,,,,,,,,,
539,PT08M06.00S,2025-01-07T02:00:59.5Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,77,89,2025-01-07T02:01:03Z,5290000,False,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,538.0,4.0,4.0,0.0,,,,,,,
540,PT07M47.00S,2025-01-07T02:01:18.5Z,4,REGULAR,3pt,Jump Shot,[],1642346,31.84954007884363,74.26470588235294,1610612756,77,92,2025-01-07T02:01:34Z,5300000,False,-121.0,247.0,1,left,R. Dunn 27' 3PT pullup (13 PTS) (D. Booker 8 AST),"[1642346, 1626164]",1610612756.0,PHX,pullup,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Left Center,,,,27.51,Made,13.0,D. Booker,1626164.0,8.0,,,,,,,,,,,
543,PT07M35.00S,2025-01-07T02:01:31.3Z,4,REGULAR,3pt,Jump Shot,[],1630178,71.13994743758212,24.509803921568633,1610612755,80,92,2025-01-07T02:01:38Z,5330000,False,-127.0,219.0,1,right,T. Maxey 25' 3PT  (21 PTS) (P. George 4 AST),"[1630178, 202331]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,25.32,Made,21.0,P. George,202331.0,4.0,,,,,,,,,,,
544,PT07M18.00S,2025-01-07T02:01:47.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642345,7.670827858081481,53.92156862745098,1610612756,80,94,2025-01-07T02:01:52Z,5340000,False,-20.0,20.0,1,left,O. Ighodaro driving reverse Layup (6 PTS) (M. Morris 2 AST),"[1642345, 1628420]",1610612756.0,PHX,driving reverse,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,2.77,Made,6.0,M. Morris,1628420.0,2.0,,,,,,,,,,,
547,PT06M59.00S,2025-01-07T02:02:06.3Z,4,REGULAR,3pt,Jump Shot,[],1630178,93.2161629434954,5.882352941176478,1610612755,83,94,2025-01-07T02:02:10Z,5360000,False,-221.0,11.0,1,right,T. Maxey 3PT  (24 PTS) (C. Martin 3 AST),"[1630178, 1628997]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,,,,22.09,Made,24.0,C. Martin,1628997.0,3.0,,,,,,,,,,,
549,PT06M46.00S,2025-01-07T02:02:20.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642345,7.670827858081481,49.50980392156863,1610612756,83,96,2025-01-07T02:02:25Z,5380000,False,2.0,20.0,1,left,O. Ighodaro cutting DUNK (8 PTS) (D. Booker 9 AST),"[1642345, 1626164]",1610612756.0,PHX,cutting,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,1.98,Made,8.0,D. Booker,1626164.0,9.0,,,,,,,,,,,
551,PT06M30.00S,2025-01-07T02:02:36.8Z,4,REGULAR,foul,personal,['2freethrow'],1628420,,,1610612755,83,96,2025-01-07T02:02:43Z,5400000,False,,,0,,M. Morris shooting personal FOUL (2 PF) (Maxey 2 FT),"[1628420, 1630178]",1610612756.0,PHX,shooting,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629183.0,,,2.0,0.0,Maxey,1630178.0
553,PT06M30.00S,2025-01-07T02:03:07.1Z,4,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,84,96,2025-01-07T02:03:07Z,5420000,False,,,0,,T. Maxey Free Throw 1 of 2 (25 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,,
554,PT06M30.00S,2025-01-07T02:03:08.1Z,4,REGULAR,substitution,out,[],203078,,,1610612755,84,96,2025-01-07T02:03:10Z,5430000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M30.00S,2025-01-07T02:03:08.1Z,4,REGULAR,substitution,in,[],201142,,,1610612755,84,96,2025-01-07T02:03:10Z,5440000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M30.00S,2025-01-07T02:04:41.9Z,4,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,85,96,2025-01-07T02:04:41Z,5460000,False,,,0,,T. Maxey Free Throw 2 of 2 (26 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,,
558,PT06M14.00S,2025-01-07T02:04:59.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642346,19.760183968462556,58.57843137254902,1610612756,85,98,2025-01-07T02:13:16Z,5470000,False,-43.0,133.0,1,left,R. Dunn 13' driving floating Jump Shot (15 PTS) (O. Ighodaro 2 AST),"[1642346, 1642345]",1610612756.0,PHX,driving floating,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,13.99,Made,15.0,O. Ighodaro,1642345.0,2.0,,,,,,,,,,,
560,PT05M57.00S,2025-01-07T02:05:16.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,87.17148488830486,51.470588235294116,1610612755,87,98,2025-01-07T02:05:20Z,5490000,False,7.0,68.0,1,right,T. Maxey 6' driving floating Jump Shot (28 PTS) (P. George 5 AST),"[1630178, 202331]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,6.85,Made,28.0,P. George,202331.0,5.0,,,,,,,,,,,
562,PT05M33.00S,2025-01-07T02:05:40.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,14.109724047306173,53.431372549019606,1610612756,87,98,2025-01-07T02:15:26Z,5510000,False,-17.0,80.0,1,left,MISS M. Morris 8' driving floating Shot,[1628420],1610612756.0,PHX,driving floating,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,,,,8.19,Missed,,,,,,,,,,,,,,,
563,PT05M31.00S,2025-01-07T02:05:42.8Z,4,REGULAR,rebound,defensive,[],1627824,,,1610612755,87,98,2025-01-07T02:05:46Z,5520000,False,,,0,,G. Yabusele REBOUND (Off:3 Def:5),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,562.0,8.0,5.0,3.0,,,,,,,
564,PT05M25.00S,2025-01-07T02:05:48.4Z,4,REGULAR,3pt,Jump Shot,[],1630178,65.22667542706964,48.529411764705884,1610612755,87,98,2025-01-07T02:05:57Z,5530000,False,-7.0,274.0,1,right,MISS T. Maxey 27' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,27.45,Missed,,,,,,,,,,,,,,,
565,PT05M24.00S,2025-01-07T02:05:49.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,87,98,2025-01-07T02:05:57Z,5540000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,564.0,,,,,,,,,,
566,PT05M24.00S,2025-01-07T02:05:56.1Z,4,REGULAR,foul,personal,[],1627824,,,1610612756,87,98,2025-01-07T02:06:30Z,5550000,False,,,0,,G. Yabusele loose ball personal FOUL (3 PF),"[1627824, 1626164]",1610612755.0,PHI,loose ball,,,Yabusele,G. Yabusele,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,202058.0,,,3.0,0.0,Booker,1626164.0
568,PT05M24.00S,2025-01-07T02:06:05.1Z,4,REGULAR,substitution,out,[],1628420,,,1610612756,87,98,2025-01-07T02:06:07Z,5570000,False,,,0,,SUB out: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT05M24.00S,2025-01-07T02:06:05.1Z,4,REGULAR,substitution,in,[],203078,,,1610612756,87,98,2025-01-07T02:06:07Z,5580000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT05M10.00S,2025-01-07T02:06:27.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642346,7.539421813403408,40.19607843137255,1610612756,87,98,2025-01-07T02:06:33Z,5590000,False,49.0,18.0,1,left,MISS R. Dunn driving Layup,[1642346],1610612756.0,PHX,driving,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,5.23,Missed,,,,,,,,,,,,,,,
571,PT05M07.00S,2025-01-07T02:06:30.8Z,4,REGULAR,rebound,defensive,[],202331,,,1610612755,87,98,2025-01-07T02:17:51Z,5600000,False,,,0,,P. George REBOUND (Off:0 Def:8),[202331],1610612755.0,PHI,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,570.0,8.0,8.0,0.0,,,,,,,
572,PT04M54.00S,2025-01-07T02:06:43.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,86.7772667542707,53.431372549019606,1610612755,87,98,2025-01-07T02:06:49Z,5610000,False,17.0,72.0,1,right,MISS K. Oubre Jr. 7' driving Layup - blocked,"[1626162, 203078]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,7.38,Missed,,,,,,,,,,Beal,203078.0,,,,
573,PT04M54.00S,2025-01-07T02:06:43.1Z,4,REGULAR,block,,[],203078,,,1610612755,87,98,2025-01-07T02:06:45Z,5620000,False,,,0,,B. Beal BLOCK (1 BLK),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
574,PT04M52.00S,2025-01-07T02:06:45.1Z,4,REGULAR,rebound,offensive,[],1626162,,,1610612755,87,98,2025-01-07T02:06:49Z,5630000,False,,,0,,K. Oubre Jr. REBOUND (Off:3 Def:8),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,572.0,11.0,8.0,3.0,,,,,,,
575,PT04M52.00S,2025-01-07T02:06:47.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,90.5880420499343,46.07843137254902,1610612755,89,98,2025-01-07T02:18:37Z,5640000,False,-20.0,36.0,1,right,K. Oubre Jr. putback Layup (25 PTS),[1626162],1610612755.0,PHI,putback,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,4.1,Made,25.0,,,,,,,,,,,,,,
576,PT04M52.00S,2025-01-07T02:06:49.5Z,4,REGULAR,foul,personal,['1freethrow'],1642346,,,1610612755,89,98,2025-01-07T02:06:54Z,5650000,False,,,0,,R. Dunn shooting personal FOUL (3 PF) (Oubre Jr. 1 FT),"[1642346, 1626162]",1610612756.0,PHX,shooting,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202058.0,,,3.0,0.0,Oubre Jr.,1626162.0
578,PT04M52.00S,2025-01-07T02:07:17.3Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1626162,,,1610612755,90,98,2025-01-07T02:07:17Z,5670000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (26 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,,
579,PT04M42.00S,2025-01-07T02:07:33.1Z,4,REGULAR,foul,personal,[],1628997,,,1610612756,90,98,2025-01-07T02:07:40Z,5680000,False,,,0,,C. Martin personal FOUL (3 PF),"[1628997, 201142]",1610612755.0,PHI,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1629183.0,,,3.0,0.0,Durant,201142.0
581,PT04M35.00S,2025-01-07T02:07:55.8Z,4,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612756,90,98,2025-01-07T02:08:03Z,5700000,False,,,0,,K. Oubre Jr. shooting personal FOUL (4 PF) (Booker 2 FT),"[1626162, 1626164]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627962.0,,,4.0,1.0,Booker,1626164.0
583,PT04M35.00S,2025-01-07T02:08:19.4Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,90,98,2025-01-07T02:08:19Z,5720000,False,,,0,,MISS D. Booker Free Throw 1 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
584,PT04M35.00S,2025-01-07T02:08:19.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,90,98,2025-01-07T02:08:19Z,5730000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,583.0,,,,,,,,,,
585,PT04M35.00S,2025-01-07T02:08:32.3Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,90,99,2025-01-07T02:08:32Z,5740000,False,,,0,,D. Booker Free Throw 2 of 2 (10 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
586,PT04M13.00S,2025-01-07T02:08:57.6Z,4,REGULAR,2pt,Jump Shot,[],1630178,78.76149802890933,61.27450980392157,1610612755,90,99,2025-01-07T02:09:05Z,5750000,False,56.0,147.0,1,right,MISS T. Maxey 15' turnaround fadeaway Shot,[1630178],1610612755.0,PHI,turnaround fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Center,,,,15.75,Missed,,,,,,,,,,,,,,,
587,PT04M10.00S,2025-01-07T02:09:00.6Z,4,REGULAR,rebound,defensive,[],1642346,,,1610612756,90,99,2025-01-07T02:09:05Z,5760000,False,,,0,,R. Dunn REBOUND (Off:0 Def:3),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Mid-Range,8-16 Center,,,,,,,,,,586.0,3.0,3.0,0.0,,,,,,,
588,PT04M00.00S,2025-01-07T02:09:13.2Z,4,REGULAR,violation,kicked ball,[],1627824,,,1610612756,90,99,2025-01-07T02:09:19Z,5770000,False,,,0,,G. Yabusele kicked ball VIOLATION,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,1629183.0,,,,,,
589,PT04M00.00S,2025-01-07T02:09:18.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,90,99,2025-01-07T02:09:18Z,5780000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT03M51.00S,2025-01-07T02:12:21.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203078,5.305519053876466,48.774509803921575,1610612756,90,99,2025-01-07T02:12:26Z,5790000,False,6.0,-3.0,1,left,MISS B. Beal driving Layup - blocked,"[203078, 1627824]",1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,0.66,Missed,,,,,,,,,,Yabusele,1627824.0,,,,
592,PT03M51.00S,2025-01-07T02:12:21.1Z,4,REGULAR,block,,[],1627824,,,1610612756,90,99,2025-01-07T02:12:23Z,5800000,False,,,0,,G. Yabusele BLOCK (1 BLK),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
593,PT03M51.00S,2025-01-07T02:12:21.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,90,99,2025-01-07T02:12:26Z,5810000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,591.0,,,,,,,,,,
596,PT03M49.00S,2025-01-07T02:12:52.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201142,11.48160315374507,88.97058823529412,1610612756,90,101,2025-01-07T02:12:59Z,5840000,False,-195.0,55.0,1,left,K. Durant 20' fadeaway Jump Shot (17 PTS) (B. Beal 5 AST),"[201142, 203078]",1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left,,,,20.26,Made,17.0,B. Beal,203078.0,5.0,,,,,,,,,,,
598,PT03M28.00S,2025-01-07T02:13:15.0Z,4,REGULAR,foul,personal,[],1626164,,,1610612755,90,101,2025-01-07T02:14:29Z,5860000,False,,,0,,D. Booker personal FOUL (2 PF),"[1626164, 202331]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1629183.0,,,2.0,0.0,George,202331.0
600,PT03M25.00S,2025-01-07T02:13:36.8Z,4,REGULAR,3pt,Jump Shot,[],202331,96.10709592641261,4.411764705882348,1610612755,90,101,2025-01-07T02:13:43Z,5880000,False,-228.0,-16.0,1,right,MISS P. George 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,,22.85,Missed,,,,,,,,,,,,,,,
601,PT03M24.00S,2025-01-07T02:13:37.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,90,101,2025-01-07T02:13:43Z,5890000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,600.0,,,,,,,,,,
602,PT03M24.00S,2025-01-07T02:13:44.4Z,4,REGULAR,foul,personal,[],1628997,,,1610612756,90,101,2025-01-07T02:13:53Z,5900000,False,,,0,,C. Martin loose ball personal FOUL (4 PF),"[1628997, 1626164]",1610612755.0,PHI,loose ball,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1627962.0,,,4.0,0.0,Booker,1626164.0
604,PT03M08.00S,2025-01-07T02:14:09.7Z,4,REGULAR,3pt,Jump Shot,[],201142,16.080814717476997,96.56862745098039,1610612756,90,104,2025-01-07T02:14:17Z,5920000,False,-233.0,99.0,1,left,K. Durant 25' 3PT  (20 PTS) (O. Ighodaro 3 AST),"[201142, 1642345]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,25.29,Made,20.0,O. Ighodaro,1642345.0,3.0,,,,,,,,,,,
606,PT03M02.00S,2025-01-07T02:14:21.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,90,104,2025-01-07T02:14:21Z,5940000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M56.00S,2025-01-07T02:17:23.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642345,,,1610612755,90,104,2025-01-07T02:17:29Z,5950000,False,,,0,,O. Ighodaro personal FOUL (2 PF) (Martin 2 FT),"[1642345, 1628997]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1627962.0,,,2.0,0.0,Martin,1628997.0
