actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
420,PT06M59.00S,2024-10-31T00:33:59.5Z,3,REGULAR,foul,personal,[],1630178,,,1610612765,54,66,2024-10-31T00:34:05Z,4210000,False,,,0,,T. Maxey personal FOUL (3 PF),"[1630178, 1631093]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,3.0,0.0,Ivey,1631093.0,,,,,,,,,,,,,,,
422,PT06M59.00S,2024-10-31T00:34:11.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,54,66,2024-10-31T00:34:11Z,4230000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M42.00S,2024-10-31T00:37:30.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203501,27.151773981603156,80.3921568627451,1610612765,54,69,2024-10-31T00:37:36Z,4240000,False,-152.0,203.0,1,left,T. Hardaway Jr. 25' 3PT  (7 PTS) (J. Ivey 2 AST),"[203501, 1631093]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,7.0,,,,,25.34,J. Ivey,1631093.0,2.0,,,,
425,PT06M14.00S,2024-10-31T00:37:59.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,80.1084099868594,51.470588235294116,1610612755,56,69,2024-10-31T00:38:03Z,4260000,False,7.0,134.0,1,right,T. Maxey 13' turnaround Jump Shot (24 PTS),[1630178],1610612755.0,PHI,turnaround,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Made,24.0,,,,,13.47,,,,,,,
426,PT05M56.00S,2024-10-31T00:38:17.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,5.601182654402102,47.794117647058826,1610612765,56,69,2024-10-31T00:38:23Z,4270000,False,11.0,0.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,,,1.1,,,,,,,
427,PT05M55.00S,2024-10-31T00:38:18.9Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,56,69,2024-10-31T00:40:24Z,4280000,False,,,0,,A. Drummond REBOUND (Off:3 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,426.0,9.0,6.0,3.0,,,,,,,,
428,PT05M42.00S,2024-10-31T00:38:31.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203083,90.09526938239159,46.07843137254902,1610612755,58,69,2024-10-31T00:38:47Z,4290000,False,-20.0,41.0,1,right,A. Drummond Hook (7 PTS) (K. Oubre Jr. 1 AST),"[203083, 1626162]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,7.0,,,,,4.51,K. Oubre Jr.,1626162.0,1.0,,,,
430,PT05M21.00S,2024-10-31T00:38:52.6Z,3,REGULAR,3pt,Jump Shot,[],1631093,26.49474375821288,12.5,1610612765,58,69,2024-10-31T00:38:59Z,4310000,False,188.0,197.0,1,left,MISS J. Ivey 27' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,,,,,27.17,,,,,,,
431,PT05M17.00S,2024-10-31T00:38:56.6Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612755,58,69,2024-10-31T00:38:59Z,4320000,False,,,0,,C. Martin REBOUND (Off:1 Def:4),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,430.0,5.0,4.0,1.0,,,,,,,,
432,PT04M57.00S,2024-10-31T00:39:15.9Z,3,REGULAR,3pt,Jump Shot,[],1630178,65.39093298291722,48.03921568627451,1610612755,58,69,2024-10-31T00:39:21Z,4330000,False,-10.0,273.0,1,right,MISS T. Maxey 27' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,,,,,27.3,,,,,,,
433,PT04M54.00S,2024-10-31T00:39:18.9Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,58,69,2024-10-31T00:39:21Z,4340000,False,,,0,,I. Stewart REBOUND (Off:0 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,,,,,432.0,5.0,5.0,0.0,,,,,,,,
434,PT04M49.00S,2024-10-31T00:39:24.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,6.521024967148489,49.754901960784316,1610612765,58,71,2024-10-31T00:39:40Z,4350000,False,1.0,9.0,1,left,T. Harris running Layup (8 PTS) (T. Hardaway Jr. 3 AST),"[202699, 203501]",1610612765.0,DET,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,Made,8.0,,,,,0.89,T. Hardaway Jr.,203501.0,3.0,,,,
436,PT04M23.00S,2024-10-31T00:39:50.3Z,3,REGULAR,3pt,Jump Shot,[],1626162,74.19513797634691,83.33333333333334,1610612755,58,71,2024-10-31T00:39:56Z,4370000,False,167.0,190.0,1,right,MISS K. Oubre Jr. 25' pullup 3PT,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,,,,,25.28,,,,,,,
437,PT04M19.00S,2024-10-31T00:39:54.3Z,3,REGULAR,rebound,defensive,[],1631093,,,1610612765,58,71,2024-10-31T00:39:56Z,4380000,False,,,0,,J. Ivey REBOUND (Off:0 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,436.0,2.0,2.0,0.0,,,,,,,,
438,PT04M17.00S,2024-10-31T00:39:57.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202699,5.732588699080158,49.26470588235294,1610612765,58,73,2024-10-31T00:40:06Z,4390000,False,4.0,1.0,1,left,T. Harris running DUNK (10 PTS) (J. Ivey 3 AST),"[202699, 1631093]",1610612765.0,DET,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,Made,10.0,,,,,0.4,J. Ivey,1631093.0,3.0,,,,
440,PT04M17.00S,2024-10-31T00:40:01.1Z,3,REGULAR,foul,personal,['1freethrow'],1628997,,,1610612765,58,73,2024-10-31T00:40:11Z,4410000,False,,,0,,C. Martin shooting personal FOUL (4 PF) (Harris 1 FT),"[1628997, 202699]",1610612755.0,PHI,shooting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,203593.0,4.0,0.0,Harris,202699.0,,,,,,,,,,,,,,,
442,PT04M17.00S,2024-10-31T00:40:14.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,58,73,2024-10-31T00:40:14Z,4430000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M17.00S,2024-10-31T00:42:31.1Z,3,REGULAR,substitution,out,[],203083,,,1610612765,58,73,2024-10-31T00:43:10Z,4440000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M17.00S,2024-10-31T00:42:31.1Z,3,REGULAR,substitution,out,[],1626162,,,1610612765,58,73,2024-10-31T00:43:10Z,4450000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M17.00S,2024-10-31T00:42:31.1Z,3,REGULAR,substitution,out,[],1628997,,,1610612765,58,73,2024-10-31T00:43:10Z,4460000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M17.00S,2024-10-31T00:42:31.1Z,3,REGULAR,substitution,out,[],1630595,,,1610612765,58,73,2024-10-31T00:43:10Z,4470000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M17.00S,2024-10-31T00:42:31.1Z,3,REGULAR,substitution,out,[],203501,,,1610612765,58,73,2024-10-31T00:43:10Z,4480000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M17.00S,2024-10-31T00:42:31.1Z,3,REGULAR,substitution,in,[],1630231,,,1610612765,58,73,2024-10-31T00:43:10Z,4490000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M17.00S,2024-10-31T00:42:31.1Z,3,REGULAR,substitution,in,[],1642272,,,1610612765,58,73,2024-10-31T00:43:10Z,4500000,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M17.00S,2024-10-31T00:42:31.1Z,3,REGULAR,substitution,in,[],1627824,,,1610612765,58,73,2024-10-31T00:43:10Z,4510000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M17.00S,2024-10-31T00:42:31.1Z,3,REGULAR,substitution,in,[],1631323,,,1610612765,58,73,2024-10-31T00:43:10Z,4520000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M17.00S,2024-10-31T00:42:31.1Z,3,REGULAR,substitution,in,[],1627736,,,1610612765,58,73,2024-10-31T00:43:10Z,4530000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M17.00S,2024-10-31T00:43:32.5Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],202699,,,1610612765,58,74,2024-10-31T00:43:32Z,4540000,False,,,0,,T. Harris Free Throw 1 of 1 (11 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
454,PT04M03.00S,2024-10-31T00:43:48.4Z,3,REGULAR,turnover,bad pass,[],1627824,,,1610612755,58,74,2024-10-31T00:43:54Z,4550000,False,,,0,,G. Yabusele bad pass TURNOVER (2 TO),"[1627824, 1631093]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,16-24 Right Center,,,,,,2.0,,,,,,,,,,,Ivey,1631093.0,,
455,PT04M03.00S,2024-10-31T00:43:48.4Z,3,REGULAR,steal,,[],1631093,,,1610612765,58,74,2024-10-31T00:43:50Z,4560000,False,,,0,,J. Ivey STEAL (2 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
456,PT04M01.00S,2024-10-31T00:43:51.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631093,5.338370565045992,48.77450980392157,1610612765,58,76,2024-10-31T00:43:58Z,4570000,False,6.0,-2.0,1,left,J. Ivey running DUNK (17 PTS),[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,Made,17.0,,,,,0.65,,,,,,,
457,PT03M45.00S,2024-10-31T00:44:12.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,91.14651773981603,49.754901960784316,1610612755,58,76,2024-10-31T00:44:17Z,4580000,False,-1.0,31.0,1,right,MISS J. McCain driving finger roll Layup,[1642272],1610612755.0,PHI,driving finger roll,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,,,3.07,,,,,,,
458,PT03M43.00S,2024-10-31T00:44:14.0Z,3,REGULAR,rebound,defensive,[],202699,,,1610612765,58,76,2024-10-31T00:44:17Z,4590000,False,,,0,,T. Harris REBOUND (Off:0 Def:9),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,457.0,9.0,9.0,0.0,,,,,,,,
459,PT03M24.00S,2024-10-31T00:44:33.6Z,3,REGULAR,3pt,Jump Shot,[],1631093,31.225361366622867,49.01960784313725,1610612765,58,76,2024-10-31T00:44:39Z,4600000,False,5.0,241.0,1,left,MISS J. Ivey 24' step back 3PT,[1631093],1610612765.0,DET,step back,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,,,,,24.1,,,,,,,
460,PT03M21.00S,2024-10-31T00:44:36.6Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,58,76,2024-10-31T00:44:39Z,4610000,False,,,0,,I. Stewart REBOUND (Off:1 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,,,,,459.0,6.0,5.0,1.0,,,,,,,,
461,PT03M19.00S,2024-10-31T00:44:38.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,26.757555847568987,18.38235294117647,1610612765,58,79,2024-10-31T00:44:43Z,4620000,False,158.0,199.0,1,left,M. Beasley 25' 3PT  (11 PTS) (S. Fontecchio 2 AST),"[1627736, 1631323]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,11.0,,,,,25.42,S. Fontecchio,1631323.0,2.0,,,,
463,PT02M57.00S,2024-10-31T00:45:00.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,92.59198423127464,52.20588235294118,1610612755,60,79,2024-10-31T00:45:04Z,4640000,False,11.0,17.0,1,right,J. McCain driving Layup (6 PTS) (T. Maxey 5 AST),"[1642272, 1630178]",1610612755.0,PHI,driving,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,,,,,,,Made,6.0,,,,,2.03,T. Maxey,1630178.0,5.0,,,,
465,PT02M31.00S,2024-10-31T00:45:26.9Z,3,REGULAR,3pt,Jump Shot,[],1627736,5.469776609724048,94.11764705882352,1610612765,60,79,2024-10-31T00:45:32Z,4660000,False,-221.0,-1.0,1,left,MISS M. Beasley 3PT,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,,,,,22.06,,,,,,,
466,PT02M27.00S,2024-10-31T00:45:30.9Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,60,79,2024-10-31T00:45:32Z,4670000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,,,,,,,,,465.0,2.0,2.0,0.0,,,,,,,,
467,PT02M21.00S,2024-10-31T00:45:36.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,94.30026281208936,51.71568627450981,1610612755,62,79,2024-10-31T00:45:43Z,4680000,False,9.0,1.0,1,right,T. Maxey running finger roll Layup (26 PTS),[1630178],1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,Made,26.0,,,,,0.87,,,,,,,
468,PT02M01.00S,2024-10-31T00:45:56.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,6.389618922470433,52.94117647058824,1610612765,62,79,2024-10-31T00:46:01Z,4690000,False,-15.0,8.0,1,left,MISS I. Stewart Layup - blocked,"[1630191, 1627824]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,,,1.65,,,,,,Yabusele,1627824.0
469,PT02M01.00S,2024-10-31T00:45:56.6Z,3,REGULAR,block,,[],1627824,,,1610612765,62,79,2024-10-31T00:45:58Z,4700000,False,,,0,,G. Yabusele BLOCK (1 BLK),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
470,PT01M58.00S,2024-10-31T00:45:59.6Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612755,62,79,2024-10-31T00:46:01Z,4710000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:2),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,,,,468.0,2.0,2.0,0.0,,,,,,,,
471,PT01M56.00S,2024-10-31T00:46:02.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630231,92.72339027595268,48.28431372549019,1610612755,64,79,2024-10-31T00:47:02Z,4720000,False,-9.0,16.0,1,right,K. Martin running alley-oop DUNK (2 PTS) (T. Maxey 6 AST),"[1630231, 1630178]",1610612755.0,PHI,running alley-oop,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,Made,2.0,,,,,1.81,T. Maxey,1630178.0,6.0,,,,
473,PT01M56.00S,2024-10-31T00:46:20.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612765,64,79,2024-10-31T00:46:20Z,4740000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M56.00S,2024-10-31T00:47:25.6Z,3,REGULAR,substitution,out,[],202699,,,1610612765,64,79,2024-10-31T00:47:39Z,4750000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M56.00S,2024-10-31T00:47:25.6Z,3,REGULAR,substitution,in,[],1641842,,,1610612765,64,79,2024-10-31T00:47:39Z,4760000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M37.00S,2024-10-31T00:48:05.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,6.389618922470433,52.450980392156865,1610612765,64,81,2024-10-31T00:48:13Z,4770000,False,-12.0,8.0,1,left,J. Ivey driving Layup (19 PTS) (M. Beasley 3 AST),"[1631093, 1627736]",1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,Made,19.0,,,,,1.45,M. Beasley,1627736.0,3.0,,,,
478,PT01M37.00S,2024-10-31T00:48:07.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627824,,,1610612765,64,81,2024-10-31T00:48:16Z,4790000,False,,,0,,G. Yabusele shooting personal FOUL (1 PF) (Beasley 1 FT),"[1627824, 1627736]",1610612755.0,PHI,shooting,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,202058.0,1.0,0.0,Beasley,1627736.0,,,,,,,,,,,,,,,
480,PT01M37.00S,2024-10-31T00:48:33.8Z,3,REGULAR,freethrow,1 of 1,[],1627736,,,1610612765,64,81,2024-10-31T00:48:37Z,4810000,False,,,0,,MISS M. Beasley Free Throw 1 of 1,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
481,PT01M34.00S,2024-10-31T00:48:36.8Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,64,81,2024-10-31T00:48:37Z,4820000,False,,,0,,I. Stewart REBOUND (Off:2 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,480.0,7.0,5.0,2.0,,,,,,,,
482,PT01M31.00S,2024-10-31T00:48:37.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631093,5.338370565045992,53.67647058823529,1610612765,64,83,2024-10-31T00:48:43Z,4830000,False,-18.0,-2.0,1,left,J. Ivey driving Layup (21 PTS) (I. Stewart 2 AST),"[1631093, 1630191]",1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,Made,21.0,,,,,1.85,I. Stewart,1630191.0,2.0,,,,
484,PT01M20.00S,2024-10-31T00:48:52.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201569,93.64323258869908,45.588235294117645,1610612755,66,83,2024-10-31T00:49:00Z,4850000,False,-22.0,7.0,1,right,E. Gordon driving Layup (2 PTS) (J. McCain 2 AST),"[201569, 1642272]",1610612755.0,PHI,driving,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,Made,2.0,,,,,2.33,J. McCain,1642272.0,2.0,,,,
485,PT01M20.00S,2024-10-31T00:48:56.4Z,3,REGULAR,foul,personal,['1freethrow'],1630191,,,1610612755,66,83,2024-10-31T00:49:02Z,4860000,False,,,0,,I. Stewart shooting personal FOUL (2 PF) (Gordon 1 FT),"[1630191, 201569]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,202058.0,2.0,1.0,Gordon,201569.0,,,,,,,,,,,,,,,
487,PT01M20.00S,2024-10-31T00:49:11.5Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,66,83,2024-10-31T00:49:46Z,4880000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M20.00S,2024-10-31T00:49:11.5Z,3,REGULAR,substitution,in,[],200768,,,1610612755,66,83,2024-10-31T00:49:46Z,4890000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M20.00S,2024-10-31T00:49:27.5Z,3,REGULAR,freethrow,1 of 1,[],201569,,,1610612755,67,83,2024-10-31T00:49:27Z,4900000,False,,,0,,E. Gordon Free Throw 1 of 1 (3 PTS),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
491,PT01M06.00S,2024-10-31T00:49:43.4Z,3,REGULAR,3pt,Jump Shot,[],1627736,27.414586070959263,76.22549019607843,1610612765,67,83,2024-10-31T00:49:48Z,4910000,False,-131.0,205.0,1,left,MISS M. Beasley 24' 3PT,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,,,,,24.35,,,,,,,
492,PT01M03.00S,2024-10-31T00:49:46.4Z,3,REGULAR,rebound,defensive,[],200768,,,1610612755,67,83,2024-10-31T00:49:48Z,4920000,False,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,491.0,3.0,3.0,0.0,,,,,,,,
493,PT00M51.40S,2024-10-31T00:49:59.6Z,3,REGULAR,3pt,Jump Shot,[],201569,64.20827858081472,49.50980392156863,1610612755,67,83,2024-10-31T00:50:04Z,4930000,False,-2.0,284.0,1,right,MISS E. Gordon 28' 3PT,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,,,,,28.39,,,,,,,
494,PT00M50.10S,2024-10-31T00:50:00.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,67,83,2024-10-31T00:50:04Z,4940000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,493.0,,,,,,,,,,,
496,PT00M28.40S,2024-10-31T00:50:31.8Z,3,REGULAR,foul,offensive,[],1631093,,,1610612765,67,83,2024-10-31T00:50:41Z,4960000,False,,,0,,J. Ivey charge offensive FOUL (2 PF),"[1631093, 1627824]",1610612765.0,DET,charge,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,202058.0,2.0,0.0,Yabusele,1627824.0,,,,,,,,,,,,,,,
498,PT00M28.40S,2024-10-31T00:50:31.8Z,3,REGULAR,turnover,offensive foul,[],1631093,,,1610612765,67,83,2024-10-31T00:50:31Z,4980000,False,,,0,,J. Ivey offensive foul TURNOVER (3 TO),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,202058.0,,,,,3.0,,,,,,,,,,,,,,
499,PT00M28.40S,2024-10-31T00:50:40.9Z,3,REGULAR,substitution,out,[],1630231,,,1610612755,67,83,2024-10-31T00:50:49Z,4990000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M28.40S,2024-10-31T00:50:40.9Z,3,REGULAR,substitution,in,[],1630178,,,1610612755,67,83,2024-10-31T00:50:49Z,5000000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M10.10S,2024-10-31T00:51:13.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642272,92.9862023653088,53.92156862745098,1610612755,67,83,2024-10-31T00:51:26Z,5010000,False,20.0,13.0,1,right,MISS J. McCain driving finger roll Layup,[1642272],1610612755.0,PHI,driving finger roll,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,,,2.37,,,,,,,
502,PT00M10.10S,2024-10-31T00:51:13.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,67,83,2024-10-31T00:51:26Z,5020000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,501.0,,,,,,,,,,,
503,PT00M10.10S,2024-10-31T00:51:21.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627824,,,1610612765,67,83,2024-10-31T00:51:29Z,5030000,False,,,0,,G. Yabusele loose ball personal FOUL (2 PF) (Fontecchio 2 FT),"[1627824, 1631323]",1610612755.0,PHI,loose ball,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,1627519.0,2.0,0.0,Fontecchio,1631323.0,,,,,,,,,,,,,,,
505,PT00M10.10S,2024-10-31T00:51:55.4Z,3,REGULAR,freethrow,1 of 2,[],1631323,,,1610612765,67,84,2024-10-31T00:51:55Z,5050000,False,,,0,,S. Fontecchio Free Throw 1 of 2 (1 PTS),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
506,PT00M10.10S,2024-10-31T00:52:12.1Z,3,REGULAR,freethrow,2 of 2,[],1631323,,,1610612765,67,85,2024-10-31T00:52:12Z,5060000,False,,,0,,S. Fontecchio Free Throw 2 of 2 (2 PTS),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
