actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
252,PT04M23.00S,2025-01-15T00:51:40.0Z,2,REGULAR,foul,personal,['2freethrow'],1631119,,,1610612755,38,50,2025-01-15T00:51:52Z,2520000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Yabusele 2 FT),"[1631119, 1627824]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,203054.0,,,,,,,,,,2.0,0.0,Yabusele,1627824.0,,,,,,
254,PT04M23.00S,2025-01-15T00:52:14.6Z,2,REGULAR,freethrow,1 of 2,[],1627824,,,1610612755,38,50,2025-01-15T00:52:33Z,2540000,False,,,0,,MISS G. Yabusele Free Throw 1 of 2,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
255,PT04M23.00S,2025-01-15T00:52:14.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,38,50,2025-01-15T00:52:33Z,2550000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,254.0,,,,,,,,,,,,,
256,PT04M23.00S,2025-01-15T00:52:14.6Z,2,REGULAR,freethrow,2 of 2,[],1627824,,,1610612755,38,50,2025-01-15T00:52:33Z,2560000,False,,,0,,MISS G. Yabusele Free Throw 2 of 2,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
257,PT04M22.00S,2025-01-15T00:52:15.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,38,50,2025-01-15T00:52:33Z,2570000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,,,,
259,PT04M06.00S,2025-01-15T00:52:53.3Z,2,REGULAR,turnover,out-of-bounds,[],1630198,,,1610612760,38,50,2025-01-15T00:52:58Z,2590000,False,,,0,,I. Joe lost ball out-of-bounds TURNOVER (1 TO),[1630198],1610612760.0,OKC,lost ball,,,Joe,I. Joe,,,,,Mid-Range,8-16 Right,203054.0,1.0,,,,,,,,,,,,,,,,,,
261,PT03M44.00S,2025-01-15T00:53:42.1Z,2,REGULAR,foul,offensive,[],201569,,,1610612755,38,50,2025-01-15T00:53:48Z,2610000,False,,,0,,E. Gordon charge offensive FOUL (1 PF),"[201569, 1630198]",1610612755.0,PHI,charge,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,202041.0,,,,,,,,,,1.0,0.0,Joe,1630198.0,,,,,,
263,PT03M44.00S,2025-01-15T00:53:42.1Z,2,REGULAR,turnover,offensive foul,[],201569,,,1610612755,38,50,2025-01-15T00:53:42Z,2630000,False,,,0,,E. Gordon offensive foul TURNOVER (1 TO),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,202041.0,1.0,,,,,,,,,,,,,,,,,,
264,PT03M32.00S,2025-01-15T00:54:04.5Z,2,REGULAR,turnover,lost ball,[],1628983,,,1610612760,38,50,2025-01-15T00:54:08Z,2640000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 1626162]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Oubre Jr.,1626162.0
265,PT03M32.00S,2025-01-15T00:54:04.5Z,2,REGULAR,steal,,[],1626162,,,1610612755,38,50,2025-01-15T00:54:06Z,2650000,False,,,0,,K. Oubre Jr. STEAL (3 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
266,PT03M27.00S,2025-01-15T00:54:10.4Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202704,5.042706964520377,96.81372549019608,1610612755,38,50,2025-01-15T00:54:33Z,2660000,False,-234.0,-5.0,1,left,MISS R. Jackson running 3PT,[202704],1610612755.0,PHI,running,,,Jackson,R. Jackson,,,,,Left Corner 3,24+ Left,,,23.42,Missed,,,,,,,,,,,,,,,,
267,PT03M27.00S,2025-01-15T00:54:10.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,38,50,2025-01-15T00:54:33Z,2670000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,266.0,,,,,,,,,,,,,
268,PT03M27.00S,2025-01-15T00:54:19.9Z,2,REGULAR,foul,personal,[],1627824,,,1610612760,38,50,2025-01-15T00:54:34Z,2680000,False,,,0,,G. Yabusele loose ball personal FOUL (2 PF),"[1627824, 1629652]",1610612755.0,PHI,loose ball,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,1151.0,,,,,,,,,,2.0,0.0,Dort,1629652.0,,,,,,
270,PT03M17.00S,2025-01-15T00:54:38.2Z,2,REGULAR,3pt,Jump Shot,[],1631119,65.75229960578187,44.85294117647059,1610612760,38,53,2025-01-15T00:54:42Z,2700000,False,-26.0,269.0,1,right,J. Williams 27' 3PT  (3 PTS) (S. Gilgeous-Alexander 4 AST),"[1631119, 1628983]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,27.06,Made,,,,,,,,,,,3.0,S. Gilgeous-Alexander,1628983.0,4.0,,
272,PT03M15.00S,2025-01-15T00:54:47.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,38,53,2025-01-15T00:54:48Z,2720000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M15.00S,2025-01-15T00:57:16.0Z,2,REGULAR,substitution,out,[],202704,,,1610612755,38,53,2025-01-15T00:57:31Z,2730000,False,,,0,,SUB out: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M15.00S,2025-01-15T00:57:16.0Z,2,REGULAR,substitution,out,[],201569,,,1610612755,38,53,2025-01-15T00:57:31Z,2740000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M15.00S,2025-01-15T00:57:16.0Z,2,REGULAR,substitution,out,[],1627824,,,1610612755,38,53,2025-01-15T00:57:31Z,2750000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M15.00S,2025-01-15T00:57:16.0Z,2,REGULAR,substitution,in,[],1642348,,,1610612755,38,53,2025-01-15T00:57:31Z,2760000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M15.00S,2025-01-15T00:57:16.0Z,2,REGULAR,substitution,in,[],1631250,,,1610612755,38,53,2025-01-15T00:57:31Z,2770000,False,,,0,,SUB in: P. Nance,[1631250],1610612755.0,PHI,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M15.00S,2025-01-15T00:57:16.0Z,2,REGULAR,substitution,in,[],1630288,,,1610612755,38,53,2025-01-15T00:57:31Z,2780000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M08.00S,2025-01-15T00:57:45.0Z,2,REGULAR,foul,personal,[],1641717,,,1610612755,38,53,2025-01-15T00:57:50Z,2790000,False,,,0,,C. Wallace personal FOUL (2 PF),"[1641717, 1630288]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,202041.0,,,,,,,,,,2.0,0.0,Dowtin Jr.,1630288.0,,,,,,
281,PT02M58.00S,2025-01-15T00:58:09.3Z,2,REGULAR,3pt,Jump Shot,[],1631250,33.6892247043364,45.58823529411765,1610612755,38,53,2025-01-15T00:58:15Z,2810000,False,22.0,264.0,1,left,MISS P. Nance 26' 3PT,[1631250],1610612755.0,PHI,,,,Nance,P. Nance,,,,,Above the Break 3,24+ Center,,,26.51,Missed,,,,,,,,,,,,,,,,
282,PT02M57.00S,2025-01-15T00:58:10.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,38,53,2025-01-15T00:58:15Z,2820000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,281.0,,,,,,,,,,,,,
283,PT02M57.00S,2025-01-15T00:58:16.7Z,2,REGULAR,foul,personal,[],1628983,,,1610612755,38,53,2025-01-15T00:58:23Z,2830000,False,,,0,,S. Gilgeous-Alexander loose ball personal FOUL (1 PF),"[1628983, 1641741]",1610612760.0,OKC,loose ball,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,203054.0,,,,,,,,,,1.0,1.0,Council IV,1641741.0,,,,,,
285,PT02M48.00S,2025-01-15T00:58:37.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642348,32.11235216819975,76.9607843137255,1610612755,38,53,2025-01-15T00:58:43Z,2850000,False,-135.0,249.0,1,left,MISS J. Edwards 28' 3PT,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,,,28.35,Missed,,,,,,,,,,,,,,,,
286,PT02M47.00S,2025-01-15T00:58:38.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,38,53,2025-01-15T00:58:43Z,2860000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,285.0,,,,,,,,,,,,,
288,PT02M30.00S,2025-01-15T00:59:02.5Z,2,REGULAR,turnover,lost ball,[],1628983,,,1610612760,38,53,2025-01-15T00:59:07Z,2880000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (2 TO),"[1628983, 1631250]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,,,Nance,1631250.0
289,PT02M30.00S,2025-01-15T00:59:02.5Z,2,REGULAR,steal,,[],1631250,,,1610612755,38,53,2025-01-15T01:01:02Z,2890000,False,,,0,,P. Nance STEAL (1 STL),[1631250],1610612755.0,PHI,,,,Nance,P. Nance,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
290,PT02M25.00S,2025-01-15T00:59:09.0Z,2,REGULAR,turnover,out-of-bounds,[],1641741,,,1610612755,38,53,2025-01-15T00:59:13Z,2900000,False,,,0,,R. Council IV bad pass out-of-bounds TURNOVER (4 TO),[1641741],1610612755.0,PHI,bad pass,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,203054.0,4.0,,,,,,,,,,,,,,,,,,
291,PT02M20.00S,2025-01-15T00:59:22.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,82.9664914586071,55.3921568627451,1610612760,38,55,2025-01-15T00:59:26Z,2910000,False,27.0,108.0,1,right,S. Gilgeous-Alexander 11' driving floating bank Jump Shot (16 PTS),[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,11.09,Made,,,,,,,,,,,16.0,,,,,
292,PT02M20.00S,2025-01-15T00:59:26.7Z,2,REGULAR,foul,personal,['1freethrow'],1630288,,,1610612760,38,55,2025-01-15T00:59:32Z,2920000,False,,,0,,J. Dowtin Jr. shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1630288, 1628983]",1610612755.0,PHI,shooting,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),0-8 Center,203054.0,,,,,,,,,,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
294,PT02M20.00S,2025-01-15T00:59:43.1Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1628983,,,1610612760,38,56,2025-01-15T00:59:43Z,2940000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (17 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,Made,,,,,,,,,,,17.0,,,,,
295,PT02M04.00S,2025-01-15T01:00:00.3Z,2,REGULAR,2pt,Jump Shot,[],1642348,10.561760840998687,73.2843137254902,1610612755,40,56,2025-01-15T01:00:04Z,2950000,False,-116.0,47.0,1,left,J. Edwards 12' pullup Jump Shot (11 PTS) (J. Dowtin Jr. 1 AST),"[1642348, 1630288]",1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,Mid-Range,8-16 Left,,,12.55,Made,,,,,,,,,,,11.0,J. Dowtin Jr.,1630288.0,1.0,,
297,PT01M50.00S,2025-01-15T01:00:14.5Z,2,REGULAR,3pt,Jump Shot,[],1641717,80.33837056504599,7.598039215686271,1610612760,40,56,2025-01-15T01:00:18Z,2970000,False,-212.0,132.0,1,right,MISS C. Wallace 24' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,24.99,Missed,,,,,,,,,,,,,,,,
298,PT01M48.00S,2025-01-15T01:00:16.5Z,2,REGULAR,rebound,offensive,[],1641717,,,1610612760,40,56,2025-01-15T01:00:18Z,2980000,False,,,0,,C. Wallace REBOUND (Off:1 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,,,,,297.0,2.0,1.0,1.0,,,,,,,,,,
299,PT01M40.00S,2025-01-15T01:00:24.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,66.40932982917215,51.22549019607843,1610612760,40,56,2025-01-15T01:00:30Z,2990000,False,6.0,263.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,26.34,Missed,,,,,,,,,,,,,,,,
300,PT01M39.00S,2025-01-15T01:00:25.4Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,40,56,2025-01-15T01:00:30Z,3000000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,299.0,3.0,2.0,1.0,,,,,,,,,,
301,PT01M39.00S,2025-01-15T01:00:35.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631119,,,1610612755,40,56,2025-01-15T01:00:47Z,3010000,False,,,0,,J. Williams personal FOUL (3 PF) (Oubre Jr. 2 FT),"[1631119, 1626162]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,203054.0,,,,,,,,,,3.0,0.0,Oubre Jr.,1626162.0,,,,,,
303,PT01M39.00S,2025-01-15T01:01:04.8Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,40,56,2025-01-15T01:01:04Z,3030000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
304,PT01M39.00S,2025-01-15T01:01:04.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,40,56,2025-01-15T01:01:04Z,3040000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,303.0,,,,,,,,,,,,,
305,PT01M39.00S,2025-01-15T01:01:06.8Z,2,REGULAR,substitution,out,[],1630288,,,1610612755,40,56,2025-01-15T01:01:25Z,3050000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M39.00S,2025-01-15T01:01:06.8Z,2,REGULAR,substitution,out,[],1631119,,,1610612755,40,56,2025-01-15T01:01:25Z,3060000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M39.00S,2025-01-15T01:01:06.8Z,2,REGULAR,substitution,out,[],1630198,,,1610612755,40,56,2025-01-15T01:01:25Z,3070000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M39.00S,2025-01-15T01:01:06.8Z,2,REGULAR,substitution,in,[],1627824,,,1610612755,40,56,2025-01-15T01:01:25Z,3080000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M39.00S,2025-01-15T01:01:06.8Z,2,REGULAR,substitution,in,[],1628392,,,1610612755,40,56,2025-01-15T01:01:25Z,3090000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M39.00S,2025-01-15T01:01:06.8Z,2,REGULAR,substitution,in,[],1631114,,,1610612755,40,56,2025-01-15T01:01:25Z,3100000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M39.00S,2025-01-15T01:01:39.4Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,41,56,2025-01-15T01:01:39Z,3110000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (1 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,Made,,,,,,,,,,,1.0,,,,,
312,PT01M21.00S,2025-01-15T01:01:59.3Z,2,REGULAR,turnover,out-of-bounds,[],1629652,,,1610612760,41,56,2025-01-15T01:02:04Z,3120000,False,,,0,,L. Dort bad pass out-of-bounds TURNOVER (2 TO),[1629652],1610612760.0,OKC,bad pass,,,Dort,L. Dort,,,,,Mid-Range,16-24 Center,203054.0,2.0,,,,,,,,,,,,,,,,,,
313,PT01M10.00S,2025-01-15T01:02:24.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626162,7.802233902759525,56.86274509803921,1610612755,41,56,2025-01-15T01:02:28Z,3130000,False,-34.0,21.0,1,left,MISS K. Oubre Jr. driving Layup,[1626162],1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,4.01,Missed,,,,,,,,,,,,,,,,
315,PT01M07.00S,2025-01-15T01:02:27.3Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,41,56,2025-01-15T01:02:28Z,3150000,False,,,0,,L. Dort REBOUND (Off:1 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,313.0,2.0,1.0,1.0,,,,,,,,,,
316,PT01M02.00S,2025-01-15T01:02:32.6Z,2,REGULAR,3pt,Jump Shot,[],1629652,70.61432325886992,76.22549019607843,1610612760,41,56,2025-01-15T01:08:01Z,3160000,False,131.0,224.0,1,right,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,25.93,Missed,,,,,,,,,,,,,,,,
317,PT00M58.90S,2025-01-15T01:02:35.7Z,2,REGULAR,rebound,defensive,[],1642348,,,1610612755,41,56,2025-01-15T01:02:39Z,3170000,False,,,0,,J. Edwards REBOUND (Off:0 Def:2),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,316.0,2.0,2.0,0.0,,,,,,,,,,
318,PT00M54.30S,2025-01-15T01:02:42.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612755,41,56,2025-01-15T01:02:49Z,3180000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1629652, 1626162]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,1151.0,,,,,,,,,,1.0,0.0,Oubre Jr.,1626162.0,,,,,,
320,PT00M54.30S,2025-01-15T01:03:13.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1626162,,,1610612755,42,56,2025-01-15T01:14:42Z,3200000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (2 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,Made,,,,,,,,,,,2.0,,,,,
321,PT00M54.30S,2025-01-15T01:03:13.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1626162,,,1610612755,43,56,2025-01-15T01:14:42Z,3210000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (3 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,Made,,,,,,,,,,,3.0,,,,,
322,PT00M30.60S,2025-01-15T01:03:54.1Z,2,REGULAR,3pt,Jump Shot,[],1631114,72.9796320630749,82.35294117647058,1610612760,43,56,2025-01-15T01:13:57Z,3220000,False,162.0,201.0,1,right,MISS J. Williams 25' step back 3PT,[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,25.84,Missed,,,,,,,,,,,,,,,,
323,PT00M28.00S,2025-01-15T01:03:56.7Z,2,REGULAR,rebound,offensive,[],1631114,,,1610612760,43,56,2025-01-15T01:03:56Z,3230000,False,,,0,,J. Williams REBOUND (Off:1 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,322.0,3.0,2.0,1.0,,,,,,,,,,
324,PT00M26.80S,2025-01-15T01:03:57.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641717,75.47634691195795,12.74509803921569,1610612760,43,56,2025-01-15T01:04:01Z,3240000,False,-186.0,178.0,1,right,MISS C. Wallace 25' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,25.77,Missed,,,,,,,,,,,,,,,,
325,PT00M24.10S,2025-01-15T01:04:00.6Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,43,56,2025-01-15T01:04:01Z,3250000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,324.0,4.0,3.0,1.0,,,,,,,,,,
327,PT00M02.70S,2025-01-15T01:04:54.4Z,2,REGULAR,turnover,bad pass,[],1642348,,,1610612755,43,56,2025-01-15T01:04:59Z,3270000,False,,,0,,J. Edwards bad pass TURNOVER (2 TO),"[1642348, 1628983]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),8-16 Left,,2.0,,,,,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0
328,PT00M02.70S,2025-01-15T01:04:54.4Z,2,REGULAR,steal,,[],1628983,,,1610612760,43,56,2025-01-15T01:04:56Z,3280000,False,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
329,PT00M00.30S,2025-01-15T01:04:58.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628983,94.00459921156373,50.49019607843137,1610612760,43,58,2025-01-15T01:11:10Z,3290000,False,2.0,4.0,1,right,S. Gilgeous-Alexander running DUNK (19 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,0.46,Made,,,,,,,,,,,19.0,,,,,
330,PT00M00.00S,2025-01-15T01:05:10.1Z,2,REGULAR,period,end,[],0,,,1610612755,43,58,2025-01-15T01:05:10Z,3300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2025-01-15T01:16:54.0Z,3,REGULAR,substitution,out,['startperiod'],1642348,,,1610612755,43,58,2025-01-15T01:20:05Z,3310000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2025-01-15T01:16:54.0Z,3,REGULAR,substitution,out,['startperiod'],1631250,,,1610612755,43,58,2025-01-15T01:20:05Z,3320000,False,,,0,,SUB out: P. Nance,[1631250],1610612755.0,PHI,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2025-01-15T01:16:54.0Z,3,REGULAR,substitution,in,['startperiod'],202704,,,1610612755,43,58,2025-01-15T01:20:05Z,3330000,False,,,0,,SUB in: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2025-01-15T01:16:54.0Z,3,REGULAR,substitution,in,['startperiod'],201569,,,1610612755,43,58,2025-01-15T01:20:05Z,3340000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2025-01-15T01:20:20.9Z,3,REGULAR,period,start,[],0,,,1610612755,43,58,2025-01-15T01:20:21Z,3350000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT11M47.00S,2025-01-15T01:20:33.5Z,3,REGULAR,3pt,Jump Shot,[],202704,76.7904073587385,91.42156862745098,1610612755,43,58,2025-01-15T01:20:39Z,3360000,False,207.0,166.0,1,right,MISS R. Jackson 26' 3PT,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,,,26.52,Missed,,,,,,,,,,,,,,,,
337,PT11M43.00S,2025-01-15T01:20:37.5Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612760,43,58,2025-01-15T01:20:39Z,3370000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:6),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,336.0,6.0,6.0,0.0,,,,,,,,,,
