actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
424,PT00M32.90S,2023-01-29T02:09:54.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,80,84,2023-01-29T02:09:54Z,4190000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,423.0,,,,,,,,,,,,,,
425,PT00M32.90S,2023-01-29T02:10:10.5Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,81,84,2023-01-29T02:10:10Z,4200000,False,,,0,,T. Young Free Throw 2 of 2 (19 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
426,PT00M11.00S,2023-01-29T02:10:34.8Z,3,REGULAR,turnover,lost ball,[],1626181,,,1610612746,81,84,2023-01-29T02:10:38Z,4210000,False,,,0,,N. Powell lost ball TURNOVER (3 TO),"[1626181, 1631100]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,3.0,,,,Griffin,1631100.0
427,PT00M11.00S,2023-01-29T02:10:34.8Z,3,REGULAR,steal,,[],1631100,,,1610612737,81,84,2023-01-29T02:10:37Z,4220000,False,,,0,,A. Griffin STEAL (1 STL),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
428,PT00M00.50S,2023-01-29T02:10:45.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,87.46714848883047,3.6764705882352944,1610612737,81,84,2023-01-29T02:10:50Z,4230000,False,-232.0,65.0,1,right,MISS D. Hunter 24' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,24.06,Missed,,,,,,,,,,,,,,,,,,
429,PT00M00.50S,2023-01-29T02:10:45.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,81,84,2023-01-29T02:10:50Z,4240000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,428.0,,,,,,,,,,,,,,
430,PT00M00.00S,2023-01-29T02:10:50.0Z,3,REGULAR,period,end,[],0,,,1610612737,81,84,2023-01-29T02:10:50Z,4250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT12M00.00S,2023-01-29T02:12:56.1Z,4,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,81,84,2023-01-29T02:13:34Z,4260000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT12M00.00S,2023-01-29T02:12:56.1Z,4,REGULAR,substitution,out,['startperiod'],1629631,,,1610612737,81,84,2023-01-29T02:13:34Z,4270000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT12M00.00S,2023-01-29T02:12:56.1Z,4,REGULAR,substitution,out,['startperiod'],202695,,,1610612737,81,84,2023-01-29T02:13:34Z,4280000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT12M00.00S,2023-01-29T02:12:56.1Z,4,REGULAR,substitution,in,['startperiod'],1628381,,,1610612737,81,84,2023-01-29T02:13:34Z,4290000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2023-01-29T02:12:56.1Z,4,REGULAR,substitution,in,['startperiod'],1627749,,,1610612737,81,84,2023-01-29T02:13:34Z,4300000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2023-01-29T02:12:56.1Z,4,REGULAR,substitution,in,['startperiod'],202331,,,1610612737,81,84,2023-01-29T02:13:34Z,4310000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT12M00.00S,2023-01-29T02:13:35.2Z,4,REGULAR,period,start,[],0,,,1610612746,81,84,2023-01-29T02:13:35Z,4320000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT11M49.00S,2023-01-29T02:13:48.8Z,4,REGULAR,foul,personal,[],1631100,,,1610612746,81,84,2023-01-29T02:14:08Z,4330000,False,,,0,,A. Griffin personal FOUL (2 PF),"[1631100, 1626181]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,200832.0,2.0,0.0,Powell,1626181.0,,,,,,
440,PT11M41.00S,2023-01-29T02:14:15.7Z,4,REGULAR,3pt,Jump Shot,[],202704,31.61957950065703,46.32352941176471,1610612746,81,87,2023-01-29T02:14:21Z,4350000,False,18.0,245.0,1,left,R. Jackson 24' 3PT  (9 PTS) (N. Batum 1 AST),"[202704, 201587]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Center,24.54,Made,9.0,,,,,,,,,,,,,N. Batum,201587.0,1.0,,
442,PT11M20.00S,2023-01-29T02:14:38.1Z,4,REGULAR,foul,personal,['2freethrow'],202331,,,1610612737,81,87,2023-01-29T02:14:58Z,4370000,False,,,0,,P. George shooting personal FOUL (2 PF) (Collins 2 FT),"[202331, 1628381]",1610612746.0,LAC,shooting,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200832.0,2.0,0.0,Collins,1628381.0,,,,,,
444,PT11M20.00S,2023-01-29T02:15:04.1Z,4,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,81,87,2023-01-29T02:15:04Z,4390000,False,,,0,,MISS J. Collins Free Throw 1 of 2,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
445,PT11M20.00S,2023-01-29T02:15:04.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,81,87,2023-01-29T02:15:04Z,4400000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,444.0,,,,,,,,,,,,,,
446,PT11M20.00S,2023-01-29T02:15:19.4Z,4,REGULAR,freethrow,2 of 2,[],1628381,,,1610612737,82,87,2023-01-29T02:15:19Z,4410000,False,,,0,,J. Collins Free Throw 2 of 2 (16 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
447,PT10M59.00S,2023-01-29T02:15:41.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,5.206964520367937,50.49019607843137,1610612746,82,89,2023-01-29T02:15:49Z,4420000,False,-2.0,-4.0,1,left,R. Jackson driving reverse Layup (11 PTS),[202704],1610612746.0,LAC,driving reverse,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,0.44,Made,11.0,,,,,,,,,,,,,,,,,
448,PT10M46.00S,2023-01-29T02:15:54.2Z,4,REGULAR,3pt,Jump Shot,[],203992,87.07293035479631,95.34313725490196,1610612737,82,89,2023-01-29T02:15:59Z,4430000,False,227.0,69.0,1,right,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,23.7,Missed,,,,,,,,,,,,,,,,,,
449,PT10M44.00S,2023-01-29T02:15:56.2Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612746,82,89,2023-01-29T02:15:59Z,4440000,False,,,0,,T. Mann REBOUND (Off:1 Def:4),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,,,,448.0,5.0,4.0,1.0,,,,,,,,,,,
450,PT10M38.00S,2023-01-29T02:16:04.3Z,4,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612746,82,89,2023-01-29T02:16:24Z,4450000,False,,,0,,J. Collins shooting personal FOUL (2 PF) (Batum 2 FT),"[1628381, 201587]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,200832.0,2.0,0.0,Batum,201587.0,,,,,,
452,PT10M38.00S,2023-01-29T02:16:27.2Z,4,REGULAR,freethrow,1 of 2,[],201587,,,1610612746,82,90,2023-01-29T02:16:27Z,4470000,False,,,0,,N. Batum Free Throw 1 of 2 (4 PTS),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
453,PT10M38.00S,2023-01-29T02:16:42.5Z,4,REGULAR,freethrow,2 of 2,[],201587,,,1610612746,82,91,2023-01-29T02:16:42Z,4480000,False,,,0,,N. Batum Free Throw 2 of 2 (5 PTS),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
454,PT10M25.00S,2023-01-29T02:16:56.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,82.47371879106439,51.71568627450981,1610612737,82,91,2023-01-29T02:17:18Z,4490000,False,9.0,112.0,1,right,MISS J. Collins 11' turnaround Shot,[1628381],1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,11.25,Missed,,,,,,,,,,,,,,,,,,
455,PT10M22.00S,2023-01-29T02:16:59.4Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612746,82,91,2023-01-29T02:17:06Z,4500000,False,,,0,,T. Mann REBOUND (Off:1 Def:5),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,454.0,6.0,5.0,1.0,,,,,,,,,,,
456,PT10M13.00S,2023-01-29T02:17:11.2Z,4,REGULAR,violation,kicked ball,[],1631100,,,1610612746,82,91,2023-01-29T02:17:16Z,4510000,False,,,0,,A. Griffin kicked ball VIOLATION,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,202007.0,,,,,,,,,,
457,PT10M07.00S,2023-01-29T02:17:29.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,5.338370565045992,50.0,1610612746,82,93,2023-01-29T02:17:32Z,4520000,False,0.0,-2.0,1,left,R. Jackson driving Layup (13 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,0.23,Made,13.0,,,,,,,,,,,,,,,,,
458,PT10M00.00S,2023-01-29T02:17:40.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,82,93,2023-01-29T02:17:40Z,4530000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT10M00.00S,2023-01-29T02:19:40.7Z,4,REGULAR,substitution,out,[],1631100,,,1610612737,82,93,2023-01-29T02:20:11Z,4540000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT10M00.00S,2023-01-29T02:19:40.7Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,82,93,2023-01-29T02:20:11Z,4550000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT09M48.00S,2023-01-29T02:21:33.1Z,4,REGULAR,3pt,Jump Shot,[],1628381,93.51182654402102,97.54901960784314,1610612737,82,93,2023-01-29T02:21:39Z,4570000,False,238.0,8.0,1,right,MISS J. Collins 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,23.79,Missed,,,,,,,,,,,,,,,,,,
463,PT09M45.00S,2023-01-29T02:21:36.1Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,82,93,2023-01-29T02:21:39Z,4580000,False,,,0,,O. Okongwu REBOUND (Off:3 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,,,,462.0,8.0,5.0,3.0,,,,,,,,,,,
464,PT09M41.00S,2023-01-29T02:21:40.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629027,91.40932982917214,50.73529411764706,1610612737,84,93,2023-01-29T02:21:46Z,4590000,False,4.0,28.0,1,right,T. Young driving finger roll Layup (21 PTS) (D. Murray 5 AST),"[1629027, 1627749]",1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.85,Made,21.0,,,,,,,,,,,,,D. Murray,1627749.0,5.0,,
466,PT09M24.00S,2023-01-29T02:21:57.4Z,4,REGULAR,3pt,Jump Shot,[],201587,5.206964520367937,6.127450980392156,1610612746,84,93,2023-01-29T02:22:03Z,4610000,False,219.0,-4.0,1,left,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,21.94,Missed,,,,,,,,,,,,,,,,,,
467,PT09M21.00S,2023-01-29T02:22:00.2Z,4,REGULAR,rebound,offensive,[],1626181,,,1610612746,84,93,2023-01-29T02:22:00Z,4620000,False,,,0,,N. Powell REBOUND (Off:1 Def:3),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,,,,,,466.0,4.0,3.0,1.0,,,,,,,,,,,
468,PT09M13.00S,2023-01-29T02:22:08.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,7.835085413929041,95.58823529411765,1610612746,84,96,2023-01-29T02:22:12Z,4630000,False,-228.0,21.0,1,left,N. Powell 3PT  (8 PTS) (R. Jackson 3 AST),"[1626181, 202704]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,22.89,Made,8.0,,,,,,,,,,,,,R. Jackson,202704.0,3.0,,
470,PT09M05.00S,2023-01-29T02:22:17.2Z,4,REGULAR,foul,personal,['2freethrow'],202331,,,1610612737,84,96,2023-01-29T02:22:39Z,4650000,False,,,0,,P. George shooting personal FOUL (3 PF) (Young 2 FT),"[202331, 1629027]",1610612746.0,LAC,shooting,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202901.0,3.0,0.0,Young,1629027.0,,,,,,
472,PT09M05.00S,2023-01-29T02:22:42.1Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,85,96,2023-01-29T02:22:42Z,4670000,False,,,0,,T. Young Free Throw 1 of 2 (22 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
473,PT09M05.00S,2023-01-29T02:22:57.0Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,86,96,2023-01-29T02:22:57Z,4680000,False,,,0,,T. Young Free Throw 2 of 2 (23 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
474,PT08M46.00S,2023-01-29T02:23:20.2Z,4,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612746,86,96,2023-01-29T02:23:47Z,4690000,False,,,0,,O. Okongwu shooting personal FOUL (3 PF) (George 2 FT),"[1630168, 202331]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,202901.0,3.0,0.0,George,202331.0,,,,,,
476,PT08M46.00S,2023-01-29T02:24:01.0Z,4,REGULAR,freethrow,1 of 2,[],202331,,,1610612746,86,97,2023-01-29T02:24:20Z,4710000,False,,,0,,P. George Free Throw 1 of 2 (19 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
477,PT08M46.00S,2023-01-29T02:24:01.0Z,4,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,86,97,2023-01-29T02:24:20Z,4720000,False,,,0,,MISS P. George Free Throw 2 of 2,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
478,PT08M44.00S,2023-01-29T02:24:03.0Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,86,97,2023-01-29T02:24:20Z,4730000,False,,,0,,J. Collins REBOUND (Off:1 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,477.0,5.0,4.0,1.0,,,,,,,,,,,
479,PT08M39.00S,2023-01-29T02:24:24.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629027,92.06636005256242,49.754901960784316,1610612737,88,97,2023-01-29T02:24:30Z,4740000,False,-1.0,22.0,1,right,T. Young running Layup (25 PTS),[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.21,Made,25.0,,,,,,,,,,,,,,,,,
480,PT08M19.00S,2023-01-29T02:24:44.0Z,4,REGULAR,3pt,Jump Shot,[],1626181,9.149145860709593,6.127450980392156,1610612746,88,97,2023-01-29T02:24:49Z,4750000,False,219.0,34.0,1,left,MISS N. Powell 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,22.19,Missed,,,,,,,,,,,,,,,,,,
481,PT08M16.00S,2023-01-29T02:24:47.1Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,88,97,2023-01-29T02:24:47Z,4760000,False,,,0,,T. Young REBOUND (Off:1 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Right Corner 3,24+ Right,,,,,,480.0,4.0,3.0,1.0,,,,,,,,,,,
482,PT08M11.00S,2023-01-29T02:24:51.8Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],203992,93.11760840998686,11.029411764705882,1610612737,90,97,2023-01-29T02:28:01Z,4770000,False,-195.0,12.0,1,right,B. Bogdanovic 19' running pullup Jump Shot (9 PTS) (T. Young 8 AST),"[203992, 1629027]",1610612737.0,ATL,running pullup,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left,19.53,Made,9.0,,,,,,,,,,,,,T. Young,1629027.0,8.0,,
484,PT08M11.00S,2023-01-29T02:24:58.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,90,97,2023-01-29T02:24:58Z,4790000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT08M11.00S,2023-01-29T02:28:01.9Z,4,REGULAR,substitution,out,[],202331,,,1610612746,90,97,2023-01-29T02:28:13Z,4820000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT08M11.00S,2023-01-29T02:28:01.9Z,4,REGULAR,substitution,out,[],201587,,,1610612746,90,97,2023-01-29T02:28:13Z,4830000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT08M11.00S,2023-01-29T02:28:01.9Z,4,REGULAR,substitution,in,[],202695,,,1610612746,90,97,2023-01-29T02:28:13Z,4840000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT08M11.00S,2023-01-29T02:28:01.9Z,4,REGULAR,substitution,in,[],1627826,,,1610612746,90,97,2023-01-29T02:28:13Z,4850000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT08M11.00S,2023-01-29T02:28:01.9Z,4,REGULAR,substitution,out,[],1628381,,,1610612746,90,97,2023-01-29T02:28:33Z,4860000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT08M11.00S,2023-01-29T02:28:01.9Z,4,REGULAR,substitution,in,[],1629631,,,1610612746,90,97,2023-01-29T02:28:33Z,4870000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT07M56.00S,2023-01-29T02:28:35.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,6.783837056504599,48.03921568627451,1610612746,90,99,2023-01-29T02:28:38Z,4880000,False,10.0,11.0,1,left,N. Powell driving floating Jump Shot (10 PTS) (T. Mann 6 AST),"[1626181, 1629611]",1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.5,Made,10.0,,,,,,,,,,,,,T. Mann,1629611.0,6.0,,
494,PT07M44.00S,2023-01-29T02:28:47.4Z,4,REGULAR,3pt,Jump Shot,[],1627749,88.51839684625493,2.696078431372549,1610612737,90,99,2023-01-29T02:28:53Z,4890000,False,-237.0,55.0,1,right,MISS D. Murray 24' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,24.29,Missed,,,,,,,,,,,,,,,,,,
495,PT07M39.00S,2023-01-29T02:28:52.5Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,90,99,2023-01-29T02:28:52Z,4900000,False,,,0,,O. Okongwu REBOUND (Off:4 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,,,,494.0,9.0,5.0,4.0,,,,,,,,,,,
496,PT07M39.00S,2023-01-29T02:28:52.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,94.40999984741211,50.0,1610612737,90,99,2023-01-29T02:28:52Z,4910000,False,0.0,0.0,1,right,MISS O. Okongwu tip Layup,[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
497,PT07M38.00S,2023-01-29T02:28:53.2Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,90,99,2023-01-29T02:28:53Z,4920000,False,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,,,,496.0,5.0,4.0,1.0,,,,,,,,,,,
498,PT07M29.00S,2023-01-29T02:29:02.7Z,4,REGULAR,2pt,Jump Shot,[],1626181,23.73521681997372,37.99019607843137,1610612746,90,99,2023-01-29T02:29:07Z,4930000,False,60.0,171.0,1,left,MISS N. Powell 18' pullup Shot,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right Center,18.08,Missed,,,,,,,,,,,,,,,,,,
499,PT07M26.00S,2023-01-29T02:29:05.7Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,90,99,2023-01-29T02:29:07Z,4940000,False,,,0,,D. Hunter REBOUND (Off:0 Def:6),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,,,,,,498.0,6.0,6.0,0.0,,,,,,,,,,,
500,PT07M20.00S,2023-01-29T02:29:14.3Z,4,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612737,90,99,2023-01-29T02:29:24Z,4950000,False,,,0,,I. Zubac shooting personal FOUL (3 PF) (Young 2 FT),"[1627826, 1629027]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,202901.0,3.0,2.0,Young,1629027.0,,,,,,
503,PT07M20.00S,2023-01-29T02:29:42.4Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,91,99,2023-01-29T02:29:42Z,4970000,False,,,0,,T. Young Free Throw 1 of 2 (26 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
504,PT07M20.00S,2023-01-29T02:29:56.9Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,92,99,2023-01-29T02:29:56Z,4980000,False,,,0,,T. Young Free Throw 2 of 2 (27 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
505,PT07M05.00S,2023-01-29T02:30:14.7Z,4,REGULAR,2pt,Jump Shot,[],202695,19.004599211563733,27.696078431372552,1610612746,92,101,2023-01-29T02:30:19Z,4990000,False,112.0,126.0,1,left,K. Leonard 16' pullup Jump Shot (27 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,16.83,Made,27.0,,,,,,,,,,,,,,,,,
506,PT06M44.00S,2023-01-29T02:30:35.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,81.553876478318,45.588235294117645,1610612737,92,101,2023-01-29T02:31:04Z,5000000,False,-22.0,121.0,1,right,MISS D. Murray 12' driving floating Shot,[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,12.29,Missed,,,,,,,,,,,,,,,,,,
507,PT06M42.00S,2023-01-29T02:30:37.8Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,92,101,2023-01-29T02:30:40Z,5010000,False,,,0,,K. Leonard REBOUND (Off:1 Def:4),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,506.0,5.0,4.0,1.0,,,,,,,,,,,
508,PT06M30.00S,2023-01-29T02:30:51.1Z,4,REGULAR,3pt,Jump Shot,[],202704,30.436925098554536,69.6078431372549,1610612746,92,104,2023-01-29T02:30:55Z,5020000,False,-98.0,234.0,1,left,R. Jackson 25' 3PT  (16 PTS) (N. Powell 2 AST),"[202704, 1626181]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,25.33,Made,16.0,,,,,,,,,,,,,N. Powell,1626181.0,2.0,,
510,PT06M16.00S,2023-01-29T02:31:04.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,86.28449408672799,50.49019607843137,1610612737,92,104,2023-01-29T02:31:08Z,5040000,False,2.0,76.0,1,right,MISS O. Okongwu 7' floating Shot,[1630168],1610612737.0,ATL,floating,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,7.64,Missed,,,,,,,,,,,,,,,,,,
511,PT06M14.00S,2023-01-29T02:31:06.0Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,92,104,2023-01-29T02:31:08Z,5050000,False,,,0,,K. Leonard REBOUND (Off:1 Def:5),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,510.0,6.0,5.0,1.0,,,,,,,,,,,
