actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
457,PT02M59.00S,2022-11-06T01:07:55.9Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612740,83,76,2022-11-06T01:07:58Z,4500000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:3),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,456.0,4.0,3.0,1.0,,,,,,,,,,,,,
458,PT02M55.00S,2022-11-06T01:08:00.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630631,29.25427069645204,72.54901960784314,1610612740,83,76,2022-11-06T01:08:05Z,4510000,-113.0,222.0,1,left,MISS J. Alvarado 24' running pullup 3PT,[1630631],1610612740.0,NOP,running pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,24.94,Missed,,,,,,,,,,,,,,,,,,
459,PT02M51.00S,2022-11-06T01:08:04.0Z,3,REGULAR,rebound,offensive,[],203468,,,1610612740,83,76,2022-11-06T01:08:04Z,4520000,,,0,,C. McCollum REBOUND (Off:2 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,458.0,5.0,3.0,2.0,,,,,,,,,,,,,
460,PT02M45.00S,2022-11-06T01:08:10.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626204,5.601182654402102,49.754901960784316,1610612740,83,78,2022-11-06T01:08:14Z,4530000,1.0,0.0,1,left,L. Nance Jr. DUNK (2 PTS) (J. Alvarado 3 AST),"[1626204, 1630631]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,0.12,Made,2.0,,,,,J. Alvarado,1630631.0,3.0,,,,,,,,,,
462,PT02M31.00S,2022-11-06T01:08:24.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,93.11760840998686,51.225490196078425,1610612737,85,78,2022-11-06T01:08:29Z,4550000,6.0,12.0,1,right,A. Holiday driving Layup (5 PTS),[1628988],1610612737.0,ATL,driving,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,1.36,Made,5.0,,,,,,,,,,,,,,,,,
463,PT02M03.00S,2022-11-06T01:08:52.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626204,5.732588699080158,49.50980392156863,1610612740,85,80,2022-11-06T01:08:56Z,4560000,2.0,1.0,1,left,L. Nance Jr. Hook (4 PTS) (J. Alvarado 4 AST),"[1626204, 1630631]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,0.29,Made,4.0,,,,,J. Alvarado,1630631.0,4.0,,,,,,,,,,
465,PT01M50.00S,2022-11-06T01:09:05.0Z,3,REGULAR,3pt,Jump Shot,[],1628988,66.96780551905388,31.127450980392158,1610612737,85,80,2022-11-06T01:09:09Z,4580000,-94.0,258.0,1,right,MISS A. Holiday 27' pullup 3PT,[1628988],1610612737.0,ATL,pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,27.47,Missed,,,,,,,,,,,,,,,,,,
466,PT01M47.00S,2022-11-06T01:09:08.0Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,85,80,2022-11-06T01:09:09Z,4590000,,,0,,Z. Williamson REBOUND (Off:1 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,465.0,4.0,3.0,1.0,,,,,,,,,,,,,
467,PT01M39.00S,2022-11-06T01:09:19.1Z,3,REGULAR,foul,offensive,['inpenalty'],1629627,,,1610612740,85,80,2022-11-06T01:09:33Z,4600000,,,0,,Z. Williamson charge offensive FOUL (2 PF),"[1629627, 1628381]",1610612740.0,NOP,charge,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1162.0,2.0,0.0,Collins,1628381.0,,,
469,PT01M39.00S,2022-11-06T01:09:19.1Z,3,REGULAR,turnover,offensive foul,[],1629627,,,1610612740,85,80,2022-11-06T01:09:19Z,4620000,,,0,,Z. Williamson offensive foul TURNOVER (5 TO),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1162.0,,,,,5.0,,
470,PT01M39.00S,2022-11-06T01:09:33.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,85,80,2022-11-06T01:09:33Z,4630000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M39.00S,2022-11-06T01:11:54.9Z,3,REGULAR,substitution,out,[],1628381,,,1610612737,85,80,2022-11-06T01:12:08Z,4640000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M39.00S,2022-11-06T01:11:54.9Z,3,REGULAR,substitution,in,[],1630552,,,1610612737,85,80,2022-11-06T01:12:08Z,4650000,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M26.00S,2022-11-06T01:12:39.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630552,92.32917214191852,50.245098039215684,1610612737,87,80,2022-11-06T01:12:45Z,4660000,1.0,20.0,1,right,J. Johnson Layup (9 PTS) (A. Holiday 1 AST),"[1630552, 1628988]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.96,Made,9.0,,,,,A. Holiday,1628988.0,1.0,,,,,,,,,,
475,PT01M04.00S,2022-11-06T01:13:01.2Z,3,REGULAR,2pt,Jump Shot,[],203468,21.23850197109067,38.23529411764706,1610612740,87,82,2022-11-06T01:13:05Z,4680000,59.0,147.0,1,left,C. McCollum 15' pullup Jump Shot (20 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Center,15.84,Made,20.0,,,,,,,,,,,,,,,,,
476,PT00M43.70S,2022-11-06T01:13:22.2Z,3,REGULAR,3pt,Jump Shot,[],1630552,91.93495400788436,3.6764705882352944,1610612737,87,82,2022-11-06T01:13:27Z,4690000,-232.0,23.0,1,right,MISS J. Johnson 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
477,PT00M40.50S,2022-11-06T01:13:25.4Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,87,82,2022-11-06T01:13:27Z,4700000,,,0,,C. McCollum REBOUND (Off:2 Def:4),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,,,,476.0,6.0,4.0,2.0,,,,,,,,,,,,,
478,PT00M36.00S,2022-11-06T01:13:29.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203468,33.98488830486202,27.205882352941174,1610612740,87,85,2022-11-06T01:23:47Z,4710000,114.0,267.0,1,left,C. McCollum 29' 3PT running (23 PTS) (Z. Williamson 4 AST),"[203468, 1629627]",1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,29.03,Made,23.0,,,,,Z. Williamson,1629627.0,4.0,,,,,,,,,,
480,PT00M31.70S,2022-11-06T01:13:39.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612737,87,85,2022-11-06T01:14:11Z,4730000,,,0,,J. Alvarado shooting personal FOUL (2 PF) (Young 2 FT),"[1630631, 1629027]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628480.0,2.0,0.0,Young,1629027.0,,,
482,PT00M31.70S,2022-11-06T01:14:16.2Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,87,85,2022-11-06T01:14:16Z,4750000,,,0,,MISS T. Young Free Throw 1 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
483,PT00M31.70S,2022-11-06T01:14:16.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,87,85,2022-11-06T01:14:16Z,4760000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,482.0,,,,,,,,,,,,,,,,
484,PT00M31.70S,2022-11-06T01:14:34.3Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,88,85,2022-11-06T01:14:34Z,4770000,,,0,,T. Young Free Throw 2 of 2 (32 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
485,PT00M16.10S,2022-11-06T01:14:51.8Z,3,REGULAR,3pt,Jump Shot,[],203468,30.436925098554536,23.284313725490197,1610612740,88,85,2022-11-06T01:14:57Z,4780000,134.0,234.0,1,left,MISS C. McCollum 26' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,26.91,Missed,,,,,,,,,,,,,,,,,,
486,PT00M13.50S,2022-11-06T01:14:56.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,88,85,2022-11-06T01:14:56Z,4790000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,485.0,,,,,,,,,,,,,,,,
488,PT00M04.00S,2022-11-06T01:15:11.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,84.97043363994744,47.05882352941176,1610612737,88,85,2022-11-06T01:15:19Z,4810000,-15.0,89.0,1,right,MISS A. Holiday 9' Layup - blocked,"[1628988, 1630631]",1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,9.0,Missed,,,,,,,,,Alvarado,1630631.0,,,,,,,,
489,PT00M04.00S,2022-11-06T01:15:11.8Z,3,REGULAR,block,,[],1630631,,,1610612737,88,85,2022-11-06T01:15:15Z,4820000,,,0,,J. Alvarado BLOCK (1 BLK),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
490,PT00M02.20S,2022-11-06T01:15:13.6Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,88,85,2022-11-06T01:15:44Z,4830000,,,0,,Z. Williamson REBOUND (Off:1 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,488.0,5.0,4.0,1.0,,,,,,,,,,,,,
491,PT00M01.00S,2022-11-06T01:15:17.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,9.543363994743759,44.85294117647059,1610612740,88,85,2022-11-06T01:15:32Z,4840000,26.0,37.0,1,left,MISS Z. Williamson driving floating Shot,[1629627],1610612740.0,NOP,driving floating,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,4.52,Missed,,,,,,,,,,,,,,,,,,
492,PT00M01.00S,2022-11-06T01:15:17.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,88,85,2022-11-06T01:15:32Z,4850000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,491.0,,,,,,,,,,,,,,,,
493,PT00M00.00S,2022-11-06T01:15:21.6Z,3,REGULAR,period,end,[],0,,,1610612740,88,85,2022-11-06T01:15:21Z,4860000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-11-06T01:17:31.2Z,4,REGULAR,substitution,out,['startperiod'],1629027,,,1610612740,88,85,2022-11-06T01:17:56Z,4870000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-11-06T01:17:31.2Z,4,REGULAR,substitution,out,['startperiod'],1626204,,,1610612740,88,85,2022-11-06T01:17:56Z,4890000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-11-06T01:17:31.2Z,4,REGULAR,substitution,out,['startperiod'],1630530,,,1610612740,88,85,2022-11-06T01:17:56Z,4900000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-11-06T01:17:31.2Z,4,REGULAR,substitution,in,['startperiod'],1627749,,,1610612740,88,85,2022-11-06T01:17:56Z,4910000,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-11-06T01:17:31.2Z,4,REGULAR,substitution,in,['startperiod'],1630230,,,1610612740,88,85,2022-11-06T01:17:56Z,4920000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-11-06T01:17:31.2Z,4,REGULAR,substitution,in,['startperiod'],1630700,,,1610612740,88,85,2022-11-06T01:17:56Z,4930000,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-11-06T01:17:31.2Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,88,85,2022-11-06T01:17:56Z,4940000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2022-11-06T01:17:31.2Z,4,REGULAR,substitution,out,['startperiod'],1629627,,,1610612740,88,85,2022-11-06T01:19:07Z,4945000,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-11-06T01:18:18.0Z,4,REGULAR,period,start,[],0,,,1610612737,88,85,2022-11-06T01:18:18Z,4950000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M44.00S,2022-11-06T01:18:32.8Z,4,REGULAR,3pt,Jump Shot,[],203200,70.38436268068331,19.11764705882353,1610612737,88,85,2022-11-06T01:18:37Z,4960000,-154.0,226.0,1,right,MISS J. Holiday 27' 3PT,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,27.36,Missed,,,,,,,,,,,,,,,,,,
510,PT11M41.00S,2022-11-06T01:18:36.0Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,88,85,2022-11-06T01:18:36Z,4970000,,,0,,J. Valanciunas REBOUND (Off:6 Def:9),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,509.0,15.0,9.0,6.0,,,,,,,,,,,,,
511,PT11M18.00S,2022-11-06T01:18:58.6Z,4,REGULAR,2pt,Jump Shot,[],202685,6.521024967148489,32.84313725490196,1610612740,88,85,2022-11-06T01:19:03Z,4980000,86.0,9.0,1,left,MISS J. Valanciunas 8' floating Shot,[202685],1610612740.0,NOP,floating,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Right,8.63,Missed,,,,,,,,,,,,,,,,,,
512,PT11M16.00S,2022-11-06T01:19:01.1Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,88,85,2022-11-06T01:19:01Z,4990000,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,,511.0,2.0,2.0,0.0,,,,,,,,,,,,,
514,PT11M04.00S,2022-11-06T01:19:13.2Z,4,REGULAR,3pt,Jump Shot,[],1630552,94.69448094612353,95.58823529411765,1610612737,88,85,2022-11-06T01:19:19Z,5000000,228.0,-3.0,1,right,MISS J. Johnson 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
515,PT11M01.00S,2022-11-06T01:19:16.2Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612740,88,85,2022-11-06T01:19:19Z,5010000,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,,,,514.0,1.0,1.0,0.0,,,,,,,,,,,,,
516,PT10M50.00S,2022-11-06T01:19:26.7Z,4,REGULAR,3pt,Jump Shot,[],1630700,11.12023653088042,3.431372549019608,1610612740,88,85,2022-11-06T01:19:32Z,5020000,233.0,52.0,1,left,MISS D. Daniels 3PT,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,23.85,Missed,,,,,,,,,,,,,,,,,,
517,PT10M47.00S,2022-11-06T01:19:29.7Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,88,85,2022-11-06T01:19:32Z,5030000,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,,,,516.0,3.0,3.0,0.0,,,,,,,,,,,,,
518,PT10M29.00S,2022-11-06T01:19:47.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,82.9993429697766,50.49019607843137,1610612737,88,85,2022-11-06T01:27:49Z,5040000,2.0,107.0,1,right,MISS O. Okongwu 10' driving floating Shot,[1630168],1610612737.0,ATL,driving floating,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,10.73,Missed,,,,,,,,,,,,,,,,,,
519,PT10M26.00S,2022-11-06T01:19:50.9Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612740,88,85,2022-11-06T01:19:58Z,5050000,,,0,,D. Daniels REBOUND (Off:0 Def:2),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,518.0,2.0,2.0,0.0,,,,,,,,,,,,,
520,PT10M22.00S,2022-11-06T01:19:54.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203468,26.49474375821288,80.3921568627451,1610612740,88,85,2022-11-06T01:28:16Z,5060000,-152.0,197.0,1,left,MISS C. McCollum 24' running 3PT,[203468],1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,,,,,,,,,,,,,,,,,
521,PT10M19.00S,2022-11-06T01:19:57.8Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,88,85,2022-11-06T01:20:06Z,5070000,,,0,,J. Johnson REBOUND (Off:0 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,520.0,4.0,4.0,0.0,,,,,,,,,,,,,
522,PT10M10.00S,2022-11-06T01:20:06.9Z,4,REGULAR,3pt,Jump Shot,[],203200,95.0886990801577,3.6764705882352944,1610612737,91,85,2022-11-06T01:20:12Z,5080000,-232.0,-6.0,1,right,J. Holiday 3PT  (5 PTS) (J. Johnson 1 AST),"[203200, 1630552]",1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,23.17,Made,5.0,,,,,J. Johnson,1630552.0,1.0,,,,,,,,,,
524,PT09M49.00S,2022-11-06T01:20:29.4Z,4,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612740,91,85,2022-11-06T01:20:39Z,5100000,,,0,,O. Okongwu shooting personal FOUL (4 PF) (Valanciunas 2 FT),"[1630168, 202685]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628480.0,4.0,0.0,Valanciunas,202685.0,,,
526,PT09M49.00S,2022-11-06T01:20:59.6Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,91,86,2022-11-06T01:20:59Z,5120000,,,0,,J. Valanciunas Free Throw 1 of 2 (11 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
527,PT09M49.00S,2022-11-06T01:21:00.5Z,4,REGULAR,substitution,out,[],203200,,,1610612740,91,86,2022-11-06T01:21:09Z,5130000,,,0,,SUB out: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M49.00S,2022-11-06T01:21:00.5Z,4,REGULAR,substitution,out,[],1630230,,,1610612740,91,86,2022-11-06T01:21:09Z,5140000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M49.00S,2022-11-06T01:21:00.5Z,4,REGULAR,substitution,in,[],1629631,,,1610612740,91,86,2022-11-06T01:21:09Z,5150000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M49.00S,2022-11-06T01:21:00.5Z,4,REGULAR,substitution,in,[],1627742,,,1610612740,91,86,2022-11-06T01:21:09Z,5160000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M49.00S,2022-11-06T01:21:26.4Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,91,87,2022-11-06T01:21:26Z,5170000,,,0,,J. Valanciunas Free Throw 2 of 2 (12 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
532,PT09M31.00S,2022-11-06T01:21:45.9Z,4,REGULAR,2pt,Jump Shot,[],1627749,73.40670170827858,45.83333333333333,1610612737,91,87,2022-11-06T01:21:51Z,5180000,-21.0,197.0,1,right,MISS D. Murray 19' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,19.86,Missed,,,,,,,,,,,,,,,,,,
533,PT09M30.00S,2022-11-06T01:21:46.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,91,87,2022-11-06T01:21:51Z,5190000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,16-24 Center,,,,532.0,,,,,,,,,,,,,,,,
535,PT09M30.00S,2022-11-06T01:21:54.1Z,4,REGULAR,substitution,out,[],1630631,,,1610612740,91,87,2022-11-06T01:21:58Z,5210000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M30.00S,2022-11-06T01:21:54.1Z,4,REGULAR,substitution,in,[],1628984,,,1610612740,91,87,2022-11-06T01:21:58Z,5220000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M14.00S,2022-11-06T01:22:19.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,18.2161629434954,46.568627450980394,1610612740,91,87,2022-11-06T01:22:24Z,5230000,17.0,119.0,1,left,MISS B. Ingram 11' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,11.99,Missed,,,,,,,,,,,,,,,,,,
538,PT09M13.00S,2022-11-06T01:22:22.2Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,91,87,2022-11-06T01:22:22Z,5240000,,,0,,J. Valanciunas REBOUND (Off:7 Def:9),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,537.0,16.0,9.0,7.0,,,,,,,,,,,,,
539,PT09M13.00S,2022-11-06T01:22:24.3Z,4,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612740,91,87,2022-11-06T01:22:47Z,5250000,,,0,,O. Okongwu shooting personal FOUL (5 PF) (Valanciunas 2 FT),"[1630168, 202685]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1162.0,5.0,0.0,Valanciunas,202685.0,,,
541,PT09M13.00S,2022-11-06T01:22:53.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202685,,,1610612740,91,87,2022-11-06T01:22:53Z,5270000,,,0,,MISS J. Valanciunas Free Throw 1 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
542,PT09M13.00S,2022-11-06T01:22:53.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,91,87,2022-11-06T01:22:53Z,5280000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,541.0,,,,,,,,,,,,,,,,
543,PT09M13.00S,2022-11-06T01:22:55.7Z,4,REGULAR,substitution,out,[],1630168,,,1610612740,91,87,2022-11-06T01:22:59Z,5290000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M13.00S,2022-11-06T01:22:55.7Z,4,REGULAR,substitution,in,[],203991,,,1610612740,91,87,2022-11-06T01:22:59Z,5300000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M13.00S,2022-11-06T01:23:16.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202685,,,1610612740,91,88,2022-11-06T01:23:16Z,5310000,,,0,,J. Valanciunas Free Throw 2 of 2 (13 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
546,PT08M56.00S,2022-11-06T01:23:35.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203991,85.10183968462549,50.98039215686274,1610612737,91,88,2022-11-06T01:23:40Z,5320000,5.0,88.0,1,right,MISS C. Capela 8' floating Shot,[203991],1610612737.0,ATL,floating,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,8.76,Missed,,,,,,,,,,,,,,,,,,
547,PT08M52.00S,2022-11-06T01:23:39.1Z,4,REGULAR,rebound,offensive,[],1628988,,,1610612737,91,88,2022-11-06T01:23:40Z,5330000,,,0,,A. Holiday REBOUND (Off:1 Def:2),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,546.0,3.0,2.0,1.0,,,,,,,,,,,,,
