actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
599,PT09M03.00S,2022-10-23T23:08:26.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,18.084756898817346,37.745098039215684,1610612766,89,106,2022-10-23T23:08:33Z,5910000,61.0,117.0,1,left,K. Oubre Jr. 13' pullup Jump Shot (16 PTS) (D. Smith Jr. 5 AST),"[1626162, 1628372]",1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.25,Made,16.0,D. Smith Jr.,1628372.0,5.0,,,,,,,,,,,,,,
601,PT08M49.00S,2022-10-23T23:08:39.8Z,4,REGULAR,3pt,Jump Shot,[],203200,69.99014454664915,77.94117647058823,1610612737,89,106,2022-10-23T23:16:46Z,5930000,140.0,230.0,1,right,MISS J. Holiday 26' step back 3PT,[203200],1610612737.0,ATL,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.88,Missed,,,,,,,,,,,,,,,,,,
602,PT08M45.00S,2022-10-23T23:08:43.8Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,89,106,2022-10-23T23:08:45Z,5940000,,,0,,N. Richards REBOUND (Off:5 Def:6),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,601.0,11.0,6.0,5.0,,,,,,,
603,PT08M38.00S,2022-10-23T23:08:50.5Z,4,REGULAR,turnover,bad pass,[],1629023,,,1610612766,89,106,2022-10-23T23:08:56Z,5950000,,,0,,P. Washington bad pass TURNOVER (2 TO),"[1629023, 1631100]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,Griffin,1631100.0,,,,,,,,,,,
604,PT08M38.00S,2022-10-23T23:08:50.5Z,4,REGULAR,steal,,[],1631100,,,1610612737,89,106,2022-10-23T23:08:54Z,5960000,,,0,,A. Griffin STEAL (2 STL),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
605,PT08M34.00S,2022-10-23T23:08:55.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631100,92.46057818659659,49.26470588235294,1610612737,91,106,2022-10-23T23:09:01Z,5970000,-4.0,18.0,1,right,A. Griffin running Layup (5 PTS),[1631100],1610612737.0,ATL,running,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,1.88,Made,5.0,,,,,,,,,,,,,,,,,
606,PT08M19.00S,2022-10-23T23:09:09.6Z,4,REGULAR,3pt,Jump Shot,[],1626162,27.54599211563732,18.38235294117647,1610612766,91,109,2022-10-23T23:09:14Z,5980000,158.0,206.0,1,left,K. Oubre Jr. 26' 3PT  (19 PTS) (D. Smith Jr. 6 AST),"[1626162, 1628372]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,26.0,Made,19.0,D. Smith Jr.,1628372.0,6.0,,,,,,,,,,,,,,
608,PT08M07.00S,2022-10-23T23:09:21.5Z,4,REGULAR,3pt,Jump Shot,[],203200,66.96780551905388,43.13725490196079,1610612737,91,109,2022-10-23T23:09:26Z,6000000,-34.0,258.0,1,right,MISS J. Holiday 26' 3PT,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,26.03,Missed,,,,,,,,,,,,,,,,,,
609,PT08M04.00S,2022-10-23T23:09:24.5Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,91,109,2022-10-23T23:09:26Z,6010000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:6),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,608.0,8.0,6.0,2.0,,,,,,,
610,PT07M49.00S,2022-10-23T23:09:39.3Z,4,REGULAR,3pt,Jump Shot,[],1626162,30.436925098554536,32.1078431372549,1610612766,91,109,2022-10-23T23:09:43Z,6020000,89.0,234.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,25.02,Missed,,,,,,,,,,,,,,,,,,
611,PT07M46.00S,2022-10-23T23:09:42.3Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,91,109,2022-10-23T23:09:43Z,6030000,,,0,,D. Murray REBOUND (Off:1 Def:6),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,610.0,7.0,6.0,1.0,,,,,,,
612,PT07M44.00S,2022-10-23T23:09:49.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,91,109,2022-10-23T23:09:49Z,6040000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT07M44.00S,2022-10-23T23:12:14.3Z,4,REGULAR,substitution,out,[],203200,,,1610612737,91,109,2022-10-23T23:12:30Z,6050000,,,0,,SUB out: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT07M44.00S,2022-10-23T23:12:14.3Z,4,REGULAR,substitution,out,[],1630208,,,1610612737,91,109,2022-10-23T23:12:30Z,6060000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT07M44.00S,2022-10-23T23:12:14.3Z,4,REGULAR,substitution,out,[],1629667,,,1610612737,91,109,2022-10-23T23:12:30Z,6070000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT07M44.00S,2022-10-23T23:12:14.3Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,91,109,2022-10-23T23:12:30Z,6080000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT07M44.00S,2022-10-23T23:12:14.3Z,4,REGULAR,substitution,in,[],203486,,,1610612737,91,109,2022-10-23T23:12:30Z,6090000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT07M44.00S,2022-10-23T23:12:14.3Z,4,REGULAR,substitution,in,[],202330,,,1610612737,91,109,2022-10-23T23:12:30Z,6100000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT07M30.00S,2022-10-23T23:12:54.2Z,4,REGULAR,3pt,Jump Shot,[],1629027,55.53547963206308,49.01960784313725,1610612737,94,109,2022-10-23T23:12:58Z,6110000,-5.0,365.0,1,right,T. Young 36' 3PT pullup (26 PTS) (D. Murray 4 AST),"[1629027, 1627749]",1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,36.55,Made,26.0,D. Murray,1627749.0,4.0,,,,,,,,,,,,,,
625,PT07M13.00S,2022-10-23T23:13:12.3Z,4,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612766,94,109,2022-10-23T23:13:36Z,6130000,,,0,,J. Collins shooting personal FOUL (2 PF) (Hayward 2 FT),"[1628381, 202330]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627534.0,2.0,0.0,Hayward,202330.0,,
627,PT07M13.00S,2022-10-23T23:13:40.8Z,4,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,94,109,2022-10-23T23:13:40Z,6150000,,,0,,MISS G. Hayward Free Throw 1 of 2,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
628,PT07M13.00S,2022-10-23T23:13:40.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,94,109,2022-10-23T23:13:40Z,6160000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,627.0,,,,,,,,,,
629,PT07M13.00S,2022-10-23T23:13:54.0Z,4,REGULAR,substitution,out,[],1631100,,,1610612766,94,109,2022-10-23T23:13:58Z,6170000,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT07M13.00S,2022-10-23T23:13:54.0Z,4,REGULAR,substitution,in,[],1629631,,,1610612766,94,109,2022-10-23T23:13:58Z,6180000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT07M13.00S,2022-10-23T23:14:00.6Z,4,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,94,109,2022-10-23T23:14:00Z,6190000,,,0,,MISS G. Hayward Free Throw 2 of 2,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
632,PT07M11.00S,2022-10-23T23:14:01.8Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,94,109,2022-10-23T23:14:01Z,6200000,,,0,,J. Collins REBOUND (Off:1 Def:8),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,631.0,9.0,8.0,1.0,,,,,,,
633,PT07M03.00S,2022-10-23T23:14:09.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,92.46057818659659,49.26470588235294,1610612737,96,109,2022-10-23T23:20:22Z,6210000,-4.0,18.0,1,right,O. Okongwu cutting DUNK (10 PTS) (T. Young 9 AST),"[1630168, 1629027]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.88,Made,10.0,T. Young,1629027.0,9.0,,,,,,,,,,,,,,
635,PT06M41.00S,2022-10-23T23:14:33.6Z,4,REGULAR,foul,offensive,[],203486,,,1610612766,96,109,2022-10-23T23:14:42Z,6230000,,,0,,M. Plumlee charge offensive FOUL (2 PF),"[203486, 1629631]",1610612766.0,CHA,charge,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202007.0,2.0,0.0,Hunter,1629631.0,,
637,PT06M41.00S,2022-10-23T23:14:33.6Z,4,REGULAR,turnover,offensive foul,[],203486,,,1610612766,96,109,2022-10-23T23:14:33Z,6250000,,,0,,M. Plumlee offensive foul TURNOVER (2 TO),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,,,,,202007.0,,,,,,
638,PT06M27.00S,2022-10-23T23:15:03.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629027,91.93495400788436,52.450980392156865,1610612737,96,109,2022-10-23T23:15:10Z,6260000,12.0,23.0,1,right,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,,
639,PT06M25.00S,2022-10-23T23:15:05.4Z,4,REGULAR,rebound,offensive,[],1628381,,,1610612737,96,109,2022-10-23T23:15:28Z,6270000,,,0,,J. Collins REBOUND (Off:2 Def:8),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,638.0,10.0,8.0,2.0,,,,,,,
640,PT06M25.00S,2022-10-23T23:15:09.8Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628381,94.40999984741211,50.0,1610612737,98,109,2022-10-23T23:15:33Z,6280000,0.0,0.0,1,right,J. Collins tip DUNK (10 PTS),[1628381],1610612737.0,ATL,tip,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,0.0,Made,10.0,,,,,,,,,,,,,,,,,
641,PT06M14.00S,2022-10-23T23:15:17.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,5.206964520367937,49.26470588235294,1610612766,98,111,2022-10-23T23:15:21Z,6290000,4.0,-4.0,1,left,D. Smith Jr. cutting Layup (16 PTS) (M. Plumlee 5 AST),"[1628372, 203486]",1610612766.0,CHA,cutting,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,0.52,Made,16.0,M. Plumlee,203486.0,5.0,,,,,,,,,,,,,,
643,PT05M56.00S,2022-10-23T23:15:34.1Z,4,REGULAR,3pt,Jump Shot,[],1629631,94.30026281208936,3.431372549019608,1610612737,98,111,2022-10-23T23:15:39Z,6310000,-233.0,1.0,1,right,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
644,PT05M53.00S,2022-10-23T23:15:37.1Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,98,111,2022-10-23T23:33:09Z,6320000,,,0,,M. Plumlee REBOUND (Off:0 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Left Corner 3,24+ Left,,,,,,,,,,643.0,7.0,7.0,0.0,,,,,,,
645,PT05M40.00S,2022-10-23T23:15:50.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,5.995400788436268,49.754901960784316,1610612766,98,113,2022-10-23T23:15:55Z,6330000,1.0,4.0,1,left,D. Smith Jr. driving Layup (18 PTS),[1628372],1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,0.41,Made,18.0,,,,,,,,,,,,,,,,,
646,PT05M26.00S,2022-10-23T23:16:03.7Z,4,REGULAR,3pt,Jump Shot,[],1628381,67.09921156373193,51.71568627450981,1610612737,98,113,2022-10-23T23:16:08Z,6340000,9.0,257.0,1,right,MISS J. Collins 25' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,25.69,Missed,,,,,,,,,,,,,,,,,,
647,PT05M23.00S,2022-10-23T23:16:06.7Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,98,113,2022-10-23T23:16:08Z,6350000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:7),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,646.0,9.0,7.0,2.0,,,,,,,
648,PT05M16.00S,2022-10-23T23:16:18.5Z,4,REGULAR,foul,personal,[],1629631,,,1610612766,98,113,2022-10-23T23:16:25Z,6360000,,,0,,D. Hunter personal FOUL (2 PF),"[1629631, 203486]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202007.0,2.0,0.0,Plumlee,203486.0,,
650,PT05M16.00S,2022-10-23T23:16:28.0Z,4,REGULAR,substitution,out,[],1630168,,,1610612766,98,113,2022-10-23T23:16:31Z,6380000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT05M16.00S,2022-10-23T23:16:28.0Z,4,REGULAR,substitution,in,[],203991,,,1610612766,98,113,2022-10-23T23:16:31Z,6390000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT05M09.00S,2022-10-23T23:16:49.8Z,4,REGULAR,3pt,Jump Shot,[],1629023,30.436925098554536,29.166666666666668,1610612766,98,113,2022-10-23T23:16:54Z,6400000,104.0,234.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
653,PT05M05.00S,2022-10-23T23:16:53.8Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,98,113,2022-10-23T23:16:54Z,6410000,,,0,,C. Capela REBOUND (Off:4 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,652.0,9.0,5.0,4.0,,,,,,,
654,PT04M57.00S,2022-10-23T23:17:01.1Z,4,REGULAR,3pt,Jump Shot,[],1629027,67.88764783180025,72.05882352941177,1610612737,98,113,2022-10-23T23:17:08Z,6420000,110.0,249.0,1,right,MISS T. Young 27' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,27.27,Missed,,,,,,,,,,,,,,,,,,
655,PT04M53.00S,2022-10-23T23:17:05.1Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,98,113,2022-10-23T23:17:08Z,6430000,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,654.0,3.0,3.0,0.0,,,,,,,
656,PT04M36.00S,2022-10-23T23:17:22.0Z,4,REGULAR,2pt,Jump Shot,[],1626162,23.340998685939553,50.98039215686274,1610612766,98,115,2022-10-23T23:17:26Z,6440000,-5.0,167.0,1,left,K. Oubre Jr. 16' pullup Jump Shot (21 PTS),[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Center,16.7,Made,21.0,,,,,,,,,,,,,,,,,
657,PT04M35.00S,2022-10-23T23:17:27.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,98,115,2022-10-23T23:17:35Z,6450000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT04M25.00S,2022-10-23T23:20:29.7Z,4,REGULAR,3pt,Jump Shot,[],1629027,71.96123521681997,18.627450980392158,1610612737,98,115,2022-10-23T23:20:36Z,6460000,-157.0,211.0,1,right,MISS T. Young 26' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,26.3,Missed,,,,,,,,,,,,,,,,,,
659,PT04M23.00S,2022-10-23T23:20:31.7Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,98,115,2022-10-23T23:20:36Z,6470000,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,658.0,3.0,2.0,1.0,,,,,,,
660,PT04M09.00S,2022-10-23T23:20:46.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,17.0335085413929,47.794117647058826,1610612766,98,115,2022-10-23T23:20:53Z,6480000,11.0,108.0,1,left,MISS K. Oubre Jr. 10' driving floating Shot,[1626162],1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.82,Missed,,,,,,,,,,,,,,,,,,
661,PT04M02.00S,2022-10-23T23:20:53.7Z,4,REGULAR,rebound,offensive,[],203486,,,1610612766,98,115,2022-10-23T23:20:53Z,6490000,,,0,,M. Plumlee REBOUND (Off:1 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,660.0,8.0,7.0,1.0,,,,,,,
662,PT04M02.00S,2022-10-23T23:20:53.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203486,5.590000152587891,50.0,1610612766,98,115,2022-10-23T23:20:56Z,6500000,0.0,0.0,1,left,MISS M. Plumlee tip Layup,[203486],1610612766.0,CHA,tip,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
663,PT04M02.00S,2022-10-23T23:20:53.1Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,98,115,2022-10-23T23:20:56Z,6510000,,,0,,T. Young REBOUND (Off:1 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,662.0,3.0,2.0,1.0,,,,,,,
664,PT03M58.00S,2022-10-23T23:20:56.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,66.96780551905388,40.19607843137255,1610612737,98,115,2022-10-23T23:25:03Z,6520000,-49.0,258.0,1,right,MISS T. Young 26' running pullup 3PT,[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,26.26,Missed,,,,,,,,,,,,,,,,,,
665,PT03M56.00S,2022-10-23T23:20:58.3Z,4,REGULAR,rebound,offensive,[],1629027,,,1610612737,98,115,2022-10-23T23:25:03Z,6530000,,,0,,T. Young REBOUND (Off:2 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,,,,,664.0,4.0,2.0,2.0,,,,,,,
666,PT03M55.00S,2022-10-23T23:21:00.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629631,78.53153745072274,7.598039215686274,1610612737,98,115,2022-10-23T23:21:08Z,6540000,-212.0,149.0,1,right,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,,,,,,,,,
667,PT03M53.00S,2022-10-23T23:21:02.0Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,98,115,2022-10-23T23:21:08Z,6550000,,,0,,C. Capela REBOUND (Off:5 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,666.0,10.0,5.0,5.0,,,,,,,
668,PT03M51.00S,2022-10-23T23:21:04.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629631,87.46714848883047,49.26470588235294,1610612737,100,115,2022-10-23T23:48:12Z,6560000,-4.0,65.0,1,right,D. Hunter 6' floating Jump Shot (10 PTS) (C. Capela 1 AST),"[1629631, 203991]",1610612737.0,ATL,floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,6.54,Made,10.0,C. Capela,203991.0,1.0,,,,,,,,,,,,,,
670,PT03M24.00S,2022-10-23T23:21:30.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,5.601182654402102,48.529411764705884,1610612766,100,117,2022-10-23T23:21:37Z,6580000,7.0,0.0,1,left,P. Washington driving Layup (10 PTS) (M. Plumlee 6 AST),"[1629023, 203486]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,0.74,Made,10.0,M. Plumlee,203486.0,6.0,,,,,,,,,,,,,,
672,PT03M12.00S,2022-10-23T23:21:42.6Z,4,REGULAR,3pt,Jump Shot,[],1627749,69.99014454664915,22.54901960784314,1610612737,100,117,2022-10-23T23:21:47Z,6600000,-137.0,230.0,1,right,MISS D. Murray 26' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,26.75,Missed,,,,,,,,,,,,,,,,,,
673,PT03M09.00S,2022-10-23T23:21:45.6Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,100,117,2022-10-23T23:21:47Z,6610000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:8),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,672.0,10.0,8.0,2.0,,,,,,,
674,PT02M48.00S,2022-10-23T23:22:09.1Z,4,REGULAR,foul,personal,['3freethrow'],1629631,,,1610612766,100,117,2022-10-23T23:22:38Z,6620000,,,0,,D. Hunter shooting personal FOUL (3 PF) (Oubre Jr. 3 FT),"[1629631, 1626162]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2003.0,3.0,0.0,Oubre Jr.,1626162.0,,
676,PT02M48.00S,2022-10-23T23:22:38.8Z,4,REGULAR,freethrow,1 of 3,[],1626162,,,1610612766,100,118,2022-10-23T23:22:38Z,6640000,,,0,,K. Oubre Jr. Free Throw 1 of 3 (22 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
677,PT02M48.00S,2022-10-23T23:22:49.8Z,4,REGULAR,freethrow,2 of 3,[],1626162,,,1610612766,100,119,2022-10-23T23:22:49Z,6650000,,,0,,K. Oubre Jr. Free Throw 2 of 3 (23 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
678,PT02M48.00S,2022-10-23T23:23:02.3Z,4,REGULAR,freethrow,3 of 3,[],1626162,,,1610612766,100,120,2022-10-23T23:23:02Z,6660000,,,0,,K. Oubre Jr. Free Throw 3 of 3 (24 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
679,PT02M44.00S,2022-10-23T23:23:12.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,91.40932982917214,49.754901960784316,1610612737,102,120,2022-10-23T23:23:19Z,6670000,-1.0,28.0,1,right,T. Young driving Layup (28 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.83,Made,28.0,,,,,,,,,,,,,,,,,
680,PT02M32.00S,2022-10-23T23:23:27.6Z,4,REGULAR,foul,personal,[],203991,,,1610612766,102,120,2022-10-23T23:23:40Z,6680000,,,0,,C. Capela personal FOUL (4 PF),"[203991, 203486]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,2003.0,4.0,0.0,Plumlee,203486.0,,
682,PT02M25.00S,2022-10-23T23:23:50.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,5.601182654402102,50.73529411764706,1610612766,102,120,2022-10-23T23:23:56Z,6700000,-4.0,0.0,1,left,MISS P. Washington driving Layup,[1629023],1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,0.37,Missed,,,,,,,,,,,,,,,,,,
683,PT02M22.00S,2022-10-23T23:23:53.5Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,102,120,2022-10-23T23:23:53Z,6710000,,,0,,T. Young REBOUND (Off:2 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,682.0,5.0,3.0,2.0,,,,,,,
