actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
350,PT09M24.00S,2022-12-20T01:53:35.6Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,75,70,2022-12-20T01:53:39Z,3450000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,349.0,,,,,,1.0,1.0,0.0,,,,,,,,
351,PT09M20.00S,2022-12-20T01:53:40.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629626,92.59198423127464,50.49019607843137,1610612753,75,70,2022-12-20T01:53:47Z,3460000,False,2.0,17.0,1,right,MISS B. Bol running Layup,[1629626],1610612753.0,ORL,running,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
352,PT09M18.00S,2022-12-20T01:53:42.6Z,3,REGULAR,rebound,defensive,[],203992,,,1610612737,75,70,2022-12-20T01:53:47Z,3470000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,351.0,,,,,,4.0,3.0,1.0,,,,,,,,
353,PT09M09.00S,2022-12-20T01:53:51.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,14.273981603153747,39.46078431372549,1610612737,75,70,2022-12-20T01:53:57Z,3480000,False,53.0,82.0,1,left,MISS J. Collins 9' turnaround Shot,[1628381],1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Right,9.72,Missed,,,,,,,,,,,,,,,,,,
354,PT09M06.00S,2022-12-20T01:53:54.7Z,3,REGULAR,rebound,defensive,[],1629626,,,1610612753,75,70,2022-12-20T01:53:57Z,3490000,False,,,0,,B. Bol REBOUND (Off:0 Def:4),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Right,,,,353.0,,,,,,4.0,4.0,0.0,,,,,,,,
355,PT08M55.00S,2022-12-20T01:54:07.2Z,3,REGULAR,foul,personal,[],1629631,,,1610612753,75,70,2022-12-20T01:54:13Z,3500000,False,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 1629021]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Center,,,,,1627524.0,1.0,0.0,Wagner,1629021.0,,,,,,,,,,,
357,PT08M50.00S,2022-12-20T01:54:35.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,91.80354796320631,50.73529411764706,1610612753,75,70,2022-12-20T01:54:40Z,3520000,False,4.0,25.0,1,right,MISS M. Wagner driving Layup,[1629021],1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
358,PT08M48.00S,2022-12-20T01:54:37.7Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,75,70,2022-12-20T01:54:40Z,3530000,False,,,0,,F. Wagner REBOUND (Off:2 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,357.0,,,,,,2.0,0.0,2.0,,,,,,,,
359,PT08M48.00S,2022-12-20T01:54:39.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,94.40999984741211,50.0,1610612753,75,70,2022-12-20T01:54:39Z,3540000,False,0.0,0.0,1,right,MISS F. Wagner tip Layup,[1630532],1610612753.0,ORL,tip,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
360,PT08M47.00S,2022-12-20T01:54:39.5Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,75,70,2022-12-20T01:54:39Z,3550000,False,,,0,,F. Wagner REBOUND (Off:3 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,,,,359.0,,,,,,3.0,0.0,3.0,,,,,,,,
361,PT08M44.00S,2022-12-20T01:54:43.4Z,3,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612753,75,70,2022-12-20T01:55:02Z,3560000,False,,,0,,D. Hunter shooting personal FOUL (2 PF) (Wagner 2 FT),"[1629631, 1629021]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,202026.0,2.0,0.0,Wagner,1629021.0,,,,,,,,,,,
363,PT08M44.00S,2022-12-20T01:55:10.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629021,,,1610612753,75,71,2022-12-20T01:55:10Z,3580000,False,,,0,,M. Wagner Free Throw 1 of 2 (8 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
364,PT08M44.00S,2022-12-20T01:55:27.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629021,,,1610612753,75,72,2022-12-20T01:55:27Z,3590000,False,,,0,,M. Wagner Free Throw 2 of 2 (9 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
365,PT08M33.00S,2022-12-20T01:55:41.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,18.478975032851512,61.51960784313726,1610612737,77,72,2022-12-20T01:55:44Z,3600000,False,-58.0,121.0,1,left,T. Young 13' pullup Jump Shot (17 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,13.42,Made,17.0,,,,,,,,,,,,,,,,,
366,PT08M13.00S,2022-12-20T01:55:59.7Z,3,REGULAR,3pt,Jump Shot,[],1629021,66.5735873850197,52.20588235294118,1610612753,77,72,2022-12-20T01:56:05Z,3610000,False,11.0,262.0,1,right,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,26.19,Missed,,,,,,,,,,,,,,,,,,
367,PT08M11.00S,2022-12-20T01:56:01.7Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,77,72,2022-12-20T01:56:05Z,3620000,False,,,0,,D. Hunter REBOUND (Off:1 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,,366.0,,,,,,4.0,3.0,1.0,,,,,,,,
368,PT08M06.00S,2022-12-20T01:56:07.3Z,3,REGULAR,3pt,Jump Shot,[],1627749,28.728646517739815,24.509803921568626,1610612737,77,72,2022-12-20T01:56:15Z,3630000,False,127.0,218.0,1,left,MISS D. Murray 25' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,,,,,
369,PT08M03.00S,2022-12-20T01:56:10.3Z,3,REGULAR,rebound,defensive,[],1629021,,,1610612753,77,72,2022-12-20T01:56:15Z,3640000,False,,,0,,M. Wagner REBOUND (Off:0 Def:4),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,,368.0,,,,,,4.0,4.0,0.0,,,,,,,,
386,PT07M50.00S,2022-12-20T01:56:15.2Z,3,REGULAR,turnover,lost ball,[],1631094,,,1610612753,77,72,2022-12-20T02:00:25Z,3645000,False,,,0,,P. Banchero lost ball TURNOVER (2 TO),"[1631094, 1628381]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,2.0,Collins,1628381.0
387,PT07M50.00S,2022-12-20T01:56:15.2Z,3,REGULAR,steal,,[],1628381,,,1610612737,77,72,2022-12-20T02:20:07Z,3647500,False,,,0,,J. Collins STEAL (1 STL),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
373,PT07M46.00S,2022-12-20T01:56:28.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1629027,5.206964520367937,50.245098039215684,1610612737,79,72,2022-12-20T02:00:36Z,3680000,False,-1.0,-4.0,1,left,T. Young running Layup (19 PTS),[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,Restricted Area,0-8 Center,0.38,Made,19.0,,,,,,,,,,,,,,,,,
374,PT07M29.00S,2022-12-20T01:56:43.7Z,3,REGULAR,2pt,Jump Shot,[],1628365,80.89684625492772,68.87254901960785,1610612753,79,72,2022-12-20T01:56:49Z,3690000,False,94.0,127.0,1,right,MISS M. Fultz 15' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Right,15.83,Missed,,,,,,,,,,,,,,,,,,
375,PT07M27.00S,2022-12-20T01:56:45.7Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,79,72,2022-12-20T01:56:49Z,3700000,False,,,0,,J. Collins REBOUND (Off:0 Def:7),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Right,,,,374.0,,,,,,7.0,7.0,0.0,,,,,,,,
376,PT07M16.00S,2022-12-20T01:56:57.1Z,3,REGULAR,3pt,Jump Shot,[],1629027,34.11629434954008,17.15686274509804,1610612737,79,72,2022-12-20T02:04:18Z,3710000,False,164.0,268.0,1,left,MISS T. Young 31' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,31.45,Missed,,,,,,,,,,,,,,,,,,
377,PT07M13.00S,2022-12-20T01:57:00.1Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,79,72,2022-12-20T01:57:02Z,3720000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,376.0,,,,,,2.0,2.0,0.0,,,,,,,,
378,PT07M05.00S,2022-12-20T01:57:08.9Z,3,REGULAR,2pt,Jump Shot,[],1631094,91.27792378449409,72.05882352941177,1610612753,79,72,2022-12-20T01:57:15Z,3730000,False,110.0,29.0,1,right,MISS P. Banchero 11' turnaround fadeaway Shot,[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,11.42,Missed,,,,,,,,,,,,,,,,,,
379,PT07M02.00S,2022-12-20T01:57:12.2Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,79,72,2022-12-20T01:57:12Z,3740000,False,,,0,,F. Wagner REBOUND (Off:4 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,,,,378.0,,,,,,4.0,0.0,4.0,,,,,,,,
380,PT07M01.00S,2022-12-20T01:57:13.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,92.72339027595268,50.245098039215684,1610612753,79,74,2022-12-20T02:05:08Z,3750000,False,1.0,16.0,1,right,F. Wagner putback Layup (9 PTS),[1630532],1610612753.0,ORL,putback,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.59,Made,9.0,,,,,,,,,,,,,,,,,
381,PT06M44.00S,2022-12-20T01:57:28.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.389618922470433,47.794117647058826,1610612737,79,74,2022-12-20T01:57:33Z,3760000,False,11.0,8.0,1,left,MISS T. Young driving Layup - blocked,"[1629027, 1630532]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,,,,,,Wagner,1630532.0,,,
626,PT06M44.00S,2022-12-20T01:57:28.8Z,3,REGULAR,block,,[],1630532,,,1610612737,79,74,2022-12-20T02:46:52Z,3765000,False,,,0,,F. Wagner BLOCK (1 BLK),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
382,PT06M42.00S,2022-12-20T01:57:30.8Z,3,REGULAR,rebound,defensive,[],1629021,,,1610612753,79,74,2022-12-20T01:57:33Z,3770000,False,,,0,,M. Wagner REBOUND (Off:0 Def:5),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,381.0,,,,,,5.0,5.0,0.0,,,,,,,,
383,PT06M38.00S,2022-12-20T01:57:35.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629626,92.46057818659659,50.49019607843137,1610612753,79,76,2022-12-20T01:57:47Z,3780000,False,2.0,18.0,1,right,B. Bol running alley-oop DUNK (6 PTS) (P. Banchero 6 AST),"[1629626, 1631094]",1610612753.0,ORL,running alley-oop,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,1.86,Made,6.0,,,,,,,,,,P. Banchero,1631094.0,6.0,,,,,
385,PT06M38.00S,2022-12-20T01:57:39.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,79,76,2022-12-20T01:57:39Z,3800000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M38.00S,2022-12-20T02:00:08.6Z,3,REGULAR,substitution,out,[],203992,,,1610612737,79,76,2022-12-20T02:00:28Z,3810000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M38.00S,2022-12-20T02:00:08.6Z,3,REGULAR,substitution,out,[],1628381,,,1610612737,79,76,2022-12-20T02:00:28Z,3820000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M38.00S,2022-12-20T02:00:08.6Z,3,REGULAR,substitution,out,[],1630532,,,1610612737,79,76,2022-12-20T02:00:28Z,3830000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M38.00S,2022-12-20T02:00:08.6Z,3,REGULAR,substitution,in,[],1630168,,,1610612737,79,76,2022-12-20T02:00:28Z,3840000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M38.00S,2022-12-20T02:00:08.6Z,3,REGULAR,substitution,in,[],1631100,,,1610612737,79,76,2022-12-20T02:00:28Z,3850000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M38.00S,2022-12-20T02:00:08.6Z,3,REGULAR,substitution,in,[],203082,,,1610612737,79,76,2022-12-20T02:00:28Z,3860000,False,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M24.00S,2022-12-20T02:00:51.4Z,3,REGULAR,3pt,Jump Shot,[],1629631,31.225361366622867,46.568627450980394,1610612737,79,76,2022-12-20T02:00:56Z,3870000,False,17.0,241.0,1,left,MISS D. Hunter 24' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,24.16,Missed,,,,,,,,,,,,,,,,,,
395,PT06M21.00S,2022-12-20T02:00:54.4Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,79,76,2022-12-20T02:00:56Z,3880000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,394.0,,,,,,3.0,3.0,0.0,,,,,,,,
396,PT06M07.00S,2022-12-20T02:01:07.4Z,3,REGULAR,turnover,bad pass,[],1631094,,,1610612753,79,76,2022-12-20T02:01:11Z,3890000,False,,,0,,P. Banchero bad pass TURNOVER (3 TO),"[1631094, 1627749]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,3.0,Murray,1627749.0
397,PT06M07.00S,2022-12-20T02:01:07.4Z,3,REGULAR,steal,,[],1627749,,,1610612737,79,76,2022-12-20T02:01:09Z,3900000,False,,,0,,D. Murray STEAL (2 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
398,PT06M03.00S,2022-12-20T02:01:11.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631100,6.521024967148489,48.77450980392157,1610612737,81,76,2022-12-20T02:08:20Z,3910000,False,6.0,9.0,1,left,A. Griffin running Layup (12 PTS) (D. Murray 2 AST),"[1631100, 1627749]",1610612737.0,ATL,running,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,1.07,Made,12.0,,,,,,,,,,D. Murray,1627749.0,2.0,,,,,
400,PT05M48.00S,2022-12-20T02:01:28.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,93.77463863337714,50.73529411764706,1610612753,81,78,2022-12-20T02:01:34Z,3930000,False,4.0,6.0,1,right,M. Wagner driving DUNK (11 PTS) (T. Ross 2 AST),"[1629021, 203082]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,0.7,Made,11.0,,,,,,,,,,T. Ross,203082.0,2.0,,,,,
401,PT05M48.00S,2022-12-20T02:01:33.2Z,3,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612753,81,78,2022-12-20T02:01:42Z,3940000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Wagner 1 FT),"[1630168, 1629021]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,1626302.0,2.0,0.0,Wagner,1629021.0,,,,,,,,,,,
403,PT05M48.00S,2022-12-20T02:01:56.9Z,3,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,81,79,2022-12-20T02:01:56Z,3960000,False,,,0,,M. Wagner Free Throw 1 of 1 (12 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
404,PT05M36.00S,2022-12-20T02:02:11.1Z,3,REGULAR,2pt,Jump Shot,[],1627749,22.683968462549277,68.62745098039215,1610612737,81,79,2022-12-20T02:02:15Z,3970000,False,-93.0,161.0,1,left,MISS D. Murray 18' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left Center,18.57,Missed,,,,,,,,,,,,,,,,,,
405,PT05M32.00S,2022-12-20T02:02:15.1Z,3,REGULAR,rebound,defensive,[],1629021,,,1610612753,81,79,2022-12-20T02:02:15Z,3980000,False,,,0,,M. Wagner REBOUND (Off:0 Def:6),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Left Center,,,,404.0,,,,,,6.0,6.0,0.0,,,,,,,,
406,PT05M24.00S,2022-12-20T02:02:22.3Z,3,REGULAR,3pt,Jump Shot,[],1629021,97.45400788436268,4.411764705882353,1610612753,81,79,2022-12-20T02:02:27Z,3990000,False,-228.0,-29.0,1,right,MISS M. Wagner 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
407,PT05M21.00S,2022-12-20T02:02:25.3Z,3,REGULAR,rebound,defensive,[],1631100,,,1610612737,81,79,2022-12-20T02:02:27Z,4000000,False,,,0,,A. Griffin REBOUND (Off:0 Def:6),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Left Corner 3,24+ Left,,,,406.0,,,,,,6.0,6.0,0.0,,,,,,,,
408,PT05M18.00S,2022-12-20T02:02:29.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629027,6.783837056504599,48.77450980392157,1610612737,83,79,2022-12-20T02:02:34Z,4010000,False,6.0,11.0,1,left,T. Young running Layup (21 PTS) (A. Griffin 2 AST),"[1629027, 1631100]",1610612737.0,ATL,running,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.28,Made,21.0,,,,,,,,,,A. Griffin,1631100.0,2.0,,,,,
410,PT04M59.00S,2022-12-20T02:02:48.4Z,3,REGULAR,foul,personal,['2freethrow'],1627749,,,1610612753,83,79,2022-12-20T02:03:15Z,4030000,False,,,0,,D. Murray shooting personal FOUL (2 PF) (Banchero 2 FT),"[1627749, 1631094]",1610612737.0,ATL,shooting,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,202026.0,2.0,0.0,Banchero,1631094.0,,,,,,,,,,,
412,PT04M59.00S,2022-12-20T02:03:16.5Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,83,80,2022-12-20T02:03:16Z,4050000,False,,,0,,P. Banchero Free Throw 1 of 2 (11 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
413,PT04M59.00S,2022-12-20T02:03:18.3Z,3,REGULAR,substitution,out,[],1627749,,,1610612753,83,80,2022-12-20T02:03:32Z,4060000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M59.00S,2022-12-20T02:03:18.3Z,3,REGULAR,substitution,out,[],1629626,,,1610612753,83,80,2022-12-20T02:03:32Z,4070000,False,,,0,,SUB out: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M59.00S,2022-12-20T02:03:18.3Z,3,REGULAR,substitution,in,[],1628988,,,1610612753,83,80,2022-12-20T02:03:32Z,4080000,False,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M59.00S,2022-12-20T02:03:18.3Z,3,REGULAR,substitution,in,[],1630175,,,1610612753,83,80,2022-12-20T02:03:32Z,4090000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M59.00S,2022-12-20T02:03:44.8Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,83,81,2022-12-20T02:03:44Z,4100000,False,,,0,,P. Banchero Free Throw 2 of 2 (12 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
418,PT04M47.00S,2022-12-20T02:04:04.5Z,3,REGULAR,foul,technical,['1freethrow'],1629021,,,1610612737,83,81,2022-12-20T02:04:21Z,4110000,False,,,0,,M. Wagner defensive-3-second technical FOUL (1 Tech),[1629021],1610612753.0,ORL,defensive-3-second,,,Wagner,M. Wagner,,,,,,,,,,,202026.0,1.0,1.0,,,,,,,,,,,,,
419,PT04M47.00S,2022-12-20T02:04:26.1Z,3,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,84,81,2022-12-20T02:04:26Z,4120000,False,,,0,,T. Young technical Free Throw 1 of 1 (22 PTS),[1629027],1610612737.0,ATL,technical,,,Young,T. Young,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
420,PT04M36.00S,2022-12-20T02:04:51.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,5.469776609724048,50.0,1610612737,86,81,2022-12-20T02:04:56Z,4130000,False,0.0,-1.0,1,left,A. Holiday driving reverse Layup (2 PTS),[1628988],1610612737.0,ATL,driving reverse,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,0.11,Made,2.0,,,,,,,,,,,,,,,,,
421,PT04M26.00S,2022-12-20T02:05:01.5Z,3,REGULAR,3pt,Jump Shot,[],203082,93.51182654402102,3.431372549019608,1610612753,86,81,2022-12-20T02:05:08Z,4140000,False,-233.0,8.0,1,right,MISS T. Ross 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Left Corner 3,24+ Left,23.3,Missed,,,,,,,,,,,,,,,,,,
422,PT04M21.00S,2022-12-20T02:05:06.5Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,86,81,2022-12-20T02:05:08Z,4150000,False,,,0,,T. Young REBOUND (Off:1 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Left Corner 3,24+ Left,,,,421.0,,,,,,2.0,1.0,1.0,,,,,,,,
423,PT04M20.00S,2022-12-20T02:05:08.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1629027,5.732588699080158,49.01960784313725,1610612737,88,81,2022-12-20T02:11:03Z,4160000,False,5.0,1.0,1,left,T. Young running Layup (24 PTS),[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,Restricted Area,0-8 Center,0.51,Made,24.0,,,,,,,,,,,,,,,,,
424,PT04M20.00S,2022-12-20T02:05:12.8Z,3,REGULAR,violation,defensive goaltending,[],1628365,,,1610612737,88,81,2022-12-20T02:05:27Z,4170000,False,,,0,,M. Fultz defensive goaltending VIOLATION,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,1626302.0,,,,,,,,,,,,,,,
425,PT04M01.00S,2022-12-20T02:05:36.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.59198423127464,50.245098039215684,1610612753,88,83,2022-12-20T02:05:41Z,4180000,False,1.0,17.0,1,right,P. Banchero driving Layup (14 PTS) (T. Ross 3 AST),"[1631094, 203082]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.71,Made,14.0,,,,,,,,,,T. Ross,203082.0,3.0,,,,,
477,PT03M53.00S,2022-12-20T02:05:47.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,10.068988173455978,39.21568627450981,1610612737,88,83,2022-12-20T02:16:35Z,4185000,False,54.0,42.0,1,left,MISS T. Young 6' driving floating Shot - blocked,"[1629027, 1631094]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,6.84,Missed,,,,,,,,,,,,,,Banchero,1631094.0,,,
478,PT03M53.00S,2022-12-20T02:05:47.9Z,3,REGULAR,block,,[],1631094,,,1610612737,88,83,2022-12-20T02:16:35Z,4187500,False,,,0,,P. Banchero BLOCK (2 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
