actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
429,PT05M26.00S,2022-11-08T02:41:34.6Z,3,REGULAR,rebound,defensive,[],1629670,,,1610612749,74,67,2022-11-08T02:41:36Z,4270000,,,0,,J. Nwora REBOUND (Off:1 Def:3),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,428.0,4.0,3.0,1.0,,,,,,,
430,PT05M16.00S,2022-11-08T02:41:48.2Z,3,REGULAR,turnover,traveling,[],1628960,,,1610612749,74,67,2022-11-08T02:41:55Z,4280000,,,0,,G. Allen traveling TURNOVER (1 TO),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,,,,,,,2882.0,,,,,,,1.0,,,,,,
431,PT05M16.00S,2022-11-08T02:41:52.9Z,3,REGULAR,substitution,out,[],1628975,,,1610612737,74,67,2022-11-08T02:41:59Z,4290000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M16.00S,2022-11-08T02:41:52.9Z,3,REGULAR,substitution,out,[],1628960,,,1610612737,74,67,2022-11-08T02:41:59Z,4300000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M16.00S,2022-11-08T02:41:52.9Z,3,REGULAR,substitution,in,[],201950,,,1610612737,74,67,2022-11-08T02:41:59Z,4310000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M16.00S,2022-11-08T02:41:52.9Z,3,REGULAR,substitution,in,[],201588,,,1610612737,74,67,2022-11-08T02:41:59Z,4320000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M03.00S,2022-11-08T02:42:19.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629631,81.42247043363994,47.30392156862745,1610612737,74,67,2022-11-08T02:42:30Z,4330000,-13.0,122.0,1,right,MISS D. Hunter 12' driving floating Shot - blocked,"[1629631, 1629670]",1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,12.28,Missed,,,,,,Nwora,1629670.0,,,,,,,,,,,
436,PT05M03.00S,2022-11-08T02:42:19.5Z,3,REGULAR,block,,[],1629670,,,1610612737,74,67,2022-11-08T02:42:22Z,4340000,,,0,,J. Nwora BLOCK (1 BLK),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
437,PT05M02.00S,2022-11-08T02:42:20.5Z,3,REGULAR,rebound,offensive,[],1629631,,,1610612737,74,67,2022-11-08T02:42:30Z,4350000,,,0,,D. Hunter REBOUND (Off:1 Def:5),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,435.0,6.0,5.0,1.0,,,,,,,
438,PT05M02.00S,2022-11-08T02:42:25.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629670,,,1610612737,74,67,2022-11-08T02:42:52Z,4360000,,,0,,J. Nwora shooting personal FOUL (1 PF) (Hunter 2 FT),"[1629670, 1629631]",1610612749.0,MIL,shooting,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1198.0,,,,,,,,,,1.0,0.0,Hunter,1629631.0
440,PT05M02.00S,2022-11-08T02:42:52.9Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629631,,,1610612737,75,67,2022-11-08T02:42:52Z,4380000,,,0,,D. Hunter Free Throw 1 of 2 (9 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
441,PT05M02.00S,2022-11-08T02:43:07.0Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629631,,,1610612737,76,67,2022-11-08T02:43:07Z,4390000,,,0,,D. Hunter Free Throw 2 of 2 (10 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
442,PT04M51.00S,2022-11-08T02:43:19.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,11.645860709592641,44.85294117647059,1610612749,76,69,2022-11-08T02:43:25Z,4400000,26.0,57.0,1,left,J. Holiday 6' driving floating Jump Shot (14 PTS),[201950],1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,6.25,Made,14.0,,,,,,,,,,,,,,,,,
443,PT04M39.00S,2022-11-08T02:43:33.5Z,3,REGULAR,turnover,traveling,[],1629631,,,1610612737,76,69,2022-11-08T02:43:41Z,4410000,,,0,,D. Hunter traveling TURNOVER (4 TO),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,,1198.0,,,,,,,4.0,,,,,,
444,PT04M28.00S,2022-11-08T02:43:54.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201950,17.427726675427067,53.431372549019606,1610612749,76,71,2022-11-08T02:44:05Z,4420000,-17.0,111.0,1,left,J. Holiday 11' pullup Jump Shot (16 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,11.26,Made,16.0,,,,,,,,,,,,,,,,,
445,PT04M20.00S,2022-11-08T02:44:06.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,76,71,2022-11-08T02:44:06Z,4430000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M20.00S,2022-11-08T02:46:28.1Z,3,REGULAR,substitution,out,[],1629631,,,1610612737,76,71,2022-11-08T02:46:47Z,4440000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M20.00S,2022-11-08T02:46:28.1Z,3,REGULAR,substitution,in,[],203200,,,1610612737,76,71,2022-11-08T02:46:47Z,4450000,,,0,,SUB in: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M10.00S,2022-11-08T02:47:09.0Z,3,REGULAR,3pt,Jump Shot,[],1631100,94.56307490144546,4.411764705882353,1610612737,76,71,2022-11-08T02:47:15Z,4460000,-228.0,-1.0,1,right,MISS A. Griffin 3PT,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
449,PT04M06.00S,2022-11-08T02:47:13.0Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,76,71,2022-11-08T02:47:15Z,4470000,,,0,,B. Portis REBOUND (Off:0 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,,,,,,,,448.0,7.0,7.0,0.0,,,,,,,
450,PT03M58.00S,2022-11-08T02:47:20.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,10.200394218134035,54.65686274509803,1610612749,76,71,2022-11-08T02:47:27Z,4480000,-23.0,43.0,1,left,MISS J. Holiday pullup Shot,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,4.93,Missed,,,,,,,,,,,,,,,,,,
451,PT03M54.00S,2022-11-08T02:47:24.5Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,76,71,2022-11-08T02:47:27Z,4490000,,,0,,C. Capela REBOUND (Off:2 Def:9),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,450.0,11.0,9.0,2.0,,,,,,,
452,PT03M49.00S,2022-11-08T02:47:28.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.72339027595268,46.81372549019608,1610612737,76,71,2022-11-08T02:47:38Z,4500000,-16.0,16.0,1,right,MISS D. Murray driving Layup,[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
453,PT03M46.00S,2022-11-08T02:47:31.8Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,76,71,2022-11-08T02:47:38Z,4510000,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,452.0,1.0,1.0,0.0,,,,,,,
454,PT03M45.00S,2022-11-08T02:47:33.0Z,3,REGULAR,turnover,lost ball,[],201572,,,1610612749,76,71,2022-11-08T02:47:44Z,4520000,,,0,,B. Lopez lost ball TURNOVER (1 TO),"[201572, 1627749]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,1.0,Murray,1627749.0,,,,
455,PT03M45.00S,2022-11-08T02:47:33.0Z,3,REGULAR,steal,,[],1627749,,,1610612737,76,71,2022-11-08T02:47:35Z,4530000,,,0,,D. Murray STEAL (3 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
456,PT03M41.00S,2022-11-08T02:47:36.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627749,95.0886990801577,4.6568627450980395,1610612737,76,71,2022-11-08T02:52:49Z,4540000,-227.0,-6.0,1,right,MISS D. Murray pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
457,PT03M37.00S,2022-11-08T02:47:41.1Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,76,71,2022-11-08T02:47:41Z,4550000,,,0,,C. Capela REBOUND (Off:3 Def:9),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Left Corner 3,24+ Left,,,,,,,,,,456.0,12.0,9.0,3.0,,,,,,,
458,PT03M35.00S,2022-11-08T02:47:43.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203991,93.24901445466492,50.0,1610612737,76,71,2022-11-08T02:52:16Z,4560000,0.0,11.0,1,right,MISS C. Capela Layup,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.1,Missed,,,,,,,,,,,,,,,,,,
459,PT03M34.00S,2022-11-08T02:47:44.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,76,71,2022-11-08T02:48:06Z,4570000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,458.0,,,,,,,,,,
464,PT03M34.00S,2022-11-08T02:47:56.8Z,3,REGULAR,substitution,in,[],203507,,,1610612749,76,71,2022-11-08T02:48:12Z,4620000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M34.00S,2022-11-08T02:47:56.8Z,3,REGULAR,substitution,out,[],201572,,,1610612749,76,71,2022-11-08T02:48:32Z,4630000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M18.00S,2022-11-08T02:48:33.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,7.30946123521682,48.77450980392157,1610612749,76,73,2022-11-08T02:48:37Z,4640000,6.0,16.0,1,left,B. Portis Layup (10 PTS) (J. Holiday 6 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.73,Made,10.0,J. Holiday,201950.0,6.0,,,,,,,,,,,,,,
468,PT03M05.00S,2022-11-08T02:48:46.1Z,3,REGULAR,3pt,Jump Shot,[],203200,73.53810775295663,17.15686274509804,1610612737,79,73,2022-11-08T02:48:52Z,4660000,-164.0,196.0,1,right,J. Holiday 25' 3PT  (6 PTS) (D. Murray 9 AST),"[203200, 1627749]",1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.58,Made,6.0,D. Murray,1627749.0,9.0,,,,,,,,,,,,,,
470,PT02M44.00S,2022-11-08T02:49:06.9Z,3,REGULAR,turnover,bad pass,[],201950,,,1610612749,79,73,2022-11-08T02:49:11Z,4680000,,,0,,J. Holiday bad pass TURNOVER (6 TO),"[201950, 1631100]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,6.0,Griffin,1631100.0,,,,
471,PT02M44.00S,2022-11-08T02:49:06.9Z,3,REGULAR,steal,,[],1631100,,,1610612737,79,73,2022-11-08T02:49:09Z,4690000,,,0,,A. Griffin STEAL (2 STL),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
472,PT02M36.00S,2022-11-08T02:49:15.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631100,67.62483574244416,67.40196078431373,1610612737,79,73,2022-11-08T02:49:21Z,4700000,87.0,252.0,1,right,MISS A. Griffin 26' step back 3PT,[1631100],1610612737.0,ATL,step back,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,26.64,Missed,,,,,,,,,,,,,,,,,,
473,PT02M33.00S,2022-11-08T02:49:18.2Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,79,73,2022-11-08T02:49:21Z,4710000,,,0,,B. Portis REBOUND (Off:0 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,472.0,8.0,8.0,0.0,,,,,,,
474,PT02M24.00S,2022-11-08T02:49:28.6Z,3,REGULAR,foul,personal,['2freethrow'],203991,,,1610612749,79,73,2022-11-08T02:49:44Z,4720000,,,0,,C. Capela shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[203991, 203507]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,,,,,,,,,,3.0,0.0,Antetokounmpo,203507.0
476,PT02M24.00S,2022-11-08T02:50:16.5Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,79,74,2022-11-08T02:50:16Z,4740000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (20 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
477,PT02M24.00S,2022-11-08T02:50:17.7Z,3,REGULAR,substitution,out,[],203991,,,1610612749,79,74,2022-11-08T02:50:21Z,4750000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M24.00S,2022-11-08T02:50:17.7Z,3,REGULAR,substitution,in,[],1630168,,,1610612749,79,74,2022-11-08T02:50:21Z,4760000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M24.00S,2022-11-08T02:50:45.8Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,79,75,2022-11-08T02:50:45Z,4770000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (21 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
480,PT02M03.00S,2022-11-08T02:51:07.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,92.59198423127464,52.94117647058824,1610612737,81,75,2022-11-08T02:51:26Z,4780000,15.0,17.0,1,right,O. Okongwu driving Hook (8 PTS) (D. Murray 10 AST),"[1630168, 1627749]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.25,Made,8.0,D. Murray,1627749.0,10.0,,,,,,,,,,,,,,
482,PT01M51.00S,2022-11-08T02:51:20.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,5.338370565045992,50.245098039215684,1610612749,81,77,2022-11-08T02:51:31Z,4800000,-1.0,-2.0,1,left,G. Antetokounmpo driving DUNK (23 PTS) (J. Holiday 7 AST),"[203507, 201950]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.26,Made,23.0,J. Holiday,201950.0,7.0,,,,,,,,,,,,,,
484,PT01M39.00S,2022-11-08T02:51:31.7Z,3,REGULAR,3pt,Jump Shot,[],1631100,69.99014454664915,73.0392156862745,1610612737,84,77,2022-11-08T02:51:38Z,4820000,115.0,230.0,1,right,A. Griffin 25' 3PT  (16 PTS) (D. Murray 11 AST),"[1631100, 1627749]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,25.69,Made,16.0,D. Murray,1627749.0,11.0,,,,,,,,,,,,,,
486,PT01M24.00S,2022-11-08T02:51:47.2Z,3,REGULAR,3pt,Jump Shot,[],203507,31.488173455978973,35.294117647058826,1610612749,84,77,2022-11-08T02:51:54Z,4840000,74.0,243.0,1,left,MISS G. Antetokounmpo 25' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
487,PT01M22.00S,2022-11-08T02:51:49.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,84,77,2022-11-08T02:51:54Z,4850000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,486.0,,,,,,,,,,
489,PT01M22.00S,2022-11-08T02:51:55.3Z,3,REGULAR,substitution,out,[],1628381,,,1610612749,84,77,2022-11-08T02:52:12Z,4870000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M22.00S,2022-11-08T02:51:55.3Z,3,REGULAR,substitution,out,[],1629670,,,1610612749,84,77,2022-11-08T02:52:12Z,4880000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M22.00S,2022-11-08T02:51:55.3Z,3,REGULAR,substitution,out,[],201950,,,1610612749,84,77,2022-11-08T02:52:12Z,4890000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M22.00S,2022-11-08T02:51:55.3Z,3,REGULAR,substitution,in,[],1630552,,,1610612749,84,77,2022-11-08T02:52:12Z,4900000,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT01M22.00S,2022-11-08T02:51:55.3Z,3,REGULAR,substitution,in,[],202083,,,1610612749,84,77,2022-11-08T02:52:12Z,4910000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT01M22.00S,2022-11-08T02:51:55.3Z,3,REGULAR,substitution,in,[],1628960,,,1610612749,84,77,2022-11-08T02:52:12Z,4920000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT01M17.00S,2022-11-08T02:52:21.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,7.440867279894875,47.794117647058826,1610612749,84,77,2022-11-08T02:52:27Z,4930000,11.0,17.0,1,left,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,,,,,,,,,,
496,PT01M14.00S,2022-11-08T02:52:24.6Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,84,77,2022-11-08T02:52:27Z,4940000,,,0,,J. Johnson REBOUND (Off:1 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,495.0,4.0,3.0,1.0,,,,,,,
498,PT01M03.00S,2022-11-08T02:52:58.6Z,3,REGULAR,2pt,Jump Shot,[],1630168,74.98357424441524,54.166666666666664,1610612737,84,77,2022-11-08T02:53:04Z,4960000,21.0,183.0,1,right,MISS O. Okongwu 18' Jump Shot,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Center,18.39,Missed,,,,,,,,,,,,,,,,,,
499,PT01M01.00S,2022-11-08T02:53:00.6Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,84,77,2022-11-08T02:53:04Z,4970000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,,,,,,,498.0,7.0,6.0,1.0,,,,,,,
500,PT00M44.70S,2022-11-08T02:53:18.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.338370565045992,47.549019607843135,1610612749,84,77,2022-11-08T02:53:24Z,4980000,12.0,-2.0,1,left,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
501,PT00M41.00S,2022-11-08T02:53:21.8Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,84,77,2022-11-08T02:53:21Z,4990000,,,0,,B. Portis REBOUND (Off:1 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,500.0,9.0,8.0,1.0,,,,,,,
502,PT00M37.10S,2022-11-08T02:53:28.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630552,,,1610612749,84,77,2022-11-08T02:53:56Z,5000000,,,0,,J. Johnson personal FOUL (2 PF) (Portis 2 FT),"[1630552, 1626171]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,2882.0,,,,,,,,,,2.0,1.0,Portis,1626171.0
504,PT00M37.10S,2022-11-08T02:53:59.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626171,,,1610612749,84,77,2022-11-08T02:53:59Z,5020000,,,0,,MISS B. Portis Free Throw 1 of 2,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
505,PT00M37.10S,2022-11-08T02:53:59.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,84,77,2022-11-08T02:53:59Z,5030000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,504.0,,,,,,,,,,
506,PT00M37.10S,2022-11-08T02:54:04.5Z,3,REGULAR,substitution,out,[],203507,,,1610612749,84,77,2022-11-08T02:54:11Z,5040000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M37.10S,2022-11-08T02:54:04.5Z,3,REGULAR,substitution,in,[],201572,,,1610612749,84,77,2022-11-08T02:54:11Z,5050000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M37.10S,2022-11-08T02:54:28.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626171,,,1610612749,84,78,2022-11-08T02:54:28Z,5060000,,,0,,B. Portis Free Throw 2 of 2 (11 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
509,PT00M32.40S,2022-11-08T02:54:35.1Z,3,REGULAR,3pt,Jump Shot,[],1627749,72.09264126149803,14.460784313725492,1610612737,87,78,2022-11-08T02:54:49Z,5070000,-178.0,210.0,1,right,D. Murray 27' 3PT pullup (20 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,27.49,Made,20.0,,,,,,,,,,,,,,,,,
510,PT00M16.50S,2022-11-08T02:54:54.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201588,5.732588699080158,48.77450980392157,1610612749,87,80,2022-11-08T02:55:00Z,5080000,6.0,1.0,1,left,G. Hill driving Layup (2 PTS),[201588],1610612749.0,MIL,driving,,,Hill,G. Hill,,,,,Restricted Area,0-8 Center,0.63,Made,2.0,,,,,,,,,,,,,,,,,
511,PT00M03.30S,2022-11-08T02:55:10.5Z,3,REGULAR,2pt,Jump Shot,[],1627749,78.13731931668858,64.95098039215686,1610612737,89,80,2022-11-08T02:55:15Z,5090000,75.0,153.0,1,right,D. Murray 17' pullup Jump Shot (22 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right Center,17.03,Made,22.0,,,,,,,,,,,,,,,,,
512,PT00M01.00S,2022-11-08T02:55:19.5Z,3,REGULAR,2pt,Jump Shot,[],201588,25.443495400788436,68.87254901960785,1610612749,89,80,2022-11-08T03:02:49Z,5100000,-94.0,187.0,1,left,MISS G. Hill 20' pullup Shot,[201588],1610612749.0,MIL,pullup,,,Hill,G. Hill,,,,,Mid-Range,16-24 Left Center,20.92,Missed,,,,,,,,,,,,,,,,,,
513,PT00M01.00S,2022-11-08T02:55:19.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,89,80,2022-11-08T02:55:33Z,5110000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,512.0,,,,,,,,,,
514,PT00M00.00S,2022-11-08T02:55:25.0Z,3,REGULAR,period,end,[],0,,,1610612749,89,80,2022-11-08T02:55:25Z,5120000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-11-08T02:57:38.3Z,4,REGULAR,substitution,out,['startperiod'],1627749,,,1610612749,89,80,2022-11-08T02:58:09Z,5130000,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
