actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
514,PT12M00.00S,2022-11-10T02:45:15.9Z,4,REGULAR,substitution,in,['startperiod'],201572,,,1610612760,87,84,2022-11-10T02:46:55Z,5010000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-11-10T02:45:15.9Z,4,REGULAR,substitution,in,['startperiod'],1630699,,,1610612760,87,84,2022-11-10T02:46:55Z,5020000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2022-11-10T02:47:09.7Z,4,REGULAR,period,start,[],0,,,1610612749,87,84,2022-11-10T02:47:09Z,5030000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT11M43.00S,2022-11-10T02:47:26.6Z,4,REGULAR,3pt,Jump Shot,[],1630699,83.65637319316689,4.166666666666666,1610612749,87,87,2022-11-10T02:47:31Z,5040000,False,-229.0,101.0,1,right,M. Beauchamp 25' 3PT  (13 PTS) (G. Allen 6 AST),"[1630699, 1628960]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,25.05,Made,,,,,13.0,,,,,,,,G. Allen,1628960.0,6.0,,,
520,PT11M24.00S,2022-11-10T02:47:57.9Z,4,REGULAR,3pt,Jump Shot,[],1629026,32.276609724047304,56.372549019607845,1610612760,87,87,2022-11-10T02:48:03Z,5070000,False,-32.0,251.0,1,left,MISS K. Williams 25' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,25.29,Missed,,,,,,,,,,,,,,,,,,
521,PT11M21.00S,2022-11-10T02:48:00.9Z,4,REGULAR,rebound,defensive,[],1630699,,,1610612749,87,87,2022-11-10T02:48:03Z,5080000,False,,,0,,M. Beauchamp REBOUND (Off:2 Def:2),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Center,,,,,520.0,,,,,,,,,,,,,4.0,2.0,2.0
522,PT11M12.00S,2022-11-10T02:48:09.8Z,4,REGULAR,2pt,Jump Shot,[],1630699,84.44480946123521,26.225490196078432,1610612749,87,87,2022-11-10T02:48:16Z,5090000,False,-119.0,94.0,1,right,MISS M. Beauchamp 15' turnaround Shot,[1630699],1610612749.0,MIL,turnaround,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,8-16 Left,15.14,Missed,,,,,,,,,,,,,,,,,,
523,PT11M08.00S,2022-11-10T02:48:13.8Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612760,87,87,2022-11-10T02:48:16Z,5100000,False,,,0,,T. Mann REBOUND (Off:1 Def:3),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,,,522.0,,,,,,,,,,,,,4.0,3.0,1.0
524,PT11M02.00S,2022-11-10T02:48:20.4Z,4,REGULAR,3pt,Jump Shot,[],1631114,30.436925098554536,23.52941176470588,1610612760,87,87,2022-11-10T02:48:24Z,5110000,False,132.0,234.0,1,left,MISS J. Williams 26' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,26.85,Missed,,,,,,,,,,,,,,,,,,
525,PT10M59.00S,2022-11-10T02:48:23.4Z,4,REGULAR,rebound,defensive,[],1630699,,,1610612749,87,87,2022-11-10T02:48:24Z,5120000,False,,,0,,M. Beauchamp REBOUND (Off:2 Def:3),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Right Center,,,,,524.0,,,,,,,,,,,,,5.0,3.0,2.0
526,PT10M44.00S,2022-11-10T02:48:38.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201572,92.72339027595268,50.73529411764706,1610612749,87,87,2022-11-10T02:48:43Z,5130000,False,4.0,16.0,1,right,MISS B. Lopez alley-oop Layup,[201572],1610612749.0,MIL,alley-oop,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.63,Missed,,,,,,,,,,,,,,,,,,
527,PT10M42.00S,2022-11-10T02:48:40.1Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,87,87,2022-11-10T02:48:43Z,5140000,False,,,0,,J. Giddey REBOUND (Off:0 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,526.0,,,,,,,,,,,,,5.0,5.0,0.0
528,PT10M31.00S,2022-11-10T02:48:50.7Z,4,REGULAR,3pt,Jump Shot,[],203488,27.54599211563732,76.9607843137255,1610612760,87,87,2022-11-10T02:48:57Z,5150000,False,-135.0,206.0,1,left,MISS M. Muscala 24' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,
529,PT10M28.00S,2022-11-10T02:48:53.7Z,4,REGULAR,rebound,defensive,[],201588,,,1610612749,87,87,2022-11-10T02:48:57Z,5160000,False,,,0,,G. Hill REBOUND (Off:0 Def:1),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Left Center,,,,,528.0,,,,,,,,,,,,,1.0,1.0,0.0
530,PT10M18.00S,2022-11-10T02:49:06.0Z,4,REGULAR,turnover,traveling,[],1630699,,,1610612749,87,87,2022-11-10T02:49:11Z,5170000,False,,,0,,M. Beauchamp traveling TURNOVER (2 TO),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Right Corner 3,24+ Right,,,,,,1628487.0,,2.0,,,,,,,,,,,,
531,PT10M02.00S,2022-11-10T02:49:31.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630581,5.338370565045992,51.470588235294116,1610612760,89,87,2022-11-10T02:49:35Z,5180000,False,-7.0,-2.0,1,left,J. Giddey driving Layup (10 PTS),[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,10.0,,,,,,,,,,,,,
532,PT09M44.00S,2022-11-10T02:49:50.3Z,4,REGULAR,3pt,Jump Shot,[],201572,84.1819973718791,96.07843137254902,1610612749,89,90,2022-11-10T02:49:54Z,5190000,False,230.0,96.0,1,right,B. Lopez 24' 3PT  (9 PTS) (G. Hill 3 AST),"[201572, 201588]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,24.97,Made,,,,,9.0,,,,,,,,G. Hill,201588.0,3.0,,,
534,PT09M31.00S,2022-11-10T02:50:11.6Z,4,REGULAR,turnover,lost ball,[],1630581,,,1610612760,89,90,2022-11-10T02:50:15Z,5210000,False,,,0,,J. Giddey lost ball TURNOVER (1 TO),"[1630581, 201572]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1.0,Lopez,201572.0,,,,,,,,,,
535,PT09M31.00S,2022-11-10T02:50:11.6Z,4,REGULAR,steal,,[],201572,,,1610612749,89,90,2022-11-10T02:50:13Z,5220000,False,,,0,,B. Lopez STEAL (1 STL),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
536,PT09M13.00S,2022-11-10T02:50:29.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201572,92.06636005256242,57.59803921568627,1610612749,89,92,2022-11-10T03:04:56Z,5230000,False,38.0,22.0,1,right,B. Lopez bank Jump Shot (11 PTS),[201572],1610612749.0,MIL,bank,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,4.4,Made,,,,,11.0,,,,,,,,,,,,,
537,PT08M58.00S,2022-11-10T02:50:44.7Z,4,REGULAR,3pt,Jump Shot,[],1630544,32.933639947437584,46.32352941176471,1610612760,92,92,2022-11-10T02:50:50Z,5240000,False,18.0,257.0,1,left,T. Mann 25' 3PT pullup bank (16 PTS),[1630544],1610612760.0,OKC,pullup bank,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,25.78,Made,,,,,16.0,,,,,,,,,,,,,
538,PT08M41.00S,2022-11-10T02:51:01.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201588,94.03745072273325,48.28431372549019,1610612749,92,94,2022-11-10T02:51:07Z,5250000,False,-9.0,4.0,1,right,G. Hill driving Layup (9 PTS),[201588],1610612749.0,MIL,driving,,,Hill,G. Hill,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,9.0,,,,,,,,,,,,,
539,PT08M34.00S,2022-11-10T02:51:10.3Z,4,REGULAR,foul,personal,[],1630699,,,1610612760,92,94,2022-11-10T02:51:21Z,5260000,False,,,0,,M. Beauchamp personal FOUL (4 PF),"[1630699, 1630544]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Right Center,,,,,,1627541.0,,,,,4.0,0.0,Mann,1630544.0,,,,,,
541,PT08M30.00S,2022-11-10T02:51:40.7Z,4,REGULAR,turnover,lost ball,[],1630544,,,1610612760,92,94,2022-11-10T02:51:53Z,5280000,False,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1630544, 201588]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,Hill,201588.0,,,,,,,,,,
542,PT08M30.00S,2022-11-10T02:51:40.7Z,4,REGULAR,steal,,[],201588,,,1610612749,92,94,2022-11-10T02:51:46Z,5290000,False,,,0,,G. Hill STEAL (2 STL),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
543,PT08M30.00S,2022-11-10T02:52:21.2Z,4,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612749,92,94,2022-11-10T02:54:29Z,5300000,False,,,0,,T. Mann clear-path personal FOUL (2 PF) (Hill 2 FT),"[1630544, 201588]",1610612760.0,OKC,clear-path,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,1627541.0,,,,,2.0,0.0,Hill,201588.0,,,,,,
546,PT08M30.00S,2022-11-10T02:54:30.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201588,,,1610612749,92,95,2022-11-10T03:04:14Z,5330000,False,,,0,,G. Hill clear-path Free Throw 1 of 2 (10 PTS),[201588],1610612749.0,MIL,clear-path,,,Hill,G. Hill,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
547,PT08M30.00S,2022-11-10T02:54:30.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201588,,,1610612749,92,96,2022-11-10T03:04:14Z,5340000,False,,,0,,G. Hill clear-path Free Throw 2 of 2 (11 PTS),[201588],1610612749.0,MIL,clear-path,,,Hill,G. Hill,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
548,PT08M30.00S,2022-11-10T02:54:46.1Z,4,REGULAR,substitution,out,[],201588,,,1610612760,92,96,2022-11-10T02:54:50Z,5350000,False,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M30.00S,2022-11-10T02:54:46.1Z,4,REGULAR,substitution,in,[],1628975,,,1610612760,92,96,2022-11-10T02:54:50Z,5360000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M30.00S,2022-11-10T02:54:46.1Z,4,REGULAR,substitution,out,[],1629026,,,1610612760,92,96,2022-11-10T02:58:01Z,5365000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M30.00S,2022-11-10T02:54:46.1Z,4,REGULAR,substitution,in,[],1628983,,,1610612760,92,96,2022-11-10T02:58:01Z,5367500,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M24.00S,2022-11-10T02:55:10.3Z,4,REGULAR,foul,personal,['2freethrow'],203488,,,1610612749,92,96,2022-11-10T02:55:20Z,5370000,False,,,0,,M. Muscala shooting personal FOUL (2 PF) (Allen 2 FT),"[203488, 1628960]",1610612760.0,OKC,shooting,,,Muscala,M. Muscala,,,,,Restricted Area,0-8 Center,,,,,,1628487.0,,,,,2.0,1.0,Allen,1628960.0,,,,,,
552,PT08M24.00S,2022-11-10T02:55:39.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628960,,,1610612749,92,97,2022-11-10T02:55:39Z,5390000,False,,,0,,G. Allen Free Throw 1 of 2 (13 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
553,PT08M24.00S,2022-11-10T02:55:54.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628960,,,1610612749,92,98,2022-11-10T02:55:54Z,5400000,False,,,0,,G. Allen Free Throw 2 of 2 (14 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
554,PT08M18.00S,2022-11-10T02:56:06.5Z,4,REGULAR,foul,personal,[],202083,,,1610612760,92,98,2022-11-10T02:56:17Z,5410000,False,,,0,,W. Matthews personal FOUL (3 PF),"[202083, 203488]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,In The Paint (Non-RA),8-16 Right,,,,,,2003.0,,,,,3.0,0.0,Muscala,203488.0,,,,,,
556,PT08M10.00S,2022-11-10T02:56:29.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,15.325229960578188,52.450980392156865,1610612760,94,98,2022-11-10T02:56:34Z,5430000,False,-12.0,92.0,1,left,T. Mann 9' driving floating Jump Shot (18 PTS),[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,9.24,Made,,,,,18.0,,,,,,,,,,,,,
557,PT07M56.00S,2022-11-10T02:56:43.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201572,88.51839684625493,50.245098039215684,1610612749,94,100,2022-11-10T03:07:58Z,5440000,False,1.0,55.0,1,right,B. Lopez Hook (13 PTS) (J. Carter 8 AST),"[201572, 1628975]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,5.54,Made,,,,,13.0,,,,,,,,J. Carter,1628975.0,8.0,,,
559,PT07M42.00S,2022-11-10T02:56:57.3Z,4,REGULAR,3pt,Jump Shot,[],1630581,19.66162943495401,90.93137254901961,1610612760,94,100,2022-11-10T02:57:01Z,5460000,False,-205.0,132.0,1,left,MISS J. Giddey 24' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,24.37,Missed,,,,,,,,,,,,,,,,,,
560,PT07M39.00S,2022-11-10T02:57:00.3Z,4,REGULAR,rebound,defensive,[],1630699,,,1610612749,94,100,2022-11-10T02:57:01Z,5470000,False,,,0,,M. Beauchamp REBOUND (Off:2 Def:4),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,,,,,559.0,,,,,,,,,,,,,6.0,4.0,2.0
561,PT07M33.00S,2022-11-10T02:57:06.8Z,4,REGULAR,3pt,Jump Shot,[],1630699,91.40932982917214,4.411764705882353,1610612749,94,103,2022-11-10T02:57:11Z,5480000,False,-228.0,28.0,1,right,M. Beauchamp 3PT  (16 PTS) (J. Carter 9 AST),"[1630699, 1628975]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Left Corner 3,24+ Left,22.97,Made,,,,,16.0,,,,,,,,J. Carter,1628975.0,9.0,,,
563,PT07M19.00S,2022-11-10T02:57:20.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,18.74178712220762,39.950980392156865,1610612760,96,103,2022-11-10T02:57:27Z,5500000,False,50.0,124.0,1,left,S. Gilgeous-Alexander 13' driving floating Jump Shot (21 PTS),[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,13.35,Made,,,,,21.0,,,,,,,,,,,,,
564,PT07M03.00S,2022-11-10T02:57:36.4Z,4,REGULAR,2pt,Jump Shot,[],201572,94.03745072273325,87.25490196078431,1610612749,96,103,2022-11-10T03:10:47Z,5510000,False,186.0,4.0,1,right,MISS B. Lopez 18' Jump Shot,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right,18.63,Missed,,,,,,,,,,,,,,,,,,
565,PT07M01.00S,2022-11-10T02:57:38.4Z,4,REGULAR,rebound,defensive,[],1631114,,,1610612760,96,103,2022-11-10T02:57:40Z,5520000,False,,,0,,J. Williams REBOUND (Off:0 Def:4),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,,564.0,,,,,,,,,,,,,4.0,4.0,0.0
568,PT06M56.00S,2022-11-10T02:58:05.8Z,4,REGULAR,foul,personal,['2freethrow'],1630699,,,1610612760,96,103,2022-11-10T02:58:12Z,5530000,False,,,0,,M. Beauchamp shooting personal FOUL (5 PF) (Gilgeous-Alexander 2 FT),"[1630699, 1628983]",1610612749.0,MIL,shooting,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,,,,,,1628487.0,,,,,5.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
570,PT06M56.00S,2022-11-10T02:58:15.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,96,103,2022-11-10T02:58:15Z,5550000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M56.00S,2022-11-10T02:58:19.1Z,4,REGULAR,substitution,out,[],203488,,,1610612760,96,103,2022-11-10T03:00:32Z,5560000,False,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M56.00S,2022-11-10T02:58:19.1Z,4,REGULAR,substitution,out,[],1630581,,,1610612760,96,103,2022-11-10T03:00:32Z,5570000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M56.00S,2022-11-10T02:58:19.1Z,4,REGULAR,substitution,out,[],1628960,,,1610612760,96,103,2022-11-10T03:00:32Z,5580000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M56.00S,2022-11-10T02:58:19.1Z,4,REGULAR,substitution,out,[],202083,,,1610612760,96,103,2022-11-10T03:00:32Z,5590000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M56.00S,2022-11-10T02:58:19.1Z,4,REGULAR,substitution,in,[],1630197,,,1610612760,96,103,2022-11-10T03:00:32Z,5600000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M56.00S,2022-11-10T02:58:19.1Z,4,REGULAR,substitution,in,[],1629026,,,1610612760,96,103,2022-11-10T03:00:32Z,5610000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M56.00S,2022-11-10T02:58:19.1Z,4,REGULAR,substitution,in,[],1626171,,,1610612760,96,103,2022-11-10T03:00:32Z,5620000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M56.00S,2022-11-10T02:58:19.1Z,4,REGULAR,substitution,in,[],201588,,,1610612760,96,103,2022-11-10T03:00:32Z,5630000,False,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M56.00S,2022-11-10T03:00:54.2Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,96,103,2022-11-10T03:00:54Z,5640000,False,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
580,PT06M56.00S,2022-11-10T03:00:54.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,96,103,2022-11-10T03:00:54Z,5650000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,579.0,,,,,,,,,,,,,,,
581,PT06M56.00S,2022-11-10T03:01:05.4Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,97,103,2022-11-10T03:01:05Z,5660000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (22 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
582,PT06M40.00S,2022-11-10T03:01:24.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,93.51182654402102,64.95098039215686,1610612749,97,105,2022-11-10T03:01:33Z,5670000,False,75.0,8.0,1,right,B. Portis 7' turnaround bank Hook (9 PTS),[1626171],1610612749.0,MIL,turnaround bank,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,7.53,Made,,,,,9.0,,,,,,,,,,,,,
583,PT06M24.00S,2022-11-10T03:01:39.5Z,4,REGULAR,3pt,Jump Shot,[],1630544,16.90210249671485,94.6078431372549,1610612760,97,105,2022-11-10T03:01:44Z,5680000,False,-223.0,106.0,1,left,MISS T. Mann 24' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,24.71,Missed,,,,,,,,,,,,,,,,,,
584,PT06M22.00S,2022-11-10T03:01:41.5Z,4,REGULAR,rebound,offensive,[],1629026,,,1610612760,97,105,2022-11-10T03:01:44Z,5690000,False,,,0,,K. Williams REBOUND (Off:1 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,,,583.0,,,,,,,,,,,,,1.0,0.0,1.0
585,PT06M20.00S,2022-11-10T03:01:43.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,32.933639947437584,49.01960784313725,1610612760,97,105,2022-11-10T03:01:47Z,5700000,False,5.0,257.0,1,left,MISS S. Gilgeous-Alexander 25' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
586,PT06M18.00S,2022-11-10T03:01:45.9Z,4,REGULAR,rebound,offensive,[],1631114,,,1610612760,97,105,2022-11-10T03:01:45Z,5710000,False,,,0,,J. Williams REBOUND (Off:1 Def:4),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,585.0,,,,,,,,,,,,,5.0,4.0,1.0
587,PT06M17.00S,2022-11-10T03:01:47.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630544,19.004599211563733,92.15686274509804,1610612760,100,105,2022-11-10T03:01:52Z,5720000,False,-211.0,126.0,1,left,T. Mann 24' 3PT  (21 PTS) (J. Williams 2 AST),"[1630544, 1631114]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,24.56,Made,,,,,21.0,,,,,,,,J. Williams,1631114.0,2.0,,,
589,PT05M58.00S,2022-11-10T03:02:05.6Z,4,REGULAR,2pt,Jump Shot,[],201572,78.79434954007884,63.970588235294116,1610612749,100,107,2022-11-10T03:02:10Z,5740000,False,70.0,147.0,1,right,B. Lopez 16' Jump Shot (15 PTS) (J. Carter 10 AST),"[201572, 1628975]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right Center,16.26,Made,,,,,15.0,,,,,,,,J. Carter,1628975.0,10.0,,,
591,PT05M42.00S,2022-11-10T03:02:25.3Z,4,REGULAR,foul,personal,[],1628975,,,1610612760,100,107,2022-11-10T03:02:54Z,5760000,False,,,0,,J. Carter personal FOUL (2 PF),"[1628975, 1628983]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Mid-Range,8-16 Left,,,,,,1628487.0,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
593,PT05M32.00S,2022-11-10T03:03:01.7Z,4,REGULAR,foul,offensive,[],1630544,,,1610612760,100,107,2022-11-10T03:03:22Z,5780000,False,,,0,,T. Mann offensive FOUL (3 PF),"[1630544, 201588]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,1627541.0,,,,,3.0,0.0,Hill,201588.0,,,,,,
595,PT05M32.00S,2022-11-10T03:03:01.7Z,4,REGULAR,turnover,offensive foul,[],1630544,,,1610612760,100,107,2022-11-10T03:03:01Z,5800000,False,,,0,,T. Mann offensive foul TURNOVER (2 TO),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,1627541.0,,2.0,,,,,,,,,,,,
596,PT05M32.00S,2022-11-10T03:03:18.1Z,4,REGULAR,substitution,out,[],1631114,,,1610612749,100,107,2022-11-10T03:03:21Z,5810000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M32.00S,2022-11-10T03:03:18.1Z,4,REGULAR,substitution,in,[],1629652,,,1610612749,100,107,2022-11-10T03:03:21Z,5820000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M21.00S,2022-11-10T03:03:44.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630699,88.78120893561103,96.07843137254902,1610612749,100,110,2022-11-10T03:03:48Z,5830000,False,230.0,53.0,1,right,M. Beauchamp 3PT  (19 PTS) (J. Carter 11 AST),"[1630699, 1628975]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Right Corner 3,24+ Right,23.64,Made,,,,,19.0,,,,,,,,J. Carter,1628975.0,11.0,,,
