actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
236,PT04M45.00S,2023-04-09T20:18:06.5Z,2,REGULAR,2pt,Jump Shot,[],1630846,79.05716162943496,36.27450980392157,1610612760,40,38,2023-04-09T20:18:11Z,2330000,False,-69.0,144.0,1,right,O. Sarr 15' Jump Shot (8 PTS) (J. Robinson-Earl 1 AST),"[1630846, 1630526]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Mid-Range,8-16 Center,,15.99,Made,8.0,,,,,,,,,,,,,,J. Robinson-Earl,1630526.0,1.0
238,PT04M28.00S,2023-04-09T20:18:25.7Z,2,REGULAR,turnover,traveling,[],1631246,,,1610612763,40,38,2023-04-09T20:18:29Z,2350000,False,,,0,,V. Williams Jr. traveling TURNOVER (2 TO),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,16-24 Left,2882.0,,,,,,,,2.0,,,,,,,,,,,
239,PT04M05.00S,2023-04-09T20:19:05.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630215,72.22404730617609,77.69607843137256,1610612760,43,38,2023-04-09T20:19:09Z,2360000,False,138.0,209.0,1,right,J. Butler 25' 3PT  (8 PTS) (T. Mann 3 AST),"[1630215, 1630544]",1610612760.0,OKC,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,25.04,Made,8.0,,,,,,,,,,,,,,T. Mann,1630544.0,3.0
241,PT03M38.00S,2023-04-09T20:19:32.1Z,2,REGULAR,3pt,Jump Shot,[],1631223,32.276609724047304,26.715686274509803,1610612763,43,41,2023-04-09T20:19:36Z,2380000,False,116.0,251.0,1,left,D. Roddy 27' 3PT  (7 PTS) (J. Konchar 2 AST),"[1631223, 1629723]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,27.66,Made,7.0,,,,,,,,,,,,,,J. Konchar,1629723.0,2.0
243,PT03M25.00S,2023-04-09T20:19:45.1Z,2,REGULAR,3pt,Jump Shot,[],1630526,96.7969776609724,4.166666666666666,1610612760,43,41,2023-04-09T20:19:55Z,2400000,False,-229.0,-22.0,1,right,MISS J. Robinson-Earl 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,,23.03,Missed,,,,,,,,,,,,,,,,,
244,PT03M24.00S,2023-04-09T20:19:46.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,43,41,2023-04-09T20:19:55Z,2410000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,243.0,,,,,,,,
245,PT03M24.00S,2023-04-09T20:19:54.1Z,2,REGULAR,foul,personal,[],1630544,,,1610612763,43,41,2023-04-09T20:20:00Z,2420000,False,,,0,,T. Mann loose ball personal FOUL (1 PF),"[1630544, 1631254]",1610612760.0,OKC,loose ball,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,202007.0,,,,1.0,0.0,Lofton Jr.,1631254.0,,,,,,,,,,,,
247,PT03M18.00S,2023-04-09T20:20:15.2Z,2,REGULAR,foul,personal,[],1630526,,,1610612763,43,41,2023-04-09T20:20:30Z,2440000,False,,,0,,J. Robinson-Earl personal FOUL (2 PF),"[1630526, 1631223]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Center,2002.0,,,,2.0,0.0,Roddy,1631223.0,,,,,,,,,,,,
249,PT03M09.00S,2023-04-09T20:20:33.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631223,8.886333771353483,49.26470588235294,1610612763,43,41,2023-04-09T20:20:39Z,2460000,False,4.0,31.0,1,left,MISS D. Roddy driving Hook - blocked,"[1631223, 1631172]",1610612763.0,MEM,driving,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,3.12,Missed,,,,,,,,,,,,,Dieng,1631172.0,,,
250,PT03M09.00S,2023-04-09T20:20:33.5Z,2,REGULAR,block,,[],1631172,,,1610612763,43,41,2023-04-09T20:20:36Z,2470000,False,,,0,,O. Dieng BLOCK (1 BLK),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
251,PT03M06.00S,2023-04-09T20:20:36.5Z,2,REGULAR,rebound,defensive,[],1630215,,,1610612760,43,41,2023-04-09T20:22:16Z,2480000,False,,,0,,J. Butler REBOUND (Off:1 Def:1),[1630215],1610612760.0,OKC,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,249.0,2.0,1.0,1.0,,,,,
252,PT02M52.00S,2023-04-09T20:20:49.8Z,2,REGULAR,turnover,bad pass,[],1630215,,,1610612760,43,41,2023-04-09T20:20:54Z,2490000,False,,,0,,J. Butler bad pass TURNOVER (3 TO),"[1630215, 1631367]",1610612760.0,OKC,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,3.0,Gilyard,1631367.0,,,,,,,,,
253,PT02M52.00S,2023-04-09T20:20:49.8Z,2,REGULAR,steal,,[],1631367,,,1610612763,43,41,2023-04-09T20:20:52Z,2500000,False,,,0,,J. Gilyard STEAL (3 STL),[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
254,PT02M45.00S,2023-04-09T20:20:57.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631246,9.411957950065702,3.1862745098039214,1610612763,43,44,2023-04-09T20:21:03Z,2510000,False,234.0,36.0,1,left,V. Williams Jr. 3PT  (7 PTS) (D. Roddy 3 AST),"[1631246, 1631223]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Right Corner 3,24+ Right,,23.69,Made,7.0,,,,,,,,,,,,,,D. Roddy,1631223.0,3.0
256,PT02M23.00S,2023-04-09T20:21:22.5Z,2,REGULAR,foul,personal,['2freethrow'],1631367,,,1610612760,43,44,2023-04-09T20:21:41Z,2530000,False,,,0,,J. Gilyard shooting personal FOUL (1 PF) (Sarr 2 FT),"[1631367, 1630846]",1610612763.0,MEM,shooting,,,Gilyard,J. Gilyard,,,,,Restricted Area,0-8 Center,2002.0,,,,1.0,0.0,Sarr,1630846.0,,,,,,,,,,,,
258,PT02M23.00S,2023-04-09T20:21:45.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,43,44,2023-04-09T20:21:45Z,2550000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT02M23.00S,2023-04-09T20:24:29.1Z,2,REGULAR,freethrow,1 of 2,[],1630846,,,1610612760,43,44,2023-04-09T20:24:29Z,2580000,False,,,0,,MISS O. Sarr Free Throw 1 of 2,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
262,PT02M23.00S,2023-04-09T20:24:29.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,43,44,2023-04-09T20:24:29Z,2590000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,261.0,,,,,,,,
294,PT02M23.00S,2023-04-09T20:24:42.9Z,2,REGULAR,substitution,out,[],1631254,,,1610612760,43,44,2023-04-09T20:31:12Z,2595000,False,,,0,,SUB out: K. Lofton Jr.,[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M23.00S,2023-04-09T20:24:42.9Z,2,REGULAR,substitution,in,[],1630533,,,1610612760,43,44,2023-04-09T20:31:12Z,2597500,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT02M23.00S,2023-04-09T20:24:42.2Z,2,REGULAR,freethrow,2 of 2,[],1630846,,,1610612760,44,44,2023-04-09T20:24:42Z,2600000,False,,,0,,O. Sarr Free Throw 2 of 2 (9 PTS),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
264,PT02M09.00S,2023-04-09T20:24:56.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,6.652431011826544,58.08823529411765,1610612763,44,44,2023-04-09T20:25:00Z,2610000,False,-40.0,10.0,1,left,MISS D. Roddy alley-oop Layup,[1631223],1610612763.0,MEM,alley-oop,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,4.16,Missed,,,,,,,,,,,,,,,,,
265,PT02M07.00S,2023-04-09T20:24:58.7Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612760,44,44,2023-04-09T20:25:00Z,2620000,False,,,0,,T. Mann REBOUND (Off:0 Def:5),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,264.0,5.0,5.0,0.0,,,,,
266,PT02M01.00S,2023-04-09T20:25:05.0Z,2,REGULAR,3pt,Jump Shot,[],1630544,71.43561103810775,10.049019607843137,1610612760,44,44,2023-04-09T20:25:09Z,2630000,False,-200.0,216.0,1,right,MISS T. Mann 29' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,29.42,Missed,,,,,,,,,,,,,,,,,
267,PT01M58.00S,2023-04-09T20:25:08.0Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,44,44,2023-04-09T20:25:09Z,2640000,False,,,0,,J. Konchar REBOUND (Off:2 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,266.0,6.0,4.0,2.0,,,,,
268,PT01M50.00S,2023-04-09T20:25:15.1Z,2,REGULAR,3pt,Jump Shot,[],1631246,3.235873850197109,95.58823529411765,1610612763,44,44,2023-04-09T20:25:19Z,2650000,False,-228.0,-22.0,1,left,MISS V. Williams Jr. 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Left Corner 3,24+ Left,,22.9,Missed,,,,,,,,,,,,,,,,,
269,PT01M47.00S,2023-04-09T20:25:18.1Z,2,REGULAR,rebound,defensive,[],1630846,,,1610612760,44,44,2023-04-09T20:25:19Z,2660000,False,,,0,,O. Sarr REBOUND (Off:0 Def:7),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,268.0,7.0,7.0,0.0,,,,,
270,PT01M35.00S,2023-04-09T20:25:30.7Z,2,REGULAR,3pt,Jump Shot,[],1630215,72.88107752956637,17.647058823529413,1610612760,44,44,2023-04-09T20:25:34Z,2670000,False,-162.0,202.0,1,right,MISS J. Butler 25' pullup 3PT,[1630215],1610612760.0,OKC,pullup,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,25.91,Missed,,,,,,,,,,,,,,,,,
271,PT01M33.00S,2023-04-09T20:25:32.7Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,44,44,2023-04-09T20:25:34Z,2680000,False,,,0,,J. Konchar REBOUND (Off:2 Def:5),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,270.0,7.0,5.0,2.0,,,,,
272,PT01M27.00S,2023-04-09T20:25:39.1Z,2,REGULAR,3pt,Jump Shot,[],1631223,32.670827858081466,50.98039215686274,1610612763,44,47,2023-04-09T20:25:43Z,2690000,False,-5.0,255.0,1,left,D. Roddy 25' 3PT  (10 PTS) (J. Gilyard 5 AST),"[1631223, 1631367]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Center,,25.46,Made,10.0,,,,,,,,,,,,,,J. Gilyard,1631367.0,5.0
274,PT01M07.00S,2023-04-09T20:26:02.0Z,2,REGULAR,foul,offensive,[],1630544,,,1610612760,44,47,2023-04-09T20:33:27Z,2710000,False,,,0,,T. Mann offensive FOUL (2 PF),"[1630544, 1630533]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Right,202007.0,,,,2.0,0.0,Williams,1630533.0,,,,,,,,,,,,
276,PT01M07.00S,2023-04-09T20:26:02.0Z,2,REGULAR,turnover,offensive foul,[],1630544,,,1610612760,44,47,2023-04-09T20:26:02Z,2730000,False,,,0,,T. Mann offensive foul TURNOVER (4 TO),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Right,202007.0,,,,,,,,4.0,,,,,,,,,,,
277,PT01M07.00S,2023-04-09T20:26:06.3Z,2,REGULAR,substitution,out,[],1630846,,,1610612763,44,47,2023-04-09T20:26:15Z,2740000,False,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT01M07.00S,2023-04-09T20:26:06.3Z,2,REGULAR,substitution,in,[],1630322,,,1610612763,44,47,2023-04-09T20:26:15Z,2750000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT00M44.80S,2023-04-09T20:26:36.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631223,26.62614980289093,78.67647058823529,1610612763,44,47,2023-04-09T20:26:42Z,2760000,False,-143.0,198.0,1,left,MISS D. Roddy 24' 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,,24.43,Missed,,,,,,,,,,,,,,,,,
280,PT00M42.40S,2023-04-09T20:26:38.8Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612760,44,47,2023-04-09T20:26:42Z,2770000,False,,,0,,T. Mann REBOUND (Off:0 Def:6),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,279.0,6.0,6.0,0.0,,,,,
281,PT00M37.00S,2023-04-09T20:26:46.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630544,92.46057818659659,53.431372549019606,1610612760,46,47,2023-04-09T20:33:59Z,2780000,False,17.0,18.0,1,right,T. Mann running Layup (7 PTS),[1630544],1610612760.0,OKC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,2.52,Made,7.0,,,,,,,,,,,,,,,,
282,PT00M37.00S,2023-04-09T20:26:49.3Z,2,REGULAR,foul,personal,['1freethrow'],1629723,,,1610612760,46,47,2023-04-09T20:27:03Z,2790000,False,,,0,,J. Konchar shooting personal FOUL (2 PF) (Mann 1 FT),"[1629723, 1630544]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,202007.0,,,,2.0,0.0,Mann,1630544.0,,,,,,,,,,,,
284,PT00M37.00S,2023-04-09T20:27:12.9Z,2,REGULAR,freethrow,1 of 1,[],1630544,,,1610612760,47,47,2023-04-09T20:27:12Z,2810000,False,,,0,,T. Mann Free Throw 1 of 1 (8 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
285,PT00M18.80S,2023-04-09T20:27:34.2Z,2,REGULAR,3pt,Jump Shot,[],1631246,22.552562417871222,89.4607843137255,1610612763,47,47,2023-04-09T20:27:38Z,2820000,False,-197.0,159.0,1,left,MISS V. Williams Jr. 25' step back 3PT,[1631246],1610612763.0,MEM,step back,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,,25.37,Missed,,,,,,,,,,,,,,,,,
286,PT00M15.90S,2023-04-09T20:27:37.1Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612760,47,47,2023-04-09T20:27:37Z,2830000,False,,,0,,T. Mann REBOUND (Off:0 Def:7),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,285.0,7.0,7.0,0.0,,,,,
287,PT00M04.00S,2023-04-09T20:27:53.2Z,2,REGULAR,foul,offensive,[],1631172,,,1610612760,47,47,2023-04-09T20:27:57Z,2840000,False,,,0,,O. Dieng charge offensive FOUL (1 PF),"[1631172, 1631246]",1610612760.0,OKC,charge,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,1.0,0.0,Williams Jr.,1631246.0,,,,,,,,,,,,
289,PT00M04.00S,2023-04-09T20:27:53.2Z,2,REGULAR,turnover,offensive foul,[],1631172,,,1610612760,47,47,2023-04-09T20:27:53Z,2860000,False,,,0,,O. Dieng offensive foul TURNOVER (2 TO),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,2.0,,,,,,,,,,,
290,PT00M00.00S,2023-04-09T20:28:15.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1631223,24.129434954007884,65.68627450980392,1610612763,47,49,2023-04-09T20:35:05Z,2870000,False,-78.0,174.0,1,left,D. Roddy 19' pullup bank Jump Shot (12 PTS),[1631223],1610612763.0,MEM,pullup bank,,,Roddy,D. Roddy,,,,,Mid-Range,16-24 Left Center,,19.11,Made,12.0,,,,,,,,,,,,,,,,
293,PT00M00.00S,2023-04-09T20:28:59.2Z,2,REGULAR,period,end,[],0,,,1610612760,47,49,2023-04-09T20:28:59Z,2900000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2023-04-09T20:29:02.9Z,3,REGULAR,substitution,out,['startperiod'],1630322,,,1610612760,47,49,2023-04-09T20:43:50Z,2910000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2023-04-09T20:29:02.9Z,3,REGULAR,substitution,out,['startperiod'],1631367,,,1610612760,47,49,2023-04-09T20:43:50Z,2920000,False,,,0,,SUB out: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2023-04-09T20:29:02.9Z,3,REGULAR,substitution,in,['startperiod'],1630846,,,1610612760,47,49,2023-04-09T20:43:50Z,2930000,False,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2023-04-09T20:29:02.9Z,3,REGULAR,substitution,in,['startperiod'],1631254,,,1610612760,47,49,2023-04-09T20:43:50Z,2940000,False,,,0,,SUB in: K. Lofton Jr.,[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2023-04-09T20:43:58.1Z,3,REGULAR,period,start,[],0,,,1610612763,47,49,2023-04-09T20:43:58Z,2950000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT11M47.00S,2023-04-09T20:44:10.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631223,92.72339027595268,44.11764705882353,1610612763,47,49,2023-04-09T20:44:45Z,2960000,False,-29.0,16.0,1,right,MISS D. Roddy driving floating Shot,[1631223],1610612763.0,MEM,driving floating,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,3.34,Missed,,,,,,,,,,,,,,,,,
304,PT11M44.00S,2023-04-09T20:44:13.8Z,3,REGULAR,rebound,defensive,[],1630544,,,1610612760,47,49,2023-04-09T20:44:16Z,2970000,False,,,0,,T. Mann REBOUND (Off:0 Def:8),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,303.0,8.0,8.0,0.0,,,,,
309,PT11M21.00S,2023-04-09T20:44:57.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,10.33180026281209,63.23529411764706,1610612760,49,49,2023-04-09T20:45:48Z,3020000,False,-66.0,45.0,1,left,T. Mann 7' driving floating Jump Shot (10 PTS) (O. Dieng 4 AST),"[1630544, 1631172]",1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,7.98,Made,10.0,,,,,,,,,,,,,,O. Dieng,1631172.0,4.0
311,PT11M02.00S,2023-04-09T20:45:14.9Z,3,REGULAR,2pt,Jump Shot,[],1631254,86.67871222076215,85.04901960784314,1610612763,49,51,2023-04-09T20:45:19Z,3040000,False,175.0,73.0,1,right,K. Lofton Jr. 18' Jump Shot (9 PTS) (Z. Williams 2 AST),"[1631254, 1630533]",1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,Mid-Range,16-24 Right,,18.97,Made,9.0,,,,,,,,,,,,,,Z. Williams,1630533.0,2.0
313,PT10M41.00S,2023-04-09T20:45:36.3Z,3,REGULAR,3pt,Jump Shot,[],1630215,31.09395532194481,20.098039215686274,1610612760,52,51,2023-04-09T20:45:42Z,3060000,False,150.0,240.0,1,left,J. Butler 28' 3PT pullup (11 PTS) (T. Mann 4 AST),"[1630215, 1630544]",1610612760.0,OKC,pullup,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,28.26,Made,11.0,,,,,,,,,,,,,,T. Mann,1630544.0,4.0
315,PT10M30.00S,2023-04-09T20:45:50.2Z,3,REGULAR,turnover,traveling,[],1629723,,,1610612763,52,51,2023-04-09T20:45:53Z,3080000,False,,,0,,J. Konchar traveling TURNOVER (1 TO),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,,1.0,,,,,,,,,,,
316,PT10M12.00S,2023-04-09T20:46:17.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631172,25.969119579500656,82.35294117647058,1610612760,52,51,2023-04-09T20:46:21Z,3090000,False,-162.0,192.0,1,left,MISS O. Dieng 25' 3PT,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Left Center,,25.08,Missed,,,,,,,,,,,,,,,,,
317,PT10M09.00S,2023-04-09T20:46:20.3Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,52,51,2023-04-09T20:46:21Z,3100000,False,,,0,,J. Konchar REBOUND (Off:2 Def:6),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,316.0,8.0,6.0,2.0,,,,,
318,PT10M05.00S,2023-04-09T20:46:24.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631246,97.45400788436268,94.11764705882352,1610612763,52,51,2023-04-09T20:46:53Z,3110000,False,221.0,-29.0,1,right,MISS V. Williams Jr. running 3PT,[1631246],1610612763.0,MEM,running,,,Williams Jr.,V. Williams Jr.,,,,,Right Corner 3,24+ Right,,22.24,Missed,,,,,,,,,,,,,,,,,
319,PT10M02.00S,2023-04-09T20:46:27.1Z,3,REGULAR,rebound,defensive,[],1630544,,,1610612760,52,51,2023-04-09T20:46:28Z,3120000,False,,,0,,T. Mann REBOUND (Off:0 Def:9),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,318.0,9.0,9.0,0.0,,,,,
320,PT09M55.00S,2023-04-09T20:46:34.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,7.046649145860711,41.66666666666667,1610612760,54,51,2023-04-09T20:46:37Z,3130000,False,42.0,14.0,1,left,T. Mann driving Layup (12 PTS),[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,4.39,Made,12.0,,,,,,,,,,,,,,,,
321,PT09M36.00S,2023-04-09T20:46:53.6Z,3,REGULAR,2pt,Jump Shot,[],1631254,83.65637319316689,73.77450980392157,1610612763,54,53,2023-04-09T20:46:58Z,3140000,False,119.0,101.0,1,right,K. Lofton Jr. 15' step back Jump Shot (11 PTS),[1631254],1610612763.0,MEM,step back,,,Lofton Jr.,K. Lofton Jr.,,,,,Mid-Range,8-16 Right,,15.61,Made,11.0,,,,,,,,,,,,,,,,
323,PT09M13.00S,2023-04-09T20:47:30.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,5.075558475689881,52.94117647058824,1610612760,54,53,2023-04-09T20:47:37Z,3160000,False,-15.0,-5.0,1,left,MISS J. Butler driving Layup,[1630215],1610612760.0,OKC,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,1.55,Missed,,,,,,,,,,,,,,,,,
324,PT09M09.00S,2023-04-09T20:47:34.2Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,54,53,2023-04-09T20:47:37Z,3170000,False,,,0,,J. Konchar REBOUND (Off:2 Def:7),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,323.0,9.0,7.0,2.0,,,,,
325,PT09M06.00S,2023-04-09T20:47:37.8Z,3,REGULAR,turnover,bad pass,[],1631223,,,1610612763,54,53,2023-04-09T20:47:41Z,3180000,False,,,0,,D. Roddy bad pass TURNOVER (1 TO),"[1631223, 1630544]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Mann,1630544.0,,,,,,,,,
326,PT09M06.00S,2023-04-09T20:47:37.8Z,3,REGULAR,steal,,[],1630544,,,1610612760,54,53,2023-04-09T20:47:39Z,3190000,False,,,0,,T. Mann STEAL (1 STL),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
327,PT08M57.00S,2023-04-09T20:47:46.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630526,5.732588699080158,47.30392156862745,1610612760,54,53,2023-04-09T20:49:11Z,3200000,False,13.0,1.0,1,left,MISS J. Robinson-Earl cutting DUNK,[1630526],1610612760.0,OKC,cutting,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,1.36,Missed,,,,,,,,,,,,,,,,,
328,PT08M55.00S,2023-04-09T20:47:48.6Z,3,REGULAR,rebound,defensive,[],1631223,,,1610612763,54,53,2023-04-09T20:47:51Z,3210000,False,,,0,,D. Roddy REBOUND (Off:0 Def:2),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,327.0,2.0,2.0,0.0,,,,,
