actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
257,PT05M55.00S,2022-12-01T01:50:37.8Z,2,REGULAR,foul,personal,['1freethrow'],1630598,,,1610612759,40,54,2022-12-01T01:51:04Z,2540000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Jones 1 FT),"[1630598, 1630200]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2005.0,1.0,0.0,Jones,1630200.0,,,,,,,,,,,,,,,
259,PT05M55.00S,2022-12-01T01:50:50.6Z,2,REGULAR,substitution,out,[],1630197,,,1610612759,40,54,2022-12-01T01:51:02Z,2560000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M55.00S,2022-12-01T01:50:50.6Z,2,REGULAR,substitution,out,[],1631103,,,1610612759,40,54,2022-12-01T01:51:02Z,2570000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M55.00S,2022-12-01T01:50:50.6Z,2,REGULAR,substitution,out,[],1630170,,,1610612759,40,54,2022-12-01T01:51:02Z,2580000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M55.00S,2022-12-01T01:50:50.6Z,2,REGULAR,substitution,in,[],1630526,,,1610612759,40,54,2022-12-01T01:51:02Z,2590000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M55.00S,2022-12-01T01:50:50.6Z,2,REGULAR,substitution,in,[],203926,,,1610612759,40,54,2022-12-01T01:51:02Z,2600000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M55.00S,2022-12-01T01:50:50.6Z,2,REGULAR,substitution,in,[],1629641,,,1610612759,40,54,2022-12-01T01:51:02Z,2610000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M55.00S,2022-12-01T01:51:09.3Z,2,REGULAR,freethrow,1 of 1,[],1630200,,,1610612759,40,55,2022-12-01T01:51:09Z,2620000,False,,,0,,T. Jones Free Throw 1 of 1 (9 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
266,PT05M46.00S,2022-12-01T01:51:19.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630598,7.966491458607096,47.30392156862745,1610612760,42,55,2022-12-01T01:51:24Z,2630000,False,13.0,22.0,1,left,A. Wiggins cutting DUNK (2 PTS) (J. Giddey 3 AST),"[1630598, 1630581]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,2.62,Made,2.0,J. Giddey,1630581.0,3.0,,,,,,,,,
268,PT05M46.00S,2022-12-01T01:51:24.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,42,55,2022-12-01T01:51:24Z,2650000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M46.00S,2022-12-01T01:53:56.0Z,2,REGULAR,substitution,out,[],1630200,,,1610612759,42,55,2022-12-01T01:54:18Z,2660000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M46.00S,2022-12-01T01:53:56.0Z,2,REGULAR,substitution,in,[],1631103,,,1610612759,42,55,2022-12-01T01:54:18Z,2670000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M25.00S,2022-12-01T01:54:46.4Z,2,REGULAR,2pt,Jump Shot,[],1631103,81.94809461235218,22.54901960784314,1610612759,42,57,2022-12-01T01:55:13Z,2680000,False,-137.0,117.0,1,right,M. Branham 18' pullup Jump Shot (4 PTS) (D. McDermott 3 AST),"[1631103, 203926]",1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Mid-Range,16-24 Left Center,,,,,,18.05,Made,4.0,D. McDermott,203926.0,3.0,,,,,,,,,
276,PT05M08.00S,2022-12-01T01:55:03.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629652,8.492115637319317,49.26470588235294,1610612760,44,57,2022-12-01T01:55:08Z,2700000,False,4.0,27.0,1,left,L. Dort driving Hook (7 PTS),[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,2.75,Made,7.0,,,,,,,,,,,,
277,PT05M03.00S,2022-12-01T01:55:10.8Z,2,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612759,44,57,2022-12-01T01:55:19Z,2710000,False,,,0,,J. Giddey shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630581, 1629640]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2715.0,1.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,,
279,PT05M03.00S,2022-12-01T01:55:31.0Z,2,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,44,58,2022-12-01T01:55:31Z,2730000,False,,,0,,K. Johnson Free Throw 1 of 2 (6 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
280,PT05M03.00S,2022-12-01T01:55:47.4Z,2,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,44,59,2022-12-01T01:55:47Z,2740000,False,,,0,,K. Johnson Free Throw 2 of 2 (7 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
281,PT04M47.00S,2022-12-01T01:55:59.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,8.492115637319317,45.34313725490196,1610612760,46,59,2022-12-01T02:11:46Z,2750000,False,23.0,27.0,1,left,T. Mann driving Layup (6 PTS),[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,3.59,Made,6.0,,,,,,,,,,,,
283,PT04M33.00S,2022-12-01T01:56:13.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628993,94.43166885676742,54.41176470588235,1610612759,46,61,2022-12-01T01:56:18Z,2770000,False,22.0,0.0,1,right,A. Johnson driving Layup (2 PTS) (D. McDermott 4 AST),"[1628993, 203926]",1610612759.0,SAS,driving,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,,,,,,2.21,Made,2.0,D. McDermott,203926.0,4.0,,,,,,,,,
286,PT04M16.00S,2022-12-01T01:56:30.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,15.062417871222076,49.754901960784316,1610612760,46,61,2022-12-01T02:01:21Z,2790000,False,1.0,89.0,1,left,MISS J. Giddey 8' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.91,Missed,,,,,,,,,,,,,
287,PT04M12.00S,2022-12-01T01:56:34.7Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612760,46,61,2022-12-01T01:56:39Z,2800000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:0),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,286.0,1.0,0.0,1.0,,,,
288,PT04M12.00S,2022-12-01T01:56:34.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630526,5.590000152587891,50.0,1610612760,46,61,2022-12-01T01:56:34Z,2810000,False,0.0,0.0,1,left,MISS J. Robinson-Earl tip Layup,[1630526],1610612760.0,OKC,tip,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Left,,,,,,0.0,Missed,,,,,,,,,,,,,
289,PT04M11.00S,2022-12-01T01:56:35.4Z,2,REGULAR,rebound,defensive,[],1629641,,,1610612759,46,61,2022-12-01T01:56:35Z,2820000,False,,,0,,R. Langford REBOUND (Off:2 Def:1),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,288.0,3.0,1.0,2.0,,,,
293,PT04M00.00S,2022-12-01T01:56:46.2Z,2,REGULAR,3pt,Jump Shot,[],1629641,72.88107752956637,83.82352941176471,1610612759,46,64,2022-12-01T01:57:05Z,2830000,False,169.0,202.0,1,right,R. Langford 26' 3PT  (6 PTS) (K. Johnson 5 AST),"[1629641, 1629640]",1610612759.0,SAS,,,,Langford,R. Langford,,,,,Above the Break 3,24+ Right Center,,,,,,26.37,Made,6.0,K. Johnson,1629640.0,5.0,,,,,,,,,
295,PT03M57.00S,2022-12-01T01:56:56.1Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612760,46,64,2022-12-01T01:57:17Z,2850000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612759.0,SAS,,,,,,,,,,,,2715.0,,,,,,,,,,,,,,,,,,,
296,PT03M48.00S,2022-12-01T01:57:19.0Z,2,REGULAR,foul,personal,['2freethrow'],203926,,,1610612760,46,64,2022-12-01T01:57:30Z,2860000,False,,,0,,D. McDermott shooting personal FOUL (1 PF) (Dort 2 FT),"[203926, 1629652]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,2715.0,1.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,
298,PT03M48.00S,2022-12-01T01:57:51.2Z,2,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,47,64,2022-12-01T01:57:51Z,2880000,False,,,0,,L. Dort Free Throw 1 of 2 (8 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
299,PT03M48.00S,2022-12-01T01:57:52.7Z,2,REGULAR,substitution,out,[],1630544,,,1610612760,47,64,2022-12-01T01:57:59Z,2890000,False,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M48.00S,2022-12-01T01:57:52.7Z,2,REGULAR,substitution,out,[],1628993,,,1610612760,47,64,2022-12-01T01:57:59Z,2900000,False,,,0,,SUB out: A. Johnson,[1628993],1610612759.0,SAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M48.00S,2022-12-01T01:57:52.7Z,2,REGULAR,substitution,in,[],1631114,,,1610612760,47,64,2022-12-01T01:57:59Z,2910000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M48.00S,2022-12-01T01:57:52.7Z,2,REGULAR,substitution,in,[],1628380,,,1610612760,47,64,2022-12-01T01:57:59Z,2920000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M48.00S,2022-12-01T01:58:13.4Z,2,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,48,64,2022-12-01T01:58:13Z,2930000,False,,,0,,L. Dort Free Throw 2 of 2 (9 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
304,PT03M40.00S,2022-12-01T01:58:24.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631114,,,1610612759,48,64,2022-12-01T01:58:31Z,2940000,False,,,0,,J. Williams shooting personal FOUL (3 PF) (Branham 2 FT),"[1631114, 1631103]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2715.0,3.0,0.0,Branham,1631103.0,,,,,,,,,,,,,,,
307,PT03M40.00S,2022-12-01T01:58:43.7Z,2,REGULAR,freethrow,1 of 2,[],1631103,,,1610612759,48,65,2022-12-01T01:59:02Z,2960000,False,,,0,,M. Branham Free Throw 1 of 2 (5 PTS),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
308,PT03M40.00S,2022-12-01T01:58:43.7Z,2,REGULAR,freethrow,2 of 2,[],1631103,,,1610612759,48,65,2022-12-01T01:59:02Z,2970000,False,,,0,,MISS M. Branham Free Throw 2 of 2,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
309,PT03M38.00S,2022-12-01T01:58:45.7Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,48,65,2022-12-01T01:59:02Z,2980000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:1),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,308.0,2.0,1.0,1.0,,,,
310,PT03M30.00S,2022-12-01T01:59:01.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,7.703679369250986,44.85294117647059,1610612760,50,65,2022-12-01T02:04:04Z,2990000,False,26.0,20.0,1,left,J. Giddey driving Layup (6 PTS),[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,3.25,Made,6.0,,,,,,,,,,,,
311,PT03M20.00S,2022-12-01T01:59:11.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,86.28449408672799,49.50980392156863,1610612759,50,67,2022-12-01T01:59:18Z,3000000,False,-2.0,76.0,1,right,M. Branham 7' floating Jump Shot (7 PTS),[1631103],1610612759.0,SAS,floating,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.64,Made,7.0,,,,,,,,,,,,
312,PT03M07.00S,2022-12-01T01:59:25.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,12.697109067017081,42.8921568627451,1610612760,52,67,2022-12-01T01:59:30Z,3010000,False,36.0,67.0,1,left,J. Giddey 7' driving floating Jump Shot (8 PTS),[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.57,Made,8.0,,,,,,,,,,,,
313,PT02M54.00S,2022-12-01T01:59:37.6Z,2,REGULAR,3pt,Jump Shot,[],1631103,93.11760840998686,96.56862745098039,1610612759,52,67,2022-12-01T01:59:45Z,3020000,False,233.0,12.0,1,right,MISS M. Branham 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Right Corner 3,24+ Right,,,,,,23.31,Missed,,,,,,,,,,,,,
314,PT02M50.00S,2022-12-01T01:59:41.6Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,52,67,2022-12-01T01:59:45Z,3030000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:2),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,313.0,3.0,2.0,1.0,,,,
315,PT02M46.00S,2022-12-01T01:59:46.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630598,25.706307490144546,87.25490196078431,1610612760,52,67,2022-12-01T01:59:55Z,3040000,False,-186.0,189.0,1,left,MISS A. Wiggins 26' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,26.55,Missed,,,,,,,,,,,,,
316,PT02M40.00S,2022-12-01T01:59:52.1Z,2,REGULAR,rebound,defensive,[],1629641,,,1610612759,52,67,2022-12-01T01:59:55Z,3050000,False,,,0,,R. Langford REBOUND (Off:2 Def:2),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,315.0,4.0,2.0,2.0,,,,
317,PT02M35.00S,2022-12-01T01:59:57.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629641,90.3580814717477,35.53921568627451,1610612759,52,67,2022-12-01T02:05:06Z,3060000,False,-72.0,38.0,1,right,MISS R. Langford 8' driving floating bank Shot,[1629641],1610612759.0,SAS,driving floating bank,,,Langford,R. Langford,,,,,In The Paint (Non-RA),8-16 Left,,,,,,8.17,Missed,,,,,,,,,,,,,
318,PT02M33.00S,2022-12-01T01:59:59.5Z,2,REGULAR,rebound,offensive,[],1628380,,,1610612759,52,67,2022-12-01T01:59:59Z,3070000,False,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,317.0,3.0,2.0,1.0,,,,
319,PT02M29.00S,2022-12-01T02:00:03.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,81.94809461235218,94.36274509803921,1610612759,52,70,2022-12-01T02:00:17Z,3080000,False,222.0,117.0,1,right,K. Johnson 25' 3PT  (10 PTS) (M. Branham 2 AST),"[1629640, 1631103]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,25.09,Made,10.0,M. Branham,1631103.0,2.0,,,,,,,,,
321,PT02M28.00S,2022-12-01T02:00:08.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,52,70,2022-12-01T02:00:13Z,3100000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT02M28.00S,2022-12-01T02:01:00.8Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,52,70,2022-12-01T02:01:32Z,3110000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M28.00S,2022-12-01T02:01:00.8Z,2,REGULAR,substitution,out,[],1631103,,,1610612760,52,70,2022-12-01T02:01:32Z,3120000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M28.00S,2022-12-01T02:01:00.8Z,2,REGULAR,substitution,out,[],1629641,,,1610612760,52,70,2022-12-01T02:01:32Z,3130000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M28.00S,2022-12-01T02:01:00.8Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,52,70,2022-12-01T02:01:32Z,3140000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT02M28.00S,2022-12-01T02:01:00.8Z,2,REGULAR,substitution,in,[],1630170,,,1610612760,52,70,2022-12-01T02:01:32Z,3150000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M28.00S,2022-12-01T02:01:00.8Z,2,REGULAR,substitution,in,[],1630200,,,1610612760,52,70,2022-12-01T02:01:32Z,3160000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT02M28.00S,2022-12-01T02:01:37.9Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612760,52,70,2022-12-01T02:01:44Z,3170000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612760.0,OKC,,,,,,,,,,,,2715.0,,,,,,,,,,,,,,,,,,,
330,PT02M11.00S,2022-12-01T02:02:02.0Z,2,REGULAR,3pt,Jump Shot,[],1629652,32.40801576872536,63.23529411764706,1610612760,55,70,2022-12-01T02:02:06Z,3180000,False,-66.0,252.0,1,left,L. Dort 26' 3PT  (12 PTS) (I. Joe 2 AST),"[1629652, 1630198]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,26.06,Made,12.0,I. Joe,1630198.0,2.0,,,,,,,,,
332,PT01M54.00S,2022-12-01T02:02:22.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630198,,,1610612759,55,70,2022-12-01T02:02:29Z,3200000,False,,,0,,I. Joe shooting personal FOUL (2 PF) (Vassell 2 FT),"[1630198, 1630170]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Center,2715.0,2.0,0.0,Vassell,1630170.0,,,,,,,,,,,,,,,
334,PT01M54.00S,2022-12-01T02:02:48.2Z,2,REGULAR,freethrow,1 of 2,[],1630170,,,1610612759,55,71,2022-12-01T02:02:48Z,3220000,False,,,0,,D. Vassell Free Throw 1 of 2 (15 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
335,PT01M54.00S,2022-12-01T02:02:49.0Z,2,REGULAR,substitution,out,[],203926,,,1610612759,55,71,2022-12-01T02:02:53Z,3230000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M54.00S,2022-12-01T02:02:49.0Z,2,REGULAR,substitution,in,[],1628966,,,1610612759,55,71,2022-12-01T02:02:53Z,3240000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT01M54.00S,2022-12-01T02:03:05.1Z,2,REGULAR,freethrow,2 of 2,[],1630170,,,1610612759,55,72,2022-12-01T02:03:05Z,3250000,False,,,0,,D. Vassell Free Throw 2 of 2 (16 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
338,PT01M36.00S,2022-12-01T02:03:24.2Z,2,REGULAR,3pt,Jump Shot,[],1630526,24.78646517739816,11.519607843137255,1610612760,55,72,2022-12-01T02:03:31Z,3260000,False,192.0,180.0,1,left,MISS J. Robinson-Earl 26' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,,,,26.38,Missed,,,,,,,,,,,,,
339,PT01M31.00S,2022-12-01T02:03:29.2Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,55,72,2022-12-01T02:03:31Z,3270000,False,,,0,,Z. Collins REBOUND (Off:1 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,338.0,4.0,3.0,1.0,,,,
340,PT01M23.00S,2022-12-01T02:03:35.5Z,2,REGULAR,3pt,Jump Shot,[],1629640,75.3777923784494,86.76470588235294,1610612759,55,75,2022-12-01T02:03:40Z,3280000,False,184.0,179.0,1,right,K. Johnson 25' 3PT  (13 PTS) (Z. Collins 1 AST),"[1629640, 1628380]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,25.65,Made,13.0,Z. Collins,1628380.0,1.0,,,,,,,,,
342,PT01M11.00S,2022-12-01T02:03:48.2Z,2,REGULAR,3pt,Jump Shot,[],1630198,4.681340341655716,95.34313725490196,1610612760,58,75,2022-12-01T02:03:53Z,3300000,False,-227.0,-8.0,1,left,I. Joe 3PT  (5 PTS) (J. Giddey 4 AST),"[1630198, 1630581]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,,,,,,22.69,Made,5.0,J. Giddey,1630581.0,4.0,,,,,,,,,
344,PT00M51.90S,2022-12-01T02:04:08.4Z,2,REGULAR,turnover,bad pass,[],1628380,,,1610612759,58,75,2022-12-01T02:04:12Z,3320000,False,,,0,,Z. Collins bad pass TURNOVER (1 TO),"[1628380, 1630581]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,,,,,,,Giddey,1630581.0
345,PT00M51.90S,2022-12-01T02:04:08.4Z,2,REGULAR,steal,,[],1630581,,,1610612760,58,75,2022-12-01T02:04:09Z,3330000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
346,PT00M40.10S,2022-12-01T02:04:20.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630526,6.521024967148489,44.6078431372549,1610612760,60,75,2022-12-01T02:04:28Z,3340000,False,27.0,9.0,1,left,J. Robinson-Earl cutting Layup (7 PTS) (J. Williams 1 AST),"[1630526, 1631114]",1610612760.0,OKC,cutting,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,,,2.84,Made,7.0,J. Williams,1631114.0,1.0,,,,,,,,,
348,PT00M28.60S,2022-12-01T02:04:35.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630198,,,1610612759,60,75,2022-12-01T02:04:53Z,3360000,False,,,0,,I. Joe shooting personal FOUL (3 PF) (Jones 2 FT),"[1630198, 1630200]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,203592.0,3.0,0.0,Jones,1630200.0,,,,,,,,,,,,,,,
350,PT00M28.60S,2022-12-01T02:05:02.7Z,2,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,60,76,2022-12-01T02:05:02Z,3380000,False,,,0,,T. Jones Free Throw 1 of 2 (10 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
351,PT00M28.60S,2022-12-01T02:05:17.4Z,2,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,60,77,2022-12-01T02:05:17Z,3390000,False,,,0,,T. Jones Free Throw 2 of 2 (11 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
356,PT00M13.20S,2022-12-01T02:05:49.6Z,2,REGULAR,foul,personal,[],1628966,,,1610612760,60,77,2022-12-01T02:26:29Z,3440000,False,,,0,,K. Bates-Diop loose ball personal FOUL (1 PF),"[1628966, 1630198]",1610612759.0,SAS,loose ball,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,16-24 Left Center,2715.0,1.0,0.0,Joe,1630198.0,,,,,,,,,,,,,,,
