actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
513,PT11M40.00S,2023-03-04T02:49:36.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,6.652431011826544,46.568627450980394,1610612760,99,84,2023-03-04T02:49:45Z,5030000,False,17.0,10.0,1,left,J. Williams driving Layup (16 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.99,Made,16.0,,,,,,,,,,,,,,,,,
514,PT11M21.00S,2023-03-04T02:49:55.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629308,86.41590013140605,50.98039215686274,1610612762,99,84,2023-03-04T02:50:02Z,5040000,False,5.0,75.0,1,right,MISS J. Toscano-Anderson 7' driving floating Shot - blocked,"[1629308, 1631119]",1610612762.0,UTA,driving floating,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),0-8 Center,7.54,Missed,,,,,,,,,,Williams,1631119.0,,,,,,,
515,PT11M21.00S,2023-03-04T02:49:55.7Z,4,REGULAR,block,,[],1631119,,,1610612762,99,84,2023-03-04T02:49:58Z,5050000,False,,,0,,J. Williams BLOCK (2 BLK),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
516,PT11M18.00S,2023-03-04T02:49:58.7Z,4,REGULAR,rebound,defensive,[],1631114,,,1610612760,99,84,2023-03-04T02:50:02Z,5060000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,514.0,,,,3.0,3.0,0.0
517,PT11M16.00S,2023-03-04T02:49:59.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631172,7.966491458607096,44.11764705882353,1610612760,99,84,2023-03-04T02:50:08Z,5070000,False,29.0,22.0,1,left,MISS O. Dieng running DUNK - blocked,"[1631172, 1631323]",1610612760.0,OKC,running,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,Fontecchio,1631323.0,,,,,,,
518,PT11M16.00S,2023-03-04T02:49:59.9Z,4,REGULAR,block,,[],1631323,,,1610612760,99,84,2023-03-04T02:50:02Z,5080000,False,,,0,,S. Fontecchio BLOCK (1 BLK),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
519,PT11M16.00S,2023-03-04T02:49:59.9Z,4,REGULAR,rebound,defensive,[],1627739,,,1610612762,99,84,2023-03-04T02:50:08Z,5090000,False,,,0,,K. Dunn REBOUND (Off:0 Def:5),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,517.0,,,,5.0,5.0,0.0
520,PT11M10.00S,2023-03-04T02:50:06.4Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],200752,90.88370565045992,18.38235294117647,1610612762,99,86,2023-03-04T02:53:31Z,5100000,False,-158.0,33.0,1,right,R. Gay 16' running pullup Jump Shot (8 PTS) (K. Dunn 4 AST),"[200752, 1627739]",1610612762.0,UTA,running pullup,,,Gay,R. Gay,,,,,Mid-Range,16-24 Left,16.15,Made,8.0,K. Dunn,1627739.0,4.0,,,,,,,,,,,,,,
522,PT10M50.00S,2023-03-04T02:50:27.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,16.507884362680684,53.92156862745098,1610612760,99,86,2023-03-04T02:50:33Z,5120000,False,-20.0,103.0,1,left,MISS J. Williams 10' driving floating Shot,[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,10.46,Missed,,,,,,,,,,,,,,,,,,
523,PT10M49.00S,2023-03-04T02:50:28.0Z,4,REGULAR,rebound,defensive,[],200752,,,1610612762,99,86,2023-03-04T02:50:33Z,5130000,False,,,0,,R. Gay REBOUND (Off:0 Def:2),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,522.0,,,,2.0,2.0,0.0
524,PT10M49.00S,2023-03-04T02:50:30.8Z,4,REGULAR,foul,personal,[],1631119,,,1610612762,99,86,2023-03-04T02:50:37Z,5140000,False,,,0,,J. Williams personal FOUL (3 PF),"[1631119, 200752]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,3.0,0.0,Gay,200752.0,,,,,,,,,
526,PT10M37.00S,2023-03-04T02:50:53.9Z,4,REGULAR,3pt,Jump Shot,[],200752,94.69448094612353,96.32352941176471,1610612762,99,86,2023-03-04T02:50:58Z,5160000,False,232.0,-3.0,1,right,MISS R. Gay 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
527,PT10M34.00S,2023-03-04T02:50:56.9Z,4,REGULAR,rebound,defensive,[],1631114,,,1610612760,99,86,2023-03-04T02:50:58Z,5170000,False,,,0,,J. Williams REBOUND (Off:0 Def:4),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,526.0,,,,4.0,4.0,0.0
528,PT10M30.00S,2023-03-04T02:51:00.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630598,6.783837056504599,53.67647058823529,1610612760,101,86,2023-03-04T02:51:09Z,5180000,False,-18.0,11.0,1,left,A. Wiggins running Layup (12 PTS) (J. Williams 3 AST),"[1630598, 1631114]",1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.16,Made,12.0,J. Williams,1631114.0,3.0,,,,,,,,,,,,,,
530,PT10M11.00S,2023-03-04T02:51:19.5Z,4,REGULAR,2pt,Jump Shot,[],200752,92.9862023653088,77.20588235294117,1610612762,101,86,2023-03-04T02:51:28Z,5200000,False,136.0,13.0,1,right,MISS R. Gay 13' turnaround fadeaway Shot,[200752],1610612762.0,UTA,turnaround fadeaway,,,Gay,R. Gay,,,,,Mid-Range,8-16 Right,13.67,Missed,,,,,,,,,,,,,,,,,,
531,PT10M08.00S,2023-03-04T02:51:22.5Z,4,REGULAR,rebound,defensive,[],1631119,,,1610612760,101,86,2023-03-04T02:51:28Z,5210000,False,,,0,,J. Williams REBOUND (Off:1 Def:4),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,530.0,,,,5.0,4.0,1.0
532,PT10M03.00S,2023-03-04T02:51:27.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630598,30.831143232588698,28.921568627450984,1610612760,104,86,2023-03-04T02:55:45Z,5220000,False,105.0,237.0,1,left,A. Wiggins 25' 3PT running (15 PTS) (I. Joe 3 AST),"[1630598, 1630198]",1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,25.97,Made,15.0,I. Joe,1630198.0,3.0,,,,,,,,,,,,,,
534,PT09M44.00S,2023-03-04T02:51:46.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631323,88.38699080157687,51.71568627450981,1610612762,104,86,2023-03-04T02:56:11Z,5240000,False,9.0,57.0,1,right,MISS S. Fontecchio driving floating Shot,[1631323],1610612762.0,UTA,driving floating,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,5.73,Missed,,,,,,,,,,,,,,,,,,
535,PT09M42.00S,2023-03-04T02:51:48.3Z,4,REGULAR,rebound,defensive,[],1630598,,,1610612760,104,86,2023-03-04T02:51:50Z,5250000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,534.0,,,,3.0,2.0,1.0
536,PT09M39.00S,2023-03-04T02:51:51.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630598,6.389618922470433,56.86274509803921,1610612760,104,86,2023-03-04T02:56:57Z,5260000,False,-34.0,8.0,1,left,MISS A. Wiggins running finger roll Layup,[1630598],1610612760.0,OKC,running finger roll,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,3.51,Missed,,,,,,,,,,,,,,,,,,
537,PT09M37.00S,2023-03-04T02:51:53.9Z,4,REGULAR,rebound,defensive,[],200752,,,1610612762,104,86,2023-03-04T02:51:59Z,5270000,False,,,0,,R. Gay REBOUND (Off:0 Def:3),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,536.0,,,,3.0,3.0,0.0
538,PT09M31.00S,2023-03-04T02:51:59.0Z,4,REGULAR,3pt,Jump Shot,[],1631323,92.32917214191852,3.1862745098039214,1610612762,104,89,2023-03-04T02:52:04Z,5280000,False,-234.0,20.0,1,right,S. Fontecchio 3PT  (14 PTS) (K. Dunn 5 AST),"[1631323, 1627739]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Left Corner 3,24+ Left,23.49,Made,14.0,K. Dunn,1627739.0,5.0,,,,,,,,,,,,,,
540,PT09M14.00S,2023-03-04T02:52:17.7Z,4,REGULAR,foul,personal,[],1629308,,,1610612760,104,89,2023-03-04T02:52:23Z,5300000,False,,,0,,J. Toscano-Anderson personal FOUL (1 PF),"[1629308, 1631119]",1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Mid-Range,16-24 Right Center,,,,,,,2714.0,1.0,0.0,Williams,1631119.0,,,,,,,,,
542,PT09M14.00S,2023-03-04T02:52:22.4Z,4,REGULAR,substitution,out,[],1630198,,,1610612760,104,89,2023-03-04T02:52:30Z,5320000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M14.00S,2023-03-04T02:52:22.4Z,4,REGULAR,substitution,out,[],1627745,,,1610612760,104,89,2023-03-04T02:52:30Z,5330000,False,,,0,,SUB out: D. Jones,[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M14.00S,2023-03-04T02:52:22.4Z,4,REGULAR,substitution,in,[],1629652,,,1610612760,104,89,2023-03-04T02:52:30Z,5340000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M14.00S,2023-03-04T02:52:22.4Z,4,REGULAR,substitution,in,[],1628374,,,1610612760,104,89,2023-03-04T02:52:30Z,5350000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M01.00S,2023-03-04T02:52:54.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,10.068988173455978,58.333333333333336,1610612760,104,89,2023-03-04T02:52:59Z,5360000,False,-42.0,42.0,1,left,MISS J. Williams driving floating Shot,[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.93,Missed,,,,,,,,,,,,,,,,,,
547,PT08M59.00S,2023-03-04T02:52:56.9Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,104,89,2023-03-04T02:52:59Z,5370000,False,,,0,,L. Markkanen REBOUND (Off:4 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,546.0,,,,9.0,5.0,4.0
548,PT08M53.00S,2023-03-04T02:53:03.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,91.27792378449409,57.59803921568627,1610612762,104,89,2023-03-04T02:53:08Z,5380000,False,38.0,29.0,1,right,MISS K. Dunn driving finger roll Layup,[1627739],1610612762.0,UTA,driving finger roll,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,,
549,PT08M51.00S,2023-03-04T02:53:05.2Z,4,REGULAR,rebound,defensive,[],1631119,,,1610612760,104,89,2023-03-04T02:53:08Z,5390000,False,,,0,,J. Williams REBOUND (Off:1 Def:5),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,548.0,,,,6.0,5.0,1.0
550,PT08M39.00S,2023-03-04T02:53:16.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,8.40998685939553,57.59037990196079,1610612760,104,89,2023-03-04T03:00:09Z,5400000,False,-38.0,27.0,1,left,MISS A. Wiggins driving floating bank Shot,[1630598],1610612760.0,OKC,driving floating bank,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,4.64,Missed,,,,,,,,,,,,,,,,,,
551,PT08M36.00S,2023-03-04T02:53:19.4Z,4,REGULAR,rebound,offensive,[],1631172,,,1610612760,104,89,2023-03-04T02:53:21Z,5410000,False,,,0,,O. Dieng REBOUND (Off:1 Def:1),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,550.0,,,,2.0,1.0,1.0
552,PT08M36.00S,2023-03-04T02:53:19.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631172,5.590000152587891,50.0,1610612760,106,89,2023-03-04T02:53:19Z,5420000,False,0.0,0.0,1,left,O. Dieng tip Layup (4 PTS),[1631172],1610612760.0,OKC,tip,,,Dieng,O. Dieng,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
554,PT08M19.00S,2023-03-04T02:53:42.0Z,4,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612762,106,89,2023-03-04T03:00:52Z,5440000,False,,,0,,A. Wiggins shooting personal FOUL (3 PF) (Markkanen 2 FT),"[1630598, 1628374]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2714.0,3.0,0.0,Markkanen,1628374.0,,,,,,,,,
556,PT08M19.00S,2023-03-04T02:54:10.3Z,4,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,106,90,2023-03-04T02:54:10Z,5460000,False,,,0,,L. Markkanen Free Throw 1 of 2 (18 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
557,PT08M19.00S,2023-03-04T02:54:10.3Z,4,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,106,90,2023-03-04T02:54:32Z,5470000,False,,,0,,MISS L. Markkanen Free Throw 2 of 2,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
558,PT08M17.00S,2023-03-04T02:54:12.3Z,4,REGULAR,rebound,defensive,[],1631114,,,1610612760,106,90,2023-03-04T02:54:32Z,5480000,False,,,0,,J. Williams REBOUND (Off:0 Def:5),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,557.0,,,,5.0,5.0,0.0
559,PT08M02.00S,2023-03-04T02:54:47.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,7.835085413929041,44.85294117647059,1610612760,108,90,2023-03-04T02:54:51Z,5490000,False,26.0,21.0,1,left,A. Wiggins cutting Layup (17 PTS) (J. Williams 4 AST),"[1630598, 1631114]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,3.33,Made,17.0,J. Williams,1631114.0,4.0,,,,,,,,,,,,,,
561,PT07M52.00S,2023-03-04T02:54:58.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,90.75229960578186,57.59803921568627,1610612762,108,92,2023-03-04T03:10:06Z,5515000,False,38.0,34.0,1,right,L. Markkanen cutting Layup (20 PTS) (K. Dunn 6 AST),"[1628374, 1627739]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,5.13,Made,20.0,K. Dunn,1627739.0,6.0,,,,,,,,,,,,,,
563,PT07M52.00S,2023-03-04T02:54:59.9Z,4,REGULAR,foul,personal,['1freethrow'],1631119,,,1610612762,108,92,2023-03-04T02:55:05Z,5530000,False,,,0,,J. Williams shooting personal FOUL (4 PF) (Markkanen 1 FT),"[1631119, 1628374]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,4.0,0.0,Markkanen,1628374.0,,,,,,,,,
565,PT07M52.00S,2023-03-04T02:55:11.6Z,4,REGULAR,substitution,out,[],200752,,,1610612762,108,92,2023-03-04T02:55:39Z,5550000,False,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M52.00S,2023-03-04T02:55:11.6Z,4,REGULAR,substitution,out,[],1629308,,,1610612762,108,92,2023-03-04T02:55:39Z,5560000,False,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M52.00S,2023-03-04T02:55:11.6Z,4,REGULAR,substitution,in,[],203482,,,1610612762,108,92,2023-03-04T02:55:39Z,5570000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M52.00S,2023-03-04T02:55:11.6Z,4,REGULAR,substitution,in,[],1630534,,,1610612762,108,92,2023-03-04T02:55:39Z,5580000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M52.00S,2023-03-04T02:55:37.6Z,4,REGULAR,freethrow,1 of 1,[],1628374,,,1610612762,108,92,2023-03-04T02:55:40Z,5590000,False,,,0,,MISS L. Markkanen Free Throw 1 of 1,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
570,PT07M50.00S,2023-03-04T02:55:39.6Z,4,REGULAR,rebound,defensive,[],1631119,,,1610612760,108,92,2023-03-04T02:55:40Z,5600000,False,,,0,,J. Williams REBOUND (Off:1 Def:6),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,569.0,,,,7.0,6.0,1.0
571,PT07M28.00S,2023-03-04T02:56:01.0Z,4,REGULAR,3pt,Jump Shot,[],1631172,23.078186596583443,86.76470588235294,1610612760,108,92,2023-03-04T03:09:05Z,5610000,False,-184.0,164.0,1,left,MISS O. Dieng 24' pullup 3PT,[1631172],1610612760.0,OKC,pullup,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Left Center,24.66,Missed,,,,,,,,,,,,,,,,,,
572,PT07M23.00S,2023-03-04T02:56:06.0Z,4,REGULAR,rebound,offensive,[],1631114,,,1610612760,108,92,2023-03-04T03:09:05Z,5620000,False,,,0,,J. Williams REBOUND (Off:1 Def:5),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,571.0,,,,6.0,5.0,1.0
573,PT07M12.00S,2023-03-04T02:56:17.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631119,25.04927726675427,86.51960784313727,1610612760,108,92,2023-03-04T02:56:39Z,5630000,False,-183.0,183.0,1,left,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
574,PT07M11.00S,2023-03-04T02:56:25.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,108,92,2023-03-04T02:56:25Z,5640000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,573.0,,,,,,
575,PT07M11.00S,2023-03-04T02:56:57.7Z,4,REGULAR,jumpball,recovered,[],1631114,,,1610612760,108,92,2023-03-04T02:59:21Z,5650000,False,,,0,,Jump Ball J. Williams vs. L. Markkanen: Tip to J. Williams,"[1631114, 1631119, 1628374]",1610612760.0,OKC,lodgedball,J. Williams,1631114.0,Williams,J. Williams,Williams,1631119.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,,,,,,,
580,PT06M53.00S,2023-03-04T02:57:12.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,34.247700394218136,59.068627450980394,1610612760,111,92,2023-03-04T02:57:18Z,5680000,False,-45.0,269.0,1,left,L. Dort 27' 3PT step back (19 PTS) (O. Dieng 2 AST),"[1629652, 1631172]",1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,27.32,Made,19.0,O. Dieng,1631172.0,2.0,,,,,,,,,,,,,,
581,PT06M37.00S,2023-03-04T02:57:28.8Z,4,REGULAR,turnover,bad pass,[],1628374,,,1610612762,111,92,2023-03-04T03:11:15Z,5690000,False,,,0,,L. Markkanen bad pass TURNOVER (6 TO),"[1628374, 1631114]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,6.0,Williams,1631114.0,,,
582,PT06M37.00S,2023-03-04T02:57:28.8Z,4,REGULAR,steal,,[],1631114,,,1610612760,111,92,2023-03-04T02:57:30Z,5700000,False,,,0,,J. Williams STEAL (4 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
583,PT06M34.00S,2023-03-04T02:57:32.6Z,4,REGULAR,foul,personal,['2freethrow'],1630534,,,1610612760,111,92,2023-03-04T02:57:53Z,5710000,False,,,0,,O. Agbaji shooting personal FOUL (3 PF) (Williams 2 FT),"[1630534, 1631114]",1610612762.0,UTA,shooting,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,3.0,0.0,Williams,1631114.0,,,,,,,,,
586,PT06M34.00S,2023-03-04T02:57:55.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,111,92,2023-03-04T02:57:55Z,5730000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M34.00S,2023-03-04T03:00:02.6Z,4,REGULAR,substitution,out,[],1631172,,,1610612760,111,92,2023-03-04T03:00:17Z,5740000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M34.00S,2023-03-04T03:00:02.6Z,4,REGULAR,substitution,out,[],1631323,,,1610612760,111,92,2023-03-04T03:00:17Z,5750000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M34.00S,2023-03-04T03:00:02.6Z,4,REGULAR,substitution,in,[],1630581,,,1610612760,111,92,2023-03-04T03:00:17Z,5760000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M34.00S,2023-03-04T03:00:02.6Z,4,REGULAR,substitution,in,[],1631117,,,1610612760,111,92,2023-03-04T03:00:17Z,5770000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M34.00S,2023-03-04T03:00:39.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631114,,,1610612760,112,92,2023-03-04T03:02:46Z,5780000,False,,,0,,J. Williams Free Throw 1 of 2 (17 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
592,PT06M34.00S,2023-03-04T03:00:39.3Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631114,,,1610612760,113,92,2023-03-04T03:12:40Z,5790000,False,,,0,,J. Williams Free Throw 2 of 2 (18 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
593,PT06M24.00S,2023-03-04T03:01:05.1Z,4,REGULAR,turnover,bad pass,[],203482,,,1610612762,113,92,2023-03-04T03:01:08Z,5800000,False,,,0,,K. Olynyk bad pass TURNOVER (4 TO),"[203482, 1630598]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,4.0,Wiggins,1630598.0,,,
594,PT06M24.00S,2023-03-04T03:01:05.1Z,4,REGULAR,steal,,[],1630598,,,1610612760,113,92,2023-03-04T03:01:06Z,5810000,False,,,0,,A. Wiggins STEAL (2 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
595,PT06M20.00S,2023-03-04T03:01:09.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630598,6.389618922470433,43.627450980392155,1610612760,115,92,2023-03-04T03:15:21Z,5820000,False,32.0,8.0,1,left,A. Wiggins running reverse Layup (19 PTS) (L. Dort 3 AST),"[1630598, 1629652]",1610612760.0,OKC,running reverse,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,3.28,Made,19.0,L. Dort,1629652.0,3.0,,,,,,,,,,,,,,
597,PT06M20.00S,2023-03-04T03:01:11.6Z,4,REGULAR,foul,personal,['1freethrow'],1628374,,,1610612760,115,92,2023-03-04T03:01:18Z,5840000,False,,,0,,L. Markkanen shooting personal FOUL (3 PF) (Wiggins 1 FT),"[1628374, 1630598]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,3.0,0.0,Wiggins,1630598.0,,,,,,,,,
599,PT06M20.00S,2023-03-04T03:01:39.3Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630598,,,1610612760,115,92,2023-03-04T03:01:41Z,5860000,False,,,0,,MISS A. Wiggins Free Throw 1 of 1,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
