actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
416,PT07M23.00S,2022-10-26T01:26:17.5Z,3,REGULAR,steal,,[],1630526,,,1610612760,63,48,2022-10-26T01:26:17Z,4110000,,,0,,J. Robinson-Earl STEAL (3 STL),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT07M16.00S,2022-10-26T01:26:26.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630544,7.703679369250986,47.794117647058826,1610612760,65,48,2022-10-26T01:26:32Z,4120000,11.0,20.0,1,left,T. Mann driving Layup (18 PTS),[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.27,Made,,,,,18.0,,,,,,,,,,,,,
418,PT07M16.00S,2022-10-26T01:26:28.4Z,3,REGULAR,foul,personal,['1freethrow'],203496,,,1610612760,65,48,2022-10-26T01:26:37Z,4130000,,,0,,R. Covington shooting personal FOUL (1 PF) (Mann 1 FT),"[203496, 1630544]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Mann,1630544.0
420,PT07M16.00S,2022-10-26T01:26:48.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630544,,,1610612760,66,48,2022-10-26T01:26:48Z,4150000,,,0,,T. Mann Free Throw 1 of 1 (19 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
421,PT07M11.00S,2022-10-26T01:26:55.2Z,3,REGULAR,turnover,bad pass,[],202704,,,1610612746,66,48,2022-10-26T01:26:59Z,4160000,,,0,,R. Jackson bad pass TURNOVER (2 TO),"[202704, 1630544]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,,2.0,Mann,1630544.0,,,,,,,,,,
422,PT07M11.00S,2022-10-26T01:26:55.2Z,3,REGULAR,steal,,[],1630544,,,1610612760,66,48,2022-10-26T01:26:57Z,4170000,,,0,,T. Mann STEAL (2 STL),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
423,PT07M07.00S,2022-10-26T01:26:58.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630544,26.757555847568987,81.12745098039215,1610612760,66,48,2022-10-26T01:27:10Z,4180000,-156.0,199.0,1,left,MISS T. Mann 25' running pullup 3PT,[1630544],1610612760.0,OKC,running pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
424,PT07M05.00S,2022-10-26T01:27:02.3Z,3,REGULAR,rebound,offensive,[],1628983,,,1610612760,66,48,2022-10-26T01:27:02Z,4190000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,423.0,3.0,2.0,1.0,,,,,,,,,,,,,,
425,PT07M02.00S,2022-10-26T01:27:04.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629652,31.35676741130092,27.205882352941174,1610612760,66,48,2022-10-26T01:27:12Z,4200000,114.0,242.0,1,left,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,26.78,Missed,,,,,,,,,,,,,,,,,,
426,PT06M58.00S,2022-10-26T01:27:08.8Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,66,48,2022-10-26T01:27:12Z,4210000,,,0,,T. Mann REBOUND (Off:1 Def:8),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,425.0,9.0,8.0,1.0,,,,,,,,,,,,,,
427,PT06M46.00S,2022-10-26T01:27:20.9Z,3,REGULAR,2pt,Jump Shot,[],202704,71.04139290407359,41.17647058823529,1610612746,66,48,2022-10-26T01:27:25Z,4220000,-44.0,220.0,1,right,MISS R. Jackson 22' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Center,22.41,Missed,,,,,,,,,,,,,,,,,,
428,PT06M42.00S,2022-10-26T01:27:24.9Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,66,48,2022-10-26T01:27:25Z,4230000,,,0,,A. Wiggins REBOUND (Off:3 Def:5),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,,,427.0,8.0,5.0,3.0,,,,,,,,,,,,,,
429,PT06M36.00S,2022-10-26T01:27:30.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,5.863994743758213,45.83333333333333,1610612760,68,48,2022-10-26T01:27:34Z,4240000,21.0,3.0,1,left,A. Wiggins driving Layup (7 PTS),[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,7.0,,,,,,,,,,,,,
430,PT06M22.00S,2022-10-26T01:27:43.8Z,3,REGULAR,turnover,bad pass,[],202704,,,1610612746,68,48,2022-10-26T01:27:49Z,4250000,,,0,,R. Jackson bad pass TURNOVER (3 TO),"[202704, 1630598]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,,3.0,Wiggins,1630598.0,,,,,,,,,,
431,PT06M22.00S,2022-10-26T01:27:43.8Z,3,REGULAR,steal,,[],1630598,,,1610612760,68,48,2022-10-26T01:27:45Z,4260000,,,0,,A. Wiggins STEAL (3 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
487,PT06M20.00S,2022-10-26T01:28:10.3Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630598,8.360709592641262,47.30392156862745,1610612760,68,48,2022-10-26T01:51:43Z,4275000,13.0,26.0,1,left,MISS A. Wiggins running DUNK - blocked,"[1630598, 203496]",1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,Covington,203496.0,,,,,
488,PT06M20.00S,2022-10-26T01:28:10.3Z,3,REGULAR,block,,[],203496,,,1610612760,68,48,2022-10-26T01:37:35Z,4282500,,,0,,R. Covington BLOCK (2 BLK),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
489,PT06M19.00S,2022-10-26T01:28:11.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,68,48,2022-10-26T01:51:43Z,4286250,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,487.0,,,,,,,,,,,,,,,,,
434,PT06M19.00S,2022-10-26T01:28:36.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,68,48,2022-10-26T01:28:36Z,4290000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M19.00S,2022-10-26T01:30:59.5Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,68,48,2022-10-26T01:31:14Z,4310000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M19.00S,2022-10-26T01:30:59.5Z,3,REGULAR,substitution,out,[],202704,,,1610612760,68,48,2022-10-26T01:31:14Z,4320000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT06M19.00S,2022-10-26T01:30:59.5Z,3,REGULAR,substitution,out,[],1626181,,,1610612760,68,48,2022-10-26T01:31:14Z,4330000,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT06M19.00S,2022-10-26T01:30:59.5Z,3,REGULAR,substitution,out,[],201587,,,1610612760,68,48,2022-10-26T01:31:14Z,4340000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT06M19.00S,2022-10-26T01:30:59.5Z,3,REGULAR,substitution,in,[],1629647,,,1610612760,68,48,2022-10-26T01:31:14Z,4350000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT06M19.00S,2022-10-26T01:30:59.5Z,3,REGULAR,substitution,in,[],1628379,,,1610612760,68,48,2022-10-26T01:31:14Z,4360000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M19.00S,2022-10-26T01:30:59.5Z,3,REGULAR,substitution,in,[],1629599,,,1610612760,68,48,2022-10-26T01:31:14Z,4370000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT06M19.00S,2022-10-26T01:30:59.5Z,3,REGULAR,substitution,in,[],202322,,,1610612760,68,48,2022-10-26T01:31:14Z,4380000,,,0,,SUB in: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT06M15.00S,2022-10-26T01:31:27.3Z,3,REGULAR,turnover,lost ball,[],1628983,,,1610612760,68,48,2022-10-26T01:31:31Z,4390000,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (2 TO),"[1628983, 203496]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,Covington,203496.0,,,,,,,,,,
445,PT06M15.00S,2022-10-26T01:31:27.3Z,3,REGULAR,steal,,[],203496,,,1610612746,68,48,2022-10-26T01:31:29Z,4400000,,,0,,R. Covington STEAL (1 STL),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
446,PT06M11.00S,2022-10-26T01:31:31.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629611,92.59198423127464,50.98039215686274,1610612746,68,48,2022-10-26T01:31:36Z,4410000,5.0,17.0,1,right,MISS T. Mann running Layup,[1629611],1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,,
447,PT06M09.00S,2022-10-26T01:31:33.5Z,3,REGULAR,rebound,defensive,[],1630544,,,1610612760,68,48,2022-10-26T01:31:36Z,4420000,,,0,,T. Mann REBOUND (Off:1 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,446.0,2.0,1.0,1.0,,,,,,,,,,,,,,
448,PT06M03.00S,2022-10-26T01:31:38.4Z,3,REGULAR,turnover,lost ball,[],1629647,,,1610612760,68,48,2022-10-26T01:31:42Z,4430000,,,0,,D. Bazley lost ball TURNOVER (1 TO),"[1629647, 1629611]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Mann,1629611.0,,,,,,,,,,
449,PT06M03.00S,2022-10-26T01:31:38.4Z,3,REGULAR,steal,,[],1629611,,,1610612746,68,48,2022-10-26T01:31:40Z,4440000,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
450,PT05M45.00S,2022-10-26T01:31:56.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202322,69.85873850197109,73.2843137254902,1610612746,68,48,2022-10-26T01:32:02Z,4450000,116.0,231.0,1,right,MISS J. Wall 25' 3PT,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
451,PT05M41.00S,2022-10-26T01:32:00.1Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,68,48,2022-10-26T01:32:02Z,4460000,,,0,,D. Bazley REBOUND (Off:2 Def:5),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Right Center,,,450.0,7.0,5.0,2.0,,,,,,,,,,,,,,
452,PT05M34.00S,2022-10-26T01:32:10.7Z,3,REGULAR,foul,personal,['2freethrow'],203496,,,1610612760,68,48,2022-10-26T01:32:17Z,4470000,,,0,,R. Covington shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[203496, 1628983]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Gilgeous-Alexander,1628983.0
454,PT05M34.00S,2022-10-26T01:32:33.0Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,69,48,2022-10-26T01:32:33Z,4490000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (21 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
455,PT05M34.00S,2022-10-26T01:32:41.3Z,3,REGULAR,substitution,out,[],1630544,,,1610612760,69,48,2022-10-26T01:32:46Z,4500000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT05M34.00S,2022-10-26T01:32:41.3Z,3,REGULAR,substitution,in,[],1630197,,,1610612760,69,48,2022-10-26T01:32:46Z,4510000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT05M34.00S,2022-10-26T01:32:56.3Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,70,48,2022-10-26T01:32:56Z,4520000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (22 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
458,PT05M24.00S,2022-10-26T01:33:09.3Z,3,REGULAR,turnover,lost ball,[],1629611,,,1610612746,70,48,2022-10-26T01:33:14Z,4530000,,,0,,T. Mann lost ball TURNOVER (4 TO),"[1629611, 1628983]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,,4.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,
459,PT05M24.00S,2022-10-26T01:33:09.3Z,3,REGULAR,steal,,[],1628983,,,1610612760,70,48,2022-10-26T01:33:11Z,4540000,,,0,,S. Gilgeous-Alexander STEAL (3 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
460,PT05M19.00S,2022-10-26T01:33:14.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629647,4.681340341655716,48.28431372549019,1610612760,72,48,2022-10-26T01:33:19Z,4550000,9.0,-8.0,1,left,D. Bazley DUNK (6 PTS) (S. Gilgeous-Alexander 5 AST),"[1629647, 1628983]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,6.0,,,,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,
462,PT04M53.00S,2022-10-26T01:33:41.4Z,3,REGULAR,3pt,Jump Shot,[],1628379,93.64323258869908,94.6078431372549,1610612746,72,48,2022-10-26T01:34:06Z,4570000,223.0,7.0,1,right,MISS L. Kennard step back 3PT - blocked,"[1628379, 1628983]",1610612746.0,LAC,step back,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,22.31,Missed,,,,,,,,,,,,Gilgeous-Alexander,1628983.0,,,,,
463,PT04M53.00S,2022-10-26T01:33:41.4Z,3,REGULAR,block,,[],1628983,,,1610612746,72,48,2022-10-26T01:33:46Z,4580000,,,0,,S. Gilgeous-Alexander BLOCK (3 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
464,PT04M53.00S,2022-10-26T01:33:41.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612746,72,48,2022-10-26T01:34:06Z,4590000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Right Corner 3,24+ Right,,,462.0,,,,,,,,,,,,,,,,,
465,PT04M53.00S,2022-10-26T01:33:48.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612746,72,48,2022-10-26T01:33:54Z,4600000,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1155.0,,,,
466,PT04M40.00S,2022-10-26T01:34:09.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630197,5.075558475689881,48.77450980392157,1610612760,74,48,2022-10-26T01:34:12Z,4610000,6.0,-5.0,1,left,A. Pokusevski cutting DUNK (4 PTS) (S. Gilgeous-Alexander 6 AST),"[1630197, 1628983]",1610612760.0,OKC,cutting,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,4.0,,,,S. Gilgeous-Alexander,1628983.0,6.0,,,,,,,
468,PT04M20.00S,2022-10-26T01:34:30.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,92.85479632063075,51.9607843137255,1610612746,74,50,2022-10-26T01:34:34Z,4630000,10.0,15.0,1,right,T. Mann cutting Layup (9 PTS) (A. Coffey 1 AST),"[1629611, 1629599]",1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.77,Made,,,,,9.0,,,,A. Coffey,1629599.0,1.0,,,,,,,
470,PT03M55.00S,2022-10-26T01:34:55.2Z,3,REGULAR,3pt,Jump Shot,[],1629647,32.40801576872536,21.07843137254902,1610612760,74,50,2022-10-26T01:35:06Z,4650000,145.0,252.0,1,left,MISS D. Bazley 29' 3PT - blocked,"[1629647, 203496]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,Above the Break 3,24+ Right Center,29.06,Missed,,,,,,,,,,,,Covington,203496.0,,,,,
474,PT03M55.00S,2022-10-26T01:34:55.2Z,3,REGULAR,block,,[],203496,,,1610612760,74,50,2022-10-26T01:35:06Z,4655000,,,0,,R. Covington BLOCK (3 BLK),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
471,PT03M53.00S,2022-10-26T01:34:57.2Z,3,REGULAR,rebound,defensive,[],202322,,,1610612746,74,50,2022-10-26T01:35:06Z,4660000,,,0,,J. Wall REBOUND (Off:1 Def:1),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Right Center,,,470.0,2.0,1.0,1.0,,,,,,,,,,,,,,
472,PT03M47.00S,2022-10-26T01:35:03.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203496,92.32917214191852,50.98039215686274,1610612746,74,52,2022-10-26T01:45:45Z,4670000,5.0,20.0,1,right,R. Covington reverse Layup (7 PTS) (L. Kennard 2 AST),"[203496, 1628379]",1610612746.0,LAC,reverse,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,7.0,,,,L. Kennard,1628379.0,2.0,,,,,,,
475,PT03M47.00S,2022-10-26T01:35:13.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,74,52,2022-10-26T01:35:13Z,4690000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M47.00S,2022-10-26T01:36:12.9Z,3,REGULAR,substitution,out,[],1628983,,,1610612760,74,52,2022-10-26T01:36:26Z,4700000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M47.00S,2022-10-26T01:36:12.9Z,3,REGULAR,substitution,out,[],1630526,,,1610612760,74,52,2022-10-26T01:36:26Z,4710000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M47.00S,2022-10-26T01:36:12.9Z,3,REGULAR,substitution,out,[],1629611,,,1610612760,74,52,2022-10-26T01:36:26Z,4720000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M47.00S,2022-10-26T01:36:12.9Z,3,REGULAR,substitution,in,[],203488,,,1610612760,74,52,2022-10-26T01:36:26Z,4730000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M47.00S,2022-10-26T01:36:12.9Z,3,REGULAR,substitution,in,[],1630544,,,1610612760,74,52,2022-10-26T01:36:26Z,4740000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M47.00S,2022-10-26T01:36:12.9Z,3,REGULAR,substitution,in,[],1627826,,,1610612760,74,52,2022-10-26T01:36:26Z,4750000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M35.00S,2022-10-26T01:36:48.9Z,3,REGULAR,foul,personal,['2freethrow'],202322,,,1610612760,74,52,2022-10-26T01:37:07Z,4760000,,,0,,J. Wall shooting personal FOUL (2 PF) (Pokusevski 2 FT),"[202322, 1630197]",1610612746.0,LAC,shooting,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Pokusevski,1630197.0
484,PT03M35.00S,2022-10-26T01:37:09.3Z,3,REGULAR,freethrow,1 of 2,[],1630197,,,1610612760,75,52,2022-10-26T01:37:41Z,4780000,,,0,,A. Pokusevski Free Throw 1 of 2 (5 PTS),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
485,PT03M35.00S,2022-10-26T01:37:09.3Z,3,REGULAR,freethrow,2 of 2,[],1630197,,,1610612760,75,52,2022-10-26T01:37:41Z,4790000,,,0,,MISS A. Pokusevski Free Throw 2 of 2,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
486,PT03M33.00S,2022-10-26T01:37:11.3Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,75,52,2022-10-26T01:37:41Z,4800000,,,0,,I. Zubac REBOUND (Off:3 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,485.0,9.0,6.0,3.0,,,,,,,,,,,,,,
490,PT03M20.00S,2022-10-26T01:37:37.0Z,3,REGULAR,3pt,Jump Shot,[],203496,78.66294349540078,9.558823529411764,1610612746,75,55,2022-10-26T01:37:44Z,4810000,-202.0,148.0,1,right,R. Covington 25' 3PT  (10 PTS) (I. Zubac 2 AST),"[203496, 1627826]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Left Center,25.06,Made,,,,,10.0,,,,I. Zubac,1627826.0,2.0,,,,,,,
492,PT03M06.00S,2022-10-26T01:37:50.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,17.95335085413929,53.431372549019606,1610612760,75,55,2022-10-26T01:37:55Z,4830000,-17.0,116.0,1,left,MISS T. Mann 11' driving floating Shot,[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,11.76,Missed,,,,,,,,,,,,,,,,,,
493,PT03M03.00S,2022-10-26T01:37:53.2Z,3,REGULAR,rebound,defensive,[],1629599,,,1610612746,75,55,2022-10-26T01:37:55Z,4840000,,,0,,A. Coffey REBOUND (Off:0 Def:2),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),8-16 Center,,,492.0,2.0,2.0,0.0,,,,,,,,,,,,,,
494,PT02M56.00S,2022-10-26T01:38:00.2Z,3,REGULAR,3pt,Jump Shot,[],202322,78.9257555847569,92.15686274509804,1610612746,75,58,2022-10-26T01:38:04Z,4850000,211.0,146.0,1,right,J. Wall 25' 3PT  (8 PTS) (R. Covington 2 AST),"[202322, 203496]",1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Right Center,25.62,Made,,,,,8.0,,,,R. Covington,203496.0,2.0,,,,,,,
496,PT02M40.00S,2022-10-26T01:38:19.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627826,,,1610612760,75,58,2022-10-26T01:38:30Z,4870000,,,0,,I. Zubac shooting personal FOUL (2 PF) (Pokusevski 2 FT),"[1627826, 1630197]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Pokusevski,1630197.0
498,PT02M40.00S,2022-10-26T01:38:42.1Z,3,REGULAR,freethrow,1 of 2,[],1630197,,,1610612760,75,58,2022-10-26T01:38:42Z,4890000,,,0,,MISS A. Pokusevski Free Throw 1 of 2,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
499,PT02M40.00S,2022-10-26T01:38:42.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,75,58,2022-10-26T01:38:42Z,4900000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,498.0,,,,,,,,,,,,,,,,,
500,PT02M40.00S,2022-10-26T01:38:43.4Z,3,REGULAR,substitution,out,[],1630598,,,1610612760,75,58,2022-10-26T01:38:51Z,4910000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
