actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
247,PT05M57.00S,2022-11-04T00:55:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,4.5499342969776615,45.83333333333333,1610612760,43,51,2022-11-04T00:55:50Z,2460000,21.0,-10.0,1,left,J. Williams cutting Layup (6 PTS) (A. Pokusevski 1 AST),"[1631114, 1630197]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.3,Made,6.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,,,,,,
249,PT05M42.00S,2022-11-04T00:55:56.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,92.85479632063075,51.71568627450981,1610612743,43,53,2022-11-04T00:56:01Z,2480000,9.0,15.0,1,right,A. Gordon driving Layup (17 PTS),[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.7,Made,17.0,,,,,,,,,,,,,,,,,
250,PT05M29.00S,2022-11-04T00:56:09.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,6.1268068331143235,52.450980392156865,1610612760,45,53,2022-11-04T00:56:14Z,2490000,-12.0,5.0,1,left,A. Pokusevski cutting Layup (2 PTS) (T. Mann 2 AST),"[1630197, 1630544]",1610612760.0,OKC,cutting,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,1.33,Made,2.0,T. Mann,1630544.0,2.0,,,,,,,,,,,,,,
252,PT05M06.00S,2022-11-04T00:56:32.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203484,92.9862023653088,55.63725490196079,1610612743,45,53,2022-11-04T00:56:40Z,2510000,28.0,13.0,1,right,MISS K. Caldwell-Pope cutting Layup,[203484],1610612743.0,DEN,cutting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,,
253,PT05M00.00S,2022-11-04T00:56:38.2Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,45,53,2022-11-04T00:56:40Z,2520000,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,252.0,2.0,1.0,1.0,,,,,,,,,,
254,PT05M00.00S,2022-11-04T00:56:38.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203932,94.40999984741211,50.0,1610612743,45,55,2022-11-04T00:56:38Z,2530000,0.0,0.0,1,right,A. Gordon tip DUNK (19 PTS),[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,0.0,Made,19.0,,,,,,,,,,,,,,,,,
255,PT04M54.00S,2022-11-04T00:56:44.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,20.18725361366623,36.51960784313725,1610612760,45,55,2022-11-04T00:56:49Z,2540000,67.0,137.0,1,left,MISS T. Mann 15' pullup Shot,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,15.3,Missed,,,,,,,,,,,,,,,,,,
256,PT04M52.00S,2022-11-04T00:56:46.5Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,45,55,2022-11-04T00:56:49Z,2550000,,,0,,N. Jokic REBOUND (Off:0 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,255.0,6.0,6.0,0.0,,,,,,,,,,
257,PT04M46.00S,2022-11-04T00:56:52.6Z,2,REGULAR,3pt,Jump Shot,[],1628432,93.11760840998686,4.166666666666666,1610612743,45,58,2022-11-04T00:56:58Z,2560000,-229.0,12.0,1,right,D. Reed 3PT  (5 PTS) (N. Jokic 7 AST),"[1628432, 203999]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,Left Corner 3,24+ Left,22.95,Made,5.0,N. Jokic,203999.0,7.0,,,,,,,,,,,,,,
259,PT04M32.00S,2022-11-04T00:57:05.6Z,2,REGULAR,2pt,Jump Shot,[],1631114,19.398817345597898,32.1078431372549,1610612760,45,58,2022-11-04T00:57:11Z,2580000,89.0,130.0,1,left,MISS J. Williams 15' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,15.77,Missed,,,,,,,,,,,,,,,,,,
260,PT04M30.00S,2022-11-04T00:57:07.6Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,45,58,2022-11-04T00:57:11Z,2590000,,,0,,N. Jokic REBOUND (Off:0 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Right,,,,,,,259.0,7.0,7.0,0.0,,,,,,,,,,
261,PT04M24.00S,2022-11-04T00:57:16.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,92.9862023653088,47.549019607843135,1610612743,45,60,2022-11-04T00:58:45Z,2600000,-12.0,13.0,1,right,A. Gordon driving Layup (21 PTS) (N. Jokic 8 AST),"[203932, 203999]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.82,Made,21.0,N. Jokic,203999.0,8.0,,,,,,,,,,,,,,
263,PT04M24.00S,2022-11-04T00:57:21.4Z,2,REGULAR,foul,personal,['1freethrow'],1630197,,,1610612743,45,60,2022-11-04T00:57:44Z,2620000,,,0,,A. Pokusevski shooting personal FOUL (2 PF) (Gordon 1 FT),"[1630197, 203932]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1198.0,2.0,0.0,Gordon,203932.0,,,,,
265,PT04M24.00S,2022-11-04T00:57:27.6Z,2,REGULAR,substitution,out,[],1629652,,,1610612743,45,60,2022-11-04T00:58:35Z,2640000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M24.00S,2022-11-04T00:57:27.6Z,2,REGULAR,substitution,out,[],1630544,,,1610612743,45,60,2022-11-04T00:58:35Z,2650000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M24.00S,2022-11-04T00:57:27.6Z,2,REGULAR,substitution,out,[],1631114,,,1610612743,45,60,2022-11-04T00:58:35Z,2660000,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M24.00S,2022-11-04T00:57:27.6Z,2,REGULAR,substitution,out,[],1628432,,,1610612743,45,60,2022-11-04T00:58:35Z,2670000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M24.00S,2022-11-04T00:57:27.6Z,2,REGULAR,substitution,in,[],1630581,,,1610612743,45,60,2022-11-04T00:58:35Z,2680000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M24.00S,2022-11-04T00:57:27.6Z,2,REGULAR,substitution,in,[],1628983,,,1610612743,45,60,2022-11-04T00:58:35Z,2690000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M24.00S,2022-11-04T00:57:27.6Z,2,REGULAR,substitution,in,[],1631172,,,1610612743,45,60,2022-11-04T00:58:35Z,2700000,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M24.00S,2022-11-04T00:57:27.6Z,2,REGULAR,substitution,in,[],1627750,,,1610612743,45,60,2022-11-04T00:58:35Z,2710000,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M24.00S,2022-11-04T00:57:54.8Z,2,REGULAR,freethrow,1 of 1,[],203932,,,1610612743,45,61,2022-11-04T00:57:54Z,2720000,,,0,,A. Gordon Free Throw 1 of 1 (22 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
274,PT04M18.00S,2022-11-04T00:58:03.0Z,2,REGULAR,foul,personal,['2freethrow'],203999,,,1610612760,45,61,2022-11-04T00:58:13Z,2730000,,,0,,N. Jokic shooting personal FOUL (1 PF) (Robinson-Earl 2 FT),"[203999, 1630526]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203177.0,1.0,0.0,Robinson-Earl,1630526.0,,,,,
276,PT04M18.00S,2022-11-04T00:58:35.9Z,2,REGULAR,freethrow,1 of 2,[],1630526,,,1610612760,45,61,2022-11-04T00:58:53Z,2750000,,,0,,MISS J. Robinson-Earl Free Throw 1 of 2,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
277,PT04M18.00S,2022-11-04T00:58:35.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,45,61,2022-11-04T00:58:53Z,2760000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,276.0,,,,,,,,,,,,,
278,PT04M18.00S,2022-11-04T00:58:35.9Z,2,REGULAR,freethrow,2 of 2,[],1630526,,,1610612760,45,61,2022-11-04T00:58:53Z,2770000,,,0,,MISS J. Robinson-Earl Free Throw 2 of 2,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
279,PT04M14.00S,2022-11-04T00:58:39.9Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,45,61,2022-11-04T00:58:53Z,2780000,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,278.0,2.0,2.0,0.0,,,,,,,,,,
280,PT04M05.00S,2022-11-04T00:59:01.0Z,2,REGULAR,3pt,Jump Shot,[],1627750,68.67608409986859,61.274509803921575,1610612743,45,61,2022-11-04T00:59:05Z,2790000,56.0,242.0,1,right,MISS J. Murray 24' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,24.84,Missed,,,,,,,,,,,,,,,,,,
281,PT04M02.00S,2022-11-04T00:59:04.0Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,45,61,2022-11-04T00:59:05Z,2800000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:4),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Center,,,,,,,280.0,4.0,4.0,0.0,,,,,,,,,,
282,PT03M55.00S,2022-11-04T00:59:10.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,6.521024967148489,59.31372549019608,1610612760,47,61,2022-11-04T00:59:19Z,2810000,-47.0,9.0,1,left,J. Giddey driving floating bank Jump Shot (4 PTS),[1630581],1610612760.0,OKC,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,4.74,Made,4.0,,,,,,,,,,,,,,,,,
283,PT03M37.00S,2022-11-04T00:59:29.4Z,2,REGULAR,3pt,Jump Shot,[],1628971,96.00854139290408,4.411764705882353,1610612743,47,61,2022-11-04T00:59:34Z,2820000,-228.0,-15.0,1,right,MISS B. Brown 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,22.84,Missed,,,,,,,,,,,,,,,,,,
284,PT03M33.00S,2022-11-04T00:59:33.4Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,47,61,2022-11-04T00:59:34Z,2830000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:5),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,,,,,,,283.0,5.0,5.0,0.0,,,,,,,,,,
285,PT03M26.00S,2022-11-04T00:59:39.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,10.726018396846255,57.84313725490197,1610612760,49,61,2022-11-04T00:59:44Z,2840000,-39.0,48.0,1,left,J. Giddey 6' pullup Jump Shot (6 PTS),[1630581],1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.22,Made,6.0,,,,,,,,,,,,,,,,,
286,PT03M13.00S,2022-11-04T00:59:52.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,83.26215505913272,40.68627450980392,1610612743,49,63,2022-11-04T00:59:56Z,2850000,-47.0,105.0,1,right,B. Brown 11' Jump Shot (10 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,11.47,Made,10.0,,,,,,,,,,,,,,,,,
287,PT02M53.00S,2022-11-04T01:00:12.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,4.812746386333772,51.71568627450981,1610612760,49,63,2022-11-04T01:01:00Z,2860000,-9.0,-7.0,1,left,MISS J. Giddey reverse Layup,[1630581],1610612760.0,OKC,reverse,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
288,PT02M52.00S,2022-11-04T01:00:13.2Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,49,63,2022-11-04T01:00:16Z,2870000,,,0,,N. Jokic REBOUND (Off:0 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,287.0,8.0,8.0,0.0,,,,,,,,,,
289,PT02M40.00S,2022-11-04T01:00:25.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,91.01511169513797,51.470588235294116,1610612743,49,65,2022-11-04T01:01:31Z,2880000,7.0,32.0,1,right,N. Jokic Layup (2 PTS) (A. Gordon 2 AST),"[203999, 203932]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.28,Made,2.0,A. Gordon,203932.0,2.0,,,,,,,,,,,,,,
291,PT02M20.00S,2022-11-04T01:00:45.0Z,2,REGULAR,3pt,Jump Shot,[],1631172,3.3672798948751645,96.07843137254902,1610612760,49,65,2022-11-04T01:00:51Z,2900000,-230.0,-21.0,1,left,MISS O. Dieng 3PT,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Left Corner 3,24+ Left,23.13,Missed,,,,,,,,,,,,,,,,,,
292,PT02M16.00S,2022-11-04T01:00:49.0Z,2,REGULAR,rebound,offensive,[],1630197,,,1610612760,49,65,2022-11-04T01:00:51Z,2910000,,,0,,A. Pokusevski REBOUND (Off:1 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Left Corner 3,24+ Left,,,,,,,291.0,5.0,4.0,1.0,,,,,,,,,,
293,PT02M16.00S,2022-11-04T01:00:49.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630197,5.590000152587891,50.0,1610612760,51,65,2022-11-04T01:00:49Z,2920000,0.0,0.0,1,left,A. Pokusevski tip Layup (4 PTS),[1630197],1610612760.0,OKC,tip,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
294,PT01M59.00S,2022-11-04T01:01:06.8Z,2,REGULAR,3pt,Jump Shot,[],203484,94.56307490144546,3.6764705882352944,1610612743,51,68,2022-11-04T01:01:10Z,2930000,-232.0,-1.0,1,right,K. Caldwell-Pope 3PT  (9 PTS) (J. Murray 1 AST),"[203484, 1627750]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,23.16,Made,9.0,J. Murray,1627750.0,1.0,,,,,,,,,,,,,,
296,PT01M47.00S,2022-11-04T01:01:19.5Z,2,REGULAR,2pt,Jump Shot,[],1628983,6.783837056504599,79.65686274509804,1610612760,53,68,2022-11-04T01:01:28Z,2950000,-148.0,11.0,1,left,S. Gilgeous-Alexander 14' turnaround fadeaway Jump Shot (19 PTS),[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Left,14.87,Made,19.0,,,,,,,,,,,,,,,,,
297,PT01M28.00S,2022-11-04T01:01:40.2Z,2,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612743,53,68,2022-11-04T01:01:49Z,2960000,,,0,,J. Giddey shooting personal FOUL (2 PF) (Gordon 2 FT),"[1630581, 203932]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203177.0,2.0,0.0,Gordon,203932.0,,,,,
299,PT01M28.00S,2022-11-04T01:02:15.9Z,2,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,53,69,2022-11-04T01:02:59Z,2980000,,,0,,A. Gordon Free Throw 1 of 2 (23 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
300,PT01M28.00S,2022-11-04T01:02:16.6Z,2,REGULAR,substitution,out,[],1630197,,,1610612743,53,69,2022-11-04T01:02:42Z,2990000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M28.00S,2022-11-04T01:02:16.6Z,2,REGULAR,substitution,out,[],1630526,,,1610612743,53,69,2022-11-04T01:02:42Z,3000000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT01M28.00S,2022-11-04T01:02:16.6Z,2,REGULAR,substitution,out,[],1631172,,,1610612743,53,69,2022-11-04T01:02:42Z,3010000,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M28.00S,2022-11-04T01:02:16.6Z,2,REGULAR,substitution,out,[],1628971,,,1610612743,53,69,2022-11-04T01:02:42Z,3020000,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT01M28.00S,2022-11-04T01:02:16.6Z,2,REGULAR,substitution,in,[],203488,,,1610612743,53,69,2022-11-04T01:02:42Z,3030000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M28.00S,2022-11-04T01:02:16.6Z,2,REGULAR,substitution,in,[],1629652,,,1610612743,53,69,2022-11-04T01:02:42Z,3040000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M28.00S,2022-11-04T01:02:16.6Z,2,REGULAR,substitution,in,[],1629026,,,1610612743,53,69,2022-11-04T01:02:42Z,3050000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M28.00S,2022-11-04T01:02:16.6Z,2,REGULAR,substitution,in,[],1629008,,,1610612743,53,69,2022-11-04T01:02:42Z,3060000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M28.00S,2022-11-04T01:02:15.9Z,2,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,53,69,2022-11-04T01:02:59Z,3070000,,,0,,MISS A. Gordon Free Throw 2 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
310,PT01M28.00S,2022-11-04T01:02:15.9Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,53,69,2022-11-04T01:03:21Z,3075000,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,308.0,1.0,1.0,0.0,,,,,,,,,,
309,PT01M19.00S,2022-11-04T01:02:46.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,8.229303547963205,49.01960784313725,1610612760,55,69,2022-11-04T01:02:53Z,3080000,5.0,25.0,1,left,L. Dort driving Layup (7 PTS),[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,2.54,Made,7.0,,,,,,,,,,,,,,,,,
311,PT01M02.00S,2022-11-04T01:03:01.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,89.30683311432325,45.83333333333333,1610612743,55,69,2022-11-04T01:03:07Z,3090000,-21.0,48.0,1,right,MISS J. Murray step back Shot,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.23,Missed,,,,,,,,,,,,,,,,,,
312,PT01M00.00S,2022-11-04T01:03:04.0Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,55,69,2022-11-04T01:03:04Z,3100000,,,0,,K. Williams REBOUND (Off:1 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,311.0,2.0,1.0,1.0,,,,,,,,,,
313,PT01M00.00S,2022-11-04T01:03:05.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.206964520367937,51.470588235294116,1610612760,57,69,2022-11-04T01:03:11Z,3110000,-7.0,-4.0,1,left,S. Gilgeous-Alexander driving Layup (21 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.82,Made,21.0,,,,,,,,,,,,,,,,,
314,PT00M48.80S,2022-11-04T01:03:22.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612743,57,69,2022-11-04T01:03:44Z,3120000,,,0,,L. Dort personal FOUL (2 PF) (Murray 2 FT),"[1629652, 1627750]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1198.0,2.0,0.0,Murray,1627750.0,,,,,
316,PT00M48.80S,2022-11-04T01:03:50.4Z,2,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,57,70,2022-11-04T01:03:50Z,3140000,,,0,,J. Murray Free Throw 1 of 2 (7 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
317,PT00M48.80S,2022-11-04T01:04:09.8Z,2,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,57,71,2022-11-04T01:04:09Z,3150000,,,0,,J. Murray Free Throw 2 of 2 (8 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
318,PT00M28.30S,2022-11-04T01:04:36.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,20.318659658344284,45.09803921568628,1610612760,57,71,2022-11-04T01:04:49Z,3160000,25.0,138.0,1,left,MISS S. Gilgeous-Alexander 14' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,14.07,Missed,,,,,,,,,,,,,,,,,,
319,PT00M26.80S,2022-11-04T01:04:37.9Z,2,REGULAR,rebound,offensive,[],1629026,,,1610612760,57,71,2022-11-04T01:04:49Z,3170000,,,0,,K. Williams REBOUND (Off:2 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,318.0,3.0,1.0,2.0,,,,,,,,,,
320,PT00M26.10S,2022-11-04T01:04:38.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629026,5.469776609724048,51.470588235294116,1610612760,57,71,2022-11-04T01:04:53Z,3180000,-7.0,-1.0,1,left,MISS K. Williams putback Layup,[1629026],1610612760.0,OKC,putback,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,,,,,,,,,,,,,
321,PT00M24.00S,2022-11-04T01:04:40.8Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,57,71,2022-11-04T01:04:40Z,3190000,,,0,,N. Jokic REBOUND (Off:0 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,320.0,9.0,9.0,0.0,,,,,,,,,,
322,PT00M03.40S,2022-11-04T01:05:01.4Z,2,REGULAR,3pt,Jump Shot,[],203932,94.03745072273325,5.637254901960785,1610612743,57,71,2022-11-04T01:05:16Z,3200000,-222.0,4.0,1,right,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,22.18,Missed,,,,,,,,,,,,,,,,,,
323,PT00M03.40S,2022-11-04T01:05:01.4Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,57,71,2022-11-04T01:05:07Z,3210000,,,0,,K. Williams REBOUND (Off:2 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Left Corner 3,24+ Left,,,,,,,322.0,4.0,2.0,2.0,,,,,,,,,,
324,PT00M00.00S,2022-11-04T01:05:21.4Z,2,REGULAR,period,end,[],0,,,1610612760,57,71,2022-11-04T01:05:21Z,3220000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-11-04T01:19:30.6Z,3,REGULAR,substitution,out,['startperiod'],1629026,,,1610612760,57,71,2022-11-04T01:20:08Z,3230000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-11-04T01:19:30.6Z,3,REGULAR,substitution,in,['startperiod'],1629647,,,1610612760,57,71,2022-11-04T01:20:08Z,3240000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-11-04T01:20:17.6Z,3,REGULAR,period,start,[],0,,,1610612760,57,71,2022-11-04T01:20:17Z,3250000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
