actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
511,PT09M43.00S,2022-10-24T01:57:40.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,4.155716162943495,60.049019607843135,1610612750,80,87,2022-10-24T01:57:46Z,5010000,-50.0,-13.0,1,left,MISS J. Nowell Layup - blocked,"[1629669, 1631172]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,5.2,Missed,,,,,,,,,Dieng,1631172.0,,,,,,,,
512,PT09M43.00S,2022-10-24T01:57:40.2Z,4,REGULAR,block,,[],1631172,,,1610612750,80,87,2022-10-24T01:57:42Z,5020000,,,0,,O. Dieng BLOCK (2 BLK),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
513,PT09M40.00S,2022-10-24T01:57:43.2Z,4,REGULAR,rebound,offensive,[],1629162,,,1610612750,80,87,2022-10-24T01:57:46Z,5030000,,,0,,J. McLaughlin REBOUND (Off:2 Def:0),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,511.0,2.0,0.0,2.0,,,,,,,,,,
514,PT09M39.00S,2022-10-24T01:57:45.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627752,8.09789750328515,2.696078431372549,1610612750,80,90,2022-10-24T01:57:49Z,5040000,237.0,24.0,1,left,T. Prince 3PT  (11 PTS) (J. McLaughlin 4 AST),"[1627752, 1629162]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,23.77,Made,11.0,J. McLaughlin,1629162.0,4.0,,,,,,,,,,,,,,
516,PT09M27.00S,2022-10-24T01:57:57.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,94.03745072273325,47.794117647058826,1610612760,80,90,2022-10-24T01:58:03Z,5060000,-11.0,4.0,1,right,MISS L. Dort Layup,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
517,PT09M26.00S,2022-10-24T01:58:00.6Z,4,REGULAR,rebound,offensive,[],1629652,,,1610612760,80,90,2022-10-24T01:58:00Z,5070000,,,0,,L. Dort REBOUND (Off:1 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,516.0,3.0,2.0,1.0,,,,,,,,,,
518,PT09M26.00S,2022-10-24T01:58:01.3Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612760,80,90,2022-10-24T01:58:08Z,5080000,,,0,,N. Reid shooting personal FOUL (2 PF) (Dort 2 FT),"[1629675, 1629652]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Dort,1629652.0
520,PT09M26.00S,2022-10-24T01:58:33.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629652,,,1610612760,81,90,2022-10-24T01:58:33Z,5100000,,,0,,L. Dort Free Throw 1 of 2 (19 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
521,PT09M26.00S,2022-10-24T01:58:48.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629652,,,1610612760,82,90,2022-10-24T01:58:48Z,5110000,,,0,,L. Dort Free Throw 2 of 2 (20 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
522,PT09M09.00S,2022-10-24T01:59:06.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,7.703679369250986,40.68627450980392,1610612750,82,92,2022-10-24T01:59:11Z,5120000,47.0,20.0,1,left,J. Nowell driving Layup (9 PTS),[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,5.07,Made,9.0,,,,,,,,,,,,,,,,,
523,PT08M54.00S,2022-10-24T01:59:22.9Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612760,82,92,2022-10-24T01:59:32Z,5130000,,,0,,N. Reid shooting personal FOUL (3 PF) (Omoruyi 2 FT),"[1629675, 1630647]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202053.0,3.0,0.0,Omoruyi,1630647.0
525,PT08M54.00S,2022-10-24T01:59:56.6Z,4,REGULAR,freethrow,1 of 2,[],1630647,,,1610612760,83,92,2022-10-24T01:59:56Z,5150000,,,0,,E. Omoruyi Free Throw 1 of 2 (1 PTS),[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
526,PT08M54.00S,2022-10-24T01:59:57.7Z,4,REGULAR,substitution,out,[],1631172,,,1610612760,83,92,2022-10-24T01:59:59Z,5160000,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M54.00S,2022-10-24T01:59:57.7Z,4,REGULAR,substitution,in,[],1630322,,,1610612760,83,92,2022-10-24T01:59:59Z,5170000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M54.00S,2022-10-24T02:00:12.3Z,4,REGULAR,freethrow,2 of 2,[],1630647,,,1610612760,84,92,2022-10-24T02:00:12Z,5180000,,,0,,E. Omoruyi Free Throw 2 of 2 (2 PTS),[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
529,PT08M33.00S,2022-10-24T02:00:33.6Z,4,REGULAR,3pt,Jump Shot,[],1629669,7.966491458607096,3.1862745098039214,1610612750,84,95,2022-10-24T02:00:38Z,5190000,234.0,22.0,1,left,J. Nowell 3PT  (12 PTS) (N. Reid 1 AST),"[1629669, 1629675]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Right Corner 3,24+ Right,23.52,Made,12.0,N. Reid,1629675.0,1.0,,,,,,,,,,,,,,
531,PT08M22.00S,2022-10-24T02:00:44.7Z,4,REGULAR,3pt,Jump Shot,[],1630322,68.80749014454665,18.627450980392158,1610612760,84,95,2022-10-24T02:00:49Z,5210000,-157.0,241.0,1,right,MISS L. Waters III 28' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,28.73,Missed,,,,,,,,,,,,,,,,,,
532,PT08M19.00S,2022-10-24T02:00:47.7Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,84,95,2022-10-24T02:00:49Z,5220000,,,0,,A. Edwards REBOUND (Off:2 Def:8),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,531.0,10.0,8.0,2.0,,,,,,,,,,
533,PT08M06.00S,2022-10-24T02:01:00.4Z,4,REGULAR,3pt,Jump Shot,[],1629675,29.911300919842315,22.794117647058822,1610612750,84,98,2022-10-24T02:01:07Z,5230000,136.0,229.0,1,left,N. Reid 26' 3PT  (3 PTS) (A. Edwards 3 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,26.61,Made,3.0,A. Edwards,1630162.0,3.0,,,,,,,,,,,,,,
535,PT08M05.00S,2022-10-24T02:01:07.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,84,98,2022-10-24T02:01:07Z,5250000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M05.00S,2022-10-24T02:03:17.1Z,4,REGULAR,substitution,out,[],1630647,,,1610612760,84,98,2022-10-24T02:03:34Z,5260000,,,0,,SUB out: E. Omoruyi,[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M05.00S,2022-10-24T02:03:17.1Z,4,REGULAR,substitution,in,[],1630526,,,1610612760,84,98,2022-10-24T02:03:34Z,5270000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M46.00S,2022-10-24T02:04:10.2Z,4,REGULAR,turnover,lost ball,[],1629652,,,1610612760,84,98,2022-10-24T02:04:14Z,5280000,,,0,,L. Dort lost ball TURNOVER (2 TO),"[1629652, 1629669]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,Nowell,1629669.0,,,,,
539,PT07M46.00S,2022-10-24T02:04:10.2Z,4,REGULAR,steal,,[],1629669,,,1610612750,84,98,2022-10-24T02:04:12Z,5290000,,,0,,J. Nowell STEAL (2 STL),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
540,PT07M37.00S,2022-10-24T02:04:19.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,29.38567674113009,21.323529411764707,1610612750,84,101,2022-10-24T02:04:25Z,5300000,143.0,224.0,1,left,N. Reid 26' 3PT  (6 PTS) (T. Prince 2 AST),"[1629675, 1627752]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,26.57,Made,6.0,T. Prince,1627752.0,2.0,,,,,,,,,,,,,,
542,PT07M24.00S,2022-10-24T02:04:31.9Z,4,REGULAR,turnover,bad pass,[],1630197,,,1610612760,84,101,2022-10-24T02:04:35Z,5320000,,,0,,A. Pokusevski bad pass TURNOVER (1 TO),"[1630197, 1630162]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Edwards,1630162.0,,,,,
543,PT07M24.00S,2022-10-24T02:04:31.9Z,4,REGULAR,steal,,[],1630162,,,1610612750,84,101,2022-10-24T02:04:34Z,5330000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
544,PT07M08.00S,2022-10-24T02:04:48.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,32.40801576872536,28.921568627450984,1610612750,84,104,2022-10-24T02:04:54Z,5340000,105.0,252.0,1,left,A. Edwards 27' 3PT pullup (28 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,27.32,Made,28.0,,,,,,,,,,,,,,,,,
545,PT07M04.00S,2022-10-24T02:04:57.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,84,104,2022-10-24T02:04:57Z,5350000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M04.00S,2022-10-24T02:07:23.3Z,4,REGULAR,substitution,out,[],1629652,,,1610612760,84,104,2022-10-24T02:07:29Z,5360000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M04.00S,2022-10-24T02:07:23.3Z,4,REGULAR,substitution,out,[],1630526,,,1610612760,84,104,2022-10-24T02:07:29Z,5370000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M04.00S,2022-10-24T02:07:23.3Z,4,REGULAR,substitution,in,[],1631172,,,1610612760,84,104,2022-10-24T02:07:29Z,5380000,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M04.00S,2022-10-24T02:07:23.3Z,4,REGULAR,substitution,in,[],1630647,,,1610612760,84,104,2022-10-24T02:07:29Z,5390000,,,0,,SUB in: E. Omoruyi,[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT06M53.00S,2022-10-24T02:07:55.1Z,4,REGULAR,3pt,Jump Shot,[],1630322,75.64060446780552,12.5,1610612760,84,104,2022-10-24T02:08:02Z,5400000,-188.0,176.0,1,right,MISS L. Waters III 25' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
551,PT06M50.00S,2022-10-24T02:07:58.1Z,4,REGULAR,rebound,defensive,[],1629669,,,1610612750,84,104,2022-10-24T02:08:02Z,5410000,,,0,,J. Nowell REBOUND (Off:1 Def:4),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,,,,,,,550.0,5.0,4.0,1.0,,,,,,,,,,
552,PT06M33.00S,2022-10-24T02:08:15.1Z,4,REGULAR,2pt,Jump Shot,[],1630162,12.040078843626807,20.833333333333336,1610612750,84,106,2022-10-24T02:08:24Z,5420000,146.0,61.0,1,left,A. Edwards 15' step back Jump Shot (30 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,15.79,Made,30.0,,,,,,,,,,,,,,,,,
553,PT06M15.00S,2022-10-24T02:08:32.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630197,82.34231274638634,34.31372549019608,1610612760,84,106,2022-10-24T02:08:43Z,5430000,-78.0,113.0,1,right,MISS A. Pokusevski 13' turnaround Shot,[1630197],1610612760.0,OKC,turnaround,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),8-16 Left,13.79,Missed,,,,,,,,,,,,,,,,,,
554,PT06M10.00S,2022-10-24T02:08:37.9Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,84,106,2022-10-24T02:08:43Z,5440000,,,0,,A. Edwards REBOUND (Off:2 Def:9),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,553.0,11.0,9.0,2.0,,,,,,,,,,
555,PT06M09.00S,2022-10-24T02:08:38.5Z,4,REGULAR,3pt,Jump Shot,[],1630162,32.802233902759525,38.23529411764706,1610612750,84,106,2022-10-24T02:08:49Z,5450000,59.0,256.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,26.25,Missed,,,,,,,,,,,,,,,,,,
556,PT06M09.00S,2022-10-24T02:08:38.5Z,4,REGULAR,rebound,defensive,[],1631172,,,1610612760,84,106,2022-10-24T02:08:49Z,5460000,,,0,,O. Dieng REBOUND (Off:0 Def:5),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,,,,,,,555.0,5.0,5.0,0.0,,,,,,,,,,
557,PT06M02.00S,2022-10-24T02:08:45.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630647,93.24901445466492,51.225490196078425,1610612760,86,106,2022-10-24T02:09:00Z,5470000,6.0,11.0,1,right,E. Omoruyi Layup (4 PTS) (O. Dieng 3 AST),"[1630647, 1631172]",1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,1.26,Made,4.0,O. Dieng,1631172.0,3.0,,,,,,,,,,,,,,
559,PT06M02.00S,2022-10-24T02:08:51.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,86,106,2022-10-24T02:08:51Z,5490000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M02.00S,2022-10-24T02:09:56.6Z,4,REGULAR,substitution,out,[],1630598,,,1610612750,86,106,2022-10-24T02:10:23Z,5500000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M02.00S,2022-10-24T02:09:56.6Z,4,REGULAR,substitution,out,[],1629669,,,1610612750,86,106,2022-10-24T02:10:23Z,5510000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M02.00S,2022-10-24T02:09:56.6Z,4,REGULAR,substitution,in,[],1630198,,,1610612750,86,106,2022-10-24T02:10:23Z,5520000,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M02.00S,2022-10-24T02:09:56.6Z,4,REGULAR,substitution,in,[],1627854,,,1610612750,86,106,2022-10-24T02:10:23Z,5530000,,,0,,SUB in: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT05M44.00S,2022-10-24T02:10:46.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,6.783837056504599,51.225490196078425,1610612750,86,108,2022-10-24T02:10:51Z,5540000,-6.0,11.0,1,left,N. Reid Layup (8 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.28,Made,8.0,,,,,,,,,,,,,,,,,
565,PT05M26.00S,2022-10-24T02:11:03.9Z,4,REGULAR,3pt,Jump Shot,[],1630198,82.7365308804205,95.34313725490196,1610612760,86,108,2022-10-24T02:11:08Z,5550000,227.0,110.0,1,right,MISS I. Joe 25' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,,,
566,PT05M24.00S,2022-10-24T02:11:05.9Z,4,REGULAR,rebound,offensive,[],1630322,,,1610612760,86,108,2022-10-24T02:11:08Z,5560000,,,0,,L. Waters III REBOUND (Off:1 Def:0),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,,,,,,,565.0,1.0,0.0,1.0,,,,,,,,,,
567,PT05M18.00S,2022-10-24T02:11:11.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630198,81.68528252299606,63.23529411764706,1610612760,88,108,2022-10-24T02:11:17Z,5570000,66.0,120.0,1,right,I. Joe 13' pullup Jump Shot (2 PTS),[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Center,13.68,Made,2.0,,,,,,,,,,,,,,,,,
568,PT04M58.00S,2022-10-24T02:11:31.9Z,4,REGULAR,3pt,Jump Shot,[],1629675,32.802233902759525,50.245098039215684,1610612750,88,108,2022-10-24T02:11:37Z,5580000,-1.0,256.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
569,PT04M55.00S,2022-10-24T02:11:34.9Z,4,REGULAR,rebound,defensive,[],1630647,,,1610612760,88,108,2022-10-24T02:11:37Z,5590000,,,0,,E. Omoruyi REBOUND (Off:0 Def:1),[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,Above the Break 3,24+ Center,,,,,,,568.0,1.0,1.0,0.0,,,,,,,,,,
570,PT04M48.00S,2022-10-24T02:11:42.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630647,91.93495400788436,51.225490196078425,1610612760,90,108,2022-10-24T02:11:47Z,5600000,6.0,23.0,1,right,E. Omoruyi floating Jump Shot (6 PTS),[1630647],1610612760.0,OKC,floating,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,2.41,Made,6.0,,,,,,,,,,,,,,,,,
571,PT04M48.00S,2022-10-24T02:11:47.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,90,108,2022-10-24T02:11:47Z,5610000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT04M48.00S,2022-10-24T02:11:51.2Z,4,REGULAR,substitution,out,[],1630162,,,1610612750,90,108,2022-10-24T02:13:04Z,5620000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT04M48.00S,2022-10-24T02:11:51.2Z,4,REGULAR,substitution,in,[],1629669,,,1610612750,90,108,2022-10-24T02:13:04Z,5630000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT04M36.00S,2022-10-24T02:13:25.2Z,4,REGULAR,foul,personal,['2freethrow'],1630647,,,1610612750,90,108,2022-10-24T02:13:33Z,5640000,,,0,,E. Omoruyi shooting personal FOUL (1 PF) (Reid 2 FT),"[1630647, 1629675]",1610612760.0,OKC,shooting,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Reid,1629675.0
576,PT04M36.00S,2022-10-24T02:13:57.6Z,4,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,90,109,2022-10-24T02:14:20Z,5660000,,,0,,N. Reid Free Throw 1 of 2 (9 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
577,PT04M36.00S,2022-10-24T02:13:59.0Z,4,REGULAR,substitution,out,[],1630197,,,1610612750,90,109,2022-10-24T02:14:03Z,5670000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M36.00S,2022-10-24T02:13:59.0Z,4,REGULAR,substitution,in,[],1631119,,,1610612750,90,109,2022-10-24T02:14:03Z,5680000,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT04M36.00S,2022-10-24T02:13:57.6Z,4,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,90,109,2022-10-24T02:14:20Z,5690000,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
580,PT04M33.00S,2022-10-24T02:14:00.6Z,4,REGULAR,rebound,defensive,[],1631119,,,1610612760,90,109,2022-10-24T02:14:20Z,5700000,,,0,,J. Williams REBOUND (Off:1 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,579.0,2.0,1.0,1.0,,,,,,,,,,
581,PT04M15.00S,2022-10-24T02:14:36.8Z,4,REGULAR,3pt,Jump Shot,[],1630322,73.80091984231275,15.196078431372548,1610612760,90,109,2022-10-24T02:14:42Z,5710000,-174.0,194.0,1,right,MISS L. Waters III 26' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
582,PT04M11.00S,2022-10-24T02:14:40.2Z,4,REGULAR,rebound,defensive,[],1629669,,,1610612750,90,109,2022-10-24T02:14:40Z,5720000,,,0,,J. Nowell REBOUND (Off:1 Def:5),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,,,,,,,581.0,6.0,5.0,1.0,,,,,,,,,,
583,PT04M08.00S,2022-10-24T02:14:43.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629669,6.1268068331143235,48.77450980392157,1610612750,90,111,2022-10-24T02:14:52Z,5730000,6.0,5.0,1,left,J. Nowell running Layup (14 PTS),[1629669],1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,0.8,Made,14.0,,,,,,,,,,,,,,,,,
584,PT03M58.00S,2022-10-24T02:14:54.1Z,4,REGULAR,3pt,Jump Shot,[],1630647,95.3515111695138,96.07843137254902,1610612760,93,111,2022-10-24T02:14:59Z,5740000,230.0,-9.0,1,right,E. Omoruyi 3PT  (9 PTS) (I. Joe 1 AST),"[1630647, 1630198]",1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,Right Corner 3,24+ Right,23.06,Made,9.0,I. Joe,1630198.0,1.0,,,,,,,,,,,,,,
586,PT03M43.00S,2022-10-24T02:15:08.3Z,4,REGULAR,3pt,Jump Shot,[],1629669,30.305519053876477,29.166666666666668,1610612750,93,111,2022-10-24T02:15:18Z,5760000,104.0,232.0,1,left,MISS J. Nowell 25' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,25.47,Missed,,,,,,,,,,,,,,,,,,
587,PT03M38.00S,2022-10-24T02:15:13.3Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,93,111,2022-10-24T02:15:18Z,5770000,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,,586.0,1.0,0.0,1.0,,,,,,,,,,
588,PT03M38.00S,2022-10-24T02:15:13.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629675,5.590000152587891,50.0,1610612750,93,113,2022-10-24T02:15:29Z,5780000,0.0,0.0,1,left,N. Reid putback Layup (11 PTS),[1629675],1610612750.0,MIN,putback,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.0,Made,11.0,,,,,,,,,,,,,,,,,
589,PT03M26.00S,2022-10-24T02:15:25.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631172,91.14651773981603,60.29411764705882,1610612760,93,113,2022-10-24T02:17:54Z,5790000,51.0,31.0,1,right,MISS O. Dieng 6' floating Shot,[1631172],1610612760.0,OKC,floating,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,,,,,,,,,,,,,,,,,,
590,PT03M26.00S,2022-10-24T02:15:25.1Z,4,REGULAR,rebound,offensive,[],1630647,,,1610612760,93,113,2022-10-24T02:15:34Z,5800000,,,0,,E. Omoruyi REBOUND (Off:1 Def:1),[1630647],1610612760.0,OKC,,,,Omoruyi,E. Omoruyi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,589.0,2.0,1.0,1.0,,,,,,,,,,
