actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
499,PT01M08.00S,2022-11-02T01:46:17.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628964,30.699737187910642,26.47058823529412,1610612753,81,86,2022-11-02T01:46:31Z,4910000,118.0,236.0,1,left,MISS M. Bamba 26' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,,,,26.38,Missed,,,,,,,,,,,,,,,
500,PT01M07.00S,2022-11-02T01:46:18.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612760,81,86,2022-11-02T01:46:31Z,4920000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,499.0,,,,,,,,,
502,PT00M57.30S,2022-11-02T01:46:41.5Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612760,81,86,2022-11-02T01:46:45Z,4940000,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1629643]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,1.0,Okeke,1629643.0,,,,,,,,,,,,,,,,,
503,PT00M57.30S,2022-11-02T01:46:41.5Z,3,REGULAR,steal,,[],1629643,,,1610612753,81,86,2022-11-02T01:46:43Z,4950000,,,0,,C. Okeke STEAL (1 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
504,PT00M52.20S,2022-11-02T01:46:46.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630181,6.258212877792378,37.5,1610612753,81,88,2022-11-02T01:46:51Z,4960000,62.0,6.0,1,left,R. Hampton 6' running Layup (10 PTS),[1630181],1610612753.0,ORL,running,,,Hampton,R. Hampton,,,,,In The Paint (Non-RA),0-8 Center,,,,6.28,Made,10.0,,,,,,,,,,,,,,
505,PT00M41.00S,2022-11-02T01:46:59.9Z,3,REGULAR,3pt,Jump Shot,[],1631172,87.46714848883047,95.83333333333334,1610612760,81,88,2022-11-02T01:47:06Z,4970000,229.0,65.0,1,right,MISS O. Dieng 3PT,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Right Corner 3,24+ Right,,,,23.83,Missed,,,,,,,,,,,,,,,
506,PT00M38.40S,2022-11-02T01:47:02.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,81,88,2022-11-02T01:47:06Z,4980000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,505.0,,,,,,,,,
508,PT00M34.30S,2022-11-02T01:47:26.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630544,80.3712220762155,59.068627450980394,1610612760,83,88,2022-11-02T01:47:30Z,5000000,45.0,132.0,1,right,T. Mann 13' pullup Jump Shot (8 PTS) (A. Pokusevski 1 AST),"[1630544, 1630197]",1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,13.96,Made,8.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,,,
510,PT00M34.30S,2022-11-02T01:47:28.5Z,3,REGULAR,foul,personal,['1freethrow'],1630284,,,1610612760,83,88,2022-11-02T01:47:35Z,5020000,,,0,,K. Harris shooting personal FOUL (1 PF) (Mann 1 FT),"[1630284, 1630544]",1610612753.0,ORL,shooting,,,Harris,K. Harris,,,,,Mid-Range,8-16 Center,,,,,,,,,,1148.0,,,,,,,1.0,0.0,Mann,1630544.0
512,PT00M34.30S,2022-11-02T01:47:50.4Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630544,,,1610612760,83,88,2022-11-02T01:47:52Z,5040000,,,0,,MISS T. Mann Free Throw 1 of 1,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
513,PT00M32.70S,2022-11-02T01:47:52.0Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,83,88,2022-11-02T01:47:52Z,5050000,,,0,,C. Okeke REBOUND (Off:2 Def:3),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,512.0,5.0,3.0,2.0,,,,,,
514,PT00M17.00S,2022-11-02T01:48:07.2Z,3,REGULAR,3pt,Jump Shot,[],1630591,9.149145860709593,3.9215686274509802,1610612753,83,88,2022-11-02T01:48:13Z,5060000,230.0,34.0,1,left,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,,,,23.28,Missed,,,,,,,,,,,,,,,
515,PT00M14.10S,2022-11-02T01:48:10.1Z,3,REGULAR,rebound,defensive,[],1631172,,,1610612760,83,88,2022-11-02T01:48:10Z,5070000,,,0,,O. Dieng REBOUND (Off:0 Def:4),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Right Corner 3,24+ Right,,,,,,,,,,,514.0,4.0,4.0,0.0,,,,,,
516,PT00M11.60S,2022-11-02T01:48:13.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630526,93.64323258869908,50.0,1610612760,85,88,2022-11-02T01:48:19Z,5080000,0.0,7.0,1,right,J. Robinson-Earl running DUNK (9 PTS) (O. Dieng 2 AST),"[1630526, 1631172]",1610612760.0,OKC,running,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,0.73,Made,9.0,O. Dieng,1631172.0,2.0,,,,,,,,,,,
518,PT00M02.70S,2022-11-02T01:48:26.5Z,3,REGULAR,2pt,Jump Shot,[],1630181,21.50131406044678,53.67647058823529,1610612753,85,88,2022-11-02T01:48:31Z,5100000,-18.0,150.0,1,left,MISS R. Hampton 15' pullup Shot,[1630181],1610612753.0,ORL,pullup,,,Hampton,R. Hampton,,,,,Mid-Range,8-16 Center,,,,15.07,Missed,,,,,,,,,,,,,,,
519,PT00M02.70S,2022-11-02T01:48:26.5Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,85,88,2022-11-02T01:48:31Z,5110000,,,0,,A. Pokusevski REBOUND (Off:4 Def:3),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,8-16 Center,,,,,,,,,,,518.0,7.0,3.0,4.0,,,,,,
520,PT00M00.00S,2022-11-02T01:48:39.5Z,3,REGULAR,period,end,[],0,,,1610612760,85,88,2022-11-02T01:48:39Z,5120000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2022-11-02T01:50:54.1Z,4,REGULAR,substitution,out,['startperiod'],1628964,,,1610612760,85,88,2022-11-02T01:51:15Z,5130000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-11-02T01:50:54.1Z,4,REGULAR,substitution,out,['startperiod'],1629643,,,1610612760,85,88,2022-11-02T01:51:15Z,5140000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2022-11-02T01:50:54.1Z,4,REGULAR,substitution,out,['startperiod'],1630284,,,1610612760,85,88,2022-11-02T01:51:15Z,5150000,,,0,,SUB out: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2022-11-02T01:50:54.1Z,4,REGULAR,substitution,in,['startperiod'],1631094,,,1610612760,85,88,2022-11-02T01:51:15Z,5160000,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2022-11-02T01:50:54.1Z,4,REGULAR,substitution,in,['startperiod'],1630532,,,1610612760,85,88,2022-11-02T01:51:15Z,5170000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2022-11-02T01:50:54.1Z,4,REGULAR,substitution,in,['startperiod'],1628976,,,1610612760,85,88,2022-11-02T01:51:15Z,5180000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2022-11-02T01:51:17.4Z,4,REGULAR,period,start,[],0,,,1610612753,85,88,2022-11-02T01:51:17Z,5190000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT11M47.00S,2022-11-02T01:51:29.9Z,4,REGULAR,turnover,bad pass,[],1630591,,,1610612753,85,88,2022-11-02T01:51:33Z,5200000,,,0,,J. Suggs bad pass TURNOVER (3 TO),"[1630591, 1630526]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,3.0,Robinson-Earl,1630526.0,,,,,,,,,,,,,,,,,
529,PT11M47.00S,2022-11-02T01:51:29.9Z,4,REGULAR,steal,,[],1630526,,,1610612760,85,88,2022-11-02T01:51:31Z,5210000,,,0,,J. Robinson-Earl STEAL (3 STL),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
530,PT11M41.00S,2022-11-02T01:51:34.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630526,94.03745072273325,48.28431372549019,1610612760,85,88,2022-11-02T01:51:43Z,5220000,-9.0,4.0,1,right,MISS J. Robinson-Earl running Layup,[1630526],1610612760.0,OKC,running,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,0.93,Missed,,,,,,,,,,,,,,,
531,PT11M37.00S,2022-11-02T01:51:38.9Z,4,REGULAR,rebound,offensive,[],1630544,,,1610612760,85,88,2022-11-02T01:51:43Z,5230000,,,0,,T. Mann REBOUND (Off:1 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,530.0,2.0,1.0,1.0,,,,,,
532,PT11M37.00S,2022-11-02T01:51:39.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630544,94.40999984741211,50.0,1610612760,87,88,2022-11-02T01:51:39Z,5240000,0.0,0.0,1,right,T. Mann tip Layup (10 PTS),[1630544],1610612760.0,OKC,tip,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,,0.0,Made,10.0,,,,,,,,,,,,,,
533,PT11M17.00S,2022-11-02T01:51:59.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,5.732588699080158,40.931372549019606,1610612753,87,88,2022-11-02T01:52:03Z,5250000,45.0,1.0,1,left,MISS W. Carter Jr. Layup - blocked,"[1628976, 1630197]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,4.53,Missed,,,,,,,,,,Pokusevski,1630197.0,,,,
534,PT11M17.00S,2022-11-02T01:51:59.1Z,4,REGULAR,block,,[],1630197,,,1610612753,87,88,2022-11-02T01:52:01Z,5260000,,,0,,A. Pokusevski BLOCK (3 BLK),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
535,PT11M15.00S,2022-11-02T01:52:01.1Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612760,87,88,2022-11-02T01:52:03Z,5270000,,,0,,T. Mann REBOUND (Off:1 Def:2),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,533.0,3.0,2.0,1.0,,,,,,
536,PT11M11.00S,2022-11-02T01:52:07.3Z,4,REGULAR,turnover,traveling,[],1630197,,,1610612760,87,88,2022-11-02T01:52:12Z,5280000,,,0,,A. Pokusevski traveling TURNOVER (2 TO),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,16-24 Left Center,2.0,,,,,,,,,1148.0,,,,,,,,,,
537,PT10M55.00S,2022-11-02T01:52:32.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,4.681340341655716,58.57843137254902,1610612753,87,90,2022-11-02T01:52:36Z,5290000,-43.0,-8.0,1,left,F. Wagner driving Layup (18 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,4.37,Made,18.0,,,,,,,,,,,,,,
538,PT10M43.00S,2022-11-02T01:52:45.4Z,4,REGULAR,turnover,lost ball,[],1630581,,,1610612760,87,90,2022-11-02T01:52:49Z,5300000,,,0,,J. Giddey lost ball TURNOVER (2 TO),"[1630581, 1630591]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,2.0,Suggs,1630591.0,,,,,,,,,,,,,,,,,
539,PT10M43.00S,2022-11-02T01:52:45.4Z,4,REGULAR,steal,,[],1630591,,,1610612753,87,90,2022-11-02T01:52:47Z,5310000,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
540,PT10M40.00S,2022-11-02T01:52:48.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630591,5.075558475689881,50.73529411764706,1610612753,87,92,2022-11-02T01:52:54Z,5320000,-4.0,-5.0,1,left,J. Suggs running DUNK (9 PTS),[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,0.61,Made,9.0,,,,,,,,,,,,,,
541,PT10M24.00S,2022-11-02T01:53:09.7Z,4,REGULAR,3pt,Jump Shot,[],1630544,85.75886990801577,95.83333333333334,1610612760,87,92,2022-11-02T01:53:15Z,5330000,229.0,81.0,1,right,MISS T. Mann 24' pullup 3PT,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,,24.32,Missed,,,,,,,,,,,,,,,
542,PT10M20.00S,2022-11-02T01:53:13.7Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,87,92,2022-11-02T01:53:15Z,5340000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,541.0,8.0,6.0,2.0,,,,,,
543,PT10M07.00S,2022-11-02T01:53:26.4Z,4,REGULAR,2pt,Jump Shot,[],1631094,8.754927726675426,24.754901960784316,1610612753,87,92,2022-11-02T01:53:31Z,5350000,126.0,30.0,1,left,MISS P. Banchero 12' turnaround fadeaway Shot,[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,12.97,Missed,,,,,,,,,,,,,,,
544,PT10M06.00S,2022-11-02T01:53:27.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,87,92,2022-11-02T01:53:31Z,5360000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,543.0,,,,,,,,,
546,PT09M53.00S,2022-11-02T01:53:52.2Z,4,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612760,87,92,2022-11-02T01:54:01Z,5380000,,,0,,F. Wagner shooting personal FOUL (1 PF) (Mann 2 FT),"[1630532, 1630544]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1148.0,,,,,,,1.0,0.0,Mann,1630544.0
548,PT09M53.00S,2022-11-02T01:54:02.4Z,4,REGULAR,freethrow,1 of 2,[],1630544,,,1610612760,88,92,2022-11-02T01:54:02Z,5400000,,,0,,T. Mann Free Throw 1 of 2 (11 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
549,PT09M53.00S,2022-11-02T01:54:30.6Z,4,REGULAR,freethrow,2 of 2,[],1630544,,,1610612760,89,92,2022-11-02T01:54:30Z,5410000,,,0,,T. Mann Free Throw 2 of 2 (12 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
550,PT09M38.00S,2022-11-02T01:54:47.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,5.732588699080158,57.84313725490197,1610612753,89,92,2022-11-02T01:55:28Z,5420000,-39.0,1.0,1,left,MISS W. Carter Jr. Layup,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,3.92,Missed,,,,,,,,,,,,,,,
551,PT09M35.00S,2022-11-02T01:54:50.5Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,89,92,2022-11-02T01:54:50Z,5430000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,550.0,9.0,6.0,3.0,,,,,,
552,PT09M35.00S,2022-11-02T01:54:50.5Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628976,5.590000152587891,50.0,1610612753,89,94,2022-11-02T02:02:06Z,5440000,0.0,0.0,1,left,W. Carter Jr. tip DUNK (20 PTS),[1628976],1610612753.0,ORL,tip,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,0.0,Made,20.0,,,,,,,,,,,,,,
553,PT09M11.00S,2022-11-02T01:55:13.5Z,4,REGULAR,3pt,Jump Shot,[],1630197,82.7365308804205,93.62745098039215,1610612760,89,94,2022-11-02T01:55:32Z,5450000,218.0,110.0,1,right,MISS A. Pokusevski 24' pullup 3PT,[1630197],1610612760.0,OKC,pullup,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Right Center,,,,24.42,Missed,,,,,,,,,,,,,,,
554,PT09M09.00S,2022-11-02T01:55:15.5Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,89,94,2022-11-02T01:55:32Z,5460000,,,0,,P. Banchero REBOUND (Off:0 Def:7),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,553.0,7.0,7.0,0.0,,,,,,
557,PT08M58.00S,2022-11-02T01:55:27.1Z,4,REGULAR,3pt,Jump Shot,[],1630591,2.0532194480946124,95.83333333333334,1610612753,89,94,2022-11-02T01:55:35Z,5470000,-229.0,-33.0,1,left,MISS J. Suggs step back 3PT,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,,,,23.16,Missed,,,,,,,,,,,,,,,
558,PT08M55.00S,2022-11-02T01:55:30.1Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,89,94,2022-11-02T01:55:35Z,5480000,,,0,,W. Carter Jr. REBOUND (Off:4 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,557.0,10.0,6.0,4.0,,,,,,
559,PT08M52.00S,2022-11-02T01:55:33.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,7.046649145860711,51.470588235294116,1610612753,89,96,2022-11-02T02:02:59Z,5490000,-7.0,14.0,1,left,P. Banchero cutting Layup (15 PTS) (W. Carter Jr. 2 AST),"[1631094, 1628976]",1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,1.56,Made,15.0,W. Carter Jr.,1628976.0,2.0,,,,,,,,,,,
562,PT08M51.00S,2022-11-02T01:55:44.8Z,4,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612760,89,96,2022-11-02T01:55:58Z,5520000,,,0,,TEAM foul technical,[],1610612753.0,ORL,delay,,,,,,,,,,,,,,,,,,,,1626301.0,,,,,,,,,,
563,PT08M51.00S,2022-11-02T01:56:01.8Z,4,REGULAR,freethrow,1 of 1,[],1630544,,,1610612760,90,96,2022-11-02T01:56:01Z,5530000,,,0,,T. Mann technical Free Throw 1 of 1 (13 PTS),[1630544],1610612760.0,OKC,technical,,,Mann,T. Mann,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
564,PT08M51.00S,2022-11-02T01:56:05.9Z,4,REGULAR,substitution,out,[],1631172,,,1610612760,90,96,2022-11-02T01:56:12Z,5540000,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M51.00S,2022-11-02T01:56:05.9Z,4,REGULAR,substitution,in,[],1630598,,,1610612760,90,96,2022-11-02T01:56:12Z,5550000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M33.00S,2022-11-02T01:56:35.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,93.64323258869908,51.470588235294116,1610612760,92,96,2022-11-02T01:56:38Z,5560000,7.0,7.0,1,right,J. Robinson-Earl cutting Layup (11 PTS) (J. Giddey 10 AST),"[1630526, 1630581]",1610612760.0,OKC,cutting,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,1.04,Made,11.0,J. Giddey,1630581.0,10.0,,,,,,,,,,,
568,PT08M25.00S,2022-11-02T01:56:46.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,5.075558475689881,58.333333333333336,1610612753,92,98,2022-11-02T02:03:54Z,5580000,-42.0,-5.0,1,left,W. Carter Jr. driving Layup (22 PTS) (F. Wagner 7 AST),"[1628976, 1630532]",1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,4.2,Made,22.0,F. Wagner,1630532.0,7.0,,,,,,,,,,,
569,PT08M25.00S,2022-11-02T01:56:49.2Z,4,REGULAR,foul,personal,['1freethrow'],1630544,,,1610612753,92,98,2022-11-02T01:56:56Z,5590000,,,0,,T. Mann shooting personal FOUL (1 PF) (Carter Jr. 1 FT),"[1630544, 1628976]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1626301.0,,,,,,,1.0,0.0,Carter Jr.,1628976.0
571,PT08M25.00S,2022-11-02T01:57:09.0Z,4,REGULAR,freethrow,1 of 1,[],1628976,,,1610612753,92,99,2022-11-02T01:57:09Z,5610000,,,0,,W. Carter Jr. Free Throw 1 of 1 (23 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
572,PT08M18.00S,2022-11-02T01:57:17.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.38042049934296,52.94117647058824,1610612760,92,99,2022-11-02T01:57:25Z,5620000,15.0,10.0,1,right,MISS J. Giddey driving Layup - blocked,"[1630581, 1630591]",1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,1.76,Missed,,,,,,,,,,Suggs,1630591.0,,,,
574,PT08M18.00S,2022-11-02T01:57:17.3Z,4,REGULAR,block,,[],1630591,,,1610612760,92,99,2022-11-02T01:57:20Z,5630000,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
575,PT08M18.00S,2022-11-02T01:57:17.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,92,99,2022-11-02T01:57:25Z,5640000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,572.0,,,,,,,,,
577,PT08M15.00S,2022-11-02T01:57:42.7Z,4,REGULAR,substitution,out,[],1630581,,,1610612753,92,99,2022-11-02T01:57:47Z,5660000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M15.00S,2022-11-02T01:57:42.7Z,4,REGULAR,substitution,out,[],1630544,,,1610612753,92,99,2022-11-02T01:57:47Z,5670000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M15.00S,2022-11-02T01:57:42.7Z,4,REGULAR,substitution,in,[],1628983,,,1610612753,92,99,2022-11-02T01:57:47Z,5680000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M15.00S,2022-11-02T01:57:42.7Z,4,REGULAR,substitution,in,[],1629652,,,1610612753,92,99,2022-11-02T01:57:47Z,5690000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M06.00S,2022-11-02T01:58:03.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,13.485545335085414,42.15686274509804,1610612753,92,101,2022-11-02T01:58:10Z,5700000,39.0,74.0,1,left,F. Wagner 8' driving Hook (20 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,8.4,Made,20.0,,,,,,,,,,,,,,
582,PT07M48.00S,2022-11-02T01:58:23.0Z,4,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612760,92,101,2022-11-02T01:58:29Z,5710000,,,0,,J. Suggs shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630591, 1628983]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1148.0,,,,,,,1.0,0.0,Gilgeous-Alexander,1628983.0
584,PT07M48.00S,2022-11-02T01:58:43.1Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,93,101,2022-11-02T02:02:06Z,5730000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (22 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
585,PT07M48.00S,2022-11-02T01:58:44.0Z,4,REGULAR,substitution,out,[],1630591,,,1610612760,93,101,2022-11-02T01:58:49Z,5740000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
