actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
246,PT06M56.00S,2024-02-28T03:42:11.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,39,42,2024-02-28T03:42:11Z,2410000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,245.0,,,,,,,,,,,,,
247,PT06M56.00S,2024-02-28T03:42:11.9Z,2,REGULAR,foul,personal,[],202330,,,1610612745,39,42,2024-02-28T03:42:21Z,2420000,False,,,0,,G. Hayward loose ball personal FOUL (1 PF),"[202330, 1630578]",1610612760.0,OKC,loose ball,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,1627541.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
249,PT06M56.00S,2024-02-28T03:42:20.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,39,42,2024-02-28T03:42:20Z,2440000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M56.00S,2024-02-28T03:42:22.7Z,2,REGULAR,substitution,out,[],1641717,,,1610612745,39,42,2024-02-28T03:45:25Z,2450000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M56.00S,2024-02-28T03:42:22.7Z,2,REGULAR,substitution,out,[],1631095,,,1610612745,39,42,2024-02-28T03:45:25Z,2460000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M56.00S,2024-02-28T03:42:22.7Z,2,REGULAR,substitution,in,[],1630198,,,1610612745,39,42,2024-02-28T03:45:25Z,2470000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M56.00S,2024-02-28T03:42:22.7Z,2,REGULAR,substitution,in,[],1628415,,,1610612745,39,42,2024-02-28T03:45:25Z,2480000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M51.00S,2024-02-28T03:45:50.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627832,25.312089356110377,47.05882352941176,1610612745,39,44,2024-02-28T03:45:59Z,2490000,False,15.0,185.0,1,left,F. VanVleet 18' pullup Jump Shot (5 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,,,,Made,,5.0,18.6,,,,,,,,,,,
255,PT06M28.00S,2024-02-28T03:46:13.3Z,2,REGULAR,2pt,Jump Shot,[],1631114,81.2910643889619,71.07843137254902,1610612760,39,44,2024-02-28T03:49:46Z,2500000,False,105.0,123.0,1,right,MISS J. Williams 16' step back Shot,[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,16.23,,,,,,,,,,,
256,PT06M23.00S,2024-02-28T03:46:18.3Z,2,REGULAR,rebound,offensive,[],1630198,,,1610612760,39,44,2024-02-28T03:46:20Z,2510000,False,,,0,,I. Joe REBOUND (Off:1 Def:0),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,16-24 Right Center,,,,,,,255.0,,,1.0,0.0,1.0,,,,,,,,
257,PT06M23.00S,2024-02-28T03:46:17.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630198,94.40999984741211,50.0,1610612760,41,44,2024-02-28T03:46:17Z,2520000,False,0.0,0.0,1,right,I. Joe tip Layup (2 PTS),[1630198],1610612760.0,OKC,tip,,,Joe,I. Joe,,,,,Mid-Range,8-16 Left,,,,,,Made,,2.0,0.0,,,,,,,,,,,
258,PT06M10.00S,2024-02-28T03:46:31.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.1268068331143235,55.88235294117647,1610612745,41,44,2024-02-28T03:50:31Z,2530000,False,-29.0,5.0,1,left,MISS A. Sengun cutting Layup,[1630578],1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.98,,,,,,,,,,,
259,PT06M07.00S,2024-02-28T03:46:33.9Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,41,44,2024-02-28T03:46:33Z,2540000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,258.0,,,2.0,2.0,0.0,,,,,,,,
260,PT05M51.00S,2024-02-28T03:46:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631119,93.11760840998686,50.245098039215684,1610612760,43,44,2024-02-28T03:46:54Z,2550000,False,1.0,12.0,1,right,J. Williams driving Layup (2 PTS) (I. Joe 1 AST),"[1631119, 1630198]",1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,1.23,,,,I. Joe,1630198.0,1.0,,,,,
261,PT05M31.00S,2024-02-28T03:47:10.5Z,2,REGULAR,3pt,Jump Shot,[],1628415,30.042706964520367,31.127450980392158,1610612745,43,44,2024-02-28T03:47:31Z,2560000,False,94.0,230.0,1,left,MISS D. Brooks 24' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,24.85,,,,,,,,,,,
262,PT05M28.00S,2024-02-28T03:47:13.8Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612760,43,44,2024-02-28T03:47:13Z,2570000,False,,,0,,I. Joe REBOUND (Off:1 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,,,,261.0,,,2.0,1.0,1.0,,,,,,,,
263,PT05M22.00S,2024-02-28T03:47:19.6Z,2,REGULAR,3pt,Jump Shot,[],1631096,73.80091984231275,12.5,1610612760,43,44,2024-02-28T03:47:34Z,2580000,False,-188.0,194.0,1,right,MISS C. Holmgren 26' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.97,,,,,,,,,,,
264,PT05M16.00S,2024-02-28T03:47:25.6Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,43,44,2024-02-28T03:47:34Z,2590000,False,,,0,,A. Sengun REBOUND (Off:1 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,263.0,,,5.0,4.0,1.0,,,,,,,,
268,PT05M09.00S,2024-02-28T03:47:31.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,7.5722733245729295,62.5,1610612745,43,46,2024-02-28T03:51:29Z,2600000,False,-62.0,19.0,1,left,A. Sengun 6' floating Jump Shot (10 PTS) (F. VanVleet 3 AST),"[1630578, 1627832]",1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,10.0,6.52,,,,F. VanVleet,1627832.0,3.0,,,,,
270,PT04M46.00S,2024-02-28T03:47:55.2Z,2,REGULAR,3pt,Jump Shot,[],1631114,65.91655716162943,62.254901960784316,1610612760,46,46,2024-02-28T03:48:01Z,2620000,False,61.0,268.0,1,right,J. Williams 27' 3PT step back (14 PTS),[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,Made,,14.0,27.48,,,,,,,,,,,
272,PT04M24.00S,2024-02-28T03:48:17.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,19.398817345597898,34.80392156862745,1610612745,46,46,2024-02-28T03:52:41Z,2640000,False,76.0,130.0,1,left,MISS A. Holiday 15' driving floating Shot,[1628988],1610612745.0,HOU,driving floating,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,15.04,,,,,,,,,,,
273,PT04M21.00S,2024-02-28T03:48:20.0Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,46,46,2024-02-28T03:48:22Z,2650000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:5),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,272.0,,,5.0,5.0,0.0,,,,,,,,
274,PT04M13.00S,2024-02-28T03:48:31.7Z,2,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612760,46,46,2024-02-28T03:48:41Z,2660000,False,,,0,,A. Holiday shooting personal FOUL (1 PF) (Holmgren 2 FT),"[1628988, 1631096]",1610612745.0,HOU,shooting,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Left,201639.0,1.0,0.0,Holmgren,1631096.0,,,,,,,,,,,,,,,
277,PT04M13.00S,2024-02-28T03:49:00.6Z,2,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,47,46,2024-02-28T03:49:00Z,2680000,False,,,0,,C. Holmgren Free Throw 1 of 2 (8 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
278,PT04M13.00S,2024-02-28T03:49:01.2Z,2,REGULAR,substitution,out,[],1631119,,,1610612760,47,46,2024-02-28T03:49:17Z,2690000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M13.00S,2024-02-28T03:49:01.2Z,2,REGULAR,substitution,out,[],1631114,,,1610612760,47,46,2024-02-28T03:49:17Z,2700000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M13.00S,2024-02-28T03:49:01.2Z,2,REGULAR,substitution,out,[],202330,,,1610612760,47,46,2024-02-28T03:49:17Z,2710000,False,,,0,,SUB out: G. Hayward,[202330],1610612760.0,OKC,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M13.00S,2024-02-28T03:49:01.2Z,2,REGULAR,substitution,out,[],1628988,,,1610612760,47,46,2024-02-28T03:49:17Z,2720000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M13.00S,2024-02-28T03:49:01.2Z,2,REGULAR,substitution,out,[],1630578,,,1610612760,47,46,2024-02-28T03:49:17Z,2730000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M13.00S,2024-02-28T03:49:01.2Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,47,46,2024-02-28T03:49:17Z,2740000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M13.00S,2024-02-28T03:49:01.2Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,47,46,2024-02-28T03:49:17Z,2750000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M13.00S,2024-02-28T03:49:01.2Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,47,46,2024-02-28T03:49:17Z,2760000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M13.00S,2024-02-28T03:49:01.2Z,2,REGULAR,substitution,in,[],1630224,,,1610612760,47,46,2024-02-28T03:49:17Z,2770000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M13.00S,2024-02-28T03:49:01.2Z,2,REGULAR,substitution,in,[],1631095,,,1610612760,47,46,2024-02-28T03:49:17Z,2780000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M13.00S,2024-02-28T03:49:35.1Z,2,REGULAR,freethrow,2 of 2,[],1631096,,,1610612760,48,46,2024-02-28T03:49:35Z,2790000,False,,,0,,C. Holmgren Free Throw 2 of 2 (9 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
289,PT03M52.00S,2024-02-28T03:49:57.5Z,2,REGULAR,3pt,Jump Shot,[],201145,33.459264126149804,38.72549019607843,1610612745,48,46,2024-02-28T03:50:02Z,2800000,False,56.0,262.0,1,left,MISS J. Green 26' 3PT,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.8,,,,,,,,,,,
290,PT03M48.00S,2024-02-28T03:50:01.5Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,48,46,2024-02-28T03:50:02Z,2810000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,,289.0,,,2.0,2.0,0.0,,,,,,,,
291,PT03M42.00S,2024-02-28T03:50:09.4Z,2,REGULAR,turnover,out-of-bounds,[],1630198,,,1610612760,48,46,2024-02-28T03:50:15Z,2820000,False,,,0,,I. Joe bad pass out-of-bounds TURNOVER (2 TO),[1630198],1610612760.0,OKC,bad pass,,,Joe,I. Joe,,,,,Mid-Range,8-16 Center,1627519.0,,,,,,,,,,,,,,,,,2.0,,
292,PT03M42.00S,2024-02-28T03:50:11.8Z,2,REGULAR,substitution,out,[],1630198,,,1610612745,48,46,2024-02-28T03:50:46Z,2830000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M42.00S,2024-02-28T03:50:11.8Z,2,REGULAR,substitution,out,[],201145,,,1610612745,48,46,2024-02-28T03:50:46Z,2840000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M42.00S,2024-02-28T03:50:11.8Z,2,REGULAR,substitution,in,[],1630581,,,1610612745,48,46,2024-02-28T03:50:46Z,2850000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M42.00S,2024-02-28T03:50:11.8Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,48,46,2024-02-28T03:50:46Z,2860000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M42.00S,2024-02-28T03:51:00.5Z,2,REGULAR,substitution,out,[],1631096,,,1610612745,48,46,2024-02-28T03:51:04Z,2870000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M42.00S,2024-02-28T03:51:00.5Z,2,REGULAR,substitution,in,[],1631119,,,1610612745,48,46,2024-02-28T03:51:04Z,2880000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M29.00S,2024-02-28T03:51:20.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,24.392247043363994,11.519607843137255,1610612745,48,46,2024-02-28T03:51:24Z,2890000,False,192.0,177.0,1,left,MISS D. Brooks 26' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.13,,,,,,,,,,,
299,PT03M26.00S,2024-02-28T03:51:23.0Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,48,46,2024-02-28T03:51:24Z,2900000,False,,,0,,A. Sengun REBOUND (Off:2 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,298.0,,,6.0,4.0,2.0,,,,,,,,
300,PT03M20.00S,2024-02-28T03:51:28.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628415,6.258212877792378,49.26470588235294,1610612745,48,48,2024-02-28T03:51:35Z,2910000,False,4.0,6.0,1,left,D. Brooks cutting DUNK (5 PTS) (A. Sengun 4 AST),"[1628415, 1630578]",1610612745.0,HOU,cutting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,0.73,,,,A. Sengun,1630578.0,4.0,,,,,
302,PT02M57.00S,2024-02-28T03:51:51.2Z,2,REGULAR,3pt,Jump Shot,[],1630581,79.71419185282524,7.598039215686274,1610612760,48,48,2024-02-28T03:51:55Z,2930000,False,-212.0,138.0,1,right,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.31,,,,,,,,,,,
303,PT02M54.00S,2024-02-28T03:51:54.2Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,48,48,2024-02-28T03:51:55Z,2940000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,302.0,,,2.0,2.0,0.0,,,,,,,,
304,PT02M48.00S,2024-02-28T03:52:00.3Z,2,REGULAR,3pt,Jump Shot,[],1630578,32.670827858081466,49.26470588235294,1610612745,48,48,2024-02-28T03:52:05Z,2950000,False,4.0,255.0,1,left,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.46,,,,,,,,,,,
305,PT02M44.00S,2024-02-28T03:52:04.3Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,48,48,2024-02-28T03:52:05Z,2960000,False,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,,304.0,,,3.0,3.0,0.0,,,,,,,,
306,PT02M39.00S,2024-02-28T03:52:09.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631119,95.74572930354796,3.1862745098039214,1610612760,51,48,2024-02-28T03:55:40Z,2970000,False,-234.0,-13.0,1,right,J. Williams 3PT running (5 PTS) (L. Dort 1 AST),"[1631119, 1629652]",1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,,Made,,5.0,23.44,,,,L. Dort,1629652.0,1.0,,,,,
308,PT02M24.00S,2024-02-28T03:52:27.6Z,2,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612745,51,48,2024-02-28T03:52:36Z,2990000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Sengun 2 FT),"[1628983, 1630578]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1627519.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
310,PT02M24.00S,2024-02-28T03:52:38.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,51,48,2024-02-28T03:52:38Z,3010000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M24.00S,2024-02-28T03:55:26.4Z,2,REGULAR,substitution,out,[],1630581,,,1610612745,51,48,2024-02-28T03:55:50Z,3020000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M24.00S,2024-02-28T03:55:26.4Z,2,REGULAR,substitution,in,[],1630198,,,1610612745,51,48,2024-02-28T03:55:50Z,3030000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M24.00S,2024-02-28T03:56:09.8Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,51,48,2024-02-28T03:56:37Z,3040000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
314,PT02M24.00S,2024-02-28T03:56:09.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,51,48,2024-02-28T03:56:37Z,3050000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,313.0,,,,,,,,,,,,,
315,PT02M24.00S,2024-02-28T03:56:09.8Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,51,48,2024-02-28T03:56:37Z,3060000,False,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
316,PT02M22.00S,2024-02-28T03:56:11.8Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,51,48,2024-02-28T03:56:37Z,3070000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,315.0,,,1.0,1.0,0.0,,,,,,,,
317,PT02M13.00S,2024-02-28T03:56:45.4Z,2,REGULAR,3pt,Jump Shot,[],1628983,71.30420499342969,76.47058823529412,1610612760,54,48,2024-02-28T03:56:50Z,3080000,False,132.0,217.0,1,right,S. Gilgeous-Alexander 25' 3PT pullup (13 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,13.0,25.44,,,,,,,,,,,
318,PT01M57.00S,2024-02-28T03:57:00.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630224,5.732588699080158,54.166666666666664,1610612745,54,48,2024-02-28T03:57:07Z,3090000,False,-21.0,1.0,1,left,MISS J. Green cutting DUNK - blocked,"[1630224, 1630598]",1610612745.0,HOU,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.08,,,,,,,Wiggins,1630598.0,,,
319,PT01M57.00S,2024-02-28T03:57:00.7Z,2,REGULAR,block,,[],1630598,,,1610612745,54,48,2024-02-28T03:57:03Z,3100000,False,,,0,,A. Wiggins BLOCK (1 BLK),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
320,PT01M54.00S,2024-02-28T03:57:03.7Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,54,48,2024-02-28T03:57:07Z,3110000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,318.0,,,2.0,2.0,0.0,,,,,,,,
321,PT01M48.00S,2024-02-28T03:57:09.9Z,2,REGULAR,3pt,Jump Shot,[],1630598,78.0059132720105,8.333333333333332,1610612760,54,48,2024-02-28T03:57:16Z,3120000,False,-208.0,154.0,1,right,MISS A. Wiggins 25' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.92,,,,,,,,,,,
322,PT01M44.00S,2024-02-28T03:57:13.9Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612745,54,48,2024-02-28T03:57:16Z,3130000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,321.0,,,1.0,1.0,0.0,,,,,,,,
323,PT01M41.00S,2024-02-28T03:57:21.8Z,2,REGULAR,foul,offensive,[],1630578,,,1610612745,54,48,2024-02-28T04:01:38Z,3140000,False,,,0,,A. Sengun charge offensive FOUL (1 PF),"[1630578, 1631119]",1610612745.0,HOU,charge,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,201639.0,1.0,0.0,Williams,1631119.0,,,,,,,,,,,,,,,
327,PT01M41.00S,2024-02-28T03:57:21.8Z,2,REGULAR,turnover,offensive foul,[],1630578,,,1610612745,54,48,2024-02-28T03:57:21Z,3155000,False,,,0,,A. Sengun offensive foul TURNOVER (2 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,201639.0,,,,,,,,,,,,,,,,,2.0,,
328,PT01M41.00S,2024-02-28T04:01:43.7Z,2,REGULAR,substitution,out,[],1631119,,,1610612760,54,48,2024-02-28T04:01:53Z,3180000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M41.00S,2024-02-28T04:01:43.7Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,54,48,2024-02-28T04:01:53Z,3190000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT01M41.00S,2024-02-28T04:01:43.7Z,2,REGULAR,substitution,in,[],1631114,,,1610612760,54,48,2024-02-28T04:01:53Z,3200000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M41.00S,2024-02-28T04:01:43.7Z,2,REGULAR,substitution,in,[],1631096,,,1610612760,54,48,2024-02-28T04:01:53Z,3210000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M25.00S,2024-02-28T04:02:02.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,71.43561103810775,82.59803921568627,1610612760,54,48,2024-02-28T04:02:07Z,3220000,False,163.0,216.0,1,right,MISS L. Dort 27' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,27.06,,,,,,,,,,,
