actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
250,PT05M14.00S,2023-11-23T01:52:44.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612760,37,25,2023-11-23T01:53:45Z,2460000,False,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1201.0,,,,,,,
251,PT05M14.00S,2023-11-23T01:52:46.1Z,2,REGULAR,substitution,out,[],203995,,,1610612741,37,25,2023-11-23T01:52:50Z,2470000,False,,,0,,SUB out: V. Micic,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M14.00S,2023-11-23T01:52:46.1Z,2,REGULAR,substitution,in,[],1628983,,,1610612741,37,25,2023-11-23T01:52:50Z,2480000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M06.00S,2023-11-23T01:53:06.0Z,2,REGULAR,substitution,out,[],1630581,,,1610612741,37,25,2023-11-23T01:53:18Z,2500000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M06.00S,2023-11-23T01:53:06.0Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,37,25,2023-11-23T01:53:18Z,2510000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M06.00S,2023-11-23T01:53:06.0Z,2,REGULAR,substitution,in,[],1641717,,,1610612741,37,25,2023-11-23T01:53:18Z,2520000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M06.00S,2023-11-23T01:53:06.0Z,2,REGULAR,substitution,in,[],1627936,,,1610612741,37,25,2023-11-23T01:53:18Z,2530000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M01.00S,2023-11-23T01:53:32.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,28.86005256241787,23.774509803921568,1610612741,37,28,2023-11-23T01:53:36Z,2540000,False,131.0,219.0,1,left,C. White 25' 3PT  (12 PTS) (N. Vucevic 1 AST),"[1629632, 202696]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,25.51,Made,12.0,,,,,,,,,,,,,,,N. Vucevic,202696.0,1.0
261,PT04M38.00S,2023-11-23T01:53:57.0Z,2,REGULAR,2pt,Jump Shot,[],1628983,78.0059132720105,46.81372549019608,1610612760,39,28,2023-11-23T01:54:01Z,2560000,False,-16.0,154.0,1,right,S. Gilgeous-Alexander 15' pullup Jump Shot (12 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,15.5,Made,12.0,,,,,,,,,,,,,,,,,
262,PT04M27.00S,2023-11-23T01:54:08.6Z,2,REGULAR,turnover,traveling,[],1629632,,,1610612741,39,28,2023-11-23T01:54:13Z,2570000,False,,,0,,C. White traveling TURNOVER (2 TO),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,2.0,,,200833.0,,,,,,,
263,PT04M27.00S,2023-11-23T01:54:12.0Z,2,REGULAR,substitution,out,[],1628975,,,1610612760,39,28,2023-11-23T01:54:15Z,2580000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M27.00S,2023-11-23T01:54:12.0Z,2,REGULAR,substitution,in,[],201942,,,1610612760,39,28,2023-11-23T01:54:15Z,2590000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M15.00S,2023-11-23T01:55:05.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641717,95.6143232588699,95.58823529411765,1610612760,39,28,2023-11-23T01:55:10Z,2620000,False,228.0,-11.0,1,right,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
268,PT04M12.00S,2023-11-23T01:55:08.9Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,39,28,2023-11-23T01:55:10Z,2630000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Right Corner 3,24+ Right,,,,267.0,6.0,4.0,2.0,,,,,,,,,,,,,
269,PT04M05.00S,2023-11-23T01:55:16.6Z,2,REGULAR,3pt,Jump Shot,[],202696,31.488173455978973,59.55882352941176,1610612741,39,28,2023-11-23T01:55:21Z,2640000,False,-48.0,243.0,1,left,MISS N. Vucevic 24' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,24.81,Missed,,,,,,,,,,,,,,,,,,
270,PT04M01.00S,2023-11-23T01:55:20.6Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,39,28,2023-11-23T01:55:21Z,2650000,False,,,0,,K. Williams REBOUND (Off:0 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,269.0,3.0,3.0,0.0,,,,,,,,,,,,,
271,PT03M56.00S,2023-11-23T01:55:26.7Z,2,REGULAR,turnover,traveling,[],1628983,,,1610612760,39,28,2023-11-23T01:55:33Z,2660000,False,,,0,,S. Gilgeous-Alexander traveling TURNOVER (1 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,,,2003.0,,,,,,,
272,PT03M56.00S,2023-11-23T01:55:30.6Z,2,REGULAR,substitution,out,[],1629026,,,1610612741,39,28,2023-11-23T01:55:34Z,2670000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M56.00S,2023-11-23T01:55:30.6Z,2,REGULAR,substitution,in,[],1629652,,,1610612741,39,28,2023-11-23T01:55:34Z,2680000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M42.00S,2023-11-23T01:55:57.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201942,26.888961892247043,59.80392156862745,1610612741,39,28,2023-11-23T01:56:04Z,2690000,False,-49.0,200.0,1,left,MISS D. DeRozan 20' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,20.62,Missed,,,,,,,,,,,,,,,,,,
275,PT03M39.00S,2023-11-23T01:56:00.9Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,39,28,2023-11-23T01:56:04Z,2700000,False,,,0,,J. Williams REBOUND (Off:1 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,,,,274.0,4.0,3.0,1.0,,,,,,,,,,,,,
276,PT03M28.00S,2023-11-23T01:56:12.2Z,2,REGULAR,3pt,Jump Shot,[],1630198,65.39093298291722,62.5,1610612760,42,28,2023-11-23T01:56:16Z,2710000,False,62.0,273.0,1,right,I. Joe 27' 3PT  (8 PTS) (S. Gilgeous-Alexander 4 AST),"[1630198, 1628983]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,27.99,Made,8.0,,,,,,,,,,,,,,,S. Gilgeous-Alexander,1628983.0,4.0
278,PT03M04.00S,2023-11-23T01:56:36.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,8.09789750328515,44.11764705882353,1610612741,42,28,2023-11-23T01:56:41Z,2730000,False,29.0,24.0,1,left,MISS A. Caruso driving finger roll Layup,[1627936],1610612741.0,CHI,driving finger roll,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,,,,,,,,,
279,PT03M02.00S,2023-11-23T01:56:38.3Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,42,28,2023-11-23T01:56:41Z,2740000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,278.0,4.0,3.0,1.0,,,,,,,,,,,,,
280,PT02M58.00S,2023-11-23T01:56:44.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,92.59198423127464,50.73529411764706,1610612760,44,28,2023-11-23T01:56:51Z,2750000,False,4.0,17.0,1,right,S. Gilgeous-Alexander running Layup (14 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.75,Made,14.0,,,,,,,,,,,,,,,,,
281,PT02M58.00S,2023-11-23T01:56:47.3Z,2,REGULAR,foul,personal,['1freethrow'],1629632,,,1610612760,44,28,2023-11-23T01:56:52Z,2760000,False,,,0,,C. White shooting personal FOUL (2 PF) (Gilgeous-Alexander 1 FT),"[1629632, 1628983]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200833.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,
283,PT02M58.00S,2023-11-23T01:57:06.1Z,2,REGULAR,substitution,out,[],1631119,,,1610612760,44,28,2023-11-23T01:58:02Z,2780000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M58.00S,2023-11-23T01:57:06.1Z,2,REGULAR,substitution,in,[],1631096,,,1610612760,44,28,2023-11-23T01:58:02Z,2790000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M58.00S,2023-11-23T01:57:22.4Z,2,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,45,28,2023-11-23T01:57:22Z,2800000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (15 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
286,PT02M44.00S,2023-11-23T01:57:39.3Z,2,REGULAR,3pt,Jump Shot,[],1629632,27.94021024967148,75.73529411764706,1610612741,45,31,2023-11-23T01:57:44Z,2810000,False,-129.0,210.0,1,left,C. White 24' 3PT  (15 PTS) (D. DeRozan 1 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,24.64,Made,15.0,,,,,,,,,,,,,,,D. DeRozan,201942.0,1.0
288,PT02M24.00S,2023-11-23T01:57:58.9Z,2,REGULAR,3pt,Jump Shot,[],1629652,69.33311432325887,68.38235294117648,1610612760,45,31,2023-11-23T01:58:03Z,2830000,False,92.0,236.0,1,right,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
289,PT02M21.00S,2023-11-23T01:58:01.9Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,45,31,2023-11-23T01:58:03Z,2840000,False,,,0,,P. Williams REBOUND (Off:1 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,288.0,4.0,3.0,1.0,,,,,,,,,,,,,
290,PT02M11.00S,2023-11-23T01:58:12.6Z,2,REGULAR,3pt,Jump Shot,[],1627936,2.8416557161629434,95.34313725490196,1610612741,45,34,2023-11-23T01:58:16Z,2850000,False,-227.0,-26.0,1,left,A. Caruso 3PT  (3 PTS) (C. White 3 AST),"[1627936, 1629632]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,22.82,Made,3.0,,,,,,,,,,,,,,,C. White,1629632.0,3.0
292,PT01M54.00S,2023-11-23T01:58:28.3Z,2,REGULAR,2pt,Jump Shot,[],1628983,82.34231274638634,83.08823529411765,1610612760,47,34,2023-11-23T01:58:33Z,2870000,False,165.0,113.0,1,right,S. Gilgeous-Alexander 20' step back Jump Shot (17 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right,20.06,Made,17.0,,,,,,,,,,,,,,,,,
293,PT01M46.00S,2023-11-23T01:58:54.3Z,2,REGULAR,foul,offensive,[],202696,,,1610612741,47,34,2023-11-23T01:59:05Z,2880000,False,,,0,,N. Vucevic offensive FOUL (1 PF),"[202696, 1629652]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1201.0,1.0,0.0,Dort,1629652.0,,,
295,PT01M46.00S,2023-11-23T01:58:54.3Z,2,REGULAR,turnover,offensive foul,[],202696,,,1610612741,47,34,2023-11-23T01:59:05Z,2900000,False,,,0,,N. Vucevic offensive foul TURNOVER (1 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,,,,1.0,,,2003.0,,,,,,,
296,PT01M46.00S,2023-11-23T01:59:03.3Z,2,REGULAR,substitution,out,[],1641717,,,1610612760,47,34,2023-11-23T01:59:08Z,2910000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M46.00S,2023-11-23T01:59:03.3Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,47,34,2023-11-23T01:59:08Z,2920000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M25.00S,2023-11-23T01:59:33.6Z,2,REGULAR,turnover,out-of-bounds,[],1629652,,,1610612760,47,34,2023-11-23T01:59:44Z,2930000,False,,,0,,L. Dort bad pass out-of-bounds TURNOVER (1 TO),[1629652],1610612760.0,OKC,bad pass,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,1.0,,,1201.0,,,,,,,
299,PT01M17.00S,2023-11-23T02:00:01.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,15.588042049934298,54.65686274509803,1610612741,47,36,2023-11-23T02:00:05Z,2940000,False,-23.0,94.0,1,left,D. DeRozan 9' pullup Jump Shot (4 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,9.68,Made,4.0,,,,,,,,,,,,,,,,,
300,PT01M01.00S,2023-11-23T02:00:16.9Z,2,REGULAR,3pt,Jump Shot,[],1630198,78.66294349540078,11.27450980392157,1610612760,50,36,2023-11-23T02:00:23Z,2950000,False,-194.0,148.0,1,right,I. Joe 24' 3PT  (11 PTS) (S. Gilgeous-Alexander 5 AST),"[1630198, 1628983]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,24.38,Made,11.0,,,,,,,,,,,,,,,S. Gilgeous-Alexander,1628983.0,5.0
302,PT00M37.00S,2023-11-23T02:00:45.0Z,2,REGULAR,3pt,Jump Shot,[],1629632,27.94021024967148,19.11764705882353,1610612741,50,39,2023-11-23T02:00:49Z,2970000,False,154.0,210.0,1,left,C. White 26' 3PT  (18 PTS) (D. DeRozan 2 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,26.07,Made,18.0,,,,,,,,,,,,,,,D. DeRozan,201942.0,2.0
304,PT00M28.50S,2023-11-23T02:01:01.6Z,2,REGULAR,3pt,Jump Shot,[],1631096,95.48291721419186,95.83333333333334,1610612760,50,39,2023-11-23T02:01:05Z,2990000,False,229.0,-10.0,1,right,MISS C. Holmgren 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
305,PT00M25.80S,2023-11-23T02:01:04.3Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,50,39,2023-11-23T02:01:05Z,3000000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,,,,304.0,1.0,1.0,0.0,,,,,,,,,,,,,
306,PT00M22.80S,2023-11-23T02:01:07.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629632,9.543363994743759,36.51960784313725,1610612741,50,39,2023-11-23T02:01:17Z,3010000,False,67.0,37.0,1,left,MISS C. White 7' Layup - blocked,"[1629632, 1630198]",1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,7.7,Missed,,,,,,Joe,1630198.0,,,,,,,,,,,
307,PT00M22.80S,2023-11-23T02:01:07.6Z,2,REGULAR,block,,[],1630198,,,1610612741,50,39,2023-11-23T02:01:10Z,3020000,False,,,0,,I. Joe BLOCK (1 BLK),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
308,PT00M22.80S,2023-11-23T02:01:07.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,50,39,2023-11-23T02:01:17Z,3030000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,306.0,,,,,,,,,,,,,,,,
310,PT00M05.30S,2023-11-23T02:01:44.4Z,2,REGULAR,foul,personal,[],201942,,,1610612760,50,39,2023-11-23T02:01:50Z,3050000,False,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 1628983]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,200833.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,
312,PT00M05.30S,2023-11-23T02:01:52.9Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,50,39,2023-11-23T02:01:56Z,3070000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M05.30S,2023-11-23T02:01:52.9Z,2,REGULAR,substitution,in,[],1630581,,,1610612760,50,39,2023-11-23T02:01:56Z,3080000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M04.20S,2023-11-23T02:02:08.9Z,2,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612760,50,39,2023-11-23T02:02:15Z,3090000,False,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (1 TO),[1630581],1610612760.0,OKC,bad pass,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,,,1201.0,,,,,,,
315,PT00M00.00S,2023-11-23T02:02:20.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,26.10052562417871,12.009803921568627,1610612741,50,39,2023-11-23T02:02:30Z,3100000,False,190.0,193.0,1,left,MISS C. White 27' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Right Center,27.07,Missed,,,,,,,,,,,,,,,,,,
316,PT00M00.00S,2023-11-23T02:02:23.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,50,39,2023-11-23T02:02:24Z,3110000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,315.0,,,,,,,,,,,,,,,,
317,PT00M00.00S,2023-11-23T02:02:39.2Z,2,REGULAR,period,end,[],0,,,1610612741,50,39,2023-11-23T02:02:39Z,3120000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2023-11-23T02:02:42.4Z,3,REGULAR,substitution,out,['startperiod'],1630198,,,1610612741,50,39,2023-11-23T02:17:25Z,3130000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2023-11-23T02:02:42.4Z,3,REGULAR,substitution,in,['startperiod'],1641717,,,1610612741,50,39,2023-11-23T02:17:25Z,3140000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2023-11-23T02:17:34.1Z,3,REGULAR,period,start,[],0,,,1610612741,50,39,2023-11-23T02:17:34Z,3150000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT11M50.00S,2023-11-23T02:17:43.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,90.62089356110381,64.4607843137255,1610612741,50,39,2023-11-23T02:17:52Z,3160000,False,72.0,36.0,1,right,MISS D. DeRozan 8' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,8.06,Missed,,,,,,,,,,,,,,,,,,
322,PT11M48.00S,2023-11-23T02:17:45.5Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,50,39,2023-11-23T02:17:52Z,3170000,False,,,0,,N. Vucevic REBOUND (Off:3 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Right,,,,321.0,7.0,4.0,3.0,,,,,,,,,,,,,
323,PT11M47.00S,2023-11-23T02:17:46.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,91.27792378449409,49.01960784313725,1610612741,50,41,2023-11-23T02:17:56Z,3180000,False,-5.0,29.0,1,right,N. Vucevic putback Layup (6 PTS),[202696],1610612741.0,CHI,putback,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,2.99,Made,6.0,,,,,,,,,,,,,,,,,
324,PT11M25.00S,2023-11-23T02:18:08.0Z,3,REGULAR,2pt,Jump Shot,[],1628983,23.866622864651774,54.41176470588235,1610612760,52,41,2023-11-23T02:18:13Z,3190000,False,-22.0,172.0,1,left,S. Gilgeous-Alexander 17' step back Jump Shot (19 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,17.32,Made,19.0,,,,,,,,,,,,,,,,,
325,PT11M10.00S,2023-11-23T02:18:24.7Z,3,REGULAR,foul,personal,['2freethrow'],1631096,,,1610612741,52,41,2023-11-23T02:18:31Z,3200000,False,,,0,,C. Holmgren shooting personal FOUL (1 PF) (Vucevic 2 FT),"[1631096, 202696]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2003.0,1.0,0.0,Vucevic,202696.0,,,
327,PT11M10.00S,2023-11-23T02:18:51.8Z,3,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,52,42,2023-11-23T02:18:51Z,3220000,False,,,0,,N. Vucevic Free Throw 1 of 2 (7 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
328,PT11M10.00S,2023-11-23T02:19:05.7Z,3,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,52,43,2023-11-23T02:19:05Z,3230000,False,,,0,,N. Vucevic Free Throw 2 of 2 (8 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
329,PT11M01.00S,2023-11-23T02:19:14.9Z,3,REGULAR,3pt,Jump Shot,[],1628983,26.62614980289093,79.16666666666666,1610612760,55,43,2023-11-23T02:19:20Z,3240000,False,-146.0,198.0,1,left,S. Gilgeous-Alexander 24' 3PT  (22 PTS) (C. Holmgren 2 AST),"[1628983, 1631096]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,24.57,Made,22.0,,,,,,,,,,,,,,,C. Holmgren,1631096.0,2.0
331,PT10M41.00S,2023-11-23T02:19:34.1Z,3,REGULAR,turnover,lost ball,[],1630172,,,1610612741,55,43,2023-11-23T02:19:37Z,3260000,False,,,0,,P. Williams lost ball TURNOVER (2 TO),"[1630172, 1630581]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,2.0,Giddey,1630581.0,,,,,,,,
332,PT10M41.00S,2023-11-23T02:19:34.1Z,3,REGULAR,steal,,[],1630581,,,1610612760,55,43,2023-11-23T02:22:37Z,3270000,False,,,0,,J. Giddey STEAL (2 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
333,PT10M32.00S,2023-11-23T02:19:43.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630581,2.3160315374507228,95.83333333333334,1610612760,58,43,2023-11-23T02:19:48Z,3280000,False,-229.0,-31.0,1,left,J. Giddey 3PT  (6 PTS) (S. Gilgeous-Alexander 6 AST),"[1630581, 1628983]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,23.12,Made,6.0,,,,,,,,,,,,,,,S. Gilgeous-Alexander,1628983.0,6.0
335,PT10M15.00S,2023-11-23T02:20:00.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627936,94.1688567674113,37.5,1610612741,58,45,2023-11-23T02:20:07Z,3300000,False,-62.0,2.0,1,right,A. Caruso 6' driving floating bank Jump Shot (5 PTS),[1627936],1610612741.0,CHI,driving floating bank,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,6.25,Made,5.0,,,,,,,,,,,,,,,,,
