actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
422,PT08M54.00S,2023-10-31T01:34:40.2Z,3,REGULAR,steal,,[],1628983,,,1610612760,68,58,2023-10-31T01:34:42Z,4140000,False,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
423,PT08M51.00S,2023-10-31T01:34:44.4Z,3,REGULAR,foul,personal,[],1641709,,,1610612760,68,58,2023-10-31T01:34:51Z,4150000,False,,,0,,A. Thompson personal FOUL (3 PF),"[1641709, 1628983]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,202026.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,
425,PT08M36.00S,2023-10-31T01:35:20.1Z,3,REGULAR,turnover,traveling,[],1631096,,,1610612760,68,58,2023-10-31T01:35:26Z,4170000,False,,,0,,C. Holmgren traveling TURNOVER (3 TO),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Left,,,,,,202026.0,,,,,,,,,,,,3.0,,
426,PT08M25.00S,2023-10-31T01:35:42.0Z,3,REGULAR,foul,technical,['1freethrow'],1631096,,,1610612765,68,58,2023-10-31T01:35:50Z,4180000,False,,,0,,C. Holmgren defensive-3-second technical FOUL (1 Tech),[1631096],1610612760.0,OKC,defensive-3-second,,,Holmgren,C. Holmgren,,,,,,,,,,,,202026.0,2.0,1.0,,,,,,,,,,,,
427,PT08M25.00S,2023-10-31T01:36:01.8Z,3,REGULAR,freethrow,1 of 1,[],1630595,,,1610612765,68,58,2023-10-31T01:36:01Z,4190000,False,,,0,,MISS C. Cunningham technical Free Throw 1 of 1,[1630595],1610612765.0,DET,technical,,,Cunningham,C. Cunningham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
428,PT08M25.00S,2023-10-31T01:36:01.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,68,58,2023-10-31T01:36:01Z,4200000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,427.0,,,,,,,,,,,,,,,
429,PT08M13.00S,2023-10-31T01:36:28.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630191,93.64323258869908,53.67647058823529,1610612765,68,58,2023-10-31T01:36:33Z,4210000,False,18.0,7.0,1,right,MISS I. Stewart Layup - blocked,"[1630191, 1631096]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,1.98,Missed,Holmgren,1631096.0,,,,,,,,,,,,,,,,
430,PT08M13.00S,2023-10-31T01:36:28.4Z,3,REGULAR,block,,[],1631096,,,1610612765,68,58,2023-10-31T01:36:30Z,4220000,False,,,0,,C. Holmgren BLOCK (4 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
431,PT08M11.00S,2023-10-31T01:36:30.4Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,68,58,2023-10-31T01:36:33Z,4230000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:4),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,429.0,,,,,,,4.0,4.0,0.0,,,,,,
432,PT07M55.00S,2023-10-31T01:36:46.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,16.507884362680684,40.44117647058824,1610612760,70,58,2023-10-31T01:36:54Z,4240000,False,48.0,103.0,1,left,J. Williams 11' turnaround fadeaway Jump Shot (10 PTS),[1631114],1610612760.0,OKC,turnaround fadeaway,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,11.33,Made,,,,,,,,,10.0,,,,,,,,,
433,PT07M45.00S,2023-10-31T01:36:56.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641709,93.11760840998686,53.18627450980392,1610612765,70,60,2023-10-31T01:37:01Z,4250000,False,16.0,12.0,1,right,A. Thompson alley-oop DUNK (11 PTS) (K. Hayes 5 AST),"[1641709, 1630165]",1610612765.0,DET,alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,,,,,11.0,,,,K. Hayes,1630165.0,5.0,,,
435,PT07M35.00S,2023-10-31T01:37:13.5Z,3,REGULAR,foul,personal,[],1630165,,,1610612760,70,60,2023-10-31T01:37:19Z,4270000,False,,,0,,K. Hayes personal FOUL (2 PF),"[1630165, 1631114]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Center,,,,,,202026.0,2.0,0.0,Williams,1631114.0,,,,,,,,,,
438,PT07M30.00S,2023-10-31T01:37:31.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.863994743758213,45.34313725490196,1610612760,72,60,2023-10-31T01:37:38Z,4300000,False,23.0,3.0,1,left,S. Gilgeous-Alexander driving Layup (20 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,,,,,20.0,,,,,,,,,
439,PT07M20.00S,2023-10-31T01:37:43.0Z,3,REGULAR,turnover,palming,[],1630595,,,1610612765,72,60,2023-10-31T01:37:49Z,4310000,False,,,0,,C. Cunningham palming TURNOVER (5 TO),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,,,,,,1628171.0,,,,,,,,,,,,5.0,,
440,PT07M09.00S,2023-10-31T01:38:04.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,14.931011826544022,57.35294117647059,1610612760,74,60,2023-10-31T01:38:08Z,4320000,False,-37.0,88.0,1,left,S. Gilgeous-Alexander 9' turnaround fadeaway Jump Shot (22 PTS),[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,9.53,Made,,,,,,,,,22.0,,,,,,,,,
441,PT06M53.00S,2023-10-31T01:38:20.1Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,74,60,2023-10-31T01:43:49Z,4330000,False,,,0,,C. Cunningham bad pass TURNOVER (6 TO),"[1630595, 1629652]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,6.0,Dort,1629652.0
442,PT06M53.00S,2023-10-31T01:38:20.1Z,3,REGULAR,steal,,[],1629652,,,1610612760,74,60,2023-10-31T01:38:21Z,4340000,False,,,0,,L. Dort STEAL (2 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
443,PT06M48.00S,2023-10-31T01:38:28.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,74,60,2023-10-31T01:38:28Z,4350000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT06M41.00S,2023-10-31T01:41:31.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631114,6.389618922470433,50.73529411764706,1610612760,76,60,2023-10-31T01:41:36Z,4360000,False,-4.0,8.0,1,left,J. Williams driving DUNK (12 PTS),[1631114],1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,,,,,12.0,,,,,,,,,
445,PT06M25.00S,2023-10-31T01:41:51.1Z,3,REGULAR,foul,personal,[],1631096,,,1610612765,76,60,2023-10-31T01:41:56Z,4370000,False,,,0,,C. Holmgren personal FOUL (3 PF),"[1631096, 1631105]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Right,,,,,,202026.0,3.0,1.0,Duren,1631105.0,,,,,,,,,,
447,PT06M18.00S,2023-10-31T01:42:10.4Z,3,REGULAR,turnover,bad pass,[],1630595,,,1610612765,76,60,2023-10-31T01:42:14Z,4390000,False,,,0,,C. Cunningham bad pass TURNOVER (7 TO),"[1630595, 1628983]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,7.0,Gilgeous-Alexander,1628983.0
448,PT06M18.00S,2023-10-31T01:42:10.4Z,3,REGULAR,steal,,[],1628983,,,1610612760,76,60,2023-10-31T01:42:12Z,4400000,False,,,0,,S. Gilgeous-Alexander STEAL (3 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
449,PT06M13.00S,2023-10-31T01:42:17.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612760,76,60,2023-10-31T01:42:24Z,4410000,False,,,0,,I. Stewart shooting personal FOUL (2 PF) (Williams 2 FT),"[1630191, 1631114]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,202026.0,2.0,1.0,Williams,1631114.0,,,,,,,,,,
451,PT06M13.00S,2023-10-31T01:42:41.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631114,,,1610612760,77,60,2023-10-31T01:42:41Z,4430000,False,,,0,,J. Williams Free Throw 1 of 2 (13 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
452,PT06M13.00S,2023-10-31T01:42:55.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631114,,,1610612760,78,60,2023-10-31T01:42:55Z,4440000,False,,,0,,J. Williams Free Throw 2 of 2 (14 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,,,,,14.0,,,,,,,,,
453,PT05M57.00S,2023-10-31T01:43:13.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,93.9060446780552,47.30392156862745,1610612765,78,62,2023-10-31T01:43:21Z,4450000,False,-13.0,5.0,1,right,J. Duren Layup (8 PTS) (A. Thompson 3 AST),"[1631105, 1641709]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,,,,,8.0,,,,A. Thompson,1641709.0,3.0,,,
455,PT05M47.00S,2023-10-31T01:43:23.4Z,3,REGULAR,3pt,Jump Shot,[],1629652,4.155716162943495,96.32352941176471,1610612760,78,62,2023-10-31T01:43:36Z,4470000,False,-232.0,-13.0,1,left,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,23.2,Missed,,,,,,,,,,,,,,,,,,
456,PT05M45.00S,2023-10-31T01:43:25.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,78,62,2023-10-31T01:43:36Z,4480000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Left Corner 3,24+ Left,,,,,455.0,,,,,,,,,,,,,,,
457,PT05M45.00S,2023-10-31T01:43:30.4Z,3,REGULAR,foul,personal,[],1631096,,,1610612765,78,62,2023-10-31T01:43:34Z,4490000,False,,,0,,C. Holmgren loose ball personal FOUL (4 PF),"[1631096, 1630191]",1610612760.0,OKC,loose ball,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,1628171.0,4.0,1.0,Stewart,1630191.0,,,,,,,,,,
459,PT05M45.00S,2023-10-31T01:43:37.1Z,3,REGULAR,substitution,out,[],1631096,,,1610612765,78,62,2023-10-31T01:43:42Z,4510000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M45.00S,2023-10-31T01:43:37.1Z,3,REGULAR,substitution,in,[],1630846,,,1610612765,78,62,2023-10-31T01:43:42Z,4520000,False,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT05M33.00S,2023-10-31T01:45:26.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,93.64323258869908,49.754901960784316,1610612765,78,62,2023-10-31T01:48:17Z,4565000,False,-1.0,7.0,1,right,MISS I. Stewart Layup - blocked,"[1630191, 1630581]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,0.74,Missed,Giddey,1630581.0,,,,,,,,,,,,,,,,
472,PT05M33.00S,2023-10-31T01:45:26.2Z,3,REGULAR,block,,[],1630581,,,1610612765,78,62,2023-10-31T01:47:07Z,4567500,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
473,PT05M33.00S,2023-10-31T01:45:26.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612760,78,62,2023-10-31T01:47:07Z,4568750,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,471.0,,,,,,,,,,,,,,,
465,PT05M23.00S,2023-10-31T01:46:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.440867279894875,35.294117647058826,1610612760,78,62,2023-10-31T01:47:17Z,4570000,False,74.0,17.0,1,left,MISS S. Gilgeous-Alexander 7' Layup - blocked,"[1628983, 1641709]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,7.55,Missed,Thompson,1641709.0,,,,,,,,,,,,,,,,
466,PT05M23.00S,2023-10-31T01:46:34.3Z,3,REGULAR,block,,[],1641709,,,1610612760,78,62,2023-10-31T01:46:36Z,4580000,False,,,0,,A. Thompson BLOCK (3 BLK),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
467,PT05M20.00S,2023-10-31T01:46:37.3Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,78,62,2023-10-31T01:47:17Z,4590000,False,,,0,,A. Thompson REBOUND (Off:6 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,465.0,,,,,,,9.0,3.0,6.0,,,,,,
468,PT05M17.00S,2023-10-31T01:46:40.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641709,94.03745072273325,50.0,1610612765,78,64,2023-10-31T01:48:51Z,4600000,False,0.0,4.0,1,right,A. Thompson running Layup (13 PTS),[1641709],1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.35,Made,,,,,,,,,13.0,,,,,,,,,
469,PT05M09.00S,2023-10-31T01:46:51.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631105,,,1610612760,78,64,2023-10-31T01:47:05Z,4610000,False,,,0,,J. Duren shooting personal FOUL (2 PF) (Sarr 2 FT),"[1631105, 1630846]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,203177.0,2.0,0.0,Sarr,1630846.0,,,,,,,,,,
474,PT05M09.00S,2023-10-31T01:47:19.1Z,3,REGULAR,freethrow,1 of 2,[],1630846,,,1610612760,78,64,2023-10-31T01:47:19Z,4630000,False,,,0,,MISS O. Sarr Free Throw 1 of 2,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
475,PT05M09.00S,2023-10-31T01:47:19.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,78,64,2023-10-31T01:47:19Z,4640000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,474.0,,,,,,,,,,,,,,,
476,PT05M09.00S,2023-10-31T01:47:39.1Z,3,REGULAR,freethrow,2 of 2,[],1630846,,,1610612760,79,64,2023-10-31T01:47:39Z,4650000,False,,,0,,O. Sarr Free Throw 2 of 2 (1 PTS),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
477,PT05M00.00S,2023-10-31T01:47:55.0Z,3,REGULAR,foul,personal,[],1629652,,,1610612765,79,64,2023-10-31T01:48:05Z,4660000,False,,,0,,L. Dort personal FOUL (1 PF),"[1629652, 1630595]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,,202026.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,,
479,PT04M56.00S,2023-10-31T01:48:20.3Z,3,REGULAR,3pt,Jump Shot,[],1630595,74.45795006570303,14.460784313725492,1610612765,79,64,2023-10-31T01:48:25Z,4680000,False,-178.0,188.0,1,right,MISS C. Cunningham 25' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,25.84,Missed,,,,,,,,,,,,,,,,,,
480,PT04M52.00S,2023-10-31T01:48:24.3Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,79,64,2023-10-31T01:48:25Z,4690000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,,479.0,,,,,,,2.0,2.0,0.0,,,,,,
481,PT04M43.00S,2023-10-31T01:48:32.4Z,3,REGULAR,3pt,Jump Shot,[],1630581,22.28975032851511,88.97058823529412,1610612760,79,64,2023-10-31T01:48:37Z,4700000,False,-195.0,157.0,1,left,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,25.03,Missed,,,,,,,,,,,,,,,,,,
482,PT04M42.00S,2023-10-31T01:48:33.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,79,64,2023-10-31T02:01:42Z,4710000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,481.0,,,,,,,,,,,,,,,
483,PT04M42.00S,2023-10-31T01:48:36.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631105,,,1610612760,79,64,2023-10-31T02:04:08Z,4720000,False,,,0,,J. Duren loose ball personal FOUL (3 PF) (Sarr 2 FT),"[1631105, 1630846]",1610612765.0,DET,loose ball,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,202026.0,3.0,0.0,Sarr,1630846.0,,,,,,,,,,
485,PT04M42.00S,2023-10-31T01:49:03.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630846,,,1610612760,79,64,2023-10-31T01:49:03Z,4740000,False,,,0,,MISS O. Sarr Free Throw 1 of 2,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
486,PT04M42.00S,2023-10-31T01:49:03.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,79,64,2023-10-31T01:49:03Z,4750000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,485.0,,,,,,,,,,,,,,,
487,PT04M42.00S,2023-10-31T01:49:03.8Z,3,REGULAR,substitution,out,[],1631105,,,1610612760,79,64,2023-10-31T01:49:08Z,4760000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT04M42.00S,2023-10-31T01:49:03.8Z,3,REGULAR,substitution,out,[],1630595,,,1610612760,79,64,2023-10-31T01:49:08Z,4770000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT04M42.00S,2023-10-31T01:49:03.8Z,3,REGULAR,substitution,in,[],1628963,,,1610612760,79,64,2023-10-31T01:49:08Z,4780000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT04M42.00S,2023-10-31T01:49:03.8Z,3,REGULAR,substitution,in,[],1631093,,,1610612760,79,64,2023-10-31T01:49:08Z,4790000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT04M42.00S,2023-10-31T01:49:03.8Z,3,REGULAR,substitution,out,[],1630165,,,1610612760,79,64,2023-10-31T01:50:04Z,4795000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT04M42.00S,2023-10-31T01:49:03.8Z,3,REGULAR,substitution,in,[],202692,,,1610612760,79,64,2023-10-31T01:50:04Z,4797500,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT04M42.00S,2023-10-31T01:49:12.5Z,3,REGULAR,substitution,out,[],1630581,,,1610612760,79,64,2023-10-31T01:49:22Z,4800000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT04M42.00S,2023-10-31T01:49:12.5Z,3,REGULAR,substitution,out,[],1631114,,,1610612760,79,64,2023-10-31T01:49:22Z,4810000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT04M42.00S,2023-10-31T01:49:12.5Z,3,REGULAR,substitution,in,[],1630198,,,1610612760,79,64,2023-10-31T01:49:22Z,4820000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT04M42.00S,2023-10-31T01:49:12.5Z,3,REGULAR,substitution,in,[],202722,,,1610612760,79,64,2023-10-31T01:49:22Z,4830000,False,,,0,,SUB in: D. Bertāns,[202722],1610612760.0,OKC,,,,Bertāns,D. Bertāns,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT04M42.00S,2023-10-31T01:49:39.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630846,,,1610612760,80,64,2023-10-31T01:49:38Z,4840000,False,,,0,,O. Sarr Free Throw 2 of 2 (2 PTS),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,Made,,,,,,,,,2.0,,,,,,,,,
498,PT04M26.00S,2023-10-31T01:50:05.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630846,,,1610612765,80,64,2023-10-31T01:52:41Z,4850000,False,,,0,,O. Sarr shooting personal FOUL (2 PF) (Stewart 2 FT),"[1630846, 1630191]",1610612760.0,OKC,shooting,,,Sarr,O. Sarr,,,,,Restricted Area,0-8 Center,,,,,,1628171.0,2.0,0.0,Stewart,1630191.0,,,,,,,,,,
500,PT04M26.00S,2023-10-31T01:50:23.8Z,3,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,80,65,2023-10-31T01:50:23Z,4870000,False,,,0,,I. Stewart Free Throw 1 of 2 (8 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
514,PT04M26.00S,2023-10-31T01:50:23.8Z,3,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,80,66,2023-10-31T01:52:45Z,4875000,False,,,0,,I. Stewart Free Throw 2 of 2 (9 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
501,PT04M16.00S,2023-10-31T01:50:51.4Z,3,REGULAR,3pt,Jump Shot,[],1628983,26.363337713534822,15.931372549019606,1610612760,80,66,2023-10-31T01:53:26Z,4880000,False,170.0,195.0,1,left,MISS S. Gilgeous-Alexander 25' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
502,PT04M13.00S,2023-10-31T01:50:54.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,80,66,2023-10-31T01:50:59Z,4890000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,501.0,,,,,,,,,,,,,,,
504,PT04M13.00S,2023-10-31T01:50:58.6Z,3,REGULAR,substitution,out,[],1630191,,,1610612765,80,66,2023-10-31T01:51:13Z,4910000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT04M13.00S,2023-10-31T01:50:58.6Z,3,REGULAR,substitution,in,[],1631204,,,1610612765,80,66,2023-10-31T01:51:13Z,4920000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT03M57.00S,2023-10-31T01:51:29.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,89.04402102496715,47.05882352941176,1610612765,80,66,2023-10-31T01:53:56Z,4930000,False,-15.0,50.0,1,right,MISS A. Burks driving floating Shot,[202692],1610612765.0,DET,driving floating,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,,,,,,,,,,,,,,
507,PT03M51.00S,2023-10-31T01:51:35.6Z,3,REGULAR,rebound,offensive,[],1641709,,,1610612765,80,66,2023-10-31T01:51:43Z,4940000,False,,,0,,A. Thompson REBOUND (Off:7 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,506.0,,,,,,,10.0,3.0,7.0,,,,,,
508,PT03M46.00S,2023-10-31T01:51:40.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641709,91.27792378449409,47.794117647058826,1610612765,80,66,2023-10-31T01:54:36Z,4950000,False,-11.0,29.0,1,right,MISS A. Thompson turnaround fadeaway Shot - blocked,"[1641709, 1629652]",1610612765.0,DET,turnaround fadeaway,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.15,Missed,Dort,1629652.0,,,,,,,,,,,,,,,,
509,PT03M46.00S,2023-10-31T01:51:40.2Z,3,REGULAR,block,,[],1629652,,,1610612765,80,66,2023-10-31T01:51:42Z,4960000,False,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
