actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,jumpBallRecoverdPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
425,PT08M10.00S,2024-04-14T20:55:45.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629026,93.24901445466492,50.245098039215684,1610612760,92,43,2024-04-14T20:55:48Z,4170000,False,1.0,11.0,1,right,K. Williams DUNK (2 PTS) (J. Giddey 8 AST),"[1629026, 1630581]",1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,1.11,Made,Williams,K. Williams,,,,,,2.0,J. Giddey,1630581.0,8.0,,,,,,,,,,
427,PT07M49.00S,2024-04-14T20:56:05.8Z,3,REGULAR,2pt,Jump Shot,[],1630314,17.69053876478318,71.56862745098039,1610612742,92,45,2024-04-14T20:57:11Z,4190000,False,-108.0,114.0,1,left,B. Williams 15' fadeaway Jump Shot (11 PTS) (J. Green 2 AST),"[1630314, 1630182]",1610612742.0,DAL,fadeaway,,,,,,Mid-Range,8-16 Left,15.68,Made,Williams,B. Williams,,,,,,11.0,J. Green,1630182.0,2.0,,,,,,,,,,
430,PT07M34.00S,2024-04-14T20:56:23.6Z,3,REGULAR,substitution,out,[],1630314,,,1610612760,92,45,2024-04-14T20:56:29Z,4220000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,,,,,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,
431,PT07M34.00S,2024-04-14T20:56:23.6Z,3,REGULAR,substitution,in,[],1630639,,,1610612760,92,45,2024-04-14T20:56:29Z,4230000,False,,,0,,SUB in: A. Lawson,[1630639],1610612742.0,DAL,,,,,,,,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,
432,PT07M30.00S,2024-04-14T20:56:43.7Z,3,REGULAR,3pt,Jump Shot,[],203488,66.44218134034165,48.77450980392157,1610612760,92,45,2024-04-14T20:56:48Z,4240000,False,-6.0,263.0,1,right,MISS M. Muscala 26' 3PT,[203488],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,26.3,Missed,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,
433,PT07M27.00S,2024-04-14T20:56:46.7Z,3,REGULAR,rebound,defensive,[],1630639,,,1610612742,92,45,2024-04-14T20:56:48Z,4250000,False,,,0,,A. Lawson REBOUND (Off:0 Def:1),[1630639],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,Lawson,A. Lawson,432.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
434,PT07M19.00S,2024-04-14T20:56:55.4Z,3,REGULAR,3pt,Jump Shot,[],203939,32.013797634691194,59.068627450980394,1610612742,92,45,2024-04-14T20:57:00Z,4260000,False,-45.0,248.0,1,left,MISS D. Powell 25' 3PT,[203939],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,25.25,Missed,Powell,D. Powell,,,,,,,,,,,,,,,,,,,
435,PT07M16.00S,2024-04-14T20:56:58.4Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,92,45,2024-04-14T20:57:00Z,4270000,False,,,0,,J. Giddey REBOUND (Off:2 Def:4),[1630581],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,,,Giddey,J. Giddey,434.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
436,PT07M03.00S,2024-04-14T20:57:12.4Z,3,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612760,92,45,2024-04-14T20:57:17Z,4280000,False,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (3 TO),[1630581],1610612760.0,OKC,bad pass,,,,,,In The Paint (Non-RA),8-16 Center,,,Giddey,J. Giddey,,,,,,,,,,1162.0,,,,,3.0,,,,
437,PT07M03.00S,2024-04-14T20:57:14.8Z,3,REGULAR,substitution,out,[],203939,,,1610612742,92,45,2024-04-14T20:57:18Z,4290000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,,,,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,
438,PT07M03.00S,2024-04-14T20:57:14.8Z,3,REGULAR,substitution,in,[],202693,,,1610612742,92,45,2024-04-14T20:57:18Z,4300000,False,,,0,,SUB in: M. Morris,[202693],1610612742.0,DAL,,,,,,,,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,
439,PT06M52.00S,2024-04-14T20:57:37.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630702,5.863994743758213,49.01960784313725,1610612742,92,47,2024-04-14T20:57:40Z,4310000,False,5.0,3.0,1,left,J. Hardy driving DUNK (2 PTS),[1630702],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,0.55,Made,Hardy,J. Hardy,,,,,,2.0,,,,,,,,,,,,,
440,PT06M26.00S,2024-04-14T20:58:03.7Z,3,REGULAR,2pt,Jump Shot,[],1630598,71.82982917214193,53.431372549019606,1610612760,92,47,2024-04-14T20:58:49Z,4320000,False,17.0,212.0,1,right,MISS A. Wiggins 21' pullup Shot,[1630598],1610612760.0,OKC,pullup,,,,,,Mid-Range,16-24 Center,21.3,Missed,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,
441,PT06M21.00S,2024-04-14T20:58:08.7Z,3,REGULAR,rebound,defensive,[],1630702,,,1610612742,92,47,2024-04-14T20:58:49Z,4330000,False,,,0,,J. Hardy REBOUND (Off:0 Def:2),[1630702],1610612742.0,DAL,,,,,,,Mid-Range,16-24 Center,,,Hardy,J. Hardy,440.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
442,PT06M08.00S,2024-04-14T20:58:23.6Z,3,REGULAR,violation,kicked ball,[],203488,,,1610612742,92,47,2024-04-14T20:58:29Z,4340000,False,,,0,,M. Muscala kicked ball VIOLATION,[203488],1610612760.0,OKC,,,,,,,,,,,Muscala,M. Muscala,,,,,,,,,,202026.0,,,,,,,,,
443,PT06M08.00S,2024-04-14T20:58:29.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,92,47,2024-04-14T20:58:29Z,4350000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT06M08.00S,2024-04-14T21:00:53.7Z,3,REGULAR,substitution,out,[],1630581,,,1610612742,92,47,2024-04-14T21:01:04Z,4360000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,,,,,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,
445,PT06M08.00S,2024-04-14T21:00:53.7Z,3,REGULAR,substitution,out,[],203488,,,1610612742,92,47,2024-04-14T21:01:04Z,4370000,False,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,,,,,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,
446,PT06M08.00S,2024-04-14T21:00:53.7Z,3,REGULAR,substitution,in,[],1631172,,,1610612742,92,47,2024-04-14T21:01:04Z,4380000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,,,,,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,
447,PT06M08.00S,2024-04-14T21:00:53.7Z,3,REGULAR,substitution,in,[],202687,,,1610612742,92,47,2024-04-14T21:01:04Z,4390000,False,,,0,,SUB in: B. Biyombo,[202687],1610612760.0,OKC,,,,,,,,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,
448,PT06M03.00S,2024-04-14T21:01:23.1Z,3,REGULAR,turnover,bad pass,[],1630182,,,1610612742,92,47,2024-04-14T21:01:26Z,4400000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630182, 1631172]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,Green,J. Green,,,,,,,,,,,,,,,1.0,,,Dieng,1631172.0
449,PT06M03.00S,2024-04-14T21:01:23.1Z,3,REGULAR,steal,,[],1631172,,,1610612760,92,47,2024-04-14T21:01:24Z,4410000,False,,,0,,O. Dieng STEAL (1 STL),[1631172],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,
450,PT05M59.00S,2024-04-14T21:01:31.5Z,3,REGULAR,foul,offensive,[],1631172,,,1610612760,92,47,2024-04-14T21:01:40Z,4420000,False,,,0,,O. Dieng charge offensive FOUL (1 PF),"[1631172, 1630182]",1610612760.0,OKC,charge,,,,,,In The Paint (Non-RA),0-8 Center,,,Dieng,O. Dieng,,,,,,,,,,1162.0,1.0,0.0,Green,1630182.0,,,,,
452,PT05M59.00S,2024-04-14T21:01:31.5Z,3,REGULAR,turnover,offensive foul,[],1631172,,,1610612760,92,47,2024-04-14T21:01:31Z,4440000,False,,,0,,O. Dieng offensive foul TURNOVER (1 TO),[1631172],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Dieng,O. Dieng,,,,,,,,,,1162.0,,,,,1.0,,,,
453,PT05M42.00S,2024-04-14T21:02:00.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202693,29.25427069645204,78.43137254901961,1610612742,92,47,2024-04-14T21:02:04Z,4450000,False,-142.0,222.0,1,left,MISS M. Morris 26' 3PT,[202693],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,26.41,Missed,Morris,M. Morris,,,,,,,,,,,,,,,,,,,
454,PT05M38.00S,2024-04-14T21:02:04.3Z,3,REGULAR,rebound,defensive,[],202330,,,1610612760,92,47,2024-04-14T21:02:04Z,4460000,False,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Hayward,G. Hayward,453.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
455,PT05M27.00S,2024-04-14T21:02:14.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,92.19776609724047,45.09803921568628,1610612760,92,47,2024-04-14T21:02:18Z,4470000,False,-25.0,21.0,1,right,MISS A. Wiggins driving Layup - blocked,"[1630598, 202693]",1610612760.0,OKC,driving,,,,,,Restricted Area,0-8 Center,3.21,Missed,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,Morris,202693.0,,
456,PT05M27.00S,2024-04-14T21:02:14.3Z,3,REGULAR,block,,[],202693,,,1610612760,92,47,2024-04-14T21:02:16Z,4480000,False,,,0,,M. Morris BLOCK (1 BLK),[202693],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,
457,PT05M25.00S,2024-04-14T21:02:16.3Z,3,REGULAR,rebound,defensive,[],1630639,,,1610612742,92,47,2024-04-14T21:02:18Z,4490000,False,,,0,,A. Lawson REBOUND (Off:0 Def:2),[1630639],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,Lawson,A. Lawson,455.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
458,PT05M23.00S,2024-04-14T21:02:19.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641788,5.206964520367937,51.470588235294116,1610612742,92,49,2024-04-14T21:02:31Z,4500000,False,-7.0,-4.0,1,left,A. Fudge running Layup (7 PTS) (A. Lawson 1 AST),"[1641788, 1630639]",1610612742.0,DAL,running,,,,,,Restricted Area,0-8 Center,0.82,Made,Fudge,A. Fudge,,,,,,7.0,A. Lawson,1630639.0,1.0,,,,,,,,,,
460,PT05M10.00S,2024-04-14T21:02:31.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202330,93.11760840998686,48.03921568627451,1610612760,94,49,2024-04-14T21:02:37Z,4520000,False,-10.0,12.0,1,right,G. Hayward driving DUNK (10 PTS) (O. Dieng 1 AST),"[202330, 1631172]",1610612760.0,OKC,driving,,,,,,Restricted Area,0-8 Center,1.56,Made,Hayward,G. Hayward,,,,,,10.0,O. Dieng,1631172.0,1.0,,,,,,,,,,
462,PT04M56.00S,2024-04-14T21:02:46.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630639,5.469776609724048,58.82352941176471,1610612742,94,49,2024-04-14T21:02:53Z,4540000,False,-44.0,-1.0,1,left,MISS A. Lawson driving Layup,[1630639],1610612742.0,DAL,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.41,Missed,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,
463,PT04M54.00S,2024-04-14T21:02:48.1Z,3,REGULAR,rebound,defensive,[],1631172,,,1610612760,94,49,2024-04-14T21:02:53Z,4550000,False,,,0,,O. Dieng REBOUND (Off:0 Def:1),[1631172],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Dieng,O. Dieng,462.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
464,PT04M50.00S,2024-04-14T21:02:51.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629026,91.40932982917214,54.65686274509803,1610612760,94,49,2024-04-14T22:39:11Z,4560000,False,23.0,28.0,1,right,MISS K. Williams running Layup,[1629026],1610612760.0,OKC,running,,,,,,Restricted Area,0-8 Center,3.67,Missed,Williams,K. Williams,,,,,,,,,,,,,,,,,,,
466,PT04M50.00S,2024-04-14T21:02:51.6Z,3,REGULAR,rebound,defensive,[],1630702,,,1610612742,94,49,2024-04-14T21:02:56Z,4580000,False,,,0,,J. Hardy REBOUND (Off:0 Def:3),[1630702],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,Hardy,J. Hardy,464.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
467,PT04M43.00S,2024-04-14T21:02:58.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630702,7.046649145860711,50.49019607843137,1610612742,94,49,2024-04-14T21:04:32Z,4590000,False,-2.0,14.0,1,left,MISS J. Hardy running Layup - blocked,"[1630702, 1631172]",1610612742.0,DAL,running,,,,,,Restricted Area,0-8 Center,1.39,Missed,Hardy,J. Hardy,,,,,,,,,,,,,,,,Dieng,1631172.0,,
468,PT04M43.00S,2024-04-14T21:02:58.7Z,3,REGULAR,block,,[],1631172,,,1610612742,94,49,2024-04-14T21:03:01Z,4600000,False,,,0,,O. Dieng BLOCK (1 BLK),[1631172],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,
469,PT04M41.00S,2024-04-14T21:03:00.7Z,3,REGULAR,rebound,defensive,[],202330,,,1610612760,94,49,2024-04-14T21:03:03Z,4610000,False,,,0,,G. Hayward REBOUND (Off:0 Def:4),[202330],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Hayward,G. Hayward,467.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
470,PT04M37.00S,2024-04-14T21:03:05.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630598,93.24901445466492,4.166666666666666,1610612760,97,49,2024-04-14T21:04:59Z,4620000,False,-229.0,11.0,1,right,A. Wiggins 3PT running (14 PTS) (K. Williams 3 AST),"[1630598, 1629026]",1610612760.0,OKC,running,,,,,,Left Corner 3,24+ Left,22.95,Made,Wiggins,A. Wiggins,,,,,,14.0,K. Williams,1629026.0,3.0,,,,,,,,,,
472,PT04M22.00S,2024-04-14T21:03:19.4Z,3,REGULAR,3pt,Jump Shot,[],1641788,32.53942181340342,55.14705882352941,1610612742,97,49,2024-04-14T21:03:24Z,4640000,False,-26.0,253.0,1,left,MISS A. Fudge 25' 3PT,[1641788],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,25.47,Missed,Fudge,A. Fudge,,,,,,,,,,,,,,,,,,,
473,PT04M20.00S,2024-04-14T21:03:21.4Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,97,49,2024-04-14T21:06:06Z,4650000,False,,,0,,K. Williams REBOUND (Off:0 Def:5),[1629026],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,,,Williams,K. Williams,472.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
474,PT04M18.00S,2024-04-14T21:03:23.8Z,3,REGULAR,turnover,bad pass,[],1629026,,,1610612760,97,49,2024-04-14T21:03:28Z,4660000,False,,,0,,K. Williams bad pass TURNOVER (1 TO),"[1629026, 1641788]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,,,Williams,K. Williams,,,,,,,,,,,,,,,1.0,,,Fudge,1641788.0
475,PT04M18.00S,2024-04-14T21:03:23.8Z,3,REGULAR,steal,,[],1641788,,,1610612742,97,49,2024-04-14T21:03:26Z,4670000,False,,,0,,A. Fudge STEAL (2 STL),[1641788],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,Fudge,A. Fudge,,,,,,,,,,,,,,,,,,,
476,PT04M14.00S,2024-04-14T21:03:28.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630182,2.0532194480946124,96.07843137254902,1610612742,97,49,2024-04-14T21:06:01Z,4680000,False,-230.0,-33.0,1,left,MISS J. Green running 3PT,[1630182],1610612742.0,DAL,running,,,,,,Left Corner 3,24+ Left,23.28,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,,
477,PT04M10.00S,2024-04-14T21:03:32.2Z,3,REGULAR,rebound,offensive,[],1630639,,,1610612742,97,49,2024-04-14T21:03:32Z,4690000,False,,,0,,A. Lawson REBOUND (Off:1 Def:2),[1630639],1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,,,Lawson,A. Lawson,476.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
478,PT04M09.00S,2024-04-14T21:03:32.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630639,6.258212877792378,49.50980392156863,1610612742,97,49,2024-04-14T21:03:37Z,4700000,False,2.0,6.0,1,left,MISS A. Lawson putback Layup,[1630639],1610612742.0,DAL,putback,,,,,,Restricted Area,0-8 Center,0.68,Missed,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,
479,PT04M07.00S,2024-04-14T21:03:34.5Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,97,49,2024-04-14T21:03:37Z,4710000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[1630598],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Wiggins,A. Wiggins,478.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
480,PT03M53.00S,2024-04-14T21:03:48.2Z,3,REGULAR,2pt,Jump Shot,[],1629026,79.58278580814718,76.47058823529412,1610612760,99,49,2024-04-14T21:03:52Z,4720000,False,132.0,139.0,1,right,K. Williams 19' pullup Jump Shot (4 PTS),[1629026],1610612760.0,OKC,pullup,,,,,,Mid-Range,16-24 Right Center,19.23,Made,Williams,K. Williams,,,,,,4.0,,,,,,,,,,,,,
482,PT03M35.00S,2024-04-14T21:04:06.1Z,3,REGULAR,3pt,Jump Shot,[],1630639,22.552562417871222,91.91176470588235,1610612742,99,49,2024-04-14T21:04:10Z,4740000,False,-210.0,159.0,1,left,MISS A. Lawson 26' 3PT,[1630639],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,26.34,Missed,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,
483,PT03M33.00S,2024-04-14T21:04:08.1Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,99,49,2024-04-14T21:04:10Z,4750000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:4),[1630598],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Wiggins,A. Wiggins,482.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
484,PT03M30.00S,2024-04-14T21:04:13.7Z,3,REGULAR,foul,personal,['2freethrow'],1641788,,,1610612760,99,49,2024-04-14T21:04:20Z,4760000,False,,,0,,A. Fudge shooting personal FOUL (1 PF) (Biyombo 2 FT),"[1641788, 202687]",1610612742.0,DAL,shooting,,,,,,Restricted Area,0-8 Center,,,Fudge,A. Fudge,,,,,,,,,,1627541.0,1.0,0.0,Biyombo,202687.0,,,,,
486,PT03M30.00S,2024-04-14T21:04:42.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202687,,,1610612760,100,49,2024-04-14T21:08:20Z,4780000,False,,,0,,B. Biyombo Free Throw 1 of 2 (1 PTS),[202687],1610612760.0,OKC,,,,,,,,,,Made,Biyombo,B. Biyombo,,,,,,1.0,,,,,,,,,,,,,
487,PT03M30.00S,2024-04-14T21:04:42.5Z,3,REGULAR,substitution,out,[],1629026,,,1610612760,100,49,2024-04-14T21:04:49Z,4790000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,,,,,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,
488,PT03M30.00S,2024-04-14T21:04:42.5Z,3,REGULAR,substitution,out,[],1630702,,,1610612760,100,49,2024-04-14T21:04:49Z,4800000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,,,,,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,
489,PT03M30.00S,2024-04-14T21:04:42.5Z,3,REGULAR,substitution,out,[],1630182,,,1610612760,100,49,2024-04-14T21:04:49Z,4810000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
490,PT03M30.00S,2024-04-14T21:04:42.5Z,3,REGULAR,substitution,in,[],1630322,,,1610612760,100,49,2024-04-14T21:04:49Z,4820000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,,,,,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,
491,PT03M30.00S,2024-04-14T21:04:42.5Z,3,REGULAR,substitution,in,[],1630314,,,1610612760,100,49,2024-04-14T21:04:49Z,4830000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,,,,,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,
492,PT03M30.00S,2024-04-14T21:04:42.5Z,3,REGULAR,substitution,in,[],1641765,,,1610612760,100,49,2024-04-14T21:04:49Z,4840000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,,,,,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,
493,PT03M30.00S,2024-04-14T21:04:42.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202687,,,1610612760,101,49,2024-04-14T21:08:20Z,4850000,False,,,0,,B. Biyombo Free Throw 2 of 2 (2 PTS),[202687],1610612760.0,OKC,,,,,,,,,,Made,Biyombo,B. Biyombo,,,,,,2.0,,,,,,,,,,,,,
494,PT03M17.00S,2024-04-14T21:05:20.9Z,3,REGULAR,2pt,Jump Shot,[],202693,26.10052562417871,66.91176470588235,1610612742,101,49,2024-04-14T21:05:25Z,4860000,False,-85.0,193.0,1,left,MISS M. Morris 21' pullup Shot,[202693],1610612742.0,DAL,pullup,,,,,,Mid-Range,16-24 Left Center,21.05,Missed,Morris,M. Morris,,,,,,,,,,,,,,,,,,,
495,PT03M13.00S,2024-04-14T21:05:24.9Z,3,REGULAR,rebound,offensive,[],1641765,,,1610612742,101,49,2024-04-14T21:05:25Z,4870000,False,,,0,,O. Prosper REBOUND (Off:2 Def:3),[1641765],1610612742.0,DAL,,,,,,,Mid-Range,16-24 Left Center,,,Prosper,O. Prosper,494.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
496,PT03M12.00S,2024-04-14T21:05:25.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630314,31.750985545335087,37.5,1610612742,101,49,2024-04-14T21:05:32Z,4880000,False,62.0,246.0,1,left,MISS B. Williams 25' 3PT,[1630314],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,25.38,Missed,Williams,B. Williams,,,,,,,,,,,,,,,,,,,
497,PT03M09.00S,2024-04-14T21:05:28.6Z,3,REGULAR,rebound,offensive,[],1630314,,,1610612742,101,49,2024-04-14T21:05:32Z,4890000,False,,,0,,B. Williams REBOUND (Off:1 Def:4),[1630314],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,Williams,B. Williams,496.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
498,PT03M07.00S,2024-04-14T21:05:30.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630639,4.02431011826544,2.941176470588235,1610612742,101,49,2024-04-14T21:05:35Z,4900000,False,235.0,-15.0,1,left,MISS A. Lawson 3PT,[1630639],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,23.58,Missed,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,
499,PT03M04.00S,2024-04-14T21:05:33.6Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,101,49,2024-04-14T21:05:35Z,4910000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:5),[1630598],1610612760.0,OKC,,,,,,,Right Corner 3,24+ Right,,,Wiggins,A. Wiggins,498.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
500,PT02M56.00S,2024-04-14T21:05:41.6Z,3,REGULAR,3pt,Jump Shot,[],1631172,81.8166885676741,3.1862745098039214,1610612760,104,49,2024-04-14T21:05:45Z,4920000,False,-234.0,118.0,1,right,O. Dieng 26' 3PT  (3 PTS) (G. Hayward 2 AST),"[1631172, 202330]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,26.23,Made,Dieng,O. Dieng,,,,,,3.0,G. Hayward,202330.0,2.0,,,,,,,,,,
502,PT02M40.00S,2024-04-14T21:05:57.8Z,3,REGULAR,foul,personal,['2freethrow'],202687,,,1610612742,104,49,2024-04-14T21:07:53Z,4940000,False,,,0,,B. Biyombo shooting personal FOUL (1 PF) (Morris 2 FT),"[202687, 202693]",1610612760.0,OKC,shooting,,,,,,Mid-Range,8-16 Right,,,Biyombo,B. Biyombo,,,,,,,,,,202026.0,1.0,0.0,Morris,202693.0,,,,,
504,PT02M40.00S,2024-04-14T21:06:08.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,104,49,2024-04-14T21:06:08Z,4960000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT02M40.00S,2024-04-14T21:08:23.4Z,3,REGULAR,substitution,out,[],1641788,,,1610612742,104,49,2024-04-14T21:08:33Z,4970000,False,,,0,,SUB out: A. Fudge,[1641788],1610612742.0,DAL,,,,,,,,,,,Fudge,A. Fudge,,,,,,,,,,,,,,,,,,,
506,PT02M40.00S,2024-04-14T21:08:23.4Z,3,REGULAR,substitution,in,[],203939,,,1610612742,104,49,2024-04-14T21:08:33Z,4980000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,,,,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,
507,PT02M40.00S,2024-04-14T21:08:56.3Z,3,REGULAR,freethrow,1 of 2,[],202693,,,1610612742,104,50,2024-04-14T21:09:17Z,4990000,False,,,0,,M. Morris Free Throw 1 of 2 (4 PTS),[202693],1610612742.0,DAL,,,,,,,,,,Made,Morris,M. Morris,,,,,,4.0,,,,,,,,,,,,,
