actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
431,PT05M37.00S,2024-01-01T01:37:56.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,5.206964520367937,47.05882352941176,1610612760,78,67,2024-01-01T01:38:01Z,4250000,False,15.0,-4.0,1,left,S. Gilgeous-Alexander running Layup (19 PTS) (J. Giddey 3 AST),"[1628983, 1630581]",1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,1.51,Made,19.0,J. Giddey,1630581.0,3.0,,,,,,,,,,
433,PT05M37.00S,2024-01-01T01:38:01.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,78,67,2024-01-01T01:38:01Z,4270000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M37.00S,2024-01-01T01:40:01.3Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,78,67,2024-01-01T01:40:29Z,4280000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M37.00S,2024-01-01T01:40:01.3Z,3,REGULAR,substitution,in,[],1626220,,,1610612751,78,67,2024-01-01T01:40:29Z,4290000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M22.00S,2024-01-01T01:41:02.9Z,3,REGULAR,3pt,Jump Shot,[],1629661,87.59855453350855,95.83333333333334,1610612751,78,67,2024-01-01T01:41:07Z,4300000,False,229.0,64.0,1,right,MISS C. Johnson 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,,,,,23.8,Missed,,,,,,,,,,,,,,
437,PT05M19.00S,2024-01-01T01:41:05.9Z,3,REGULAR,rebound,offensive,[],1628372,,,1610612751,78,67,2024-01-01T01:41:07Z,4310000,False,,,0,,D. Smith Jr. REBOUND (Off:1 Def:2),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,436.0,3.0,2.0,1.0,,,,,,
438,PT05M13.00S,2024-01-01T01:41:13.4Z,3,REGULAR,foul,personal,['2freethrow'],1631096,,,1610612751,78,67,2024-01-01T01:41:25Z,4320000,False,,,0,,C. Holmgren shooting personal FOUL (2 PF) (Smith Jr. 2 FT),"[1631096, 1628372]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,,,,,,,2.0,0.0,Smith Jr.,1628372.0,,
440,PT05M13.00S,2024-01-01T01:41:29.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612751,78,67,2024-01-01T01:41:29Z,4340000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M13.00S,2024-01-01T01:43:24.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628372,,,1610612751,78,68,2024-01-01T01:43:24Z,4360000,False,,,0,,D. Smith Jr. Free Throw 1 of 2 (6 PTS),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
445,PT05M13.00S,2024-01-01T01:43:37.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628372,,,1610612751,78,69,2024-01-01T01:43:37Z,4370000,False,,,0,,D. Smith Jr. Free Throw 2 of 2 (7 PTS),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
446,PT04M56.00S,2024-01-01T01:43:57.9Z,3,REGULAR,turnover,traveling,[],1630581,,,1610612760,78,69,2024-01-01T01:44:03Z,4380000,False,,,0,,J. Giddey traveling TURNOVER (2 TO),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Left,1628487.0,2.0,,,,,,,,,,,,,,,,,,
447,PT04M56.00S,2024-01-01T01:44:01.8Z,3,REGULAR,substitution,out,[],1629652,,,1610612751,78,69,2024-01-01T01:44:14Z,4390000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M56.00S,2024-01-01T01:44:01.8Z,3,REGULAR,substitution,out,[],1631096,,,1610612751,78,69,2024-01-01T01:44:14Z,4400000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M56.00S,2024-01-01T01:44:01.8Z,3,REGULAR,substitution,in,[],1629026,,,1610612751,78,69,2024-01-01T01:44:14Z,4410000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M56.00S,2024-01-01T01:44:01.8Z,3,REGULAR,substitution,in,[],1641717,,,1610612751,78,69,2024-01-01T01:44:14Z,4420000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M46.00S,2024-01-01T01:44:29.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,71.04139290407359,77.45098039215686,1610612751,78,72,2024-01-01T01:44:34Z,4430000,False,137.0,220.0,1,right,R. O'Neale 25' 3PT  (3 PTS) (M. Bridges 5 AST),"[1626220, 1628969]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,25.91,Made,3.0,M. Bridges,1628969.0,5.0,,,,,,,,,,
453,PT04M34.00S,2024-01-01T01:44:42.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,9.937582128777924,36.27450980392157,1610612760,78,72,2024-01-01T01:46:56Z,4450000,False,69.0,41.0,1,left,MISS J. Giddey 7' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.99,Missed,,,,,,,,,,,,,,
454,PT04M32.00S,2024-01-01T01:44:44.0Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612751,78,72,2024-01-01T01:44:52Z,4460000,False,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,453.0,5.0,5.0,0.0,,,,,,
455,PT04M29.00S,2024-01-01T01:44:47.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,76.95466491458606,8.088235294117647,1610612751,78,72,2024-01-01T01:47:06Z,4470000,False,-210.0,164.0,1,right,MISS R. O'Neale 26' running 3PT,[1626220],1610612751.0,BKN,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,26.62,Missed,,,,,,,,,,,,,,
456,PT04M27.00S,2024-01-01T01:44:49.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,78,72,2024-01-01T01:44:59Z,4480000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,455.0,,,,,,,,,
457,PT04M27.00S,2024-01-01T01:44:53.2Z,3,REGULAR,foul,personal,[],1631114,,,1610612751,78,72,2024-01-01T01:47:51Z,4490000,False,,,0,,J. Williams loose ball personal FOUL (1 PF),"[1631114, 1628372]",1610612760.0,OKC,loose ball,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,1628487.0,,,,,,,,,,,,,,1.0,0.0,Smith Jr.,1628372.0,,
459,PT04M27.00S,2024-01-01T01:45:16.7Z,3,REGULAR,substitution,out,[],1630581,,,1610612751,78,72,2024-01-01T01:45:21Z,4510000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M27.00S,2024-01-01T01:45:16.7Z,3,REGULAR,substitution,out,[],1631114,,,1610612751,78,72,2024-01-01T01:45:21Z,4520000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M27.00S,2024-01-01T01:45:16.7Z,3,REGULAR,substitution,in,[],1630198,,,1610612751,78,72,2024-01-01T01:45:21Z,4530000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M27.00S,2024-01-01T01:45:16.7Z,3,REGULAR,substitution,in,[],1630598,,,1610612751,78,72,2024-01-01T01:45:21Z,4540000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M17.00S,2024-01-01T01:45:34.2Z,3,REGULAR,foul,offensive,[],1628372,,,1610612751,78,72,2024-01-01T01:46:32Z,4550000,False,,,0,,D. Smith Jr. offensive FOUL (4 PF),"[1628372, 1641717]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Right,202058.0,,,,,,,,,,,,,,4.0,0.0,Wallace,1641717.0,,
465,PT04M17.00S,2024-01-01T01:45:34.2Z,3,REGULAR,turnover,offensive foul,[],1628372,,,1610612751,78,72,2024-01-01T01:45:34Z,4570000,False,,,0,,D. Smith Jr. offensive foul TURNOVER (2 TO),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Right,202058.0,2.0,,,,,,,,,,,,,,,,,,
466,PT03M58.00S,2024-01-01T01:46:05.1Z,3,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612760,78,72,2024-01-01T01:46:14Z,4580000,False,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Joe 2 FT),"[1626220, 1630198]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,1628487.0,,,,,,,,,,,,,,2.0,0.0,Joe,1630198.0,,
468,PT03M58.00S,2024-01-01T01:46:42.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630198,,,1610612760,79,72,2024-01-01T01:47:02Z,4600000,False,,,0,,I. Joe Free Throw 1 of 2 (7 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
469,PT03M58.00S,2024-01-01T01:46:42.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630198,,,1610612760,79,72,2024-01-01T01:47:02Z,4610000,False,,,0,,MISS I. Joe Free Throw 2 of 2,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
470,PT03M56.00S,2024-01-01T01:46:44.6Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612751,79,72,2024-01-01T01:47:02Z,4620000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,469.0,2.0,2.0,0.0,,,,,,
471,PT03M48.00S,2024-01-01T01:47:12.6Z,3,REGULAR,turnover,out-of-bounds,[],1628372,,,1610612751,79,72,2024-01-01T01:47:18Z,4630000,False,,,0,,D. Smith Jr. lost ball out-of-bounds TURNOVER (3 TO),[1628372],1610612751.0,BKN,lost ball,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,1628487.0,3.0,,,,,,,,,,,,,,,,,,
472,PT03M36.00S,2024-01-01T01:47:30.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628983,30.436925098554536,28.676470588235293,1610612760,82,72,2024-01-01T01:47:35Z,4640000,False,107.0,234.0,1,left,S. Gilgeous-Alexander 25' 3PT step back (22 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,25.68,Made,22.0,,,,,,,,,,,,,
473,PT03M19.00S,2024-01-01T01:47:46.5Z,3,REGULAR,3pt,Jump Shot,[],1628969,94.1688567674113,95.83333333333334,1610612751,82,72,2024-01-01T01:47:53Z,4650000,False,229.0,2.0,1,right,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,22.92,Missed,,,,,,,,,,,,,,
474,PT03M16.00S,2024-01-01T01:47:49.5Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,82,72,2024-01-01T01:47:53Z,4660000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,,,,,,,,,473.0,3.0,2.0,1.0,,,,,,
475,PT03M16.00S,2024-01-01T01:47:52.6Z,3,REGULAR,turnover,out-of-bounds,[],1630598,,,1610612760,82,72,2024-01-01T01:47:59Z,4670000,False,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (2 TO),[1630598],1610612760.0,OKC,bad pass,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,1628487.0,2.0,,,,,,,,,,,,,,,,,,
476,PT03M16.00S,2024-01-01T01:47:59.8Z,3,REGULAR,substitution,out,[],1629661,,,1610612751,82,72,2024-01-01T01:48:10Z,4680000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M16.00S,2024-01-01T01:47:59.8Z,3,REGULAR,substitution,out,[],1628372,,,1610612751,82,72,2024-01-01T01:48:10Z,4690000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M16.00S,2024-01-01T01:47:59.8Z,3,REGULAR,substitution,in,[],1630560,,,1610612751,82,72,2024-01-01T01:48:10Z,4700000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M16.00S,2024-01-01T01:47:59.8Z,3,REGULAR,substitution,in,[],203915,,,1610612751,82,72,2024-01-01T01:48:10Z,4710000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M07.00S,2024-01-01T01:48:34.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627827,95.74572930354796,3.9215686274509802,1610612751,82,72,2024-01-01T01:48:41Z,4720000,False,-230.0,-13.0,1,right,MISS D. Finney-Smith 3PT - blocked,"[1627827, 1641717]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,,23.07,Missed,,,,,,,,,,,,,Wallace,1641717.0
481,PT03M07.00S,2024-01-01T01:48:34.8Z,3,REGULAR,block,,[],1641717,,,1610612751,82,72,2024-01-01T01:48:40Z,4730000,False,,,0,,C. Wallace BLOCK (1 BLK),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
482,PT02M59.00S,2024-01-01T01:48:42.8Z,3,REGULAR,rebound,offensive,[],1626220,,,1610612751,82,72,2024-01-01T01:48:41Z,4740000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,,,,,,,,480.0,3.0,2.0,1.0,,,,,,
483,PT02M59.00S,2024-01-01T01:48:41.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626220,92.32917214191852,49.754901960784316,1610612751,82,74,2024-01-01T01:51:37Z,4750000,False,-1.0,20.0,1,right,R. O'Neale putback Layup (5 PTS),[1626220],1610612751.0,BKN,putback,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,1.96,Made,5.0,,,,,,,,,,,,,
484,PT02M44.00S,2024-01-01T01:48:56.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,1.5275952693823915,64.95098039215686,1610612760,84,74,2024-01-01T01:49:00Z,4760000,False,-75.0,-38.0,1,left,S. Gilgeous-Alexander 8' fadeaway Jump Shot (24 PTS),[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Left,,,,,8.39,Made,24.0,,,,,,,,,,,,,
485,PT02M32.00S,2024-01-01T01:49:09.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,92.85479632063075,45.34313725490196,1610612751,84,74,2024-01-01T01:49:14Z,4770000,False,-23.0,15.0,1,right,MISS M. Bridges driving Layup,[1628969],1610612751.0,BKN,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,2.75,Missed,,,,,,,,,,,,,,
486,PT02M28.00S,2024-01-01T01:49:13.3Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612751,84,74,2024-01-01T01:49:14Z,4780000,False,,,0,,D. Finney-Smith REBOUND (Off:3 Def:3),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,485.0,6.0,3.0,3.0,,,,,,
487,PT02M28.00S,2024-01-01T01:49:12.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627827,94.40999984741211,50.0,1610612751,84,74,2024-01-01T01:49:12Z,4790000,False,0.0,0.0,1,right,MISS D. Finney-Smith tip Layup,[1627827],1610612751.0,BKN,tip,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Left,,,,,0.0,Missed,,,,,,,,,,,,,,
488,PT02M27.00S,2024-01-01T01:49:13.6Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,84,74,2024-01-01T01:49:13Z,4800000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,487.0,4.0,3.0,1.0,,,,,,
489,PT02M27.00S,2024-01-01T01:49:16.7Z,3,REGULAR,foul,personal,['2freethrow'],203915,,,1610612760,84,74,2024-01-01T01:49:38Z,4810000,False,,,0,,S. Dinwiddie shooting personal FOUL (2 PF) (Wallace 2 FT),"[203915, 1641717]",1610612751.0,BKN,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,,,,,,,2.0,0.0,Wallace,1641717.0,,
491,PT02M27.00S,2024-01-01T01:49:41.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1641717,,,1610612760,85,74,2024-01-01T01:52:33Z,4830000,False,,,0,,C. Wallace Free Throw 1 of 2 (6 PTS),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
492,PT02M27.00S,2024-01-01T01:49:48.1Z,3,REGULAR,substitution,out,[],1627827,,,1610612760,85,74,2024-01-01T01:49:51Z,4840000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M27.00S,2024-01-01T01:49:48.1Z,3,REGULAR,substitution,in,[],1630549,,,1610612760,85,74,2024-01-01T01:49:51Z,4850000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M27.00S,2024-01-01T01:49:41.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1641717,,,1610612760,86,74,2024-01-01T01:52:33Z,4860000,False,,,0,,C. Wallace Free Throw 2 of 2 (7 PTS),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
495,PT02M09.00S,2024-01-01T01:50:25.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,93.77463863337714,40.68627450980392,1610612751,86,74,2024-01-01T01:50:30Z,4870000,False,-47.0,6.0,1,right,MISS C. Thomas driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.7,Missed,,,,,,,,,,,,,,
496,PT02M04.00S,2024-01-01T01:50:30.4Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,86,74,2024-01-01T01:50:30Z,4880000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:4),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,495.0,5.0,4.0,1.0,,,,,,
497,PT01M57.00S,2024-01-01T01:50:36.4Z,3,REGULAR,turnover,bad pass,[],1630198,,,1610612760,86,74,2024-01-01T01:50:39Z,4890000,False,,,0,,I. Joe bad pass TURNOVER (2 TO),"[1630198, 1630549]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,,2.0,Sharpe,1630549.0,,,,,,,,,,,,,,,,
498,PT01M57.00S,2024-01-01T01:50:36.4Z,3,REGULAR,steal,,[],1630549,,,1610612751,86,74,2024-01-01T01:50:38Z,4900000,False,,,0,,D. Sharpe STEAL (1 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
499,PT01M48.00S,2024-01-01T01:50:45.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630549,93.11760840998686,50.0,1610612751,86,76,2024-01-01T01:54:36Z,4910000,False,0.0,12.0,1,right,D. Sharpe cutting DUNK (3 PTS) (R. O'Neale 2 AST),"[1630549, 1626220]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,1.22,Made,3.0,R. O'Neale,1626220.0,2.0,,,,,,,,,,
501,PT01M30.00S,2024-01-01T01:51:03.6Z,3,REGULAR,3pt,Jump Shot,[],1628983,27.808804204993432,21.07843137254902,1610612760,86,76,2024-01-01T01:51:09Z,4930000,False,145.0,209.0,1,left,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,,,,,25.41,Missed,,,,,,,,,,,,,,
502,PT01M27.00S,2024-01-01T01:51:06.6Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,86,76,2024-01-01T01:51:09Z,4940000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,501.0,2.0,1.0,1.0,,,,,,
503,PT01M17.00S,2024-01-01T01:51:16.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,94.69448094612353,53.18627450980392,1610612751,86,78,2024-01-01T01:51:20Z,4950000,False,16.0,-3.0,1,right,M. Bridges driving Layup (19 PTS),[1628969],1610612751.0,BKN,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,1.61,Made,19.0,,,,,,,,,,,,,
504,PT00M59.00S,2024-01-01T01:51:34.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,4.5499342969776615,52.20588235294118,1610612760,86,78,2024-01-01T01:51:53Z,4960000,False,-11.0,-10.0,1,left,MISS C. Wallace cutting Layup - blocked,"[1641717, 1630549]",1610612760.0,OKC,cutting,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,,,,,1.47,Missed,,,,,,,,,,,,,Sharpe,1630549.0
505,PT00M59.00S,2024-01-01T01:51:34.8Z,3,REGULAR,block,,[],1630549,,,1610612760,86,78,2024-01-01T01:51:37Z,4970000,False,,,0,,D. Sharpe BLOCK (1 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
506,PT00M58.40S,2024-01-01T01:51:35.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,86,78,2024-01-01T01:51:44Z,4980000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,504.0,,,,,,,,,
508,PT00M58.40S,2024-01-01T01:51:43.8Z,3,REGULAR,substitution,out,[],1629026,,,1610612751,86,78,2024-01-01T01:51:48Z,5000000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT00M58.40S,2024-01-01T01:51:43.8Z,3,REGULAR,substitution,in,[],1631096,,,1610612751,86,78,2024-01-01T01:51:48Z,5010000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M38.50S,2024-01-01T01:52:20.6Z,3,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612751,86,78,2024-01-01T01:52:26Z,5020000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (2 PF) (Thomas 2 FT),"[1628983, 1630560]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,1627534.0,,,,,,,,,,,,,,2.0,0.0,Thomas,1630560.0,,
512,PT00M38.50S,2024-01-01T01:52:44.4Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,86,78,2024-01-01T01:52:44Z,5040000,False,,,0,,MISS C. Thomas Free Throw 1 of 2,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
513,PT00M38.50S,2024-01-01T01:52:44.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,86,78,2024-01-01T01:52:44Z,5050000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,512.0,,,,,,,,,
514,PT00M38.50S,2024-01-01T01:52:45.1Z,3,REGULAR,substitution,out,[],1641717,,,1610612751,86,78,2024-01-01T01:53:01Z,5060000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
