actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
380,PT10M24.00S,2023-11-09T02:24:55.9Z,3,REGULAR,block,,[],1629652,,,1610612739,70,60,2023-11-09T02:24:58Z,3700000,False,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
381,PT10M24.00S,2023-11-09T02:24:55.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,70,60,2023-11-09T02:25:05Z,3710000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,379.0,,,,,,,,,,,,
383,PT10M23.00S,2023-11-09T02:25:18.4Z,3,REGULAR,turnover,traveling,[],1630596,,,1610612739,70,60,2023-11-09T02:25:24Z,3730000,False,,,0,,E. Mobley traveling TURNOVER (1 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1628484.0,,,,,,,,,,,1.0,,,,,,,,
385,PT10M04.00S,2023-11-09T02:26:10.5Z,3,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612760,70,60,2023-11-09T02:26:20Z,3750000,False,,,0,,M. Strus shooting personal FOUL (1 PF) (Dort 2 FT),"[1629622, 1629652]",1610612739.0,CLE,shooting,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Center,1628484.0,1.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,
387,PT10M04.00S,2023-11-09T02:26:38.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629652,,,1610612760,70,60,2023-11-09T02:26:38Z,3770000,False,,,0,,MISS L. Dort Free Throw 1 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
388,PT10M04.00S,2023-11-09T02:26:38.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,70,60,2023-11-09T02:26:38Z,3780000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,387.0,,,,,,,,,,,,
389,PT10M04.00S,2023-11-09T02:26:54.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629652,,,1610612760,71,60,2023-11-09T02:26:54Z,3790000,False,,,0,,L. Dort Free Throw 2 of 2 (4 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
391,PT09M47.00S,2023-11-09T02:27:22.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,5.995400788436268,49.754901960784316,1610612739,71,62,2023-11-09T02:27:26Z,3810000,False,1.0,4.0,1,left,E. Mobley alley-oop DUNK (12 PTS) (M. Strus 3 AST),"[1630596, 1629622]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,,,,,,,0.41,M. Strus,1629622.0,3.0,,
394,PT09M37.00S,2023-11-09T02:27:40.0Z,3,REGULAR,foul,personal,[],1628378,,,1610612760,71,62,2023-11-09T02:28:06Z,3840000,False,,,0,,D. Mitchell personal FOUL (2 PF),"[1628378, 1628983]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,1830.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
396,PT09M26.00S,2023-11-09T02:28:16.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,94.1688567674113,52.94117647058824,1610612760,71,62,2023-11-09T02:28:21Z,3860000,False,15.0,2.0,1,right,MISS L. Dort cutting Layup,[1629652],1610612760.0,OKC,cutting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,,,,1.49,,,,,
397,PT09M25.00S,2023-11-09T02:28:18.2Z,3,REGULAR,rebound,offensive,[],1629652,,,1610612760,71,62,2023-11-09T02:28:18Z,3870000,False,,,0,,L. Dort REBOUND (Off:1 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,396.0,2.0,1.0,1.0,,,,,,,,,
398,PT09M24.00S,2023-11-09T02:28:19.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629652,93.11760840998686,46.32352941176471,1610612760,71,62,2023-11-09T02:28:24Z,3880000,False,-18.0,12.0,1,right,MISS L. Dort putback Layup,[1629652],1610612760.0,OKC,putback,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,,,,2.21,,,,,
399,PT09M22.00S,2023-11-09T02:28:21.4Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,71,62,2023-11-09T02:28:24Z,3890000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,398.0,3.0,2.0,1.0,,,,,,,,,
400,PT09M13.00S,2023-11-09T02:28:30.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,10.85742444152431,43.38235294117647,1610612739,71,62,2023-11-09T02:28:34Z,3900000,False,33.0,50.0,1,left,MISS E. Mobley turnaround Hook - blocked,"[1630596, 1631096]",1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,,,,5.96,,,,Holmgren,1631096.0
401,PT09M13.00S,2023-11-09T02:28:30.4Z,3,REGULAR,block,,[],1631096,,,1610612739,71,62,2023-11-09T02:28:32Z,3910000,False,,,0,,C. Holmgren BLOCK (2 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
402,PT09M10.00S,2023-11-09T02:28:33.4Z,3,REGULAR,rebound,offensive,[],1629622,,,1610612739,71,62,2023-11-09T02:28:34Z,3920000,False,,,0,,M. Strus REBOUND (Off:2 Def:2),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,400.0,4.0,2.0,2.0,,,,,,,,,
403,PT09M04.00S,2023-11-09T02:28:38.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628378,19.136005256241788,33.57843137254902,1610612739,71,64,2023-11-09T02:28:44Z,3930000,False,82.0,127.0,1,left,D. Mitchell 15' turnaround Jump Shot (10 PTS),[1628378],1610612739.0,CLE,turnaround,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,Made,10.0,,,,,,,,15.16,,,,,
404,PT09M03.00S,2023-11-09T02:28:44.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,71,64,2023-11-09T02:28:44Z,3940000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT08M47.00S,2023-11-09T02:31:51.1Z,3,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612760,71,64,2023-11-09T02:32:01Z,3950000,False,,,0,,D. Garland shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1629636, 1628983]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,1830.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
407,PT08M47.00S,2023-11-09T02:32:15.3Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,72,64,2023-11-09T02:32:15Z,3970000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (24 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
408,PT08M47.00S,2023-11-09T02:32:24.4Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,73,64,2023-11-09T02:32:24Z,3980000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (25 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,
409,PT08M33.00S,2023-11-09T02:32:47.3Z,3,REGULAR,3pt,Jump Shot,[],1629622,28.991458607095925,78.18627450980392,1610612739,73,67,2023-11-09T02:32:51Z,3990000,False,-141.0,220.0,1,left,M. Strus 26' 3PT  (9 PTS) (D. Garland 7 AST),"[1629622, 1629636]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,,,,,,,,26.13,D. Garland,1629636.0,7.0,,
411,PT08M07.00S,2023-11-09T02:33:12.4Z,3,REGULAR,3pt,Jump Shot,[],1629652,67.36202365308804,69.36274509803921,1610612760,76,67,2023-11-09T02:33:18Z,4010000,False,97.0,254.0,1,right,L. Dort 27' 3PT  (7 PTS) (J. Giddey 6 AST),"[1629652, 1630581]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,Made,7.0,,,,,,,,27.21,J. Giddey,1630581.0,6.0,,
413,PT07M54.00S,2023-11-09T02:33:25.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,7.966491458607096,42.40196078431372,1610612739,76,67,2023-11-09T02:33:31Z,4030000,False,38.0,22.0,1,left,MISS D. Mitchell driving Layup - blocked,"[1628378, 1629652]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,,,,4.41,,,,Dort,1629652.0
414,PT07M54.00S,2023-11-09T02:33:25.6Z,3,REGULAR,block,,[],1629652,,,1610612739,76,67,2023-11-09T02:33:28Z,4040000,False,,,0,,L. Dort BLOCK (2 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
415,PT07M52.00S,2023-11-09T02:33:27.6Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,76,67,2023-11-09T02:33:31Z,4050000,False,,,0,,L. Dort REBOUND (Off:1 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,413.0,3.0,2.0,1.0,,,,,,,,,
416,PT07M49.00S,2023-11-09T02:33:31.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,93.51182654402102,54.166666666666664,1610612760,78,67,2023-11-09T02:33:38Z,4060000,False,21.0,8.0,1,right,S. Gilgeous-Alexander running Layup (27 PTS) (L. Dort 2 AST),"[1628983, 1629652]",1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Made,27.0,,,,,,,,2.25,L. Dort,1629652.0,2.0,,
418,PT07M37.00S,2023-11-09T02:33:47.2Z,3,REGULAR,foul,personal,[],1629652,,,1610612739,78,67,2023-11-09T02:33:52Z,4080000,False,,,0,,L. Dort personal FOUL (2 PF),"[1629652, 1629636]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,16-24 Left Center,1628484.0,2.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,
420,PT07M37.00S,2023-11-09T02:33:52.0Z,3,REGULAR,substitution,out,[],1630581,,,1610612739,78,67,2023-11-09T02:34:04Z,4100000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M37.00S,2023-11-09T02:33:52.0Z,3,REGULAR,substitution,in,[],1630198,,,1610612739,78,67,2023-11-09T02:34:04Z,4110000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT07M32.00S,2023-11-09T02:34:18.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,5.338370565045992,50.98039215686274,1610612739,78,69,2023-11-09T02:34:23Z,4120000,False,-5.0,-2.0,1,left,D. Garland cutting Layup (7 PTS) (J. Allen 1 AST),"[1629636, 1628386]",1610612739.0,CLE,cutting,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,,,,,0.54,J. Allen,1628386.0,1.0,,
424,PT07M19.00S,2023-11-09T02:34:31.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,82.9993429697766,43.872549019607845,1610612760,80,69,2023-11-09T02:34:41Z,4140000,False,-31.0,107.0,1,right,S. Gilgeous-Alexander 11' fadeaway Jump Shot (29 PTS),[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,29.0,,,,,,,,11.16,,,,,
425,PT07M07.00S,2023-11-09T02:34:43.2Z,3,REGULAR,3pt,Jump Shot,[],1629622,33.722076215505915,56.127450980392155,1610612739,80,72,2023-11-09T02:34:47Z,4150000,False,-31.0,264.0,1,left,M. Strus 26' 3PT  (12 PTS) (D. Mitchell 4 AST),"[1629622, 1628378]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,,,,Made,12.0,,,,,,,,26.63,D. Mitchell,1628378.0,4.0,,
427,PT06M54.00S,2023-11-09T02:34:58.1Z,3,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612760,80,72,2023-11-09T02:35:23Z,4170000,False,,,0,,D. Garland shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1629636, 1628983]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,1830.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
429,PT06M54.00S,2023-11-09T02:35:29.0Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,81,72,2023-11-09T02:35:29Z,4190000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (30 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,30.0,,,,,,,,,,,,,
430,PT06M54.00S,2023-11-09T02:35:29.8Z,3,REGULAR,substitution,out,[],1631096,,,1610612760,81,72,2023-11-09T02:35:35Z,4200000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M54.00S,2023-11-09T02:35:29.8Z,3,REGULAR,substitution,out,[],1629636,,,1610612760,81,72,2023-11-09T02:35:35Z,4210000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M54.00S,2023-11-09T02:35:29.8Z,3,REGULAR,substitution,in,[],1631172,,,1610612760,81,72,2023-11-09T02:35:35Z,4220000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M54.00S,2023-11-09T02:35:29.8Z,3,REGULAR,substitution,in,[],1627747,,,1610612760,81,72,2023-11-09T02:35:35Z,4230000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M54.00S,2023-11-09T02:35:46.7Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,82,72,2023-11-09T02:35:46Z,4240000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (31 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,31.0,,,,,,,,,,,,,
435,PT06M42.00S,2023-11-09T02:36:00.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,4.418528252299605,46.07843137254902,1610612739,82,72,2023-11-09T02:36:11Z,4250000,False,20.0,-11.0,1,left,MISS D. Mitchell Layup,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,,,,2.25,,,,,
436,PT06M42.00S,2023-11-09T02:36:00.4Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,82,72,2023-11-09T02:36:11Z,4260000,False,,,0,,J. Allen REBOUND (Off:2 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,435.0,4.0,2.0,2.0,,,,,,,,,
437,PT06M42.00S,2023-11-09T02:36:05.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,5.590000152587891,50.0,1610612739,82,74,2023-11-09T02:36:05Z,4270000,False,0.0,0.0,1,left,J. Allen tip Layup (11 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,Made,11.0,,,,,,,,0.0,,,,,
438,PT06M42.00S,2023-11-09T02:36:06.2Z,3,REGULAR,foul,personal,['1freethrow'],1631172,,,1610612739,82,74,2023-11-09T02:36:11Z,4280000,False,,,0,,O. Dieng shooting personal FOUL (1 PF) (Allen 1 FT),"[1631172, 1628386]",1610612760.0,OKC,shooting,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,1830.0,1.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,
440,PT06M42.00S,2023-11-09T02:36:26.5Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1628386,,,1610612739,82,75,2023-11-09T02:36:26Z,4300000,False,,,0,,J. Allen Free Throw 1 of 1 (12 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
441,PT06M32.00S,2023-11-09T02:36:43.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630596,,,1610612760,82,75,2023-11-09T02:36:54Z,4310000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Dort 2 FT),"[1630596, 1629652]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1830.0,1.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,
443,PT06M32.00S,2023-11-09T02:37:07.6Z,3,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,83,75,2023-11-09T02:37:07Z,4330000,False,,,0,,L. Dort Free Throw 1 of 2 (8 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
444,PT06M32.00S,2023-11-09T02:37:08.3Z,3,REGULAR,substitution,out,[],1631114,,,1610612760,83,75,2023-11-09T02:37:25Z,4340000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT06M32.00S,2023-11-09T02:37:08.3Z,3,REGULAR,substitution,out,[],1628386,,,1610612760,83,75,2023-11-09T02:37:25Z,4350000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M32.00S,2023-11-09T02:37:08.3Z,3,REGULAR,substitution,in,[],1631119,,,1610612760,83,75,2023-11-09T02:37:25Z,4360000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M32.00S,2023-11-09T02:37:08.3Z,3,REGULAR,substitution,in,[],1629731,,,1610612760,83,75,2023-11-09T02:37:25Z,4370000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT06M32.00S,2023-11-09T02:37:41.2Z,3,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,84,75,2023-11-09T02:37:41Z,4380000,False,,,0,,L. Dort Free Throw 2 of 2 (9 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
449,PT06M19.00S,2023-11-09T02:37:54.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,8.623521681997373,35.049019607843135,1610612739,84,75,2023-11-09T02:37:58Z,4390000,False,75.0,29.0,1,left,MISS E. Mobley 8' turnaround Hook,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,,,,8.01,,,,,
450,PT06M18.00S,2023-11-09T02:37:55.4Z,3,REGULAR,rebound,offensive,[],1629731,,,1610612739,84,75,2023-11-09T02:37:58Z,4400000,False,,,0,,D. Wade REBOUND (Off:2 Def:4),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,449.0,6.0,4.0,2.0,,,,,,,,,
451,PT06M16.00S,2023-11-09T02:37:57.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,22.28975032851511,89.70588235294117,1610612739,84,75,2023-11-09T02:38:01Z,4410000,False,-199.0,157.0,1,left,MISS M. Strus 25' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,,,25.31,,,,,
452,PT06M13.00S,2023-11-09T02:38:00.6Z,3,REGULAR,rebound,defensive,[],1630198,,,1610612760,84,75,2023-11-09T02:38:01Z,4420000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,,,451.0,1.0,1.0,0.0,,,,,,,,,
453,PT06M04.00S,2023-11-09T02:38:09.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.24901445466492,51.470588235294116,1610612760,84,75,2023-11-09T02:38:12Z,4430000,False,7.0,11.0,1,right,MISS S. Gilgeous-Alexander Layup,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,,,,1.33,,,,,
454,PT06M02.00S,2023-11-09T02:38:11.6Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612739,84,75,2023-11-09T02:38:12Z,4440000,False,,,0,,M. Strus REBOUND (Off:2 Def:3),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,,453.0,5.0,3.0,2.0,,,,,,,,,
455,PT05M56.00S,2023-11-09T02:38:17.6Z,3,REGULAR,3pt,Jump Shot,[],1628378,19.267411300919843,92.15686274509804,1610612739,84,75,2023-11-09T02:38:22Z,4450000,False,-211.0,129.0,1,left,MISS D. Mitchell 24' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,,,24.69,,,,,
456,PT05M53.00S,2023-11-09T02:38:20.6Z,3,REGULAR,rebound,defensive,[],1631172,,,1610612760,84,75,2023-11-09T02:38:22Z,4460000,False,,,0,,O. Dieng REBOUND (Off:0 Def:2),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Left Center,,,,,,,,455.0,2.0,2.0,0.0,,,,,,,,,
457,PT05M46.00S,2023-11-09T02:38:26.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.32917214191852,45.09803921568628,1610612760,84,75,2023-11-09T02:38:32Z,4470000,False,-25.0,20.0,1,right,MISS S. Gilgeous-Alexander cutting Layup,[1628983],1610612760.0,OKC,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,,,,3.14,,,,,
458,PT05M45.00S,2023-11-09T02:38:28.6Z,3,REGULAR,rebound,offensive,[],1631172,,,1610612760,84,75,2023-11-09T02:38:28Z,4480000,False,,,0,,O. Dieng REBOUND (Off:1 Def:2),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,457.0,3.0,2.0,1.0,,,,,,,,,
459,PT05M44.00S,2023-11-09T02:38:30.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,96.40275952693824,94.85294117647058,1610612760,87,75,2023-11-09T02:38:34Z,4490000,False,224.0,-19.0,1,right,L. Dort 3PT  (12 PTS) (O. Dieng 1 AST),"[1629652, 1631172]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,,,Made,12.0,,,,,,,,22.51,O. Dieng,1631172.0,1.0,,
461,PT05M25.00S,2023-11-09T02:38:49.3Z,3,REGULAR,3pt,Jump Shot,[],1629731,21.632720105124836,88.48039215686273,1610612739,87,75,2023-11-09T02:38:55Z,4510000,False,-192.0,151.0,1,left,MISS D. Wade 24' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,,,,24.45,,,,,
462,PT05M20.00S,2023-11-09T02:38:54.3Z,3,REGULAR,rebound,defensive,[],1630198,,,1610612760,87,75,2023-11-09T02:38:55Z,4520000,False,,,0,,I. Joe REBOUND (Off:0 Def:2),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,,,461.0,2.0,2.0,0.0,,,,,,,,,
463,PT05M08.00S,2023-11-09T02:39:05.3Z,3,REGULAR,3pt,Jump Shot,[],1630198,95.87713534822602,95.83333333333334,1610612760,90,75,2023-11-09T02:39:09Z,4530000,False,229.0,-14.0,1,right,I. Joe 3PT  (6 PTS) (L. Dort 3 AST),"[1630198, 1629652]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Right Corner 3,24+ Right,,,,,,Made,6.0,,,,,,,,22.96,L. Dort,1629652.0,3.0,,
465,PT05M07.00S,2023-11-09T02:39:10.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,90,75,2023-11-09T02:39:10Z,4550000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M42.00S,2023-11-09T02:42:28.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612739,90,75,2023-11-09T02:42:35Z,4560000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,202056.0,,,,,,,,,,,,,,,,,,,
467,PT04M36.00S,2023-11-09T02:42:51.9Z,3,REGULAR,turnover,bad pass,[],1630198,,,1610612760,90,75,2023-11-09T02:42:56Z,4570000,False,,,0,,I. Joe bad pass TURNOVER (1 TO),"[1630198, 1629731]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,Wade,1629731.0,,,,,,
