actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
249,PT07M13.00S,2023-12-01T01:49:54.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.85479632063075,53.92156862745098,1610612747,48,48,2023-12-01T01:49:58Z,2480000,False,20.0,15.0,1,right,L. James driving Layup (7 PTS) (D. Russell 5 AST),"[2544, 1626156]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,,,,,,,,,7.0,D. Russell,1626156.0,5.0
251,PT07M00.00S,2023-12-01T01:50:08.0Z,2,REGULAR,3pt,Jump Shot,[],1630322,34.510512483574246,50.0,1610612760,48,48,2023-12-01T01:50:15Z,2500000,False,0.0,272.0,1,left,MISS L. Waters III 27' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Center,27.19,Missed,,,,,,,,,,,,,,,,,,
252,PT06M56.00S,2023-12-01T01:50:12.0Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612747,48,48,2023-12-01T01:50:15Z,2510000,False,,,0,,D. Russell REBOUND (Off:1 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,251.0,2.0,1.0,1.0,,,,,,,,,,,,
253,PT06M55.00S,2023-12-01T01:50:15.5Z,2,REGULAR,foul,personal,[],1630322,,,1610612747,48,48,2023-12-01T01:50:22Z,2520000,False,,,0,,L. Waters III personal FOUL (2 PF),"[1630322, 2544]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627524.0,2.0,0.0,James,2544.0,,,,
255,PT06M55.00S,2023-12-01T01:50:33.9Z,2,REGULAR,substitution,out,[],1630598,,,1610612747,48,48,2023-12-01T01:50:40Z,2540000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M55.00S,2023-12-01T01:50:33.9Z,2,REGULAR,substitution,in,[],1631096,,,1610612747,48,48,2023-12-01T01:50:40Z,2550000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M41.00S,2023-12-01T01:51:06.8Z,2,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612747,48,48,2023-12-01T01:51:16Z,2560000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (James 2 FT),"[1631114, 2544]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627534.0,2.0,0.0,James,2544.0,,,,
259,PT06M41.00S,2023-12-01T01:51:33.5Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,48,49,2023-12-01T01:51:33Z,2580000,False,,,0,,L. James Free Throw 1 of 2 (8 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,,,,,,,,,,,8.0,,,
260,PT06M41.00S,2023-12-01T01:51:50.8Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,48,50,2023-12-01T01:51:50Z,2590000,False,,,0,,L. James Free Throw 2 of 2 (9 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,,,,,,,,,,,9.0,,,
261,PT06M30.00S,2023-12-01T01:52:02.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630322,6.389618922470433,51.470588235294116,1610612760,50,50,2023-12-01T01:52:07Z,2600000,False,-7.0,8.0,1,left,L. Waters III cutting DUNK (2 PTS) (K. Williams 1 AST),"[1630322, 1629026]",1610612760.0,OKC,cutting,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,1.06,Made,,,,,,,,,,,,,,,2.0,K. Williams,1629026.0,1.0
263,PT06M15.00S,2023-12-01T01:52:17.3Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612747,50,50,2023-12-01T01:52:21Z,2620000,False,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 1631096]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1.0,Holmgren,1631096.0,,,,,,,,,
264,PT06M15.00S,2023-12-01T01:52:17.3Z,2,REGULAR,steal,,[],1631096,,,1610612760,50,50,2023-12-01T01:52:19Z,2630000,False,,,0,,C. Holmgren STEAL (1 STL),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
265,PT06M10.00S,2023-12-01T01:52:25.6Z,2,REGULAR,foul,personal,['2freethrow'],1631108,,,1610612760,50,50,2023-12-01T01:52:38Z,2640000,False,,,0,,M. Christie shooting personal FOUL (2 PF) (Williams 2 FT),"[1631108, 1629026]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627534.0,2.0,0.0,Williams,1629026.0,,,,
267,PT06M10.00S,2023-12-01T01:52:53.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629026,,,1610612760,51,50,2023-12-01T01:53:59Z,2660000,False,,,0,,K. Williams Free Throw 1 of 2 (1 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,Made,,,,,,,,,,,,,,,1.0,,,
268,PT06M10.00S,2023-12-01T01:52:54.2Z,2,REGULAR,substitution,out,[],1631114,,,1610612760,51,50,2023-12-01T01:53:01Z,2670000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M10.00S,2023-12-01T01:52:54.2Z,2,REGULAR,substitution,out,[],1630322,,,1610612760,51,50,2023-12-01T01:53:01Z,2680000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M10.00S,2023-12-01T01:52:54.2Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,51,50,2023-12-01T01:53:01Z,2690000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M10.00S,2023-12-01T01:52:54.2Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,51,50,2023-12-01T01:53:01Z,2700000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M10.00S,2023-12-01T01:52:53.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629026,,,1610612760,51,50,2023-12-01T01:53:59Z,2710000,False,,,0,,MISS K. Williams Free Throw 2 of 2,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
273,PT06M07.00S,2023-12-01T01:52:56.6Z,2,REGULAR,rebound,offensive,[],1629652,,,1610612760,51,50,2023-12-01T01:53:59Z,2720000,False,,,0,,L. Dort REBOUND (Off:2 Def:0),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,272.0,2.0,0.0,2.0,,,,,,,,,,,,
274,PT06M06.00S,2023-12-01T01:53:17.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630198,4.28712220762155,94.11764705882352,1610612760,54,50,2023-12-01T01:54:02Z,2730000,False,-221.0,-12.0,1,left,I. Joe 3PT  (3 PTS) (L. Dort 1 AST),"[1630198, 1629652]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,22.09,Made,,,,,,,,,,,,,,,3.0,L. Dort,1629652.0,1.0
276,PT05M54.00S,2023-12-01T01:53:32.4Z,2,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612747,54,50,2023-12-01T01:53:39Z,2750000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (2 PF) (Davis 2 FT),"[1628983, 203076]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2882.0,2.0,0.0,Davis,203076.0,,,,
280,PT05M54.00S,2023-12-01T01:54:00.1Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,54,51,2023-12-01T01:54:00Z,2770000,False,,,0,,A. Davis Free Throw 1 of 2 (16 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,,,,,,,,,16.0,,,
281,PT05M54.00S,2023-12-01T01:54:00.7Z,2,REGULAR,substitution,out,[],1629026,,,1610612747,54,51,2023-12-01T01:54:03Z,2780000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M54.00S,2023-12-01T01:54:00.7Z,2,REGULAR,substitution,in,[],1630581,,,1610612747,54,51,2023-12-01T01:54:03Z,2790000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M54.00S,2023-12-01T01:54:27.0Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,54,52,2023-12-01T01:54:27Z,2800000,False,,,0,,A. Davis Free Throw 2 of 2 (17 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,,,,,,,,,17.0,,,
284,PT05M46.00S,2023-12-01T01:54:39.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626156,,,1610612760,54,52,2023-12-01T01:54:47Z,2810000,False,,,0,,D. Russell personal FOUL (3 PF) (Giddey 2 FT),"[1626156, 1630581]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1627524.0,3.0,0.0,Giddey,1630581.0,,,,
286,PT05M46.00S,2023-12-01T01:55:04.5Z,2,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,55,52,2023-12-01T01:55:04Z,2830000,False,,,0,,J. Giddey Free Throw 1 of 2 (8 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,,,,,,,,,8.0,,,
287,PT05M46.00S,2023-12-01T01:55:22.5Z,2,REGULAR,freethrow,2 of 2,[],1630581,,,1610612760,56,52,2023-12-01T01:55:22Z,2840000,False,,,0,,J. Giddey Free Throw 2 of 2 (9 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,,,,,,,,,9.0,,,
288,PT05M28.00S,2023-12-01T01:55:42.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203076,88.51839684625493,45.34313725490196,1610612747,56,52,2023-12-01T01:55:47Z,2850000,False,-23.0,55.0,1,right,MISS A. Davis 6' turnaround Hook,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,6.01,Missed,,,,,,,,,,,,,,,,,,
289,PT05M25.00S,2023-12-01T01:55:45.3Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,56,52,2023-12-01T01:55:47Z,2860000,False,,,0,,L. Dort REBOUND (Off:2 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,288.0,3.0,1.0,2.0,,,,,,,,,,,,
290,PT05M18.00S,2023-12-01T01:55:52.4Z,2,REGULAR,2pt,Jump Shot,[],1628983,4.681340341655716,25.245098039215684,1610612760,56,52,2023-12-01T02:09:38Z,2870000,False,124.0,-8.0,1,left,MISS S. Gilgeous-Alexander 12' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,12.41,Missed,,,,,,,,,,,,,,,,,,
291,PT05M15.00S,2023-12-01T01:55:55.4Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,56,52,2023-12-01T01:55:58Z,2880000,False,,,0,,L. James REBOUND (Off:1 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,290.0,5.0,4.0,1.0,,,,,,,,,,,,
292,PT05M08.00S,2023-12-01T01:56:02.2Z,2,REGULAR,turnover,lost ball,[],1631108,,,1610612747,56,52,2023-12-01T01:56:07Z,2890000,False,,,0,,M. Christie lost ball TURNOVER (1 TO),"[1631108, 1628983]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,,,,,
293,PT05M08.00S,2023-12-01T01:56:02.2Z,2,REGULAR,steal,,[],1628983,,,1610612760,56,52,2023-12-01T01:56:04Z,2900000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
294,PT05M03.00S,2023-12-01T01:56:07.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,4.681340341655716,52.20588235294118,1610612760,58,52,2023-12-01T01:56:10Z,2910000,False,-11.0,-8.0,1,left,S. Gilgeous-Alexander running Layup (18 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,,,,,,,,,,,18.0,,,
295,PT04M51.00S,2023-12-01T01:56:19.1Z,2,REGULAR,3pt,Jump Shot,[],1630559,67.7562417871222,73.52941176470588,1610612747,58,52,2023-12-01T01:56:23Z,2920000,False,118.0,251.0,1,right,MISS A. Reaves 27' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,27.68,Missed,,,,,,,,,,,,,,,,,,
296,PT04M47.00S,2023-12-01T01:56:23.1Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,58,52,2023-12-01T01:56:23Z,2930000,False,,,0,,L. Dort REBOUND (Off:2 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,295.0,4.0,2.0,2.0,,,,,,,,,,,,
297,PT04M42.00S,2023-12-01T01:56:30.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630559,,,1610612760,58,52,2023-12-01T01:56:38Z,2940000,False,,,0,,A. Reaves personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630559, 1628983]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627534.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,
299,PT04M42.00S,2023-12-01T01:56:59.6Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,59,52,2023-12-01T01:56:59Z,2960000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (19 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,,,,19.0,,,
300,PT04M42.00S,2023-12-01T01:57:00.6Z,2,REGULAR,substitution,out,[],1630559,,,1610612760,59,52,2023-12-01T01:57:07Z,2970000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M42.00S,2023-12-01T01:57:00.6Z,2,REGULAR,substitution,in,[],1627752,,,1610612760,59,52,2023-12-01T01:57:07Z,2980000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M42.00S,2023-12-01T01:57:22.5Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,60,52,2023-12-01T01:57:22Z,2990000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (20 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,,,,20.0,,,
303,PT04M31.00S,2023-12-01T01:57:37.2Z,2,REGULAR,3pt,Jump Shot,[],2544,75.3777923784494,8.823529411764707,1610612747,60,52,2023-12-01T01:57:42Z,3000000,False,-206.0,179.0,1,right,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,27.28,Missed,,,,,,,,,,,,,,,,,,
304,PT04M27.00S,2023-12-01T01:57:41.2Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,60,52,2023-12-01T01:57:42Z,3010000,False,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,303.0,4.0,3.0,1.0,,,,,,,,,,,,
305,PT04M21.00S,2023-12-01T01:57:45.7Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612760,60,52,2023-12-01T01:57:50Z,3020000,False,,,0,,J. Giddey bad pass TURNOVER (3 TO),"[1630581, 1626156]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,,3.0,Russell,1626156.0,,,,,,,,,
306,PT04M21.00S,2023-12-01T01:57:45.7Z,2,REGULAR,steal,,[],1626156,,,1610612747,60,52,2023-12-01T01:57:47Z,3030000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
307,PT04M18.00S,2023-12-01T01:57:49.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,92.72339027595268,48.03921568627451,1610612747,60,54,2023-12-01T01:57:54Z,3040000,False,-10.0,16.0,1,right,L. James running DUNK (11 PTS) (D. Russell 6 AST),"[2544, 1626156]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,,,,,,,,,,,11.0,D. Russell,1626156.0,6.0
308,PT03M58.00S,2023-12-01T01:58:09.2Z,2,REGULAR,3pt,Jump Shot,[],1630581,30.305519053876477,69.36274509803921,1610612760,60,54,2023-12-01T01:58:14Z,3050000,False,-97.0,232.0,1,left,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,25.18,Missed,,,,,,,,,,,,,,,,,,
309,PT03M54.00S,2023-12-01T01:58:13.2Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,60,54,2023-12-01T01:58:14Z,3060000,False,,,0,,L. James REBOUND (Off:1 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,308.0,6.0,5.0,1.0,,,,,,,,,,,,
310,PT03M52.00S,2023-12-01T01:58:15.0Z,2,REGULAR,turnover,lost ball,[],2544,,,1610612747,60,54,2023-12-01T01:58:22Z,3070000,False,,,0,,L. James lost ball TURNOVER (2 TO),"[2544, 1631096]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,Holmgren,1631096.0,,,,,,,,,
311,PT03M52.00S,2023-12-01T01:58:15.0Z,2,REGULAR,steal,,[],1631096,,,1610612760,60,54,2023-12-01T01:58:17Z,3080000,False,,,0,,C. Holmgren STEAL (2 STL),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
312,PT03M47.00S,2023-12-01T01:58:19.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631096,5.469776609724048,47.794117647058826,1610612760,62,54,2023-12-01T02:12:53Z,3090000,False,11.0,-1.0,1,left,C. Holmgren running finger roll Layup (4 PTS) (L. Dort 2 AST),"[1631096, 1629652]",1610612760.0,OKC,running finger roll,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,,,,,,,,,4.0,L. Dort,1629652.0,2.0
314,PT03M30.00S,2023-12-01T01:58:37.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,92.46057818659659,53.92156862745098,1610612747,62,54,2023-12-01T01:58:40Z,3110000,False,20.0,18.0,1,right,MISS D. Russell driving Layup,[1626156],1610612747.0,LAL,driving,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
315,PT03M28.00S,2023-12-01T01:58:39.3Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,62,54,2023-12-01T01:58:40Z,3120000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,314.0,3.0,3.0,0.0,,,,,,,,,,,,
316,PT03M24.00S,2023-12-01T01:58:43.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,28.33442838370565,18.38235294117647,1610612760,65,54,2023-12-01T02:14:18Z,3130000,False,158.0,214.0,1,left,I. Joe 26' 3PT running (6 PTS) (S. Gilgeous-Alexander 3 AST),"[1630198, 1628983]",1610612760.0,OKC,running,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,26.59,Made,,,,,,,,,,,,,,,6.0,S. Gilgeous-Alexander,1628983.0,3.0
318,PT03M12.00S,2023-12-01T01:58:59.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,65,54,2023-12-01T01:58:59Z,3150000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M12.00S,2023-12-01T02:01:19.1Z,2,REGULAR,substitution,out,[],1629652,,,1610612747,65,54,2023-12-01T02:01:36Z,3160000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M12.00S,2023-12-01T02:01:19.1Z,2,REGULAR,substitution,out,[],2544,,,1610612747,65,54,2023-12-01T02:01:36Z,3170000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M12.00S,2023-12-01T02:01:19.1Z,2,REGULAR,substitution,in,[],1641717,,,1610612747,65,54,2023-12-01T02:01:36Z,3180000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT03M12.00S,2023-12-01T02:01:19.1Z,2,REGULAR,substitution,in,[],1626174,,,1610612747,65,54,2023-12-01T02:01:36Z,3190000,False,,,0,,SUB in: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT03M01.00S,2023-12-01T02:02:03.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631108,82.47371879106439,41.42156862745098,1610612747,65,56,2023-12-01T02:02:10Z,3200000,False,-43.0,112.0,1,right,M. Christie 12' driving floating Jump Shot (5 PTS) (D. Russell 7 AST),"[1631108, 1626156]",1610612747.0,LAL,driving floating,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,12.01,Made,,,,,,,,,,,,,,,5.0,D. Russell,1626156.0,7.0
325,PT02M42.00S,2023-12-01T02:02:22.3Z,2,REGULAR,3pt,Jump Shot,[],1631096,2.3160315374507228,96.07843137254902,1610612760,65,56,2023-12-01T02:02:27Z,3210000,False,-230.0,-31.0,1,left,MISS C. Holmgren 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,23.24,Missed,,,,,,,,,,,,,,,,,,
326,PT02M40.00S,2023-12-01T02:02:24.3Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612747,65,56,2023-12-01T02:02:27Z,3220000,False,,,0,,C. Wood REBOUND (Off:1 Def:2),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Left Corner 3,24+ Left,,,,,325.0,3.0,2.0,1.0,,,,,,,,,,,,
328,PT02M21.00S,2023-12-01T02:02:52.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203076,89.04402102496715,63.725490196078425,1610612747,65,58,2023-12-01T02:19:28Z,3240000,False,69.0,50.0,1,right,A. Davis 8' driving Hook (19 PTS),[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Right,8.52,Made,,,,,,,,,,,,,,,19.0,,,
329,PT02M08.00S,2023-12-01T02:03:06.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631096,5.863994743758213,53.92156862745098,1610612760,67,58,2023-12-01T02:03:15Z,3250000,False,-20.0,3.0,1,left,C. Holmgren Layup (6 PTS) (S. Gilgeous-Alexander 4 AST),"[1631096, 1628983]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,,,,,,,,,,,6.0,S. Gilgeous-Alexander,1628983.0,4.0
331,PT01M53.00S,2023-12-01T02:03:19.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631108,82.47371879106439,62.99019607843137,1610612747,67,58,2023-12-01T02:03:23Z,3270000,False,65.0,112.0,1,right,MISS M. Christie 12' pullup Shot,[1631108],1610612747.0,LAL,pullup,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,12.97,Missed,,,,,,,,,,,,,,,,,,
332,PT01M50.00S,2023-12-01T02:03:22.5Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,67,58,2023-12-01T02:22:34Z,3280000,False,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,331.0,5.0,4.0,1.0,,,,,,,,,,,,
333,PT01M46.00S,2023-12-01T02:03:28.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630581,5.206964520367937,50.0,1610612760,67,58,2023-12-01T02:21:35Z,3290000,False,0.0,-4.0,1,left,MISS J. Giddey running finger roll Layup,[1630581],1610612760.0,OKC,running finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,0.36,Missed,,,,,,,,,,,,,,,,,,
334,PT01M44.00S,2023-12-01T02:03:30.1Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612760,67,58,2023-12-01T02:21:35Z,3300000,False,,,0,,J. Giddey REBOUND (Off:2 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,333.0,6.0,4.0,2.0,,,,,,,,,,,,
