actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
242,PT03M06.00S,2025-04-12T02:53:19.7Z,2,REGULAR,2pt,Jump Shot,[],1630577,77.21747700394218,49.50980392156863,1610612759,46,45,2025-04-12T02:53:29Z,2390000,False,-2.0,162.0,1,right,MISS J. Champagnie 16' Jump Shot,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Center,,,,16.17,Missed,,,,,,,,,,,,,,,
243,PT03M02.00S,2025-04-12T02:53:23.7Z,2,REGULAR,rebound,offensive,[],202687,,,1610612759,46,45,2025-04-12T02:53:29Z,2400000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:3),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,242.0,4.0,3.0,1.0,,,,,
244,PT03M00.00S,2025-04-12T02:53:25.6Z,2,REGULAR,turnover,lost ball,[],202687,,,1610612759,46,45,2025-04-12T02:53:32Z,2410000,False,,,0,,B. Biyombo lost ball TURNOVER (1 TO),"[202687, 203486]",1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,1.0,Plumlee,203486.0,,,,,,,,,,,,,,,,,
245,PT03M00.00S,2025-04-12T02:53:25.6Z,2,REGULAR,steal,,[],203486,,,1610612756,46,45,2025-04-12T02:56:22Z,2420000,False,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
246,PT02M44.00S,2025-04-12T02:53:41.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642346,6.521024967148489,54.65686274509803,1610612756,48,45,2025-04-12T02:55:55Z,2430000,False,-23.0,9.0,1,left,R. Dunn driving floating bank Jump Shot (12 PTS),[1642346],1610612756.0,PHX,driving floating bank,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,,2.49,Made,12.0,,,,,,,,,,,,,,
247,PT02M30.00S,2025-04-12T02:53:59.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,88.51839684625493,58.333333333333336,1610612759,48,45,2025-04-12T02:54:05Z,2440000,False,42.0,55.0,1,right,MISS J. Champagnie 6' Layup - blocked,"[1630577, 203486]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,6.93,Missed,,,,,Plumlee,203486.0,,,,,,,,,
248,PT02M30.00S,2025-04-12T02:53:59.3Z,2,REGULAR,block,,[],203486,,,1610612759,48,45,2025-04-12T02:54:13Z,2450000,False,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
249,PT02M30.00S,2025-04-12T02:53:59.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,48,45,2025-04-12T02:54:05Z,2460000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,247.0,,,,,,,,
251,PT02M28.00S,2025-04-12T02:54:13.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642264,70.38436268068331,79.16666666666666,1610612759,48,45,2025-04-12T02:54:19Z,2480000,False,146.0,226.0,1,right,MISS S. Castle 26' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,,,,26.89,Missed,,,,,,,,,,,,,,,
252,PT02M24.00S,2025-04-12T02:54:17.7Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612756,48,45,2025-04-12T02:54:19Z,2490000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,251.0,2.0,2.0,0.0,,,,,
253,PT02M15.00S,2025-04-12T02:54:25.9Z,2,REGULAR,3pt,Jump Shot,[],1642346,4.5499342969776615,94.11764705882352,1610612756,48,45,2025-04-12T02:54:30Z,2500000,False,-221.0,-10.0,1,left,MISS R. Dunn 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,,,,22.08,Missed,,,,,,,,,,,,,,,
254,PT02M13.00S,2025-04-12T02:54:27.9Z,2,REGULAR,rebound,defensive,[],1642264,,,1610612759,48,45,2025-04-12T02:54:30Z,2510000,False,,,0,,S. Castle REBOUND (Off:0 Def:3),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,253.0,3.0,3.0,0.0,,,,,
255,PT02M03.00S,2025-04-12T02:54:38.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,90.62089356110381,45.83333333333333,1610612759,48,45,2025-04-12T02:54:43Z,2520000,False,-21.0,36.0,1,right,MISS J. Champagnie driving Layup,[1630577],1610612759.0,SAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,4.13,Missed,,,,,,,,,,,,,,,
256,PT02M00.00S,2025-04-12T02:54:41.4Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612756,48,45,2025-04-12T02:54:43Z,2530000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,255.0,3.0,3.0,0.0,,,,,
257,PT01M54.00S,2025-04-12T02:54:46.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,32.40801576872536,32.35294117647059,1610612756,48,45,2025-04-12T02:57:20Z,2540000,False,88.0,252.0,1,left,MISS T. Jones 26' running pullup 3PT,[1626145],1610612756.0,PHX,running pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,26.71,Missed,,,,,,,,,,,,,,,
258,PT01M51.00S,2025-04-12T02:54:49.5Z,2,REGULAR,rebound,offensive,[],1642346,,,1610612756,48,45,2025-04-12T02:57:20Z,2550000,False,,,0,,R. Dunn REBOUND (Off:5 Def:3),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,257.0,8.0,3.0,5.0,,,,,
259,PT01M42.00S,2025-04-12T02:54:59.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1626164,11.251642575558476,21.07843137254902,1610612756,50,45,2025-04-12T02:55:02Z,2560000,False,145.0,53.0,1,left,D. Booker 15' pullup Jump Shot (11 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,15.41,Made,11.0,,,,,,,,,,,,,,
260,PT01M26.00S,2025-04-12T02:55:14.3Z,2,REGULAR,3pt,Jump Shot,[],101108,70.64717477003943,22.30392156862745,1610612759,50,45,2025-04-12T02:55:19Z,2570000,False,-138.0,223.0,1,right,MISS C. Paul 26' pullup 3PT,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,26.28,Missed,,,,,,,,,,,,,,,
261,PT01M23.00S,2025-04-12T02:55:17.3Z,2,REGULAR,rebound,defensive,[],203486,,,1610612756,50,45,2025-04-12T02:55:19Z,2580000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,260.0,3.0,2.0,1.0,,,,,
265,PT01M01.00S,2025-04-12T02:55:40.4Z,2,REGULAR,3pt,Jump Shot,[],203078,32.40801576872536,43.38235294117647,1610612756,53,45,2025-04-12T02:55:52Z,2590000,False,33.0,252.0,1,left,B. Beal 25' 3PT  (13 PTS) (D. Booker 3 AST),"[203078, 1626164]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Center,,,,25.43,Made,13.0,D. Booker,1626164.0,3.0,,,,,,,,,,,
267,PT00M47.10S,2025-04-12T02:55:59.4Z,2,REGULAR,2pt,Jump Shot,[],1630577,78.53153745072274,72.30392156862744,1610612759,53,47,2025-04-12T02:56:08Z,2610000,False,112.0,149.0,1,right,J. Champagnie 18' pullup Jump Shot (15 PTS) (S. Castle 4 AST),"[1630577, 1642264]",1610612759.0,SAS,pullup,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Right Center,,,,18.63,Made,15.0,S. Castle,1642264.0,4.0,,,,,,,,,,,
269,PT00M23.90S,2025-04-12T02:56:26.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,7.5722733245729295,39.21568627450981,1610612756,53,47,2025-04-12T02:56:34Z,2630000,False,54.0,19.0,1,left,MISS D. Booker driving finger roll Layup,[1626164],1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,5.71,Missed,,,,,,,,,,,,,,,
270,PT00M21.50S,2025-04-12T02:56:28.4Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,53,47,2025-04-12T02:56:28Z,2640000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,269.0,1.0,1.0,0.0,,,,,
271,PT00M00.90S,2025-04-12T02:56:49.0Z,2,REGULAR,3pt,Jump Shot,[],1629162,93.38042049934296,2.450980392156863,1610612759,53,47,2025-04-12T02:56:54Z,2650000,False,-238.0,10.0,1,right,MISS J. McLaughlin 3PT,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,Left Corner 3,24+ Left,,,,23.79,Missed,,,,,,,,,,,,,,,
272,PT00M00.90S,2025-04-12T02:56:49.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,53,47,2025-04-12T02:56:54Z,2660000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,271.0,,,,,,,,
273,PT00M00.00S,2025-04-12T02:56:55.7Z,2,REGULAR,period,end,[],0,,,1610612759,53,47,2025-04-12T02:56:55Z,2670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT12M00.00S,2025-04-12T03:12:44.7Z,3,REGULAR,substitution,out,['startperiod'],1626145,,,1610612759,53,47,2025-04-12T03:13:07Z,2680000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT12M00.00S,2025-04-12T03:12:44.7Z,3,REGULAR,substitution,out,['startperiod'],203486,,,1610612759,53,47,2025-04-12T03:13:07Z,2690000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT12M00.00S,2025-04-12T03:12:44.7Z,3,REGULAR,substitution,out,['startperiod'],101108,,,1610612759,53,47,2025-04-12T03:13:07Z,2700000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT12M00.00S,2025-04-12T03:12:44.7Z,3,REGULAR,substitution,out,['startperiod'],1629162,,,1610612759,53,47,2025-04-12T03:13:07Z,2710000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT12M00.00S,2025-04-12T03:12:44.7Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612759,53,47,2025-04-12T03:13:07Z,2720000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT12M00.00S,2025-04-12T03:12:44.7Z,3,REGULAR,substitution,in,['startperiod'],1642345,,,1610612759,53,47,2025-04-12T03:13:07Z,2730000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT12M00.00S,2025-04-12T03:12:44.7Z,3,REGULAR,substitution,in,['startperiod'],1630572,,,1610612759,53,47,2025-04-12T03:13:07Z,2740000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT12M00.00S,2025-04-12T03:12:44.7Z,3,REGULAR,substitution,in,['startperiod'],1631104,,,1610612759,53,47,2025-04-12T03:13:07Z,2750000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT12M00.00S,2025-04-12T03:13:30.8Z,3,REGULAR,period,start,[],0,,,1610612759,53,47,2025-04-12T03:13:30Z,2760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT11M40.00S,2025-04-12T03:13:50.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,8.886333771353483,48.28431372549019,1610612759,53,47,2025-04-12T03:14:12Z,2770000,False,9.0,31.0,1,left,MISS S. Castle driving floating Shot - blocked,"[1642264, 1642345]",1610612759.0,SAS,driving floating,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,3.22,Missed,,,,,Ighodaro,1642345.0,,,,,,,,,
284,PT11M40.00S,2025-04-12T03:13:50.6Z,3,REGULAR,block,,[],1642345,,,1610612759,53,47,2025-04-12T03:13:53Z,2780000,False,,,0,,O. Ighodaro BLOCK (2 BLK),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
285,PT11M36.00S,2025-04-12T03:13:54.6Z,3,REGULAR,rebound,offensive,[],202687,,,1610612759,53,47,2025-04-12T03:13:54Z,2790000,False,,,0,,B. Biyombo REBOUND (Off:2 Def:3),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,283.0,5.0,3.0,2.0,,,,,
286,PT11M35.00S,2025-04-12T03:13:56.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612759,53,47,2025-04-12T03:14:06Z,2800000,False,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1830.0,,,,
287,PT11M15.00S,2025-04-12T03:14:25.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642346,87.07293035479631,94.36274509803921,1610612756,56,47,2025-04-12T03:14:29Z,2810000,False,222.0,69.0,1,right,R. Dunn 3PT  (15 PTS) (D. Booker 4 AST),"[1642346, 1626164]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,,,,23.23,Made,15.0,D. Booker,1626164.0,4.0,,,,,,,,,,,
289,PT10M56.00S,2025-04-12T03:14:43.8Z,3,REGULAR,2pt,Jump Shot,[],1631104,13.61695137976347,23.03921568627451,1610612759,56,47,2025-04-12T03:14:48Z,2830000,False,135.0,75.0,1,left,MISS B. Wesley 15' pullup Shot,[1631104],1610612759.0,SAS,pullup,,,Wesley,B. Wesley,,,,,Mid-Range,8-16 Right,,,,15.45,Missed,,,,,,,,,,,,,,,
290,PT10M53.00S,2025-04-12T03:14:46.8Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,56,47,2025-04-12T03:14:48Z,2840000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,289.0,2.0,2.0,0.0,,,,,
291,PT10M46.00S,2025-04-12T03:14:53.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642345,89.43823915900131,47.30392156862745,1610612756,56,47,2025-04-12T03:15:01Z,2850000,False,-13.0,47.0,1,right,MISS O. Ighodaro reverse Layup,[1642345],1610612756.0,PHX,reverse,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,4.87,Missed,,,,,,,,,,,,,,,
292,PT10M44.00S,2025-04-12T03:14:55.8Z,3,REGULAR,rebound,defensive,[],1631104,,,1610612759,56,47,2025-04-12T03:15:01Z,2860000,False,,,0,,B. Wesley REBOUND (Off:0 Def:3),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,291.0,3.0,3.0,0.0,,,,,
293,PT10M31.00S,2025-04-12T03:15:08.6Z,3,REGULAR,2pt,Jump Shot,[],1630572,13.091327201051248,24.264705882352942,1610612759,56,49,2025-04-12T03:16:16Z,2870000,False,129.0,71.0,1,left,S. Mamukelashvili 14' turnaround fadeaway Jump Shot (9 PTS),[1630572],1610612759.0,SAS,turnaround fadeaway,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Right,,,,14.68,Made,9.0,,,,,,,,,,,,,,
294,PT10M12.00S,2025-04-12T03:15:29.0Z,3,REGULAR,3pt,Jump Shot,[],1642346,90.3580814717477,95.83333333333334,1610612756,59,49,2025-04-12T03:15:34Z,2880000,False,229.0,38.0,1,right,R. Dunn 3PT  (18 PTS) (O. Ighodaro 1 AST),"[1642346, 1642345]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,,,,23.23,Made,18.0,O. Ighodaro,1642345.0,1.0,,,,,,,,,,,
296,PT09M56.00S,2025-04-12T03:15:44.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202687,13.748357424441524,43.13725490196079,1610612759,59,51,2025-04-12T03:15:50Z,2900000,False,34.0,77.0,1,left,B. Biyombo 8' Hook (6 PTS) (S. Castle 5 AST),"[202687, 1642264]",1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,8.4,Made,6.0,S. Castle,1642264.0,5.0,,,,,,,,,,,
298,PT09M32.00S,2025-04-12T03:16:07.8Z,3,REGULAR,3pt,Jump Shot,[],1628960,68.80749014454665,72.30392156862744,1610612756,59,51,2025-04-12T03:16:13Z,2920000,False,112.0,241.0,1,right,MISS G. Allen 26' step back 3PT,[1628960],1610612756.0,PHX,step back,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,26.53,Missed,,,,,,,,,,,,,,,
299,PT09M29.00S,2025-04-12T03:16:10.8Z,3,REGULAR,rebound,defensive,[],202687,,,1610612759,59,51,2025-04-12T03:16:13Z,2930000,False,,,0,,B. Biyombo REBOUND (Off:2 Def:4),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,298.0,6.0,4.0,2.0,,,,,
300,PT09M23.00S,2025-04-12T03:16:17.3Z,3,REGULAR,3pt,Jump Shot,[],1630577,26.49474375821288,80.63725490196079,1610612759,59,51,2025-04-12T03:17:42Z,2940000,False,-153.0,197.0,1,left,MISS J. Champagnie 24' step back 3PT,[1630577],1610612759.0,SAS,step back,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,24.92,Missed,,,,,,,,,,,,,,,
301,PT09M19.00S,2025-04-12T03:16:21.3Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,59,51,2025-04-12T03:16:22Z,2950000,False,,,0,,D. Booker REBOUND (Off:0 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,300.0,3.0,3.0,0.0,,,,,
302,PT09M18.00S,2025-04-12T03:16:22.2Z,3,REGULAR,turnover,bad pass,[],1626164,,,1610612756,59,51,2025-04-12T03:16:25Z,2960000,False,,,0,,D. Booker bad pass TURNOVER (3 TO),"[1626164, 202687]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,3.0,Biyombo,202687.0,,,,,,,,,,,,,,,,,
303,PT09M18.00S,2025-04-12T03:16:22.2Z,3,REGULAR,steal,,[],202687,,,1610612759,59,51,2025-04-12T03:16:23Z,2970000,False,,,0,,B. Biyombo STEAL (1 STL),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
304,PT09M14.00S,2025-04-12T03:16:25.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642264,27.414586070959263,20.588235294117645,1610612759,59,51,2025-04-12T03:18:19Z,2980000,False,147.0,205.0,1,left,MISS S. Castle 25' pullup 3PT,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,,,,25.25,Missed,,,,,,,,,,,,,,,
305,PT09M10.00S,2025-04-12T03:16:29.6Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612756,59,51,2025-04-12T03:16:36Z,2990000,False,,,0,,G. Allen REBOUND (Off:1 Def:3),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,304.0,4.0,3.0,1.0,,,,,
306,PT09M02.00S,2025-04-12T03:16:40.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,83.26215505913272,35.049019607843135,1610612756,61,51,2025-04-12T03:18:52Z,3000000,False,-75.0,105.0,1,right,D. Booker 12' fadeaway bank Jump Shot (13 PTS),[1626164],1610612756.0,PHX,fadeaway bank,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Left,,,,12.88,Made,13.0,,,,,,,,,,,,,,
307,PT09M02.00S,2025-04-12T03:16:44.0Z,3,REGULAR,foul,personal,['1freethrow'],202687,,,1610612756,61,51,2025-04-12T03:16:58Z,3010000,False,,,0,,B. Biyombo shooting personal FOUL (1 PF) (Booker 1 FT),"[202687, 1626164]",1610612759.0,SAS,shooting,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Booker,1626164.0
309,PT09M02.00S,2025-04-12T03:17:06.8Z,3,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,62,51,2025-04-12T03:17:06Z,3030000,False,,,0,,D. Booker Free Throw 1 of 1 (14 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
310,PT08M48.00S,2025-04-12T03:17:23.5Z,3,REGULAR,3pt,Jump Shot,[],1642264,29.38567674113009,22.30392156862745,1610612759,62,51,2025-04-12T03:17:26Z,3040000,False,138.0,224.0,1,left,MISS S. Castle 26' pullup 3PT,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,,,,26.31,Missed,,,,,,,,,,,,,,,
311,PT08M46.00S,2025-04-12T03:17:25.5Z,3,REGULAR,rebound,defensive,[],1642345,,,1610612756,62,51,2025-04-12T03:17:26Z,3050000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:3),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,310.0,4.0,3.0,1.0,,,,,
312,PT08M44.00S,2025-04-12T03:17:27.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642346,94.43166885676742,48.28431372549019,1610612756,64,51,2025-04-12T03:17:36Z,3060000,False,-9.0,0.0,1,right,R. Dunn running DUNK (20 PTS) (O. Ighodaro 2 AST),"[1642346, 1642345]",1610612756.0,PHX,running,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,,0.86,Made,20.0,O. Ighodaro,1642345.0,2.0,,,,,,,,,,,
314,PT08M44.00S,2025-04-12T03:17:34.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,64,51,2025-04-12T03:17:34Z,3080000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT08M21.00S,2025-04-12T03:20:43.1Z,3,REGULAR,2pt,Jump Shot,[],1630577,8.623521681997373,21.568627450980394,1610612759,64,51,2025-04-12T03:20:56Z,3090000,False,142.0,29.0,1,left,MISS J. Champagnie 14' driving floating Shot,[1630577],1610612759.0,SAS,driving floating,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,,,,14.5,Missed,,,,,,,,,,,,,,,
316,PT08M16.00S,2025-04-12T03:20:48.1Z,3,REGULAR,rebound,defensive,[],203078,,,1610612756,64,51,2025-04-12T03:20:50Z,3100000,False,,,0,,B. Beal REBOUND (Off:0 Def:4),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,315.0,4.0,4.0,0.0,,,,,
317,PT08M13.00S,2025-04-12T03:20:50.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642345,92.19776609724047,51.225490196078425,1610612756,66,51,2025-04-12T03:20:58Z,3110000,False,6.0,21.0,1,right,O. Ighodaro running DUNK (6 PTS) (B. Beal 5 AST),"[1642345, 203078]",1610612756.0,PHX,running,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,2.17,Made,6.0,B. Beal,203078.0,5.0,,,,,,,,,,,
319,PT08M05.00S,2025-04-12T03:20:58.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,11.251642575558476,44.36274509803921,1610612759,66,51,2025-04-12T03:21:04Z,3130000,False,28.0,53.0,1,left,MISS J. Champagnie 6' driving Layup,[1630577],1610612759.0,SAS,driving,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,6.03,Missed,,,,,,,,,,,,,,,
320,PT08M03.00S,2025-04-12T03:21:01.4Z,3,REGULAR,rebound,offensive,[],202687,,,1610612759,66,51,2025-04-12T03:21:01Z,3140000,False,,,0,,B. Biyombo REBOUND (Off:3 Def:4),[202687],1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,319.0,7.0,4.0,3.0,,,,,
321,PT08M02.00S,2025-04-12T03:21:02.3Z,3,REGULAR,turnover,lost ball,[],202687,,,1610612759,66,51,2025-04-12T03:21:06Z,3150000,False,,,0,,B. Biyombo lost ball TURNOVER (2 TO),"[202687, 1642345]",1610612759.0,SAS,,,,Biyombo,B. Biyombo,,,,,Mid-Range,8-16 Center,2.0,Ighodaro,1642345.0,,,,,,,,,,,,,,,,,
