actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
334,PT09M27.00S,2025-03-18T03:23:15.2Z,3,REGULAR,foul,personal,['2freethrow'],1642346,,,1610612761,65,44,2025-03-18T03:24:06Z,3280000,False,,,0,,R. Dunn shooting personal FOUL (2 PF) (Castleton 2 FT),"[1642346, 1630658]",1610612756.0,PHX,shooting,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202901.0,2.0,0.0,Castleton,1630658.0,,,,,,,,
336,PT09M27.00S,2025-03-18T03:24:07.7Z,3,REGULAR,freethrow,1 of 2,[],1630658,,,1610612761,65,45,2025-03-18T03:24:07Z,3300000,False,,,0,,C. Castleton Free Throw 1 of 2 (6 PTS),[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
337,PT09M27.00S,2025-03-18T03:24:08.2Z,3,REGULAR,substitution,out,[],1630208,,,1610612761,65,45,2025-03-18T03:24:17Z,3310000,False,,,0,,SUB out: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT09M27.00S,2025-03-18T03:24:08.2Z,3,REGULAR,substitution,in,[],1642345,,,1610612761,65,45,2025-03-18T03:24:17Z,3320000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT09M27.00S,2025-03-18T03:24:30.1Z,3,REGULAR,freethrow,2 of 2,[],1630658,,,1610612761,65,46,2025-03-18T03:24:30Z,3330000,False,,,0,,C. Castleton Free Throw 2 of 2 (7 PTS),[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
340,PT09M03.00S,2025-03-18T03:24:55.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642346,90.48948751642575,59.068627450980394,1610612756,65,46,2025-03-18T03:25:00Z,3340000,False,45.0,37.0,1,right,MISS R. Dunn driving Layup,[1642346],1610612756.0,PHX,driving,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,5.84,Missed,,,,,,,,,,,,,,,,,,
341,PT09M01.00S,2025-03-18T03:24:57.5Z,3,REGULAR,rebound,defensive,[],1630658,,,1610612761,65,46,2025-03-18T03:25:00Z,3350000,False,,,0,,C. Castleton REBOUND (Off:3 Def:2),[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,In The Paint (Non-RA),0-8 Center,,,340.0,5.0,2.0,3.0,,,,,,,,,,,,,,
342,PT08M51.00S,2025-03-18T03:25:08.0Z,3,REGULAR,3pt,Jump Shot,[],1642419,20.97568988173456,92.64705882352942,1610612761,65,46,2025-03-18T03:25:14Z,3360000,False,-213.0,145.0,1,left,MISS J. Battle 25' 3PT,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,,
343,PT08M46.00S,2025-03-18T03:25:13.0Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,65,46,2025-03-18T03:25:14Z,3370000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,342.0,2.0,2.0,0.0,,,,,,,,,,,,,,
344,PT08M43.00S,2025-03-18T03:25:14.7Z,3,REGULAR,foul,personal,['3freethrow'],1630193,,,1610612756,65,46,2025-03-18T03:25:29Z,3380000,False,,,0,,I. Quickley shooting personal FOUL (2 PF) (Booker 3 FT),"[1630193, 1626164]",1610612761.0,TOR,shooting,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,,200834.0,2.0,0.0,Booker,1626164.0,,,,,,,,
346,PT08M43.00S,2025-03-18T03:25:40.6Z,3,REGULAR,freethrow,1 of 3,['fastbreak'],1626164,,,1610612756,66,46,2025-03-18T03:25:40Z,3400000,False,,,0,,D. Booker Free Throw 1 of 3 (16 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
347,PT08M43.00S,2025-03-18T03:25:51.8Z,3,REGULAR,freethrow,2 of 3,['fastbreak'],1626164,,,1610612756,67,46,2025-03-18T03:25:51Z,3410000,False,,,0,,D. Booker Free Throw 2 of 3 (17 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
348,PT08M43.00S,2025-03-18T03:26:04.0Z,3,REGULAR,freethrow,3 of 3,['fastbreak'],1626164,,,1610612756,68,46,2025-03-18T03:26:04Z,3420000,False,,,0,,D. Booker Free Throw 3 of 3 (18 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
349,PT08M35.00S,2025-03-18T03:26:14.9Z,3,REGULAR,3pt,Jump Shot,[],1642419,4.5499342969776615,2.2058823529411766,1610612761,68,46,2025-03-18T03:26:20Z,3430000,False,239.0,-10.0,1,left,MISS J. Battle 3PT,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Right Corner 3,24+ Right,23.92,Missed,,,,,,,,,,,,,,,,,,
350,PT08M31.00S,2025-03-18T03:26:18.9Z,3,REGULAR,rebound,defensive,[],1631221,,,1610612756,68,46,2025-03-18T03:26:20Z,3440000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:2),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Right Corner 3,24+ Right,,,349.0,2.0,2.0,0.0,,,,,,,,,,,,,,
351,PT08M22.00S,2025-03-18T03:26:26.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,86.67871222076215,41.911764705882355,1610612756,68,46,2025-03-18T03:26:33Z,3450000,False,-40.0,73.0,1,right,MISS D. Booker 8' driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,8.32,Missed,,,,,,,,,,,,,,,,,,
352,PT08M20.00S,2025-03-18T03:26:28.5Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612761,68,46,2025-03-18T03:26:33Z,3460000,False,,,0,,I. Quickley REBOUND (Off:0 Def:5),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,351.0,5.0,5.0,0.0,,,,,,,,,,,,,,
353,PT08M14.00S,2025-03-18T03:26:35.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630567,6.1268068331143235,54.90196078431373,1610612761,68,48,2025-03-18T03:26:40Z,3470000,False,-25.0,5.0,1,left,S. Barnes running Layup (10 PTS) (I. Quickley 5 AST),"[1630567, 1630193]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,2.5,Made,,,,,10.0,,,,,,,I. Quickley,1630193.0,5.0,,,,
355,PT07M48.00S,2025-03-18T03:27:01.7Z,3,REGULAR,3pt,Jump Shot,[],1642346,93.77463863337714,96.32352941176471,1610612756,71,48,2025-03-18T03:27:06Z,3490000,False,232.0,6.0,1,right,R. Dunn 3PT  (11 PTS) (C. Gillespie 2 AST),"[1642346, 1631221]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,23.17,Made,,,,,11.0,,,,,,,C. Gillespie,1631221.0,2.0,,,,
357,PT07M38.00S,2025-03-18T03:27:10.8Z,3,REGULAR,3pt,Jump Shot,[],1630193,29.6484888304862,73.2843137254902,1610612761,71,48,2025-03-18T03:27:16Z,3510000,False,-116.0,226.0,1,left,MISS I. Quickley 25' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
358,PT07M35.00S,2025-03-18T03:27:13.8Z,3,REGULAR,rebound,defensive,[],1642345,,,1610612756,71,48,2025-03-18T03:27:16Z,3520000,False,,,0,,O. Ighodaro REBOUND (Off:2 Def:3),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,357.0,5.0,3.0,2.0,,,,,,,,,,,,,,
359,PT07M25.00S,2025-03-18T03:27:26.5Z,3,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,71,48,2025-03-18T03:27:34Z,3530000,False,,,0,,D. Booker bad pass out-of-bounds TURNOVER (1 TO),[1626164],1610612756.0,PHX,bad pass,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201638.0,,,,,1.0,,,,,,,
360,PT07M11.00S,2025-03-18T03:27:50.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,14.799605781865965,44.85294117647059,1610612761,71,48,2025-03-18T03:27:58Z,3540000,False,26.0,87.0,1,left,MISS I. Quickley 9' driving floating Shot,[1630193],1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,9.03,Missed,,,,,,,,,,,,,,,,,,
361,PT07M10.00S,2025-03-18T03:27:51.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,71,48,2025-03-18T03:27:58Z,3550000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,360.0,,,,,,,,,,,,,,,,,
362,PT07M10.00S,2025-03-18T03:27:57.4Z,3,REGULAR,foul,personal,[],1642345,,,1610612761,71,48,2025-03-18T03:39:10Z,3560000,False,,,0,,O. Ighodaro loose ball personal FOUL (2 PF),"[1642345, 1630193]",1610612756.0,PHX,loose ball,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200834.0,2.0,0.0,Quickley,1630193.0,,,,,,,,
364,PT07M10.00S,2025-03-18T03:28:05.1Z,3,REGULAR,substitution,out,[],1626164,,,1610612761,71,48,2025-03-18T03:28:07Z,3580000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT07M10.00S,2025-03-18T03:28:05.1Z,3,REGULAR,substitution,in,[],1628998,,,1610612761,71,48,2025-03-18T03:28:07Z,3590000,False,,,0,,SUB in: C. Martin,[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT07M04.00S,2025-03-18T03:28:24.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642419,26.363337713534822,9.313725490196079,1610612761,71,48,2025-03-18T03:28:54Z,3600000,False,203.0,195.0,1,left,MISS J. Battle 28' 3PT,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Right Center,28.2,Missed,,,,,,,,,,,,,,,,,,
367,PT07M01.00S,2025-03-18T03:28:27.5Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,71,48,2025-03-18T03:28:27Z,3610000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,366.0,3.0,3.0,0.0,,,,,,,,,,,,,,
368,PT06M46.00S,2025-03-18T03:28:41.5Z,3,REGULAR,turnover,bad pass,[],1642346,,,1610612756,71,48,2025-03-18T03:29:05Z,3620000,False,,,0,,R. Dunn bad pass TURNOVER (1 TO),"[1642346, 1630193]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1.0,,,,Quickley,1630193.0,,
369,PT06M46.00S,2025-03-18T03:28:41.5Z,3,REGULAR,steal,,[],1630193,,,1610612761,71,48,2025-03-18T03:28:43Z,3630000,False,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
370,PT06M38.00S,2025-03-18T03:28:50.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630567,9.017739816031538,54.41176470588235,1610612761,71,48,2025-03-18T03:32:55Z,3640000,False,-22.0,32.0,1,left,MISS S. Barnes driving Hook,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,3.91,Missed,,,,,,,,,,,,,,,,,,
371,PT06M36.00S,2025-03-18T03:28:52.4Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612756,71,48,2025-03-18T03:28:52Z,3650000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,370.0,2.0,2.0,0.0,,,,,,,,,,,,,,
372,PT06M29.00S,2025-03-18T03:28:59.9Z,3,REGULAR,foul,offensive,[],201142,,,1610612756,71,48,2025-03-18T03:31:32Z,3660000,False,,,0,,K. Durant offensive FOUL (1 PF),"[201142, 1642367]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,,,,,200834.0,1.0,0.0,Mogbo,1642367.0,,,,,,,,
374,PT06M29.00S,2025-03-18T03:28:59.9Z,3,REGULAR,turnover,offensive foul,[],201142,,,1610612756,71,48,2025-03-18T03:31:32Z,3680000,False,,,0,,K. Durant offensive foul TURNOVER (3 TO),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,,,,,200834.0,,,,,3.0,,,,,,,
375,PT06M29.00S,2025-03-18T03:29:17.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,71,48,2025-03-18T03:29:17Z,3690000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT06M29.00S,2025-03-18T03:31:12.3Z,3,REGULAR,substitution,out,[],1628998,,,1610612761,71,48,2025-03-18T03:31:50Z,3700000,False,,,0,,SUB out: C. Martin,[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M29.00S,2025-03-18T03:31:12.3Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,71,48,2025-03-18T03:31:50Z,3710000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M29.00S,2025-03-18T03:31:12.3Z,3,REGULAR,substitution,out,[],1630193,,,1610612761,71,48,2025-03-18T03:31:50Z,3720000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M29.00S,2025-03-18T03:31:12.3Z,3,REGULAR,substitution,out,[],1630658,,,1610612761,71,48,2025-03-18T03:31:50Z,3730000,False,,,0,,SUB out: C. Castleton,[1630658],1610612761.0,TOR,,,,Castleton,C. Castleton,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M29.00S,2025-03-18T03:31:12.3Z,3,REGULAR,substitution,in,[],1626164,,,1610612761,71,48,2025-03-18T03:31:50Z,3740000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M29.00S,2025-03-18T03:31:12.3Z,3,REGULAR,substitution,in,[],1642347,,,1610612761,71,48,2025-03-18T03:31:50Z,3750000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M29.00S,2025-03-18T03:31:12.3Z,3,REGULAR,substitution,in,[],1631115,,,1610612761,71,48,2025-03-18T03:31:50Z,3760000,False,,,0,,SUB in: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M29.00S,2025-03-18T03:31:12.3Z,3,REGULAR,substitution,in,[],1630639,,,1610612761,71,48,2025-03-18T03:31:50Z,3770000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M05.00S,2025-03-18T03:32:29.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642419,26.757555847568987,83.08823529411765,1610612761,71,51,2025-03-18T03:32:33Z,3780000,False,-165.0,199.0,1,left,J. Battle 25' 3PT  (9 PTS) (O. Robinson 2 AST),"[1642419, 1631115]",1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Left Center,25.88,Made,,,,,9.0,,,,,,,O. Robinson,1631115.0,2.0,,,,
387,PT05M52.00S,2025-03-18T03:32:42.9Z,3,REGULAR,foul,personal,[],1630639,,,1610612756,71,51,2025-03-18T03:32:56Z,3800000,False,,,0,,A. Lawson personal FOUL (1 PF),"[1630639, 1631221]",1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Center,,,,,,,,202901.0,1.0,0.0,Gillespie,1631221.0,,,,,,,,
389,PT05M43.00S,2025-03-18T03:33:11.6Z,3,REGULAR,2pt,Jump Shot,[],201142,84.44480946123521,28.921568627450984,1610612756,73,51,2025-03-18T03:34:13Z,3820000,False,-105.0,94.0,1,right,K. Durant 14' turnaround fadeaway Jump Shot (7 PTS),[201142],1610612756.0,PHX,turnaround fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,14.1,Made,,,,,7.0,,,,,,,,,,,,,
390,PT05M21.00S,2025-03-18T03:33:33.9Z,3,REGULAR,2pt,Jump Shot,[],1642367,8.360709592641262,66.42156862745098,1610612761,73,51,2025-03-18T03:33:40Z,3830000,False,-82.0,26.0,1,left,MISS J. Mogbo 8' driving floating Shot,[1642367],1610612761.0,TOR,driving floating,,,Mogbo,J. Mogbo,,,,,Mid-Range,8-16 Left,8.61,Missed,,,,,,,,,,,,,,,,,,
391,PT05M18.00S,2025-03-18T03:33:36.9Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,73,51,2025-03-18T03:33:40Z,3840000,False,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,390.0,4.0,4.0,0.0,,,,,,,,,,,,,,
392,PT05M12.00S,2025-03-18T03:33:44.1Z,3,REGULAR,foul,personal,[],1631115,,,1610612756,73,51,2025-03-18T03:33:53Z,3850000,False,,,0,,O. Robinson personal FOUL (1 PF),"[1631115, 1642345]",1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202901.0,1.0,0.0,Ighodaro,1642345.0,,,,,,,,
394,PT05M12.00S,2025-03-18T03:33:49.8Z,3,REGULAR,substitution,out,[],1642346,,,1610612756,73,51,2025-03-18T03:33:59Z,3870000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M12.00S,2025-03-18T03:33:49.8Z,3,REGULAR,substitution,out,[],1631221,,,1610612756,73,51,2025-03-18T03:33:59Z,3880000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M12.00S,2025-03-18T03:33:49.8Z,3,REGULAR,substitution,in,[],1626220,,,1610612756,73,51,2025-03-18T03:33:59Z,3890000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M12.00S,2025-03-18T03:33:49.8Z,3,REGULAR,substitution,in,[],1626145,,,1610612756,73,51,2025-03-18T03:33:59Z,3900000,False,,,0,,SUB in: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M00.00S,2025-03-18T03:34:24.9Z,3,REGULAR,2pt,Jump Shot,[],201142,79.05716162943496,23.52941176470588,1610612756,73,51,2025-03-18T03:34:30Z,3910000,False,-132.0,144.0,1,right,MISS K. Durant 19' Jump Shot,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,19.59,Missed,,,,,,,,,,,,,,,,,,
399,PT04M55.00S,2025-03-18T03:34:29.9Z,3,REGULAR,rebound,defensive,[],1630639,,,1610612761,73,51,2025-03-18T03:34:30Z,3920000,False,,,0,,A. Lawson REBOUND (Off:0 Def:2),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Mid-Range,16-24 Left Center,,,398.0,2.0,2.0,0.0,,,,,,,,,,,,,,
400,PT04M53.00S,2025-03-18T03:34:32.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642347,22.28975032851511,8.57843137254902,1610612761,73,51,2025-03-18T03:35:26Z,3930000,False,207.0,157.0,1,left,MISS J. Shead 25' running 3PT,[1642347],1610612761.0,TOR,running,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
401,PT04M50.00S,2025-03-18T03:34:35.0Z,3,REGULAR,rebound,defensive,[],1642345,,,1610612756,73,51,2025-03-18T03:34:37Z,3940000,False,,,0,,O. Ighodaro REBOUND (Off:2 Def:4),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Right Center,,,400.0,6.0,4.0,2.0,,,,,,,,,,,,,,
402,PT04M46.00S,2025-03-18T03:34:40.4Z,3,REGULAR,foul,personal,[],1630639,,,1610612756,73,51,2025-03-18T03:34:59Z,3950000,False,,,0,,A. Lawson personal FOUL (2 PF),"[1630639, 201142]",1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200834.0,2.0,0.0,Durant,201142.0,,,,,,,,
404,PT04M46.00S,2025-03-18T03:34:52.9Z,3,REGULAR,substitution,out,[],1642367,,,1610612756,73,51,2025-03-18T03:34:57Z,3970000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M46.00S,2025-03-18T03:34:52.9Z,3,REGULAR,substitution,in,[],202066,,,1610612756,73,51,2025-03-18T03:34:57Z,3980000,False,,,0,,SUB in: G. Temple,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M46.00S,2025-03-18T03:35:09.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631115,,,1610612756,73,51,2025-03-18T03:35:17Z,3990000,False,,,0,,O. Robinson shooting personal FOUL (2 PF) (Booker 2 FT),"[1631115, 1626164]",1610612761.0,TOR,shooting,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202901.0,2.0,0.0,Booker,1626164.0,,,,,,,,
408,PT04M46.00S,2025-03-18T03:35:40.0Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,74,51,2025-03-18T03:35:40Z,4010000,False,,,0,,D. Booker Free Throw 1 of 2 (19 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
409,PT04M46.00S,2025-03-18T03:35:53.0Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,75,51,2025-03-18T03:35:53Z,4020000,False,,,0,,D. Booker Free Throw 2 of 2 (20 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
410,PT04M26.00S,2025-03-18T03:36:13.6Z,3,REGULAR,3pt,Jump Shot,[],1642419,27.020367936925098,17.401960784313726,1610612761,75,51,2025-03-18T03:36:20Z,4030000,False,163.0,201.0,1,left,MISS J. Battle 25' 3PT,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
411,PT04M25.00S,2025-03-18T03:36:14.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,75,51,2025-03-18T03:36:20Z,4040000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,410.0,,,,,,,,,,,,,,,,,
413,PT04M01.00S,2025-03-18T03:36:44.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,87.20433639947439,43.872549019607845,1610612756,75,51,2025-03-18T03:37:15Z,4060000,False,-31.0,68.0,1,right,MISS T. Jones 7' driving floating bank Shot,[1626145],1610612756.0,PHX,driving floating bank,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.44,Missed,,,,,,,,,,,,,,,,,,
414,PT03M59.00S,2025-03-18T03:36:46.1Z,3,REGULAR,rebound,defensive,[],1642347,,,1610612761,75,51,2025-03-18T03:36:52Z,4070000,False,,,0,,J. Shead REBOUND (Off:0 Def:1),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,In The Paint (Non-RA),0-8 Center,,,413.0,1.0,1.0,0.0,,,,,,,,,,,,,,
415,PT03M55.00S,2025-03-18T03:36:50.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642419,4.28712220762155,95.58823529411765,1610612761,75,54,2025-03-18T03:39:02Z,4080000,False,-228.0,-12.0,1,left,J. Battle 3PT running (12 PTS) (J. Shead 2 AST),"[1642419, 1642347]",1610612761.0,TOR,running,,,Battle,J. Battle,,,,,Left Corner 3,24+ Left,22.82,Made,,,,,12.0,,,,,,,J. Shead,1642347.0,2.0,,,,
417,PT03M35.00S,2025-03-18T03:37:09.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201142,92.85479632063075,51.470588235294116,1610612756,77,54,2025-03-18T03:37:19Z,4100000,False,7.0,15.0,1,right,K. Durant cutting Layup (9 PTS) (O. Ighodaro 4 AST),"[201142, 1642345]",1610612756.0,PHX,cutting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,9.0,,,,,,,O. Ighodaro,1642345.0,4.0,,,,
420,PT03M28.00S,2025-03-18T03:37:23.5Z,3,REGULAR,substitution,out,[],1626164,,,1610612761,77,54,2025-03-18T03:37:29Z,4130000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M28.00S,2025-03-18T03:37:23.5Z,3,REGULAR,substitution,in,[],1628998,,,1610612761,77,54,2025-03-18T03:37:29Z,4140000,False,,,0,,SUB in: C. Martin,[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
