actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
505,PT11M32.00S,2024-12-04T03:49:02.6Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,77,71,2024-12-04T03:49:52Z,4970000,False,,,0,,D. Booker REBOUND (Off:0 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,,,,,,504.0,5.0,5.0,0.0,,,,,,,,
506,PT11M23.00S,2024-12-04T03:49:12.9Z,4,REGULAR,foul,personal,['2freethrow'],203084,,,1610612756,77,71,2024-12-04T03:49:18Z,4980000,False,,,0,,H. Barnes shooting personal FOUL (2 PF) (Booker 2 FT),"[203084, 1626164]",1610612759.0,SAS,shooting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2004.0,2.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,
508,PT11M23.00S,2024-12-04T03:49:40.0Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,78,71,2024-12-04T03:49:40Z,5000000,False,,,0,,D. Booker Free Throw 1 of 2 (18 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,
509,PT11M23.00S,2024-12-04T03:49:52.3Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,79,71,2024-12-04T03:49:52Z,5010000,False,,,0,,D. Booker Free Throw 2 of 2 (19 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,
510,PT11M06.00S,2024-12-04T03:50:12.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,5.863994743758213,59.80392156862745,1610612759,79,71,2024-12-04T03:50:37Z,5020000,False,-49.0,3.0,1,left,MISS J. Sochan driving Layup - blocked,"[1631110, 203486]",1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.91,Missed,,,,,,,,,,,,Plumlee,203486.0
511,PT11M06.00S,2024-12-04T03:50:12.2Z,4,REGULAR,block,,[],203486,,,1610612759,79,71,2024-12-04T03:50:14Z,5030000,False,,,0,,M. Plumlee BLOCK (2 BLK),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
512,PT11M05.00S,2024-12-04T03:50:13.2Z,4,REGULAR,rebound,defensive,[],203486,,,1610612756,79,71,2024-12-04T03:50:37Z,5040000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:4),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,510.0,5.0,4.0,1.0,,,,,,,,
513,PT11M00.00S,2024-12-04T03:50:18.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,67.09921156373193,50.0,1610612756,82,71,2024-12-04T03:51:05Z,5050000,False,0.0,257.0,1,right,D. Booker 25' 3PT running pullup (22 PTS) (M. Plumlee 1 AST),"[1626164, 203486]",1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,25.68,Made,22.0,,,,,M. Plumlee,203486.0,1.0,,,,,
515,PT10M38.00S,2024-12-04T03:50:40.1Z,4,REGULAR,3pt,Jump Shot,[],1630577,8.886333771353483,95.58823529411765,1610612759,82,71,2024-12-04T03:51:42Z,5070000,False,-228.0,31.0,1,left,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,23.0,Missed,,,,,,,,,,,,,
516,PT10M36.00S,2024-12-04T03:50:42.1Z,4,REGULAR,rebound,defensive,[],1642346,,,1610612756,82,71,2024-12-04T03:51:42Z,5080000,False,,,0,,R. Dunn REBOUND (Off:0 Def:2),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,,,,,,,,,515.0,2.0,2.0,0.0,,,,,,,,
517,PT10M28.00S,2024-12-04T03:50:51.2Z,4,REGULAR,3pt,Jump Shot,[],1626220,79.58278580814718,92.15686274509804,1610612756,82,71,2024-12-04T03:52:25Z,5090000,False,211.0,139.0,1,right,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,25.27,Missed,,,,,,,,,,,,,
518,PT10M24.00S,2024-12-04T03:50:55.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,82,71,2024-12-04T03:52:25Z,5100000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,517.0,,,,,,,,,,,
519,PT10M18.00S,2024-12-04T03:51:05.4Z,4,REGULAR,2pt,Jump Shot,[],101108,19.267411300919843,31.862745098039213,1610612759,82,71,2024-12-04T03:53:09Z,5110000,False,91.0,129.0,1,left,MISS C. Paul 15' pullup Shot,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,,,,,,15.74,Missed,,,,,,,,,,,,,
520,PT10M16.00S,2024-12-04T03:51:07.4Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,82,71,2024-12-04T03:53:09Z,5120000,False,,,0,,D. Booker REBOUND (Off:0 Def:6),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,,,,,,519.0,6.0,6.0,0.0,,,,,,,,
522,PT10M06.00S,2024-12-04T03:51:20.7Z,4,REGULAR,3pt,Jump Shot,[],1626164,65.69480946123522,42.501531862745104,1610612756,82,71,2024-12-04T03:53:33Z,5130000,False,-37.0,270.0,1,right,MISS D. Booker 27' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,27.26,Missed,,,,,,,,,,,,,
523,PT10M02.00S,2024-12-04T03:51:24.7Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,82,71,2024-12-04T03:53:47Z,5140000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:9),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,,,,522.0,11.0,9.0,2.0,,,,,,,,
524,PT09M51.00S,2024-12-04T03:51:32.0Z,4,REGULAR,3pt,Jump Shot,[],203084,10.726018396846255,94.36274509803921,1610612759,82,71,2024-12-04T03:54:03Z,5150000,False,-222.0,48.0,1,left,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,,,22.7,Missed,,,,,,,,,,,,,
525,PT09M47.00S,2024-12-04T03:51:36.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,82,71,2024-12-04T03:54:03Z,5160000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,524.0,,,,,,,,,,,
527,PT09M47.00S,2024-12-04T03:51:51.6Z,4,REGULAR,substitution,out,[],1631110,,,1610612759,82,71,2024-12-04T03:51:54Z,5180000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M47.00S,2024-12-04T03:51:51.6Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,82,71,2024-12-04T03:51:54Z,5190000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M35.00S,2024-12-04T03:52:25.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],101108,31.750985545335087,56.127450980392155,1610612759,82,71,2024-12-04T03:54:43Z,5210000,False,-31.0,246.0,1,left,MISS C. Paul 24' pullup 3PT,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,24.79,Missed,,,,,,,,,,,,,
531,PT09M33.00S,2024-12-04T03:52:27.1Z,4,REGULAR,rebound,defensive,[],1642346,,,1610612756,82,71,2024-12-04T03:58:12Z,5220000,False,,,0,,R. Dunn REBOUND (Off:0 Def:3),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,,530.0,3.0,3.0,0.0,,,,,,,,
532,PT09M25.00S,2024-12-04T03:52:34.6Z,4,REGULAR,turnover,bad pass,[],1626164,,,1610612756,82,71,2024-12-04T03:55:12Z,5230000,False,,,0,,D. Booker bad pass TURNOVER (4 TO),"[1626164, 101108]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,4.0,Paul,101108.0,,
533,PT09M25.00S,2024-12-04T03:52:34.6Z,4,REGULAR,steal,,[],101108,,,1610612759,82,71,2024-12-04T03:52:36Z,5240000,False,,,0,,C. Paul STEAL (3 STL),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
534,PT09M21.00S,2024-12-04T03:52:40.4Z,4,REGULAR,foul,personal,['2freethrow'],1628420,,,1610612759,82,71,2024-12-04T03:52:47Z,5250000,False,,,0,,M. Morris shooting personal FOUL (1 PF) (Champagnie 2 FT),"[1628420, 1630577]",1610612756.0,PHX,shooting,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,2004.0,1.0,0.0,Champagnie,1630577.0,,,,,,,,,,,,,,,
537,PT09M21.00S,2024-12-04T03:53:10.6Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630577,,,1610612759,82,72,2024-12-04T03:53:10Z,5270000,False,,,0,,J. Champagnie Free Throw 1 of 2 (8 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
538,PT09M21.00S,2024-12-04T03:53:24.7Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630577,,,1610612759,82,73,2024-12-04T03:53:24Z,5280000,False,,,0,,J. Champagnie Free Throw 2 of 2 (9 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
539,PT09M06.00S,2024-12-04T03:53:42.7Z,4,REGULAR,2pt,Jump Shot,[],1626164,74.58935611038108,41.17647058823529,1610612756,84,73,2024-12-04T03:53:48Z,5290000,False,-44.0,186.0,1,right,D. Booker 19' step back Jump Shot (24 PTS) (M. Morris 3 AST),"[1626164, 1628420]",1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,,,,19.15,Made,24.0,,,,,M. Morris,1628420.0,3.0,,,,,
541,PT08M55.00S,2024-12-04T03:53:54.0Z,4,REGULAR,3pt,Jump Shot,[],1629640,29.6484888304862,71.81372549019608,1610612759,84,73,2024-12-04T03:56:07Z,5310000,False,-109.0,226.0,1,left,MISS K. Johnson 25' step back 3PT,[1629640],1610612759.0,SAS,step back,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,25.11,Missed,,,,,,,,,,,,,
542,PT08M53.00S,2024-12-04T03:53:56.0Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612756,84,73,2024-12-04T03:56:07Z,5320000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:5),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,541.0,6.0,5.0,1.0,,,,,,,,
543,PT08M40.00S,2024-12-04T03:54:09.4Z,4,REGULAR,3pt,Jump Shot,[],1626220,72.09264126149803,79.65686274509804,1610612756,84,73,2024-12-04T03:56:36Z,5330000,False,148.0,210.0,1,right,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,25.69,Missed,,,,,,,,,,,,,
544,PT08M38.00S,2024-12-04T03:54:11.4Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,84,73,2024-12-04T03:56:36Z,5340000,False,,,0,,K. Johnson REBOUND (Off:2 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,543.0,7.0,5.0,2.0,,,,,,,,
545,PT08M25.00S,2024-12-04T03:54:25.1Z,4,REGULAR,3pt,Jump Shot,[],1630577,29.25427069645204,72.30392156862744,1610612759,84,73,2024-12-04T03:56:54Z,5350000,False,-112.0,222.0,1,left,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,24.89,Missed,,,,,,,,,,,,,
546,PT08M23.00S,2024-12-04T03:54:27.1Z,4,REGULAR,rebound,defensive,[],1642346,,,1610612756,84,73,2024-12-04T03:56:54Z,5360000,False,,,0,,R. Dunn REBOUND (Off:0 Def:4),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,545.0,4.0,4.0,0.0,,,,,,,,
547,PT08M11.00S,2024-12-04T03:54:39.7Z,4,REGULAR,foul,personal,[],101108,,,1610612756,84,73,2024-12-04T03:54:48Z,5370000,False,,,0,,C. Paul personal FOUL (1 PF),"[101108, 203486]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,2004.0,1.0,0.0,Plumlee,203486.0,,,,,,,,,,,,,,,
550,PT08M11.00S,2024-12-04T03:54:45.4Z,4,REGULAR,substitution,out,[],1641705,,,1610612756,84,73,2024-12-04T03:54:55Z,5400000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M11.00S,2024-12-04T03:54:45.4Z,4,REGULAR,substitution,in,[],203078,,,1610612756,84,73,2024-12-04T03:54:55Z,5410000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M11.00S,2024-12-04T03:54:45.4Z,4,REGULAR,substitution,in,[],1628380,,,1610612756,84,73,2024-12-04T03:54:55Z,5420000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M11.00S,2024-12-04T03:54:45.4Z,4,REGULAR,substitution,out,[],203084,,,1610612756,84,73,2024-12-04T03:55:14Z,5430000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M11.00S,2024-12-04T03:54:45.4Z,4,REGULAR,substitution,in,[],1630170,,,1610612756,84,73,2024-12-04T03:55:14Z,5440000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M11.00S,2024-12-04T03:54:45.4Z,4,REGULAR,substitution,out,[],1626220,,,1610612756,84,73,2024-12-04T03:55:34Z,5450000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M57.00S,2024-12-04T03:55:43.8Z,4,REGULAR,3pt,Jump Shot,[],203078,88.38699080157687,94.36274509803921,1610612756,87,73,2024-12-04T03:55:49Z,5460000,False,222.0,57.0,1,right,B. Beal 3PT  (7 PTS) (M. Morris 4 AST),"[203078, 1628420]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Right Corner 3,24+ Right,,,,,,22.89,Made,7.0,,,,,M. Morris,1628420.0,4.0,,,,,
558,PT07M57.00S,2024-12-04T03:55:51.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,87,73,2024-12-04T03:55:51Z,5480000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M43.00S,2024-12-04T03:59:02.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,4.812746386333772,45.83333333333333,1610612759,87,73,2024-12-04T04:00:29Z,5490000,False,21.0,-7.0,1,left,MISS Z. Collins driving Layup - blocked,"[1628380, 203486]",1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,2.2,Missed,,,,,,,,,,,,Plumlee,203486.0
560,PT07M43.00S,2024-12-04T03:59:02.4Z,4,REGULAR,block,,[],203486,,,1610612759,87,73,2024-12-04T03:59:05Z,5500000,False,,,0,,M. Plumlee BLOCK (3 BLK),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
561,PT07M42.00S,2024-12-04T03:59:03.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,87,73,2024-12-04T04:00:29Z,5510000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,559.0,,,,,,,,,,,
564,PT07M38.00S,2024-12-04T04:00:21.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628380,11.95795006570303,42.86917892156863,1610612759,87,73,2024-12-04T04:01:16Z,5540000,False,36.0,60.0,1,left,MISS Z. Collins 6' driving Hook,[1628380],1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.97,Missed,,,,,,,,,,,,,
565,PT07M36.00S,2024-12-04T04:00:23.7Z,4,REGULAR,rebound,defensive,[],203486,,,1610612756,87,73,2024-12-04T04:01:16Z,5550000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:5),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,564.0,6.0,5.0,1.0,,,,,,,,
566,PT07M19.00S,2024-12-04T04:00:37.5Z,4,REGULAR,2pt,Jump Shot,[],1628420,78.9257555847569,14.460784313725492,1610612756,89,73,2024-12-04T04:00:42Z,5560000,False,-178.0,146.0,1,right,M. Morris 22' Jump Shot (2 PTS) (D. Booker 3 AST),"[1628420, 1626164]",1610612756.0,PHX,,,,Morris,M. Morris,,,,,Mid-Range,16-24 Left Center,,,,,,22.97,Made,2.0,,,,,D. Booker,1626164.0,3.0,,,,,
568,PT07M05.00S,2024-12-04T04:00:52.5Z,4,REGULAR,2pt,Jump Shot,[],1630170,4.418528252299605,33.088235294117645,1610612759,89,73,2024-12-04T04:02:57Z,5580000,False,85.0,-11.0,1,left,MISS D. Vassell 8' turnaround fadeaway Shot,[1630170],1610612759.0,SAS,turnaround fadeaway,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,,,,8.53,Missed,,,,,,,,,,,,,
569,PT07M03.00S,2024-12-04T04:00:54.5Z,4,REGULAR,rebound,offensive,[],1628380,,,1610612759,89,73,2024-12-04T04:02:57Z,5590000,False,,,0,,Z. Collins REBOUND (Off:2 Def:0),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Right,,,,,,,,,568.0,2.0,0.0,2.0,,,,,,,,
570,PT07M01.00S,2024-12-04T04:00:56.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,8.360709592641262,53.18627450980392,1610612759,89,73,2024-12-04T04:02:40Z,5600000,False,-16.0,26.0,1,left,MISS Z. Collins putback Layup - blocked,"[1628380, 203486]",1610612759.0,SAS,putback,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,3.06,Missed,,,,,,,,,,,,Plumlee,203486.0
571,PT07M01.00S,2024-12-04T04:00:56.9Z,4,REGULAR,block,,[],203486,,,1610612759,89,73,2024-12-04T04:00:58Z,5610000,False,,,0,,M. Plumlee BLOCK (4 BLK),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
572,PT07M00.00S,2024-12-04T04:00:57.9Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,89,73,2024-12-04T04:02:37Z,5620000,False,,,0,,D. Booker REBOUND (Off:0 Def:7),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,570.0,7.0,7.0,0.0,,,,,,,,
573,PT06M56.00S,2024-12-04T04:01:03.4Z,4,REGULAR,foul,personal,['2freethrow'],101108,,,1610612756,89,73,2024-12-04T04:01:14Z,5630000,False,,,0,,C. Paul shooting personal FOUL (2 PF) (Dunn 2 FT),"[101108, 1642346]",1610612759.0,SAS,shooting,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,202007.0,2.0,0.0,Dunn,1642346.0,,,,,,,,,,,,,,,
575,PT06M56.00S,2024-12-04T04:01:33.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1642346,,,1610612756,90,73,2024-12-04T04:02:18Z,5650000,False,,,0,,R. Dunn Free Throw 1 of 2 (3 PTS),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
576,PT06M56.00S,2024-12-04T04:01:35.7Z,4,REGULAR,substitution,out,[],1628420,,,1610612756,90,73,2024-12-04T04:02:06Z,5660000,False,,,0,,SUB out: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M56.00S,2024-12-04T04:01:35.7Z,4,REGULAR,substitution,out,[],101108,,,1610612756,90,73,2024-12-04T04:02:06Z,5670000,False,,,0,,SUB out: C. Paul,[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M56.00S,2024-12-04T04:01:35.7Z,4,REGULAR,substitution,out,[],1628380,,,1610612756,90,73,2024-12-04T04:02:06Z,5680000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M56.00S,2024-12-04T04:01:35.7Z,4,REGULAR,substitution,in,[],1626220,,,1610612756,90,73,2024-12-04T04:02:06Z,5690000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT06M56.00S,2024-12-04T04:01:35.7Z,4,REGULAR,substitution,in,[],1642264,,,1610612756,90,73,2024-12-04T04:02:06Z,5700000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M56.00S,2024-12-04T04:01:35.7Z,4,REGULAR,substitution,in,[],1641705,,,1610612756,90,73,2024-12-04T04:02:06Z,5710000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M56.00S,2024-12-04T04:01:33.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1642346,,,1610612756,90,73,2024-12-04T04:02:18Z,5720000,False,,,0,,MISS R. Dunn Free Throw 2 of 2,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
583,PT06M55.00S,2024-12-04T04:01:34.5Z,4,REGULAR,rebound,defensive,[],1630577,,,1610612759,90,73,2024-12-04T04:03:46Z,5730000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:3),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,582.0,4.0,3.0,1.0,,,,,,,,
584,PT06M43.00S,2024-12-04T04:02:14.7Z,4,REGULAR,3pt,Jump Shot,[],1630577,29.61563731931669,72.05882352941177,1610612759,90,73,2024-12-04T04:04:37Z,5740000,False,-110.0,226.0,1,left,MISS J. Champagnie 25' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,25.14,Missed,,,,,,,,,,,,,
585,PT06M39.00S,2024-12-04T04:02:18.7Z,4,REGULAR,rebound,offensive,[],1641705,,,1610612759,90,73,2024-12-04T04:04:46Z,5750000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:9),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,584.0,12.0,9.0,3.0,,,,,,,,
586,PT06M33.00S,2024-12-04T04:02:20.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,28.86005256241787,22.794117647058822,1610612759,90,76,2024-12-04T04:05:00Z,5760000,False,136.0,219.0,1,left,K. Johnson 25' 3PT  (10 PTS) (V. Wembanyama 6 AST),"[1629640, 1641705]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,25.76,Made,10.0,,,,,V. Wembanyama,1641705.0,6.0,,,,,
588,PT06M14.00S,2024-12-04T04:02:43.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,90.09526938239159,63.725490196078425,1610612756,90,76,2024-12-04T04:05:23Z,5780000,False,69.0,41.0,1,right,MISS D. Booker 7' driving floating bank Shot,[1626164],1610612756.0,PHX,driving floating bank,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.97,Missed,,,,,,,,,,,,,
589,PT06M12.00S,2024-12-04T04:02:45.0Z,4,REGULAR,rebound,defensive,[],1630577,,,1610612759,90,76,2024-12-04T04:05:23Z,5790000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:4),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,588.0,5.0,4.0,1.0,,,,,,,,
590,PT06M06.00S,2024-12-04T04:02:48.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630170,7.30946123521682,49.26470588235294,1610612759,90,78,2024-12-04T04:05:45Z,5800000,False,4.0,16.0,1,left,D. Vassell running DUNK (16 PTS) (S. Castle 2 AST),"[1630170, 1642264]",1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,1.66,Made,16.0,,,,,S. Castle,1642264.0,2.0,,,,,
592,PT05M59.00S,2024-12-04T04:02:59.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,90,78,2024-12-04T04:02:59Z,5820000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
