actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
260,PT03M01.00S,2025-03-05T03:58:34.6Z,2,REGULAR,foul,personal,['1freethrow'],1630208,,,1610612746,43,53,2025-03-05T04:00:37Z,2560000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (Harden 1 FT),"[1630208, 201935]",1610612756.0,PHX,shooting,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,1627524.0,,2.0,0.0,Harden,201935.0,,,,,,,,,,,,,,
262,PT03M01.00S,2025-03-05T03:58:42.6Z,2,REGULAR,substitution,out,[],203078,,,1610612746,43,53,2025-03-05T03:58:49Z,2580000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M01.00S,2025-03-05T03:58:42.6Z,2,REGULAR,substitution,in,[],1626145,,,1610612746,43,53,2025-03-05T03:58:49Z,2590000,False,,,0,,SUB in: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M01.00S,2025-03-05T03:59:00.7Z,2,REGULAR,freethrow,1 of 1,[],201935,,,1610612746,43,54,2025-03-05T03:59:00Z,2600000,False,,,0,,J. Harden Free Throw 1 of 1 (5 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
265,PT02M48.00S,2025-03-05T03:59:16.8Z,2,REGULAR,2pt,Jump Shot,[],201142,16.031537450722738,81.59466911764706,1610612756,43,54,2025-03-05T04:01:17Z,2610000,False,-158.0,98.0,1,left,MISS K. Durant 18' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left,,,,,,,Missed,,18.6,,,,,,,,,,,
266,PT02M46.00S,2025-03-05T03:59:18.8Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,43,54,2025-03-05T04:01:17Z,2620000,False,,,0,,I. Zubac REBOUND (Off:0 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Left,,,,,,,,,,265.0,6.0,6.0,0.0,,,,,,,
267,PT02M29.00S,2025-03-05T03:59:35.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202695,88.5676741130092,49.505974264705884,1610612746,43,56,2025-03-05T04:01:40Z,2630000,False,-2.0,55.0,1,right,K. Leonard driving DUNK (11 PTS),[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,11.0,5.51,,,,,,,,,,,
268,PT02M15.00S,2025-03-05T03:59:49.3Z,2,REGULAR,turnover,lost ball,[],1626164,,,1610612756,43,56,2025-03-05T04:02:02Z,2640000,False,,,0,,D. Booker lost ball TURNOVER (3 TO),"[1626164, 1627739]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,16-24 Left,,3.0,,,,,,,,,,,,,,,Dunn,1627739.0,,
269,PT02M15.00S,2025-03-05T03:59:49.3Z,2,REGULAR,steal,,[],1627739,,,1610612746,43,56,2025-03-05T03:59:50Z,2650000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,16-24 Left,,,,,,,,,,,,,,,,,,,,
270,PT02M11.00S,2025-03-05T03:59:53.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203992,89.09329829172142,54.798560049019606,1610612746,43,58,2025-03-05T04:02:14Z,2660000,False,24.0,50.0,1,right,B. Bogdanović running Layup (13 PTS) (J. Harden 5 AST),"[203992, 201935]",1610612746.0,LAC,running,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,13.0,5.55,,,,,J. Harden,201935.0,5.0,,,,
272,PT02M10.00S,2025-03-05T04:00:00.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,43,58,2025-03-05T04:00:00Z,2680000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M10.00S,2025-03-05T04:02:46.2Z,2,REGULAR,substitution,out,[],1630208,,,1610612756,43,58,2025-03-05T04:03:16Z,2690000,False,,,0,,SUB out: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M10.00S,2025-03-05T04:02:46.2Z,2,REGULAR,substitution,in,[],203486,,,1610612756,43,58,2025-03-05T04:03:16Z,2700000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT01M50.00S,2025-03-05T04:03:46.2Z,2,REGULAR,3pt,Jump Shot,[],1626220,28.646517739816034,85.27113970588235,1610612756,46,58,2025-03-05T04:04:10Z,2710000,False,-176.0,217.0,1,left,R. O'Neale 27' 3PT  (9 PTS) (T. Jones 1 AST),"[1626220, 1626145]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,9.0,27.95,,,,,T. Jones,1626145.0,1.0,,,,
277,PT01M31.00S,2025-03-05T04:04:05.0Z,2,REGULAR,3pt,Jump Shot,[],202695,67.19776609724047,44.140625,1610612746,46,58,2025-03-05T04:04:36Z,2730000,False,-29.0,256.0,1,right,MISS K. Leonard 25' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,25.75,,,,,,,,,,,
278,PT01M29.00S,2025-03-05T04:04:07.0Z,2,REGULAR,rebound,defensive,[],203486,,,1610612756,46,58,2025-03-05T04:04:36Z,2740000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:4),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,,,,,,,,277.0,4.0,4.0,0.0,,,,,,,
279,PT01M16.00S,2025-03-05T04:04:19.6Z,2,REGULAR,2pt,Jump Shot,[],201142,25.755584756898813,70.59206495098039,1610612756,46,58,2025-03-05T04:04:56Z,2750000,False,-103.0,190.0,1,left,MISS K. Durant 21' pullup Shot,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,,Missed,,21.58,,,,,,,,,,,
280,PT01M14.00S,2025-03-05T04:04:21.6Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,46,58,2025-03-05T04:04:56Z,2760000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,279.0,1.0,1.0,0.0,,,,,,,
281,PT01M03.00S,2025-03-05T04:04:32.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,93.03547963206307,60.19071691176471,1610612746,46,60,2025-03-05T04:05:15Z,2770000,False,51.0,13.0,1,right,I. Zubac turnaround Hook (13 PTS) (J. Harden 6 AST),"[1627826, 201935]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,13.0,5.26,,,,,J. Harden,201935.0,6.0,,,,
283,PT00M50.80S,2025-03-05T04:04:46.7Z,2,REGULAR,3pt,Jump Shot,[],1626220,6.521024967148489,95.58823529411765,1610612756,46,60,2025-03-05T04:05:29Z,2790000,False,-228.0,9.0,1,left,MISS R. O'Neale 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,22.81,,,,,,,,,,,
284,PT00M48.70S,2025-03-05T04:04:48.8Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,46,60,2025-03-05T04:05:29Z,2800000,False,,,0,,I. Zubac REBOUND (Off:0 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Left Corner 3,24+ Left,,,,,,,,,,283.0,7.0,7.0,0.0,,,,,,,
285,PT00M35.80S,2025-03-05T04:04:58.6Z,2,REGULAR,3pt,Jump Shot,[],201935,64.96386333771353,61.573223039215684,1610612746,46,63,2025-03-05T04:05:48Z,2810000,False,58.0,277.0,1,right,J. Harden 28' 3PT step back (8 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,Made,8.0,28.28,,,,,,,,,,,
286,PT00M14.20S,2025-03-05T04:05:28.3Z,2,REGULAR,3pt,Jump Shot,[],201142,34.72404730617609,46.61075367647059,1610612756,49,63,2025-03-05T04:06:14Z,2820000,False,17.0,274.0,1,left,K. Durant 27' 3PT  (8 PTS) (T. Jones 2 AST),"[201142, 1626145]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,Made,8.0,27.44,,,,,T. Jones,1626145.0,2.0,,,,
288,PT00M01.90S,2025-03-05T04:05:45.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,86.2023653088042,48.751531862745104,1610612746,49,65,2025-03-05T04:06:37Z,2840000,False,-6.0,77.0,1,right,I. Zubac 7' floating Jump Shot (15 PTS) (J. Harden 7 AST),"[1627826, 201935]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,15.0,7.74,,,,,J. Harden,201935.0,7.0,,,,
290,PT00M00.70S,2025-03-05T04:05:49.9Z,2,REGULAR,3pt,Jump Shot,[],203486,67.06636005256242,18.382352941176478,1610612756,49,65,2025-03-05T04:06:57Z,2860000,False,158.0,578.0,1,left,MISS M. Plumlee 59' 3PT,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,59.91,,,,,,,,,,,
291,PT00M00.10S,2025-03-05T04:05:50.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,49,65,2025-03-05T04:06:57Z,2870000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,290.0,,,,,,,,,,
292,PT00M00.00S,2025-03-05T04:05:53.6Z,2,REGULAR,period,end,[],0,,,1610612756,49,65,2025-03-05T04:05:53Z,2880000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT12M00.00S,2025-03-05T04:21:10.1Z,3,REGULAR,substitution,out,['startperiod'],203486,,,1610612756,49,65,2025-03-05T04:22:28Z,2890000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2025-03-05T04:21:10.1Z,3,REGULAR,substitution,in,['startperiod'],1630208,,,1610612756,49,65,2025-03-05T04:22:28Z,2900000,False,,,0,,SUB in: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2025-03-05T04:22:31.0Z,3,REGULAR,period,start,[],0,,,1610612746,49,65,2025-03-05T04:22:31Z,2910000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT11M48.00S,2025-03-05T04:22:43.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,9.329829172141928,44.09466911764706,1610612746,49,67,2025-03-05T04:23:17Z,2920000,False,30.0,35.0,1,left,I. Zubac turnaround Hook (17 PTS) (J. Harden 8 AST),"[1627826, 201935]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,17.0,4.59,,,,,J. Harden,201935.0,8.0,,,,
298,PT11M35.00S,2025-03-05T04:22:57.5Z,3,REGULAR,foul,personal,[],1627739,,,1610612756,49,67,2025-03-05T04:41:16Z,2940000,False,,,0,,K. Dunn personal FOUL (1 PF),"[1627739, 1626164]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Center,1627524.0,,1.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,
300,PT11M24.00S,2025-03-05T04:23:32.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,95.26938239159001,38.94761029411765,1610612756,49,67,2025-03-05T04:24:00Z,2960000,False,-55.0,-8.0,1,right,MISS R. O'Neale driving floating Shot,[1626220],1610612756.0,PHX,driving floating,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,5.59,,,,,,,,,,,
301,PT11M21.00S,2025-03-05T04:23:35.1Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,49,67,2025-03-05T04:43:35Z,2970000,False,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,300.0,4.0,4.0,0.0,,,,,,,
302,PT11M16.00S,2025-03-05T04:23:39.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202695,8.09789750328515,3.1862745098039214,1610612746,49,67,2025-03-05T04:24:24Z,2980000,False,234.0,24.0,1,left,MISS K. Leonard running 3PT,[202695],1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,,,,,,,Missed,,23.53,,,,,,,,,,,
303,PT11M14.00S,2025-03-05T04:23:41.5Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,49,67,2025-03-05T04:24:24Z,2990000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,,,,,,,,,,302.0,2.0,2.0,0.0,,,,,,,
304,PT10M59.00S,2025-03-05T04:23:55.5Z,3,REGULAR,3pt,Jump Shot,[],1626220,64.46082457293036,57.26868872549019,1610612756,49,67,2025-03-05T04:24:46Z,3000000,False,36.0,282.0,1,right,MISS R. O'Neale 28' pullup 3PT,[1626220],1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,28.39,,,,,,,,,,,
305,PT10M57.00S,2025-03-05T04:23:57.5Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,49,67,2025-03-05T04:24:46Z,3010000,False,,,0,,I. Zubac REBOUND (Off:0 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,,,,,,304.0,8.0,8.0,0.0,,,,,,,
306,PT10M37.00S,2025-03-05T04:24:18.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,6.783837056504599,48.03921568627451,1610612746,49,69,2025-03-05T04:25:02Z,3020000,False,10.0,11.0,1,left,I. Zubac reverse DUNK (19 PTS) (K. Dunn 2 AST),"[1627826, 1627739]",1610612746.0,LAC,reverse,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,Made,19.0,1.5,,,,,K. Dunn,1627739.0,2.0,,,,
308,PT10M20.00S,2025-03-05T04:24:34.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,91.98423127463863,54.32751225490196,1610612756,51,69,2025-03-05T04:25:12Z,3040000,False,22.0,23.0,1,right,N. Richards cutting DUNK (12 PTS) (D. Booker 4 AST),"[1630208, 1626164]",1610612756.0,PHX,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,Made,12.0,3.14,,,,,D. Booker,1626164.0,4.0,,,,
310,PT10M04.00S,2025-03-05T04:24:52.1Z,3,REGULAR,foul,offensive,[],202695,,,1610612746,51,69,2025-03-05T04:25:27Z,3060000,False,,,0,,K. Leonard offensive FOUL (2 PF),"[202695, 1626164]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,1155.0,,2.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,
312,PT10M04.00S,2025-03-05T04:24:52.1Z,3,REGULAR,turnover,offensive foul,[],202695,,,1610612746,51,69,2025-03-05T04:25:27Z,3080000,False,,,0,,K. Leonard offensive foul TURNOVER (2 TO),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,1155.0,2.0,,,,,,,,,,,,,,,,,,
313,PT09M51.00S,2025-03-05T04:25:19.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630208,94.7437582128778,43.91467524509803,1610612756,51,69,2025-03-05T04:26:25Z,3090000,False,-30.0,-3.0,1,right,MISS N. Richards cutting DUNK,[1630208],1610612756.0,PHX,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,3.06,,,,,,,,,,,
314,PT09M48.00S,2025-03-05T04:25:22.3Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612756,51,69,2025-03-05T04:26:25Z,3100000,False,,,0,,N. Richards REBOUND (Off:2 Def:3),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,313.0,5.0,3.0,2.0,,,,,,,
315,PT09M48.00S,2025-03-05T04:25:24.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630208,89.61892247043365,42.62408088235294,1610612756,51,69,2025-03-05T04:40:29Z,3110000,False,-37.0,45.0,1,right,MISS N. Richards putback Layup - blocked,"[1630208, 202695]",1610612756.0,PHX,putback,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,5.83,,,,,,,,,,Leonard,202695.0
316,PT09M48.00S,2025-03-05T04:25:24.0Z,3,REGULAR,block,,[],202695,,,1610612756,51,69,2025-03-05T04:31:30Z,3120000,False,,,0,,K. Leonard BLOCK (1 BLK),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
317,PT09M46.00S,2025-03-05T04:25:26.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,51,69,2025-03-05T04:40:29Z,3130000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,315.0,,,,,,,,,,
318,PT09M41.00S,2025-03-05T04:25:36.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,11.563731931668855,52.51225490196079,1610612746,51,71,2025-03-05T04:27:30Z,3140000,False,-13.0,56.0,1,left,I. Zubac driving Hook (21 PTS) (J. Harden 9 AST),"[1627826, 201935]",1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,21.0,5.76,,,,,J. Harden,201935.0,9.0,,,,
320,PT09M29.00S,2025-03-05T04:25:47.1Z,3,REGULAR,foul,personal,[],203992,,,1610612756,51,71,2025-03-05T05:01:53Z,3160000,False,,,0,,B. Bogdanović personal FOUL (1 PF),"[203992, 1626164]",1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Center,1155.0,,1.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,
322,PT09M29.00S,2025-03-05T04:26:17.2Z,3,REGULAR,violation,kicked ball,[],1627739,,,1610612756,51,71,2025-03-05T04:26:24Z,3180000,False,,,0,,K. Dunn kicked ball VIOLATION,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,1155.0,,,,,,,,,,,,,,,,,,,
325,PT09M15.00S,2025-03-05T04:27:00.8Z,3,REGULAR,foul,personal,[],1627739,,,1610612756,51,71,2025-03-05T04:28:28Z,3200000,False,,,0,,K. Dunn personal FOUL (2 PF),"[1627739, 1626164]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Right Center,101283.0,,2.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,
327,PT09M10.00S,2025-03-05T04:27:26.0Z,3,REGULAR,3pt,Jump Shot,[],1626145,76.11079172141919,11.986825980392155,1610612756,54,71,2025-03-05T04:28:44Z,3220000,False,-190.0,172.0,1,right,T. Jones 25' 3PT  (6 PTS) (R. O'Neale 1 AST),"[1626145, 1626220]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,6.0,25.64,,,,,R. O'Neale,1626220.0,1.0,,,,
329,PT08M53.00S,2025-03-05T04:27:42.2Z,3,REGULAR,foul,personal,['3freethrow'],201142,,,1610612746,54,71,2025-03-05T04:28:56Z,3240000,False,,,0,,K. Durant shooting personal FOUL (1 PF) (Harden 3 FT),"[201142, 201935]",1610612756.0,PHX,shooting,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,1627524.0,,1.0,0.0,Harden,201935.0,,,,,,,,,,,,,,
331,PT08M53.00S,2025-03-05T04:28:09.3Z,3,REGULAR,freethrow,1 of 3,[],201935,,,1610612746,54,72,2025-03-05T04:28:09Z,3260000,False,,,0,,J. Harden Free Throw 1 of 3 (9 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
332,PT08M53.00S,2025-03-05T04:28:35.5Z,3,REGULAR,freethrow,2 of 3,[],201935,,,1610612746,54,73,2025-03-05T04:28:35Z,3270000,False,,,0,,J. Harden Free Throw 2 of 3 (10 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
333,PT08M53.00S,2025-03-05T04:28:47.7Z,3,REGULAR,freethrow,3 of 3,[],201935,,,1610612746,54,74,2025-03-05T04:28:47Z,3280000,False,,,0,,J. Harden Free Throw 3 of 3 (11 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
334,PT08M32.00S,2025-03-05T04:29:14.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,92.77266754270697,54.59175857843137,1610612756,56,74,2025-03-05T04:31:37Z,3290000,False,23.0,15.0,1,right,N. Richards cutting Layup (14 PTS),[1630208],1610612756.0,PHX,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,Made,14.0,2.77,,,,,,,,,,,
335,PT08M20.00S,2025-03-05T04:29:28.8Z,3,REGULAR,foul,personal,[],1626220,,,1610612746,56,74,2025-03-05T04:31:55Z,3300000,False,,,0,,R. O'Neale shooting personal FOUL (2 PF),"[1626220, 202695]",1610612756.0,PHX,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,1155.0,,2.0,0.0,Leonard,202695.0,,,,,,,,,,,,,,
337,PT08M14.00S,2025-03-05T04:29:56.3Z,3,REGULAR,3pt,Jump Shot,[],202695,13.403416557161634,95.56525735294117,1610612746,56,74,2025-03-05T04:32:17Z,3320000,False,-228.0,73.0,1,left,MISS K. Leonard 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,23.94,,,,,,,,,,,
338,PT08M12.00S,2025-03-05T04:29:58.3Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,56,74,2025-03-05T04:32:17Z,3330000,False,,,0,,D. Booker REBOUND (Off:1 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,,,,,,,,337.0,3.0,2.0,1.0,,,,,,,
339,PT08M03.00S,2025-03-05T04:30:05.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,84.62549277266754,63.365502450980394,1610612756,58,74,2025-03-05T04:32:48Z,3340000,False,67.0,92.0,1,right,D. Booker 11' step back Jump Shot (8 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,Made,8.0,11.37,,,,,,,,,,,
340,PT07M44.00S,2025-03-05T04:30:27.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,14.848883048620237,45.07506127450981,1610612746,58,74,2025-03-05T04:33:19Z,3350000,False,25.0,87.0,1,left,MISS J. Harden 9' driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,9.05,,,,,,,,,,,
341,PT07M42.00S,2025-03-05T04:30:29.1Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612756,58,74,2025-03-05T04:33:19Z,3360000,False,,,0,,N. Richards REBOUND (Off:2 Def:4),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,340.0,6.0,4.0,2.0,,,,,,,
342,PT07M33.00S,2025-03-05T04:30:36.4Z,3,REGULAR,turnover,bad pass,[],1626164,,,1610612756,58,74,2025-03-05T04:33:45Z,3370000,False,,,0,,D. Booker bad pass TURNOVER (4 TO),"[1626164, 201935]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,4.0,,,,,,,,,,,,,,,Harden,201935.0,,
343,PT07M33.00S,2025-03-05T04:30:36.4Z,3,REGULAR,steal,,[],201935,,,1610612746,58,74,2025-03-05T04:30:37Z,3380000,False,,,0,,J. Harden STEAL (2 STL),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
344,PT07M28.00S,2025-03-05T04:30:41.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202695,9.986859395532193,53.040747549019606,1610612746,58,76,2025-03-05T04:34:07Z,3390000,False,-15.0,41.0,1,left,K. Leonard running DUNK (13 PTS) (B. Bogdanović 2 AST),"[202695, 203992]",1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,Made,13.0,4.41,,,,,B. Bogdanović,203992.0,2.0,,,,
346,PT07M18.00S,2025-03-05T04:30:51.7Z,3,REGULAR,turnover,bad pass,[],1626145,,,1610612756,58,76,2025-03-05T04:34:34Z,3410000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1627739]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left Center,,1.0,,,,,,,,,,,,,,,Dunn,1627739.0,,
347,PT07M18.00S,2025-03-05T04:30:51.7Z,3,REGULAR,steal,,[],1627739,,,1610612746,58,76,2025-03-05T04:30:53Z,3420000,False,,,0,,K. Dunn STEAL (2 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
