actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
182,PT11M33.00S,2024-12-26T04:12:07.5Z,2,REGULAR,steal,,[],1626220,,,1610612756,38,34,2024-12-26T04:12:08Z,1810000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
183,PT11M29.00S,2024-12-26T04:12:11.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203078,90.09526938239159,45.588235294117645,1610612756,38,34,2024-12-26T04:13:25Z,1820000,False,-22.0,41.0,1,right,MISS B. Beal running Layup,[203078],1610612756.0,PHX,running,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.62,Missed,,,,,,,,,,,,,,
184,PT11M27.00S,2024-12-26T04:12:13.8Z,2,REGULAR,rebound,defensive,[],1631124,,,1610612743,38,34,2024-12-26T04:12:13Z,1830000,False,,,0,,J. Strawther REBOUND (Off:0 Def:1),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,183.0,1.0,1.0,0.0,,,,,,
185,PT11M06.00S,2024-12-26T04:12:34.4Z,2,REGULAR,3pt,Jump Shot,[],201566,28.203022339027594,12.745098039215685,1610612743,38,34,2024-12-26T04:14:25Z,1840000,False,186.0,213.0,1,left,MISS R. Westbrook 28' fadeaway 3PT,[201566],1610612743.0,DEN,fadeaway,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,28.27,Missed,,,,,,,,,,,,,,
186,PT11M04.00S,2024-12-26T04:12:36.4Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,38,34,2024-12-26T04:12:39Z,1850000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,185.0,2.0,2.0,0.0,,,,,,
187,PT10M55.00S,2024-12-26T04:12:45.9Z,2,REGULAR,2pt,Jump Shot,[],1628420,79.31997371879106,50.49019607843137,1610612756,38,34,2024-12-26T04:12:51Z,1860000,False,2.0,142.0,1,right,MISS M. Morris 14' pullup Shot,[1628420],1610612756.0,PHX,pullup,,,Morris,M. Morris,,,,,Mid-Range,8-16 Center,,,,,14.19,Missed,,,,,,,,,,,,,,
188,PT10M52.00S,2024-12-26T04:12:48.9Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,38,34,2024-12-26T04:12:51Z,1870000,False,,,0,,D. Jordan REBOUND (Off:0 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,8-16 Center,,,,,,,,,,,187.0,1.0,1.0,0.0,,,,,,
189,PT10M38.00S,2024-12-26T04:13:02.8Z,2,REGULAR,3pt,Jump Shot,[],1631212,28.465834428383708,20.588235294117645,1610612743,38,34,2024-12-26T04:13:08Z,1880000,False,147.0,215.0,1,left,MISS P. Watson 26' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,,26.06,Missed,,,,,,,,,,,,,,
190,PT10M35.00S,2024-12-26T04:13:05.8Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,38,34,2024-12-26T04:13:08Z,1890000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,189.0,3.0,3.0,0.0,,,,,,
191,PT10M30.00S,2024-12-26T04:13:10.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628420,93.24901445466492,50.49019607843137,1610612756,40,34,2024-12-26T04:13:15Z,1900000,False,2.0,11.0,1,right,M. Morris running Layup (7 PTS) (R. O'Neale 3 AST),"[1628420, 1626220]",1610612756.0,PHX,running,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,,,,,1.13,Made,7.0,R. O'Neale,1626220.0,3.0,,,,,,,,,,
193,PT10M12.00S,2024-12-26T04:13:28.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631124,8.229303547963205,45.588235294117645,1610612743,40,34,2024-12-26T04:13:35Z,1920000,False,22.0,25.0,1,left,MISS J. Strawther driving Layup,[1631124],1610612743.0,DEN,driving,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,,3.33,Missed,,,,,,,,,,,,,,
194,PT10M10.00S,2024-12-26T04:13:30.8Z,2,REGULAR,rebound,defensive,[],203078,,,1610612756,40,34,2024-12-26T04:13:35Z,1930000,False,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,,,193.0,1.0,1.0,0.0,,,,,,
195,PT10M10.00S,2024-12-26T04:13:32.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629006,92.72339027595268,53.18627450980392,1610612756,42,34,2024-12-26T04:15:52Z,1940000,False,16.0,16.0,1,right,J. Okogie running DUNK (5 PTS) (R. O'Neale 4 AST),"[1629006, 1626220]",1610612756.0,PHX,running,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,2.25,Made,5.0,R. O'Neale,1626220.0,4.0,,,,,,,,,,
197,PT10M09.00S,2024-12-26T04:13:36.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,42,34,2024-12-26T04:13:36Z,1960000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M09.00S,2024-12-26T04:16:28.7Z,2,REGULAR,substitution,out,[],201566,,,1610612743,42,34,2024-12-26T04:16:45Z,1970000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M09.00S,2024-12-26T04:16:28.7Z,2,REGULAR,substitution,in,[],1629008,,,1610612743,42,34,2024-12-26T04:16:45Z,1980000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M57.00S,2024-12-26T04:17:13.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,6.1268068331143235,47.794117647058826,1610612743,42,36,2024-12-26T04:17:22Z,1990000,False,11.0,5.0,1,left,D. Jordan alley-oop DUNK (2 PTS) (J. Strawther 1 AST),"[201599, 1631124]",1610612743.0,DEN,alley-oop,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,1.21,Made,2.0,J. Strawther,1631124.0,1.0,,,,,,,,,,
202,PT09M43.00S,2024-12-26T04:17:26.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,80.50262812089356,62.00980392156863,1610612756,44,36,2024-12-26T04:17:31Z,2010000,False,60.0,131.0,1,right,B. Beal 14' pullup Jump Shot (7 PTS) (R. O'Neale 5 AST),"[203078, 1626220]",1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,,,14.39,Made,7.0,R. O'Neale,1626220.0,5.0,,,,,,,,,,
204,PT09M28.00S,2024-12-26T04:17:41.8Z,2,REGULAR,2pt,Jump Shot,[],1627750,24.26084099868594,49.754901960784316,1610612743,44,36,2024-12-26T04:18:18Z,2030000,False,1.0,176.0,1,left,MISS J. Murray 17' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,,,,,17.56,Missed,,,,,,,,,,,,,,
205,PT09M23.00S,2024-12-26T04:17:46.8Z,2,REGULAR,rebound,offensive,[],1631124,,,1610612743,44,36,2024-12-26T04:17:48Z,2040000,False,,,0,,J. Strawther REBOUND (Off:1 Def:1),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Mid-Range,16-24 Center,,,,,,,,,,,204.0,2.0,1.0,1.0,,,,,,
206,PT09M23.00S,2024-12-26T04:17:46.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631124,5.590000152587891,50.0,1610612743,44,38,2024-12-26T04:17:46Z,2050000,False,0.0,0.0,1,left,J. Strawther tip DUNK (2 PTS),[1631124],1610612743.0,DEN,tip,,,Strawther,J. Strawther,,,,,Mid-Range,8-16 Left,,,,,0.0,Made,2.0,,,,,,,,,,,,,
207,PT09M18.00S,2024-12-26T04:17:53.5Z,2,REGULAR,foul,personal,[],201599,,,1610612756,44,38,2024-12-26T04:17:57Z,2060000,False,,,0,,D. Jordan personal FOUL (1 PF),"[201599, 203078]",1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Center,1626301.0,,,,,,,,,,,,,,1.0,0.0,Beal,203078.0,,
209,PT09M08.00S,2024-12-26T04:18:26.3Z,2,REGULAR,3pt,Jump Shot,[],203078,92.85479632063075,2.696078431372549,1610612756,47,38,2024-12-26T04:18:31Z,2080000,False,-237.0,15.0,1,right,B. Beal 3PT  (10 PTS) (M. Morris 1 AST),"[203078, 1628420]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,,,,,23.7,Made,10.0,M. Morris,1628420.0,1.0,,,,,,,,,,
211,PT08M43.00S,2024-12-26T04:18:52.3Z,2,REGULAR,3pt,Jump Shot,[],1631124,29.38567674113009,80.63725490196079,1610612743,47,38,2024-12-26T04:19:32Z,2100000,False,-153.0,224.0,1,left,MISS J. Strawther 27' step back 3PT,[1631124],1610612743.0,DEN,step back,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,,,,,27.11,Missed,,,,,,,,,,,,,,
212,PT08M39.00S,2024-12-26T04:18:56.3Z,2,REGULAR,rebound,defensive,[],1642345,,,1610612756,47,38,2024-12-26T04:18:57Z,2110000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:1),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,211.0,1.0,1.0,0.0,,,,,,
213,PT08M33.00S,2024-12-26T04:19:01.5Z,2,REGULAR,3pt,Jump Shot,[],1629006,69.46452036793693,74.50980392156863,1610612756,47,38,2024-12-26T04:19:06Z,2120000,False,123.0,235.0,1,right,MISS J. Okogie 26' 3PT,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,,26.46,Missed,,,,,,,,,,,,,,
214,PT08M29.00S,2024-12-26T04:19:05.5Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,47,38,2024-12-26T04:19:06Z,2130000,False,,,0,,D. Jordan REBOUND (Off:0 Def:2),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,213.0,2.0,2.0,0.0,,,,,,
283,PT08M22.00S,2024-12-26T04:19:10.0Z,2,REGULAR,turnover,out-of-bounds,[],1627750,,,1610612743,47,38,2024-12-26T04:56:38Z,2150000,False,,,0,,J. Murray bad pass out-of-bounds TURNOVER (1 TO),[1627750],1610612743.0,DEN,bad pass,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1626301.0,1.0,,,,,,,,,,,,,,,,,,
219,PT08M22.00S,2024-12-26T04:19:22.0Z,2,REGULAR,substitution,out,[],1626220,,,1610612756,47,38,2024-12-26T04:28:56Z,2180000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M22.00S,2024-12-26T04:19:22.0Z,2,REGULAR,substitution,in,[],1642346,,,1610612756,47,38,2024-12-26T04:28:56Z,2190000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M12.00S,2024-12-26T04:19:42.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203078,68.9388961892247,69.6078431372549,1610612756,47,38,2024-12-26T04:28:56Z,2200000,False,98.0,239.0,1,right,MISS B. Beal 25' pullup 3PT,[203078],1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,,,25.88,Missed,,,,,,,,,,,,,,
222,PT08M07.00S,2024-12-26T04:19:46.2Z,2,REGULAR,rebound,offensive,[],1642346,,,1610612756,47,38,2024-12-26T04:19:46Z,2210000,False,,,0,,R. Dunn REBOUND (Off:1 Def:0),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,221.0,1.0,0.0,1.0,,,,,,
223,PT07M59.00S,2024-12-26T04:19:54.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance', 'fromturnover']",1642345,80.6340341655716,58.08823529411765,1610612756,47,38,2024-12-26T04:28:56Z,2220000,False,40.0,130.0,1,right,MISS O. Ighodaro 13' floating Shot,[1642345],1610612756.0,PHX,floating,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,,,,,13.57,Missed,,,,,,,,,,,,,,
224,PT07M55.00S,2024-12-26T04:19:58.6Z,2,REGULAR,rebound,offensive,[],1642346,,,1610612756,47,38,2024-12-26T04:20:00Z,2230000,False,,,0,,R. Dunn REBOUND (Off:2 Def:0),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,223.0,2.0,0.0,2.0,,,,,,
225,PT07M47.00S,2024-12-26T04:20:08.6Z,2,REGULAR,turnover,out-of-bounds,[],203078,,,1610612756,47,38,2024-12-26T04:20:14Z,2240000,False,,,0,,B. Beal bad pass out-of-bounds TURNOVER (2 TO),[203078],1610612756.0,PHX,bad pass,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,1627962.0,2.0,,,,,,,,,,,,,,,,,,
226,PT07M41.00S,2024-12-26T04:20:28.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627750,28.07161629434954,17.401960784313726,1610612743,47,41,2024-12-26T04:20:34Z,2250000,False,163.0,211.0,1,left,J. Murray 26' 3PT pullup (3 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,26.69,Made,3.0,,,,,,,,,,,,,
227,PT07M24.00S,2024-12-26T04:20:44.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,82.21090670170827,48.77450980392157,1610612756,49,41,2024-12-26T04:20:48Z,2260000,False,-6.0,115.0,1,right,B. Beal 11' pullup Jump Shot (12 PTS) (M. Morris 2 AST),"[203078, 1628420]",1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,,,11.49,Made,12.0,M. Morris,1628420.0,2.0,,,,,,,,,,
229,PT06M56.00S,2024-12-26T04:21:13.5Z,2,REGULAR,turnover,bad pass,[],1627750,,,1610612743,49,41,2024-12-26T04:21:19Z,2280000,False,,,0,,J. Murray bad pass TURNOVER (2 TO),"[1627750, 203078]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,,2.0,Beal,203078.0,,,,,,,,,,,,,,,,
230,PT06M56.00S,2024-12-26T04:21:13.5Z,2,REGULAR,steal,,[],203078,,,1610612756,49,41,2024-12-26T04:21:14Z,2290000,False,,,0,,B. Beal STEAL (3 STL),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
231,PT06M53.00S,2024-12-26T04:21:16.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628420,92.59198423127464,2.941176470588235,1610612756,49,41,2024-12-26T04:22:41Z,2300000,False,-235.0,17.0,1,right,MISS M. Morris running 3PT,[1628420],1610612756.0,PHX,running,,,Morris,M. Morris,,,,,Left Corner 3,24+ Left,,,,,23.59,Missed,,,,,,,,,,,,,,
232,PT06M49.00S,2024-12-26T04:21:20.1Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,49,41,2024-12-26T04:21:22Z,2310000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,,,,,,,,,,,231.0,1.0,1.0,0.0,,,,,,
233,PT06M42.00S,2024-12-26T04:21:26.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,6.389618922470433,45.83333333333333,1610612743,49,43,2024-12-26T04:21:31Z,2320000,False,21.0,8.0,1,left,D. Jordan alley-oop DUNK (4 PTS) (J. Murray 3 AST),"[201599, 1627750]",1610612743.0,DEN,alley-oop,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,2.21,Made,4.0,J. Murray,1627750.0,3.0,,,,,,,,,,
235,PT06M28.00S,2024-12-26T04:21:43.4Z,2,REGULAR,violation,kicked ball,[],1627750,,,1610612756,49,43,2024-12-26T04:21:51Z,2340000,False,,,0,,J. Murray kicked ball VIOLATION,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,2882.0,,,,,,,,,,,,,,,,,,,
236,PT06M28.00S,2024-12-26T04:21:46.0Z,2,REGULAR,substitution,out,[],1629006,,,1610612756,49,43,2024-12-26T04:22:13Z,2350000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M28.00S,2024-12-26T04:21:46.0Z,2,REGULAR,substitution,out,[],1642345,,,1610612756,49,43,2024-12-26T04:22:13Z,2360000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M28.00S,2024-12-26T04:21:46.0Z,2,REGULAR,substitution,out,[],1628420,,,1610612756,49,43,2024-12-26T04:22:13Z,2370000,False,,,0,,SUB out: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M28.00S,2024-12-26T04:21:46.0Z,2,REGULAR,substitution,out,[],1631124,,,1610612756,49,43,2024-12-26T04:22:13Z,2380000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M28.00S,2024-12-26T04:21:46.0Z,2,REGULAR,substitution,out,[],201599,,,1610612756,49,43,2024-12-26T04:22:13Z,2390000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M28.00S,2024-12-26T04:21:46.0Z,2,REGULAR,substitution,out,[],1631212,,,1610612756,49,43,2024-12-26T04:22:13Z,2400000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M28.00S,2024-12-26T04:21:46.0Z,2,REGULAR,substitution,out,[],1627750,,,1610612756,49,43,2024-12-26T04:22:13Z,2410000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M28.00S,2024-12-26T04:21:46.0Z,2,REGULAR,substitution,in,[],1626145,,,1610612756,49,43,2024-12-26T04:22:13Z,2420000,False,,,0,,SUB in: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M28.00S,2024-12-26T04:21:46.0Z,2,REGULAR,substitution,in,[],201142,,,1610612756,49,43,2024-12-26T04:22:13Z,2430000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M28.00S,2024-12-26T04:21:46.0Z,2,REGULAR,substitution,in,[],203994,,,1610612756,49,43,2024-12-26T04:22:13Z,2440000,False,,,0,,SUB in: J. Nurkić,[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M28.00S,2024-12-26T04:21:46.0Z,2,REGULAR,substitution,in,[],203999,,,1610612756,49,43,2024-12-26T04:22:13Z,2450000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M28.00S,2024-12-26T04:21:46.0Z,2,REGULAR,substitution,in,[],203932,,,1610612756,49,43,2024-12-26T04:22:13Z,2460000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M28.00S,2024-12-26T04:21:46.0Z,2,REGULAR,substitution,in,[],201566,,,1610612756,49,43,2024-12-26T04:22:13Z,2470000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M28.00S,2024-12-26T04:21:46.0Z,2,REGULAR,substitution,in,[],1631128,,,1610612756,49,43,2024-12-26T04:22:13Z,2480000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M16.00S,2024-12-26T04:22:28.1Z,2,REGULAR,2pt,Jump Shot,[],203078,74.45795006570303,64.70588235294117,1610612756,49,43,2024-12-26T04:23:37Z,2490000,False,74.0,188.0,1,right,MISS B. Beal 20' pullup Shot,[203078],1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Mid-Range,16-24 Right Center,,,,,20.15,Missed,,,,,,,,,,,,,,
251,PT06M12.00S,2024-12-26T04:22:32.1Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,49,43,2024-12-26T04:22:35Z,2500000,False,,,0,,N. Jokić REBOUND (Off:3 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,250.0,6.0,3.0,3.0,,,,,,
252,PT06M02.00S,2024-12-26T04:22:42.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,4.418528252299605,45.83333333333333,1610612743,49,45,2024-12-26T04:22:47Z,2510000,False,21.0,-11.0,1,left,A. Gordon driving reverse Layup (3 PTS),[203932],1610612743.0,DEN,driving reverse,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,2.35,Made,3.0,,,,,,,,,,,,,
253,PT05M46.00S,2024-12-26T04:23:03.9Z,2,REGULAR,foul,personal,[],1631128,,,1610612756,49,45,2024-12-26T04:23:10Z,2520000,False,,,0,,C. Braun personal FOUL (2 PF),"[1631128, 201142]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Left,2882.0,,,,,,,,,,,,,,2.0,0.0,Durant,201142.0,,
255,PT05M36.00S,2024-12-26T04:23:29.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,87.07293035479631,57.107843137254896,1610612756,51,45,2024-12-26T04:23:33Z,2540000,False,36.0,69.0,1,right,B. Beal 7' cutting Layup (14 PTS) (K. Durant 5 AST),"[203078, 201142]",1610612756.0,PHX,cutting,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.76,Made,14.0,K. Durant,201142.0,5.0,,,,,,,,,,
257,PT05M20.00S,2024-12-26T04:23:45.1Z,2,REGULAR,3pt,Jump Shot,[],201566,31.750985545335087,33.088235294117645,1610612743,51,45,2024-12-26T04:23:50Z,2560000,False,85.0,246.0,1,left,MISS R. Westbrook 26' 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,26.01,Missed,,,,,,,,,,,,,,
258,PT05M17.00S,2024-12-26T04:23:48.1Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,51,45,2024-12-26T04:23:50Z,2570000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:4),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,257.0,4.0,4.0,0.0,,,,,,
259,PT04M59.00S,2024-12-26T04:24:06.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,82.7365308804205,57.84313725490197,1610612756,51,45,2024-12-26T04:24:11Z,2580000,False,39.0,110.0,1,right,MISS B. Beal 11' step back Shot,[203078],1610612756.0,PHX,step back,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,,,11.66,Missed,,,,,,,,,,,,,,
260,PT04M56.00S,2024-12-26T04:24:09.0Z,2,REGULAR,rebound,defensive,[],201566,,,1610612743,51,45,2024-12-26T04:24:11Z,2590000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:2),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,259.0,3.0,2.0,1.0,,,,,,
261,PT04M51.00S,2024-12-26T04:24:14.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201566,6.521024967148489,45.588235294117645,1610612743,51,45,2024-12-26T06:08:01Z,2600000,False,22.0,9.0,1,left,MISS R. Westbrook running Layup,[201566],1610612743.0,DEN,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,2.38,Missed,,,,,,,,,,,,,,
262,PT04M49.00S,2024-12-26T04:24:16.4Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,51,45,2024-12-26T04:25:13Z,2610000,False,,,0,,N. Jokić REBOUND (Off:4 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,261.0,7.0,3.0,4.0,,,,,,
263,PT04M46.00S,2024-12-26T04:24:19.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203999,27.414586070959263,19.607843137254903,1610612743,51,45,2024-12-26T04:24:25Z,2620000,False,152.0,205.0,1,left,MISS N. Jokić 25' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,25.54,Missed,,,,,,,,,,,,,,
264,PT04M42.00S,2024-12-26T04:24:23.1Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,51,45,2024-12-26T04:39:21Z,2630000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:5),[203994],1610612756.0,PHX,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,263.0,5.0,5.0,0.0,,,,,,
