actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
345,PT12M00.00S,2025-01-26T03:20:21.0Z,3,REGULAR,period,start,[],0,,,1610612764,68,53,2025-01-26T03:20:21Z,3340000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M42.00S,2025-01-26T03:20:38.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,82.07950065703022,56.127450980392155,1610612764,68,53,2025-01-26T03:21:14Z,3350000,False,31.0,116.0,1,right,MISS K. Kuzma 12' turnaround fadeaway Shot,[1628398],1610612764.0,WAS,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,12.0,Missed,,,,,,,,,,,,
347,PT11M38.00S,2025-01-26T03:20:42.3Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,68,53,2025-01-26T03:20:47Z,3360000,False,,,0,,D. Booker REBOUND (Off:0 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,346.0,3.0,3.0,0.0,,,,,,,
348,PT11M25.00S,2025-01-26T03:20:55.0Z,3,REGULAR,3pt,Jump Shot,[],201142,5.995400788436268,95.09803921568627,1610612756,71,53,2025-01-26T03:21:00Z,3370000,False,-225.0,4.0,1,left,K. Durant 3PT  (17 PTS) (T. Jones 4 AST),"[201142, 1626145]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,,,,,22.55,Made,17.0,,,,,T. Jones,1626145.0,4.0,,,,
350,PT11M06.00S,2025-01-26T03:21:13.5Z,3,REGULAR,3pt,Jump Shot,[],1642259,67.23061760840999,29.166666666666668,1610612764,71,56,2025-01-26T03:21:23Z,3390000,False,-104.0,256.0,1,right,A. Sarr 27' 3PT  (8 PTS) (J. Poole 4 AST),"[1642259, 1629673]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,27.59,Made,8.0,,,,,J. Poole,1629673.0,4.0,,,,
352,PT10M46.00S,2025-01-26T03:21:33.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,7.178055190538765,46.32352941176471,1610612756,73,56,2025-01-26T03:21:57Z,3410000,False,18.0,15.0,1,left,N. Richards driving Hook (9 PTS),[1630208],1610612756.0,PHX,driving,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,2.37,Made,9.0,,,,,,,,,,,
353,PT10M41.00S,2025-01-26T03:21:41.8Z,3,REGULAR,foul,personal,[],203078,,,1610612764,73,56,2025-01-26T03:21:49Z,3420000,False,,,0,,B. Beal personal FOUL (2 PF),"[203078, 1629673]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,1193.0,2.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
355,PT10M36.00S,2025-01-26T03:22:09.4Z,3,REGULAR,3pt,Jump Shot,[],1629673,64.99671484888306,47.30392156862745,1610612764,73,59,2025-01-26T03:22:14Z,3440000,False,-13.0,277.0,1,right,J. Poole 27' 3PT  (11 PTS) (K. Kuzma 2 AST),"[1629673, 1628398]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,27.68,Made,11.0,,,,,K. Kuzma,1628398.0,2.0,,,,
357,PT10M14.00S,2025-01-26T03:22:30.4Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612756,73,59,2025-01-26T03:22:35Z,3460000,False,,,0,,K. Durant bad pass TURNOVER (1 TO),"[201142, 1629673]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,1.0,,,,,,,,,,,,,Poole,1629673.0
358,PT10M14.00S,2025-01-26T03:22:30.4Z,3,REGULAR,steal,,[],1629673,,,1610612764,73,59,2025-01-26T03:22:31Z,3470000,False,,,0,,J. Poole STEAL (2 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
359,PT10M10.00S,2025-01-26T03:22:34.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642273,71.30420499342969,81.86274509803921,1610612764,73,59,2025-01-26T03:22:41Z,3480000,False,159.0,217.0,1,right,MISS K. George 26' running 3PT,[1642273],1610612764.0,WAS,running,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,26.94,Missed,,,,,,,,,,,,
360,PT10M06.00S,2025-01-26T03:22:38.9Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612756,73,59,2025-01-26T03:22:41Z,3490000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,359.0,1.0,1.0,0.0,,,,,,,
361,PT09M57.00S,2025-01-26T03:22:47.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,4.944152431011826,46.07843137254902,1610612756,73,59,2025-01-26T03:22:55Z,3500000,False,20.0,-6.0,1,left,MISS N. Richards DUNK - blocked,"[1630208, 1642259]",1610612756.0,PHX,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,2.05,Missed,,,,,,,,,Sarr,1642259.0,,
370,PT09M57.00S,2025-01-26T03:22:47.4Z,3,REGULAR,block,,[],1642259,,,1610612756,73,59,2025-01-26T03:23:31Z,3505000,False,,,0,,A. Sarr BLOCK (2 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
362,PT09M54.00S,2025-01-26T03:22:50.4Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,73,59,2025-01-26T03:22:55Z,3510000,False,,,0,,A. Sarr REBOUND (Off:0 Def:2),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,361.0,2.0,2.0,0.0,,,,,,,
363,PT09M49.00S,2025-01-26T03:22:55.7Z,3,REGULAR,3pt,Jump Shot,[],1641731,71.04139290407359,15.196078431372548,1610612764,73,59,2025-01-26T03:23:04Z,3520000,False,-174.0,220.0,1,right,MISS B. Coulibaly 28' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,,,,,28.03,Missed,,,,,,,,,,,,
364,PT09M45.00S,2025-01-26T03:22:59.7Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,73,59,2025-01-26T03:23:04Z,3530000,False,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,363.0,4.0,4.0,0.0,,,,,,,
365,PT09M34.00S,2025-01-26T03:23:10.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,5.601182654402102,45.83333333333333,1610612756,73,59,2025-01-26T03:23:14Z,3540000,False,21.0,0.0,1,left,MISS N. Richards Hook,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,2.08,Missed,,,,,,,,,,,,
366,PT09M33.00S,2025-01-26T03:23:11.8Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612756,73,59,2025-01-26T03:23:14Z,3550000,False,,,0,,N. Richards REBOUND (Off:6 Def:10),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,365.0,16.0,10.0,6.0,,,,,,,
367,PT09M32.00S,2025-01-26T03:23:13.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,9.149145860709593,46.32352941176471,1610612756,75,59,2025-01-26T03:24:59Z,3560000,False,18.0,34.0,1,left,N. Richards putback Layup (11 PTS),[1630208],1610612756.0,PHX,putback,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,3.82,Made,11.0,,,,,,,,,,,
368,PT09M23.00S,2025-01-26T03:23:24.4Z,3,REGULAR,foul,personal,[],1626145,,,1610612764,75,59,2025-01-26T03:23:48Z,3570000,False,,,0,,T. Jones personal FOUL (1 PF),"[1626145, 1628398]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Right,101283.0,1.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,
371,PT09M17.00S,2025-01-26T03:23:50.0Z,3,REGULAR,turnover,bad pass,[],1628398,,,1610612764,75,59,2025-01-26T03:23:54Z,3590000,False,,,0,,K. Kuzma bad pass TURNOVER (3 TO),"[1628398, 203078]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,3.0,,,,,,,,,,,,,Beal,203078.0
372,PT09M17.00S,2025-01-26T03:23:50.0Z,3,REGULAR,steal,,[],203078,,,1610612756,75,59,2025-01-26T03:23:51Z,3600000,False,,,0,,B. Beal STEAL (1 STL),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
373,PT09M10.00S,2025-01-26T03:23:57.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,6.783837056504599,69.36274509803921,1610612756,75,59,2025-01-26T03:24:01Z,3610000,False,-97.0,11.0,1,left,MISS D. Booker 9' turnaround Shot,[1626164],1610612756.0,PHX,turnaround,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,,,,9.75,Missed,,,,,,,,,,,,
374,PT09M07.00S,2025-01-26T03:24:00.2Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,75,59,2025-01-26T03:24:01Z,3620000,False,,,0,,A. Sarr REBOUND (Off:0 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Left,,,,,,,,,,373.0,3.0,3.0,0.0,,,,,,,
375,PT08M53.00S,2025-01-26T03:24:14.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642273,93.51182654402102,49.26470588235294,1610612764,75,61,2025-01-26T03:24:23Z,3630000,False,-4.0,8.0,1,right,K. George driving bank Jump Shot (2 PTS),[1642273],1610612764.0,WAS,driving bank,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,0.93,Made,2.0,,,,,,,,,,,
377,PT08M42.00S,2025-01-26T03:24:49.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203078,5.863994743758213,46.568627450980394,1610612756,77,61,2025-01-26T03:24:53Z,3650000,False,17.0,3.0,1,left,B. Beal driving DUNK (12 PTS),[203078],1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,1.74,Made,12.0,,,,,,,,,,,
378,PT08M37.00S,2025-01-26T03:24:55.0Z,3,REGULAR,3pt,Jump Shot,[],1642273,75.1149802890933,9.313725490196079,1610612764,77,61,2025-01-26T03:26:41Z,3660000,False,-203.0,181.0,1,right,MISS K. George 27' 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,27.25,Missed,,,,,,,,,,,,
379,PT08M33.00S,2025-01-26T03:24:59.0Z,3,REGULAR,rebound,offensive,[],1628398,,,1610612764,77,61,2025-01-26T03:26:41Z,3670000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:8),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,378.0,9.0,8.0,1.0,,,,,,,
380,PT08M30.00S,2025-01-26T03:25:02.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,62.63140604467805,59.068627450980394,1610612764,77,61,2025-01-26T03:25:07Z,3680000,False,45.0,299.0,1,right,MISS J. Poole 30' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,30.22,Missed,,,,,,,,,,,,
381,PT08M30.00S,2025-01-26T03:25:02.4Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612756,77,61,2025-01-26T03:25:07Z,3690000,False,,,0,,N. Richards REBOUND (Off:6 Def:11),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,,,,,380.0,17.0,11.0,6.0,,,,,,,
382,PT08M19.00S,2025-01-26T03:25:13.7Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612756,77,61,2025-01-26T03:25:17Z,3700000,False,,,0,,K. Durant bad pass TURNOVER (2 TO),"[201142, 1642259]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left,,,,,,2.0,,,,,,,,,,,,,Sarr,1642259.0
383,PT08M19.00S,2025-01-26T03:25:13.7Z,3,REGULAR,steal,,[],1642259,,,1610612764,77,61,2025-01-26T03:25:15Z,3710000,False,,,0,,A. Sarr STEAL (1 STL),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
384,PT08M14.00S,2025-01-26T03:25:19.8Z,3,REGULAR,foul,personal,[],1626145,,,1610612764,77,61,2025-01-26T03:25:28Z,3720000,False,,,0,,T. Jones personal FOUL (2 PF),"[1626145, 1641731]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,101284.0,2.0,0.0,Coulibaly,1641731.0,,,,,,,,,,,,,,,
386,PT08M01.00S,2025-01-26T03:25:49.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642259,90.09526938239159,3.431372549019608,1610612764,77,61,2025-01-26T03:25:54Z,3740000,False,-233.0,41.0,1,right,MISS A. Sarr 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Left Corner 3,24+ Left,,,,,,,23.63,Missed,,,,,,,,,,,,
387,PT07M58.00S,2025-01-26T03:25:52.4Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612756,77,61,2025-01-26T03:25:54Z,3750000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,,386.0,2.0,2.0,0.0,,,,,,,
388,PT07M37.00S,2025-01-26T03:26:13.4Z,3,REGULAR,3pt,Jump Shot,[],203078,3.4986859395532193,94.36274509803921,1610612756,80,61,2025-01-26T03:26:19Z,3760000,False,-222.0,-20.0,1,left,B. Beal 3PT  (15 PTS) (T. Jones 5 AST),"[203078, 1626145]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,,,,,,,22.27,Made,15.0,,,,,T. Jones,1626145.0,5.0,,,,
390,PT07M35.00S,2025-01-26T03:26:19.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,80,61,2025-01-26T03:26:19Z,3780000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M14.00S,2025-01-26T03:29:40.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,93.24901445466492,50.49019607843137,1610612764,80,63,2025-01-26T03:29:48Z,3800000,False,2.0,11.0,1,right,A. Sarr turnaround Jump Shot (10 PTS) (B. Coulibaly 1 AST),"[1642259, 1641731]",1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,1.13,Made,10.0,,,,,B. Coulibaly,1641731.0,1.0,,,,
394,PT06M52.00S,2025-01-26T03:30:01.7Z,3,REGULAR,turnover,bad pass,[],1626145,,,1610612756,80,63,2025-01-26T03:30:06Z,3820000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1629673]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,1.0,,,,,,,,,,,,,Poole,1629673.0
395,PT06M52.00S,2025-01-26T03:30:01.7Z,3,REGULAR,steal,,[],1629673,,,1610612764,80,63,2025-01-26T03:30:03Z,3830000,False,,,0,,J. Poole STEAL (3 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
396,PT06M50.00S,2025-01-26T03:30:04.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628398,92.32917214191852,52.450980392156865,1610612764,80,65,2025-01-26T03:30:12Z,3840000,False,12.0,20.0,1,right,K. Kuzma running DUNK (16 PTS),[1628398],1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,2.31,Made,16.0,,,,,,,,,,,
397,PT06M42.00S,2025-01-26T03:30:11.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,19.267411300919843,44.11764705882353,1610612756,82,65,2025-01-26T03:30:17Z,3850000,False,29.0,129.0,1,left,T. Jones 13' driving floating Jump Shot (10 PTS) (K. Durant 3 AST),"[1626145, 201142]",1610612756.0,PHX,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,13.19,Made,10.0,,,,,K. Durant,201142.0,3.0,,,,
399,PT06M28.00S,2025-01-26T03:30:26.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641731,93.64323258869908,49.50980392156863,1610612764,82,67,2025-01-26T03:30:30Z,3870000,False,-2.0,7.0,1,right,B. Coulibaly driving DUNK (8 PTS) (A. Sarr 3 AST),"[1641731, 1642259]",1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,0.77,Made,8.0,,,,,A. Sarr,1642259.0,3.0,,,,
401,PT05M59.00S,2025-01-26T03:30:55.3Z,3,REGULAR,2pt,Jump Shot,[],203078,26.363337713534822,24.754901960784316,1610612756,82,67,2025-01-26T03:31:58Z,3890000,False,126.0,195.0,1,left,MISS B. Beal 23' step back Shot,[203078],1610612756.0,PHX,step back,,,Beal,B. Beal,,,,,Mid-Range,16-24 Right Center,,,,,,,23.25,Missed,,,,,,,,,,,,
402,PT05M54.00S,2025-01-26T03:31:00.3Z,3,REGULAR,rebound,defensive,[],1642273,,,1610612764,82,67,2025-01-26T03:34:29Z,3900000,False,,,0,,K. George REBOUND (Off:0 Def:4),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,401.0,4.0,4.0,0.0,,,,,,,
405,PT05M51.00S,2025-01-26T03:31:04.0Z,3,REGULAR,foul,personal,['2freethrow'],203078,,,1610612764,82,67,2025-01-26T03:31:25Z,3930000,False,,,0,,B. Beal shooting personal FOUL (3 PF) (Coulibaly 2 FT),"[203078, 1641731]",1610612756.0,PHX,shooting,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,101283.0,3.0,0.0,Coulibaly,1641731.0,,,,,,,,,,,,,,,
407,PT05M51.00S,2025-01-26T03:31:40.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1641731,,,1610612764,82,68,2025-01-26T03:34:32Z,3950000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (9 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,
408,PT05M51.00S,2025-01-26T03:31:41.5Z,3,REGULAR,substitution,out,[],1626145,,,1610612764,82,68,2025-01-26T03:31:43Z,3960000,False,,,0,,SUB out: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M51.00S,2025-01-26T03:31:41.5Z,3,REGULAR,substitution,in,[],1626220,,,1610612764,82,68,2025-01-26T03:31:43Z,3970000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M51.00S,2025-01-26T03:31:40.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1641731,,,1610612764,82,69,2025-01-26T03:34:32Z,3980000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (10 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,
411,PT05M35.00S,2025-01-26T03:32:12.6Z,3,REGULAR,3pt,Jump Shot,[],1626164,3.630091984231275,94.36274509803921,1610612756,82,69,2025-01-26T03:32:17Z,3990000,False,-222.0,-18.0,1,left,MISS D. Booker 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,,,,,22.26,Missed,,,,,,,,,,,,
412,PT05M33.00S,2025-01-26T03:32:14.6Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,82,69,2025-01-26T03:32:17Z,4000000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:9),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,,,,,411.0,10.0,9.0,1.0,,,,,,,
415,PT05M21.00S,2025-01-26T03:33:01.8Z,3,REGULAR,3pt,Jump Shot,[],1629673,67.36202365308804,19.607843137254903,1610612764,82,72,2025-01-26T03:33:07Z,4030000,False,-152.0,254.0,1,right,J. Poole 29' 3PT  (14 PTS) (B. Coulibaly 2 AST),"[1629673, 1641731]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,29.63,Made,14.0,,,,,B. Coulibaly,1641731.0,2.0,,,,
417,PT05M07.00S,2025-01-26T03:33:18.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,82,72,2025-01-26T03:33:18Z,4050000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M01.00S,2025-01-26T03:36:21.1Z,3,REGULAR,3pt,Jump Shot,[],1626220,3.892904073587385,96.07843137254902,1610612756,82,72,2025-01-26T03:36:27Z,4060000,False,-230.0,-16.0,1,left,MISS R. O'Neale 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,,,,23.09,Missed,,,,,,,,,,,,
419,PT04M59.00S,2025-01-26T03:36:23.1Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,82,72,2025-01-26T03:36:27Z,4070000,False,,,0,,A. Sarr REBOUND (Off:0 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Left Corner 3,24+ Left,,,,,,,,,,418.0,4.0,4.0,0.0,,,,,,,
420,PT04M49.00S,2025-01-26T03:36:33.7Z,3,REGULAR,3pt,Jump Shot,[],1642259,68.15045992115637,69.85294117647058,1610612764,82,72,2025-01-26T03:36:39Z,4080000,False,99.0,247.0,1,right,MISS A. Sarr 26' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,,,,,,,26.61,Missed,,,,,,,,,,,,
421,PT04M45.00S,2025-01-26T03:36:37.7Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,82,72,2025-01-26T03:36:39Z,4090000,False,,,0,,K. Durant REBOUND (Off:1 Def:2),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,420.0,3.0,2.0,1.0,,,,,,,
422,PT04M43.00S,2025-01-26T03:36:39.5Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630208,6.1268068331143235,49.50980392156863,1610612756,84,72,2025-01-26T03:37:15Z,4100000,False,2.0,5.0,1,left,N. Richards running DUNK (13 PTS) (K. Durant 4 AST),"[1630208, 201142]",1610612756.0,PHX,running,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,0.57,Made,13.0,,,,,K. Durant,201142.0,4.0,,,,
424,PT04M37.00S,2025-01-26T03:36:45.5Z,3,REGULAR,3pt,Jump Shot,[],1628398,72.88107752956637,79.90196078431373,1610612764,84,75,2025-01-26T03:36:52Z,4120000,False,150.0,202.0,1,right,K. Kuzma 25' 3PT pullup (19 PTS) (J. Poole 5 AST),"[1628398, 1629673]",1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,,,25.16,Made,19.0,,,,,J. Poole,1629673.0,5.0,,,,
426,PT04M21.00S,2025-01-26T03:37:01.7Z,3,REGULAR,3pt,Jump Shot,[],203078,33.065045992115635,40.44117647058824,1610612756,84,75,2025-01-26T03:37:08Z,4140000,False,48.0,258.0,1,left,MISS B. Beal 26' 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Center,,,,,,,26.27,Missed,,,,,,,,,,,,
427,PT04M18.00S,2025-01-26T03:37:04.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,84,75,2025-01-26T03:37:08Z,4150000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,426.0,,,,,,,,,,
429,PT04M18.00S,2025-01-26T03:37:08.8Z,3,REGULAR,substitution,out,[],203078,,,1610612756,84,75,2025-01-26T03:37:19Z,4170000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M18.00S,2025-01-26T03:37:08.8Z,3,REGULAR,substitution,out,[],1642273,,,1610612756,84,75,2025-01-26T03:37:19Z,4180000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M18.00S,2025-01-26T03:37:08.8Z,3,REGULAR,substitution,out,[],1628398,,,1610612756,84,75,2025-01-26T03:37:19Z,4190000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M18.00S,2025-01-26T03:37:08.8Z,3,REGULAR,substitution,in,[],1628960,,,1610612756,84,75,2025-01-26T03:37:19Z,4200000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M18.00S,2025-01-26T03:37:08.8Z,3,REGULAR,substitution,in,[],1642267,,,1610612756,84,75,2025-01-26T03:37:19Z,4210000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M18.00S,2025-01-26T03:37:08.8Z,3,REGULAR,substitution,in,[],1630557,,,1610612756,84,75,2025-01-26T03:37:19Z,4220000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
