actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
546,PT04M09.00S,2025-04-12T04:10:11.6Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,88,95,2025-04-12T04:10:34Z,4990000,False,,,0,,D. DeRozan Free Throw 1 of 2 (14 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,14.0,,,,,,,,,,
547,PT04M09.00S,2025-04-12T04:10:12.5Z,4,REGULAR,substitution,out,[],203992,,,1610612758,88,95,2025-04-12T04:10:19Z,5000000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT04M09.00S,2025-04-12T04:10:12.5Z,4,REGULAR,substitution,in,[],1626181,,,1610612758,88,95,2025-04-12T04:10:19Z,5010000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT04M09.00S,2025-04-12T04:10:11.6Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,88,95,2025-04-12T04:10:34Z,5020000,False,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
550,PT04M08.00S,2025-04-12T04:10:12.6Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,88,95,2025-04-12T04:10:52Z,5030000,False,,,0,,K. Leonard REBOUND (Off:0 Def:6),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,549.0,,,,6.0,6.0,0.0,,,,,,,,,,,
551,PT03M53.00S,2025-04-12T04:10:46.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612746,88,95,2025-04-12T04:11:22Z,5040000,False,,,0,,D. DeRozan personal FOUL (2 PF) (Leonard 2 FT),"[201942, 202695]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2714.0,2.0,0.0,Leonard,202695.0,,,,,
553,PT03M53.00S,2025-04-12T04:11:11.8Z,4,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,88,96,2025-04-12T04:11:11Z,5060000,False,,,0,,K. Leonard Free Throw 1 of 2 (27 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,,,,27.0,,,,,,,,,,
554,PT03M53.00S,2025-04-12T04:11:27.8Z,4,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,88,97,2025-04-12T04:11:27Z,5070000,False,,,0,,K. Leonard Free Throw 2 of 2 (28 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,,,,28.0,,,,,,,,,,
555,PT03M39.00S,2025-04-12T04:11:45.4Z,4,REGULAR,2pt,Jump Shot,[],203897,24.441524310118268,35.02604166666666,1610612758,90,97,2025-04-12T04:12:00Z,5080000,False,75.0,177.0,1,left,Z. LaVine 19' step back Jump Shot (18 PTS) (D. DeRozan 8 AST),"[203897, 201942]",1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,19.25,Made,,,,,,,,18.0,,,,,,D. DeRozan,201942.0,8.0,,
557,PT03M18.00S,2025-04-12T04:12:06.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,88.04204993429698,56.96231617647059,1610612746,90,97,2025-04-12T04:12:35Z,5100000,False,35.0,60.0,1,right,MISS K. Leonard 6' pullup Shot - blocked,"[202695, 1631165]",1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,6.93,Missed,,,,,,,,,,,,,,,,,Ellis,1631165.0
559,PT03M18.00S,2025-04-12T04:12:06.5Z,4,REGULAR,block,,[],1631165,,,1610612746,90,97,2025-04-12T04:12:14Z,5105000,False,,,0,,K. Ellis BLOCK (1 BLK),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
558,PT03M17.00S,2025-04-12T04:12:07.5Z,4,REGULAR,rebound,defensive,[],201942,,,1610612758,90,97,2025-04-12T04:12:47Z,5110000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:2),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,557.0,,,,3.0,2.0,1.0,,,,,,,,,,,
560,PT03M11.00S,2025-04-12T04:12:17.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631099,33.492115637319316,27.428002450980387,1610612758,90,97,2025-04-12T04:13:06Z,5120000,False,113.0,262.0,1,left,MISS K. Murray 28' running 3PT,[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,28.56,Missed,,,,,,,,,,,,,,,,,,
561,PT03M08.00S,2025-04-12T04:12:20.0Z,4,REGULAR,rebound,defensive,[],201935,,,1610612746,90,97,2025-04-12T04:13:06Z,5130000,False,,,0,,J. Harden REBOUND (Off:0 Def:9),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,560.0,,,,9.0,9.0,0.0,,,,,,,,,,,
562,PT03M06.00S,2025-04-12T04:13:08.1Z,4,REGULAR,jumpball,recovered,[],1627826,,,1610612746,90,97,2025-04-12T04:13:14Z,5140000,False,,,0,,Jump Ball J. Harden vs. D. DeRozan: Tip to I. Zubac,"[1627826, 201935, 201942]",1610612746.0,LAC,heldball,I. Zubac,1627826.0,Zubac,I. Zubac,Harden,201935.0,DeRozan,201942.0,,,,,,,,,,,,,,,,,,,,,,
565,PT02M58.00S,2025-04-12T04:13:11.0Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627884,92.50985545335085,53.209252450980394,1610612746,90,99,2025-04-12T04:13:48Z,5170000,False,16.0,18.0,1,right,D. Jones Jr. running Jump Shot (11 PTS) (J. Harden 10 AST),"[1627884, 201935]",1610612746.0,LAC,running,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,2.4,Made,,,,,,,,11.0,,,,,,J. Harden,201935.0,10.0,,
567,PT02M57.00S,2025-04-12T04:13:28.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,90,99,2025-04-12T04:13:28Z,5190000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT02M35.00S,2025-04-12T04:15:19.9Z,4,REGULAR,3pt,Jump Shot,[],1631099,7.5722733245729295,3.6764705882352944,1610612758,90,99,2025-04-12T04:15:39Z,5200000,False,232.0,19.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,23.24,Missed,,,,,,,,,,,,,,,,,,
569,PT02M33.00S,2025-04-12T04:15:21.9Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,90,99,2025-04-12T04:15:39Z,5210000,False,,,0,,I. Zubac REBOUND (Off:1 Def:9),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Right Corner 3,24+ Right,,,568.0,,,,10.0,9.0,1.0,,,,,,,,,,,
570,PT02M14.00S,2025-04-12T04:15:42.0Z,4,REGULAR,3pt,Jump Shot,[],202695,74.50722733245729,85.27113970588235,1610612746,90,99,2025-04-12T04:16:04Z,5220000,False,176.0,187.0,1,right,MISS K. Leonard 25' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
571,PT02M12.00S,2025-04-12T04:15:44.0Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,90,99,2025-04-12T04:16:04Z,5230000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:13),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,570.0,,,,16.0,13.0,3.0,,,,,,,,,,,
572,PT02M01.00S,2025-04-12T04:15:54.0Z,4,REGULAR,3pt,Jump Shot,[],203897,34.78975032851511,54.2202818627451,1610612758,93,99,2025-04-12T04:16:24Z,5240000,False,-21.0,275.0,1,left,Z. LaVine 27' 3PT  (21 PTS) (D. Sabonis 5 AST),"[203897, 1627734]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,27.53,Made,,,,,,,,21.0,,,,,,D. Sabonis,1627734.0,5.0,,
574,PT01M37.00S,2025-04-12T04:16:23.7Z,4,REGULAR,3pt,Jump Shot,[],1627884,94.34954007884363,3.4083946078431353,1610612746,93,99,2025-04-12T04:16:49Z,5260000,False,-233.0,1.0,1,right,MISS D. Jones Jr. pullup 3PT,[1627884],1610612746.0,LAC,pullup,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,23.3,Missed,,,,,,,,,,,,,,,,,,
575,PT01M35.00S,2025-04-12T04:16:25.7Z,4,REGULAR,rebound,defensive,[],1631099,,,1610612758,93,99,2025-04-12T04:16:49Z,5270000,False,,,0,,K. Murray REBOUND (Off:3 Def:4),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,574.0,,,,7.0,4.0,3.0,,,,,,,,,,,
576,PT01M24.00S,2025-04-12T04:16:35.0Z,4,REGULAR,3pt,Jump Shot,[],203897,22.207621550591327,92.13388480392157,1610612758,96,99,2025-04-12T04:17:00Z,5280000,False,-211.0,156.0,1,left,Z. LaVine 26' 3PT pullup (24 PTS),[203897],1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,26.23,Made,,,,,,,,24.0,,,,,,,,,,
577,PT01M04.00S,2025-04-12T04:17:04.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612746,96,99,2025-04-12T04:17:53Z,5290000,False,,,0,,D. Sabonis shooting personal FOUL (2 PF) (Harden 2 FT),"[1627734, 201935]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,202007.0,2.0,0.0,Harden,201935.0,,,,,
579,PT01M04.00S,2025-04-12T04:17:42.4Z,4,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,96,100,2025-04-12T04:17:42Z,5310000,False,,,0,,J. Harden Free Throw 1 of 2 (22 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,22.0,,,,,,,,,,
580,PT01M04.00S,2025-04-12T04:17:43.2Z,4,REGULAR,substitution,out,[],1626181,,,1610612746,96,100,2025-04-12T04:17:52Z,5320000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT01M04.00S,2025-04-12T04:17:43.2Z,4,REGULAR,substitution,in,[],1627739,,,1610612746,96,100,2025-04-12T04:17:52Z,5330000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT01M04.00S,2025-04-12T04:17:42.4Z,4,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,96,100,2025-04-12T04:18:24Z,5340000,False,,,0,,MISS J. Harden Free Throw 2 of 2,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
583,PT01M03.00S,2025-04-12T04:17:43.4Z,4,REGULAR,rebound,defensive,[],203897,,,1610612758,96,100,2025-04-12T04:18:26Z,5350000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,582.0,,,,4.0,4.0,0.0,,,,,,,,,,,
584,PT00M51.60S,2025-04-12T04:18:34.5Z,4,REGULAR,2pt,Jump Shot,[],201942,5.233656373193156,67.62408088235294,1610612758,98,100,2025-04-12T04:18:52Z,5360000,False,-88.0,-3.0,1,left,D. DeRozan 8' fadeaway Jump Shot (16 PTS),[201942],1610612758.0,SAC,fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,8.82,Made,,,,,,,,16.0,,,,,,,,,,
585,PT00M51.60S,2025-04-12T04:18:45.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,98,100,2025-04-12T04:18:45Z,5370000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT00M51.60S,2025-04-12T04:19:45.3Z,4,REGULAR,substitution,out,[],1627884,,,1610612746,98,100,2025-04-12T04:20:05Z,5380000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT00M51.60S,2025-04-12T04:19:45.3Z,4,REGULAR,substitution,out,[],1627739,,,1610612746,98,100,2025-04-12T04:20:05Z,5390000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT00M51.60S,2025-04-12T04:19:45.3Z,4,REGULAR,substitution,in,[],203992,,,1610612746,98,100,2025-04-12T04:20:05Z,5400000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT00M51.60S,2025-04-12T04:19:45.3Z,4,REGULAR,substitution,in,[],1626181,,,1610612746,98,100,2025-04-12T04:20:05Z,5410000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT00M32.20S,2025-04-12T04:20:44.0Z,4,REGULAR,2pt,Jump Shot,[],201935,86.4651773981603,71.51501225490196,1610612746,98,100,2025-04-12T04:21:29Z,5420000,False,108.0,75.0,1,right,MISS J. Harden 13' pullup Shot,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,13.1,Missed,,,,,,,,,,,,,,,,,,
591,PT00M29.40S,2025-04-12T04:20:46.8Z,4,REGULAR,rebound,offensive,[],201935,,,1610612746,98,100,2025-04-12T04:21:29Z,5430000,False,,,0,,J. Harden REBOUND (Off:1 Def:9),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,,,590.0,,,,10.0,9.0,1.0,,,,,,,,,,,
592,PT00M29.30S,2025-04-12T04:20:48.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201935,88.30486202365309,55.81724877450981,1610612746,98,100,2025-04-12T04:31:20Z,5440000,False,29.0,57.0,1,right,MISS J. Harden 6' tip Layup,[201935],1610612746.0,LAC,tip,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,,,,,
593,PT00M27.80S,2025-04-12T04:20:49.6Z,4,REGULAR,rebound,offensive,[],201935,,,1610612746,98,100,2025-04-12T04:21:49Z,5450000,False,,,0,,J. Harden REBOUND (Off:2 Def:9),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,592.0,,,,11.0,9.0,2.0,,,,,,,,,,,
594,PT00M16.40S,2025-04-12T04:20:58.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],202695,95.26938239159001,23.50643382352942,1610612746,98,100,2025-04-12T04:31:50Z,5452500,False,-132.0,-8.0,1,right,MISS K. Leonard 13' pullup Shot,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Left,13.27,Missed,,,,,,,,,,,,,,,,,,
595,PT00M15.40S,2025-04-12T04:20:59.7Z,4,REGULAR,rebound,offensive,[],1627826,,,1610612746,98,100,2025-04-12T04:33:50Z,5453750,False,,,0,,I. Zubac REBOUND (Off:2 Def:9),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Left,,,594.0,,,,11.0,9.0,2.0,,,,,,,,,,,
632,PT00M14.70S,2025-04-12T04:20:59.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,94.21813403416557,54.55346200980392,1610612746,98,100,2025-04-12T04:34:25Z,5455000,False,23.0,2.0,1,right,MISS I. Zubac tip Layup,[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,,,,,
633,PT00M13.30S,2025-04-12T04:21:00.8Z,4,REGULAR,rebound,offensive,[],202695,,,1610612746,98,100,2025-04-12T04:34:25Z,5457500,False,,,0,,K. Leonard REBOUND (Off:1 Def:6),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,632.0,,,,7.0,6.0,1.0,,,,,,,,,,,
596,PT00M10.10S,2025-04-12T04:21:10.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631099,,,1610612746,98,100,2025-04-12T04:23:04Z,5480000,False,,,0,,K. Murray take personal FOUL (1 PF) (Harden 2 FT),"[1631099, 201935]",1610612758.0,SAC,take,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202007.0,1.0,0.0,Harden,201935.0,,,,,
598,PT00M10.10S,2025-04-12T04:21:34.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201935,,,1610612746,98,101,2025-04-12T04:21:34Z,5500000,False,,,0,,J. Harden Free Throw 1 of 2 (23 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,23.0,,,,,,,,,,
599,PT00M10.10S,2025-04-12T04:21:36.7Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,98,101,2025-04-12T04:21:50Z,5510000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT00M10.10S,2025-04-12T04:21:36.7Z,4,REGULAR,substitution,out,[],203992,,,1610612746,98,101,2025-04-12T04:21:50Z,5520000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT00M10.10S,2025-04-12T04:21:36.7Z,4,REGULAR,substitution,in,[],1627739,,,1610612746,98,101,2025-04-12T04:21:50Z,5530000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT00M10.10S,2025-04-12T04:21:36.7Z,4,REGULAR,substitution,in,[],1627884,,,1610612746,98,101,2025-04-12T04:21:50Z,5540000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT00M10.10S,2025-04-12T04:21:34.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201935,,,1610612746,98,101,2025-04-12T04:22:10Z,5550000,False,,,0,,MISS J. Harden Free Throw 2 of 2,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
604,PT00M09.80S,2025-04-12T04:21:34.4Z,4,REGULAR,rebound,defensive,[],1631099,,,1610612758,98,101,2025-04-12T04:23:18Z,5560000,False,,,0,,K. Murray REBOUND (Off:3 Def:5),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,603.0,,,,8.0,5.0,3.0,,,,,,,,,,,
605,PT00M03.90S,2025-04-12T04:22:21.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201935,,,1610612758,98,101,2025-04-12T04:23:32Z,5570000,False,,,0,,J. Harden take personal FOUL (2 PF) (LaVine 2 FT),"[201935, 203897]",1610612746.0,LAC,take,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1628480.0,2.0,0.0,LaVine,203897.0,,,,,
607,PT00M03.90S,2025-04-12T04:22:56.8Z,4,REGULAR,freethrow,1 of 2,[],203897,,,1610612758,99,101,2025-04-12T04:22:56Z,5590000,False,,,0,,Z. LaVine Free Throw 1 of 2 (25 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,,25.0,,,,,,,,,,
608,PT00M03.90S,2025-04-12T04:23:02.9Z,4,REGULAR,substitution,out,[],1626181,,,1610612758,99,101,2025-04-12T04:23:15Z,5600000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M03.90S,2025-04-12T04:23:02.9Z,4,REGULAR,substitution,in,[],1627826,,,1610612758,99,101,2025-04-12T04:23:15Z,5610000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M03.90S,2025-04-12T04:23:19.6Z,4,REGULAR,freethrow,2 of 2,[],203897,,,1610612758,100,101,2025-04-12T04:23:19Z,5620000,False,,,0,,Z. LaVine Free Throw 2 of 2 (26 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,,26.0,,,,,,,,,,
611,PT00M03.90S,2025-04-12T04:23:26.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,100,101,2025-04-12T04:23:26Z,5630000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M03.90S,2025-04-12T04:23:57.6Z,4,REGULAR,substitution,out,[],201942,,,1610612746,100,101,2025-04-12T04:24:58Z,5640000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M03.90S,2025-04-12T04:23:57.6Z,4,REGULAR,substitution,out,[],1627734,,,1610612746,100,101,2025-04-12T04:24:58Z,5650000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M03.90S,2025-04-12T04:23:57.6Z,4,REGULAR,substitution,out,[],1627739,,,1610612746,100,101,2025-04-12T04:24:58Z,5660000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M03.90S,2025-04-12T04:23:57.6Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,100,101,2025-04-12T04:24:58Z,5670000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M03.90S,2025-04-12T04:23:57.6Z,4,REGULAR,substitution,in,[],1642269,,,1610612746,100,101,2025-04-12T04:24:58Z,5680000,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT00M03.90S,2025-04-12T04:23:57.6Z,4,REGULAR,substitution,in,[],1626168,,,1610612746,100,101,2025-04-12T04:24:58Z,5690000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M03.90S,2025-04-12T04:23:57.6Z,4,REGULAR,substitution,in,[],1626181,,,1610612746,100,101,2025-04-12T04:24:58Z,5700000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M03.90S,2025-04-12T04:23:57.6Z,4,REGULAR,substitution,in,[],203992,,,1610612746,100,101,2025-04-12T04:24:58Z,5710000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M03.10S,2025-04-12T04:25:16.8Z,4,REGULAR,turnover,bad pass,[],201935,,,1610612746,100,101,2025-04-12T04:25:46Z,5720000,False,,,0,,J. Harden bad pass TURNOVER (5 TO),"[201935, 1631099]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,5.0,Murray,1631099.0,,,,,,,,,,,,,,
621,PT00M03.10S,2025-04-12T04:25:16.8Z,4,REGULAR,steal,,[],1631099,,,1610612758,100,101,2025-04-12T04:25:18Z,5730000,False,,,0,,K. Murray STEAL (2 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
622,PT00M02.20S,2025-04-12T04:25:31.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,100,101,2025-04-12T04:25:31Z,5740000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M02.20S,2025-04-12T04:25:40.7Z,4,REGULAR,substitution,out,[],1642269,,,1610612758,100,101,2025-04-12T04:26:49Z,5750000,False,,,0,,SUB out: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M02.20S,2025-04-12T04:25:40.7Z,4,REGULAR,substitution,out,[],203992,,,1610612758,100,101,2025-04-12T04:26:49Z,5760000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M02.20S,2025-04-12T04:25:40.7Z,4,REGULAR,substitution,in,[],201942,,,1610612758,100,101,2025-04-12T04:26:49Z,5770000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M02.20S,2025-04-12T04:25:40.7Z,4,REGULAR,substitution,in,[],1627739,,,1610612758,100,101,2025-04-12T04:26:49Z,5780000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M02.20S,2025-04-12T04:27:06.3Z,4,REGULAR,substitution,out,[],1626181,,,1610612758,100,101,2025-04-12T04:27:10Z,5790000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
