actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
264,PT04M05.00S,2024-11-17T03:59:47.8Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612762,58,48,2024-11-17T03:59:57Z,2570000,False,,,0,,J. Collins REBOUND (Off:2 Def:0),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,263.0,,,,,,,,,2.0,0.0,2.0,,
265,PT04M03.00S,2024-11-17T03:59:52.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631099,,,1610612762,58,48,2024-11-17T03:59:59Z,2580000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Collins 2 FT),"[1631099, 1628381]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1830.0,1.0,0.0,Collins,1628381.0,,,,,
267,PT04M03.00S,2024-11-17T04:00:19.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628381,,,1610612762,58,49,2024-11-17T04:00:19Z,2600000,False,,,0,,J. Collins Free Throw 1 of 2 (7 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
268,PT04M03.00S,2024-11-17T04:00:39.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628381,,,1610612762,58,50,2024-11-17T04:00:39Z,2610000,False,,,0,,J. Collins Free Throw 2 of 2 (8 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
269,PT03M54.00S,2024-11-17T04:00:47.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642403,93.64323258869908,57.35294117647059,1610612758,60,50,2024-11-17T04:00:51Z,2620000,False,37.0,7.0,1,right,I. Jones alley-oop DUNK (2 PTS) (D. Fox 4 AST),"[1642403, 1628368]",1610612758.0,SAC,alley-oop,,,Jones,I. Jones,,,,,Restricted Area,0-8 Center,,,,3.75,Made,2.0,,D. Fox,1628368.0,4.0,,,,,,,,,,
271,PT03M42.00S,2024-11-17T04:01:03.1Z,2,REGULAR,turnover,out-of-bounds,[],1630548,,,1610612762,60,50,2024-11-17T04:01:13Z,2640000,False,,,0,,J. Juzang bad pass out-of-bounds TURNOVER (2 TO),[1630548],1610612762.0,UTA,bad pass,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,1629178.0,,,,,,,,,
272,PT03M42.00S,2024-11-17T04:01:07.7Z,2,REGULAR,substitution,out,[],1641718,,,1610612758,60,50,2024-11-17T04:01:37Z,2650000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M42.00S,2024-11-17T04:01:07.7Z,2,REGULAR,substitution,in,[],203903,,,1610612758,60,50,2024-11-17T04:01:37Z,2660000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M35.00S,2024-11-17T04:01:40.2Z,2,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612758,60,50,2024-11-17T04:01:52Z,2670000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (Jones 2 FT),"[1628381, 1642403]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627534.0,1.0,0.0,Jones,1642403.0,,,,,
276,PT03M35.00S,2024-11-17T04:02:03.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1642403,,,1610612758,61,50,2024-11-17T04:02:03Z,2690000,False,,,0,,I. Jones Free Throw 1 of 2 (3 PTS),[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
277,PT03M35.00S,2024-11-17T04:02:04.2Z,2,REGULAR,substitution,out,[],1630548,,,1610612758,61,50,2024-11-17T04:02:13Z,2700000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M35.00S,2024-11-17T04:02:04.2Z,2,REGULAR,substitution,in,[],1628374,,,1610612758,61,50,2024-11-17T04:02:13Z,2710000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M35.00S,2024-11-17T04:02:25.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1642403,,,1610612758,62,50,2024-11-17T04:02:25Z,2720000,False,,,0,,I. Jones Free Throw 2 of 2 (4 PTS),[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
280,PT03M17.00S,2024-11-17T04:02:42.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,7.966491458607096,41.911764705882355,1610612762,62,50,2024-11-17T05:49:00Z,2730000,False,40.0,22.0,1,left,MISS K. Filipowski Layup - blocked,"[1642271, 1642403]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,4.62,Missed,,,,,,,,,,,,,,Jones,1642403.0
281,PT03M17.00S,2024-11-17T04:02:42.8Z,2,REGULAR,block,,[],1642403,,,1610612762,62,50,2024-11-17T04:02:58Z,2740000,False,,,0,,I. Jones BLOCK (1 BLK),[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
282,PT03M15.00S,2024-11-17T04:02:44.8Z,2,REGULAR,rebound,offensive,[],1642271,,,1610612762,62,50,2024-11-17T04:03:29Z,2750000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,280.0,,,,,,,,,4.0,3.0,1.0,,
283,PT03M14.00S,2024-11-17T04:02:52.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,24.655059132720105,99.01960784313727,1610612762,62,50,2024-11-17T04:03:44Z,2760000,False,-245.0,179.0,1,left,MISS L. Markkanen 30' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,30.37,Missed,,,,,,,,,,,,,,,
284,PT03M11.00S,2024-11-17T04:02:55.7Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,62,50,2024-11-17T04:03:44Z,2770000,False,,,0,,T. Lyles REBOUND (Off:0 Def:3),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,,283.0,,,,,,,,,3.0,3.0,0.0,,
285,PT03M03.00S,2024-11-17T04:03:00.8Z,2,REGULAR,2pt,Jump Shot,[],1628368,76.2976346911958,27.696078431372552,1610612758,62,50,2024-11-17T04:04:06Z,2780000,False,-112.0,170.0,1,right,MISS D. Fox 20' turnaround Shot,[1628368],1610612758.0,SAC,turnaround,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,20.36,Missed,,,,,,,,,,,,,,,
286,PT03M00.00S,2024-11-17T04:03:03.8Z,2,REGULAR,rebound,offensive,[],1642403,,,1610612758,62,50,2024-11-17T04:04:06Z,2790000,False,,,0,,I. Jones REBOUND (Off:1 Def:0),[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,285.0,,,,,,,,,1.0,0.0,1.0,,
287,PT02M56.00S,2024-11-17T04:03:05.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631099,66.44218134034165,72.79411764705883,1610612758,62,50,2024-11-17T04:03:09Z,2800000,False,114.0,263.0,1,right,MISS K. Murray 28' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,28.66,Missed,,,,,,,,,,,,,,,
288,PT02M54.00S,2024-11-17T04:03:07.0Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,62,50,2024-11-17T04:04:24Z,2810000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,287.0,,,,,,,,,1.0,1.0,0.0,,
289,PT02M42.00S,2024-11-17T04:03:17.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,7.178055190538765,47.30392156862745,1610612762,62,52,2024-11-17T04:03:21Z,2820000,False,13.0,15.0,1,left,J. Collins cutting Layup (10 PTS) (J. Clarkson 3 AST),"[1628381, 203903]",1610612762.0,UTA,cutting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,2.02,Made,10.0,,J. Clarkson,203903.0,3.0,,,,,,,,,,
291,PT02M38.00S,2024-11-17T04:03:22.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,92.85479632063075,56.372549019607845,1610612758,62,52,2024-11-17T04:05:41Z,2840000,False,32.0,15.0,1,right,MISS T. Lyles reverse Layup,[1626168],1610612758.0,SAC,reverse,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,3.51,Missed,,,,,,,,,,,,,,,
292,PT02M38.00S,2024-11-17T04:03:22.4Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612762,62,52,2024-11-17T04:05:41Z,2850000,False,,,0,,J. Collins REBOUND (Off:2 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,291.0,,,,,,,,,3.0,1.0,2.0,,
293,PT02M25.00S,2024-11-17T04:03:36.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642403,,,1610612762,62,52,2024-11-17T04:03:47Z,2860000,False,,,0,,I. Jones shooting personal FOUL (1 PF) (Filipowski 2 FT),"[1642403, 1642271]",1610612758.0,SAC,shooting,,,Jones,I. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1830.0,1.0,0.0,Filipowski,1642271.0,,,,,
295,PT02M25.00S,2024-11-17T04:03:56.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,62,52,2024-11-17T04:03:56Z,2880000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M25.00S,2024-11-17T04:05:49.6Z,2,REGULAR,substitution,out,[],1642268,,,1610612762,62,52,2024-11-17T04:06:31Z,2890000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M25.00S,2024-11-17T04:05:49.6Z,2,REGULAR,substitution,in,[],1629012,,,1610612762,62,52,2024-11-17T04:06:31Z,2900000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M25.00S,2024-11-17T04:06:53.4Z,2,REGULAR,freethrow,1 of 2,[],1642271,,,1610612762,62,52,2024-11-17T04:06:53Z,2910000,False,,,0,,MISS K. Filipowski Free Throw 1 of 2,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
299,PT02M25.00S,2024-11-17T04:06:53.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,62,52,2024-11-17T04:06:53Z,2920000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,298.0,,,,,,,,,,,,,
300,PT02M25.00S,2024-11-17T04:07:12.4Z,2,REGULAR,freethrow,2 of 2,[],1642271,,,1610612762,62,53,2024-11-17T04:07:12Z,2930000,False,,,0,,K. Filipowski Free Throw 2 of 2 (3 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
301,PT02M11.00S,2024-11-17T04:07:28.4Z,2,REGULAR,3pt,Jump Shot,[],1628989,68.80749014454665,83.33333333333334,1610612758,62,53,2024-11-17T04:07:48Z,2940000,False,167.0,241.0,1,right,MISS K. Huerter 29' pullup 3PT,[1628989],1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,29.28,Missed,,,,,,,,,,,,,,,
302,PT02M08.00S,2024-11-17T04:07:31.4Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,62,53,2024-11-17T04:07:48Z,2950000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,,301.0,,,,,,,,,2.0,2.0,0.0,,
303,PT02M00.00S,2024-11-17T04:07:37.0Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203903,11.514454664914586,55.14705882352941,1610612762,62,53,2024-11-17T04:08:00Z,2960000,False,-26.0,56.0,1,left,MISS J. Clarkson 6' driving floating Shot,[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.13,Missed,,,,,,,,,,,,,,,
304,PT01M57.00S,2024-11-17T04:07:40.0Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612758,62,53,2024-11-17T04:07:42Z,2970000,False,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,303.0,,,,,,,,,2.0,2.0,0.0,,
305,PT01M40.00S,2024-11-17T04:07:57.5Z,2,REGULAR,3pt,Jump Shot,[],1626168,72.35545335085413,82.84313725490196,1610612758,62,53,2024-11-17T04:08:02Z,2980000,False,164.0,207.0,1,right,MISS T. Lyles 26' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,,26.45,Missed,,,,,,,,,,,,,,,
306,PT01M37.00S,2024-11-17T04:08:00.5Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,62,53,2024-11-17T04:08:02Z,2990000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:4),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,,,,,,,305.0,,,,,,,,,5.0,4.0,1.0,,
307,PT01M31.00S,2024-11-17T04:08:07.0Z,2,REGULAR,3pt,Jump Shot,[],203903,32.53942181340342,36.76470588235294,1610612762,62,56,2024-11-17T04:08:11Z,3000000,False,66.0,253.0,1,left,J. Clarkson 26' 3PT  (9 PTS) (J. Collins 2 AST),"[203903, 1628381]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,26.19,Made,9.0,,J. Collins,1628381.0,2.0,,,,,,,,,,
309,PT01M20.00S,2024-11-17T04:08:19.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,89.56964520367937,48.529411764705884,1610612758,62,56,2024-11-17T04:08:25Z,3020000,False,-7.0,46.0,1,right,MISS D. Fox driving Layup - blocked,"[1628368, 1628381]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,4.61,Missed,,,,,,,,,,,,,,Collins,1628381.0
310,PT01M20.00S,2024-11-17T04:08:19.5Z,2,REGULAR,block,,[],1628381,,,1610612758,62,56,2024-11-17T04:08:22Z,3030000,False,,,0,,J. Collins BLOCK (2 BLK),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
311,PT01M20.00S,2024-11-17T04:08:19.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,62,56,2024-11-17T04:08:25Z,3040000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,309.0,,,,,,,,,,,,,
313,PT01M07.00S,2024-11-17T04:08:50.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628368,82.9993429697766,61.274509803921575,1610612758,62,56,2024-11-17T04:09:36Z,3060000,False,56.0,107.0,1,right,MISS D. Fox 12' driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,12.12,Missed,,,,,,,,,,,,,,,
314,PT01M05.00S,2024-11-17T04:08:52.5Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612762,62,56,2024-11-17T04:09:36Z,3070000,False,,,0,,J. Collins REBOUND (Off:2 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,313.0,,,,,,,,,4.0,2.0,2.0,,
315,PT00M56.90S,2024-11-17T04:08:59.0Z,2,REGULAR,3pt,Jump Shot,[],1628374,6.389618922470433,96.56862745098039,1610612762,62,59,2024-11-17T04:09:04Z,3080000,False,-233.0,8.0,1,left,L. Markkanen 3PT  (15 PTS) (J. Clarkson 4 AST),"[1628374, 203903]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,,23.29,Made,15.0,,J. Clarkson,203903.0,4.0,,,,,,,,,,
318,PT00M54.20S,2024-11-17T04:09:11.1Z,2,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,62,59,2024-11-17T04:11:10Z,3110000,False,,,0,,D. Fox bad pass out-of-bounds TURNOVER (2 TO),[1628368],1610612758.0,SAC,bad pass,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,2.0,,,,,,,,,,1629178.0,,,,,,,,,
319,PT00M32.50S,2024-11-17T04:09:51.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203903,24.78646517739816,12.009803921568627,1610612762,62,59,2024-11-17T04:11:36Z,3120000,False,190.0,180.0,1,left,MISS J. Clarkson 26' step back 3PT,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,26.21,Missed,,,,,,,,,,,,,,,
320,PT00M29.30S,2024-11-17T04:09:55.0Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612762,62,59,2024-11-17T04:09:59Z,3130000,False,,,0,,J. Collins REBOUND (Off:3 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,319.0,,,,,,,,,5.0,2.0,3.0,,
321,PT00M28.70S,2024-11-17T04:09:57.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628381,8.754927726675426,51.71568627450981,1610612762,62,61,2024-11-17T04:11:51Z,3140000,False,-9.0,30.0,1,left,J. Collins putback Layup (12 PTS),[1628381],1610612762.0,UTA,putback,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,3.1,Made,12.0,,,,,,,,,,,,,,
322,PT00M09.60S,2024-11-17T04:10:18.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,87.33574244415243,49.50980392156863,1610612758,64,61,2024-11-17T04:12:02Z,3150000,False,-2.0,67.0,1,right,D. Fox 6' driving finger roll Layup (26 PTS),[1628368],1610612758.0,SAC,driving finger roll,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,6.65,Made,26.0,,,,,,,,,,,,,,
323,PT00M01.40S,2024-11-17T04:10:29.4Z,2,REGULAR,2pt,Jump Shot,[],1629012,6.258212877792378,29.411764705882355,1610612762,64,63,2024-11-17T04:10:33Z,3160000,False,103.0,6.0,1,left,C. Sexton 10' pullup Jump Shot (9 PTS),[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Right,,,,10.31,Made,9.0,,,,,,,,,,,,,,
324,PT00M00.00S,2024-11-17T04:10:40.8Z,2,REGULAR,period,end,[],0,,,1610612758,64,63,2024-11-17T04:10:40Z,3170000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-11-17T04:24:55.8Z,3,REGULAR,substitution,out,['startperiod'],1642403,,,1610612758,64,63,2024-11-17T04:25:57Z,3180000,False,,,0,,SUB out: I. Jones,[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2024-11-17T04:24:55.8Z,3,REGULAR,substitution,out,['startperiod'],203903,,,1610612758,64,63,2024-11-17T04:25:57Z,3190000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2024-11-17T04:24:55.8Z,3,REGULAR,substitution,in,['startperiod'],203926,,,1610612758,64,63,2024-11-17T04:25:57Z,3200000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2024-11-17T04:24:55.8Z,3,REGULAR,substitution,in,['startperiod'],1641718,,,1610612758,64,63,2024-11-17T04:25:57Z,3210000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2024-11-17T04:26:22.0Z,3,REGULAR,period,start,[],0,,,1610612758,64,63,2024-11-17T04:26:22Z,3220000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M51.00S,2024-11-17T04:26:35.2Z,3,REGULAR,3pt,Jump Shot,[],1631099,34.773324572930356,45.09803921568628,1610612758,67,63,2024-11-17T04:27:01Z,3240000,False,25.0,274.0,1,left,K. Murray 27' 3PT  (5 PTS) (D. Fox 5 AST),"[1631099, 1628368]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,27.55,Made,5.0,,D. Fox,1628368.0,5.0,,,,,,,,,,
335,PT11M33.00S,2024-11-17T04:26:47.3Z,3,REGULAR,3pt,Jump Shot,[],1628374,66.5735873850197,58.08823529411765,1610612762,67,66,2024-11-17T04:26:51Z,3260000,False,40.0,262.0,1,right,L. Markkanen 26' 3PT  (18 PTS) (C. Sexton 2 AST),"[1628374, 1629012]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,26.48,Made,18.0,,C. Sexton,1629012.0,2.0,,,,,,,,,,
337,PT11M14.00S,2024-11-17T04:27:07.8Z,3,REGULAR,2pt,Jump Shot,[],203926,6.652431011826544,69.85294117647058,1610612758,67,66,2024-11-17T04:27:32Z,3280000,False,-99.0,10.0,1,left,MISS D. McDermott 9' fadeaway Shot,[203926],1610612758.0,SAC,fadeaway,,,McDermott,D. McDermott,,,,,Mid-Range,8-16 Left,,,,9.98,Missed,,,,,,,,,,,,,,,
338,PT11M12.00S,2024-11-17T04:27:09.8Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,67,66,2024-11-17T04:27:45Z,3290000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,,,,,337.0,,,,,,,,,3.0,2.0,1.0,,
339,PT11M02.00S,2024-11-17T04:27:21.4Z,3,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612762,67,66,2024-11-17T04:27:29Z,3300000,False,,,0,,K. Huerter shooting personal FOUL (2 PF) (Sexton 2 FT),"[1628989, 1629012]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1830.0,2.0,0.0,Sexton,1629012.0,,,,,
341,PT11M02.00S,2024-11-17T04:27:57.7Z,3,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,67,67,2024-11-17T04:28:05Z,3320000,False,,,0,,C. Sexton Free Throw 1 of 2 (10 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
342,PT11M02.00S,2024-11-17T04:27:57.7Z,3,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,67,67,2024-11-17T04:28:05Z,3330000,False,,,0,,MISS C. Sexton Free Throw 2 of 2,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
343,PT11M01.00S,2024-11-17T04:27:58.7Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,67,67,2024-11-17T04:29:24Z,3340000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,342.0,,,,,,,,,2.0,2.0,0.0,,
344,PT10M53.00S,2024-11-17T04:28:14.7Z,3,REGULAR,foul,personal,[],1641718,,,1610612758,67,67,2024-11-17T04:28:20Z,3350000,False,,,0,,K. George personal FOUL (1 PF),"[1641718, 1628368]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627534.0,1.0,0.0,Fox,1628368.0,,,,,
346,PT10M50.00S,2024-11-17T04:28:35.1Z,3,REGULAR,foul,personal,[],1629012,,,1610612758,67,67,2024-11-17T04:28:43Z,3370000,False,,,0,,C. Sexton personal FOUL (3 PF),"[1629012, 1628368]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1629178.0,3.0,0.0,Fox,1628368.0,,,,,
348,PT10M47.00S,2024-11-17T04:28:59.5Z,3,REGULAR,foul,offensive,[],1626168,,,1610612758,67,67,2024-11-17T04:29:09Z,3390000,False,,,0,,T. Lyles offensive FOUL (1 PF),"[1626168, 1629012]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627534.0,1.0,0.0,Sexton,1629012.0,,,,,
350,PT10M47.00S,2024-11-17T04:28:59.5Z,3,REGULAR,turnover,offensive foul,[],1626168,,,1610612758,67,67,2024-11-17T04:28:59Z,3410000,False,,,0,,T. Lyles offensive foul TURNOVER (2 TO),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,2.0,,,,,,,,,,1627534.0,,,,,,,,,
351,PT10M29.00S,2024-11-17T04:29:39.4Z,3,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612762,67,67,2024-11-17T04:29:45Z,3420000,False,,,0,,K. Murray shooting personal FOUL (2 PF) (Filipowski 2 FT),"[1631099, 1642271]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1629178.0,2.0,0.0,Filipowski,1642271.0,,,,,
