actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
351,PT08M20.00S,2025-04-10T03:33:35.1Z,3,REGULAR,2pt,Jump Shot,[],1629618,21.50131406044678,66.91176470588235,1610612743,63,75,2025-04-10T03:34:04Z,3380000,False,-85.0,150.0,1,left,MISS J. Pickett 17' step back Shot,[1629618],1610612743.0,DEN,step back,,,Pickett,J. Pickett,,,,,Mid-Range,16-24 Left Center,17.19,Missed,,,,,,,,,,,,,,,,,,
352,PT08M18.00S,2025-04-10T03:33:37.1Z,3,REGULAR,rebound,defensive,[],1631165,,,1610612758,63,75,2025-04-10T03:34:04Z,3390000,False,,,0,,K. Ellis REBOUND (Off:0 Def:4),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Left Center,,,351.0,4.0,4.0,0.0,,,,,,,,,,,,,,
353,PT08M09.00S,2025-04-10T03:33:43.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626168,67.36202365308804,34.31372549019608,1610612758,66,75,2025-04-10T03:34:29Z,3400000,False,-78.0,254.0,1,right,T. Lyles 26' 3PT running (14 PTS) (K. Ellis 1 AST),"[1626168, 1631165]",1610612758.0,SAC,running,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Center,26.61,Made,,,,,14.0,,,,,,,K. Ellis,1631165.0,1.0,,,,
355,PT07M47.00S,2025-04-10T03:34:07.2Z,3,REGULAR,3pt,Jump Shot,[],1629008,21.107095926412615,92.15686274509804,1610612743,66,75,2025-04-10T03:35:06Z,3420000,False,-211.0,146.0,1,left,MISS M. Porter Jr. 25' step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
356,PT07M45.00S,2025-04-10T03:34:09.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,66,75,2025-04-10T03:35:22Z,3430000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,355.0,,,,,,,,,,,,,,,,,
359,PT07M35.00S,2025-04-10T03:35:03.7Z,3,REGULAR,jumpball,recovered,[],1631128,,,1610612743,66,75,2025-04-10T03:35:22Z,3450000,False,,,0,,Jump Ball N. Jokić vs. D. Sabonis: Tip to C. Braun,"[1631128, 203999, 1627734]",1610612743.0,DEN,heldball,C. Braun,1631128.0,Braun,C. Braun,Jokić,203999.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
364,PT07M25.00S,2025-04-10T03:35:13.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203932,11.514454664914586,5.147058823529411,1610612743,66,75,2025-04-10T03:35:41Z,3500000,False,224.0,56.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,23.11,Missed,,,,,,,,,,,,,,,,,,
365,PT07M23.00S,2025-04-10T03:35:16.0Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612758,66,75,2025-04-10T03:35:16Z,3510000,False,,,0,,T. Lyles REBOUND (Off:1 Def:3),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,,,364.0,4.0,3.0,1.0,,,,,,,,,,,,,,
366,PT07M19.00S,2025-04-10T03:35:20.2Z,3,REGULAR,turnover,lost ball,[],1631165,,,1610612758,66,75,2025-04-10T03:35:44Z,3520000,False,,,0,,K. Ellis lost ball TURNOVER (1 TO),"[1631165, 1629618]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,1.0,,,,,,,,Pickett,1629618.0,,
367,PT07M19.00S,2025-04-10T03:35:20.2Z,3,REGULAR,steal,,[],1629618,,,1610612743,66,75,2025-04-10T03:36:04Z,3530000,False,,,0,,J. Pickett STEAL (1 STL),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
368,PT07M13.00S,2025-04-10T03:35:26.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629618,5.338370565045992,96.56862745098039,1610612743,66,78,2025-04-10T03:36:31Z,3540000,False,-233.0,-2.0,1,left,J. Pickett 3PT running (6 PTS) (N. Jokić 9 AST),"[1629618, 203999]",1610612743.0,DEN,running,,,Pickett,J. Pickett,,,,,Left Corner 3,24+ Left,23.28,Made,,,,,6.0,,,,,,,N. Jokić,203999.0,9.0,,,,
370,PT06M45.00S,2025-04-10T03:35:56.2Z,3,REGULAR,2pt,Jump Shot,[],1627734,77.34888304862024,49.26470588235294,1610612758,68,78,2025-04-10T03:36:19Z,3560000,False,-4.0,160.0,1,right,D. Sabonis 16' Jump Shot (8 PTS) (K. Ellis 2 AST),"[1627734, 1631165]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,16.04,Made,,,,,8.0,,,,,,,K. Ellis,1631165.0,2.0,,,,
372,PT06M25.00S,2025-04-10T03:36:14.5Z,3,REGULAR,3pt,Jump Shot,[],1629618,28.33442838370565,79.16666666666666,1610612743,68,81,2025-04-10T03:36:21Z,3580000,False,-146.0,214.0,1,left,J. Pickett 25' 3PT  (9 PTS),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,25.88,Made,,,,,9.0,,,,,,,,,,,,,
373,PT05M58.00S,2025-04-10T03:36:41.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,89.43823915900131,49.50980392156863,1610612758,68,81,2025-04-10T03:37:43Z,3590000,False,-2.0,47.0,1,right,MISS T. Lyles driving floating Shot,[1626168],1610612758.0,SAC,driving floating,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,,
375,PT05M54.00S,2025-04-10T03:36:45.5Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,68,81,2025-04-10T03:36:48Z,3610000,False,,,0,,N. Jokić REBOUND (Off:2 Def:6),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,373.0,8.0,6.0,2.0,,,,,,,,,,,,,,
376,PT05M49.00S,2025-04-10T03:36:50.0Z,3,REGULAR,3pt,Jump Shot,[],1629618,27.151773981603156,80.14705882352942,1610612743,68,84,2025-04-10T03:38:51Z,3620000,False,-151.0,203.0,1,left,J. Pickett 25' 3PT  (12 PTS) (A. Gordon 4 AST),"[1629618, 203932]",1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,25.26,Made,,,,,12.0,,,,,,,A. Gordon,203932.0,4.0,,,,
378,PT05M48.00S,2025-04-10T03:36:58.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,68,84,2025-04-10T03:36:58Z,3640000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT05M48.00S,2025-04-10T03:39:56.0Z,3,REGULAR,substitution,out,[],1631165,,,1610612758,68,84,2025-04-10T03:40:25Z,3650000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT05M48.00S,2025-04-10T03:39:56.0Z,3,REGULAR,substitution,out,[],1629008,,,1610612758,68,84,2025-04-10T03:40:25Z,3660000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT05M48.00S,2025-04-10T03:39:56.0Z,3,REGULAR,substitution,in,[],1642269,,,1610612758,68,84,2025-04-10T03:40:25Z,3670000,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT05M48.00S,2025-04-10T03:39:56.0Z,3,REGULAR,substitution,in,[],1631212,,,1610612758,68,84,2025-04-10T03:40:25Z,3680000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT05M26.00S,2025-04-10T03:40:49.8Z,3,REGULAR,3pt,Jump Shot,[],203897,78.79434954007884,90.68627450980392,1610612758,71,84,2025-04-10T03:41:19Z,3690000,False,203.0,147.0,1,right,Z. LaVine 25' 3PT step back (11 PTS),[203897],1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,25.08,Made,,,,,11.0,,,,,,,,,,,,,
384,PT05M05.00S,2025-04-10T03:41:10.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,15.719448094612352,45.34313725490196,1610612743,71,84,2025-04-10T03:41:48Z,3700000,False,23.0,95.0,1,left,MISS N. Jokić 9' turnaround Hook,[203999],1610612743.0,DEN,turnaround,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,9.81,Missed,,,,,,,,,,,,,,,,,,
385,PT05M03.00S,2025-04-10T03:41:12.1Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,71,84,2025-04-10T03:41:13Z,3710000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,384.0,7.0,6.0,1.0,,,,,,,,,,,,,,
386,PT04M54.00S,2025-04-10T03:41:21.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,91.27792378449409,46.81372549019608,1610612758,73,84,2025-04-10T03:41:27Z,3720000,False,-16.0,29.0,1,right,D. Sabonis cutting Layup (10 PTS) (Z. LaVine 8 AST),"[1627734, 203897]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.35,Made,,,,,10.0,,,,,,,Z. LaVine,203897.0,8.0,,,,
388,PT04M31.00S,2025-04-10T03:41:44.4Z,3,REGULAR,2pt,Jump Shot,[],203999,23.47240473061761,39.705882352941174,1610612743,73,84,2025-04-10T03:41:48Z,3740000,False,51.0,168.0,1,left,MISS N. Jokić 17' Jump Shot,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Center,17.58,Missed,,,,,,,,,,,,,,,,,,
389,PT04M29.00S,2025-04-10T03:41:46.4Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612758,73,84,2025-04-10T03:41:48Z,3750000,False,,,0,,T. Lyles REBOUND (Off:1 Def:4),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,16-24 Center,,,388.0,5.0,4.0,1.0,,,,,,,,,,,,,,
390,PT04M21.00S,2025-04-10T03:41:55.2Z,3,REGULAR,2pt,Jump Shot,[],203897,74.58935611038108,65.44117647058823,1610612758,73,84,2025-04-10T03:42:30Z,3760000,False,77.0,186.0,1,right,MISS Z. LaVine 20' pullup Shot,[203897],1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,20.18,Missed,,,,,,,,,,,,,,,,,,
391,PT04M18.00S,2025-04-10T03:41:58.2Z,3,REGULAR,rebound,defensive,[],1631212,,,1610612743,73,84,2025-04-10T03:42:02Z,3770000,False,,,0,,P. Watson REBOUND (Off:0 Def:3),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,16-24 Right Center,,,390.0,3.0,3.0,0.0,,,,,,,,,,,,,,
392,PT04M00.00S,2025-04-10T03:42:15.4Z,3,REGULAR,3pt,Jump Shot,[],1631212,22.158344283837057,9.068627450980392,1610612743,73,84,2025-04-10T03:42:27Z,3780000,False,205.0,156.0,1,left,MISS P. Watson 25' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
393,PT04M00.00S,2025-04-10T03:42:15.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,73,84,2025-04-10T03:42:27Z,3790000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,392.0,,,,,,,,,,,,,,,,,
394,PT04M00.00S,2025-04-10T03:42:25.7Z,3,REGULAR,foul,personal,[],203897,,,1610612743,73,84,2025-04-10T03:43:00Z,3800000,False,,,0,,Z. LaVine loose ball personal FOUL (1 PF),"[203897, 203999]",1610612758.0,SAC,loose ball,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,204059.0,,1.0,0.0,Jokić,203999.0,,,,,,,
396,PT04M00.00S,2025-04-10T03:42:39.5Z,3,REGULAR,substitution,out,[],1627734,,,1610612743,73,84,2025-04-10T03:42:47Z,3820000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M00.00S,2025-04-10T03:42:39.5Z,3,REGULAR,substitution,out,[],1629618,,,1610612743,73,84,2025-04-10T03:42:47Z,3830000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M00.00S,2025-04-10T03:42:39.5Z,3,REGULAR,substitution,in,[],202685,,,1610612743,73,84,2025-04-10T03:42:47Z,3840000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M00.00S,2025-04-10T03:42:39.5Z,3,REGULAR,substitution,in,[],201566,,,1610612743,73,84,2025-04-10T03:42:47Z,3850000,False,,,0,,SUB in: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT03M49.00S,2025-04-10T03:43:10.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203999,15.456636005256241,52.20588235294118,1610612743,73,84,2025-04-10T03:43:16Z,3870000,False,-11.0,93.0,1,left,MISS N. Jokić 9' Jump Shot,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,9.34,Missed,,,,,,,,,,,,,,,,,,
402,PT03M48.00S,2025-04-10T03:43:12.7Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,73,84,2025-04-10T03:43:12Z,3880000,False,,,0,,N. Jokić REBOUND (Off:3 Def:6),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,401.0,9.0,6.0,3.0,,,,,,,,,,,,,,
403,PT03M48.00S,2025-04-10T03:43:18.7Z,3,REGULAR,foul,personal,['2freethrow'],202685,,,1610612743,73,84,2025-04-10T03:43:29Z,3890000,False,,,0,,J. Valančiūnas shooting personal FOUL (1 PF) (Jokić 2 FT),"[202685, 203999]",1610612758.0,SAC,shooting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,201246.0,,1.0,0.0,Jokić,203999.0,,,,,,,
405,PT03M48.00S,2025-04-10T03:43:39.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,73,85,2025-04-10T03:43:39Z,3910000,False,,,0,,N. Jokić Free Throw 1 of 2 (11 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
406,PT03M48.00S,2025-04-10T03:43:39.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,73,86,2025-04-10T03:47:40Z,3920000,False,,,0,,N. Jokić Free Throw 2 of 2 (12 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
407,PT03M36.00S,2025-04-10T03:44:12.1Z,3,REGULAR,foul,personal,['2freethrow'],203999,,,1610612758,73,86,2025-04-10T03:44:53Z,3930000,False,,,0,,N. Jokić shooting personal FOUL (1 PF) (DeRozan 2 FT),"[203999, 201942]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,201246.0,,1.0,0.0,DeRozan,201942.0,,,,,,,
409,PT03M36.00S,2025-04-10T03:44:51.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,73,86,2025-04-10T03:44:51Z,3950000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M36.00S,2025-04-10T03:46:48.0Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,74,86,2025-04-10T03:46:48Z,3970000,False,,,0,,D. DeRozan Free Throw 1 of 2 (10 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
412,PT03M36.00S,2025-04-10T03:47:02.5Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,75,86,2025-04-10T03:47:02Z,3980000,False,,,0,,D. DeRozan Free Throw 2 of 2 (11 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
413,PT03M15.00S,2025-04-10T03:47:25.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,8.09789750328515,59.55882352941176,1610612743,75,88,2025-04-10T03:47:51Z,3990000,False,-48.0,24.0,1,left,A. Gordon cutting Layup (18 PTS) (R. Westbrook 4 AST),"[203932, 201566]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,,,,,18.0,,,,,,,R. Westbrook,201566.0,4.0,,,,
415,PT02M48.00S,2025-04-10T03:47:51.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,84.57621550591328,50.49019607843137,1610612758,75,88,2025-04-10T03:47:56Z,4010000,False,2.0,92.0,1,right,MISS J. Valančiūnas 9' turnaround Shot,[202685],1610612758.0,SAC,turnaround,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,9.25,Missed,,,,,,,,,,,,,,,,,,
416,PT02M46.00S,2025-04-10T03:47:53.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,75,88,2025-04-10T03:47:53Z,4020000,False,,,0,,N. Jokić REBOUND (Off:3 Def:7),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,415.0,10.0,7.0,3.0,,,,,,,,,,,,,,
417,PT02M38.00S,2025-04-10T03:48:02.7Z,3,REGULAR,3pt,Jump Shot,[],1631128,32.14520367936925,34.068627450980394,1610612743,75,88,2025-04-10T03:48:07Z,4030000,False,80.0,250.0,1,left,MISS C. Braun 26' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,26.21,Missed,,,,,,,,,,,,,,,,,,
418,PT02M35.00S,2025-04-10T03:48:05.7Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612758,75,88,2025-04-10T03:48:07Z,4040000,False,,,0,,T. Lyles REBOUND (Off:1 Def:5),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Center,,,417.0,6.0,5.0,1.0,,,,,,,,,,,,,,
419,PT02M24.00S,2025-04-10T03:48:15.8Z,3,REGULAR,3pt,Jump Shot,[],202685,94.43166885676742,95.58823529411765,1610612758,75,88,2025-04-10T03:48:21Z,4050000,False,228.0,0.0,1,right,MISS J. Valančiūnas 3PT,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
420,PT02M21.00S,2025-04-10T03:48:18.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,75,88,2025-04-10T03:48:21Z,4060000,False,,,0,,N. Jokić REBOUND (Off:3 Def:8),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Right Corner 3,24+ Right,,,419.0,11.0,8.0,3.0,,,,,,,,,,,,,,
421,PT02M21.00S,2025-04-10T03:48:22.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631212,7.966491458607096,43.13725490196079,1610612743,75,90,2025-04-10T03:48:28Z,4070000,False,34.0,22.0,1,left,P. Watson running Layup (6 PTS) (N. Jokić 10 AST),"[1631212, 203999]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,4.1,Made,,,,,6.0,,,,,,,N. Jokić,203999.0,10.0,,,,
423,PT02M21.00S,2025-04-10T03:48:25.1Z,3,REGULAR,foul,personal,['1freethrow'],203897,,,1610612743,75,90,2025-04-10T03:48:49Z,4090000,False,,,0,,Z. LaVine shooting personal FOUL (2 PF) (Watson 1 FT),"[203897, 1631212]",1610612758.0,SAC,shooting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,1628159.0,,2.0,0.0,Watson,1631212.0,,,,,,,
425,PT02M21.00S,2025-04-10T03:48:40.0Z,3,REGULAR,substitution,out,[],201942,,,1610612743,75,90,2025-04-10T03:49:44Z,4110000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M21.00S,2025-04-10T03:48:40.0Z,3,REGULAR,substitution,out,[],1631128,,,1610612743,75,90,2025-04-10T03:49:44Z,4120000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M21.00S,2025-04-10T03:48:40.0Z,3,REGULAR,substitution,out,[],203932,,,1610612743,75,90,2025-04-10T03:49:44Z,4130000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M21.00S,2025-04-10T03:48:40.0Z,3,REGULAR,substitution,in,[],203926,,,1610612743,75,90,2025-04-10T03:49:44Z,4140000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M21.00S,2025-04-10T03:48:40.0Z,3,REGULAR,substitution,in,[],1631124,,,1610612743,75,90,2025-04-10T03:49:44Z,4150000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M21.00S,2025-04-10T03:48:40.0Z,3,REGULAR,substitution,in,[],1629008,,,1610612743,75,90,2025-04-10T03:49:44Z,4160000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M21.00S,2025-04-10T03:48:56.5Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1631212,,,1610612743,75,91,2025-04-10T03:48:56Z,4170000,False,,,0,,P. Watson Free Throw 1 of 1 (7 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
432,PT02M11.00S,2025-04-10T03:49:10.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203897,91.01511169513797,48.28431372549019,1610612758,77,91,2025-04-10T03:49:44Z,4180000,False,-9.0,32.0,1,right,Z. LaVine driving Layup (13 PTS),[203897],1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,13.0,,,,,,,,,,,,,
433,PT02M07.00S,2025-04-10T03:49:18.1Z,3,REGULAR,violation,kicked ball,[],1626168,,,1610612743,77,91,2025-04-10T03:50:43Z,4190000,False,,,0,,T. Lyles kicked ball VIOLATION,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,204059.0,,,,,,,,,,,,
434,PT02M03.00S,2025-04-10T03:49:37.6Z,3,REGULAR,turnover,out-of-bounds,[],201566,,,1610612743,77,91,2025-04-10T03:49:45Z,4200000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (2 TO),[201566],1610612743.0,DEN,bad pass,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,1628159.0,2.0,,,,,,,,,,,
435,PT01M50.00S,2025-04-10T03:49:57.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203897,67.09921156373193,22.794117647058822,1610612758,80,91,2025-04-10T03:50:03Z,4210000,False,-136.0,257.0,1,right,Z. LaVine 29' 3PT pullup (16 PTS),[203897],1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,29.06,Made,,,,,16.0,,,,,,,,,,,,,
436,PT01M33.00S,2025-04-10T03:50:13.9Z,3,REGULAR,3pt,Jump Shot,[],201566,8.886333771353483,1.9607843137254901,1610612743,80,91,2025-04-10T03:50:21Z,4220000,False,240.0,31.0,1,left,MISS R. Westbrook 24' 3PT,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,24.22,Missed,,,,,,,,,,,,,,,,,,
437,PT01M33.00S,2025-04-10T03:50:13.9Z,3,REGULAR,rebound,offensive,[],1629008,,,1610612743,80,91,2025-04-10T03:50:21Z,4230000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,436.0,5.0,4.0,1.0,,,,,,,,,,,,,,
438,PT01M33.00S,2025-04-10T03:50:18.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626168,,,1610612743,80,91,2025-04-10T03:50:31Z,4240000,False,,,0,,T. Lyles shooting personal FOUL (2 PF) (Porter Jr. 2 FT),"[1626168, 1629008]",1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,204059.0,,2.0,0.0,Porter Jr.,1629008.0,,,,,,,
440,PT01M33.00S,2025-04-10T03:50:39.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629008,,,1610612743,80,92,2025-04-10T03:50:39Z,4260000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (17 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
