actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
532,PT09M23.00S,2024-10-25T04:02:20.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],201942,24.26084099868594,73.0392156862745,1610612758,94,91,2024-10-25T04:07:11Z,5200000,False,-115.0,176.0,1,left,D. DeRozan 21' pullup Jump Shot (20 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,20.0,,,,21.0,,,,,,,,
533,PT09M03.00S,2024-10-25T04:02:40.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,82.21090670170827,52.69607843137255,1610612750,94,91,2024-10-25T04:02:47Z,5210000,False,13.0,115.0,1,right,MISS D. DiVincenzo 11' driving Layup - blocked,"[1628978, 203458]",1610612750.0,MIN,driving,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,11.55,,,,,,,Len,203458.0
534,PT09M03.00S,2024-10-25T04:02:40.2Z,4,REGULAR,block,,[],203458,,,1610612750,94,91,2024-10-25T04:02:43Z,5220000,False,,,0,,A. Len BLOCK (1 BLK),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
535,PT09M00.00S,2024-10-25T04:02:43.2Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,94,91,2024-10-25T04:02:47Z,5230000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,533.0,,,,,,,,,2.0,2.0,0.0,,
536,PT08M57.00S,2024-10-25T04:02:46.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631099,15.588042049934298,3.6764705882352944,1610612758,97,91,2024-10-25T04:02:57Z,5240000,False,232.0,94.0,1,left,K. Murray 24' 3PT running (23 PTS) (D. Fox 10 AST),"[1631099, 1628368]",1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right,,,,,,Made,,23.0,,,,24.99,D. Fox,1628368.0,10.0,,,,,
538,PT08M47.00S,2024-10-25T04:03:00.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.85479632063075,52.69607843137255,1610612750,97,93,2024-10-25T04:08:48Z,5260000,False,13.0,15.0,1,right,A. Edwards driving reverse Layup (21 PTS),[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,Made,,21.0,,,,2.0,,,,,,,,
539,PT08M47.00S,2024-10-25T04:03:03.6Z,4,REGULAR,foul,personal,['1freethrow'],203458,,,1610612750,97,93,2024-10-25T04:03:27Z,5270000,False,,,0,,A. Len shooting personal FOUL (1 PF) (Edwards 1 FT),"[203458, 1630162]",1610612758.0,SAC,shooting,,,Len,A. Len,,,,,Restricted Area,0-8 Center,204059.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
541,PT08M47.00S,2024-10-25T04:03:19.2Z,4,REGULAR,substitution,out,[],203497,,,1610612750,97,93,2024-10-25T04:03:48Z,5290000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M47.00S,2024-10-25T04:03:19.2Z,4,REGULAR,substitution,in,[],203944,,,1610612750,97,93,2024-10-25T04:03:48Z,5300000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M47.00S,2024-10-25T04:03:28.7Z,4,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,97,94,2024-10-25T04:03:28Z,5310000,False,,,0,,A. Edwards Free Throw 1 of 1 (22 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,,22.0,,,,,,,,,,,,
544,PT08M38.00S,2024-10-25T04:03:45.9Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612758,97,94,2024-10-25T04:03:58Z,5320000,False,,,0,,N. Reid shooting personal FOUL (4 PF) (DeRozan 2 FT),"[1629675, 201942]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Mid-Range,16-24 Right,1627529.0,4.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,
546,PT08M38.00S,2024-10-25T04:04:29.9Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,98,94,2024-10-25T04:04:29Z,5340000,False,,,0,,D. DeRozan Free Throw 1 of 2 (21 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,Made,,21.0,,,,,,,,,,,,
547,PT08M38.00S,2024-10-25T04:04:31.8Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,99,94,2024-10-25T04:04:31Z,5350000,False,,,0,,D. DeRozan Free Throw 2 of 2 (22 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,Made,,22.0,,,,,,,,,,,,
548,PT08M28.00S,2024-10-25T04:04:47.7Z,4,REGULAR,3pt,Jump Shot,[],1630162,68.28186596583443,64.70588235294117,1610612750,99,97,2024-10-25T04:04:55Z,5360000,False,74.0,246.0,1,right,A. Edwards 25' 3PT  (25 PTS) (J. Randle 3 AST),"[1630162, 203944]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,Made,,25.0,,,,25.65,J. Randle,203944.0,3.0,,,,,
550,PT08M09.00S,2024-10-25T04:05:06.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,9.543363994743759,55.14705882352941,1610612758,99,97,2024-10-25T04:05:12Z,5380000,False,-26.0,37.0,1,left,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,4.52,,,,,,,,
551,PT08M07.00S,2024-10-25T04:05:08.7Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,99,97,2024-10-25T04:05:12Z,5390000,False,,,0,,N. Reid REBOUND (Off:0 Def:12),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,550.0,,,,,,,,,12.0,12.0,0.0,,
552,PT07M50.00S,2024-10-25T04:05:26.7Z,4,REGULAR,3pt,Jump Shot,[],1629675,74.72076215505913,86.02941176470588,1610612750,99,100,2024-10-25T04:05:33Z,5400000,False,180.0,185.0,1,right,N. Reid 25' 3PT  (17 PTS) (D. DiVincenzo 1 AST),"[1629675, 1628978]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,17.0,,,,25.83,D. DiVincenzo,1628978.0,1.0,,,,,
554,PT07M49.00S,2024-10-25T04:05:35.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,99,100,2024-10-25T04:05:35Z,5420000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M49.00S,2024-10-25T04:06:44.6Z,4,REGULAR,substitution,out,[],1628368,,,1610612758,99,100,2024-10-25T04:08:31Z,5430000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M49.00S,2024-10-25T04:06:44.6Z,4,REGULAR,substitution,out,[],1631099,,,1610612758,99,100,2024-10-25T04:08:31Z,5440000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M49.00S,2024-10-25T04:06:44.6Z,4,REGULAR,substitution,out,[],203458,,,1610612758,99,100,2024-10-25T04:08:31Z,5450000,False,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M49.00S,2024-10-25T04:06:44.6Z,4,REGULAR,substitution,out,[],201144,,,1610612758,99,100,2024-10-25T04:08:31Z,5460000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M49.00S,2024-10-25T04:06:44.6Z,4,REGULAR,substitution,in,[],1628370,,,1610612758,99,100,2024-10-25T04:08:31Z,5470000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M49.00S,2024-10-25T04:06:44.6Z,4,REGULAR,substitution,in,[],1627734,,,1610612758,99,100,2024-10-25T04:08:31Z,5480000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M49.00S,2024-10-25T04:06:44.6Z,4,REGULAR,substitution,in,[],1631165,,,1610612758,99,100,2024-10-25T04:08:31Z,5490000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M49.00S,2024-10-25T04:06:44.6Z,4,REGULAR,substitution,in,[],1630183,,,1610612758,99,100,2024-10-25T04:08:31Z,5500000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M33.00S,2024-10-25T04:08:43.8Z,4,REGULAR,2pt,Jump Shot,[],201942,18.478975032851512,33.33333333333333,1610612758,99,100,2024-10-25T04:08:50Z,5510000,False,83.0,121.0,1,left,MISS D. DeRozan 14' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,,14.71,,,,,,,,
564,PT07M30.00S,2024-10-25T04:08:46.8Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,99,100,2024-10-25T04:08:50Z,5520000,False,,,0,,A. Edwards REBOUND (Off:1 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,563.0,,,,,,,,,5.0,4.0,1.0,,
565,PT07M22.00S,2024-10-25T04:08:54.9Z,4,REGULAR,3pt,Jump Shot,[],1630162,84.97043363994744,2.941176470588235,1610612750,99,100,2024-10-25T04:11:23Z,5530000,False,-235.0,89.0,1,right,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,25.15,,,,,,,,
566,PT07M20.00S,2024-10-25T04:08:56.9Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,99,100,2024-10-25T04:09:00Z,5540000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,,,,,565.0,,,,,,,,,7.0,6.0,1.0,,
567,PT07M11.00S,2024-10-25T04:09:05.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,9.674770039421814,65.68627450980392,1610612758,99,100,2024-10-25T04:13:02Z,5550000,False,-78.0,38.0,1,left,MISS D. DeRozan 8' floating Shot,[201942],1610612758.0,SAC,floating,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,,,,8.73,,,,,,,,
568,PT07M09.00S,2024-10-25T04:09:07.9Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,99,100,2024-10-25T04:19:07Z,5560000,False,,,0,,N. Reid REBOUND (Off:0 Def:13),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,567.0,,,,,,,,,13.0,13.0,0.0,,
569,PT07M04.00S,2024-10-25T04:09:15.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,85.62746386333771,46.32352941176471,1610612750,99,102,2024-10-25T04:09:24Z,5570000,False,-18.0,83.0,1,right,A. Edwards 8' driving Layup (27 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,27.0,,,,8.46,,,,,,,,
570,PT07M04.00S,2024-10-25T04:09:18.1Z,4,REGULAR,foul,personal,['1freethrow'],203926,,,1610612750,99,102,2024-10-25T04:09:32Z,5580000,False,,,0,,D. McDermott shooting personal FOUL (2 PF) (Edwards 1 FT),"[203926, 1630162]",1610612758.0,SAC,shooting,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Center,1627529.0,2.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
572,PT07M04.00S,2024-10-25T04:09:46.1Z,4,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,99,103,2024-10-25T04:09:46Z,5600000,False,,,0,,A. Edwards Free Throw 1 of 1 (28 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,,28.0,,,,,,,,,,,,
573,PT06M52.00S,2024-10-25T04:09:59.7Z,4,REGULAR,3pt,Jump Shot,[],1628370,32.013797634691194,53.92156862745098,1610612758,99,103,2024-10-25T04:10:07Z,5610000,False,-20.0,248.0,1,left,MISS M. Monk 24' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,24.92,,,,,,,,
574,PT06M50.00S,2024-10-25T04:10:01.7Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,99,103,2024-10-25T04:10:07Z,5620000,False,,,0,,J. Randle REBOUND (Off:0 Def:5),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,573.0,,,,,,,,,5.0,5.0,0.0,,
575,PT06M41.00S,2024-10-25T04:10:11.3Z,4,REGULAR,2pt,Jump Shot,[],1630162,83.13074901445466,23.284313725490197,1610612750,99,103,2024-10-25T04:14:57Z,5630000,False,-134.0,106.0,1,right,MISS A. Edwards 17' Jump Shot,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,,,,17.06,,,,,,,,
576,PT06M40.00S,2024-10-25T04:10:12.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,99,103,2024-10-25T04:10:20Z,5640000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,575.0,,,,,,,,,,,,,
578,PT06M40.00S,2024-10-25T04:10:20.8Z,4,REGULAR,substitution,out,[],1631165,,,1610612758,99,103,2024-10-25T04:10:26Z,5660000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M40.00S,2024-10-25T04:10:20.8Z,4,REGULAR,substitution,in,[],1628368,,,1610612758,99,103,2024-10-25T04:10:26Z,5670000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT06M28.00S,2024-10-25T04:11:09.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,12.040078843626807,34.068627450980394,1610612758,99,103,2024-10-25T04:11:20Z,5680000,False,80.0,61.0,1,left,MISS D. DeRozan 10' driving Layup - blocked,"[201942, 1630183]",1610612758.0,SAC,driving,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,,,,10.02,,,,,,,McDaniels,1630183.0
581,PT06M28.00S,2024-10-25T04:11:09.5Z,4,REGULAR,block,,[],1630183,,,1610612758,99,103,2024-10-25T04:11:12Z,5690000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
582,PT06M28.00S,2024-10-25T04:11:09.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,99,103,2024-10-25T04:11:20Z,5700000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,580.0,,,,,,,,,,,,,
584,PT06M28.00S,2024-10-25T04:11:17.2Z,4,REGULAR,substitution,out,[],203926,,,1610612750,99,103,2024-10-25T04:11:20Z,5720000,False,,,0,,SUB out: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M28.00S,2024-10-25T04:11:17.2Z,4,REGULAR,substitution,in,[],1631099,,,1610612750,99,103,2024-10-25T04:11:20Z,5730000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M08.00S,2024-10-25T04:11:41.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,92.46057818659659,52.20588235294118,1610612750,99,105,2024-10-25T04:11:47Z,5740000,False,11.0,18.0,1,right,J. Randle Layup (31 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,Made,,31.0,,,,2.14,,,,,,,,
587,PT05M57.00S,2024-10-25T04:11:54.8Z,4,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612758,99,105,2024-10-25T04:12:10Z,5750000,False,,,0,,J. McDaniels shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1630183, 201942]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,203593.0,3.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,
589,PT05M57.00S,2024-10-25T04:12:26.1Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,100,105,2024-10-25T04:12:26Z,5770000,False,,,0,,D. DeRozan Free Throw 1 of 2 (23 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,Made,,23.0,,,,,,,,,,,,
590,PT05M57.00S,2024-10-25T04:12:46.2Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,101,105,2024-10-25T04:12:46Z,5780000,False,,,0,,D. DeRozan Free Throw 2 of 2 (24 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,Made,,24.0,,,,,,,,,,,,
591,PT05M42.00S,2024-10-25T04:13:04.7Z,4,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,101,105,2024-10-25T04:13:24Z,5790000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (3 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,204059.0,,,,,,,,3.0,,,,,,,,,,,
592,PT05M34.00S,2024-10-25T04:13:21.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627734,10.068988173455978,49.26470588235294,1610612758,103,105,2024-10-25T04:13:28Z,5800000,False,4.0,42.0,1,left,D. Sabonis cutting DUNK (18 PTS) (D. Fox 11 AST),"[1627734, 1628368]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,Made,,18.0,,,,4.23,D. Fox,1628368.0,11.0,,,,,
594,PT05M21.00S,2024-10-25T04:13:35.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,88.64980289093299,54.65686274509803,1610612750,103,107,2024-10-25T04:17:55Z,5820000,False,23.0,54.0,1,right,N. Reid bank Hook (19 PTS) (D. DiVincenzo 2 AST),"[1629675, 1628978]",1610612750.0,MIN,bank,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,19.0,,,,5.9,D. DiVincenzo,1628978.0,2.0,,,,,
596,PT05M06.00S,2024-10-25T04:13:52.8Z,4,REGULAR,foul,personal,[],1630162,,,1610612758,103,107,2024-10-25T04:14:03Z,5840000,False,,,0,,A. Edwards personal FOUL (4 PF),"[1630162, 1628370]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,204059.0,4.0,0.0,Monk,1628370.0,,,,,,,,,,,,,,,
598,PT05M06.00S,2024-10-25T04:14:04.4Z,4,REGULAR,substitution,out,[],1629675,,,1610612758,103,107,2024-10-25T04:14:08Z,5860000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M06.00S,2024-10-25T04:14:04.4Z,4,REGULAR,substitution,in,[],203497,,,1610612758,103,107,2024-10-25T04:14:08Z,5870000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M55.00S,2024-10-25T04:14:24.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,8.623521681997373,43.38235294117647,1610612758,105,107,2024-10-25T04:14:30Z,5880000,False,33.0,29.0,1,left,D. Sabonis turnaround Hook (20 PTS),[1627734],1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,Made,,20.0,,,,4.37,,,,,,,,
601,PT04M34.00S,2024-10-25T04:14:46.2Z,4,REGULAR,3pt,Jump Shot,[],1628978,61.0545335085414,60.5392156862745,1610612750,105,110,2024-10-25T04:14:53Z,5890000,False,53.0,314.0,1,right,D. DiVincenzo 31' 3PT  (9 PTS) (J. Randle 4 AST),"[1628978, 203944]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,Made,,9.0,,,,31.8,J. Randle,203944.0,4.0,,,,,
603,PT04M15.00S,2024-10-25T04:15:04.7Z,4,REGULAR,3pt,Jump Shot,[],1627734,31.750985545335087,54.65686274509803,1610612758,108,110,2024-10-25T04:15:11Z,5910000,False,-23.0,246.0,1,left,D. Sabonis 24' 3PT  (23 PTS) (M. Monk 4 AST),"[1627734, 1628370]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,Made,,23.0,,,,24.71,M. Monk,1628370.0,4.0,,,,,
605,PT03M50.00S,2024-10-25T04:15:29.4Z,4,REGULAR,3pt,Jump Shot,[],1628978,91.80354796320631,95.83333333333334,1610612750,108,110,2024-10-25T04:15:33Z,5930000,False,229.0,25.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.05,,,,,,,,
606,PT03M48.00S,2024-10-25T04:15:31.8Z,4,REGULAR,rebound,defensive,[],201942,,,1610612758,108,110,2024-10-25T04:15:31Z,5940000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:4),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,,,,,605.0,,,,,,,,,5.0,4.0,1.0,,
607,PT03M38.00S,2024-10-25T04:15:41.9Z,4,REGULAR,2pt,Jump Shot,[],1628370,14.668199737187912,67.15686274509804,1610612758,108,110,2024-10-25T04:21:01Z,5950000,False,-86.0,85.0,1,left,MISS M. Monk 12' floating Shot,[1628370],1610612758.0,SAC,floating,,,Monk,M. Monk,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,12.11,,,,,,,,
608,PT03M37.00S,2024-10-25T04:15:42.9Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,108,110,2024-10-25T04:17:02Z,5960000,False,,,0,,A. Edwards REBOUND (Off:1 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,607.0,,,,,,,,,6.0,5.0,1.0,,
609,PT03M36.00S,2024-10-25T04:15:54.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,108,110,2024-10-25T04:16:46Z,5970000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M36.00S,2024-10-25T04:18:45.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,108,110,2024-10-25T04:18:45Z,5980000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M36.00S,2024-10-25T04:19:06.7Z,4,REGULAR,substitution,out,[],1628978,,,1610612750,108,110,2024-10-25T04:20:04Z,5990000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M36.00S,2024-10-25T04:19:06.7Z,4,REGULAR,substitution,in,[],201144,,,1610612750,108,110,2024-10-25T04:20:04Z,6000000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M16.00S,2024-10-25T04:20:20.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,86.02168199737189,49.26470588235294,1610612750,108,112,2024-10-25T04:20:27Z,6010000,False,-4.0,79.0,1,right,J. Randle 7' fadeaway Jump Shot (33 PTS),[203944],1610612750.0,MIN,fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,33.0,,,,7.9,,,,,,,,
614,PT03M03.00S,2024-10-25T04:20:37.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612758,108,112,2024-10-25T04:20:47Z,6020000,False,,,0,,R. Gobert personal FOUL (4 PF) (Sabonis 2 FT),"[203497, 1627734]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,1627529.0,4.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
616,PT03M03.00S,2024-10-25T04:21:10.6Z,4,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,109,112,2024-10-25T04:21:31Z,6040000,False,,,0,,D. Sabonis Free Throw 1 of 2 (24 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,Made,,24.0,,,,,,,,,,,,
617,PT03M03.00S,2024-10-25T04:21:10.6Z,4,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,109,112,2024-10-25T04:21:31Z,6050000,False,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
