actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
346,PT12M00.00S,2025-02-22T04:18:34.4Z,3,REGULAR,substitution,in,['startperiod'],203897,,,1610612744,53,68,2025-02-22T04:20:51Z,3310000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2025-02-22T04:18:34.4Z,3,REGULAR,substitution,in,['startperiod'],1628370,,,1610612744,53,68,2025-02-22T04:20:51Z,3320000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2025-02-22T04:18:34.4Z,3,REGULAR,substitution,in,['startperiod'],1630541,,,1610612744,53,68,2025-02-22T04:20:51Z,3330000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2025-02-22T04:21:19.2Z,3,REGULAR,period,start,[],0,,,1610612758,53,68,2025-02-22T04:21:19Z,3340000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT11M42.00S,2025-02-22T04:21:38.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,9.986859395532193,51.122089460784316,1610612758,55,68,2025-02-22T04:22:07Z,3350000,False,-6.0,41.0,1,left,D. Sabonis cutting Layup (9 PTS) (M. Monk 2 AST),"[1627734, 1628370]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,4.18,Made,,,,,,,,,9.0,M. Monk,1628370.0,2.0,,,,,,
352,PT11M16.00S,2025-02-22T04:22:03.7Z,3,REGULAR,3pt,Jump Shot,[],1641764,91.06438896189225,3.8985906862745026,1610612744,55,71,2025-02-22T04:22:20Z,3370000,False,-231.0,31.0,1,right,B. Podziemski 3PT  (16 PTS) (M. Moody 3 AST),"[1641764, 1630541]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,23.26,Made,,,,,,,,,16.0,M. Moody,1630541.0,3.0,,,,,,
354,PT10M58.00S,2025-02-22T04:22:21.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.490144546649148,55.87469362745098,1610612758,57,71,2025-02-22T04:22:52Z,3390000,False,-29.0,18.0,1,left,D. Sabonis driving Layup (11 PTS) (D. DeRozan 2 AST),"[1627734, 201942]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.44,Made,,,,,,,,,11.0,D. DeRozan,201942.0,2.0,,,,,,
355,PT10M47.00S,2025-02-22T04:22:34.6Z,3,REGULAR,3pt,Jump Shot,[],203110,95.40078843626807,2.918198529411768,1610612744,57,71,2025-02-22T04:23:13Z,3400000,False,-235.0,-9.0,1,right,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,23.56,Missed,,,,,,,,,,,,,,,,,,
356,PT10M45.00S,2025-02-22T04:22:36.6Z,3,REGULAR,rebound,defensive,[],203897,,,1610612758,57,71,2025-02-22T04:23:13Z,3410000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,355.0,3.0,3.0,0.0,,,,,,,,,,,,,,
357,PT10M39.00S,2025-02-22T04:22:42.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203897,11.695137976346913,58.57077205882353,1610612758,57,71,2025-02-22T04:24:00Z,3420000,False,-43.0,57.0,1,left,MISS Z. LaVine 7' running Layup,[203897],1610612758.0,SAC,running,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,7.17,Missed,,,,,,,,,,,,,,,,,,
358,PT10M37.00S,2025-02-22T04:22:44.6Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,57,71,2025-02-22T04:24:00Z,3430000,False,,,0,,D. Green REBOUND (Off:2 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,357.0,5.0,3.0,2.0,,,,,,,,,,,,,,
359,PT10M30.00S,2025-02-22T04:22:51.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,93.03547963206307,49.28768382352941,1610612744,57,71,2025-02-22T04:24:39Z,3440000,False,-4.0,13.0,1,right,MISS S. Curry driving reverse Layup - blocked,"[201939, 1631099]",1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,Murray,1631099.0
407,PT10M30.00S,2025-02-22T04:22:51.2Z,3,REGULAR,block,,[],1631099,,,1610612744,57,71,2025-02-22T04:34:37Z,3445000,False,,,0,,K. Murray BLOCK (1 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
360,PT10M29.00S,2025-02-22T04:22:52.2Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,57,71,2025-02-22T04:24:39Z,3450000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,359.0,9.0,7.0,2.0,,,,,,,,,,,,,,
361,PT10M19.00S,2025-02-22T04:23:00.2Z,3,REGULAR,3pt,Jump Shot,[],1631099,4.944152431011826,96.56862745098039,1610612758,60,71,2025-02-22T04:23:14Z,3460000,False,-233.0,-6.0,1,left,K. Murray 3PT  (8 PTS) (Z. LaVine 1 AST),"[1631099, 203897]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.29,Made,,,,,,,,,8.0,Z. LaVine,203897.0,1.0,,,,,,
364,PT10M19.00S,2025-02-22T04:23:15.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,60,71,2025-02-22T04:23:15Z,3480000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT10M09.00S,2025-02-22T04:26:09.5Z,3,REGULAR,3pt,Jump Shot,[],201939,68.22642904073588,78.8985906862745,1610612744,60,71,2025-02-22T04:26:34Z,3490000,False,144.0,246.0,1,right,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,28.55,Missed,,,,,,,,,,,,,,,,,,
366,PT10M06.00S,2025-02-22T04:26:12.5Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,60,71,2025-02-22T04:26:34Z,3500000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,365.0,10.0,8.0,2.0,,,,,,,,,,,,,,
367,PT09M57.00S,2025-02-22T04:26:20.3Z,3,REGULAR,3pt,Jump Shot,[],203897,6.176084099868589,97.28094362745098,1610612758,63,71,2025-02-22T04:26:53Z,3510000,False,-236.0,6.0,1,left,Z. LaVine 3PT  (8 PTS) (M. Monk 3 AST),"[203897, 1628370]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,23.65,Made,,,,,,,,,8.0,M. Monk,1628370.0,3.0,,,,,,
369,PT09M43.00S,2025-02-22T04:26:34.2Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,63,71,2025-02-22T04:27:13Z,3530000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 201942]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,DeRozan,201942.0,,,,,,,,,,,
370,PT09M43.00S,2025-02-22T04:26:34.2Z,3,REGULAR,steal,,[],201942,,,1610612758,63,71,2025-02-22T04:26:36Z,3540000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
372,PT09M37.00S,2025-02-22T04:27:00.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203897,8.672798948751648,22.03584558823529,1610612758,63,71,2025-02-22T04:27:45Z,3545000,False,140.0,29.0,1,left,MISS Z. LaVine 14' Jump Shot,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Right,14.28,Missed,,,,,,,,,,,,,,,,,,
373,PT09M34.00S,2025-02-22T04:27:03.6Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,63,71,2025-02-22T04:27:45Z,3547500,False,,,0,,D. Green REBOUND (Off:2 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Right,,,372.0,6.0,4.0,2.0,,,,,,,,,,,,,,
374,PT09M15.00S,2025-02-22T04:27:20.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,90.48948751642575,57.84313725490197,1610612744,63,73,2025-02-22T04:28:31Z,3580000,False,39.0,37.0,1,right,J. Butler III turnaround bank Jump Shot (7 PTS) (D. Green 8 AST),"[202710, 203110]",1610612744.0,GSW,turnaround bank,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,5.38,Made,,,,,,,,,7.0,D. Green,203110.0,8.0,,,,,,
375,PT09M05.00S,2025-02-22T04:27:30.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,8.278580814717472,59.122242647058826,1610612758,65,73,2025-02-22T04:28:47Z,3590000,False,-46.0,25.0,1,left,D. DeRozan driving Layup (26 PTS),[201942],1610612758.0,SAC,driving,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,5.21,Made,,,,,,,,,26.0,,,,,,,,,
376,PT08M57.00S,2025-02-22T04:27:40.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,88.83048620236531,43.5623468137255,1610612744,65,75,2025-02-22T04:29:02Z,3600000,False,-32.0,52.0,1,right,B. Podziemski 6' driving Layup (18 PTS),[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,6.16,Made,,,,,,,,,18.0,,,,,,,,,
377,PT08M57.00S,2025-02-22T04:27:45.7Z,3,REGULAR,foul,personal,['1freethrow'],1627734,,,1610612744,65,75,2025-02-22T04:29:11Z,3610000,False,,,0,,D. Sabonis shooting personal FOUL (1 PF) (Podziemski 1 FT),"[1627734, 1641764]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200832.0,,,,,1.0,0.0,Podziemski,1641764.0,,
379,PT08M57.00S,2025-02-22T04:28:08.1Z,3,REGULAR,freethrow,1 of 1,[],1641764,,,1610612744,65,76,2025-02-22T04:28:08Z,3630000,False,,,0,,B. Podziemski Free Throw 1 of 1 (19 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,,,,,,,,,19.0,,,,,,,,,
380,PT08M37.00S,2025-02-22T04:28:31.1Z,3,REGULAR,foul,personal,['2freethrow'],203110,,,1610612758,65,76,2025-02-22T04:29:40Z,3640000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Sabonis 2 FT),"[203110, 1627734]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,200832.0,,,,,1.0,0.0,Sabonis,1627734.0,,
382,PT08M37.00S,2025-02-22T04:29:00.5Z,3,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,66,76,2025-02-22T04:29:35Z,3660000,False,,,0,,D. Sabonis Free Throw 1 of 2 (12 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,,
383,PT08M37.00S,2025-02-22T04:29:00.5Z,3,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,66,76,2025-02-22T04:29:35Z,3670000,False,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
384,PT08M36.00S,2025-02-22T04:29:01.5Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,66,76,2025-02-22T04:29:54Z,3680000,False,,,0,,D. Green REBOUND (Off:2 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,383.0,7.0,5.0,2.0,,,,,,,,,,,,,,
385,PT08M19.00S,2025-02-22T04:29:41.3Z,3,REGULAR,2pt,Jump Shot,[],202710,93.95532194480946,75.21063112745098,1610612744,66,78,2025-02-22T04:30:10Z,3690000,False,126.0,4.0,1,right,J. Butler III 12' step back Jump Shot (9 PTS) (D. Green 9 AST),"[202710, 203110]",1610612744.0,GSW,step back,,,Butler III,J. Butler III,,,,,Mid-Range,8-16 Right,12.62,Made,,,,,,,,,9.0,D. Green,203110.0,9.0,,,,,,
387,PT08M05.00S,2025-02-22T04:29:56.7Z,3,REGULAR,3pt,Jump Shot,[],1628370,29.517082785808146,25.245098039215684,1610612758,69,78,2025-02-22T04:30:21Z,3710000,False,124.0,225.0,1,left,M. Monk 25' 3PT step back (9 PTS) (D. Sabonis 8 AST),"[1628370, 1627734]",1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,25.68,Made,,,,,,,,,9.0,D. Sabonis,1627734.0,8.0,,,,,,
389,PT07M47.00S,2025-02-22T04:30:14.2Z,3,REGULAR,2pt,Jump Shot,[],201939,89.61892247043365,25.222120098039213,1610612744,69,80,2025-02-22T04:30:42Z,3730000,False,-124.0,45.0,1,right,S. Curry 13' pullup bank Jump Shot (9 PTS) (M. Moody 4 AST),"[201939, 1630541]",1610612744.0,GSW,pullup bank,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,13.19,Made,,,,,,,,,9.0,M. Moody,1630541.0,4.0,,,,,,
390,PT07M40.00S,2025-02-22T04:30:23.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,11.514454664914586,44.6078431372549,1610612758,71,80,2025-02-22T04:31:03Z,3740000,False,27.0,56.0,1,left,K. Murray 6' driving Layup (10 PTS) (D. DeRozan 3 AST),"[1631099, 201942]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.19,Made,,,,,,,,,10.0,D. DeRozan,201942.0,3.0,,,,,,
391,PT07M18.00S,2025-02-22T04:30:39.5Z,3,REGULAR,3pt,Jump Shot,[],1630541,90.62089356110381,95.83333333333334,1610612744,71,83,2025-02-22T04:31:58Z,3750000,False,229.0,36.0,1,right,M. Moody 3PT  (14 PTS) (B. Podziemski 2 AST),"[1630541, 1641764]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,23.2,Made,,,,,,,,,14.0,B. Podziemski,1641764.0,2.0,,,,,,
393,PT07M18.00S,2025-02-22T04:30:44.6Z,3,REGULAR,foul,personal,['1freethrow'],1628370,,,1610612744,71,83,2025-02-22T04:31:27Z,3770000,False,,,0,,M. Monk shooting personal FOUL (2 PF) (Moody 1 FT),"[1628370, 1630541]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,,,,,,,,,,1627529.0,,,,,2.0,0.0,Moody,1630541.0,,
395,PT07M18.00S,2025-02-22T04:30:58.2Z,3,REGULAR,substitution,out,[],203897,,,1610612744,71,83,2025-02-22T04:31:06Z,3790000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT07M18.00S,2025-02-22T04:30:58.2Z,3,REGULAR,substitution,out,[],202710,,,1610612744,71,83,2025-02-22T04:31:06Z,3800000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT07M18.00S,2025-02-22T04:30:58.2Z,3,REGULAR,substitution,in,[],1631165,,,1610612744,71,83,2025-02-22T04:31:06Z,3810000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M18.00S,2025-02-22T04:30:58.2Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,71,83,2025-02-22T04:31:06Z,3820000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M18.00S,2025-02-22T04:31:21.1Z,3,REGULAR,freethrow,1 of 1,[],1630541,,,1610612744,71,84,2025-02-22T04:31:28Z,3830000,False,,,0,,M. Moody Free Throw 1 of 1 (15 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,,,,,,,,,15.0,,,,,,,,,
401,PT07M02.00S,2025-02-22T04:31:41.4Z,3,REGULAR,2pt,Jump Shot,[],1631099,9.937582128777924,67.15686274509804,1610612758,71,84,2025-02-22T04:32:32Z,3840000,False,-86.0,41.0,1,left,MISS K. Murray 9' driving floating Shot - blocked,"[1631099, 203110]",1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,9.5,Missed,,,,,,,,,,,,,,,,,Green,203110.0
402,PT07M02.00S,2025-02-22T04:31:41.4Z,3,REGULAR,block,,[],203110,,,1610612758,71,84,2025-02-22T04:31:43Z,3850000,False,,,0,,D. Green BLOCK (2 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
403,PT07M01.00S,2025-02-22T04:31:42.4Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,71,84,2025-02-22T04:32:32Z,3860000,False,,,0,,D. Green REBOUND (Off:2 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Left,,,401.0,8.0,6.0,2.0,,,,,,,,,,,,,,
404,PT06M50.00S,2025-02-22T04:31:52.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,93.16688567674113,58.122702205882355,1610612744,71,86,2025-02-22T04:32:47Z,3870000,False,41.0,12.0,1,right,M. Moody cutting Layup (17 PTS) (G. Payton II 1 AST),"[1630541, 1627780]",1610612744.0,GSW,cutting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,4.23,Made,,,,,,,,,17.0,G. Payton II,1627780.0,1.0,,,,,,
406,PT06M50.00S,2025-02-22T04:32:01.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,71,86,2025-02-22T04:32:01Z,3890000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M50.00S,2025-02-22T04:32:08.8Z,3,REGULAR,substitution,out,[],1641764,,,1610612758,71,86,2025-02-22T04:34:43Z,3900000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M50.00S,2025-02-22T04:32:08.8Z,3,REGULAR,substitution,in,[],1627741,,,1610612758,71,86,2025-02-22T04:34:43Z,3910000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M30.00S,2025-02-22T04:35:20.0Z,3,REGULAR,turnover,lost ball,[],1627734,,,1610612758,71,86,2025-02-22T04:45:46Z,3920000,False,,,0,,D. Sabonis lost ball TURNOVER (2 TO),"[1627734, 1627741]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,Hield,1627741.0,,,,,,,,,,,
413,PT06M30.00S,2025-02-22T04:35:20.0Z,3,REGULAR,steal,,[],1627741,,,1610612744,71,86,2025-02-22T04:49:55Z,3930000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
414,PT06M23.00S,2025-02-22T04:35:27.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201939,90.53876478318003,41.67049632352941,1610612744,71,88,2025-02-22T04:36:20Z,3940000,False,-42.0,36.0,1,right,S. Curry running Layup (11 PTS),[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,5.53,Made,,,,,,,,,11.0,,,,,,,,,
415,PT06M10.00S,2025-02-22T04:35:39.2Z,3,REGULAR,turnover,bad pass,[],1631165,,,1610612758,71,88,2025-02-22T04:36:37Z,3950000,False,,,0,,K. Ellis bad pass TURNOVER (1 TO),"[1631165, 1627780]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Payton II,1627780.0,,,,,,,,,,,
416,PT06M10.00S,2025-02-22T04:35:39.2Z,3,REGULAR,steal,,[],1627780,,,1610612744,71,88,2025-02-22T04:35:40Z,3960000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
417,PT06M01.00S,2025-02-22T04:35:49.8Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201939,71.8770532194481,82.03125,1610612744,71,91,2025-02-22T04:36:59Z,3970000,False,160.0,212.0,1,right,S. Curry 26' 3PT running pullup (14 PTS) (B. Hield 2 AST),"[201939, 1627741]",1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.56,Made,,,,,,,,,14.0,B. Hield,1627741.0,2.0,,,,,,
419,PT06M01.00S,2025-02-22T04:35:59.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,71,91,2025-02-22T04:35:59Z,3990000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M01.00S,2025-02-22T04:36:20.8Z,3,REGULAR,substitution,out,[],1628370,,,1610612758,71,91,2025-02-22T04:37:27Z,4000000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M01.00S,2025-02-22T04:36:20.8Z,3,REGULAR,substitution,in,[],1628365,,,1610612758,71,91,2025-02-22T04:37:27Z,4010000,False,,,0,,SUB in: M. Fultz,[1628365],1610612758.0,SAC,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M49.00S,2025-02-22T04:37:39.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,9.986859395532193,48.502604166666664,1610612758,71,91,2025-02-22T04:38:12Z,4020000,False,7.0,41.0,1,left,MISS D. Sabonis turnaround Hook,[1627734],1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,,,,,,,,,,,,,,
423,PT05M48.00S,2025-02-22T04:37:40.8Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,71,91,2025-02-22T04:38:12Z,4030000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,422.0,11.0,8.0,3.0,,,,,,,,,,,,,,
424,PT05M46.00S,2025-02-22T04:37:44.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,7.046649145860711,56.86274509803921,1610612758,73,91,2025-02-22T04:38:21Z,4040000,False,-34.0,14.0,1,left,D. Sabonis putback Layup (14 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.69,Made,,,,,,,,,14.0,,,,,,,,,
425,PT05M31.00S,2025-02-22T04:37:57.0Z,3,REGULAR,foul,offensive,[],203110,,,1610612744,73,91,2025-02-22T04:38:40Z,4050000,False,,,0,,D. Green offensive FOUL (2 PF),"[203110, 1631099]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200832.0,,,,,2.0,0.0,Murray,1631099.0,,
427,PT05M31.00S,2025-02-22T04:37:57.0Z,3,REGULAR,turnover,offensive foul,[],203110,,,1610612744,73,91,2025-02-22T04:38:40Z,4070000,False,,,0,,D. Green offensive foul TURNOVER (2 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,200832.0,,,,,,,,,,
428,PT05M21.00S,2025-02-22T04:38:19.9Z,3,REGULAR,foul,personal,[],1627780,,,1610612758,73,91,2025-02-22T04:38:59Z,4080000,False,,,0,,G. Payton II personal FOUL (4 PF),"[1627780, 1627734]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202037.0,,,,,4.0,0.0,Sabonis,1627734.0,,
430,PT05M21.00S,2025-02-22T04:38:30.4Z,3,REGULAR,substitution,out,[],1630541,,,1610612758,73,91,2025-02-22T04:38:37Z,4100000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M21.00S,2025-02-22T04:38:30.4Z,3,REGULAR,substitution,in,[],1630611,,,1610612758,73,91,2025-02-22T04:38:37Z,4110000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M08.00S,2025-02-22T04:38:58.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,14.191852825229958,34.53584558823529,1610612758,73,91,2025-02-22T04:39:29Z,4120000,False,77.0,81.0,1,left,MISS D. DeRozan 11' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,11.19,Missed,,,,,,,,,,,,,,,,,,
433,PT05M06.00S,2025-02-22T04:39:00.6Z,3,REGULAR,rebound,defensive,[],1630611,,,1610612744,73,91,2025-02-22T04:39:29Z,4130000,False,,,0,,G. Santos REBOUND (Off:1 Def:1),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),8-16 Right,,,432.0,2.0,1.0,1.0,,,,,,,,,,,,,,
