actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
346,PT01M45.00S,2024-12-20T04:10:00.5Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,54,58,2024-12-20T04:10:27Z,3370000,False,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
347,PT01M42.00S,2024-12-20T04:10:03.5Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,54,58,2024-12-20T04:16:25Z,3380000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,346.0,7.0,6.0,1.0
348,PT01M34.00S,2024-12-20T04:10:35.0Z,2,REGULAR,2pt,Jump Shot,[],1628368,17.16491458607096,66.42156862745098,1610612758,54,58,2024-12-20T04:10:39Z,3390000,False,-82.0,109.0,1,left,MISS D. Fox 13' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,13.64,Missed,,,,,,,,,,,,,,,,,,
349,PT01M29.00S,2024-12-20T04:10:40.0Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612747,54,58,2024-12-20T04:10:39Z,3400000,False,,,0,,G. Vincent REBOUND (Off:1 Def:2),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,348.0,3.0,2.0,1.0
350,PT01M13.00S,2024-12-20T04:10:55.9Z,2,REGULAR,2pt,Jump Shot,[],2544,81.94809461235218,75.73529411764706,1610612747,54,58,2024-12-20T04:11:00Z,3410000,False,129.0,117.0,1,right,MISS L. James 17' pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Right Center,17.41,Missed,,,,,,,,,,,,,,,,,,
351,PT01M10.00S,2024-12-20T04:10:58.9Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,54,58,2024-12-20T04:11:00Z,3420000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,350.0,8.0,7.0,1.0
352,PT01M05.00S,2024-12-20T04:11:07.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631108,,,1610612758,54,58,2024-12-20T04:11:14Z,3430000,False,,,0,,M. Christie shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1631108, 201942]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,Mid-Range,8-16 Right,,,,,,,,,,204058.0,2.0,0.0,DeRozan,201942.0,,,,,,
354,PT01M05.00S,2024-12-20T04:11:31.3Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,55,58,2024-12-20T04:11:31Z,3450000,False,,,0,,D. DeRozan Free Throw 1 of 2 (7 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
355,PT01M05.00S,2024-12-20T04:11:39.6Z,2,REGULAR,substitution,out,[],1629216,,,1610612758,55,58,2024-12-20T04:11:45Z,3460000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT01M05.00S,2024-12-20T04:11:39.6Z,2,REGULAR,substitution,in,[],1630559,,,1610612758,55,58,2024-12-20T04:11:45Z,3470000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT01M05.00S,2024-12-20T04:11:54.8Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,56,58,2024-12-20T04:11:54Z,3480000,False,,,0,,D. DeRozan Free Throw 2 of 2 (8 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
358,PT00M50.30S,2024-12-20T04:12:14.7Z,2,REGULAR,turnover,lost ball,[],1629060,,,1610612747,56,58,2024-12-20T04:12:19Z,3490000,False,,,0,,R. Hachimura lost ball TURNOVER (2 TO),"[1629060, 1628368]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,,,,,,,2.0,Fox,1628368.0,,,,,,,,,,,
359,PT00M50.30S,2024-12-20T04:12:14.7Z,2,REGULAR,steal,,[],1628368,,,1610612758,56,58,2024-12-20T04:12:16Z,3500000,False,,,0,,D. Fox STEAL (2 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
360,PT00M42.90S,2024-12-20T04:12:22.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631099,5.995400788436268,97.79411764705883,1610612758,56,58,2024-12-20T04:14:14Z,3510000,False,-239.0,4.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.9,Missed,,,,,,,,,,,,,,,,,,
361,PT00M39.30S,2024-12-20T04:12:25.8Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,56,58,2024-12-20T04:12:29Z,3520000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,360.0,4.0,3.0,1.0
362,PT00M31.00S,2024-12-20T04:12:35.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,90.62089356110381,58.08823529411765,1610612747,56,60,2024-12-20T04:16:00Z,3530000,False,40.0,36.0,1,right,L. James driving Layup (11 PTS) (A. Davis 2 AST),"[2544, 203076]",1610612747.0,LAL,driving,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,5.39,Made,11.0,A. Davis,203076.0,2.0,,,,,,,,,,,,,,
364,PT00M25.50S,2024-12-20T04:12:42.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.783837056504599,60.78431372549019,1610612758,58,60,2024-12-20T04:12:53Z,3550000,False,-54.0,11.0,1,left,D. Fox driving Layup (12 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,5.51,Made,12.0,,,,,,,,,,,,,,,,,
366,PT00M05.20S,2024-12-20T04:13:11.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612747,58,60,2024-12-20T04:13:25Z,3570000,False,,,0,,D. Fox shooting personal FOUL (3 PF) (Reaves 2 FT),"[1628368, 1630559]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,,,,,1628480.0,3.0,0.0,Reaves,1630559.0,,,,,,
368,PT00M05.20S,2024-12-20T04:13:38.8Z,2,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,58,61,2024-12-20T04:13:38Z,3590000,False,,,0,,A. Reaves Free Throw 1 of 2 (11 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
369,PT00M05.20S,2024-12-20T04:13:42.5Z,2,REGULAR,substitution,out,[],1631108,,,1610612747,58,61,2024-12-20T04:13:47Z,3600000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT00M05.20S,2024-12-20T04:13:42.5Z,2,REGULAR,substitution,in,[],1629216,,,1610612747,58,61,2024-12-20T04:13:47Z,3610000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT00M05.20S,2024-12-20T04:13:58.5Z,2,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,58,62,2024-12-20T04:13:58Z,3620000,False,,,0,,A. Reaves Free Throw 2 of 2 (12 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
372,PT00M00.20S,2024-12-20T04:14:14.5Z,2,REGULAR,3pt,Jump Shot,[],1628370,20.05584756898817,6.862745098039216,1610612758,58,62,2024-12-20T04:14:33Z,3630000,False,216.0,136.0,1,left,MISS M. Monk 25' pullup 3PT - blocked,"[1628370, 203076]",1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,25.5,Missed,,,,,,,,,,,,,Davis,203076.0,,,,
373,PT00M00.20S,2024-12-20T04:14:14.5Z,2,REGULAR,block,,[],203076,,,1610612758,58,62,2024-12-20T04:14:19Z,3640000,False,,,0,,A. Davis BLOCK (4 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
374,PT00M00.20S,2024-12-20T04:14:14.5Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,58,62,2024-12-20T04:14:33Z,3650000,False,,,0,,A. Reaves REBOUND (Off:0 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,372.0,3.0,3.0,0.0
375,PT00M00.00S,2024-12-20T04:14:26.3Z,2,REGULAR,period,end,[],0,,,1610612747,58,62,2024-12-20T04:14:26Z,3660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2024-12-20T04:28:45.9Z,3,REGULAR,substitution,out,['startperiod'],1629216,,,1610612747,58,62,2024-12-20T04:29:28Z,3670000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2024-12-20T04:28:45.9Z,3,REGULAR,substitution,in,['startperiod'],1631108,,,1610612747,58,62,2024-12-20T04:29:28Z,3680000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2024-12-20T04:29:38.5Z,3,REGULAR,period,start,[],0,,,1610612758,58,62,2024-12-20T04:29:38Z,3690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT11M45.00S,2024-12-20T04:29:51.9Z,3,REGULAR,3pt,Jump Shot,[],1628368,72.7496714848883,86.51960784313727,1610612758,61,62,2024-12-20T04:29:56Z,3700000,False,183.0,204.0,1,right,D. Fox 27' 3PT  (15 PTS) (D. Sabonis 4 AST),"[1628368, 1627734]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,27.36,Made,15.0,D. Sabonis,1627734.0,4.0,,,,,,,,,,,,,,
381,PT11M31.00S,2024-12-20T04:30:09.7Z,3,REGULAR,turnover,out-of-bounds,[],1629060,,,1610612747,61,62,2024-12-20T04:30:17Z,3720000,False,,,0,,R. Hachimura step out-of-bounds TURNOVER (3 TO),[1629060],1610612747.0,LAL,step,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,,,,,,,3.0,,,1662.0,,,,,,,,,,
382,PT11M19.00S,2024-12-20T04:30:26.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627734,86.67871222076215,50.245098039215684,1610612758,61,62,2024-12-20T04:30:59Z,3730000,False,1.0,73.0,1,right,MISS D. Sabonis 7' driving Hook,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,7.27,Missed,,,,,,,,,,,,,,,,,,
383,PT11M15.00S,2024-12-20T04:30:30.4Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,61,62,2024-12-20T04:30:31Z,3740000,False,,,0,,A. Davis REBOUND (Off:3 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,382.0,11.0,8.0,3.0
384,PT11M03.00S,2024-12-20T04:30:41.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,16.376478318002626,52.94117647058824,1610612747,61,62,2024-12-20T04:31:35Z,3750000,False,-15.0,101.0,1,left,MISS A. Davis 10' driving floating Shot,[203076],1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,10.25,Missed,,,,,,,,,,,,,,,,,,
385,PT11M01.00S,2024-12-20T04:30:43.9Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,61,62,2024-12-20T04:30:46Z,3760000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,384.0,9.0,8.0,1.0
386,PT10M39.00S,2024-12-20T04:31:07.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612758,61,62,2024-12-20T04:31:24Z,3770000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,204058.0,,,,,,,,,,
387,PT10M30.00S,2024-12-20T04:31:42.4Z,3,REGULAR,turnover,lost ball,[],1630559,,,1610612747,61,62,2024-12-20T04:31:48Z,3780000,False,,,0,,A. Reaves lost ball TURNOVER (1 TO),"[1630559, 1628368]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Fox,1628368.0,,,,,,,,,,,
388,PT10M30.00S,2024-12-20T04:31:42.4Z,3,REGULAR,steal,,[],1628368,,,1610612758,61,62,2024-12-20T04:31:44Z,3790000,False,,,0,,D. Fox STEAL (3 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
389,PT10M28.00S,2024-12-20T04:31:47.5Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628368,75.77201051248358,87.99019607843137,1610612758,61,62,2024-12-20T04:32:41Z,3800000,False,190.0,175.0,1,right,MISS D. Fox 25' running pullup 3PT,[1628368],1610612758.0,SAC,running pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
390,PT10M25.00S,2024-12-20T04:31:50.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,61,62,2024-12-20T04:32:41Z,3810000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,389.0,,,
392,PT10M09.00S,2024-12-20T04:32:12.3Z,3,REGULAR,2pt,Jump Shot,[],2544,22.158344283837057,27.941176470588236,1610612747,61,62,2024-12-20T04:32:19Z,3830000,False,110.0,156.0,1,left,MISS L. James 19' pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Right Center,19.09,Missed,,,,,,,,,,,,,,,,,,
393,PT10M06.00S,2024-12-20T04:32:15.3Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,61,62,2024-12-20T04:32:19Z,3840000,False,,,0,,K. Murray REBOUND (Off:1 Def:4),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,392.0,5.0,4.0,1.0
394,PT10M00.00S,2024-12-20T04:32:21.6Z,3,REGULAR,3pt,Jump Shot,[],1628370,79.05716162943496,3.9215686274509802,1610612758,64,62,2024-12-20T06:10:45Z,3850000,False,-230.0,144.0,1,right,M. Monk 27' 3PT  (15 PTS) (D. Fox 4 AST),"[1628370, 1628368]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,27.19,Made,15.0,D. Fox,1628368.0,4.0,,,,,,,,,,,,,,
396,PT09M33.00S,2024-12-20T04:32:49.5Z,3,REGULAR,2pt,Jump Shot,[],1630559,11.777266754270697,66.42156862745098,1610612747,64,62,2024-12-20T04:34:33Z,3870000,False,-82.0,58.0,1,left,MISS A. Reaves 10' driving floating bank Shot,[1630559],1610612747.0,LAL,driving floating bank,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,10.06,Missed,,,,,,,,,,,,,,,,,,
397,PT09M33.00S,2024-12-20T04:32:49.5Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,64,62,2024-12-20T04:33:45Z,3880000,False,,,0,,A. Davis REBOUND (Off:4 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,396.0,12.0,8.0,4.0
398,PT09M33.00S,2024-12-20T04:33:02.4Z,3,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612747,64,62,2024-12-20T04:33:29Z,3890000,False,,,0,,D. Sabonis shooting personal FOUL (3 PF) (Davis 2 FT),"[1627734, 203076]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,204058.0,3.0,0.0,Davis,203076.0,,,,,,
400,PT09M33.00S,2024-12-20T04:33:29.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203076,,,1610612747,64,63,2024-12-20T04:33:29Z,3910000,False,,,0,,A. Davis Free Throw 1 of 2 (10 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
401,PT09M33.00S,2024-12-20T04:33:45.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203076,,,1610612747,64,64,2024-12-20T04:33:45Z,3920000,False,,,0,,A. Davis Free Throw 2 of 2 (11 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
402,PT09M18.00S,2024-12-20T04:34:05.1Z,3,REGULAR,foul,offensive,[],1628370,,,1610612758,64,64,2024-12-20T04:34:19Z,3930000,False,,,0,,M. Monk offensive FOUL (2 PF),"[1628370, 1630559]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Center,,,,,,,,,,204058.0,2.0,0.0,Reaves,1630559.0,,,,,,
404,PT09M18.00S,2024-12-20T04:34:05.1Z,3,REGULAR,turnover,offensive foul,[],1628370,,,1610612758,64,64,2024-12-20T04:34:05Z,3950000,False,,,0,,M. Monk offensive foul TURNOVER (2 TO),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Center,,,,,,,2.0,,,204058.0,,,,,,,,,,
405,PT09M07.00S,2024-12-20T04:34:31.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2544,6.652431011826544,56.86274509803921,1610612747,64,66,2024-12-20T04:35:47Z,3960000,False,-34.0,10.0,1,left,L. James driving Layup (13 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,3.57,Made,13.0,,,,,,,,,,,,,,,,,
407,PT08M56.00S,2024-12-20T04:34:41.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,89.96386333771353,42.64705882352941,1610612758,64,66,2024-12-20T04:34:47Z,3980000,False,-37.0,42.0,1,right,MISS D. Sabonis Layup - blocked,"[1627734, 203076]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,,,,,,,,,Davis,203076.0,,,,
408,PT08M56.00S,2024-12-20T04:34:41.9Z,3,REGULAR,block,,[],203076,,,1610612758,64,66,2024-12-20T04:34:45Z,3990000,False,,,0,,A. Davis BLOCK (5 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
409,PT08M51.00S,2024-12-20T04:34:46.9Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,64,66,2024-12-20T04:34:47Z,4000000,False,,,0,,L. James REBOUND (Off:0 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,407.0,5.0,5.0,0.0
410,PT08M48.00S,2024-12-20T04:34:49.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],2544,31.488173455978973,25.735294117647058,1610612747,64,66,2024-12-20T04:36:43Z,4010000,False,121.0,243.0,1,left,MISS L. James 27' running pullup 3PT,[2544],1610612747.0,LAL,running pullup,,,James,L. James,,,,,Above the Break 3,24+ Right Center,27.2,Missed,,,,,,,,,,,,,,,,,,
411,PT08M45.00S,2024-12-20T04:34:52.2Z,3,REGULAR,rebound,defensive,[],201942,,,1610612758,64,66,2024-12-20T04:34:57Z,4020000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,410.0,3.0,3.0,0.0
412,PT08M38.00S,2024-12-20T04:34:59.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,84.57621550591328,49.01960784313725,1610612758,66,66,2024-12-20T04:37:14Z,4030000,False,-5.0,92.0,1,right,K. Murray 9' driving floating Jump Shot (4 PTS) (D. DeRozan 4 AST),"[1631099, 201942]",1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,9.26,Made,4.0,D. DeRozan,201942.0,4.0,,,,,,,,,,,,,,
414,PT08M24.00S,2024-12-20T04:35:15.7Z,3,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612747,66,66,2024-12-20T04:35:43Z,4050000,False,,,0,,D. Fox shooting personal FOUL (4 PF) (Reaves 2 FT),"[1628368, 1630559]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1662.0,4.0,0.0,Reaves,1630559.0,,,,,,
416,PT08M24.00S,2024-12-20T04:35:44.2Z,3,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,66,67,2024-12-20T04:35:44Z,4070000,False,,,0,,A. Reaves Free Throw 1 of 2 (13 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
417,PT08M24.00S,2024-12-20T04:35:57.7Z,3,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,66,68,2024-12-20T04:35:57Z,4080000,False,,,0,,A. Reaves Free Throw 2 of 2 (14 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
418,PT08M11.00S,2024-12-20T04:36:12.4Z,3,REGULAR,2pt,Jump Shot,[],201942,74.72076215505913,50.73529411764706,1610612758,66,68,2024-12-20T04:37:54Z,4090000,False,4.0,185.0,1,right,MISS D. DeRozan 18' Jump Shot,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,18.51,Missed,,,,,,,,,,,,,,,,,,
419,PT08M07.00S,2024-12-20T04:36:16.4Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,66,68,2024-12-20T04:36:20Z,4100000,False,,,0,,A. Reaves REBOUND (Off:0 Def:4),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,418.0,4.0,4.0,0.0
420,PT07M58.00S,2024-12-20T04:36:25.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,19.530223390275953,45.83333333333333,1610612747,66,68,2024-12-20T04:36:30Z,4110000,False,21.0,131.0,1,left,MISS R. Hachimura 13' turnaround fadeaway Shot,[1629060],1610612747.0,LAL,turnaround fadeaway,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,13.27,Missed,,,,,,,,,,,,,,,,,,
421,PT07M55.00S,2024-12-20T04:36:28.3Z,3,REGULAR,rebound,defensive,[],201942,,,1610612758,66,68,2024-12-20T04:36:30Z,4120000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,420.0,4.0,4.0,0.0
422,PT07M42.00S,2024-12-20T04:36:41.0Z,3,REGULAR,2pt,Jump Shot,[],1628370,73.01248357424441,59.80392156862745,1610612758,68,68,2024-12-20T04:36:46Z,4130000,False,49.0,201.0,1,right,M. Monk 20' turnaround Jump Shot (17 PTS),[1628370],1610612758.0,SAC,turnaround,,,Monk,M. Monk,,,,,Mid-Range,16-24 Center,20.71,Made,17.0,,,,,,,,,,,,,,,,,
423,PT07M29.00S,2024-12-20T04:36:54.1Z,3,REGULAR,2pt,Jump Shot,[],203076,22.552562417871222,72.30392156862744,1610612747,68,68,2024-12-20T04:36:58Z,4140000,False,-112.0,159.0,1,left,MISS A. Davis 19' pullup Shot,[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,19.46,Missed,,,,,,,,,,,,,,,,,,
424,PT07M26.00S,2024-12-20T04:36:57.1Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,68,68,2024-12-20T04:36:58Z,4150000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,423.0,1.0,1.0,0.0
425,PT07M19.00S,2024-12-20T04:37:05.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,91.01511169513797,41.42156862745098,1610612758,68,68,2024-12-20T04:39:20Z,4160000,False,-43.0,32.0,1,right,MISS D. Sabonis driving Layup - blocked,"[1627734, 203076]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,5.35,Missed,,,,,,,,,,,,,Davis,203076.0,,,,
426,PT07M19.00S,2024-12-20T04:37:05.3Z,3,REGULAR,block,,[],203076,,,1610612758,68,68,2024-12-20T04:37:09Z,4170000,False,,,0,,A. Davis BLOCK (6 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
427,PT07M19.00S,2024-12-20T04:37:05.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,68,68,2024-12-20T04:37:11Z,4180000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,425.0,,,
