actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
351,PT10M18.00S,2025-03-20T03:21:37.3Z,3,REGULAR,2pt,Jump Shot,[],1628370,94.92444152431011,69.6078431372549,1610612758,52,61,2025-03-20T03:22:40Z,3420000,False,98.0,-5.0,1,right,MISS M. Monk 9' driving floating Shot,[1628370],1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,Mid-Range,8-16 Right,9.81,Missed,,,,,,,,,,,,,,,,,,
352,PT10M16.00S,2025-03-20T03:21:39.3Z,3,REGULAR,rebound,offensive,[],202685,,,1610612758,52,61,2025-03-20T03:23:05Z,3430000,False,,,0,,J. Valančiūnas REBOUND (Off:3 Def:5),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Right,,,,,,,,,,351.0,8.0,5.0,3.0,,,,,,,
353,PT10M12.00S,2025-03-20T03:21:43.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,94.40999984741211,50.0,1610612758,54,61,2025-03-20T03:21:43Z,3440000,False,0.0,0.0,1,right,J. Valančiūnas tip Layup (6 PTS),[202685],1610612758.0,SAC,tip,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
354,PT10M09.00S,2025-03-20T03:21:46.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629731,9.904730617608408,52.205882352941174,1610612739,54,61,2025-03-20T03:23:36Z,3450000,False,-11.0,41.0,1,left,MISS D. Wade cutting Layup,[1629731],1610612739.0,CLE,cutting,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,,,,,,,,,,,,,,
355,PT10M07.00S,2025-03-20T03:21:48.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612758,54,61,2025-03-20T03:22:00Z,3460000,False,,,0,,J. Valančiūnas REBOUND (Off:3 Def:6),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,,354.0,9.0,6.0,3.0,,,,,,,
356,PT09M52.00S,2025-03-20T03:22:03.4Z,3,REGULAR,3pt,Jump Shot,[],1631165,68.11760840998686,65.44117647058823,1610612758,57,61,2025-03-20T03:22:07Z,3470000,False,77.0,247.0,1,right,K. Ellis 25' 3PT  (9 PTS) (K. Murray 1 AST),"[1631165, 1631099]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,25.9,Made,9.0,,,,,,,,,,,K. Murray,1631099.0,1.0,,,,
358,PT09M30.00S,2025-03-20T03:22:25.6Z,3,REGULAR,3pt,Jump Shot,[],1629731,7.276609724047319,4.411764705882348,1610612739,57,64,2025-03-20T03:22:29Z,3490000,False,228.0,16.0,1,left,D. Wade 3PT  (12 PTS) (M. Strus 2 AST),"[1629731, 1629622]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,22.85,Made,12.0,,,,,,,,,,,M. Strus,1629622.0,2.0,,,,
360,PT09M14.00S,2025-03-20T03:22:41.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,91.63929040735874,42.64705882352941,1610612758,57,64,2025-03-20T03:22:45Z,3510000,False,-37.0,26.0,1,right,MISS J. Valančiūnas Layup,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,4.51,Missed,,,,,,,,,,,,,,,,,,
361,PT09M11.00S,2025-03-20T03:22:44.1Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,57,64,2025-03-20T03:22:45Z,3520000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,360.0,3.0,3.0,0.0,,,,,,,
362,PT09M04.00S,2025-03-20T03:22:50.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,14.241130091984232,48.774509803921575,1610612739,57,66,2025-03-20T03:25:22Z,3530000,False,6.0,81.0,1,left,D. Mitchell 8' driving floating Jump Shot (14 PTS) (E. Mobley 2 AST),"[1628378, 1630596]",1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,8.16,Made,14.0,,,,,,,,,,,E. Mobley,1630596.0,2.0,,,,
364,PT08M54.00S,2025-03-20T03:23:02.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,91.24507227332458,52.205882352941174,1610612758,59,66,2025-03-20T03:23:07Z,3550000,False,11.0,30.0,1,right,J. Valančiūnas Layup (8 PTS) (D. DeRozan 4 AST),"[202685, 201942]",1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,3.18,Made,8.0,,,,,,,,,,,D. DeRozan,201942.0,4.0,,,,
367,PT08M40.00S,2025-03-20T03:23:23.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629622,9.773324572930349,47.30392156862745,1610612739,59,68,2025-03-20T03:23:31Z,3570000,False,13.0,39.0,1,left,M. Strus cutting DUNK (10 PTS) (D. Mitchell 3 AST),"[1629622, 1628378]",1610612739.0,CLE,cutting,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,4.16,Made,10.0,,,,,,,,,,,D. Mitchell,1628378.0,3.0,,,,
369,PT08M26.00S,2025-03-20T03:23:36.6Z,3,REGULAR,3pt,Jump Shot,[],201942,70.87713534822602,23.039215686274503,1610612758,62,68,2025-03-20T03:23:41Z,3590000,False,-135.0,221.0,1,right,D. DeRozan 25' 3PT  (14 PTS) (M. Monk 6 AST),"[201942, 1628370]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,25.91,Made,14.0,,,,,,,,,,,M. Monk,1628370.0,6.0,,,,
371,PT08M07.00S,2025-03-20T03:23:55.6Z,3,REGULAR,3pt,Jump Shot,[],1629731,28.56438896189225,86.27450980392157,1610612739,62,68,2025-03-20T03:23:59Z,3610000,False,-181.0,216.0,1,left,MISS D. Wade 28' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,28.21,Missed,,,,,,,,,,,,,,,,,,
372,PT08M05.00S,2025-03-20T03:23:57.6Z,3,REGULAR,rebound,defensive,[],202685,,,1610612758,62,68,2025-03-20T03:23:59Z,3620000,False,,,0,,J. Valančiūnas REBOUND (Off:3 Def:7),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,371.0,10.0,7.0,3.0,,,,,,,
373,PT07M49.00S,2025-03-20T03:24:19.2Z,3,REGULAR,foul,personal,[],1629622,,,1610612758,62,68,2025-03-20T03:24:26Z,3630000,False,,,0,,M. Strus personal FOUL (2 PF),"[1629622, 202685]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Left,,,,1627524.0,2.0,1.0,Valančiūnas,202685.0,,,,,,,,,,,,
375,PT07M49.00S,2025-03-20T03:24:28.4Z,3,REGULAR,substitution,out,[],1630596,,,1610612758,62,68,2025-03-20T03:24:39Z,3650000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M49.00S,2025-03-20T03:24:28.4Z,3,REGULAR,substitution,out,[],1628378,,,1610612758,62,68,2025-03-20T03:24:39Z,3660000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT07M49.00S,2025-03-20T03:24:28.4Z,3,REGULAR,substitution,in,[],1629660,,,1610612758,62,68,2025-03-20T03:24:39Z,3670000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT07M49.00S,2025-03-20T03:24:28.4Z,3,REGULAR,substitution,in,[],1629631,,,1610612758,62,68,2025-03-20T03:24:39Z,3680000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M34.00S,2025-03-20T03:25:00.5Z,3,REGULAR,3pt,Jump Shot,[],1631165,65.75229960578187,47.30392156862745,1610612758,62,68,2025-03-20T05:15:00Z,3690000,False,-13.0,269.0,1,right,MISS K. Ellis 26' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,26.97,Missed,,,,,,,,,,,,,,,,,,
380,PT07M33.00S,2025-03-20T03:25:01.5Z,3,REGULAR,rebound,offensive,[],202685,,,1610612758,62,68,2025-03-20T03:44:25Z,3700000,False,,,0,,J. Valančiūnas REBOUND (Off:4 Def:7),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Center,,,,,,,,,,379.0,11.0,7.0,4.0,,,,,,,
381,PT07M32.00S,2025-03-20T03:25:09.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612758,62,68,2025-03-20T03:29:04Z,3710000,False,0.0,0.0,1,right,MISS J. Valančiūnas tip Layup,[202685],1610612758.0,SAC,tip,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
382,PT07M31.00S,2025-03-20T03:25:10.7Z,3,REGULAR,rebound,offensive,[],202685,,,1610612758,62,68,2025-03-20T03:44:13Z,3720000,False,,,0,,J. Valančiūnas REBOUND (Off:5 Def:7),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,,381.0,12.0,7.0,5.0,,,,,,,
383,PT07M30.00S,2025-03-20T03:25:12.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612758,64,68,2025-03-20T03:43:50Z,3730000,False,0.0,0.0,1,right,J. Valančiūnas tip Layup (10 PTS),[202685],1610612758.0,SAC,tip,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,0.0,Made,10.0,,,,,,,,,,,,,,,,,
384,PT07M18.00S,2025-03-20T03:25:16.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,10.693166885676746,51.71568627450981,1610612739,64,70,2025-03-20T03:25:22Z,3740000,False,-9.0,48.0,1,left,M. Strus driving finger roll Layup (12 PTS),[1629622],1610612739.0,CLE,driving finger roll,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,12.0,,,,,,,,,,,,,,,,,
386,PT07M06.00S,2025-03-20T03:25:28.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,91.90210249671485,52.69607843137255,1610612758,66,70,2025-03-20T03:51:20Z,3760000,False,13.0,24.0,1,right,J. Valančiūnas cutting DUNK (12 PTS) (M. Monk 7 AST),"[202685, 1628370]",1610612758.0,SAC,cutting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,2.72,Made,12.0,,,,,,,,,,,M. Monk,1628370.0,7.0,,,,
388,PT06M37.00S,2025-03-20T03:25:56.2Z,3,REGULAR,2pt,Jump Shot,[],1629631,10.95597897503285,14.705882352941174,1610612739,66,72,2025-03-20T03:25:59Z,3780000,False,176.0,50.0,1,left,D. Hunter 18' Jump Shot (2 PTS) (T. Jerome 3 AST),"[1629631, 1629660]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right,18.36,Made,2.0,,,,,,,,,,,T. Jerome,1629660.0,3.0,,,,
390,PT06M22.00S,2025-03-20T03:26:11.6Z,3,REGULAR,3pt,Jump Shot,[],201942,89.6681997371879,4.166666666666657,1610612758,66,72,2025-03-20T03:26:15Z,3800000,False,-229.0,45.0,1,right,MISS D. DeRozan 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,23.35,Missed,,,,,,,,,,,,,,,,,,
391,PT06M19.00S,2025-03-20T03:26:14.6Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,66,72,2025-03-20T03:26:15Z,3810000,False,,,0,,D. Wade REBOUND (Off:1 Def:5),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,,,,,,,,,,390.0,6.0,5.0,1.0,,,,,,,
392,PT06M12.00S,2025-03-20T03:26:22.4Z,3,REGULAR,3pt,Jump Shot,[],1629631,27.38173455978975,17.40196078431373,1610612739,66,72,2025-03-20T03:34:04Z,3820000,False,163.0,205.0,1,left,MISS D. Hunter 26' pullup 3PT,[1629631],1610612739.0,CLE,pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,26.18,Missed,,,,,,,,,,,,,,,,,,
393,PT06M09.00S,2025-03-20T03:26:25.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612758,66,72,2025-03-20T03:26:26Z,3830000,False,,,0,,J. Valančiūnas REBOUND (Off:5 Def:8),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,392.0,13.0,8.0,5.0,,,,,,,
394,PT06M03.00S,2025-03-20T03:26:31.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,93.47897503285151,38.970588235294116,1610612758,68,72,2025-03-20T03:34:35Z,3840000,False,-55.0,9.0,1,right,D. DeRozan driving Layup (16 PTS) (K. Ellis 1 AST),"[201942, 1631165]",1610612758.0,SAC,driving,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,5.58,Made,16.0,,,,,,,,,,,K. Ellis,1631165.0,1.0,,,,
396,PT05M56.00S,2025-03-20T03:26:38.3Z,3,REGULAR,2pt,Jump Shot,[],1629731,27.650706307490154,72.28094362745098,1610612739,68,72,2025-03-20T03:26:47Z,3860000,False,-111.0,207.0,1,left,MISS D. Wade 23' pullup Shot,[1629731],1610612739.0,CLE,pullup,,,Wade,D. Wade,,,,,Mid-Range,16-24 Left Center,23.54,Missed,,,,,,,,,,,,,,,,,,
397,PT05M50.00S,2025-03-20T03:26:44.3Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,68,72,2025-03-20T03:26:47Z,3870000,False,,,0,,M. Monk REBOUND (Off:2 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,396.0,4.0,2.0,2.0,,,,,,,
398,PT05M47.00S,2025-03-20T03:27:01.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,68,72,2025-03-20T03:27:01Z,3880000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M47.00S,2025-03-20T03:27:52.8Z,3,REGULAR,substitution,out,[],1628370,,,1610612758,68,72,2025-03-20T03:29:45Z,3890000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M47.00S,2025-03-20T03:27:52.8Z,3,REGULAR,substitution,out,[],202685,,,1610612758,68,72,2025-03-20T03:29:45Z,3900000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M47.00S,2025-03-20T03:27:52.8Z,3,REGULAR,substitution,out,[],1629731,,,1610612758,68,72,2025-03-20T03:29:45Z,3910000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M47.00S,2025-03-20T03:27:52.8Z,3,REGULAR,substitution,in,[],1642269,,,1610612758,68,72,2025-03-20T03:29:45Z,3920000,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M47.00S,2025-03-20T03:27:52.8Z,3,REGULAR,substitution,in,[],1626168,,,1610612758,68,72,2025-03-20T03:29:45Z,3930000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M47.00S,2025-03-20T03:27:52.8Z,3,REGULAR,substitution,in,[],1630241,,,1610612758,68,72,2025-03-20T03:29:45Z,3940000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M33.00S,2025-03-20T03:30:14.5Z,3,REGULAR,3pt,Jump Shot,[],1642269,77.57884362680683,91.42156862745098,1610612758,71,72,2025-03-20T03:30:19Z,3950000,False,207.0,158.0,1,right,D. Carter 26' 3PT step back (5 PTS),[1642269],1610612758.0,SAC,step back,,,Carter,D. Carter,,,,,Above the Break 3,24+ Right Center,26.07,Made,5.0,,,,,,,,,,,,,,,,,
406,PT05M12.00S,2025-03-20T03:30:35.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,10.561760840998687,43.872549019607845,1610612739,71,74,2025-03-20T03:35:22Z,3960000,False,31.0,47.0,1,left,T. Jerome driving floating Jump Shot (14 PTS),[1629660],1610612739.0,CLE,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,14.0,,,,,,,,,,,,,,,,,
407,PT04M49.00S,2025-03-20T03:30:59.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631165,94.13600525624179,54.411764705882355,1610612758,73,74,2025-03-20T03:31:06Z,3970000,False,22.0,3.0,1,right,K. Ellis driving DUNK (11 PTS) (T. Lyles 3 AST),"[1631165, 1626168]",1610612758.0,SAC,driving,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,2.23,Made,11.0,,,,,,,,,,,T. Lyles,1626168.0,3.0,,,,
409,PT04M39.00S,2025-03-20T03:31:08.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,10.036136662286467,52.450980392156865,1610612739,73,74,2025-03-20T03:35:56Z,3990000,False,-12.0,42.0,1,left,MISS J. Allen driving Hook,[1628386],1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,4.36,Missed,,,,,,,,,,,,,,,,,,
410,PT04M37.00S,2025-03-20T03:31:10.3Z,3,REGULAR,rebound,defensive,[],1642269,,,1610612758,73,74,2025-03-20T03:31:11Z,4000000,False,,,0,,D. Carter REBOUND (Off:1 Def:2),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,,,409.0,3.0,2.0,1.0,,,,,,,
411,PT04M35.00S,2025-03-20T03:31:16.0Z,3,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612758,73,74,2025-03-20T03:31:38Z,4010000,False,,,0,,D. Hunter shooting personal FOUL (1 PF) (Carter 2 FT),"[1629631, 1642269]",1610612739.0,CLE,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,1627524.0,1.0,0.0,Carter,1642269.0,,,,,,,,,,,,
413,PT04M35.00S,2025-03-20T03:31:47.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1642269,,,1610612758,74,74,2025-03-20T03:36:08Z,4030000,False,,,0,,D. Carter Free Throw 1 of 2 (6 PTS),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
414,PT04M35.00S,2025-03-20T03:31:49.1Z,3,REGULAR,substitution,out,[],1629622,,,1610612758,74,74,2025-03-20T03:32:00Z,4040000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M35.00S,2025-03-20T03:31:49.1Z,3,REGULAR,substitution,out,[],1628386,,,1610612758,74,74,2025-03-20T03:32:00Z,4050000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M35.00S,2025-03-20T03:31:49.1Z,3,REGULAR,substitution,in,[],1630596,,,1610612758,74,74,2025-03-20T03:32:00Z,4060000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M35.00S,2025-03-20T03:31:49.1Z,3,REGULAR,substitution,in,[],1628378,,,1610612758,74,74,2025-03-20T03:32:00Z,4070000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M35.00S,2025-03-20T03:31:47.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1642269,,,1610612758,75,74,2025-03-20T03:36:08Z,4080000,False,,,0,,D. Carter Free Throw 2 of 2 (7 PTS),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
419,PT04M26.00S,2025-03-20T03:32:18.7Z,3,REGULAR,turnover,lost ball,[],1629660,,,1610612739,75,74,2025-03-20T03:32:27Z,4090000,False,,,0,,T. Jerome lost ball TURNOVER (1 TO),"[1629660, 1642269]",1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,,,,,,,,Carter,1642269.0,,
420,PT04M26.00S,2025-03-20T03:32:18.7Z,3,REGULAR,steal,,[],1642269,,,1610612758,75,74,2025-03-20T03:32:23Z,4100000,False,,,0,,D. Carter STEAL (1 STL),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
421,PT04M19.00S,2025-03-20T03:32:25.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642269,90.71944809461235,48.0392156862745,1610612758,77,74,2025-03-20T03:32:32Z,4110000,False,-10.0,35.0,1,right,D. Carter running DUNK (9 PTS),[1642269],1610612758.0,SAC,running,,,Carter,D. Carter,,,,,Restricted Area,0-8 Center,3.61,Made,9.0,,,,,,,,,,,,,,,,,
422,PT04M08.00S,2025-03-20T03:32:37.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,11.744415243101187,44.11764705882353,1610612739,77,74,2025-03-20T03:38:31Z,4120000,False,29.0,58.0,1,left,MISS D. Mitchell 6' driving Layup,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,6.49,Missed,,,,,,,,,,,,,,,,,,
424,PT04M07.00S,2025-03-20T03:32:38.8Z,3,REGULAR,rebound,defensive,[],201942,,,1610612758,77,74,2025-03-20T03:47:27Z,4140000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,422.0,1.0,1.0,0.0,,,,,,,
425,PT03M53.00S,2025-03-20T03:32:52.5Z,3,REGULAR,3pt,Jump Shot,[],1631099,67.19776609724047,61.51960784313725,1610612758,80,74,2025-03-20T03:39:24Z,4150000,False,58.0,256.0,1,right,K. Murray 26' 3PT pullup (6 PTS) (T. Lyles 4 AST),"[1631099, 1626168]",1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,26.22,Made,6.0,,,,,,,,,,,T. Lyles,1626168.0,4.0,,,,
427,PT03M53.00S,2025-03-20T03:33:04.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,80,74,2025-03-20T03:33:04Z,4170000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M37.00S,2025-03-20T03:36:11.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,10.693166885676746,51.22549019607843,1610612739,80,74,2025-03-20T03:36:22Z,4180000,False,-6.0,48.0,1,left,MISS E. Mobley driving Layup,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,4.84,Missed,,,,,,,,,,,,,,,,,,
429,PT03M37.00S,2025-03-20T03:36:11.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,80,74,2025-03-20T03:36:22Z,4190000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,428.0,,,,,,,,,,
431,PT03M22.00S,2025-03-20T03:36:34.2Z,3,REGULAR,3pt,Jump Shot,[],1642269,67.59198423127464,82.59803921568627,1610612758,83,74,2025-03-20T03:36:40Z,4210000,False,163.0,252.0,1,right,D. Carter 30' 3PT  (12 PTS) (K. Murray 2 AST),"[1642269, 1631099]",1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Right Center,30.02,Made,12.0,,,,,,,,,,,K. Murray,1631099.0,2.0,,,,
433,PT03M12.00S,2025-03-20T03:36:43.8Z,3,REGULAR,turnover,bad pass,[],1628378,,,1610612739,83,74,2025-03-20T03:36:50Z,4230000,False,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 1631165]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,,,,,,,,Ellis,1631165.0,,
434,PT03M12.00S,2025-03-20T03:36:43.8Z,3,REGULAR,steal,,[],1631165,,,1610612758,83,74,2025-03-20T03:36:48Z,4240000,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
435,PT03M06.00S,2025-03-20T03:36:49.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631099,93.08475689881735,50.98039215686275,1610612758,85,74,2025-03-20T03:36:56Z,4250000,False,5.0,13.0,1,right,K. Murray running DUNK (8 PTS) (K. Ellis 2 AST),"[1631099, 1631165]",1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.34,Made,8.0,,,,,,,,,,,K. Ellis,1631165.0,2.0,,,,
437,PT02M49.00S,2025-03-20T03:37:10.8Z,3,REGULAR,foul,personal,[],1631165,,,1610612739,85,74,2025-03-20T03:37:20Z,4270000,False,,,0,,K. Ellis personal FOUL (3 PF),"[1631165, 1629631]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,8-16 Left,,,,1627524.0,3.0,0.0,Hunter,1629631.0,,,,,,,,,,,,
