actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
353,PT09M52.00S,2024-12-09T03:28:38.7Z,3,REGULAR,3pt,Jump Shot,[],1628381,90.75229960578186,95.83333333333334,1610612762,69,50,2024-12-09T03:28:43Z,3460000,False,229.0,34.0,1,right,J. Collins 3PT  (11 PTS) (L. Markkanen 4 AST),"[1628381, 1628374]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,23.18,Made,,,,,11.0,,,L. Markkanen,1628374.0,4.0,,,,,,
355,PT09M46.00S,2024-12-09T03:28:48.2Z,3,REGULAR,3pt,Jump Shot,[],1628370,30.699737187910642,23.284313725490197,1610612758,69,50,2024-12-09T03:30:38Z,3480000,False,134.0,236.0,1,left,MISS M. Monk 27' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,27.13,Missed,,,,,,,,,,,,,,,,
356,PT09M43.00S,2024-12-09T03:28:51.2Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,69,50,2024-12-09T03:30:38Z,3490000,False,,,0,,J. Collins REBOUND (Off:2 Def:4),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,355.0,6.0,4.0,2.0,,,,,,,,,,,,
357,PT09M35.00S,2024-12-09T03:28:58.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,93.77463863337714,55.14705882352941,1610612762,69,50,2024-12-09T03:31:31Z,3500000,False,26.0,6.0,1,right,MISS J. Collins driving Layup - blocked,"[1628381, 201942]",1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,2.64,Missed,,,,,,,,,,,,,,,DeRozan,201942.0
358,PT09M35.00S,2024-12-09T03:28:58.5Z,3,REGULAR,block,,[],201942,,,1610612762,69,50,2024-12-09T03:29:02Z,3510000,False,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
359,PT09M34.00S,2024-12-09T03:28:59.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,69,50,2024-12-09T03:31:31Z,3520000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,357.0,,,,,,,,,,,,,,,
361,PT09M31.00S,2024-12-09T03:29:17.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628381,78.40013140604468,90.44117647058823,1610612762,69,53,2024-12-09T03:29:29Z,3540000,False,202.0,151.0,1,right,J. Collins 25' 3PT  (14 PTS) (K. George 3 AST),"[1628381, 1641718]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,25.21,Made,,,,,14.0,,,K. George,1641718.0,3.0,,,,,,
363,PT09M16.00S,2024-12-09T03:29:32.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,5.338370565045992,51.9607843137255,1610612758,71,53,2024-12-09T03:29:40Z,3560000,False,-10.0,-2.0,1,left,D. Sabonis cutting DUNK (11 PTS) (M. Monk 3 AST),"[1627734, 1628370]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,1.01,Made,,,,,11.0,,,M. Monk,1628370.0,3.0,,,,,,
396,PT09M03.00S,2024-12-09T03:29:39.2Z,3,REGULAR,turnover,bad pass,[],1628381,,,1610612762,71,53,2024-12-09T03:39:12Z,3575000,False,,,0,,J. Collins bad pass TURNOVER (1 TO),"[1628381, 1631099]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,Murray,1631099.0,,,,,,,,,
397,PT09M03.00S,2024-12-09T03:29:39.2Z,3,REGULAR,steal,,[],1631099,,,1610612758,71,53,2024-12-09T03:36:20Z,3577500,False,,,0,,K. Murray STEAL (1 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
367,PT08M56.00S,2024-12-09T03:29:52.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak', 'fromturnover']",201942,5.206964520367937,51.71568627450981,1610612758,73,53,2024-12-09T03:36:26Z,3600000,False,-9.0,-4.0,1,left,D. DeRozan running DUNK (14 PTS) (K. Murray 1 AST),"[201942, 1631099]",1610612758.0,SAC,running,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,0.93,Made,,,,,14.0,,,K. Murray,1631099.0,1.0,,,,,,
369,PT08M41.00S,2024-12-09T03:30:08.1Z,3,REGULAR,3pt,Jump Shot,[],1628381,72.48685939553219,17.401960784313726,1610612762,73,53,2024-12-09T03:30:14Z,3620000,False,-163.0,206.0,1,right,MISS J. Collins 26' pullup 3PT,[1628381],1610612762.0,UTA,pullup,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,26.28,Missed,,,,,,,,,,,,,,,,
370,PT08M38.00S,2024-12-09T03:30:11.1Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,73,53,2024-12-09T03:30:14Z,3630000,False,,,0,,M. Monk REBOUND (Off:1 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,369.0,2.0,1.0,1.0,,,,,,,,,,,,
371,PT08M29.00S,2024-12-09T03:30:19.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,6.389618922470433,46.81372549019608,1610612758,75,53,2024-12-09T03:31:50Z,3640000,False,16.0,8.0,1,left,M. Monk driving Layup (14 PTS),[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,1.76,Made,,,,,14.0,,,,,,,,,,,
372,PT08M29.00S,2024-12-09T03:30:26.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,75,53,2024-12-09T03:30:26Z,3650000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT08M29.00S,2024-12-09T03:32:47.7Z,3,REGULAR,substitution,out,[],1628374,,,1610612762,75,53,2024-12-09T03:33:20Z,3660000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT08M29.00S,2024-12-09T03:32:47.7Z,3,REGULAR,substitution,in,[],1629004,,,1610612762,75,53,2024-12-09T03:33:20Z,3670000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT08M19.00S,2024-12-09T03:33:40.3Z,3,REGULAR,3pt,Jump Shot,[],1628381,67.88764783180025,34.068627450980394,1610612762,75,56,2024-12-09T03:33:55Z,3680000,False,-80.0,249.0,1,right,J. Collins 26' 3PT  (17 PTS) (K. George 4 AST),"[1628381, 1641718]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,26.18,Made,,,,,17.0,,,K. George,1641718.0,4.0,,,,,,
377,PT07M59.00S,2024-12-09T03:33:59.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,17.0335085413929,49.754901960784316,1610612758,77,56,2024-12-09T03:35:25Z,3700000,False,1.0,108.0,1,left,D. Fox 10' driving floating Jump Shot (12 PTS) (D. Sabonis 6 AST),"[1628368, 1627734]",1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,10.76,Made,,,,,12.0,,,D. Sabonis,1627734.0,6.0,,,,,,
379,PT07M37.00S,2024-12-09T03:34:22.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,85.62746386333771,42.15686274509804,1610612762,77,56,2024-12-09T03:36:02Z,3720000,False,-39.0,83.0,1,right,MISS J. Collins 9' turnaround Shot,[1628381],1610612762.0,UTA,turnaround,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,9.14,Missed,,,,,,,,,,,,,,,,
380,PT07M36.00S,2024-12-09T03:34:23.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,77,56,2024-12-09T03:34:33Z,3730000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,379.0,,,,,,,,,,,,,,,
382,PT07M30.00S,2024-12-09T03:34:40.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,17.16491458607096,50.73529411764706,1610612758,77,56,2024-12-09T03:36:32Z,3750000,False,-4.0,109.0,1,left,MISS D. Sabonis 10' floating Shot,[1627734],1610612758.0,SAC,floating,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,10.9,Missed,,,,,,,,,,,,,,,,
383,PT07M29.00S,2024-12-09T03:34:41.7Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,77,56,2024-12-09T03:36:32Z,3760000,False,,,0,,W. Kessler REBOUND (Off:2 Def:9),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,,,382.0,11.0,9.0,2.0,,,,,,,,,,,,
384,PT07M24.00S,2024-12-09T03:34:47.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641718,93.38042049934296,42.15686274509804,1610612762,77,56,2024-12-09T03:39:42Z,3770000,False,-39.0,10.0,1,right,MISS K. George running Layup - blocked,"[1641718, 1627734]",1610612762.0,UTA,running,,,George,K. George,,,,,Restricted Area,0-8 Center,,,4.04,Missed,,,,,,,,,,,,,,,Sabonis,1627734.0
402,PT07M24.00S,2024-12-09T03:34:47.4Z,3,REGULAR,block,,[],1627734,,,1610612762,77,56,2024-12-09T03:38:25Z,3775000,False,,,0,,D. Sabonis BLOCK (1 BLK),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
385,PT07M23.00S,2024-12-09T03:34:48.4Z,3,REGULAR,rebound,offensive,[],1631117,,,1610612762,77,56,2024-12-09T03:39:42Z,3780000,False,,,0,,W. Kessler REBOUND (Off:3 Def:9),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,384.0,12.0,9.0,3.0,,,,,,,,,,,,
386,PT07M23.00S,2024-12-09T03:34:52.6Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631117,94.40999984741211,50.0,1610612762,77,58,2024-12-09T03:39:46Z,3790000,False,0.0,0.0,1,right,W. Kessler tip DUNK (4 PTS),[1631117],1610612762.0,UTA,tip,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,4.0,,,,,,,,,,,
387,PT07M10.00S,2024-12-09T03:35:00.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,9.806176084099869,50.0,1610612758,79,58,2024-12-09T03:38:29Z,3800000,False,0.0,40.0,1,left,D. Sabonis cutting finger roll Layup (13 PTS) (D. DeRozan 4 AST),"[1627734, 201942]",1610612758.0,SAC,cutting finger roll,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,3.97,Made,,,,,13.0,,,D. DeRozan,201942.0,4.0,,,,,,
389,PT06M58.00S,2024-12-09T03:35:12.1Z,3,REGULAR,3pt,Jump Shot,[],1629012,67.09921156373193,43.627450980392155,1610612762,79,61,2024-12-09T03:35:19Z,3820000,False,-32.0,257.0,1,right,C. Sexton 25' 3PT pullup (12 PTS),[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,25.88,Made,,,,,12.0,,,,,,,,,,,
390,PT06M42.00S,2024-12-09T03:35:29.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,8.886333771353483,44.85294117647059,1610612758,79,61,2024-12-09T03:40:08Z,3830000,False,26.0,31.0,1,left,MISS D. DeRozan driving Layup - blocked,"[201942, 1631117]",1610612758.0,SAC,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,4.03,Missed,,,,,,,,,,,,,,,Kessler,1631117.0
391,PT06M42.00S,2024-12-09T03:35:29.3Z,3,REGULAR,block,,[],1631117,,,1610612758,79,61,2024-12-09T03:35:32Z,3840000,False,,,0,,W. Kessler BLOCK (3 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
392,PT06M40.00S,2024-12-09T03:35:31.3Z,3,REGULAR,rebound,defensive,[],1641718,,,1610612762,79,61,2024-12-09T03:40:08Z,3850000,False,,,0,,K. George REBOUND (Off:2 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,390.0,4.0,2.0,2.0,,,,,,,,,,,,
393,PT06M32.00S,2024-12-09T03:35:37.8Z,3,REGULAR,3pt,Jump Shot,[],1629012,91.01511169513797,95.83333333333334,1610612762,79,64,2024-12-09T03:35:44Z,3860000,False,229.0,32.0,1,right,C. Sexton 3PT  (15 PTS) (J. Collins 3 AST),"[1629012, 1628381]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,,,23.14,Made,,,,,15.0,,,J. Collins,1628381.0,3.0,,,,,,
395,PT06M31.00S,2024-12-09T03:35:43.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,79,64,2024-12-09T03:35:43Z,3880000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M31.00S,2024-12-09T03:37:47.9Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,79,64,2024-12-09T03:38:16Z,3890000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M31.00S,2024-12-09T03:37:47.9Z,3,REGULAR,substitution,out,[],1631099,,,1610612758,79,64,2024-12-09T03:38:16Z,3900000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M31.00S,2024-12-09T03:37:47.9Z,3,REGULAR,substitution,in,[],1628989,,,1610612758,79,64,2024-12-09T03:38:16Z,3910000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M31.00S,2024-12-09T03:37:47.9Z,3,REGULAR,substitution,in,[],1631165,,,1610612758,79,64,2024-12-09T03:38:16Z,3920000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M22.00S,2024-12-09T03:38:50.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,13.61695137976347,49.50980392156863,1610612758,81,64,2024-12-09T03:40:42Z,3930000,False,2.0,75.0,1,left,M. Monk 7' driving floating Jump Shot (16 PTS),[1628370],1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,7.55,Made,,,,,16.0,,,,,,,,,,,
404,PT06M05.00S,2024-12-09T03:39:07.5Z,3,REGULAR,turnover,bad pass,[],1641718,,,1610612762,81,64,2024-12-09T03:39:34Z,3940000,False,,,0,,K. George bad pass TURNOVER (3 TO),"[1641718, 1631165]",1610612762.0,UTA,,,,George,K. George,,,,,Restricted Area,0-8 Center,,3.0,,,,,,,,Ellis,1631165.0,,,,,,,,,
405,PT06M05.00S,2024-12-09T03:39:07.5Z,3,REGULAR,steal,,[],1631165,,,1610612758,81,64,2024-12-09T03:39:11Z,3950000,False,,,0,,K. Ellis STEAL (3 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
406,PT06M02.00S,2024-12-09T03:39:12.2Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628989,5.995400788436268,46.81372549019608,1610612758,83,64,2024-12-09T03:41:41Z,3960000,False,16.0,4.0,1,left,K. Huerter running DUNK (16 PTS) (K. Ellis 3 AST),"[1628989, 1631165]",1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,1.64,Made,,,,,16.0,,,K. Ellis,1631165.0,3.0,,,,,,
408,PT05M39.00S,2024-12-09T03:39:37.2Z,3,REGULAR,foul,personal,['2freethrow'],201942,,,1610612762,83,64,2024-12-09T03:39:49Z,3980000,False,,,0,,D. DeRozan shooting personal FOUL (2 PF) (Collins 2 FT),"[201942, 1628381]",1610612758.0,SAC,shooting,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,1627962.0,,,,,,,,,,,,,,2.0,0.0,Collins,1628381.0,,
410,PT05M39.00S,2024-12-09T03:40:04.9Z,3,REGULAR,freethrow,1 of 2,[],1628381,,,1610612762,83,65,2024-12-09T03:40:04Z,4000000,False,,,0,,J. Collins Free Throw 1 of 2 (18 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,Made,,,,,18.0,,,,,,,,,,,
411,PT05M39.00S,2024-12-09T03:40:27.3Z,3,REGULAR,freethrow,2 of 2,[],1628381,,,1610612762,83,66,2024-12-09T03:40:27Z,4010000,False,,,0,,J. Collins Free Throw 2 of 2 (19 PTS),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,Made,,,,,19.0,,,,,,,,,,,
412,PT05M24.00S,2024-12-09T03:40:44.8Z,3,REGULAR,turnover,bad pass,[],1628370,,,1610612758,83,66,2024-12-09T03:40:49Z,4020000,False,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 1641718]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Left Center,,1.0,,,,,,,,George,1641718.0,,,,,,,,,
413,PT05M24.00S,2024-12-09T03:40:44.8Z,3,REGULAR,steal,,[],1641718,,,1610612762,83,66,2024-12-09T03:40:47Z,4030000,False,,,0,,K. George STEAL (2 STL),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
414,PT05M21.00S,2024-12-09T03:40:49.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641718,93.51182654402102,50.49019607843137,1610612762,83,68,2024-12-09T03:43:50Z,4040000,False,2.0,8.0,1,right,K. George running Layup (16 PTS),[1641718],1610612762.0,UTA,running,,,George,K. George,,,,,Restricted Area,0-8 Center,,,0.89,Made,,,,,16.0,,,,,,,,,,,
415,PT05M06.00S,2024-12-09T03:41:02.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,12.434296977660972,41.911764705882355,1610612758,83,68,2024-12-09T03:44:35Z,4050000,False,40.0,64.0,1,left,MISS D. DeRozan 7' fadeaway Shot,[201942],1610612758.0,SAC,fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,7.6,Missed,,,,,,,,,,,,,,,,
416,PT05M05.00S,2024-12-09T03:41:03.8Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,83,68,2024-12-09T03:44:35Z,4060000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,415.0,10.0,7.0,3.0,,,,,,,,,,,,
417,PT05M04.00S,2024-12-09T03:41:06.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,7.046649145860711,44.85294117647059,1610612758,83,68,2024-12-09T03:44:42Z,4070000,False,26.0,14.0,1,left,MISS D. Sabonis putback Layup - blocked,"[1627734, 1631117]",1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,2.91,Missed,,,,,,,,,,,,,,,Kessler,1631117.0
418,PT05M04.00S,2024-12-09T03:41:06.3Z,3,REGULAR,block,,[],1631117,,,1610612758,83,68,2024-12-09T03:41:43Z,4080000,False,,,0,,W. Kessler BLOCK (4 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
419,PT05M02.00S,2024-12-09T03:41:08.3Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,83,68,2024-12-09T03:44:42Z,4090000,False,,,0,,J. Collins REBOUND (Off:2 Def:5),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,417.0,7.0,5.0,2.0,,,,,,,,,,,,
420,PT04M59.00S,2024-12-09T03:41:11.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629004,70.77858081471747,18.872549019607842,1610612762,83,68,2024-12-09T03:45:12Z,4100000,False,-156.0,222.0,1,right,MISS S. Mykhailiuk 27' running pullup 3PT,[1629004],1610612762.0,UTA,running pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,,,27.13,Missed,,,,,,,,,,,,,,,,
421,PT04M56.00S,2024-12-09T03:41:14.7Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,83,68,2024-12-09T03:45:12Z,4110000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,420.0,11.0,8.0,3.0,,,,,,,,,,,,
422,PT04M52.00S,2024-12-09T03:41:24.5Z,3,REGULAR,foul,personal,[],1629012,,,1610612758,83,68,2024-12-09T03:41:40Z,4120000,False,,,0,,C. Sexton personal FOUL (2 PF),"[1629012, 1627734]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Left,1629178.0,,,,,,,,,,,,,,2.0,0.0,Sabonis,1627734.0,,
424,PT04M38.00S,2024-12-09T03:41:50.0Z,3,REGULAR,3pt,Jump Shot,[],1627734,6.915243101182654,95.58823529411765,1610612758,86,68,2024-12-09T03:45:57Z,4140000,False,-228.0,13.0,1,left,D. Sabonis 3PT  (16 PTS) (K. Huerter 3 AST),"[1627734, 1628989]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,22.82,Made,,,,,16.0,,,K. Huerter,1628989.0,3.0,,,,,,
426,PT04M18.00S,2024-12-09T03:42:16.4Z,3,REGULAR,3pt,Jump Shot,[],1629004,87.99277266754271,96.32352941176471,1610612762,86,68,2024-12-09T03:46:32Z,4160000,False,232.0,60.0,1,right,MISS S. Mykhailiuk 3PT,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Right Corner 3,24+ Right,,,23.93,Missed,,,,,,,,,,,,,,,,
427,PT04M16.00S,2024-12-09T03:42:18.4Z,3,REGULAR,rebound,defensive,[],1631165,,,1610612758,86,68,2024-12-09T03:46:32Z,4170000,False,,,0,,K. Ellis REBOUND (Off:1 Def:1),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Right Corner 3,24+ Right,,,,,426.0,2.0,1.0,1.0,,,,,,,,,,,,
428,PT04M06.00S,2024-12-09T03:42:23.3Z,3,REGULAR,2pt,Jump Shot,[],1628370,12.171484888304862,73.2843137254902,1610612758,86,68,2024-12-09T05:32:30Z,4180000,False,-116.0,62.0,1,left,MISS M. Monk 13' pullup Shot,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Mid-Range,8-16 Left,,,13.18,Missed,,,,,,,,,,,,,,,,
429,PT04M04.00S,2024-12-09T03:42:25.3Z,3,REGULAR,rebound,defensive,[],1629004,,,1610612762,86,68,2024-12-09T03:47:00Z,4190000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:1),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,8-16 Left,,,,,428.0,1.0,1.0,0.0,,,,,,,,,,,,
430,PT03M54.00S,2024-12-09T03:42:38.6Z,3,REGULAR,foul,personal,[],201942,,,1610612762,86,68,2024-12-09T03:42:52Z,4200000,False,,,0,,D. DeRozan personal FOUL (3 PF),"[201942, 1629012]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,1627962.0,,,,,,,,,,,,,,3.0,0.0,Sexton,1629012.0,,
432,PT03M54.00S,2024-12-09T03:42:49.1Z,3,REGULAR,substitution,out,[],1631165,,,1610612762,86,68,2024-12-09T03:42:56Z,4220000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M54.00S,2024-12-09T03:42:49.1Z,3,REGULAR,substitution,out,[],1628381,,,1610612762,86,68,2024-12-09T03:42:56Z,4230000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M54.00S,2024-12-09T03:42:49.1Z,3,REGULAR,substitution,in,[],1631099,,,1610612762,86,68,2024-12-09T03:42:56Z,4240000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M54.00S,2024-12-09T03:42:49.1Z,3,REGULAR,substitution,in,[],1628374,,,1610612762,86,68,2024-12-09T03:42:56Z,4250000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M54.00S,2024-12-09T03:43:01.2Z,3,REGULAR,substitution,out,[],1629012,,,1610612762,86,68,2024-12-09T03:43:05Z,4260000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M54.00S,2024-12-09T03:43:01.2Z,3,REGULAR,substitution,in,[],1630548,,,1610612762,86,68,2024-12-09T03:43:05Z,4270000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
