actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
328,PT09M23.00S,2024-12-23T00:20:34.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,86.94152431011827,49.01960784313725,1610612754,54,60,2024-12-23T00:22:26Z,3220000,False,-5.0,70.0,1,right,P. Siakam 7' turnaround Hook (8 PTS) (M. Turner 1 AST),"[1627783, 1626167]",1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,7.04,Made,,,,,,,,,,,,8.0,,,,M. Turner,1626167.0,1.0
330,PT09M23.00S,2024-12-23T00:20:39.4Z,3,REGULAR,foul,personal,['1freethrow'],1627734,,,1610612754,54,60,2024-12-23T00:20:54Z,3240000,False,,,0,,D. Sabonis shooting personal FOUL (2 PF) (Siakam 1 FT),"[1627734, 1627783]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627961.0,2.0,0.0,Siakam,1627783.0,,,,,,,
332,PT09M23.00S,2024-12-23T00:21:09.7Z,3,REGULAR,freethrow,1 of 1,[],1627783,,,1610612754,54,61,2024-12-23T00:21:09Z,3260000,False,,,0,,P. Siakam Free Throw 1 of 1 (9 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,,,,,9.0,,,,,,
333,PT09M10.00S,2024-12-23T00:21:24.1Z,3,REGULAR,3pt,Jump Shot,[],1631099,8.229303547963205,98.52941176470588,1610612758,57,61,2024-12-23T00:21:31Z,3270000,False,-243.0,25.0,1,left,K. Murray 24' 3PT  (7 PTS) (D. DeRozan 2 AST),"[1631099, 201942]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,24.39,Made,,,,,,,,,,,,7.0,,,,D. DeRozan,201942.0,2.0
335,PT08M49.00S,2024-12-23T00:21:48.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,90.62089356110381,55.63725490196079,1610612754,57,61,2024-12-23T00:24:08Z,3290000,False,28.0,36.0,1,right,MISS B. Mathurin cutting Layup,[1631097],1610612754.0,IND,cutting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,4.55,Missed,,,,,,,,,,,,,,,,,,
336,PT08M46.00S,2024-12-23T00:21:51.4Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,57,61,2024-12-23T00:24:08Z,3300000,False,,,0,,M. Monk REBOUND (Off:0 Def:3),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,335.0,3.0,3.0,0.0,,,,,,,,,,,,,,
337,PT08M37.00S,2024-12-23T00:21:57.1Z,3,REGULAR,turnover,bad pass,[],1628370,,,1610612758,57,61,2024-12-23T00:22:03Z,3310000,False,,,0,,M. Monk bad pass TURNOVER (3 TO),"[1628370, 1626167]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,3.0,Turner,1626167.0,,,
338,PT08M37.00S,2024-12-23T00:21:57.1Z,3,REGULAR,steal,,[],1626167,,,1610612754,57,61,2024-12-23T00:21:59Z,3320000,False,,,0,,M. Turner STEAL (2 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
339,PT08M29.00S,2024-12-23T00:22:04.5Z,3,REGULAR,turnover,lost ball,[],1629614,,,1610612754,57,61,2024-12-23T00:22:09Z,3330000,False,,,0,,A. Nembhard lost ball TURNOVER (2 TO),"[1629614, 1627734]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,2.0,Sabonis,1627734.0,,,
340,PT08M29.00S,2024-12-23T00:22:04.5Z,3,REGULAR,steal,,[],1627734,,,1610612758,57,61,2024-12-23T00:22:06Z,3340000,False,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
341,PT08M25.00S,2024-12-23T00:22:11.9Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628370,28.86005256241787,79.16666666666666,1610612758,57,61,2024-12-23T00:26:57Z,3350000,False,-146.0,219.0,1,left,MISS M. Monk 26' running 3PT,[1628370],1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,26.29,Missed,,,,,,,,,,,,,,,,,,
342,PT08M23.00S,2024-12-23T00:22:13.9Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,57,61,2024-12-23T00:26:57Z,3360000,False,,,0,,P. Siakam REBOUND (Off:1 Def:5),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,341.0,6.0,5.0,1.0,,,,,,,,,,,,,,
343,PT08M17.00S,2024-12-23T00:22:17.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631097,91.93495400788436,57.107843137254896,1610612754,57,61,2024-12-23T00:22:29Z,3370000,False,36.0,23.0,1,right,MISS B. Mathurin running Layup,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,4.25,Missed,,,,,,,,,,,,,,,,,,
344,PT08M16.00S,2024-12-23T00:22:18.8Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,57,61,2024-12-23T00:27:47Z,3380000,False,,,0,,D. Sabonis REBOUND (Off:5 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,343.0,16.0,11.0,5.0,,,,,,,,,,,,,,
345,PT08M07.00S,2024-12-23T00:22:30.0Z,3,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612758,57,61,2024-12-23T00:22:42Z,3390000,False,,,0,,P. Siakam shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1627783, 1627734]",1610612754.0,IND,shooting,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627961.0,1.0,0.0,Sabonis,1627734.0,,,,,,,
347,PT08M07.00S,2024-12-23T00:23:01.6Z,3,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,57,61,2024-12-23T00:23:01Z,3410000,False,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
348,PT08M07.00S,2024-12-23T00:23:01.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,57,61,2024-12-23T00:23:01Z,3420000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,347.0,,,,,,,,,,,,,,,,,
349,PT08M07.00S,2024-12-23T00:23:21.6Z,3,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,57,61,2024-12-23T00:23:21Z,3430000,False,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
350,PT08M04.00S,2024-12-23T00:23:23.6Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,57,61,2024-12-23T00:23:23Z,3440000,False,,,0,,P. Siakam REBOUND (Off:1 Def:6),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,349.0,7.0,6.0,1.0,,,,,,,,,,,,,,
351,PT07M55.00S,2024-12-23T00:23:32.8Z,3,REGULAR,3pt,Jump Shot,[],1630169,74.58935611038108,9.068627450980392,1610612754,57,64,2024-12-23T00:23:38Z,3450000,False,-205.0,186.0,1,right,T. Haliburton 27' 3PT  (9 PTS) (P. Siakam 2 AST),"[1630169, 1627783]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,27.69,Made,,,,,,,,,,,,9.0,,,,P. Siakam,1627783.0,2.0
353,PT07M43.00S,2024-12-23T00:23:43.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,13.748357424441524,60.049019607843135,1610612758,57,64,2024-12-23T00:23:53Z,3470000,False,-50.0,77.0,1,left,MISS D. Sabonis 9' driving Layup - blocked,"[1627734, 1629614]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Left,9.17,Missed,,,,,Nembhard,1629614.0,,,,,,,,,,,,
362,PT07M43.00S,2024-12-23T00:23:43.8Z,3,REGULAR,block,,[],1629614,,,1610612758,57,64,2024-12-23T00:25:04Z,3475000,False,,,0,,A. Nembhard BLOCK (1 BLK),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
354,PT07M41.00S,2024-12-23T00:23:45.8Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,57,64,2024-12-23T00:23:53Z,3480000,False,,,0,,D. Sabonis REBOUND (Off:6 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Left,,,353.0,17.0,11.0,6.0,,,,,,,,,,,,,,
355,PT07M41.00S,2024-12-23T00:23:46.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,9.017739816031538,54.166666666666664,1610612758,59,64,2024-12-23T00:42:36Z,3490000,False,-21.0,32.0,1,left,D. Sabonis putback Layup (15 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.84,Made,,,,,,,,,,,,15.0,,,,,,
356,PT07M24.00S,2024-12-23T00:24:06.8Z,3,REGULAR,turnover,traveling,[],1626167,,,1610612754,59,64,2024-12-23T00:24:17Z,3500000,False,,,0,,M. Turner traveling TURNOVER (1 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,201246.0,,,,,,1.0,,,,,
357,PT07M12.00S,2024-12-23T00:24:29.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627734,33.065045992115635,62.745098039215684,1610612758,59,64,2024-12-23T00:24:34Z,3510000,False,-64.0,258.0,1,left,MISS D. Sabonis 26' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,26.6,Missed,,,,,,,,,,,,,,,,,,
358,PT07M10.00S,2024-12-23T00:24:31.0Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,59,64,2024-12-23T00:31:05Z,3520000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:4),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,357.0,4.0,4.0,0.0,,,,,,,,,,,,,,
359,PT06M59.00S,2024-12-23T00:24:44.5Z,3,REGULAR,foul,offensive,[],1626167,,,1610612754,59,64,2024-12-23T00:24:57Z,3530000,False,,,0,,M. Turner offensive FOUL (2 PF),"[1626167, 1628370]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,203591.0,2.0,0.0,Monk,1628370.0,,,,,,,
361,PT06M59.00S,2024-12-23T00:24:44.5Z,3,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,59,64,2024-12-23T00:24:44Z,3550000,False,,,0,,M. Turner offensive foul TURNOVER (2 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,203591.0,,,,,,2.0,,,,,
363,PT06M46.00S,2024-12-23T00:25:16.2Z,3,REGULAR,foul,offensive,[],1627734,,,1610612758,59,64,2024-12-23T00:32:48Z,3560000,False,,,0,,D. Sabonis off-the-ball offensive FOUL (3 PF),"[1627734, 1626167]",1610612758.0,SAC,off-the-ball,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,203591.0,3.0,0.0,Turner,1626167.0,,,,,,,
380,PT06M46.00S,2024-12-23T00:25:16.2Z,3,REGULAR,turnover,offensive foul,[],1627734,,,1610612758,59,64,2024-12-23T00:32:48Z,3575000,False,,,0,,D. Sabonis offensive foul TURNOVER (2 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,203591.0,,,,,,2.0,,,,,
365,PT06M46.00S,2024-12-23T00:25:53.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,59,64,2024-12-23T00:25:16Z,3580000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M38.00S,2024-12-23T00:29:08.2Z,3,REGULAR,substitution,out,[],1628368,,,1610612754,59,64,2024-12-23T00:29:19Z,3610000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M38.00S,2024-12-23T00:29:08.2Z,3,REGULAR,substitution,out,[],1631099,,,1610612754,59,64,2024-12-23T00:29:19Z,3620000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M38.00S,2024-12-23T00:29:08.2Z,3,REGULAR,substitution,in,[],1628989,,,1610612754,59,64,2024-12-23T00:29:19Z,3630000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M38.00S,2024-12-23T00:29:08.2Z,3,REGULAR,substitution,in,[],1626168,,,1610612754,59,64,2024-12-23T00:29:19Z,3640000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M38.00S,2024-12-23T00:29:08.2Z,3,REGULAR,substitution,out,[],1629614,,,1610612754,59,64,2024-12-23T00:30:29Z,3645000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M38.00S,2024-12-23T00:29:08.2Z,3,REGULAR,substitution,in,[],1630167,,,1610612754,59,64,2024-12-23T00:30:29Z,3648750,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M38.00S,2024-12-23T00:29:08.2Z,3,REGULAR,substitution,in,[],204456,,,1610612754,59,64,2024-12-23T00:30:29Z,3649375,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M38.00S,2024-12-23T00:29:08.2Z,3,REGULAR,substitution,out,[],1627783,,,1610612754,59,64,2024-12-23T00:31:03Z,3649687,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M36.00S,2024-12-23T00:29:28.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,92.19776609724047,98.77450980392157,1610612754,59,64,2024-12-23T00:33:10Z,3650000,False,244.0,21.0,1,right,MISS O. Toppin 24' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,24.48,Missed,,,,,,,,,,,,,,,,,,
386,PT06M34.00S,2024-12-23T00:29:30.4Z,3,REGULAR,rebound,offensive,[],1631097,,,1610612754,59,64,2024-12-23T00:33:10Z,3660000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:4),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,385.0,5.0,4.0,1.0,,,,,,,,,,,,,,
387,PT06M24.00S,2024-12-23T00:29:37.5Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",204456,78.40013140604468,34.068627450980394,1610612754,59,66,2024-12-23T00:32:00Z,3670000,False,-80.0,151.0,1,right,T. McConnell 17' Jump Shot (6 PTS) (T. Haliburton 6 AST),"[204456, 1630169]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Left Center,17.03,Made,,,,,,,,,,,,6.0,,,,T. Haliburton,1630169.0,6.0
388,PT06M12.00S,2024-12-23T00:29:49.7Z,3,REGULAR,3pt,Jump Shot,[],1628370,16.507884362680684,0.9803921568627451,1610612758,59,66,2024-12-23T00:30:42Z,3680000,False,245.0,103.0,1,left,MISS M. Monk 26' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
389,PT06M12.00S,2024-12-23T00:29:49.7Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,59,66,2024-12-23T00:30:42Z,3690000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:5),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,388.0,6.0,5.0,1.0,,,,,,,,,,,,,,
390,PT05M53.00S,2024-12-23T00:30:09.1Z,3,REGULAR,3pt,Jump Shot,[],1630169,70.51576872536137,80.88235294117648,1610612754,59,69,2024-12-23T00:34:12Z,3700000,False,154.0,225.0,1,right,T. Haliburton 27' 3PT step back (12 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,27.26,Made,,,,,,,,,,,,12.0,,,,,,
391,PT05M40.00S,2024-12-23T00:30:22.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626168,8.886333771353483,53.67647058823529,1610612758,61,69,2024-12-23T00:34:30Z,3710000,False,-18.0,31.0,1,left,T. Lyles cutting DUNK (2 PTS) (K. Huerter 2 AST),"[1626168, 1628989]",1610612758.0,SAC,cutting,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,3.6,Made,,,,,,,,,,,,2.0,,,,K. Huerter,1628989.0,2.0
397,PT05M32.00S,2024-12-23T00:30:33.8Z,3,REGULAR,2pt,Jump Shot,[],1626167,81.02825229960578,22.54901960784314,1610612754,61,71,2024-12-23T00:34:48Z,3730000,False,-137.0,126.0,1,right,M. Turner 18' Jump Shot (13 PTS) (T. Haliburton 7 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,18.62,Made,,,,,,,,,,,,13.0,,,,T. Haliburton,1630169.0,7.0
398,PT05M17.00S,2024-12-23T00:30:44.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,10.85742444152431,58.08823529411765,1610612758,61,71,2024-12-23T00:43:58Z,3740000,False,-40.0,50.0,1,left,MISS M. Monk 6' cutting Layup,[1628370],1610612758.0,SAC,cutting,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,6.4,Missed,,,,,,,,,,,,,,,,,,
399,PT05M17.00S,2024-12-23T00:30:44.5Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,61,71,2024-12-23T00:31:17Z,3750000,False,,,0,,T. McConnell REBOUND (Off:2 Def:3),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,398.0,5.0,3.0,2.0,,,,,,,,,,,,,,
400,PT05M00.00S,2024-12-23T00:31:02.2Z,3,REGULAR,2pt,Jump Shot,[],1626167,76.69185282522996,47.05882352941176,1610612754,61,73,2024-12-23T00:31:22Z,3760000,False,-15.0,167.0,1,right,M. Turner 16' Jump Shot (15 PTS) (T. McConnell 3 AST),"[1626167, 204456]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,16.72,Made,,,,,,,,,,,,15.0,,,,T. McConnell,204456.0,3.0
403,PT05M00.00S,2024-12-23T00:31:10.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,61,73,2024-12-23T00:31:10Z,3780000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M00.00S,2024-12-23T00:32:00.7Z,3,REGULAR,substitution,out,[],201942,,,1610612758,61,73,2024-12-23T00:33:00Z,3790000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M00.00S,2024-12-23T00:32:00.7Z,3,REGULAR,substitution,out,[],1627734,,,1610612758,61,73,2024-12-23T00:33:00Z,3800000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M00.00S,2024-12-23T00:32:00.7Z,3,REGULAR,substitution,out,[],1631097,,,1610612758,61,73,2024-12-23T00:33:00Z,3810000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M00.00S,2024-12-23T00:32:00.7Z,3,REGULAR,substitution,in,[],203926,,,1610612758,61,73,2024-12-23T00:33:00Z,3820000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M00.00S,2024-12-23T00:32:00.7Z,3,REGULAR,substitution,in,[],1628368,,,1610612758,61,73,2024-12-23T00:33:00Z,3830000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M00.00S,2024-12-23T00:32:00.7Z,3,REGULAR,substitution,in,[],1641767,,,1610612758,61,73,2024-12-23T00:33:00Z,3840000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M40.00S,2024-12-23T00:33:03.5Z,3,REGULAR,3pt,Jump Shot,[],1628370,32.40801576872536,71.07843137254902,1610612758,64,73,2024-12-23T00:44:47Z,3850000,False,-105.0,252.0,1,left,M. Monk 27' 3PT step back (12 PTS) (T. Lyles 1 AST),"[1628370, 1626168]",1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,27.32,Made,,,,,,,,,,,,12.0,,,,T. Lyles,1626168.0,1.0
413,PT04M32.00S,2024-12-23T00:33:13.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,89.70105124835742,53.92156862745098,1610612754,64,73,2024-12-23T00:45:30Z,3870000,False,20.0,44.0,1,right,MISS T. McConnell driving floating Shot,[204456],1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,4.84,Missed,,,,,,,,,,,,,,,,,,
414,PT04M30.00S,2024-12-23T00:33:15.2Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,64,73,2024-12-23T00:45:30Z,3880000,False,,,0,,D. Fox REBOUND (Off:1 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,413.0,4.0,3.0,1.0,,,,,,,,,,,,,,
415,PT04M22.00S,2024-12-23T00:33:21.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203926,13.485545335085414,1.9607843137254901,1610612758,64,73,2024-12-23T00:33:29Z,3890000,False,240.0,74.0,1,left,MISS D. McDermott 25' running 3PT,[203926],1610612758.0,SAC,running,,,McDermott,D. McDermott,,,,,Right Corner 3,24+ Right,25.14,Missed,,,,,,,,,,,,,,,,,,
416,PT04M19.00S,2024-12-23T00:33:24.3Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,64,73,2024-12-23T00:33:29Z,3900000,False,,,0,,T. McConnell REBOUND (Off:2 Def:4),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Right Corner 3,24+ Right,,,415.0,6.0,4.0,2.0,,,,,,,,,,,,,,
417,PT04M14.00S,2024-12-23T00:33:31.2Z,3,REGULAR,foul,personal,[],203926,,,1610612754,64,73,2024-12-23T00:33:46Z,3910000,False,,,0,,D. McDermott personal FOUL (1 PF),"[203926, 204456]",1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,203591.0,1.0,0.0,McConnell,204456.0,,,,,,,
419,PT04M14.00S,2024-12-23T00:33:42.1Z,3,REGULAR,substitution,out,[],1626167,,,1610612754,64,73,2024-12-23T00:33:47Z,3930000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M14.00S,2024-12-23T00:33:42.1Z,3,REGULAR,substitution,in,[],1627783,,,1610612754,64,73,2024-12-23T00:33:47Z,3940000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M06.00S,2024-12-23T00:33:58.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,91.27792378449409,43.872549019607845,1610612754,64,75,2024-12-23T00:46:21Z,3950000,False,-31.0,29.0,1,right,O. Toppin driving Layup (7 PTS) (T. Haliburton 8 AST),"[1630167, 1630169]",1610612754.0,IND,driving,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,4.25,Made,,,,,,,,,,,,7.0,,,,T. Haliburton,1630169.0,8.0
423,PT03M56.00S,2024-12-23T00:34:12.0Z,3,REGULAR,foul,personal,[],1627783,,,1610612758,64,75,2024-12-23T00:34:50Z,3970000,False,,,0,,P. Siakam personal FOUL (2 PF),"[1627783, 1626168]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627961.0,2.0,0.0,Lyles,1626168.0,,,,,,,
425,PT03M50.00S,2024-12-23T00:34:43.2Z,3,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612758,64,75,2024-12-23T00:34:54Z,3990000,False,,,0,,P. Siakam shooting personal FOUL (3 PF) (Fox 2 FT),"[1627783, 1628368]",1610612754.0,IND,shooting,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,203591.0,3.0,0.0,Fox,1628368.0,,,,,,,
427,PT03M50.00S,2024-12-23T00:35:11.0Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,65,75,2024-12-23T00:35:11Z,4010000,False,,,0,,D. Fox Free Throw 1 of 2 (16 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,,,,,16.0,,,,,,
