actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
441,PT06M32.00S,2024-10-29T03:47:34.1Z,3,REGULAR,2pt,Jump Shot,[],1631099,91.27792378449409,75.73529411764706,1610612758,65,58,2024-10-29T03:47:46Z,4230000,False,129.0,29.0,1,right,K. Murray 13' fadeaway Jump Shot (2 PTS),[1631099],1610612758.0,SAC,fadeaway,,,Murray,K. Murray,,,,,Mid-Range,8-16 Right,13.2,Made,,,,,,,,,2.0,,,,,,,,,
443,PT06M11.00S,2024-10-29T03:47:54.3Z,3,REGULAR,2pt,Jump Shot,[],1629014,7.703679369250986,74.75490196078431,1610612757,65,58,2024-10-29T03:48:03Z,4250000,False,-124.0,20.0,1,left,MISS A. Simons 12' fadeaway Shot,[1629014],1610612757.0,POR,fadeaway,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,12.54,Missed,,,,,,,,,,,,,,,,,,
444,PT06M08.00S,2024-10-29T03:47:57.3Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,65,58,2024-10-29T03:48:03Z,4260000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,443.0,9.0,7.0,2.0,,,,,,,,,,,,,,
445,PT06M03.00S,2024-10-29T03:48:03.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627734,92.85479632063075,44.11764705882353,1610612758,67,58,2024-10-29T03:48:11Z,4270000,False,-29.0,15.0,1,right,D. Sabonis running Layup (11 PTS),[1627734],1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.29,Made,,,,,,,,,11.0,,,,,,,,,
446,PT05M48.00S,2024-10-29T03:48:17.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,7.440867279894875,56.61764705882353,1610612757,67,58,2024-10-29T03:48:23Z,4280000,False,-33.0,17.0,1,left,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
447,PT05M45.00S,2024-10-29T03:48:20.2Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,67,58,2024-10-29T03:48:20Z,4290000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,446.0,10.0,8.0,2.0,,,,,,,,,,,,,,
448,PT05M36.00S,2024-10-29T03:48:28.8Z,3,REGULAR,3pt,Jump Shot,[],1628989,93.38042049934296,97.30392156862744,1610612758,70,58,2024-10-29T03:48:34Z,4300000,False,237.0,10.0,1,right,K. Huerter 3PT  (14 PTS) (D. DeRozan 3 AST),"[1628989, 201942]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,23.67,Made,,,,,,,,,14.0,D. DeRozan,201942.0,3.0,,,,,,
450,PT05M35.00S,2024-10-29T03:48:35.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,70,58,2024-10-29T03:48:35Z,4320000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M09.00S,2024-10-29T03:51:55.2Z,3,REGULAR,2pt,Jump Shot,[],1631133,5.995400788436268,30.637254901960787,1610612757,70,58,2024-10-29T03:52:03Z,4330000,False,97.0,4.0,1,left,MISS J. Walker 9' turnaround fadeaway Shot,[1631133],1610612757.0,POR,turnaround fadeaway,,,Walker,J. Walker,,,,,Mid-Range,8-16 Right,9.69,Missed,,,,,,,,,,,,,,,,,,
452,PT05M07.00S,2024-10-29T03:51:57.2Z,3,REGULAR,rebound,defensive,[],201942,,,1610612758,70,58,2024-10-29T03:52:03Z,4340000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:3),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,451.0,4.0,3.0,1.0,,,,,,,,,,,,,,
453,PT04M58.00S,2024-10-29T03:52:07.3Z,3,REGULAR,2pt,Jump Shot,[],201942,88.64980289093299,71.07843137254902,1610612758,72,58,2024-10-29T03:52:56Z,4350000,False,105.0,54.0,1,right,D. DeRozan 11' turnaround fadeaway Jump Shot (21 PTS),[201942],1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,11.85,Made,,,,,,,,,21.0,,,,,,,,,
454,PT04M40.00S,2024-10-29T03:52:26.2Z,3,REGULAR,foul,personal,[],1628368,,,1610612757,72,58,2024-10-29T03:52:39Z,4360000,False,,,0,,D. Fox personal FOUL (3 PF),"[1628368, 1630703]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1627962.0,,,,,3.0,0.0,Henderson,1630703.0,,
456,PT04M40.00S,2024-10-29T03:52:37.9Z,3,REGULAR,substitution,out,[],203924,,,1610612757,72,58,2024-10-29T03:52:42Z,4380000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M40.00S,2024-10-29T03:52:37.9Z,3,REGULAR,substitution,in,[],1631200,,,1610612757,72,58,2024-10-29T03:52:42Z,4390000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M27.00S,2024-10-29T03:53:04.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,8.229303547963205,65.19607843137256,1610612757,72,58,2024-10-29T03:53:14Z,4400000,False,-76.0,25.0,1,left,MISS K. Murray 8' driving Layup,[1631200],1610612757.0,POR,driving,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,8.0,Missed,,,,,,,,,,,,,,,,,,
459,PT04M23.00S,2024-10-29T03:53:08.2Z,3,REGULAR,rebound,offensive,[],1631133,,,1610612757,72,58,2024-10-29T03:53:14Z,4410000,False,,,0,,J. Walker REBOUND (Off:2 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,458.0,3.0,1.0,2.0,,,,,,,,,,,,,,
460,PT04M22.00S,2024-10-29T03:53:08.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,5.863994743758213,50.73529411764706,1610612757,72,60,2024-10-29T03:54:04Z,4420000,False,-4.0,3.0,1,left,J. Walker putback Layup (6 PTS),[1631133],1610612757.0,POR,putback,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,,,,,6.0,,,,,,,,,
461,PT04M05.00S,2024-10-29T03:53:25.2Z,3,REGULAR,2pt,Jump Shot,[],1628989,76.16622864651774,51.225490196078425,1610612758,74,60,2024-10-29T03:53:35Z,4430000,False,6.0,172.0,1,right,K. Huerter 17' pullup Jump Shot (16 PTS) (D. Sabonis 4 AST),"[1628989, 1627734]",1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Center,17.16,Made,,,,,,,,,16.0,D. Sabonis,1627734.0,4.0,,,,,,
463,PT03M52.00S,2024-10-29T03:53:38.4Z,3,REGULAR,3pt,Jump Shot,[],1631200,2.9730617608409986,95.58823529411765,1610612757,74,63,2024-10-29T03:53:44Z,4450000,False,-228.0,-25.0,1,left,K. Murray 3PT  (7 PTS) (D. Ayton 1 AST),"[1631200, 1629028]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,22.92,Made,,,,,,,,,7.0,D. Ayton,1629028.0,1.0,,,,,,
465,PT03M31.00S,2024-10-29T03:54:00.2Z,3,REGULAR,2pt,Hook,[],1627734,93.9060446780552,32.84313725490196,1610612758,76,63,2024-10-29T03:54:10Z,4470000,False,-86.0,5.0,1,right,D. Sabonis 8' turnaround Hook (13 PTS),[1627734],1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,8.59,Made,,,,,,,,,13.0,,,,,,,,,
466,PT03M17.00S,2024-10-29T03:54:13.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,5.995400788436268,55.88235294117647,1610612757,76,65,2024-10-29T03:54:19Z,4480000,False,-29.0,4.0,1,left,D. Ayton Hook (16 PTS) (S. Henderson 4 AST),"[1629028, 1630703]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,,,,,16.0,S. Henderson,1630703.0,4.0,,,,,,
468,PT03M11.00S,2024-10-29T03:54:20.3Z,3,REGULAR,2pt,Jump Shot,[],1628368,77.87450722733246,32.84313725490196,1610612758,78,65,2024-10-29T03:55:58Z,4500000,False,-86.0,155.0,1,right,D. Fox 17' pullup Jump Shot (20 PTS) (D. Sabonis 5 AST),"[1628368, 1627734]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,17.76,Made,,,,,,,,,20.0,D. Sabonis,1627734.0,5.0,,,,,,
470,PT02M59.00S,2024-10-29T03:54:34.5Z,3,REGULAR,foul,personal,[],1631099,,,1610612757,78,65,2024-10-29T03:54:45Z,4520000,False,,,0,,K. Murray personal FOUL (4 PF),"[1631099, 1629014]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Center,,,,,,,,,,200834.0,,,,,4.0,0.0,Simons,1629014.0,,
472,PT02M59.00S,2024-10-29T03:54:48.5Z,3,REGULAR,substitution,out,[],1628368,,,1610612757,78,65,2024-10-29T03:55:20Z,4540000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M59.00S,2024-10-29T03:54:48.5Z,3,REGULAR,substitution,out,[],1628989,,,1610612757,78,65,2024-10-29T03:55:20Z,4550000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M59.00S,2024-10-29T03:54:48.5Z,3,REGULAR,substitution,out,[],1631099,,,1610612757,78,65,2024-10-29T03:55:20Z,4560000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M59.00S,2024-10-29T03:54:48.5Z,3,REGULAR,substitution,out,[],1629028,,,1610612757,78,65,2024-10-29T03:55:20Z,4570000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M59.00S,2024-10-29T03:54:48.5Z,3,REGULAR,substitution,in,[],1626168,,,1610612757,78,65,2024-10-29T03:55:20Z,4580000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M59.00S,2024-10-29T03:54:48.5Z,3,REGULAR,substitution,in,[],1628370,,,1610612757,78,65,2024-10-29T03:55:20Z,4590000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M59.00S,2024-10-29T03:54:48.5Z,3,REGULAR,substitution,in,[],1631165,,,1610612757,78,65,2024-10-29T03:55:20Z,4600000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M59.00S,2024-10-29T03:54:48.5Z,3,REGULAR,substitution,in,[],1642270,,,1610612757,78,65,2024-10-29T03:55:20Z,4610000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M51.00S,2024-10-29T03:55:29.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,15.982260183968464,58.333333333333336,1610612757,78,67,2024-10-29T03:55:35Z,4620000,False,-42.0,98.0,1,left,S. Henderson 10' floating Jump Shot (10 PTS),[1630703],1610612757.0,POR,floating,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,10.62,Made,,,,,,,,,10.0,,,,,,,,,
481,PT02M38.00S,2024-10-29T03:55:44.9Z,3,REGULAR,foul,personal,[],1631133,,,1610612758,78,67,2024-10-29T03:55:54Z,4630000,False,,,0,,J. Walker personal FOUL (2 PF),"[1631133, 201942]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Right,,,,,,,,,,200834.0,,,,,2.0,0.0,DeRozan,201942.0,,
483,PT02M38.00S,2024-10-29T03:55:53.5Z,3,REGULAR,substitution,out,[],1629014,,,1610612758,78,67,2024-10-29T03:55:58Z,4650000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M38.00S,2024-10-29T03:55:53.5Z,3,REGULAR,substitution,in,[],1630166,,,1610612758,78,67,2024-10-29T03:55:58Z,4660000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M30.00S,2024-10-29T03:56:22.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,92.19776609724047,57.107843137254896,1610612758,78,67,2024-10-29T03:56:29Z,4670000,False,36.0,21.0,1,right,MISS D. DeRozan turnaround bank Shot,[201942],1610612758.0,SAC,turnaround bank,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,,,,,,,,,,
486,PT02M28.00S,2024-10-29T03:56:24.3Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,78,67,2024-10-29T03:56:29Z,4680000,False,,,0,,D. Clingan REBOUND (Off:1 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,485.0,3.0,2.0,1.0,,,,,,,,,,,,,,
487,PT02M23.00S,2024-10-29T03:56:29.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,5.206964520367937,45.83333333333333,1610612757,78,69,2024-10-29T03:56:43Z,4690000,False,21.0,-4.0,1,left,S. Henderson driving Layup (12 PTS),[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,,,12.0,,,,,,,,,
489,PT02M07.00S,2024-10-29T03:56:45.2Z,3,REGULAR,3pt,Jump Shot,[],1628370,69.33311432325887,70.83333333333334,1610612758,81,69,2024-10-29T03:58:57Z,4710000,False,104.0,236.0,1,right,M. Monk 25' 3PT pullup (6 PTS) (D. Sabonis 6 AST),"[1628370, 1627734]",1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,25.78,Made,,,,,,,,,6.0,D. Sabonis,1627734.0,6.0,,,,,,
491,PT01M52.00S,2024-10-29T03:56:59.5Z,3,REGULAR,3pt,Jump Shot,[],1631133,22.421156373193167,10.784313725490197,1610612757,81,69,2024-10-29T03:57:05Z,4730000,False,196.0,158.0,1,left,MISS J. Walker 25' 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
492,PT01M50.00S,2024-10-29T03:57:01.5Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,81,69,2024-10-29T03:57:05Z,4740000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,491.0,11.0,9.0,2.0,,,,,,,,,,,,,,
494,PT01M46.00S,2024-10-29T03:57:13.5Z,3,REGULAR,substitution,out,[],201942,,,1610612758,81,69,2024-10-29T03:57:17Z,4760000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT01M46.00S,2024-10-29T03:57:13.5Z,3,REGULAR,substitution,in,[],1631099,,,1610612758,81,69,2024-10-29T03:57:17Z,4770000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT01M36.00S,2024-10-29T03:57:39.0Z,3,REGULAR,3pt,Jump Shot,[],1627734,68.15045992115637,32.35294117647059,1610612758,84,69,2024-10-29T03:57:48Z,4780000,False,-88.0,247.0,1,right,D. Sabonis 26' 3PT  (16 PTS) (K. Ellis 1 AST),"[1627734, 1631165]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,26.22,Made,,,,,,,,,16.0,K. Ellis,1631165.0,1.0,,,,,,
587,PT01M21.00S,2024-10-29T03:58:27.9Z,3,REGULAR,turnover,lost ball,[],1630166,,,1610612757,84,69,2024-10-29T04:16:42Z,4795000,False,,,0,,D. Avdija lost ball TURNOVER (2 TO),"[1630166, 1631165]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,Ellis,1631165.0,,,,,,,,,,,
588,PT01M21.00S,2024-10-29T03:58:27.9Z,3,REGULAR,steal,,[],1631165,,,1610612758,84,69,2024-10-29T04:14:47Z,4797500,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
498,PT01M17.00S,2024-10-29T03:59:16.8Z,3,REGULAR,jumpball,recovered,[],1642270,,,1610612758,84,69,2024-10-29T04:16:58Z,4800000,False,,,0,,Jump Ball D. Avdija vs. K. Ellis: Tip to D. Clingan,"[1642270, 1630166, 1631165]",1610612757.0,POR,heldball,D. Clingan,1642270.0,Clingan,D. Clingan,Avdija,1630166.0,Ellis,1631165.0,,,,,,,,,,,,,,,,,,,,,,
611,PT01M17.00S,2024-10-29T03:59:19.6Z,3,REGULAR,turnover,lost ball,[],1631165,,,1610612758,84,69,2024-10-29T04:17:35Z,4825000,False,,,0,,K. Ellis lost ball TURNOVER (1 TO),"[1631165, 1630166]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Avdija,1630166.0,,,,,,,,,,,
612,PT01M17.00S,2024-10-29T03:59:19.6Z,3,REGULAR,steal,,[],1630166,,,1610612757,84,69,2024-10-29T04:17:35Z,4827500,False,,,0,,D. Avdija STEAL (2 STL),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
501,PT01M08.00S,2024-10-29T03:59:22.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631133,6.1268068331143235,4.411764705882353,1610612757,84,69,2024-10-29T04:17:35Z,4830000,False,228.0,5.0,1,left,MISS J. Walker 3PT,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
502,PT01M03.00S,2024-10-29T03:59:26.4Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,84,69,2024-10-29T03:59:26Z,4840000,False,,,0,,M. Monk REBOUND (Off:0 Def:3),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,,,501.0,3.0,3.0,0.0,,,,,,,,,,,,,,
503,PT00M59.20S,2024-10-29T03:59:31.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,78.0059132720105,88.97058823529412,1610612758,87,69,2024-10-29T03:59:38Z,4850000,False,195.0,154.0,1,right,M. Monk 24' 3PT running (9 PTS) (D. Sabonis 7 AST),"[1628370, 1627734]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,24.85,Made,,,,,,,,,9.0,D. Sabonis,1627734.0,7.0,,,,,,
505,PT00M39.40S,2024-10-29T03:59:57.8Z,3,REGULAR,foul,personal,['2freethrow'],1631165,,,1610612757,87,69,2024-10-29T04:00:04Z,4870000,False,,,0,,K. Ellis shooting personal FOUL (1 PF) (Avdija 2 FT),"[1631165, 1630166]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1627962.0,,,,,1.0,0.0,Avdija,1630166.0,,
509,PT00M39.40S,2024-10-29T04:00:34.7Z,3,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,87,70,2024-10-29T04:00:34Z,4890000,False,,,0,,D. Avdija Free Throw 1 of 2 (8 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
510,PT00M39.40S,2024-10-29T04:00:36.8Z,3,REGULAR,substitution,out,[],1631165,,,1610612757,87,70,2024-10-29T04:00:39Z,4900000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT00M39.40S,2024-10-29T04:00:36.8Z,3,REGULAR,substitution,in,[],1628368,,,1610612757,87,70,2024-10-29T04:00:39Z,4910000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT00M39.40S,2024-10-29T04:00:43.7Z,3,REGULAR,substitution,out,[],1631133,,,1610612757,87,70,2024-10-29T04:00:52Z,4920000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT00M39.40S,2024-10-29T04:00:43.7Z,3,REGULAR,substitution,in,[],1641712,,,1610612757,87,70,2024-10-29T04:00:52Z,4930000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M39.40S,2024-10-29T04:01:05.5Z,3,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,87,71,2024-10-29T04:01:05Z,4940000,False,,,0,,D. Avdija Free Throw 2 of 2 (9 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
515,PT00M34.30S,2024-10-29T04:01:15.2Z,3,REGULAR,3pt,Jump Shot,[],1628370,71.04139290407359,81.86274509803921,1610612758,87,71,2024-10-29T04:06:31Z,4950000,False,159.0,220.0,1,right,MISS M. Monk 27' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,27.14,Missed,,,,,,,,,,,,,,,,,,
516,PT00M31.10S,2024-10-29T04:01:18.4Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,87,71,2024-10-29T04:01:21Z,4960000,False,,,0,,D. Clingan REBOUND (Off:1 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,,,515.0,4.0,3.0,1.0,,,,,,,,,,,,,,
517,PT00M10.80S,2024-10-29T04:01:38.6Z,3,REGULAR,turnover,lost ball,[],1630703,,,1610612757,87,71,2024-10-29T04:01:45Z,4970000,False,,,0,,S. Henderson lost ball TURNOVER (2 TO),"[1630703, 1628368]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,Fox,1628368.0,,,,,,,,,,,
518,PT00M10.80S,2024-10-29T04:01:38.6Z,3,REGULAR,steal,,[],1628368,,,1610612758,87,71,2024-10-29T04:10:31Z,4980000,False,,,0,,D. Fox STEAL (2 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
519,PT00M08.00S,2024-10-29T04:01:46.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612758,87,71,2024-10-29T04:02:03Z,4990000,False,,,0,,D. Avdija shooting personal FOUL (2 PF) (Murray 2 FT),"[1630166, 1631099]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628954.0,,,,,2.0,0.0,Murray,1631099.0,,
521,PT00M08.00S,2024-10-29T04:02:14.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631099,,,1610612758,88,71,2024-10-29T04:02:14Z,5010000,False,,,0,,K. Murray Free Throw 1 of 2 (3 PTS),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
522,PT00M08.00S,2024-10-29T04:02:16.0Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,88,71,2024-10-29T04:02:37Z,5020000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT00M08.00S,2024-10-29T04:02:16.0Z,3,REGULAR,substitution,out,[],1627734,,,1610612758,88,71,2024-10-29T04:02:37Z,5030000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT00M08.00S,2024-10-29T04:02:16.0Z,3,REGULAR,substitution,out,[],1630166,,,1610612758,88,71,2024-10-29T04:02:37Z,5040000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT00M08.00S,2024-10-29T04:02:16.0Z,3,REGULAR,substitution,in,[],203458,,,1610612758,88,71,2024-10-29T04:02:37Z,5050000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT00M08.00S,2024-10-29T04:02:16.0Z,3,REGULAR,substitution,in,[],1631165,,,1610612758,88,71,2024-10-29T04:02:37Z,5060000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT00M08.00S,2024-10-29T04:02:16.0Z,3,REGULAR,substitution,in,[],1629014,,,1610612758,88,71,2024-10-29T04:02:37Z,5070000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
