actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
256,PT02M05.00S,2024-11-16T04:00:32.9Z,2,REGULAR,2pt,Jump Shot,[],1628368,80.76544021024968,74.01960784313727,1610612758,49,58,2024-11-16T04:02:23Z,2530000,False,120.0,128.0,1,right,D. Fox 17' pullup Jump Shot (18 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right Center,,,,,,17.57,Made,,18.0,,,,,,,,,,,
257,PT01M48.00S,2024-11-16T04:00:48.0Z,2,REGULAR,2pt,Jump Shot,[],203944,22.421156373193167,54.41176470588235,1610612750,49,60,2024-11-16T04:00:51Z,2540000,False,-22.0,158.0,1,left,J. Randle 15' pullup Jump Shot (11 PTS),[203944],1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,,,,,,15.98,Made,,11.0,,,,,,,,,,,
258,PT01M35.00S,2024-11-16T04:01:01.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,81.553876478318,46.07843137254902,1610612758,49,60,2024-11-16T04:01:11Z,2550000,False,-20.0,121.0,1,right,MISS D. Fox 12' turnaround Shot,[1628368],1610612758.0,SAC,turnaround,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.25,Missed,,,,,,,,,,,,,
259,PT01M32.00S,2024-11-16T04:01:04.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,49,60,2024-11-16T04:01:04Z,2560000,False,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,258.0,,5.0,4.0,1.0,,,,,,,,
260,PT01M25.00S,2024-11-16T04:01:14.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,9.411957950065702,51.470588235294116,1610612750,49,60,2024-11-16T04:03:19Z,2570000,False,-7.0,36.0,1,left,MISS A. Edwards driving reverse Layup,[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,3.68,Missed,,,,,,,,,,,,,
261,PT01M23.00S,2024-11-16T04:01:16.4Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,49,60,2024-11-16T04:03:19Z,2580000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,260.0,,5.0,4.0,1.0,,,,,,,,
262,PT01M18.00S,2024-11-16T04:01:20.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626168,92.59198423127464,56.127450980392155,1610612758,51,60,2024-11-16T04:03:36Z,2590000,False,31.0,17.0,1,right,T. Lyles running Layup (7 PTS) (D. Sabonis 3 AST),"[1626168, 1627734]",1610612758.0,SAC,running,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,3.51,Made,,7.0,,,,,,,D. Sabonis,1627734.0,3.0,,
264,PT00M57.30S,2024-11-16T04:01:40.2Z,2,REGULAR,2pt,Jump Shot,[],203944,16.245072273324574,30.88235294117647,1610612750,51,60,2024-11-16T04:04:00Z,2610000,False,96.0,100.0,1,left,MISS J. Randle 13' turnaround fadeaway Shot,[203944],1610612750.0,MIN,turnaround fadeaway,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,,,,13.85,Missed,,,,,,,,,,,,,
265,PT00M55.90S,2024-11-16T04:01:41.6Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,51,60,2024-11-16T04:04:00Z,2620000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,,,264.0,,6.0,5.0,1.0,,,,,,,,
266,PT00M43.60S,2024-11-16T04:01:55.9Z,2,REGULAR,3pt,Jump Shot,[],1628989,71.30420499342969,20.833333333333336,1610612758,51,60,2024-11-16T04:04:35Z,2630000,False,-146.0,217.0,1,right,MISS K. Huerter 26' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,26.16,Missed,,,,,,,,,,,,,
267,PT00M41.80S,2024-11-16T04:01:57.7Z,2,REGULAR,rebound,offensive,[],1628368,,,1610612758,51,60,2024-11-16T04:04:35Z,2640000,False,,,0,,D. Fox REBOUND (Off:2 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,266.0,,3.0,1.0,2.0,,,,,,,,
268,PT00M38.40S,2024-11-16T04:01:59.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,66.70499342969777,57.107843137254896,1610612758,54,60,2024-11-16T04:02:04Z,2650000,False,36.0,260.0,1,right,D. Fox 26' 3PT  (21 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,26.29,Made,,21.0,,,,,,,,,,,
269,PT00M32.30S,2024-11-16T04:02:11.1Z,2,REGULAR,3pt,Jump Shot,[],1630162,32.14520367936925,31.862745098039213,1610612750,54,60,2024-11-16T04:05:00Z,2660000,False,91.0,250.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,26.57,Missed,,,,,,,,,,,,,
270,PT00M30.20S,2024-11-16T04:02:13.2Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,54,60,2024-11-16T04:05:00Z,2670000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,269.0,,7.0,6.0,1.0,,,,,,,,
271,PT00M12.50S,2024-11-16T04:02:31.9Z,2,REGULAR,turnover,lost ball,[],1628368,,,1610612758,54,60,2024-11-16T04:08:02Z,2680000,False,,,0,,D. Fox lost ball TURNOVER (3 TO),"[1628368, 201144]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,3.0,Conley,201144.0,,,,,
272,PT00M12.50S,2024-11-16T04:02:31.9Z,2,REGULAR,steal,,[],201144,,,1610612750,54,60,2024-11-16T04:06:27Z,2690000,False,,,0,,M. Conley STEAL (3 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
273,PT00M06.80S,2024-11-16T04:02:37.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,7.5722733245729295,44.85294117647059,1610612750,54,62,2024-11-16T04:02:43Z,2700000,False,26.0,19.0,1,left,A. Edwards running Layup (13 PTS) (M. Conley 5 AST),"[1630162, 201144]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,3.18,Made,,13.0,,,,,,,M. Conley,201144.0,5.0,,
275,PT00M01.60S,2024-11-16T04:02:54.7Z,2,REGULAR,foul,personal,[],1630183,,,1610612758,54,62,2024-11-16T04:03:12Z,2720000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 1628368]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,1626301.0,1.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
277,PT00M01.60S,2024-11-16T04:03:06.9Z,2,REGULAR,substitution,out,[],1630162,,,1610612758,54,62,2024-11-16T04:03:23Z,2740000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT00M01.60S,2024-11-16T04:03:06.9Z,2,REGULAR,substitution,in,[],1629638,,,1610612758,54,62,2024-11-16T04:03:23Z,2750000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT00M01.00S,2024-11-16T04:03:25.9Z,2,REGULAR,2pt,Jump Shot,[],1626168,80.17821944809461,16.68964460784314,1610612758,54,62,2024-11-16T04:07:02Z,2760000,False,-167.0,134.0,1,right,MISS T. Lyles 21' Jump Shot,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,16-24 Left Center,,,,,,21.37,Missed,,,,,,,,,,,,,
280,PT00M00.10S,2024-11-16T04:03:26.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,54,62,2024-11-16T04:07:02Z,2770000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,279.0,,,,,,,,,,,,
281,PT00M00.00S,2024-11-16T04:11:13.3Z,2,REGULAR,period,end,[],0,,,1610612758,54,62,2024-11-16T04:11:13Z,2780000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT12M00.00S,2024-11-16T04:17:52.8Z,3,REGULAR,substitution,out,['startperiod'],1626168,,,1610612758,54,62,2024-11-16T04:18:39Z,2790000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT12M00.00S,2024-11-16T04:17:52.8Z,3,REGULAR,substitution,out,['startperiod'],1629638,,,1610612758,54,62,2024-11-16T04:18:39Z,2800000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT12M00.00S,2024-11-16T04:17:52.8Z,3,REGULAR,substitution,in,['startperiod'],203458,,,1610612758,54,62,2024-11-16T04:18:39Z,2810000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT12M00.00S,2024-11-16T04:17:52.8Z,3,REGULAR,substitution,in,['startperiod'],1630162,,,1610612758,54,62,2024-11-16T04:18:39Z,2820000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT12M00.00S,2024-11-16T04:18:47.6Z,3,REGULAR,period,start,[],0,,,1610612750,54,62,2024-11-16T04:18:47Z,2830000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT11M39.00S,2024-11-16T04:19:15.4Z,3,REGULAR,foul,personal,[],1628368,,,1610612750,54,62,2024-11-16T04:19:22Z,2840000,False,,,0,,D. Fox personal FOUL (3 PF),"[1628368, 203497]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,1626301.0,3.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
289,PT11M27.00S,2024-11-16T04:19:50.5Z,3,REGULAR,3pt,Jump Shot,[],201144,67.88764783180025,37.00980392156863,1610612750,54,65,2024-11-16T04:20:11Z,2860000,False,-65.0,249.0,1,right,M. Conley 25' 3PT step back (11 PTS) (J. Randle 2 AST),"[201144, 203944]",1610612750.0,MIN,step back,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,25.77,Made,,11.0,,,,,,,J. Randle,203944.0,2.0,,
291,PT11M15.00S,2024-11-16T04:20:03.8Z,3,REGULAR,3pt,Jump Shot,[],1627734,23.209592641261498,10.53921568627451,1610612758,54,65,2024-11-16T04:20:41Z,2880000,False,197.0,166.0,1,left,MISS D. Sabonis 25' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,25.77,Missed,,,,,,,,,,,,,
292,PT11M12.00S,2024-11-16T04:20:06.8Z,3,REGULAR,rebound,defensive,[],201144,,,1610612750,54,65,2024-11-16T04:20:41Z,2890000,False,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,,,291.0,,2.0,2.0,0.0,,,,,,,,
293,PT11M06.00S,2024-11-16T04:20:13.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,78.79434954007884,7.107843137254902,1610612750,54,65,2024-11-16T04:21:03Z,2900000,False,-214.0,147.0,1,right,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,25.99,Missed,,,,,,,,,,,,,
294,PT11M03.00S,2024-11-16T04:20:16.2Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,54,65,2024-11-16T04:21:03Z,2910000,False,,,0,,K. Murray REBOUND (Off:2 Def:5),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,293.0,,7.0,5.0,2.0,,,,,,,,
295,PT10M57.00S,2024-11-16T04:20:22.5Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631099,11.12023653088042,51.9607843137255,1610612758,54,65,2024-11-16T04:21:57Z,2920000,False,-10.0,52.0,1,left,MISS K. Murray running Shot,[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.29,Missed,,,,,,,,,,,,,
296,PT10M55.00S,2024-11-16T04:20:24.5Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,54,65,2024-11-16T04:21:49Z,2930000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,295.0,,2.0,2.0,0.0,,,,,,,,
297,PT10M53.00S,2024-11-16T04:20:28.7Z,3,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,54,65,2024-11-16T04:22:29Z,2940000,False,,,0,,J. McDaniels step out-of-bounds TURNOVER (1 TO),[1630183],1610612750.0,MIN,step,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,1626301.0,,,,,,,,,,,,1.0,,,,,,,
298,PT10M45.00S,2024-11-16T04:20:46.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628989,7.178055190538765,58.08823529411765,1610612758,54,65,2024-11-16T04:22:59Z,2950000,False,-40.0,15.0,1,left,MISS K. Huerter driving Layup,[1628989],1610612758.0,SAC,driving,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.31,Missed,,,,,,,,,,,,,
299,PT10M43.00S,2024-11-16T04:20:48.4Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,54,65,2024-11-16T04:22:59Z,2960000,False,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,298.0,,6.0,5.0,1.0,,,,,,,,
300,PT10M28.00S,2024-11-16T04:21:00.9Z,3,REGULAR,3pt,Jump Shot,[],203944,84.31340341655716,4.411764705882353,1610612750,54,65,2024-11-16T04:21:12Z,2970000,False,-228.0,95.0,1,right,MISS J. Randle 24' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,24.69,Missed,,,,,,,,,,,,,
301,PT10M26.00S,2024-11-16T04:21:02.9Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,54,65,2024-11-16T04:21:12Z,2980000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,300.0,,2.0,0.0,2.0,,,,,,,,
302,PT10M21.00S,2024-11-16T04:21:07.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630183,81.8166885676741,94.36274509803921,1610612750,54,65,2024-11-16T04:21:14Z,2990000,False,222.0,118.0,1,right,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,25.14,Missed,,,,,,,,,,,,,
303,PT10M19.00S,2024-11-16T04:21:09.7Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612758,54,65,2024-11-16T04:21:14Z,3000000,False,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,,,,302.0,,3.0,3.0,0.0,,,,,,,,
304,PT10M18.00S,2024-11-16T04:21:59.4Z,3,REGULAR,jumpball,recovered,[],203497,,,1610612758,54,65,2024-11-16T04:23:54Z,3010000,False,,,0,,Jump Ball J. McDaniels vs. K. Huerter: Tip to R. Gobert,"[203497, 1630183, 1628989]",1610612750.0,MIN,heldball,R. Gobert,203497.0,Gobert,R. Gobert,McDaniels,1630183.0,Huerter,1628989.0,,,,,,,,,,,,,,,,,,,,,,
307,PT10M18.00S,2024-11-16T04:21:59.4Z,3,REGULAR,turnover,lost ball,[],1628989,,,1610612758,54,65,2024-11-16T04:24:05Z,3040000,False,,,0,,K. Huerter lost ball TURNOVER (1 TO),"[1628989, 1630183]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,McDaniels,1630183.0,,,,,
308,PT10M18.00S,2024-11-16T04:21:59.4Z,3,REGULAR,steal,,[],1630183,,,1610612750,54,65,2024-11-16T04:21:59Z,3050000,False,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
310,PT10M02.00S,2024-11-16T04:22:32.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203944,81.8166885676741,24.264705882352942,1610612750,54,67,2024-11-16T04:22:38Z,3070000,False,-129.0,118.0,1,right,J. Randle 17' step back Jump Shot (13 PTS),[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,17.49,Made,,13.0,,,,,,,,,,,
311,PT09M46.00S,2024-11-16T04:22:54.7Z,3,REGULAR,3pt,Jump Shot,[],1628368,22.28975032851511,8.333333333333332,1610612758,54,67,2024-11-16T04:23:00Z,3080000,False,208.0,157.0,1,left,MISS D. Fox 26' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,,26.08,Missed,,,,,,,,,,,,,
312,PT09M44.00S,2024-11-16T04:22:56.7Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,54,67,2024-11-16T04:25:01Z,3090000,False,,,0,,R. Gobert REBOUND (Off:1 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,,311.0,,7.0,6.0,1.0,,,,,,,,
313,PT09M33.00S,2024-11-16T04:23:07.5Z,3,REGULAR,3pt,Jump Shot,[],201144,72.35545335085413,88.97058823529412,1610612750,54,70,2024-11-16T04:25:15Z,3100000,False,195.0,207.0,1,right,M. Conley 28' 3PT step back (14 PTS) (J. Randle 3 AST),"[201144, 203944]",1610612750.0,MIN,step back,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,28.46,Made,,14.0,,,,,,,J. Randle,203944.0,3.0,,
315,PT09M25.00S,2024-11-16T04:23:15.7Z,3,REGULAR,turnover,bad pass,[],1628368,,,1610612758,54,70,2024-11-16T04:23:24Z,3120000,False,,,0,,D. Fox bad pass TURNOVER (4 TO),"[1628368, 201144]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,4.0,Conley,201144.0,,,,,
316,PT09M25.00S,2024-11-16T04:23:15.7Z,3,REGULAR,steal,,[],201144,,,1610612750,54,70,2024-11-16T04:23:17Z,3130000,False,,,0,,M. Conley STEAL (4 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
317,PT09M18.00S,2024-11-16T04:23:22.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201144,68.67608409986859,75.73529411764706,1610612750,54,70,2024-11-16T04:23:29Z,3140000,False,129.0,242.0,1,right,MISS M. Conley 27' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,27.4,Missed,,,,,,,,,,,,,
318,PT09M14.00S,2024-11-16T04:23:26.5Z,3,REGULAR,rebound,defensive,[],203458,,,1610612758,54,70,2024-11-16T04:23:29Z,3150000,False,,,0,,A. Len REBOUND (Off:0 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Above the Break 3,24+ Right Center,,,,,,,,317.0,,1.0,1.0,0.0,,,,,,,,
319,PT09M09.00S,2024-11-16T04:23:32.5Z,3,REGULAR,3pt,Jump Shot,[],1631099,31.750985545335087,39.950980392156865,1610612758,54,70,2024-11-16T04:23:44Z,3160000,False,50.0,246.0,1,left,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,25.11,Missed,,,,,,,,,,,,,
320,PT09M08.00S,2024-11-16T04:23:33.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,54,70,2024-11-16T04:23:44Z,3170000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,319.0,,,,,,,,,,,,
322,PT09M08.00S,2024-11-16T04:23:40.1Z,3,REGULAR,substitution,out,[],203458,,,1610612750,54,70,2024-11-16T04:23:49Z,3190000,False,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT09M08.00S,2024-11-16T04:23:40.1Z,3,REGULAR,substitution,in,[],1626168,,,1610612750,54,70,2024-11-16T04:23:49Z,3200000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT08M49.00S,2024-11-16T04:24:14.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,91.01511169513797,58.08823529411765,1610612750,54,72,2024-11-16T04:26:46Z,3210000,False,40.0,32.0,1,right,J. Randle cutting Layup (15 PTS) (M. Conley 6 AST),"[203944, 201144]",1610612750.0,MIN,cutting,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.15,Made,,15.0,,,,,,,M. Conley,201144.0,6.0,,
326,PT08M37.00S,2024-11-16T04:24:23.9Z,3,REGULAR,turnover,bad pass,[],1627734,,,1610612758,54,72,2024-11-16T04:24:28Z,3230000,False,,,0,,D. Sabonis bad pass TURNOVER (4 TO),"[1627734, 1630183]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,4.0,McDaniels,1630183.0,,,,,
327,PT08M37.00S,2024-11-16T04:24:23.9Z,3,REGULAR,steal,,[],1630183,,,1610612750,54,72,2024-11-16T04:24:26Z,3240000,False,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
328,PT08M27.00S,2024-11-16T04:24:35.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203497,92.9862023653088,51.225490196078425,1610612750,54,74,2024-11-16T04:28:31Z,3250000,False,6.0,13.0,1,right,R. Gobert cutting Layup (9 PTS) (J. Randle 4 AST),"[203497, 203944]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,1.47,Made,,9.0,,,,,,,J. Randle,203944.0,4.0,,
330,PT08M27.00S,2024-11-16T04:26:30.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,54,74,2024-11-16T04:26:30Z,3270000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT08M27.00S,2024-11-16T04:26:34.1Z,3,REGULAR,substitution,out,[],1628989,,,1610612758,54,74,2024-11-16T04:27:33Z,3280000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT08M27.00S,2024-11-16T04:26:34.1Z,3,REGULAR,substitution,in,[],203926,,,1610612758,54,74,2024-11-16T04:27:33Z,3290000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT08M19.00S,2024-11-16T04:27:52.7Z,3,REGULAR,3pt,Jump Shot,[],1628368,29.911300919842315,27.696078431372552,1610612758,54,74,2024-11-16T04:28:54Z,3300000,False,112.0,229.0,1,left,MISS D. Fox 25' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,,25.44,Missed,,,,,,,,,,,,,
334,PT08M16.00S,2024-11-16T04:27:55.7Z,3,REGULAR,rebound,defensive,[],201144,,,1610612750,54,74,2024-11-16T04:28:54Z,3310000,False,,,0,,M. Conley REBOUND (Off:0 Def:3),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,,,333.0,,3.0,3.0,0.0,,,,,,,,
335,PT08M03.00S,2024-11-16T04:28:06.4Z,3,REGULAR,3pt,Jump Shot,[],201144,67.62483574244416,69.11764705882352,1610612750,54,74,2024-11-16T04:28:10Z,3320000,False,96.0,252.0,1,right,MISS M. Conley 26' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,26.93,Missed,,,,,,,,,,,,,
336,PT08M01.00S,2024-11-16T04:28:08.4Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,54,74,2024-11-16T04:28:10Z,3330000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,335.0,,8.0,7.0,1.0,,,,,,,,
337,PT07M46.00S,2024-11-16T04:28:23.5Z,3,REGULAR,turnover,lost ball,[],1626168,,,1610612758,54,74,2024-11-16T04:28:27Z,3340000,False,,,0,,T. Lyles lost ball TURNOVER (1 TO),"[1626168, 1630183]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,McDaniels,1630183.0,,,,,
