actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
538,PT07M42.00S,2024-02-09T02:05:04.5Z,4,REGULAR,foul,personal,['2freethrow'],1641705,,,1610612753,108,92,2024-02-09T02:05:24Z,5290000,False,,,0,,V. Wembanyama shooting personal FOUL (1 PF) (Wagner 2 FT),"[1641705, 1629021]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1162.0,,,,,,1.0,0.0,Wagner,1629021.0
540,PT07M42.00S,2024-02-09T02:05:34.4Z,4,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,109,92,2024-02-09T02:05:34Z,5310000,False,,,0,,M. Wagner Free Throw 1 of 2 (10 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
541,PT07M42.00S,2024-02-09T02:05:35.1Z,4,REGULAR,substitution,out,[],1628371,,,1610612753,109,92,2024-02-09T02:05:51Z,5320000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M42.00S,2024-02-09T02:05:35.1Z,4,REGULAR,substitution,out,[],204060,,,1610612753,109,92,2024-02-09T02:05:51Z,5330000,False,,,0,,SUB out: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M42.00S,2024-02-09T02:05:35.1Z,4,REGULAR,substitution,in,[],1630532,,,1610612753,109,92,2024-02-09T02:05:51Z,5340000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M42.00S,2024-02-09T02:05:35.1Z,4,REGULAR,substitution,in,[],1631094,,,1610612753,109,92,2024-02-09T02:05:51Z,5350000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M42.00S,2024-02-09T02:05:55.9Z,4,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,110,92,2024-02-09T02:05:55Z,5360000,False,,,0,,M. Wagner Free Throw 2 of 2 (11 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
546,PT07M18.00S,2024-02-09T02:06:20.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,90.75229960578186,50.73529411764706,1610612759,110,94,2024-02-09T02:06:29Z,5370000,False,4.0,34.0,1,right,D. Vassell driving Layup (25 PTS) (T. Jones 6 AST),"[1630170, 1630200]",1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,3.46,Made,,,,,25.0,T. Jones,1630200.0,6.0,,,,,,,,,,
548,PT07M03.00S,2024-02-09T02:06:39.3Z,4,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,110,94,2024-02-09T02:06:46Z,5390000,False,,,0,,C. Anthony step out-of-bounds TURNOVER (3 TO),[1630175],1610612753.0,ORL,step,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,,,,,,,,,,,1162.0,,,3.0,,,,,,
549,PT06M55.00S,2024-02-09T02:06:57.8Z,4,REGULAR,foul,personal,[],1630175,,,1610612759,110,94,2024-02-09T02:07:11Z,5400000,False,,,0,,C. Anthony personal FOUL (4 PF),"[1630175, 1631110]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1626301.0,,,,,,4.0,0.0,Sochan,1631110.0
551,PT06M51.00S,2024-02-09T02:07:24.4Z,4,REGULAR,foul,personal,[],1630175,,,1610612759,110,94,2024-02-09T02:07:36Z,5420000,False,,,0,,C. Anthony personal FOUL (5 PF),"[1630175, 1630200]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1162.0,,,,,,5.0,0.0,Jones,1630200.0
553,PT06M51.00S,2024-02-09T02:07:37.3Z,4,REGULAR,substitution,out,[],1630175,,,1610612759,110,94,2024-02-09T02:07:40Z,5440000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M51.00S,2024-02-09T02:07:37.3Z,4,REGULAR,substitution,in,[],1630591,,,1610612759,110,94,2024-02-09T02:07:40Z,5450000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M42.00S,2024-02-09T02:08:02.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630200,88.25558475689881,56.86274509803921,1610612759,110,94,2024-02-09T02:08:08Z,5460000,False,34.0,58.0,1,right,MISS T. Jones 6' driving Layup - blocked,"[1630200, 203914]",1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,6.73,Missed,,,,,,,,,,Harris,203914.0,,,,,,,
556,PT06M42.00S,2024-02-09T02:08:02.5Z,4,REGULAR,block,,[],203914,,,1610612759,110,94,2024-02-09T02:08:06Z,5470000,False,,,0,,G. Harris BLOCK (2 BLK),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
557,PT06M38.00S,2024-02-09T02:08:06.5Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,110,94,2024-02-09T02:08:08Z,5480000,False,,,0,,J. Suggs REBOUND (Off:1 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,555.0,3.0,2.0,1.0,,,,,,,,,,,,,,
558,PT06M36.00S,2024-02-09T02:08:08.3Z,4,REGULAR,turnover,lost ball,[],1630591,,,1610612753,110,94,2024-02-09T02:08:13Z,5490000,False,,,0,,J. Suggs lost ball TURNOVER (2 TO),"[1630591, 1630200]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,2.0,Jones,1630200.0,,,,
559,PT06M36.00S,2024-02-09T02:08:08.3Z,4,REGULAR,steal,,[],1630200,,,1610612759,110,94,2024-02-09T02:08:11Z,5500000,False,,,0,,T. Jones STEAL (3 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
560,PT06M28.00S,2024-02-09T02:08:20.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641705,92.59198423127464,50.98039215686274,1610612759,110,96,2024-02-09T02:09:31Z,5510000,False,5.0,17.0,1,right,V. Wembanyama cutting Layup (14 PTS) (M. Branham 2 AST),"[1641705, 1631103]",1610612759.0,SAS,cutting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,14.0,M. Branham,1631103.0,2.0,,,,,,,,,,
562,PT06M28.00S,2024-02-09T02:08:27.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629021,,,1610612759,110,96,2024-02-09T02:08:39Z,5530000,False,,,0,,M. Wagner shooting personal FOUL (3 PF) (Wembanyama 1 FT),"[1629021, 1641705]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,,,,,,3.0,0.0,Wembanyama,1641705.0
564,PT06M28.00S,2024-02-09T02:08:50.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,110,96,2024-02-09T02:24:32Z,5550000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M28.00S,2024-02-09T02:10:54.4Z,4,REGULAR,substitution,out,[],203914,,,1610612759,110,96,2024-02-09T02:11:23Z,5570000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M28.00S,2024-02-09T02:10:54.4Z,4,REGULAR,substitution,out,[],1629021,,,1610612759,110,96,2024-02-09T02:11:23Z,5580000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M28.00S,2024-02-09T02:10:54.4Z,4,REGULAR,substitution,in,[],1628365,,,1610612759,110,96,2024-02-09T02:11:23Z,5590000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M28.00S,2024-02-09T02:10:54.4Z,4,REGULAR,substitution,in,[],1628976,,,1610612759,110,96,2024-02-09T02:11:23Z,5600000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M28.00S,2024-02-09T02:11:49.7Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1641705,,,1610612759,110,97,2024-02-09T02:11:49Z,5610000,False,,,0,,V. Wembanyama Free Throw 1 of 1 (15 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
571,PT06M12.00S,2024-02-09T02:12:04.6Z,4,REGULAR,3pt,Jump Shot,[],1630591,6.389618922470433,96.81372549019608,1610612753,110,97,2024-02-09T02:12:09Z,5620000,False,-234.0,8.0,1,left,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
572,PT06M08.00S,2024-02-09T02:12:08.6Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,110,97,2024-02-09T02:12:09Z,5630000,False,,,0,,D. Vassell REBOUND (Off:1 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,,,571.0,5.0,4.0,1.0,,,,,,,,,,,,,,
573,PT06M02.00S,2024-02-09T02:12:14.3Z,4,REGULAR,turnover,bad pass,[],1630170,,,1610612759,110,97,2024-02-09T02:12:21Z,5640000,False,,,0,,D. Vassell bad pass TURNOVER (1 TO),"[1630170, 1628365]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1.0,Fultz,1628365.0,,,,
574,PT06M02.00S,2024-02-09T02:12:14.3Z,4,REGULAR,steal,,[],1628365,,,1610612753,110,97,2024-02-09T02:12:16Z,5650000,False,,,0,,M. Fultz STEAL (1 STL),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
602,PT06M00.00S,2024-02-09T02:12:19.8Z,4,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,110,97,2024-02-09T02:17:30Z,5655000,False,,,0,,P. Banchero bad pass out-of-bounds TURNOVER (1 TO),[1631094],1610612753.0,ORL,bad pass,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1162.0,,,1.0,,,,,,
579,PT06M00.00S,2024-02-09T02:13:02.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,110,97,2024-02-09T02:15:15Z,5700000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M00.00S,2024-02-09T02:14:30.9Z,4,REGULAR,substitution,out,[],1641705,,,1610612759,110,97,2024-02-09T02:14:48Z,5720000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M00.00S,2024-02-09T02:14:30.9Z,4,REGULAR,substitution,in,[],1628380,,,1610612759,110,97,2024-02-09T02:14:48Z,5730000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M45.00S,2024-02-09T02:14:53.1Z,4,REGULAR,turnover,traveling,[],1628380,,,1610612759,110,97,2024-02-09T02:15:02Z,5740000,False,,,0,,Z. Collins traveling TURNOVER (1 TO),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626301.0,,,1.0,,,,,,
584,PT05M25.00S,2024-02-09T02:15:21.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628976,6.652431011826544,3.9215686274509802,1610612753,110,97,2024-02-09T02:15:43Z,5750000,False,230.0,10.0,1,left,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,,,,,,,,,,
585,PT05M22.00S,2024-02-09T02:15:24.9Z,4,REGULAR,rebound,offensive,[],1630532,,,1610612753,110,97,2024-02-09T02:15:43Z,5760000,False,,,0,,F. Wagner REBOUND (Off:1 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,584.0,5.0,4.0,1.0,,,,,,,,,,,,,,
586,PT05M22.00S,2024-02-09T02:15:33.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630532,5.590000152587891,50.0,1610612753,112,97,2024-02-09T02:15:50Z,5770000,False,0.0,0.0,1,left,F. Wagner putback Layup (29 PTS),[1630532],1610612753.0,ORL,putback,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,29.0,,,,,,,,,,,,,
587,PT05M22.00S,2024-02-09T02:15:34.7Z,4,REGULAR,foul,personal,['1freethrow'],1628380,,,1610612753,112,97,2024-02-09T02:15:47Z,5780000,False,,,0,,Z. Collins shooting personal FOUL (4 PF) (Wagner 1 FT),"[1628380, 1630532]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,,,,,,4.0,0.0,Wagner,1630532.0
589,PT05M22.00S,2024-02-09T02:15:50.8Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1630532,,,1610612753,113,97,2024-02-09T02:15:50Z,5800000,False,,,0,,F. Wagner Free Throw 1 of 1 (30 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,30.0,,,,,,,,,,,,,
590,PT05M04.00S,2024-02-09T02:16:08.8Z,4,REGULAR,turnover,bad pass,[],1630170,,,1610612759,113,97,2024-02-09T02:16:15Z,5810000,False,,,0,,D. Vassell bad pass TURNOVER (2 TO),"[1630170, 1628365]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,2.0,Fultz,1628365.0,,,,
591,PT05M04.00S,2024-02-09T02:16:08.8Z,4,REGULAR,steal,,[],1628365,,,1610612753,113,97,2024-02-09T02:16:11Z,5820000,False,,,0,,M. Fultz STEAL (2 STL),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
592,PT04M51.00S,2024-02-09T02:16:23.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631094,7.30946123521682,49.50980392156863,1610612753,115,97,2024-02-09T02:16:28Z,5830000,False,2.0,16.0,1,left,P. Banchero driving DUNK (14 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,14.0,,,,,,,,,,,,,
593,PT04M38.00S,2024-02-09T02:16:35.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.19776609724047,64.2156862745098,1610612759,115,97,2024-02-09T02:16:42Z,5840000,False,71.0,21.0,1,right,MISS T. Jones 7' driving Layup,[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.41,Missed,,,,,,,,,,,,,,,,,,
594,PT04M34.00S,2024-02-09T02:16:39.8Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,115,97,2024-02-09T02:16:42Z,5850000,False,,,0,,F. Wagner REBOUND (Off:1 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,593.0,6.0,5.0,1.0,,,,,,,,,,,,,,
595,PT04M33.00S,2024-02-09T02:16:43.5Z,4,REGULAR,foul,personal,['2freethrow'],1631103,,,1610612753,115,97,2024-02-09T02:16:52Z,5860000,False,,,0,,M. Branham shooting personal FOUL (3 PF) (Wagner 2 FT),"[1631103, 1630532]",1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1630886.0,,,,,,3.0,0.0,Wagner,1630532.0
597,PT04M33.00S,2024-02-09T02:17:12.2Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,116,97,2024-02-09T02:17:12Z,5880000,False,,,0,,F. Wagner Free Throw 1 of 2 (31 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,31.0,,,,,,,,,,,,,
598,PT04M33.00S,2024-02-09T02:17:13.4Z,4,REGULAR,substitution,out,[],1631110,,,1610612753,116,97,2024-02-09T02:17:22Z,5890000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M33.00S,2024-02-09T02:17:13.4Z,4,REGULAR,substitution,out,[],1631103,,,1610612753,116,97,2024-02-09T02:17:22Z,5900000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M33.00S,2024-02-09T02:17:13.4Z,4,REGULAR,substitution,in,[],1631104,,,1610612753,116,97,2024-02-09T02:17:22Z,5910000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT04M33.00S,2024-02-09T02:17:13.4Z,4,REGULAR,substitution,in,[],1629640,,,1610612753,116,97,2024-02-09T02:17:22Z,5920000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT04M33.00S,2024-02-09T02:17:31.1Z,4,REGULAR,substitution,out,[],1630200,,,1610612753,116,97,2024-02-09T02:17:35Z,5930000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M33.00S,2024-02-09T02:17:31.1Z,4,REGULAR,substitution,in,[],1631103,,,1610612753,116,97,2024-02-09T02:17:35Z,5940000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M33.00S,2024-02-09T02:17:48.8Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,117,97,2024-02-09T02:17:48Z,5950000,False,,,0,,F. Wagner Free Throw 2 of 2 (32 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,32.0,,,,,,,,,,,,,
606,PT04M22.00S,2024-02-09T02:18:01.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612759,117,97,2024-02-09T02:18:13Z,5960000,False,,,0,,J. Suggs shooting personal FOUL (4 PF) (Vassell 2 FT),"[1630591, 1630170]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1162.0,,,,,,4.0,0.0,Vassell,1630170.0
608,PT04M22.00S,2024-02-09T02:18:27.4Z,4,REGULAR,freethrow,1 of 2,[],1630170,,,1610612759,117,98,2024-02-09T02:18:27Z,5980000,False,,,0,,D. Vassell Free Throw 1 of 2 (26 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Made,,,,,26.0,,,,,,,,,,,,,
609,PT04M22.00S,2024-02-09T02:18:43.3Z,4,REGULAR,freethrow,2 of 2,[],1630170,,,1610612759,117,99,2024-02-09T02:18:43Z,5990000,False,,,0,,D. Vassell Free Throw 2 of 2 (27 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,,
610,PT04M12.00S,2024-02-09T02:18:58.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628365,9.674770039421814,52.450980392156865,1610612753,117,99,2024-02-09T02:19:05Z,6000000,False,-12.0,38.0,1,left,MISS M. Fultz driving DUNK,[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,4.03,Missed,,,,,,,,,,,,,,,,,,
611,PT04M11.00S,2024-02-09T02:18:59.9Z,4,REGULAR,rebound,defensive,[],1631103,,,1610612759,117,99,2024-02-09T02:19:05Z,6010000,False,,,0,,M. Branham REBOUND (Off:0 Def:3),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,610.0,3.0,3.0,0.0,,,,,,,,,,,,,,
612,PT04M05.00S,2024-02-09T02:19:07.5Z,4,REGULAR,3pt,Jump Shot,[],1630170,91.27792378449409,95.09803921568627,1610612759,117,102,2024-02-09T02:19:14Z,6020000,False,225.0,29.0,1,right,D. Vassell 3PT  (30 PTS) (B. Wesley 6 AST),"[1630170, 1631104]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,22.74,Made,,,,,30.0,B. Wesley,1631104.0,6.0,,,,,,,,,,
614,PT03M44.00S,2024-02-09T02:19:27.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,10.988830486202366,47.794117647058826,1610612753,117,102,2024-02-09T02:19:53Z,6040000,False,11.0,51.0,1,left,MISS F. Wagner turnaround Hook,[1630532],1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.2,Missed,,,,,,,,,,,,,,,,,,
615,PT03M42.00S,2024-02-09T02:19:29.3Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,117,102,2024-02-09T02:19:53Z,6050000,False,,,0,,K. Johnson REBOUND (Off:0 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,614.0,4.0,4.0,0.0,,,,,,,,,,,,,,
617,PT03M22.00S,2024-02-09T02:20:05.1Z,4,REGULAR,3pt,Jump Shot,[],1631103,92.85479632063075,96.81372549019608,1610612759,117,102,2024-02-09T02:20:09Z,6070000,False,234.0,15.0,1,right,MISS M. Branham 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Right Corner 3,24+ Right,23.46,Missed,,,,,,,,,,,,,,,,,,
618,PT03M19.00S,2024-02-09T02:20:08.1Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,117,102,2024-02-09T02:20:09Z,6080000,False,,,0,,F. Wagner REBOUND (Off:1 Def:6),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,617.0,7.0,6.0,1.0,,,,,,,,,,,,,,
619,PT03M12.00S,2024-02-09T02:20:15.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.783837056504599,52.69607843137255,1610612753,119,102,2024-02-09T02:20:21Z,6090000,False,-13.0,11.0,1,left,F. Wagner driving Layup (34 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,34.0,,,,,,,,,,,,,
620,PT03M05.00S,2024-02-09T02:20:21.8Z,4,REGULAR,turnover,bad pass,[],1631103,,,1610612759,119,102,2024-02-09T02:20:31Z,6100000,False,,,0,,M. Branham bad pass TURNOVER (1 TO),"[1631103, 1631094]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1.0,Banchero,1631094.0,,,,
621,PT03M05.00S,2024-02-09T02:20:21.8Z,4,REGULAR,steal,,[],1631094,,,1610612753,119,102,2024-02-09T02:20:24Z,6110000,False,,,0,,P. Banchero STEAL (2 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
622,PT03M05.00S,2024-02-09T02:20:26.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631094,7.178055190538765,50.0,1610612753,121,102,2024-02-09T02:20:37Z,6120000,False,0.0,15.0,1,left,P. Banchero DUNK (16 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,16.0,,,,,,,,,,,,,
623,PT02M54.00S,2024-02-09T02:20:42.0Z,4,REGULAR,3pt,Jump Shot,[],1629640,67.09921156373193,46.568627450980394,1610612759,121,102,2024-02-09T02:22:15Z,6130000,False,-17.0,257.0,1,right,MISS K. Johnson 25' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
624,PT02M53.00S,2024-02-09T02:20:43.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,121,102,2024-02-09T02:20:48Z,6140000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,623.0,,,,,,,,,,,,,,,,,
626,PT02M53.00S,2024-02-09T02:21:05.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,121,102,2024-02-09T02:21:05Z,6160000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT02M53.00S,2024-02-09T02:22:27.5Z,4,REGULAR,substitution,out,[],1630591,,,1610612753,121,102,2024-02-09T02:23:09Z,6170000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT02M53.00S,2024-02-09T02:22:27.5Z,4,REGULAR,substitution,out,[],1631094,,,1610612753,121,102,2024-02-09T02:23:09Z,6180000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
