actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
600,PT06M04.00S,2023-12-30T02:13:11.2Z,4,REGULAR,substitution,in,[],1630591,,,1610612752,99,86,2023-12-30T02:13:36Z,5890000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M04.00S,2023-12-30T02:13:11.2Z,4,REGULAR,substitution,in,[],1631094,,,1610612752,99,86,2023-12-30T02:13:36Z,5900000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M04.00S,2023-12-30T02:13:11.2Z,4,REGULAR,substitution,in,[],1641710,,,1610612752,99,86,2023-12-30T02:13:36Z,5910000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M04.00S,2023-12-30T02:13:11.2Z,4,REGULAR,substitution,in,[],1628973,,,1610612752,99,86,2023-12-30T02:13:36Z,5920000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M46.00S,2023-12-30T02:14:12.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203944,5.863994743758213,56.372549019607845,1610612752,99,88,2023-12-30T02:18:33Z,5930000,False,-32.0,3.0,1,left,J. Randle driving Layup (30 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,3.2,Made,,,,,,,30.0,,,,,,,,,,,
605,PT05M34.00S,2023-12-30T02:14:27.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,91.27792378449409,45.83333333333333,1610612753,101,88,2023-12-30T02:14:32Z,5940000,False,-21.0,29.0,1,right,M. Wagner driving Layup (6 PTS) (A. Black 5 AST),"[1629021, 1641710]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,3.61,Made,,,,,,,6.0,,,,,,,A. Black,1641710.0,5.0,,
606,PT05M34.00S,2023-12-30T02:14:28.8Z,4,REGULAR,foul,personal,['1freethrow'],1629628,,,1610612753,101,88,2023-12-30T02:14:39Z,5950000,False,,,0,,R. Barrett shooting personal FOUL (2 PF) (Wagner 1 FT),"[1629628, 1629021]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,202901.0,2.0,1.0,Wagner,1629021.0,,,,,,,,,,,,
608,PT05M34.00S,2023-12-30T02:15:01.0Z,4,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,102,88,2023-12-30T02:15:01Z,5970000,False,,,0,,M. Wagner Free Throw 1 of 1 (7 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
609,PT05M22.00S,2023-12-30T02:15:14.0Z,4,REGULAR,3pt,Jump Shot,[],1630193,14.799605781865965,4.411764705882353,1610612752,102,91,2023-12-30T02:15:25Z,5980000,False,228.0,87.0,1,left,I. Quickley 24' 3PT  (11 PTS) (J. Brunson 6 AST),"[1630193, 1628973]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,24.38,Made,,,,,,,11.0,,,,,,,J. Brunson,1628973.0,6.0,,
611,PT04M56.00S,2023-12-30T02:15:41.9Z,4,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,102,91,2023-12-30T02:15:48Z,6000000,False,,,0,,F. Wagner bad pass out-of-bounds TURNOVER (4 TO),[1630532],1610612753.0,ORL,bad pass,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,201246.0,,,,,,,,,4.0,,,,,,,
612,PT04M44.00S,2023-12-30T02:15:56.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628973,5.995400788436268,56.372549019607845,1610612752,102,93,2023-12-30T02:16:05Z,6010000,False,-32.0,4.0,1,left,J. Brunson driving Layup (16 PTS) (J. Randle 6 AST),"[1628973, 203944]",1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,,,16.0,,,,,,,J. Randle,203944.0,6.0,,
614,PT04M44.00S,2023-12-30T02:16:01.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,102,93,2023-12-30T02:16:01Z,6030000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M44.00S,2023-12-30T02:17:05.7Z,4,REGULAR,substitution,out,[],1629021,,,1610612753,102,93,2023-12-30T02:18:38Z,6040000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M44.00S,2023-12-30T02:17:05.7Z,4,REGULAR,substitution,in,[],1629048,,,1610612753,102,93,2023-12-30T02:18:38Z,6050000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M35.00S,2023-12-30T02:19:05.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612753,102,93,2023-12-30T02:19:11Z,6060000,False,,,0,,J. Randle shooting personal FOUL (3 PF) (Banchero 2 FT),"[203944, 1631094]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,,201246.0,3.0,0.0,Banchero,1631094.0,,,,,,,,,,,,
619,PT04M35.00S,2023-12-30T02:19:28.1Z,4,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,102,93,2023-12-30T02:19:28Z,6080000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
620,PT04M35.00S,2023-12-30T02:19:28.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,102,93,2023-12-30T02:19:28Z,6090000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,619.0,,,,,,,,,,,,,,,,,
621,PT04M35.00S,2023-12-30T02:19:46.0Z,4,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,103,93,2023-12-30T02:19:46Z,6100000,False,,,0,,P. Banchero Free Throw 2 of 2 (24 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,24.0,,,,,,,,,,,
622,PT04M24.00S,2023-12-30T02:20:01.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.046649145860711,57.59803921568627,1610612752,103,95,2023-12-30T02:22:51Z,6110000,False,-38.0,14.0,1,left,J. Randle driving Layup (32 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,4.04,Made,,,,,,,32.0,,,,,,,,,,,
623,PT04M02.00S,2023-12-30T02:20:23.5Z,4,REGULAR,3pt,Jump Shot,[],1631094,93.77463863337714,95.83333333333334,1610612753,103,95,2023-12-30T02:20:28Z,6120000,False,229.0,6.0,1,right,MISS P. Banchero 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
624,PT03M59.00S,2023-12-30T02:20:26.5Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,103,95,2023-12-30T02:20:28Z,6130000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,623.0,,,,,,,4.0,4.0,0.0,,,,,,,,
625,PT03M54.00S,2023-12-30T02:20:31.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203944,8.492115637319317,53.431372549019606,1610612752,103,97,2023-12-30T02:21:14Z,6140000,False,-17.0,27.0,1,left,J. Randle running Layup (34 PTS) (J. Brunson 7 AST),"[203944, 1628973]",1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,3.23,Made,,,,,,,34.0,,,,,,,J. Brunson,1628973.0,7.0,,
627,PT03M34.00S,2023-12-30T02:20:53.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630193,,,1610612753,103,97,2023-12-30T02:25:27Z,6160000,False,,,0,,I. Quickley shooting personal FOUL (4 PF) (Suggs 2 FT),"[1630193, 1630591]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,201245.0,4.0,0.0,Suggs,1630591.0,,,,,,,,,,,,
630,PT03M34.00S,2023-12-30T02:21:26.1Z,4,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,103,97,2023-12-30T02:25:15Z,6180000,False,,,0,,MISS J. Suggs Free Throw 1 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
634,PT03M34.00S,2023-12-30T02:21:26.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,103,97,2023-12-30T02:25:15Z,6190000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,630.0,,,,,,,,,,,,,,,,,
640,PT03M34.00S,2023-12-30T02:21:26.1Z,4,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,103,97,2023-12-30T02:25:15Z,6195000,False,,,0,,MISS J. Suggs Free Throw 2 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
641,PT03M34.00S,2023-12-30T02:21:26.1Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,103,97,2023-12-30T02:25:15Z,6197500,False,,,0,,R. Barrett REBOUND (Off:1 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,640.0,,,,,,,5.0,4.0,1.0,,,,,,,,
632,PT03M34.00S,2023-12-30T02:21:37.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,103,97,2023-12-30T02:25:15Z,6200000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M34.00S,2023-12-30T02:23:03.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,103,97,2023-12-30T02:25:15Z,6210000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M20.00S,2023-12-30T02:24:48.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,8.409986859395532,54.193474264705884,1610612752,103,97,2023-12-30T02:27:23Z,6220000,False,-21.0,27.0,1,left,MISS J. Brunson driving finger roll Layup - blocked,"[1628973, 1629048]",1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.39,Missed,,,,,,,,,,,,,,,,,Bitadze,1629048.0
636,PT03M20.00S,2023-12-30T02:24:48.9Z,4,REGULAR,block,,[],1629048,,,1610612752,103,97,2023-12-30T02:25:41Z,6230000,False,,,0,,G. Bitadze BLOCK (2 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
637,PT03M16.00S,2023-12-30T02:24:52.9Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,103,97,2023-12-30T02:25:41Z,6240000,False,,,0,,P. Banchero REBOUND (Off:1 Def:8),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,635.0,,,,,,,9.0,8.0,1.0,,,,,,,,
638,PT03M06.00S,2023-12-30T02:25:02.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,94.48094612352168,51.248468137254896,1610612753,105,97,2023-12-30T02:28:15Z,6250000,False,6.0,-1.0,1,right,G. Bitadze cutting DUNK (12 PTS) (P. Banchero 4 AST),"[1629048, 1631094]",1610612753.0,ORL,cutting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.62,Made,,,,,,,12.0,,,,,,,P. Banchero,1631094.0,4.0,,
643,PT03M05.00S,2023-12-30T02:25:33.8Z,4,REGULAR,foul,technical,['1freethrow'],1629048,,,1610612752,105,97,2023-12-30T02:25:49Z,6270000,False,,,0,,G. Bitadze technical FOUL (1 Tech),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,201246.0,3.0,1.0,,,,,,,,,,,,,,
644,PT03M05.00S,2023-12-30T02:25:57.8Z,4,REGULAR,freethrow,1 of 1,[],1630193,,,1610612752,105,98,2023-12-30T02:25:57Z,6280000,False,,,0,,I. Quickley technical Free Throw 1 of 1 (12 PTS),[1630193],1610612752.0,NYK,technical,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
645,PT02M59.00S,2023-12-30T02:26:24.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628973,8.015768725361367,57.866115196078425,1610612752,105,98,2023-12-30T02:26:36Z,6290000,False,-39.0,23.0,1,left,MISS J. Brunson driving Hook - blocked,"[1628973, 1630591]",1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,Suggs,1630591.0
646,PT02M59.00S,2023-12-30T02:26:24.9Z,4,REGULAR,block,,[],1630591,,,1610612752,105,98,2023-12-30T02:26:26Z,6300000,False,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
647,PT02M56.00S,2023-12-30T02:26:27.9Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,105,98,2023-12-30T02:26:36Z,6310000,False,,,0,,F. Wagner REBOUND (Off:2 Def:7),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,645.0,,,,,,,9.0,7.0,2.0,,,,,,,,
648,PT02M55.00S,2023-12-30T02:26:30.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629628,,,1610612753,105,98,2023-12-30T02:26:39Z,6320000,False,,,0,,R. Barrett shooting personal FOUL (3 PF) (Banchero 2 FT),"[1629628, 1631094]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,202901.0,3.0,1.0,Banchero,1631094.0,,,,,,,,,,,,
650,PT02M55.00S,2023-12-30T02:27:03.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1631094,,,1610612753,106,98,2023-12-30T02:27:38Z,6340000,False,,,0,,P. Banchero Free Throw 1 of 2 (25 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,25.0,,,,,,,,,,,
651,PT02M55.00S,2023-12-30T02:27:03.3Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1631094,,,1610612753,106,98,2023-12-30T02:27:38Z,6350000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
652,PT02M52.00S,2023-12-30T02:27:06.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,106,98,2023-12-30T02:27:38Z,6360000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,651.0,,,,,,,,,,,,,,,,,
653,PT02M52.00S,2023-12-30T02:27:34.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612753,106,98,2023-12-30T02:27:41Z,6370000,False,,,0,,J. Randle loose ball personal FOUL (4 PF) (Wagner 2 FT),"[203944, 1630532]",1610612752.0,NYK,loose ball,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,,201246.0,4.0,0.0,Wagner,1630532.0,,,,,,,,,,,,
655,PT02M52.00S,2023-12-30T02:27:56.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630532,,,1610612753,107,98,2023-12-30T02:27:56Z,6390000,False,,,0,,F. Wagner Free Throw 1 of 2 (31 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,31.0,,,,,,,,,,,
656,PT02M52.00S,2023-12-30T02:28:15.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630532,,,1610612753,108,98,2023-12-30T02:28:16Z,6400000,False,,,0,,F. Wagner Free Throw 2 of 2 (32 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,32.0,,,,,,,,,,,
657,PT02M44.00S,2023-12-30T02:28:29.7Z,4,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612752,108,98,2023-12-30T02:28:38Z,6410000,False,,,0,,J. Suggs shooting personal FOUL (4 PF) (Brunson 2 FT),"[1630591, 1628973]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,202901.0,4.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
659,PT02M44.00S,2023-12-30T02:29:00.0Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,108,99,2023-12-30T02:29:00Z,6430000,False,,,0,,J. Brunson Free Throw 1 of 2 (17 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
660,PT02M44.00S,2023-12-30T02:29:24.1Z,4,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,108,100,2023-12-30T02:29:24Z,6440000,False,,,0,,J. Brunson Free Throw 2 of 2 (18 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
661,PT02M31.00S,2023-12-30T02:29:42.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629628,,,1610612753,108,100,2023-12-30T02:29:57Z,6450000,False,,,0,,R. Barrett shooting personal FOUL (4 PF) (Banchero 2 FT),"[1629628, 1631094]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,201246.0,4.0,1.0,Banchero,1631094.0,,,,,,,,,,,,
663,PT02M31.00S,2023-12-30T02:30:00.0Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,108,100,2023-12-30T02:30:05Z,6470000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612752.0,NYK,,,,,,,,,,,,,,,201246.0,,,,,,,,,,,,,,,,
664,PT02M31.00S,2023-12-30T02:30:19.4Z,4,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,109,100,2023-12-30T02:30:19Z,6480000,False,,,0,,P. Banchero Free Throw 1 of 2 (26 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,26.0,,,,,,,,,,,
665,PT02M31.00S,2023-12-30T02:30:38.6Z,4,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,110,100,2023-12-30T02:30:38Z,6490000,False,,,0,,P. Banchero Free Throw 2 of 2 (27 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,27.0,,,,,,,,,,,
666,PT02M18.00S,2023-12-30T02:30:54.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,13.14060446780552,61.29748774509803,1610612752,110,100,2023-12-30T02:31:04Z,6500000,False,-56.0,71.0,1,left,MISS R. Barrett 9' driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Left,9.07,Missed,,,,,,,,,,,,,,,,,,
667,PT02M12.00S,2023-12-30T02:31:00.7Z,4,REGULAR,rebound,offensive,[],203944,,,1610612752,110,100,2023-12-30T02:31:04Z,6510000,False,,,0,,J. Randle REBOUND (Off:3 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,,,666.0,,,,,,,11.0,8.0,3.0,,,,,,,,
668,PT02M12.00S,2023-12-30T02:30:59.9Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203944,5.590000152587891,50.0,1610612752,110,102,2023-12-30T02:31:07Z,6520000,False,0.0,0.0,1,left,J. Randle putback DUNK (36 PTS),[203944],1610612752.0,NYK,putback,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,36.0,,,,,,,,,,,
669,PT01M46.00S,2023-12-30T02:31:26.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,87.86136662286465,53.67647058823529,1610612753,110,102,2023-12-30T02:33:05Z,6530000,False,18.0,62.0,1,right,MISS P. Banchero 6' turnaround fadeaway Shot,[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,6.43,Missed,,,,,,,,,,,,,,,,,,
670,PT01M45.00S,2023-12-30T02:31:27.9Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,110,102,2023-12-30T02:31:30Z,6540000,False,,,0,,J. Randle REBOUND (Off:3 Def:9),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,669.0,,,,,,,12.0,9.0,3.0,,,,,,,,
671,PT01M41.00S,2023-12-30T02:31:32.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,32.53942181340342,26.96078431372549,1610612752,110,102,2023-12-30T02:31:41Z,6550000,False,115.0,253.0,1,left,MISS I. Quickley 27' running 3PT,[1630193],1610612752.0,NYK,running,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,27.84,Missed,,,,,,,,,,,,,,,,,,
672,PT01M38.00S,2023-12-30T02:31:35.1Z,4,REGULAR,rebound,offensive,[],1629628,,,1610612752,110,102,2023-12-30T02:31:35Z,6560000,False,,,0,,R. Barrett REBOUND (Off:2 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,671.0,,,,,,,6.0,4.0,2.0,,,,,,,,
673,PT01M36.00S,2023-12-30T02:31:37.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,6.044678055190539,55.170036764705884,1610612752,110,104,2023-12-30T02:31:45Z,6570000,False,-26.0,4.0,1,left,R. Barrett Layup (19 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,19.0,,,,,,,,,,,
674,PT01M12.00S,2023-12-30T02:32:04.4Z,4,REGULAR,2pt,Jump Shot,[],1630532,76.03482260183968,69.36274509803921,1610612753,110,104,2023-12-30T02:32:10Z,6580000,False,97.0,173.0,1,right,MISS F. Wagner 19' step back Shot,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right Center,19.81,Missed,,,,,,,,,,,,,,,,,,
675,PT01M11.00S,2023-12-30T02:32:05.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,110,104,2023-12-30T02:32:10Z,6590000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Right Center,,,674.0,,,,,,,,,,,,,,,,,
677,PT01M02.00S,2023-12-30T02:32:20.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.57030223390276,56.395526960784316,1610612752,110,104,2023-12-30T02:32:30Z,6610000,False,-32.0,9.0,1,left,MISS J. Brunson driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.33,Missed,,,,,,,,,,,,,,,,,,
678,PT01M02.00S,2023-12-30T02:32:20.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,110,104,2023-12-30T02:32:30Z,6620000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,677.0,,,,,,,,,,,,,,,,,
679,PT01M02.00S,2023-12-30T02:32:26.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612753,110,104,2023-12-30T02:32:46Z,6630000,False,,,0,,J. Randle loose ball personal FOUL (5 PF) (Bitadze 2 FT),"[203944, 1629048]",1610612752.0,NYK,loose ball,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,201245.0,5.0,0.0,Bitadze,1629048.0,,,,,,,,,,,,
681,PT01M02.00S,2023-12-30T02:33:00.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,110,104,2023-12-30T02:39:09Z,6650000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT01M02.00S,2023-12-30T02:35:20.9Z,4,REGULAR,freethrow,1 of 2,[],1629048,,,1610612753,110,104,2023-12-30T02:35:20Z,6670000,False,,,0,,MISS G. Bitadze Free Throw 1 of 2,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
684,PT01M02.00S,2023-12-30T02:35:20.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,110,104,2023-12-30T02:35:20Z,6680000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,683.0,,,,,,,,,,,,,,,,,
686,PT01M02.00S,2023-12-30T02:36:49.6Z,4,REGULAR,freethrow,2 of 2,[],1629048,,,1610612753,111,104,2023-12-30T02:36:49Z,6700000,False,,,0,,G. Bitadze Free Throw 2 of 2 (13 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
687,PT00M56.20S,2023-12-30T02:37:00.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203944,7.440867279894875,54.90196078431373,1610612752,111,106,2023-12-30T02:37:06Z,6710000,False,-25.0,17.0,1,left,J. Randle driving DUNK (38 PTS) (J. Brunson 8 AST),"[203944, 1628973]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,3.01,Made,,,,,,,38.0,,,,,,,J. Brunson,1628973.0,8.0,,
