actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
338,PT09M01.00S,2024-04-14T18:28:24.8Z,3,REGULAR,3pt,Jump Shot,[],1626171,8.623521681997373,97.05882352941177,1610612749,54,49,2024-04-14T18:28:30Z,3370000,False,-235.0,29.0,1,left,B. Portis 3PT  (17 PTS) (K. Middleton 5 AST),"[1626171, 203114]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,23.7,Made,,,,,,,17.0,K. Middleton,203114.0,5.0,,,,,,,,
340,PT08M46.00S,2024-04-14T18:28:39.9Z,3,REGULAR,2pt,Jump Shot,[],1628371,78.66294349540078,50.98039215686274,1610612753,56,49,2024-04-14T18:28:46Z,3390000,False,5.0,148.0,1,right,J. Isaac 14' Jump Shot (10 PTS) (P. Banchero 5 AST),"[1628371, 1631094]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Center,14.82,Made,,,,,,,10.0,P. Banchero,1631094.0,5.0,,,,,,,,
342,PT08M32.00S,2024-04-14T18:28:56.2Z,3,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,56,49,2024-04-14T18:29:06Z,3410000,False,,,0,,K. Middleton lost ball out-of-bounds TURNOVER (3 TO),[203114],1610612749.0,MIL,lost ball,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202058.0,3.0,,,,,,
343,PT08M18.00S,2024-04-14T18:29:15.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,91.93495400788436,53.431372549019606,1610612753,58,49,2024-04-14T18:29:23Z,3420000,False,17.0,23.0,1,right,F. Wagner driving Layup (12 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.9,Made,,,,,,,12.0,,,,,,,,,,,
344,PT08M18.00S,2024-04-14T18:29:19.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,58,49,2024-04-14T18:29:19Z,3430000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT07M55.00S,2024-04-14T18:32:36.0Z,3,REGULAR,3pt,Jump Shot,[],203114,22.158344283837057,89.70588235294117,1610612749,58,49,2024-04-14T18:32:44Z,3440000,False,-199.0,156.0,1,left,MISS K. Middleton 25' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,25.23,Missed,,,,,,,,,,,,,,,,,,
346,PT07M53.00S,2024-04-14T18:32:38.0Z,3,REGULAR,rebound,offensive,[],201572,,,1610612749,58,49,2024-04-14T18:32:44Z,3450000,False,,,0,,B. Lopez REBOUND (Off:2 Def:0),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,345.0,2.0,0.0,2.0,,,,,,,,,,,,
347,PT07M51.00S,2024-04-14T18:32:40.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201572,5.469776609724048,50.245098039215684,1610612749,58,51,2024-04-14T18:32:48Z,3460000,False,-1.0,-1.0,1,left,B. Lopez driving DUNK (11 PTS),[201572],1610612749.0,MIL,driving,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.16,Made,,,,,,,11.0,,,,,,,,,,,
348,PT07M37.00S,2024-04-14T18:32:54.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,90.62089356110381,50.49019607843137,1610612753,60,51,2024-04-14T18:33:02Z,3470000,False,2.0,36.0,1,right,F. Wagner driving Layup (14 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.58,Made,,,,,,,14.0,,,,,,,,,,,
349,PT07M15.00S,2024-04-14T18:33:15.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,14.668199737187912,50.245098039215684,1610612749,60,53,2024-04-14T18:33:19Z,3480000,False,-1.0,85.0,1,left,D. Lillard 8' pullup Jump Shot (11 PTS),[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,8.54,Made,,,,,,,11.0,,,,,,,,,,,
350,PT06M51.00S,2024-04-14T18:33:40.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631094,93.38042049934296,50.49019607843137,1610612753,60,53,2024-04-14T18:33:48Z,3490000,False,2.0,10.0,1,right,MISS P. Banchero driving DUNK,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.0,Missed,,,,,,,,,,,,,,,,,,
351,PT06M49.00S,2024-04-14T18:33:42.8Z,3,REGULAR,rebound,offensive,[],1628371,,,1610612753,60,53,2024-04-14T18:33:42Z,3500000,False,,,0,,J. Isaac REBOUND (Off:2 Def:6),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,350.0,8.0,6.0,2.0,,,,,,,,,,,,
352,PT06M47.00S,2024-04-14T18:33:44.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628371,90.22667542706965,40.19607843137255,1610612753,60,53,2024-04-14T18:33:55Z,3510000,False,-49.0,39.0,1,right,MISS J. Isaac 6' putback Layup,[1628371],1610612753.0,ORL,putback,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,,,,,,,,,,,,,,
353,PT06M47.00S,2024-04-14T18:33:44.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,60,53,2024-04-14T18:33:55Z,3520000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,352.0,,,,,,,,,,,,,,,
355,PT06M45.00S,2024-04-14T18:33:52.9Z,3,REGULAR,substitution,out,[],201976,,,1610612753,60,53,2024-04-14T18:33:58Z,3540000,False,,,0,,SUB out: P. Beverley,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT06M45.00S,2024-04-14T18:33:52.9Z,3,REGULAR,substitution,in,[],1627736,,,1610612753,60,53,2024-04-14T18:33:58Z,3550000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT06M43.00S,2024-04-14T18:34:08.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630532,89.83245729303549,82.84313725490196,1610612753,62,53,2024-04-14T18:34:14Z,3560000,False,164.0,43.0,1,right,F. Wagner 16' Jump Shot (16 PTS) (G. Harris 1 AST),"[1630532, 203914]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right,16.98,Made,,,,,,,16.0,G. Harris,203914.0,1.0,,,,,,,,
359,PT06M31.00S,2024-04-14T18:34:19.8Z,3,REGULAR,2pt,Jump Shot,[],1627736,25.57490144546649,56.372549019607845,1610612749,62,55,2024-04-14T18:34:24Z,3580000,False,-32.0,188.0,1,left,M. Beasley 19' pullup Jump Shot (4 PTS),[1627736],1610612749.0,MIL,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Center,19.06,Made,,,,,,,4.0,,,,,,,,,,,
360,PT06M13.00S,2024-04-14T18:34:37.3Z,3,REGULAR,3pt,Jump Shot,[],1628371,88.78120893561103,3.431372549019608,1610612753,62,55,2024-04-14T18:34:42Z,3590000,False,-233.0,53.0,1,right,MISS J. Isaac 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Left Corner 3,24+ Left,23.88,Missed,,,,,,,,,,,,,,,,,,
361,PT06M11.00S,2024-04-14T18:34:39.3Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,62,55,2024-04-14T18:34:42Z,3600000,False,,,0,,B. Portis REBOUND (Off:0 Def:9),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,,,360.0,9.0,9.0,0.0,,,,,,,,,,,,
362,PT06M03.00S,2024-04-14T18:34:48.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,15.062417871222076,46.32352941176471,1610612749,62,57,2024-04-14T18:36:09Z,3610000,False,18.0,89.0,1,left,K. Middleton 9' fadeaway Jump Shot (9 PTS),[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,9.1,Made,,,,,,,9.0,,,,,,,,,,,
363,PT05M41.00S,2024-04-14T18:35:09.9Z,3,REGULAR,3pt,Jump Shot,[],203914,89.56964520367937,3.9215686274509802,1610612753,62,57,2024-04-14T18:35:13Z,3620000,False,-230.0,46.0,1,right,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,23.48,Missed,,,,,,,,,,,,,,,,,,
364,PT05M38.00S,2024-04-14T18:35:12.9Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,62,57,2024-04-14T18:35:13Z,3630000,False,,,0,,B. Portis REBOUND (Off:0 Def:10),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,,,363.0,10.0,10.0,0.0,,,,,,,,,,,,
365,PT05M27.00S,2024-04-14T18:35:23.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203114,7.30946123521682,46.07843137254902,1610612749,62,59,2024-04-14T18:35:29Z,3640000,False,20.0,16.0,1,left,K. Middleton driving Layup (11 PTS),[203114],1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,2.54,Made,,,,,,,11.0,,,,,,,,,,,
366,PT05M27.00S,2024-04-14T18:35:29.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,62,59,2024-04-14T18:35:29Z,3650000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT05M27.00S,2024-04-14T18:37:10.4Z,3,REGULAR,substitution,out,[],1628371,,,1610612753,62,59,2024-04-14T18:38:16Z,3660000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT05M27.00S,2024-04-14T18:37:10.4Z,3,REGULAR,substitution,in,[],1628976,,,1610612753,62,59,2024-04-14T18:38:16Z,3670000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT05M12.00S,2024-04-14T18:38:38.4Z,3,REGULAR,3pt,Jump Shot,[],1630591,71.30420499342969,77.94117647058823,1610612753,62,59,2024-04-14T18:38:45Z,3680000,False,140.0,217.0,1,right,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,25.82,Missed,,,,,,,,,,,,,,,,,,
370,PT05M09.00S,2024-04-14T18:38:41.7Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,62,59,2024-04-14T18:38:41Z,3690000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:0),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,369.0,1.0,0.0,1.0,,,,,,,,,,,,
371,PT05M07.00S,2024-04-14T18:38:43.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628976,93.38042049934296,49.754901960784316,1610612753,64,59,2024-04-14T18:38:53Z,3700000,False,-1.0,10.0,1,right,W. Carter Jr. putback DUNK (2 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,2.0,,,,,,,,,,,
372,PT04M45.00S,2024-04-14T18:39:04.9Z,3,REGULAR,turnover,lost ball,[],1626171,,,1610612749,64,59,2024-04-14T18:39:11Z,3710000,False,,,0,,B. Portis lost ball TURNOVER (2 TO),"[1626171, 1630532]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2.0,Wagner,1630532.0,,,,
373,PT04M45.00S,2024-04-14T18:39:04.9Z,3,REGULAR,steal,,[],1630532,,,1610612753,64,59,2024-04-14T18:39:07Z,3720000,False,,,0,,F. Wagner STEAL (2 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
374,PT04M41.00S,2024-04-14T18:39:08.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630532,92.19776609724047,49.754901960784316,1610612753,66,59,2024-04-14T18:39:17Z,3730000,False,-1.0,21.0,1,right,F. Wagner running DUNK (18 PTS),[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,18.0,,,,,,,,,,,
376,PT04M25.00S,2024-04-14T18:40:18.1Z,3,REGULAR,foul,personal,[],203914,,,1610612749,66,59,2024-04-14T18:40:36Z,3750000,False,,,0,,G. Harris personal FOUL (2 PF),"[203914, 1626171]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,202058.0,,,,2.0,0.0,Portis,1626171.0
378,PT04M25.00S,2024-04-14T18:40:33.0Z,3,REGULAR,substitution,out,[],1626171,,,1610612749,66,59,2024-04-14T18:40:35Z,3770000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT04M25.00S,2024-04-14T18:40:33.0Z,3,REGULAR,substitution,in,[],203109,,,1610612749,66,59,2024-04-14T18:40:35Z,3780000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT04M20.00S,2024-04-14T18:40:51.2Z,3,REGULAR,foul,personal,['3freethrow'],203914,,,1610612749,66,59,2024-04-14T18:40:59Z,3790000,False,,,0,,G. Harris shooting personal FOUL (3 PF) (Lillard 3 FT),"[203914, 203081]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202058.0,,,,3.0,0.0,Lillard,203081.0
382,PT04M20.00S,2024-04-14T18:41:16.5Z,3,REGULAR,freethrow,1 of 3,[],203081,,,1610612749,66,60,2024-04-14T18:41:41Z,3810000,False,,,0,,D. Lillard Free Throw 1 of 3 (12 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
384,PT04M20.00S,2024-04-14T18:41:37.8Z,3,REGULAR,freethrow,2 of 3,[],203081,,,1610612749,66,61,2024-04-14T18:41:37Z,3830000,False,,,0,,D. Lillard Free Throw 2 of 3 (13 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
385,PT04M20.00S,2024-04-14T18:41:49.7Z,3,REGULAR,freethrow,3 of 3,[],203081,,,1610612749,66,62,2024-04-14T18:41:49Z,3840000,False,,,0,,D. Lillard Free Throw 3 of 3 (14 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
386,PT04M10.00S,2024-04-14T18:42:01.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,87.86136662286465,41.42156862745098,1610612753,66,62,2024-04-14T18:42:11Z,3850000,False,-43.0,62.0,1,right,MISS F. Wagner 7' driving floating Shot - blocked,"[1630532, 201572]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.51,Missed,Lopez,201572.0,,,,,,,,,,,,,,,,
450,PT04M10.00S,2024-04-14T18:42:01.2Z,3,REGULAR,block,,[],201572,,,1610612753,66,62,2024-04-14T18:53:51Z,3855000,False,,,0,,B. Lopez BLOCK (2 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
387,PT04M09.00S,2024-04-14T18:42:02.2Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,66,62,2024-04-14T18:44:00Z,3860000,False,,,0,,B. Lopez REBOUND (Off:2 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,386.0,3.0,1.0,2.0,,,,,,,,,,,,
388,PT03M58.00S,2024-04-14T18:42:13.7Z,3,REGULAR,2pt,Jump Shot,[],203081,16.90210249671485,19.852941176470587,1610612749,66,62,2024-04-14T18:44:56Z,3870000,False,151.0,106.0,1,left,MISS D. Lillard 18' fadeaway Shot,[203081],1610612749.0,MIL,fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right,18.45,Missed,,,,,,,,,,,,,,,,,,
389,PT03M55.00S,2024-04-14T18:42:16.7Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,66,62,2024-04-14T18:42:18Z,3880000,False,,,0,,F. Wagner REBOUND (Off:1 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right,,,,,388.0,4.0,3.0,1.0,,,,,,,,,,,,
390,PT03M39.00S,2024-04-14T18:42:33.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,84.83902759526939,49.01960784313725,1610612753,68,62,2024-04-14T18:42:38Z,3890000,False,-5.0,90.0,1,right,W. Carter Jr. 9' Jump Shot (4 PTS) (P. Banchero 6 AST),"[1628976, 1631094]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.01,Made,,,,,,,4.0,P. Banchero,1631094.0,6.0,,,,,,,,
392,PT03M20.00S,2024-04-14T18:42:54.3Z,3,REGULAR,foul,personal,[],1631094,,,1610612749,68,62,2024-04-14T18:43:07Z,3910000,False,,,0,,P. Banchero personal FOUL (1 PF),"[1631094, 201572]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,201638.0,,,,1.0,1.0,Lopez,201572.0
394,PT03M20.00S,2024-04-14T18:43:02.7Z,3,REGULAR,substitution,out,[],1630532,,,1610612749,68,62,2024-04-14T18:43:10Z,3930000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT03M20.00S,2024-04-14T18:43:02.7Z,3,REGULAR,substitution,out,[],203081,,,1610612749,68,62,2024-04-14T18:43:10Z,3940000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT03M20.00S,2024-04-14T18:43:02.7Z,3,REGULAR,substitution,in,[],204060,,,1610612749,68,62,2024-04-14T18:43:10Z,3950000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT03M20.00S,2024-04-14T18:43:02.7Z,3,REGULAR,substitution,in,[],1626192,,,1610612749,68,62,2024-04-14T18:43:10Z,3960000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT03M16.00S,2024-04-14T18:43:25.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,6.389618922470433,51.470588235294116,1610612749,68,62,2024-04-14T18:47:29Z,3970000,False,-7.0,8.0,1,left,MISS B. Lopez cutting DUNK - blocked,"[201572, 1630591]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.06,Missed,Suggs,1630591.0,,,,,,,,,,,,,,,,
401,PT03M16.00S,2024-04-14T18:43:25.5Z,3,REGULAR,block,,[],1630591,,,1610612749,68,62,2024-04-14T18:43:37Z,3975000,False,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
399,PT03M15.00S,2024-04-14T18:43:26.5Z,3,REGULAR,rebound,defensive,[],204060,,,1610612753,68,62,2024-04-14T18:47:29Z,3980000,False,,,0,,J. Ingles REBOUND (Off:0 Def:3),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Restricted Area,0-8 Center,,,,,398.0,3.0,3.0,0.0,,,,,,,,,,,,
400,PT03M05.00S,2024-04-14T18:43:35.3Z,3,REGULAR,3pt,Jump Shot,[],1631094,66.96780551905388,39.950980392156865,1610612753,71,62,2024-04-14T18:43:42Z,3990000,False,-50.0,258.0,1,right,P. Banchero 26' 3PT step back (24 PTS) (G. Harris 2 AST),"[1631094, 203914]",1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,26.28,Made,,,,,,,24.0,G. Harris,203914.0,2.0,,,,,,,,
403,PT02M47.00S,2024-04-14T18:43:56.9Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628976,,,1610612749,71,62,2024-04-14T18:44:07Z,4010000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Middleton 3 FT),"[1628976, 203114]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,201638.0,,,,1.0,0.0,Middleton,203114.0
405,PT02M47.00S,2024-04-14T18:44:24.4Z,3,REGULAR,freethrow,1 of 3,[],203114,,,1610612749,71,63,2024-04-14T18:44:24Z,4030000,False,,,0,,K. Middleton Free Throw 1 of 3 (12 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
406,PT02M47.00S,2024-04-14T18:44:39.4Z,3,REGULAR,freethrow,2 of 3,[],203114,,,1610612749,71,63,2024-04-14T18:44:39Z,4040000,False,,,0,,MISS K. Middleton Free Throw 2 of 3,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
407,PT02M47.00S,2024-04-14T18:44:39.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,71,63,2024-04-14T18:44:39Z,4050000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,406.0,,,,,,,,,,,,,,,
408,PT02M47.00S,2024-04-14T18:44:53.7Z,3,REGULAR,freethrow,3 of 3,[],203114,,,1610612749,71,64,2024-04-14T18:44:53Z,4060000,False,,,0,,K. Middleton Free Throw 3 of 3 (13 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
409,PT02M37.00S,2024-04-14T18:45:08.4Z,3,REGULAR,foul,personal,[],203114,,,1610612753,71,64,2024-04-14T18:45:14Z,4070000,False,,,0,,K. Middleton personal FOUL (3 PF),"[203114, 1631094]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1626300.0,,,,3.0,0.0,Banchero,1631094.0
411,PT02M30.00S,2024-04-14T18:45:26.9Z,3,REGULAR,3pt,Jump Shot,[],1628976,69.20170827858082,66.66666666666666,1610612753,74,64,2024-04-14T18:45:33Z,4090000,False,83.0,237.0,1,right,W. Carter Jr. 25' 3PT  (7 PTS) (J. Suggs 4 AST),"[1628976, 1630591]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,25.12,Made,,,,,,,7.0,J. Suggs,1630591.0,4.0,,,,,,,,
413,PT02M07.00S,2024-04-14T18:45:49.4Z,3,REGULAR,2pt,Jump Shot,[],203114,6.389618922470433,80.88235294117648,1610612749,74,66,2024-04-14T18:45:59Z,4110000,False,-154.0,8.0,1,left,K. Middleton 15' fadeaway Jump Shot (15 PTS),[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,15.46,Made,,,,,,,15.0,,,,,,,,,,,
414,PT01M47.00S,2024-04-14T18:46:09.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630591,93.24901445466492,51.9607843137255,1610612753,76,66,2024-04-14T18:46:15Z,4120000,False,10.0,11.0,1,right,J. Suggs driving DUNK (2 PTS) (P. Banchero 7 AST),"[1630591, 1631094]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,2.0,P. Banchero,1631094.0,7.0,,,,,,,,
416,PT01M30.00S,2024-04-14T18:46:26.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,14.14257555847569,49.26470588235294,1610612749,76,66,2024-04-14T18:50:44Z,4140000,False,4.0,80.0,1,left,MISS K. Middleton 8' turnaround fadeaway Shot,[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,8.05,Missed,,,,,,,,,,,,,,,,,,
417,PT01M28.00S,2024-04-14T18:46:28.0Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,76,66,2024-04-14T18:46:29Z,4150000,False,,,0,,P. Banchero REBOUND (Off:0 Def:10),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,416.0,10.0,10.0,0.0,,,,,,,,,,,,
418,PT01M14.00S,2024-04-14T18:46:43.0Z,3,REGULAR,3pt,Jump Shot,[],1631094,74.06373193166885,82.84313725490196,1610612753,76,66,2024-04-14T21:00:22Z,4160000,False,164.0,191.0,1,right,MISS P. Banchero 25' step back 3PT,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,,,,,
419,PT01M12.00S,2024-04-14T18:46:45.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,76,66,2024-04-14T18:46:51Z,4170000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,418.0,,,,,,,,,,,,,,,
420,PT01M12.00S,2024-04-14T18:46:49.9Z,3,REGULAR,foul,personal,[],201572,,,1610612753,76,66,2024-04-14T18:46:57Z,4180000,False,,,0,,B. Lopez loose ball personal FOUL (4 PF),"[201572, 1628976]",1610612749.0,MIL,loose ball,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202058.0,,,,4.0,0.0,Carter Jr.,1628976.0
