actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
423,PT05M44.00S,2024-01-10T01:38:41.1Z,3,REGULAR,steal,,[],1631094,,,1610612753,47,77,2024-01-10T01:38:44Z,4190000,False,,,0,,P. Banchero STEAL (3 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
424,PT05M23.00S,2024-01-10T01:39:02.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631094,66.5735873850197,51.9607843137255,1610612753,47,77,2024-01-10T01:39:06Z,4200000,False,10.0,262.0,1,right,MISS P. Banchero 26' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,26.19,Missed,,,,,,,,,,,,,,,,,,
425,PT05M19.00S,2024-01-10T01:39:06.0Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,47,77,2024-01-10T01:39:06Z,4210000,False,,,0,,N. Reid REBOUND (Off:1 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,424.0,,,,,,6.0,5.0,1.0,,,,,,,,,
426,PT05M13.00S,2024-01-10T01:39:12.4Z,3,REGULAR,3pt,Jump Shot,[],1629638,32.14520367936925,37.99019607843137,1610612750,47,77,2024-01-10T01:39:33Z,4220000,False,60.0,250.0,1,left,MISS N. Alexander-Walker 25' pullup 3PT,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
427,PT05M10.00S,2024-01-10T01:39:15.4Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,47,77,2024-01-10T01:39:15Z,4230000,False,,,0,,J. Suggs REBOUND (Off:1 Def:4),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,426.0,,,,,,5.0,4.0,1.0,,,,,,,,,
428,PT04M56.00S,2024-01-10T01:39:29.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,93.24901445466492,54.166666666666664,1610612753,47,77,2024-01-10T01:40:01Z,4240000,False,21.0,11.0,1,right,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.35,Missed,,,,,,,,,,,,,,,,,,
429,PT04M53.00S,2024-01-10T01:39:32.2Z,3,REGULAR,rebound,offensive,[],1628365,,,1610612753,47,77,2024-01-10T01:39:36Z,4250000,False,,,0,,M. Fultz REBOUND (Off:1 Def:2),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,428.0,,,,,,3.0,2.0,1.0,,,,,,,,,
430,PT04M52.00S,2024-01-10T01:39:32.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628365,91.80354796320631,54.65686274509803,1610612753,47,77,2024-01-10T01:39:45Z,4260000,False,23.0,25.0,1,right,MISS M. Fultz putback Layup,[1628365],1610612753.0,ORL,putback,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
431,PT04M49.00S,2024-01-10T01:39:35.4Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,47,77,2024-01-10T01:39:35Z,4270000,False,,,0,,N. Reid REBOUND (Off:1 Def:6),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,430.0,,,,,,7.0,6.0,1.0,,,,,,,,,
432,PT04M49.00S,2024-01-10T01:39:44.3Z,3,REGULAR,turnover,out-of-bounds,[],1629675,,,1610612750,47,77,2024-01-10T01:39:59Z,4280000,False,,,0,,N. Reid bad pass out-of-bounds TURNOVER (3 TO),[1629675],1610612750.0,MIN,bad pass,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,1630886.0,,,,,,,,,,,,3.0,,,,
433,PT04M49.00S,2024-01-10T01:39:49.7Z,3,REGULAR,substitution,out,[],1630183,,,1610612753,47,77,2024-01-10T01:39:56Z,4290000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M49.00S,2024-01-10T01:39:49.7Z,3,REGULAR,substitution,out,[],203497,,,1610612753,47,77,2024-01-10T01:39:56Z,4300000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M49.00S,2024-01-10T01:39:49.7Z,3,REGULAR,substitution,in,[],203937,,,1610612753,47,77,2024-01-10T01:39:56Z,4310000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M49.00S,2024-01-10T01:39:49.7Z,3,REGULAR,substitution,in,[],1626157,,,1610612753,47,77,2024-01-10T01:39:56Z,4320000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M41.00S,2024-01-10T01:40:03.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628365,85.3646517739816,39.705882352941174,1610612753,47,77,2024-01-10T01:40:10Z,4330000,False,-51.0,85.0,1,right,MISS M. Fultz 9' driving floating Shot,[1628365],1610612753.0,ORL,driving floating,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Center,9.95,Missed,,,,,,,,,,,,,,,,,,
438,PT04M38.00S,2024-01-10T01:40:06.2Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612753,47,77,2024-01-10T01:40:06Z,4340000,False,,,0,,G. Bitadze REBOUND (Off:4 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,437.0,,,,,,5.0,1.0,4.0,,,,,,,,,
439,PT04M33.00S,2024-01-10T01:40:10.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629048,91.40932982917214,55.88235294117647,1610612753,47,77,2024-01-10T01:40:15Z,4350000,False,29.0,28.0,1,right,MISS G. Bitadze cutting Layup,[1629048],1610612753.0,ORL,cutting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,4.08,Missed,,,,,,,,,,,,,,,,,,
440,PT04M30.00S,2024-01-10T01:40:13.6Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,47,77,2024-01-10T01:40:15Z,4360000,False,,,0,,N. Reid REBOUND (Off:1 Def:7),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,439.0,,,,,,8.0,7.0,1.0,,,,,,,,,
441,PT04M23.00S,2024-01-10T01:40:24.3Z,3,REGULAR,foul,personal,[],1629048,,,1610612750,47,77,2024-01-10T01:40:34Z,4370000,False,,,0,,G. Bitadze personal FOUL (4 PF),"[1629048, 1626157]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Center,,,,2003.0,,,,,,,,4.0,0.0,Towns,1626157.0,,,,,
443,PT04M11.00S,2024-01-10T01:40:52.5Z,3,REGULAR,3pt,Jump Shot,[],1629675,5.469776609724048,96.32352941176471,1610612750,47,77,2024-01-10T01:40:56Z,4390000,False,-232.0,-1.0,1,left,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
444,PT04M08.00S,2024-01-10T01:40:55.5Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612753,47,77,2024-01-10T01:40:56Z,4400000,False,,,0,,G. Bitadze REBOUND (Off:4 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Left Corner 3,24+ Left,,,443.0,,,,,,6.0,2.0,4.0,,,,,,,,,
445,PT04M05.00S,2024-01-10T01:41:00.3Z,3,REGULAR,foul,personal,[],1629638,,,1610612753,47,77,2024-01-10T01:41:10Z,4410000,False,,,0,,N. Alexander-Walker personal FOUL (1 PF),"[1629638, 1628365]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,2003.0,,,,,,,,1.0,0.0,Fultz,1628365.0,,,,,
447,PT04M05.00S,2024-01-10T01:41:20.1Z,3,REGULAR,substitution,out,[],1629048,,,1610612753,47,77,2024-01-10T01:41:26Z,4430000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M05.00S,2024-01-10T01:41:20.1Z,3,REGULAR,substitution,in,[],1629021,,,1610612753,47,77,2024-01-10T01:41:26Z,4440000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M57.00S,2024-01-10T01:41:42.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629021,93.38042049934296,54.65686274509803,1610612753,49,77,2024-01-10T01:42:06Z,4450000,False,23.0,10.0,1,right,M. Wagner cutting Layup (11 PTS) (C. Houstan 1 AST),"[1629021, 1631216]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.52,Made,,,11.0,C. Houstan,1631216.0,1.0,,,,,,,,,,,,
451,PT03M57.00S,2024-01-10T01:41:49.5Z,3,REGULAR,violation,defensive goaltending,[],1629675,,,1610612753,49,77,2024-01-10T01:44:22Z,4470000,False,,,0,,N. Reid defensive goaltending VIOLATION,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,1630886.0,,,,,,,,,,,,,,,,
452,PT03M57.00S,2024-01-10T01:41:53.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629675,,,1610612753,49,77,2024-01-10T01:42:06Z,4480000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Wagner 1 FT),"[1629675, 1629021]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,1630886.0,,,,,,,,2.0,1.0,Wagner,1629021.0,,,,,
454,PT03M57.00S,2024-01-10T01:42:07.7Z,3,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,50,77,2024-01-10T01:42:07Z,4500000,False,,,0,,M. Wagner Free Throw 1 of 1 (12 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,12.0,,,,,,,,,,,,,,,
455,PT03M47.00S,2024-01-10T01:42:19.5Z,3,REGULAR,turnover,bad pass,[],1629638,,,1610612750,50,77,2024-01-10T01:42:27Z,4510000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (1 TO),"[1629638, 1630591]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Suggs,1630591.0,,
456,PT03M47.00S,2024-01-10T01:42:19.5Z,3,REGULAR,steal,,[],1630591,,,1610612753,50,77,2024-01-10T01:42:23Z,4520000,False,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
457,PT03M45.00S,2024-01-10T01:42:24.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1630591,92.19776609724047,53.431372549019606,1610612753,52,77,2024-01-10T01:42:39Z,4530000,False,17.0,21.0,1,right,J. Suggs running Layup (11 PTS),[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,2.7,Made,,,11.0,,,,,,,,,,,,,,,
458,PT03M45.00S,2024-01-10T01:42:32.9Z,3,REGULAR,violation,defensive goaltending,[],1630162,,,1610612753,52,77,2024-01-10T01:42:39Z,4540000,False,,,0,,A. Edwards defensive goaltending VIOLATION,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,1662.0,,,,,,,,,,,,,,,,
459,PT03M33.00S,2024-01-10T01:42:52.5Z,3,REGULAR,turnover,bad pass,[],1629638,,,1610612750,52,77,2024-01-10T01:43:00Z,4550000,False,,,0,,N. Alexander-Walker bad pass TURNOVER (2 TO),"[1629638, 1630591]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,Suggs,1630591.0,,
460,PT03M33.00S,2024-01-10T01:42:52.5Z,3,REGULAR,steal,,[],1630591,,,1610612753,52,77,2024-01-10T01:42:55Z,4560000,False,,,0,,J. Suggs STEAL (3 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
461,PT03M29.00S,2024-01-10T01:42:57.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630591,75.3777923784494,85.5392156862745,1610612753,55,77,2024-01-10T01:43:07Z,4570000,False,178.0,179.0,1,right,J. Suggs 25' 3PT  (14 PTS) (M. Wagner 1 AST),"[1630591, 1629021]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,25.22,Made,,,14.0,M. Wagner,1629021.0,1.0,,,,,,,,,,,,
463,PT03M29.00S,2024-01-10T01:43:11.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,55,77,2024-01-10T01:43:11Z,4590000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M29.00S,2024-01-10T01:44:04.3Z,3,REGULAR,substitution,out,[],1629638,,,1610612750,55,77,2024-01-10T01:44:47Z,4600000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M29.00S,2024-01-10T01:44:04.3Z,3,REGULAR,substitution,in,[],1629162,,,1610612750,55,77,2024-01-10T01:44:47Z,4610000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M12.00S,2024-01-10T01:45:10.1Z,3,REGULAR,3pt,Jump Shot,[],1626157,22.946780551905388,87.5,1610612750,55,80,2024-01-10T01:45:16Z,4630000,False,-188.0,163.0,1,left,K. Towns 24' 3PT  (26 PTS) (K. Anderson 1 AST),"[1626157, 203937]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,24.86,Made,,,26.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,
469,PT02M57.00S,2024-01-10T01:45:29.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612753,55,80,2024-01-10T01:45:36Z,4650000,False,,,0,,K. Towns shooting personal FOUL (2 PF) (Wagner 2 FT),"[1626157, 1629021]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,1662.0,,,,,,,,2.0,0.0,Wagner,1629021.0,,,,,
471,PT02M57.00S,2024-01-10T01:45:53.7Z,3,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,56,80,2024-01-10T01:45:53Z,4670000,False,,,0,,M. Wagner Free Throw 1 of 2 (13 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,13.0,,,,,,,,,,,,,,,
472,PT02M57.00S,2024-01-10T01:46:04.2Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,56,80,2024-01-10T01:46:10Z,4680000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M57.00S,2024-01-10T01:46:04.2Z,3,REGULAR,substitution,in,[],1630243,,,1610612753,56,80,2024-01-10T01:46:10Z,4690000,False,,,0,,SUB in: T. Queen,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M57.00S,2024-01-10T01:46:22.0Z,3,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,57,80,2024-01-10T01:46:22Z,4700000,False,,,0,,M. Wagner Free Throw 2 of 2 (14 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,14.0,,,,,,,,,,,,,,,
475,PT02M39.00S,2024-01-10T01:46:40.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203937,7.703679369250986,47.30392156862745,1610612750,57,82,2024-01-10T01:46:48Z,4710000,False,13.0,20.0,1,left,K. Anderson Layup (9 PTS) (K. Towns 5 AST),"[203937, 1626157]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,2.4,Made,,,9.0,K. Towns,1626157.0,5.0,,,,,,,,,,,,
477,PT02M24.00S,2024-01-10T01:46:55.1Z,3,REGULAR,turnover,lost ball,[],1631094,,,1610612753,57,82,2024-01-10T01:47:03Z,4730000,False,,,0,,P. Banchero lost ball TURNOVER (3 TO),"[1631094, 1629162]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,3.0,McLaughlin,1629162.0,,
478,PT02M24.00S,2024-01-10T01:46:55.1Z,3,REGULAR,steal,,[],1629162,,,1610612750,57,82,2024-01-10T01:47:40Z,4740000,False,,,0,,J. McLaughlin STEAL (1 STL),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
480,PT02M01.00S,2024-01-10T01:47:36.2Z,3,REGULAR,foul,personal,[],1631094,,,1610612750,57,82,2024-01-10T01:48:07Z,4760000,False,,,0,,P. Banchero personal FOUL (3 PF),"[1631094, 1629675]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,1662.0,,,,,,,,3.0,0.0,Reid,1629675.0,,,,,
482,PT01M50.00S,2024-01-10T01:48:09.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630162,21.895532194480946,65.93137254901961,1610612750,57,82,2024-01-10T01:48:15Z,4780000,False,-80.0,153.0,1,left,MISS A. Edwards 17' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,17.28,Missed,,,,,,,,,,,,,,,,,,
483,PT01M45.00S,2024-01-10T01:48:14.8Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,57,82,2024-01-10T01:48:15Z,4790000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,,,482.0,,,,,,2.0,2.0,0.0,,,,,,,,,
484,PT01M42.00S,2024-01-10T01:48:18.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631094,93.51182654402102,51.470588235294116,1610612753,59,82,2024-01-10T01:48:34Z,4800000,False,7.0,8.0,1,right,P. Banchero running DUNK (11 PTS),[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.13,Made,,,11.0,,,,,,,,,,,,,,,
485,PT01M29.00S,2024-01-10T01:48:30.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,7.178055190538765,49.754901960784316,1610612750,59,84,2024-01-10T01:48:41Z,4810000,False,1.0,15.0,1,left,J. McLaughlin cutting Layup (2 PTS) (K. Anderson 2 AST),"[1629162, 203937]",1610612750.0,MIN,cutting,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,1.5,Made,,,2.0,K. Anderson,203937.0,2.0,,,,,,,,,,,,
487,PT01M09.00S,2024-01-10T01:48:50.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,91.14651773981603,37.99019607843137,1610612753,61,84,2024-01-10T01:48:59Z,4830000,False,-60.0,31.0,1,right,M. Fultz 6' turnaround bank Jump Shot (4 PTS) (P. Banchero 3 AST),"[1628365, 1631094]",1610612753.0,ORL,turnaround bank,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,6.74,Made,,,4.0,P. Banchero,1631094.0,3.0,,,,,,,,,,,,
489,PT00M58.30S,2024-01-10T01:49:02.4Z,3,REGULAR,3pt,Jump Shot,[],1629675,32.933639947437584,37.99019607843137,1610612750,61,87,2024-01-10T01:49:08Z,4850000,False,60.0,257.0,1,left,N. Reid 26' 3PT  (12 PTS) (J. McLaughlin 2 AST),"[1629675, 1629162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,26.4,Made,,,12.0,J. McLaughlin,1629162.0,2.0,,,,,,,,,,,,
491,PT00M47.80S,2024-01-10T01:49:14.7Z,3,REGULAR,3pt,Jump Shot,[],1631094,71.30420499342969,77.69607843137256,1610612753,64,87,2024-01-10T01:49:19Z,4870000,False,138.0,217.0,1,right,P. Banchero 25' 3PT  (14 PTS) (M. Fultz 2 AST),"[1631094, 1628365]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,25.76,Made,,,14.0,M. Fultz,1628365.0,2.0,,,,,,,,,,,,
493,PT00M35.60S,2024-01-10T01:49:30.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,7.703679369250986,45.83333333333333,1610612750,64,89,2024-01-10T01:51:33Z,4890000,False,21.0,20.0,1,left,K. Towns driving Layup (28 PTS) (J. McLaughlin 3 AST),"[1626157, 1629162]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.88,Made,,,28.0,J. McLaughlin,1629162.0,3.0,,,,,,,,,,,,
495,PT00M27.60S,2024-01-10T01:49:40.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631094,93.38042049934296,49.754901960784316,1610612753,66,89,2024-01-10T01:49:49Z,4910000,False,-1.0,10.0,1,right,P. Banchero driving DUNK (16 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,0.98,Made,,,16.0,,,,,,,,,,,,,,,
496,PT00M04.60S,2024-01-10T01:50:05.8Z,3,REGULAR,3pt,Jump Shot,[],203937,6.652431011826544,96.56862745098039,1610612750,66,89,2024-01-10T01:50:17Z,4920000,False,-233.0,10.0,1,left,MISS K. Anderson 3PT,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Left Corner 3,24+ Left,23.3,Missed,,,,,,,,,,,,,,,,,,
497,PT00M01.50S,2024-01-10T01:50:08.9Z,3,REGULAR,rebound,offensive,[],1629675,,,1610612750,66,89,2024-01-10T01:50:17Z,4930000,False,,,0,,N. Reid REBOUND (Off:2 Def:7),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,496.0,,,,,,9.0,7.0,2.0,,,,,,,,,
498,PT00M00.70S,2024-01-10T01:50:11.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631094,,,1610612750,66,89,2024-01-10T01:50:20Z,4940000,False,,,0,,P. Banchero shooting personal FOUL (4 PF) (Reid 2 FT),"[1631094, 1629675]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,,2003.0,,,,,,,,4.0,0.0,Reid,1629675.0,,,,,
500,PT00M00.70S,2024-01-10T01:50:37.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629675,,,1610612750,66,89,2024-01-10T01:50:37Z,4960000,False,,,0,,MISS N. Reid Free Throw 1 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
501,PT00M00.70S,2024-01-10T01:50:37.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,66,89,2024-01-10T01:50:37Z,4970000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,
502,PT00M00.70S,2024-01-10T01:50:54.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629675,,,1610612750,66,90,2024-01-10T01:50:54Z,4980000,False,,,0,,N. Reid Free Throw 2 of 2 (13 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,,,13.0,,,,,,,,,,,,,,,
503,PT00M00.00S,2024-01-10T01:51:02.5Z,3,REGULAR,period,end,[],0,,,1610612753,66,90,2024-01-10T01:51:02Z,4990000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2024-01-10T01:53:12.5Z,4,REGULAR,substitution,out,['startperiod'],1631216,,,1610612753,66,90,2024-01-10T01:53:41Z,5000000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2024-01-10T01:53:12.5Z,4,REGULAR,substitution,out,['startperiod'],1631094,,,1610612753,66,90,2024-01-10T01:53:41Z,5010000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2024-01-10T01:53:12.5Z,4,REGULAR,substitution,out,['startperiod'],203937,,,1610612753,66,90,2024-01-10T01:53:41Z,5030000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2024-01-10T01:53:12.5Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612753,66,90,2024-01-10T01:53:41Z,5040000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2024-01-10T01:53:12.5Z,4,REGULAR,substitution,out,['startperiod'],1629675,,,1610612753,66,90,2024-01-10T01:53:41Z,5050000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2024-01-10T01:53:12.5Z,4,REGULAR,substitution,in,['startperiod'],1641710,,,1610612753,66,90,2024-01-10T01:53:41Z,5060000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
