actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
358,PT06M20.00S,2024-03-20T00:34:36.9Z,3,REGULAR,substitution,in,[],1630550,,,1610612753,81,45,2024-03-20T00:35:20Z,3510000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT06M20.00S,2024-03-20T00:34:36.9Z,3,REGULAR,substitution,in,[],1629684,,,1610612753,81,45,2024-03-20T00:35:20Z,3520000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT06M08.00S,2024-03-20T00:35:47.4Z,3,REGULAR,3pt,Jump Shot,[],203914,30.56833114323259,68.62745098039215,1610612753,84,45,2024-03-20T00:36:05Z,3530000,False,-93.0,235.0,1,left,G. Harris 25' 3PT  (3 PTS) (J. Suggs 6 AST),"[203914, 1630591]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,25.26,Made,3.0,,J. Suggs,1630591.0,6.0,,,,,,,,,,,,,
362,PT05M48.00S,2024-03-20T00:36:06.9Z,3,REGULAR,2pt,Jump Shot,[],1641706,89.96386333771353,80.3921568627451,1610612766,84,47,2024-03-20T00:36:27Z,3550000,False,152.0,42.0,1,right,B. Miller 15' fadeaway Jump Shot (11 PTS),[1641706],1610612766.0,CHA,fadeaway,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,15.76,Made,11.0,,,,,,,,,,,,,,,,,
363,PT05M29.00S,2024-03-20T00:36:28.6Z,3,REGULAR,turnover,traveling,[],1628976,,,1610612753,84,47,2024-03-20T00:36:34Z,3560000,False,,,0,,W. Carter Jr. traveling TURNOVER (4 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Left,,,,202058.0,,,,,,,,4.0,,,,,,,,
364,PT05M16.00S,2024-03-20T00:36:49.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1641706,75.64060446780552,73.2843137254902,1610612766,84,49,2024-03-20T00:36:53Z,3570000,False,116.0,176.0,1,right,B. Miller 21' pullup Jump Shot (13 PTS) (G. Williams 1 AST),"[1641706, 1629684]",1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,16-24 Right Center,21.14,Made,13.0,,G. Williams,1629684.0,1.0,,,,,,,,,,,,,
366,PT04M55.00S,2024-03-20T00:37:10.0Z,3,REGULAR,3pt,Jump Shot,[],1630532,29.25427069645204,76.22549019607843,1610612753,84,49,2024-03-20T00:37:15Z,3590000,False,-131.0,222.0,1,left,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
367,PT04M52.00S,2024-03-20T00:37:13.0Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,84,49,2024-03-20T00:37:15Z,3600000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,366.0,3.0,2.0,1.0,,,,
368,PT04M46.00S,2024-03-20T00:37:20.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,91.80354796320631,47.05882352941176,1610612766,84,51,2024-03-20T00:37:26Z,3610000,False,-15.0,25.0,1,right,G. Williams Layup (2 PTS) (M. Bridges 3 AST),"[1629684, 1628970]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,2.86,Made,2.0,,M. Bridges,1628970.0,3.0,,,,,,,,,,,,,
370,PT04M29.00S,2024-03-20T00:37:36.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,11.251642575558476,49.01960784313725,1610612753,84,51,2024-03-20T00:38:28Z,3630000,False,5.0,53.0,1,left,MISS F. Wagner driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.35,Missed,,,,,,,,,,,,,,,,,,
371,PT04M28.00S,2024-03-20T00:37:37.7Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612766,84,51,2024-03-20T00:38:43Z,3640000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,370.0,1.0,1.0,0.0,,,,
372,PT04M21.00S,2024-03-20T00:37:44.6Z,3,REGULAR,3pt,Jump Shot,[],1641706,65.78515111695138,29.411764705882355,1610612766,84,54,2024-03-20T00:38:37Z,3650000,False,-103.0,269.0,1,right,B. Miller 28' 3PT  (16 PTS) (M. Bridges 4 AST),"[1641706, 1628970]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,28.81,Made,16.0,,M. Bridges,1628970.0,4.0,,,,,,,,,,,,,
374,PT04M20.00S,2024-03-20T00:37:53.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,84,54,2024-03-20T00:37:53Z,3670000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT04M20.00S,2024-03-20T00:39:20.3Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,84,54,2024-03-20T00:40:31Z,3680000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT04M20.00S,2024-03-20T00:39:20.3Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,84,54,2024-03-20T00:40:31Z,3690000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT04M20.00S,2024-03-20T00:39:20.3Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,84,54,2024-03-20T00:40:31Z,3700000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT04M20.00S,2024-03-20T00:39:20.3Z,3,REGULAR,substitution,in,[],1630175,,,1610612753,84,54,2024-03-20T00:40:31Z,3710000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT04M20.00S,2024-03-20T00:39:20.3Z,3,REGULAR,substitution,in,[],1629021,,,1610612753,84,54,2024-03-20T00:40:31Z,3720000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT04M20.00S,2024-03-20T00:39:20.3Z,3,REGULAR,substitution,in,[],1628365,,,1610612753,84,54,2024-03-20T00:40:31Z,3730000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT04M08.00S,2024-03-20T00:40:59.9Z,3,REGULAR,foul,personal,['2freethrow'],1630550,,,1610612753,84,54,2024-03-20T00:41:10Z,3740000,False,,,0,,J. Thor shooting personal FOUL (1 PF) (Wagner 2 FT),"[1630550, 1629021]",1610612766.0,CHA,shooting,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,,,,1628480.0,,,,1.0,0.0,Wagner,1629021.0,,,,,,,,,
383,PT04M08.00S,2024-03-20T00:41:31.1Z,3,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,85,54,2024-03-20T00:41:31Z,3760000,False,,,0,,M. Wagner Free Throw 1 of 2 (7 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
384,PT04M08.00S,2024-03-20T00:41:45.5Z,3,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,86,54,2024-03-20T00:41:45Z,3770000,False,,,0,,M. Wagner Free Throw 2 of 2 (8 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
385,PT03M55.00S,2024-03-20T00:41:59.8Z,3,REGULAR,3pt,Jump Shot,[],1641706,74.19513797634691,87.00980392156863,1610612766,86,57,2024-03-20T00:42:05Z,3780000,False,185.0,190.0,1,right,B. Miller 26' 3PT  (19 PTS) (T. Mann 4 AST),"[1641706, 1630544]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,26.53,Made,19.0,,T. Mann,1630544.0,4.0,,,,,,,,,,,,,
387,PT03M34.00S,2024-03-20T00:42:20.4Z,3,REGULAR,3pt,Jump Shot,[],1631094,32.802233902759525,63.725490196078425,1610612753,86,57,2024-03-20T00:42:32Z,3800000,False,-69.0,256.0,1,left,MISS P. Banchero 26' step back 3PT,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,26.48,Missed,,,,,,,,,,,,,,,,,,
388,PT03M31.00S,2024-03-20T00:42:23.4Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,86,57,2024-03-20T00:42:32Z,3810000,False,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,387.0,4.0,3.0,1.0,,,,
389,PT03M16.00S,2024-03-20T00:42:39.2Z,3,REGULAR,2pt,Jump Shot,[],1641706,77.4802890932983,54.65686274509803,1610612766,86,59,2024-03-20T00:42:44Z,3820000,False,23.0,159.0,1,right,B. Miller 16' pullup Jump Shot (21 PTS),[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,16-24 Center,16.09,Made,21.0,,,,,,,,,,,,,,,,,
390,PT02M57.00S,2024-03-20T00:43:00.5Z,3,REGULAR,3pt,Jump Shot,[],1629021,27.151773981603156,22.30392156862745,1610612753,86,59,2024-03-20T00:43:25Z,3830000,False,138.0,203.0,1,left,MISS M. Wagner 24' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,24.55,Missed,,,,,,,,,,,,,,,,,,
391,PT02M54.00S,2024-03-20T00:43:03.5Z,3,REGULAR,rebound,offensive,[],1628365,,,1610612753,86,59,2024-03-20T00:43:25Z,3840000,False,,,0,,M. Fultz REBOUND (Off:1 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,390.0,2.0,1.0,1.0,,,,
393,PT02M52.00S,2024-03-20T00:43:08.1Z,3,REGULAR,substitution,out,[],203914,,,1610612753,86,59,2024-03-20T00:43:17Z,3860000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT02M52.00S,2024-03-20T00:43:08.1Z,3,REGULAR,substitution,out,[],1630544,,,1610612753,86,59,2024-03-20T00:43:17Z,3870000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT02M52.00S,2024-03-20T00:43:08.1Z,3,REGULAR,substitution,in,[],204060,,,1610612753,86,59,2024-03-20T00:43:17Z,3880000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT02M52.00S,2024-03-20T00:43:08.1Z,3,REGULAR,substitution,in,[],203995,,,1610612753,86,59,2024-03-20T00:43:17Z,3890000,False,,,0,,SUB in: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT02M47.00S,2024-03-20T00:43:33.2Z,3,REGULAR,turnover,traveling,[],1630175,,,1610612753,86,59,2024-03-20T00:43:40Z,3900000,False,,,0,,C. Anthony traveling TURNOVER (1 TO),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,202058.0,,,,,,,,1.0,,,,,,,,
398,PT02M47.00S,2024-03-20T00:43:46.5Z,3,REGULAR,substitution,out,[],1631094,,,1610612766,86,59,2024-03-20T00:43:50Z,3910000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT02M47.00S,2024-03-20T00:43:46.5Z,3,REGULAR,substitution,in,[],1631216,,,1610612766,86,59,2024-03-20T00:43:50Z,3920000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT02M35.00S,2024-03-20T00:44:18.3Z,3,REGULAR,turnover,traveling,[],203995,,,1610612766,86,59,2024-03-20T00:44:24Z,3930000,False,,,0,,V. Micic traveling TURNOVER (3 TO),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Above the Break 3,24+ Right Center,,,,202058.0,,,,,,,,3.0,,,,,,,,
401,PT02M10.00S,2024-03-20T00:44:52.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628365,9.806176084099869,30.392156862745097,1610612753,86,59,2024-03-20T00:44:57Z,3940000,False,98.0,40.0,1,left,MISS M. Fultz 10' turnaround fadeaway Shot,[1628365],1610612753.0,ORL,turnaround fadeaway,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Right,10.57,Missed,,,,,,,,,,,,,,,,,,
402,PT02M06.00S,2024-03-20T00:44:56.3Z,3,REGULAR,rebound,defensive,[],1641706,,,1610612766,86,59,2024-03-20T00:44:56Z,3950000,False,,,0,,B. Miller REBOUND (Off:1 Def:5),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,401.0,6.0,5.0,1.0,,,,
403,PT02M02.00S,2024-03-20T00:44:59.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,66.70499342969777,37.99019607843137,1610612766,86,59,2024-03-20T00:45:12Z,3960000,False,-60.0,260.0,1,right,MISS B. Miller 26' running pullup 3PT,[1641706],1610612766.0,CHA,running pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,26.73,Missed,,,,,,,,,,,,,,,,,,
404,PT01M59.00S,2024-03-20T00:45:02.9Z,3,REGULAR,rebound,defensive,[],1629021,,,1610612753,86,59,2024-03-20T00:45:12Z,3970000,False,,,0,,M. Wagner REBOUND (Off:2 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,403.0,4.0,2.0,2.0,,,,
405,PT01M53.00S,2024-03-20T00:45:11.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,5.995400788436268,54.166666666666664,1610612753,88,59,2024-03-20T00:45:20Z,3980000,False,-21.0,4.0,1,left,M. Wagner cutting Layup (10 PTS) (J. Ingles 4 AST),"[1629021, 204060]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.12,Made,10.0,,J. Ingles,204060.0,4.0,,,,,,,,,,,,,
407,PT01M53.00S,2024-03-20T00:45:15.5Z,3,REGULAR,foul,personal,['1freethrow'],1630550,,,1610612753,88,59,2024-03-20T00:45:34Z,4000000,False,,,0,,J. Thor shooting personal FOUL (2 PF) (Wagner 1 FT),"[1630550, 1629021]",1610612766.0,CHA,shooting,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,,,,202058.0,,,,2.0,0.0,Wagner,1629021.0,,,,,,,,,
409,PT01M53.00S,2024-03-20T00:45:28.7Z,3,REGULAR,substitution,out,[],1641706,,,1610612753,88,59,2024-03-20T00:45:30Z,4020000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT01M53.00S,2024-03-20T00:45:28.7Z,3,REGULAR,substitution,in,[],1630197,,,1610612753,88,59,2024-03-20T00:45:30Z,4030000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT01M53.00S,2024-03-20T00:45:42.7Z,3,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,89,59,2024-03-20T00:45:42Z,4040000,False,,,0,,M. Wagner Free Throw 1 of 1 (11 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
412,PT01M39.00S,2024-03-20T00:45:58.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,93.11760840998686,54.166666666666664,1610612766,89,61,2024-03-20T00:46:04Z,4050000,False,21.0,12.0,1,right,G. Williams cutting Layup (4 PTS) (M. Bridges 5 AST),"[1629684, 1628970]",1610612766.0,CHA,cutting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,2.41,Made,4.0,,M. Bridges,1628970.0,5.0,,,,,,,,,,,,,
414,PT01M18.00S,2024-03-20T00:46:18.8Z,3,REGULAR,3pt,Jump Shot,[],1630175,6.521024967148489,97.05882352941177,1610612753,89,61,2024-03-20T00:46:25Z,4070000,False,-235.0,9.0,1,left,MISS C. Anthony 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
415,PT01M14.00S,2024-03-20T00:46:22.8Z,3,REGULAR,rebound,defensive,[],203995,,,1610612766,89,61,2024-03-20T00:46:25Z,4080000,False,,,0,,V. Micic REBOUND (Off:0 Def:1),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,414.0,1.0,1.0,0.0,,,,
416,PT01M10.00S,2024-03-20T00:46:27.5Z,3,REGULAR,3pt,Jump Shot,[],1630550,90.75229960578186,95.09803921568627,1610612766,89,61,2024-03-20T00:46:33Z,4090000,False,225.0,34.0,1,right,MISS J. Thor 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Right Corner 3,24+ Right,22.81,Missed,,,,,,,,,,,,,,,,,,
417,PT01M08.00S,2024-03-20T00:46:29.5Z,3,REGULAR,rebound,defensive,[],204060,,,1610612753,89,61,2024-03-20T00:46:54Z,4100000,False,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,416.0,1.0,1.0,0.0,,,,
418,PT00M56.90S,2024-03-20T00:46:41.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,6.783837056504599,55.14705882352941,1610612753,89,61,2024-03-20T00:46:47Z,4110000,False,-26.0,11.0,1,left,MISS M. Wagner driving Layup,[1629021],1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.81,Missed,,,,,,,,,,,,,,,,,,
419,PT00M54.40S,2024-03-20T00:46:43.5Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612766,89,61,2024-03-20T00:46:47Z,4120000,False,,,0,,A. Pokusevski REBOUND (Off:0 Def:1),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,418.0,1.0,1.0,0.0,,,,
420,PT00M51.20S,2024-03-20T00:46:47.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628970,91.14651773981603,45.588235294117645,1610612766,89,63,2024-03-20T00:47:04Z,4130000,False,-22.0,31.0,1,right,M. Bridges running alley-oop Layup (12 PTS) (A. Pokusevski 1 AST),"[1628970, 1630197]",1610612766.0,CHA,running alley-oop,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.78,Made,12.0,,A. Pokusevski,1630197.0,1.0,,,,,,,,,,,,,
422,PT00M32.90S,2024-03-20T00:47:17.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,7.440867279894875,49.01960784313725,1610612753,91,63,2024-03-20T00:47:22Z,4150000,False,5.0,17.0,1,left,M. Wagner cutting Layup (13 PTS) (C. Anthony 2 AST),"[1629021, 1630175]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.81,Made,13.0,,C. Anthony,1630175.0,2.0,,,,,,,,,,,,,
424,PT00M22.10S,2024-03-20T00:47:29.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203995,91.93495400788436,45.588235294117645,1610612766,91,65,2024-03-20T00:47:39Z,4170000,False,-22.0,23.0,1,right,V. Micic driving reverse Layup (20 PTS),[203995],1610612766.0,CHA,driving reverse,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,3.21,Made,20.0,,,,,,,,,,,,,,,,,
425,PT00M00.40S,2024-03-20T00:47:58.4Z,3,REGULAR,3pt,Jump Shot,[],1630175,38.58409986859396,59.068627450980394,1610612753,91,65,2024-03-20T00:48:03Z,4180000,False,-45.0,310.0,1,left,MISS C. Anthony 31' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,31.35,Missed,,,,,,,,,,,,,,,,,,
426,PT00M00.40S,2024-03-20T00:47:58.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,91,65,2024-03-20T00:48:03Z,4190000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,425.0,,,,,,,
427,PT00M00.00S,2024-03-20T00:48:05.1Z,3,REGULAR,period,end,[],0,,,1610612753,91,65,2024-03-20T00:48:05Z,4200000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT12M00.00S,2024-03-20T00:48:09.5Z,4,REGULAR,substitution,out,['startperiod'],1630550,,,1610612753,91,65,2024-03-20T00:50:36Z,4210000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT12M00.00S,2024-03-20T00:48:09.5Z,4,REGULAR,substitution,out,['startperiod'],203995,,,1610612753,91,65,2024-03-20T00:50:36Z,4220000,False,,,0,,SUB out: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT12M00.00S,2024-03-20T00:48:09.5Z,4,REGULAR,substitution,in,['startperiod'],1641706,,,1610612753,91,65,2024-03-20T00:50:36Z,4230000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT12M00.00S,2024-03-20T00:48:09.5Z,4,REGULAR,substitution,in,['startperiod'],1630544,,,1610612753,91,65,2024-03-20T00:50:36Z,4240000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT12M00.00S,2024-03-20T00:50:53.8Z,4,REGULAR,period,start,[],0,,,1610612753,91,65,2024-03-20T00:50:53Z,4250000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT11M40.00S,2024-03-20T00:51:13.6Z,4,REGULAR,3pt,Jump Shot,[],1631216,28.728646517739815,75.24509803921569,1610612753,91,65,2024-03-20T00:51:18Z,4260000,False,-126.0,218.0,1,left,MISS C. Houstan 25' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
434,PT11M36.00S,2024-03-20T00:51:17.6Z,4,REGULAR,rebound,defensive,[],1641706,,,1610612766,91,65,2024-03-20T00:51:18Z,4270000,False,,,0,,B. Miller REBOUND (Off:1 Def:6),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,433.0,7.0,6.0,1.0,,,,
435,PT11M33.00S,2024-03-20T00:51:22.4Z,4,REGULAR,foul,personal,['2freethrow'],1631216,,,1610612766,91,65,2024-03-20T00:51:31Z,4280000,False,,,0,,C. Houstan shooting personal FOUL (1 PF) (Williams 2 FT),"[1631216, 1629684]",1610612753.0,ORL,shooting,,,Houstan,C. Houstan,,,,,In The Paint (Non-RA),0-8 Center,,,,1628480.0,,,,1.0,0.0,Williams,1629684.0,,,,,,,,,
437,PT11M33.00S,2024-03-20T00:51:56.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629684,,,1610612766,91,66,2024-03-20T00:52:16Z,4300000,False,,,0,,G. Williams Free Throw 1 of 2 (5 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
438,PT11M33.00S,2024-03-20T00:51:56.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629684,,,1610612766,91,66,2024-03-20T00:52:16Z,4310000,False,,,0,,MISS G. Williams Free Throw 2 of 2,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
439,PT11M30.00S,2024-03-20T00:51:59.9Z,4,REGULAR,rebound,defensive,[],204060,,,1610612753,91,66,2024-03-20T00:52:16Z,4320000,False,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,438.0,2.0,2.0,0.0,,,,
440,PT11M11.00S,2024-03-20T00:52:33.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,12.434296977660972,64.95098039215686,1610612753,91,66,2024-03-20T00:52:39Z,4330000,False,-75.0,64.0,1,left,MISS M. Fultz 9' turnaround Shot,[1628365],1610612753.0,ORL,turnaround,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Left,9.87,Missed,,,,,,,,,,,,,,,,,,
441,PT11M07.00S,2024-03-20T00:52:37.1Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612766,91,66,2024-03-20T00:52:39Z,4340000,False,,,0,,A. Pokusevski REBOUND (Off:0 Def:2),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,440.0,2.0,2.0,0.0,,,,
